season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090087,10,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,2.0,,3.0,27.0,28.0,53.0,5.0,2.0,7.0,,,,,,,1.0,6.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,,,12.0,,6.6,,,,1.0,,5.0,,7.0,,35.0,30.0,60.0,0,2.0,76.0,1.0,,,2.0
2016-17,7090087,10,91,Bournemouth,Away,16590,59741,Max Gradel,max-gradel,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090087,10,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,True,,,,9.0,3.0,12.0,,1.0,2.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,,17.0,,1.0,,,,,,,2.0,,6.9,,,,,,,,,,9.0,4.0,13.0,0,1.0,17.0,1.0,1.0,,1.0
2016-17,7090087,10,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,4.0,32.0,17.0,48.0,1.0,1.0,7.0,1.0,,,,,,1.0,2.0,4.0,,,,,,,,2.0,2.0,,90.0,,,,,,,,,14.0,,7.6,,,,3.0,1.0,3.0,,5.0,,39.0,19.0,55.0,0,2.0,83.0,2.0,,1.0,1.0
2016-17,7090087,10,91,Bournemouth,Away,38094,54102,Jack Wilshere,jack-wilshere,M,False,1.0,,3.0,48.0,4.0,51.0,,,6.0,1.0,,,3.0,,,4.0,8.0,6.0,,,1.0,,,,,1.0,6.0,,90.0,,,,,,,,,22.0,,7.8,,,,,5.0,3.0,,6.0,,64.0,5.0,66.0,0,1.0,82.0,,,5.0,
2016-17,7090087,10,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,,,2.0,31.0,19.0,50.0,,,3.0,,,1.0,4.0,,,,4.0,2.0,,,,,,,,,,,73.0,,,,,,,,,7.0,,6.5,,,3.0,,,,,3.0,,37.0,20.0,57.0,4,1.0,66.0,,1.0,,1.0
2016-17,7090087,10,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,2.0,11.0,23.0,34.0,1.0,9.0,10.0,,,,1.0,,,1.0,3.0,11.0,,,,,,,,3.0,,,90.0,,,,,,,,,15.0,,6.7,,,1.0,7.0,1.0,,,5.0,,19.0,29.0,48.0,1,1.0,62.0,,,1.0,1.0
2016-17,7090087,10,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,,29.0,8.0,37.0,1.0,,,1.0,,4.0,,,,1.0,2.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,9.0,,7.2,,,1.0,1.0,2.0,,,,,34.0,8.0,42.0,5,1.0,69.0,3.0,2.0,2.0,1.0
2016-17,7090087,10,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,1.0,12.0,1.0,13.0,,2.0,,,2.0,,1.0,,,1.0,2.0,2.0,,,,,,,1.0,1.0,2.0,,30.0,1.0,,,,,,,,1.0,,6.4,,,1.0,,,,,1.0,,12.0,1.0,13.0,2,,19.0,,,,
2016-17,7090087,10,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,18.0,6.0,24.0,2.0,,5.0,,1.0,,2.0,,,9.0,16.0,5.0,,,3.0,,,,1.0,,,,90.0,2.0,,,,,,,,16.0,,5.7,,,2.0,,2.0,1.0,,1.0,,20.0,6.0,25.0,4,3.0,50.0,4.0,,2.0,2.0
2016-17,7090087,10,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,2.0,5.0,,,1.0,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,60.0,,,,,,,,,8.0,,6.5,,,,,1.0,1.0,,1.0,,6.0,4.0,9.0,0,,17.0,2.0,,1.0,
2016-17,7090087,10,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,11.0,2.0,13.0,,,5.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,30.0,,,,,,,,,12.0,,6.4,,,,,,5.0,,1.0,,20.0,3.0,18.0,0,,30.0,,2.0,,
2016-17,7090087,10,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090087,10,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,False,1.0,,1.0,14.0,6.0,19.0,1.0,,5.0,,,1.0,1.0,,,,3.0,9.0,,,,,,,,,1.0,,60.0,,1.0,,,,,,,9.0,,7.3,,,,,7.0,3.0,,1.0,,20.0,6.0,23.0,1,2.0,41.0,1.0,1.0,6.0,2.0
2016-17,7090087,10,91,Bournemouth,Away,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,False,,,6.0,5.0,9.0,14.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,1.0,,,,5.0,,6.4,1.0,2.0,,,,,1.0,11.0,,9.0,10.0,19.0,0,,27.0,,1.0,,
2016-17,7090084,11,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,91,Bournemouth,Home,13159,15885,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,,,7.0,6.0,34.0,40.0,1.0,2.0,8.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,1.0,1.0,,90.0,,2.0,,,,,,,8.0,,7.1,,,,7.0,,,,9.0,,11.0,37.0,48.0,0,2.0,62.0,,1.0,,2.0
2016-17,7090084,11,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,False,1.0,,3.0,49.0,24.0,72.0,3.0,,9.0,1.0,,2.0,,,,2.0,9.0,8.0,,,3.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,,,10.0,,8.2,,,2.0,1.0,5.0,1.0,,3.0,,53.0,26.0,78.0,5,2.0,100.0,1.0,2.0,4.0,2.0
2016-17,7090084,11,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,3.0,31.0,19.0,49.0,1.0,,7.0,,,,1.0,,,,3.0,5.0,,,,,,,,1.0,3.0,,90.0,,1.0,,,,,,,14.0,,7.5,,,,4.0,1.0,3.0,,6.0,,41.0,22.0,60.0,0,3.0,86.0,,2.0,,2.0
2016-17,7090084,11,91,Bournemouth,Home,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,2.0,38.0,7.0,45.0,1.0,,4.0,,1.0,1.0,,,,2.0,3.0,8.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,,,13.0,,7.3,,,1.0,1.0,5.0,2.0,,4.0,,48.0,7.0,53.0,3,,72.0,,3.0,5.0,
2016-17,7090084,11,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,False,1.0,,4.0,35.0,28.0,62.0,,1.0,8.0,,,,3.0,,,1.0,6.0,4.0,,,2.0,,,,,,1.0,,76.0,1.0,,,,,,,,10.0,,6.8,,,1.0,,2.0,3.0,,7.0,,44.0,28.0,69.0,2,,78.0,,1.0,2.0,
2016-17,7090084,11,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,18.0,25.0,43.0,,1.0,7.0,,,1.0,,,,,,3.0,,,,,,,,,,,90.0,,,,,,,,,8.0,,6.8,,,1.0,6.0,1.0,1.0,,9.0,,23.0,28.0,50.0,2,1.0,61.0,,,1.0,1.0
2016-17,7090084,11,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,2.0,,,34.0,11.0,43.0,2.0,1.0,4.0,1.0,,,3.0,,,,9.0,6.0,,,3.0,1.0,,,,1.0,1.0,,90.0,,1.0,,1.0,,,,,18.0,,6.1,,,,1.0,3.0,5.0,,,,46.0,13.0,54.0,0,2.0,81.0,2.0,1.0,2.0,2.0
2016-17,7090084,11,91,Bournemouth,Home,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,,33.0,8.0,40.0,1.0,,3.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,1.0,,3.0,,82.0,2.0,,,,,,,,11.0,,7.7,,,2.0,1.0,1.0,6.0,,,,40.0,8.0,42.0,4,,62.0,3.0,1.0,1.0,
2016-17,7090084,11,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,1.0,16.0,2.0,18.0,2.0,,1.0,,,,,,,,4.0,1.0,,,1.0,,,,,,3.0,,45.0,,,,,,,,,3.0,,6.9,,,2.0,,1.0,,,1.0,,17.0,2.0,19.0,2,1.0,25.0,1.0,,,1.0
2016-17,7090084,11,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,16.0,4.0,20.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,7.0,7.0,,,3.0,,,,,,1.0,,90.0,2.0,,,,,,,,12.0,,6.7,,,,,2.0,4.0,,,1.0,22.0,4.0,22.0,3,3.0,45.0,2.0,2.0,1.0,1.0
2016-17,7090084,11,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,1.0,,,10.0,,9.0,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,,8.0,,,,,,,,,6.0,,6.7,,,,,,3.0,,,,14.0,,11.0,0,,18.0,1.0,2.0,,
2016-17,7090084,11,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,False,,,,4.0,2.0,6.0,,,2.0,,,,1.0,,,4.0,5.0,2.0,,,,,,,,,1.0,,45.0,,,,,,,,,14.0,,5.9,,,,,1.0,2.0,,,,9.0,2.0,9.0,0,,25.0,4.0,1.0,1.0,
2016-17,7090084,11,91,Bournemouth,Home,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090084,11,91,Bournemouth,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,3.0,,3.0,1.0,1.0,1.0,,,,,,,2.0,4.0,2.0,,,1.0,,,,,,1.0,,14.0,,,,,,,,,2.0,,6.7,,,1.0,,,,,,,3.0,,3.0,1,1.0,9.0,,,,
2016-17,7090099,12,91,Bournemouth,Away,11764,20037,Marc Pugh,marc-pugh,M,True,,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,,,,9.0,,,,,,,,,3.0,,6.3,,,,,,,,,,2.0,1.0,3.0,0,1.0,5.0,1.0,,,
2016-17,7090099,12,91,Bournemouth,Away,13159,15885,Adam Federici,adam-federici,G,False,,1.0,10.0,9.0,6.0,15.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,1.0,,,,17.0,,7.4,3.0,5.0,,,,,1.0,27.0,,24.0,8.0,32.0,0,,43.0,,,,
2016-17,7090099,12,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,,,1.0,11.0,7.0,18.0,4.0,4.0,2.0,,,,3.0,,,,9.0,10.0,,,2.0,,,,,2.0,,,90.0,,1.0,,1.0,,,,,17.0,,6.5,,,,7.0,1.0,4.0,,5.0,,21.0,9.0,26.0,0,4.0,68.0,1.0,2.0,1.0,4.0
2016-17,7090099,12,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,False,,,1.0,22.0,8.0,30.0,7.0,2.0,4.0,,,,4.0,,,,12.0,11.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,10.0,,6.8,,,1.0,1.0,1.0,,,4.0,,28.0,9.0,37.0,1,5.0,58.0,2.0,4.0,1.0,3.0
2016-17,7090099,12,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,,14.0,2.0,16.0,1.0,,3.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,,12.0,,7.0,,,,7.0,1.0,2.0,,2.0,,20.0,4.0,22.0,0,2.0,44.0,2.0,,1.0,2.0
2016-17,7090099,12,91,Bournemouth,Away,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,1.0,28.0,10.0,38.0,,2.0,11.0,1.0,,,,,,1.0,4.0,4.0,,,2.0,,,,1.0,,4.0,,90.0,,,,,,,,,12.0,,7.7,,,1.0,,1.0,,,2.0,,33.0,12.0,45.0,1,,57.0,2.0,2.0,,
2016-17,7090099,12,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,,,4.0,28.0,17.0,45.0,1.0,1.0,9.0,,,,2.0,,,,6.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,11.0,,7.4,,,,2.0,4.0,,,7.0,,34.0,20.0,54.0,0,5.0,68.0,,1.0,2.0,3.0
2016-17,7090099,12,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,3.0,11.0,15.0,26.0,2.0,2.0,5.0,,,,,1.0,,,2.0,2.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,,6.0,,7.7,,,,10.0,,,,5.0,,16.0,16.0,32.0,0,,46.0,,,,
2016-17,7090099,12,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,,24.0,3.0,26.0,1.0,2.0,4.0,1.0,,1.0,2.0,,,1.0,8.0,4.0,,,,1.0,,,,,1.0,,90.0,,,,,,,,,17.0,,6.3,,,,,4.0,2.0,,3.0,1.0,33.0,4.0,35.0,1,2.0,48.0,2.0,,,1.0
2016-17,7090099,12,91,Bournemouth,Away,52023,61302,Ryan Allsop,ryan-allsop,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090099,12,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,6.0,1.0,7.0,3.0,2.0,1.0,,,,,,,2.0,5.0,3.0,,,1.0,,,,,,1.0,,21.0,,,,,,,,,8.0,,6.7,,,1.0,,,,,,1.0,11.0,1.0,12.0,1,,18.0,1.0,1.0,,
2016-17,7090099,12,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,,,,10.0,9.0,19.0,3.0,1.0,4.0,,1.0,,2.0,,,5.0,16.0,7.0,,,2.0,,,,,,,,81.0,1.0,,,,,,,,18.0,,6.0,,,1.0,,6.0,,,,,14.0,9.0,23.0,2,,46.0,4.0,4.0,2.0,
2016-17,7090099,12,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,3.0,2.0,5.0,1.0,,,,,,,,,4.0,7.0,2.0,,,,,,,,,,,69.0,,,,,,,,,12.0,,6.2,,,1.0,,2.0,,,1.0,1.0,5.0,2.0,7.0,1,,21.0,3.0,2.0,,
2016-17,7090099,12,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090099,12,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,4.0,16.0,20.0,3.0,2.0,5.0,,,,,,,,3.0,5.0,,,,,1.0,,,,,,90.0,1.0,1.0,,,,,,,5.0,,8.2,,,,15.0,,,,3.0,,8.0,17.0,25.0,1,2.0,46.0,,1.0,,2.0
2016-17,7090099,12,91,Bournemouth,Away,149814,120447,Bradley Smith,bradley-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090099,12,91,Bournemouth,Away,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090099,12,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090111,13,91,Bournemouth,Away,11764,20037,Marc Pugh,marc-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090111,13,91,Bournemouth,Away,13159,15885,Adam Federici,adam-federici,G,False,,,6.0,5.0,9.0,14.0,,,10.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,8.0,1.0,6.0,,,,1.0,,,,14.0,,12.0,10.0,22.0,0,,30.0,,,,
2016-17,7090111,13,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,3.0,,1.0,30.0,13.0,40.0,,6.0,10.0,1.0,,,,,,,3.0,9.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,21.0,,6.7,,,1.0,1.0,3.0,8.0,,5.0,,43.0,18.0,53.0,1,2.0,86.0,1.0,,1.0,2.0
2016-17,7090111,13,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,False,,,4.0,27.0,23.0,50.0,1.0,1.0,8.0,,,,5.0,,,3.0,11.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,19.0,,6.5,,,,3.0,1.0,,,7.0,,38.0,26.0,64.0,0,7.0,87.0,1.0,2.0,,5.0
2016-17,7090111,13,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,1.0,,5.0,30.0,35.0,64.0,2.0,,7.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,,,12.0,,7.1,,,,1.0,3.0,2.0,,7.0,,38.0,36.0,72.0,0,1.0,90.0,2.0,2.0,2.0,1.0
2016-17,7090111,13,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,7.0,25.0,32.0,,1.0,5.0,,,,,,,,1.0,5.0,1.0,1.0,1.0,,,,,3.0,,,90.0,,2.0,,,,,,,11.0,,6.3,,,,5.0,1.0,,,10.0,,13.0,30.0,43.0,0,2.0,58.0,,1.0,1.0,1.0
2016-17,7090111,13,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,2.0,21.0,4.0,24.0,2.0,,5.0,,1.0,,3.0,,,1.0,9.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,,13.0,,6.2,,,2.0,1.0,3.0,2.0,,2.0,,28.0,6.0,32.0,2,,51.0,1.0,2.0,1.0,
2016-17,7090111,13,91,Bournemouth,Away,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,3.0,10.0,11.0,20.0,1.0,,7.0,,,,,,,,2.0,4.0,,,,,,,,1.0,1.0,,71.0,,,,,,,,,11.0,,6.9,,,,3.0,1.0,5.0,,5.0,,17.0,12.0,24.0,0,3.0,42.0,1.0,1.0,,2.0
2016-17,7090111,13,91,Bournemouth,Away,52023,61302,Ryan Allsop,ryan-allsop,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090111,13,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,3.0,,3.0,2.0,1.0,,,1.0,,,,,,2.0,2.0,,,,,,,,,,,27.0,1.0,,,,,,,,2.0,,6.4,,,,,1.0,,,,2.0,5.0,,5.0,1,,8.0,,,1.0,
2016-17,7090111,13,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,,19.0,6.0,24.0,1.0,2.0,6.0,,,,1.0,,,,6.0,6.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,,14.0,,6.3,,,,2.0,7.0,5.0,,1.0,,27.0,8.0,30.0,0,,49.0,,1.0,3.0,
2016-17,7090111,13,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,2.0,2.0,4.0,1.0,,2.0,,,,1.0,,,1.0,5.0,3.0,,,1.0,,1.0,,,,,,63.0,1.0,,,,,,,1.0,8.0,,7.0,,,1.0,,1.0,1.0,,,2.0,4.0,2.0,5.0,2,,17.0,4.0,3.0,,
2016-17,7090111,13,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090111,13,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,14.0,16.0,30.0,3.0,2.0,3.0,1.0,,,,,,1.0,6.0,3.0,,,2.0,,,,,3.0,1.0,,90.0,,2.0,,,,,,,13.0,,7.1,,,,13.0,,,,8.0,,22.0,17.0,39.0,0,1.0,63.0,1.0,,,1.0
2016-17,7090111,13,91,Bournemouth,Away,149814,120447,Bradley Smith,bradley-smith,D,False,,,,6.0,13.0,19.0,1.0,,7.0,,,1.0,,,,1.0,6.0,,,,2.0,,,,,1.0,,,81.0,1.0,1.0,,,,,,,15.0,,6.3,,,,3.0,2.0,,,2.0,,11.0,15.0,26.0,2,,55.0,2.0,,,
2016-17,7090111,13,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,,7.0,4.0,11.0,,,2.0,,,,,,,,4.0,5.0,,,1.0,,,,,1.0,,,19.0,,,,,,,,,11.0,,6.7,,,,,7.0,3.0,,,,11.0,6.0,14.0,0,1.0,29.0,1.0,,4.0,1.0
2016-17,7090111,13,91,Bournemouth,Away,303638,149484,Tyrone Mings,tyrone-mings,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090111,13,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,2.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,9.0,,,,,,,,,4.0,,6.5,,,1.0,,,1.0,,,,1.0,3.0,3.0,1,,7.0,1.0,,,
2016-17,7090086,14,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,False,,1.0,6.0,4.0,12.0,16.0,,,8.0,,,,1.0,,1.0,,1.0,,1.0,,,,,3.0,,,,,90.0,,,,,,,,,11.0,,5.2,,,,,,,2.0,16.0,,9.0,18.0,27.0,0,,36.0,,,,
2016-17,7090086,14,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090086,14,91,Bournemouth,Home,13159,15885,Adam Federici,adam-federici,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090086,14,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,1.0,,,14.0,21.0,34.0,3.0,3.0,7.0,,,,1.0,,,,6.0,6.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,,20.0,,6.2,,,,8.0,1.0,5.0,,5.0,,26.0,23.0,44.0,0,2.0,77.0,2.0,1.0,,2.0
2016-17,7090086,14,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,False,,,6.0,19.0,28.0,47.0,2.0,1.0,8.0,,,,1.0,,,1.0,6.0,4.0,,,1.0,,,,,4.0,,,75.0,,,,,,,,,13.0,,6.8,,,,1.0,1.0,,,7.0,,23.0,33.0,56.0,0,2.0,71.0,2.0,1.0,,1.0
2016-17,7090086,14,91,Bournemouth,Home,38094,54102,Jack Wilshere,jack-wilshere,M,False,,,1.0,14.0,8.0,22.0,1.0,,4.0,,,,,,,2.0,4.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.8,,,1.0,,3.0,1.0,,2.0,,19.0,10.0,28.0,1,2.0,44.0,3.0,2.0,3.0,1.0
2016-17,7090086,14,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,False,,,1.0,16.0,18.0,34.0,,,8.0,,,,1.0,,,1.0,3.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,,9.0,,6.5,,,1.0,,1.0,,,2.0,,18.0,21.0,39.0,1,1.0,48.0,2.0,,1.0,1.0
2016-17,7090086,14,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,1.0,9.0,19.0,28.0,2.0,6.0,7.0,,,,,,,,3.0,7.0,,,1.0,,1.0,,,1.0,,,90.0,2.0,1.0,,,,,,,10.0,,7.9,,,,19.0,,,,4.0,,13.0,21.0,34.0,2,1.0,62.0,1.0,,,1.0
2016-17,7090086,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,,16.0,9.0,24.0,,1.0,4.0,,,,3.0,,,1.0,4.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,6.0,,6.4,,,,2.0,1.0,1.0,,,,17.0,10.0,26.0,0,4.0,47.0,3.0,4.0,1.0,2.0
2016-17,7090086,14,91,Bournemouth,Home,44823,56872,Junior Stanislas,junior-stanislas,M,False,1.0,,,10.0,5.0,14.0,,1.0,3.0,,,1.0,,,,,,3.0,,,,,,,,,,,55.0,,,,,,,,,7.0,,6.7,,,,1.0,1.0,1.0,,,,13.0,8.0,20.0,1,,27.0,1.0,1.0,1.0,
2016-17,7090086,14,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,,2.0,1.0,3.0,2.0,,1.0,,1.0,1.0,,,,2.0,5.0,2.0,,,1.0,1.0,,,,,1.0,,15.0,1.0,,,,,,,,4.0,,6.5,,,,,,,,,1.0,3.0,1.0,4.0,2,1.0,13.0,1.0,1.0,,1.0
2016-17,7090086,14,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,6.0,9.0,15.0,1.0,,3.0,,,,1.0,,,1.0,7.0,4.0,,,2.0,,,,,,1.0,,45.0,,,,,,,,,10.0,,6.2,,,,2.0,5.0,1.0,,,,10.0,9.0,18.0,0,,34.0,3.0,1.0,3.0,
