season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437792,10,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437792,10,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,1.0,22.0,17.0,39.0,,,5.0,,,,,,,,,,,,,,,,,2.0,1.0,,90.0,,,,,,,,18.0,,6.7,,,,,,5.0,,5.0,,35.0,18.0,48.0,0,,70.0,,,,
2017-18,7437792,10,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437792,10,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,8.0,31.0,39.0,3.0,2.0,2.0,,,,,,,,3.0,4.0,,,,,,,,1.0,,,90.0,1.0,3.0,,,,,,5.0,,7.6,,,,5.0,,,,6.0,,11.0,31.0,42.0,1,2.0,57.0,,,,
2017-18,7437792,10,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,1.0,,1.0,18.0,17.0,34.0,1.0,1.0,3.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,12.0,,6.7,,,,2.0,3.0,1.0,,2.0,,22.0,18.0,39.0,0,1.0,63.0,5.0,1.0,1.0,
2017-18,7437792,10,91,Bournemouth,Home,44823,56872,Junior Stanislas,junior-stanislas,M,False,,,,13.0,6.0,19.0,1.0,,3.0,,,,,,,,2.0,,,,,,,,,1.0,1.0,,63.0,,,,,,,,10.0,,6.6,,,,,1.0,3.0,,,,20.0,6.0,23.0,0,,31.0,2.0,,,
2017-18,7437792,10,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,False,,,,10.0,11.0,21.0,1.0,6.0,3.0,,,1.0,1.0,,,,2.0,10.0,,,,,,,,,,,74.0,,,,,,,,9.0,,7.0,,,,1.0,2.0,,,,,14.0,12.0,26.0,1,,39.0,4.0,3.0,2.0,
2017-18,7437792,10,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,True,,,,3.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,16.0,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,2.0,5.0,1,,6.0,,,,
2017-18,7437792,10,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,2.0,8.0,20.0,28.0,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,90.0,,,,,,,,10.0,,6.6,,,,5.0,,,,5.0,,13.0,25.0,38.0,0,,46.0,,,,
2017-18,7437792,10,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,True,,,1.0,11.0,1.0,12.0,,,3.0,,,1.0,,,,2.0,5.0,,,,,,,,,,1.0,,45.0,,,,,,,,12.0,,6.1,,,1.0,,3.0,1.0,,1.0,,16.0,1.0,16.0,2,,28.0,2.0,,,
2017-18,7437792,10,91,Bournemouth,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437792,10,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,4.0,24.0,18.0,42.0,1.0,,8.0,,,,1.0,,,2.0,6.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,14.0,,6.7,,,1.0,1.0,3.0,1.0,,6.0,,31.0,21.0,51.0,1,1.0,68.0,1.0,,2.0,
2017-18,7437883,11,91,Bournemouth,Away,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,14.0,1.0,,,,,,,1.0,,6.7,,,,,1.0,1.0,,,,1.0,,,1,,4.0,,,1.0,
2017-18,7437883,11,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437883,11,91,Bournemouth,Away,11764,20037,Marc Pugh,marc-pugh,M,False,,,2.0,27.0,7.0,34.0,1.0,,6.0,,1.0,1.0,2.0,,,2.0,6.0,3.0,,,1.0,,,,1.0,3.0,,,90.0,2.0,,,,,,,17.0,,6.8,,,1.0,,1.0,3.0,,3.0,,38.0,8.0,43.0,4,2.0,64.0,3.0,,1.0,
2017-18,7437883,11,91,Bournemouth,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,,,19.0,8.0,14.0,22.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,13.0,1.0,7.7,2.0,4.0,,1.0,,,,31.0,,17.0,17.0,34.0,0,,46.0,,1.0,,
2017-18,7437883,11,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,False,1.0,,1.0,18.0,11.0,28.0,5.0,3.0,4.0,,,,1.0,,,2.0,10.0,3.0,,1.0,1.0,1.0,,,,,1.0,,90.0,,,,,,,,14.0,,6.6,,,,3.0,1.0,4.0,,1.0,,26.0,13.0,35.0,0,,52.0,1.0,,,
2017-18,7437883,11,91,Bournemouth,Away,15152,15149,Simon Francis,simon-francis,D,False,,,4.0,24.0,18.0,42.0,4.0,16.0,4.0,,,,1.0,,,,7.0,22.0,,,3.0,,,,,2.0,3.0,,90.0,,,,,,,,30.0,,7.7,,,,4.0,,5.0,,10.0,,46.0,25.0,66.0,0,4.0,97.0,,2.0,,
2017-18,7437883,11,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437883,11,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,1.0,,,14.0,8.0,21.0,4.0,3.0,5.0,1.0,,1.0,,,,1.0,6.0,5.0,,,,,,,,,2.0,,90.0,,,,,,,,21.0,,7.2,,,2.0,1.0,1.0,3.0,,7.0,,27.0,12.0,36.0,3,2.0,61.0,,,,
2017-18,7437883,11,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,,,3.0,17.0,16.0,33.0,1.0,1.0,6.0,,,,2.0,,,1.0,5.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,8.0,,6.7,,,1.0,,,,,3.0,,23.0,16.0,39.0,1,,47.0,1.0,2.0,,
2017-18,7437883,11,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,10.0,26.0,36.0,6.0,4.0,5.0,,,,,,,,8.0,4.0,,1.0,2.0,,1.0,,,,,,90.0,1.0,2.0,,,,,,10.0,,7.8,,,,5.0,,,,8.0,,14.0,31.0,45.0,1,,54.0,1.0,,,
2017-18,7437883,11,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,4.0,4.0,8.0,,,2.0,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,3.0,,6.4,,,,,,,,2.0,,6.0,4.0,10.0,0,,11.0,1.0,,,
2017-18,7437883,11,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,,19.0,5.0,23.0,1.0,2.0,11.0,1.0,,1.0,1.0,,,5.0,11.0,6.0,,,1.0,,,,,,6.0,,90.0,1.0,,,,,,,17.0,,7.3,,,1.0,,4.0,1.0,,3.0,,25.0,5.0,29.0,3,2.0,49.0,3.0,1.0,1.0,
2017-18,7437883,11,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,1.0,,,9.0,3.0,11.0,3.0,,,,1.0,,1.0,,,,8.0,2.0,,,2.0,,,,,1.0,1.0,,75.0,1.0,,,,,,,4.0,,6.4,,,1.0,,2.0,2.0,,,,10.0,3.0,11.0,2,,24.0,,2.0,,
2017-18,7437883,11,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437883,11,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,3.0,7.0,21.0,28.0,5.0,7.0,3.0,,,,,,,,6.0,9.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.4,,,,9.0,1.0,,,4.0,,10.0,23.0,33.0,0,,46.0,,1.0,1.0,
2017-18,7437883,11,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,False,,,3.0,15.0,7.0,22.0,1.0,,2.0,,,1.0,,,,,2.0,2.0,,,,,,,,1.0,1.0,,76.0,,,,,,,,12.0,,6.8,,,,1.0,2.0,6.0,,3.0,1.0,24.0,8.0,26.0,1,,39.0,1.0,1.0,1.0,
2017-18,7437883,11,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437883,11,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,False,,,3.0,13.0,7.0,20.0,2.0,1.0,7.0,,,,,,,3.0,7.0,4.0,,,1.0,,,,,,,,90.0,,,,,,,,15.0,,6.7,,,,2.0,3.0,1.0,,5.0,,20.0,10.0,29.0,0,,42.0,1.0,2.0,2.0,
2017-18,7437879,12,91,Bournemouth,Home,13918,40349,Asmir Begović,asmir-begovic,G,False,,,7.0,3.0,6.0,9.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,19.0,,7.2,,3.0,,2.0,,,,25.0,,18.0,10.0,28.0,0,,37.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,False,1.0,,,5.0,7.0,11.0,4.0,1.0,3.0,1.0,,,,,,1.0,6.0,1.0,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,,,10.0,,7.0,,,,6.0,1.0,2.0,,4.0,,11.0,9.0,18.0,1,,35.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,1.0,,2.0,5.0,7.0,11.0,,3.0,6.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,1.0,1.0,,45.0,,,,,,,,14.0,,5.7,,,,3.0,,1.0,,6.0,,14.0,9.0,22.0,0,,32.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,4.0,,,,,,,,2.0,,6.7,,,,,,,,,,1.0,,1.0,0,2.0,6.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,2.0,,,13.0,16.0,27.0,1.0,3.0,5.0,,,,,,,,1.0,6.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,16.0,,7.6,,,,5.0,,2.0,,2.0,,21.0,22.0,41.0,0,2.0,63.0,,1.0,,
2017-18,7437879,12,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,False,,,2.0,5.0,7.0,12.0,,1.0,2.0,,,,3.0,,,2.0,7.0,5.0,,,2.0,,1.0,,,,1.0,,88.0,1.0,,,,,,,6.0,,7.2,,,1.0,2.0,,,,4.0,,8.0,8.0,16.0,2,3.0,28.0,,1.0,,
2017-18,7437879,12,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,3.0,5.0,5.0,10.0,2.0,3.0,1.0,,,,1.0,,,,5.0,3.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,7.1,,,1.0,9.0,,,,3.0,,10.0,8.0,18.0,1,,33.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,2.0,1.0,3.0,,,1.0,,,,1.0,,,,2.0,2.0,,,1.0,,,,,1.0,,,47.0,,1.0,,,,,,4.0,,6.9,,,,2.0,,,,1.0,,4.0,1.0,5.0,0,2.0,18.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,,6.0,4.0,10.0,1.0,2.0,6.0,,,,,,,2.0,5.0,6.0,,,1.0,1.0,,,,,1.0,,86.0,,1.0,,,,,,11.0,,7.4,,,1.0,1.0,3.0,,,,,10.0,5.0,15.0,1,1.0,30.0,3.0,1.0,2.0,
2017-18,7437879,12,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,8.0,7.0,15.0,,3.0,5.0,,,,1.0,,,4.0,8.0,6.0,,,3.0,,3.0,,,,,,90.0,3.0,,,,,,,22.0,,9.0,,,1.0,2.0,,,,,1.0,16.0,10.0,26.0,4,,48.0,5.0,3.0,,
2017-18,7437879,12,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,,,10.0,10.0,2.0,5.0,1.0,,,,1.0,,,,4.0,6.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,6.0,,7.3,,,,14.0,,,,2.0,,4.0,12.0,16.0,0,1.0,35.0,,1.0,,
2017-18,7437879,12,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,False,1.0,,,4.0,5.0,8.0,,,3.0,1.0,,,2.0,,,1.0,5.0,1.0,,,,1.0,,,,1.0,1.0,,43.0,,,,,,,,8.0,,6.6,,,,,2.0,4.0,,,,7.0,7.0,10.0,0,1.0,20.0,,,,
2017-18,7437879,12,91,Bournemouth,Home,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437879,12,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2017-18,7437885,13,91,Bournemouth,Away,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437885,13,91,Bournemouth,Away,11764,20037,Marc Pugh,marc-pugh,M,False,,,3.0,25.0,14.0,39.0,1.0,1.0,6.0,,,,2.0,,,,5.0,6.0,,1.0,,,,,,2.0,2.0,,90.0,1.0,,,,,,,26.0,,7.0,,,,2.0,5.0,5.0,,8.0,,44.0,16.0,55.0,1,,78.0,3.0,2.0,3.0,
2017-18,7437885,13,91,Bournemouth,Away,13918,40349,Asmir Begović,asmir-begovic,G,False,,,4.0,3.0,8.0,11.0,,1.0,8.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,11.0,,7.0,1.0,1.0,,,,,,14.0,,10.0,11.0,21.0,0,,29.0,,1.0,,
2017-18,7437885,13,91,Bournemouth,Away,14695,15237,Andrew Surman,andrew-surman,M,False,,,6.0,27.0,25.0,52.0,2.0,3.0,3.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,7.4,,,,5.0,1.0,2.0,,7.0,,33.0,26.0,57.0,1,1.0,71.0,,1.0,1.0,
2017-18,7437885,13,91,Bournemouth,Away,19343,40387,Dan Gosling,dan-gosling,D,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,,,2.0,,,,,,,,2.0,,6.3,,,,,,,,,,2.0,1.0,3.0,0,1.0,6.0,,,,
2017-18,7437885,13,91,Bournemouth,Away,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,1.0,33.0,14.0,47.0,1.0,2.0,9.0,,,,,,,1.0,2.0,6.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,25.0,,7.6,,,1.0,5.0,,4.0,,4.0,,48.0,19.0,63.0,1,4.0,97.0,1.0,,,
2017-18,7437885,13,91,Bournemouth,Away,39121,48615,Harry Arter,harry-arter,M,False,,,4.0,24.0,22.0,46.0,1.0,,5.0,,,,3.0,,,,4.0,4.0,,,,,,,,,,,89.0,,,,,,,,10.0,,6.9,,,,1.0,,2.0,,6.0,,30.0,24.0,52.0,0,2.0,66.0,2.0,2.0,,
2017-18,7437885,13,91,Bournemouth,Away,42707,56917,Steve Cook,steve-cook,D,False,,,3.0,13.0,29.0,42.0,1.0,5.0,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,,,,90.0,,,,,,,,6.0,,7.1,,,,11.0,,1.0,,6.0,,18.0,30.0,47.0,0,,60.0,,,,
2017-18,7437885,13,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,1.0,,2.0,28.0,26.0,53.0,1.0,1.0,8.0,,,,2.0,,,2.0,7.0,9.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,14.0,,7.1,,,1.0,1.0,3.0,3.0,,6.0,,35.0,27.0,59.0,1,4.0,91.0,1.0,3.0,1.0,
2017-18,7437885,13,91,Bournemouth,Away,98437,88498,Benik Afobe,benik-afobe,F,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,2.0,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,,
2017-18,7437885,13,91,Bournemouth,Away,100621,78007,Joshua King,joshua-king,F,False,1.0,,,12.0,8.0,19.0,4.0,1.0,4.0,,,,,,,3.0,11.0,11.0,,,3.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,13.0,,7.5,,,,,9.0,2.0,,,,16.0,8.0,22.0,1,2.0,50.0,4.0,,8.0,
2017-18,7437885,13,91,Bournemouth,Away,113956,75115,Callum Wilson,callum-wilson,F,False,,,,2.0,3.0,5.0,3.0,1.0,1.0,,,2.0,1.0,,,2.0,9.0,4.0,,,2.0,,,,,,,,79.0,,,,,,,,8.0,,6.3,,,,,1.0,,,,1.0,5.0,3.0,8.0,2,,18.0,2.0,3.0,,
2017-18,7437885,13,91,Bournemouth,Away,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437885,13,91,Bournemouth,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,14.0,26.0,40.0,3.0,2.0,3.0,,,,,,,,3.0,5.0,,,,,,,,1.0,,,90.0,1.0,2.0,,,,,,4.0,,7.7,,,,6.0,,,,3.0,,16.0,28.0,44.0,1,2.0,61.0,,1.0,,
2017-18,7437885,13,91,Bournemouth,Away,185955,103912,Jordon Ibe,jordon-ibe,M,False,,,1.0,18.0,12.0,30.0,,,8.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,,1.0,,88.0,1.0,,,,,,,13.0,,7.0,,,,,,3.0,,2.0,,25.0,14.0,36.0,1,,49.0,2.0,4.0,,
2017-18,7437885,13,91,Bournemouth,Away,377108,178304,Lys Mousset,lys-mousset,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437885,13,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437885,13,91,Bournemouth,Away,830250,222434,Jack Simpson,jack-simpson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,True,,,,4.0,,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,26.0,1.0,,,,,,,3.0,,6.7,,,,,,1.0,,,,7.0,,6.0,1,,8.0,,,,
2017-18,7437916,14,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,False,1.0,,2.0,11.0,12.0,22.0,,1.0,2.0,,,,1.0,,,,2.0,2.0,,,,,,,,,1.0,,64.0,,,,,,,,11.0,,6.4,,,,,1.0,6.0,,4.0,,19.0,13.0,26.0,0,1.0,36.0,1.0,,,
2017-18,7437916,14,91,Bournemouth,Home,13918,40349,Asmir Begović,asmir-begovic,G,False,,,8.0,4.0,8.0,12.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,9.0,,6.4,1.0,2.0,,,,,,17.0,,10.0,11.0,21.0,0,,29.0,,1.0,,
2017-18,7437916,14,91,Bournemouth,Home,14695,15237,Andrew Surman,andrew-surman,M,False,1.0,,3.0,35.0,28.0,62.0,3.0,4.0,10.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.8,,,,2.0,,3.0,,4.0,,47.0,31.0,75.0,0,1.0,84.0,2.0,,,
2017-18,7437916,14,91,Bournemouth,Home,15152,15149,Simon Francis,simon-francis,D,False,4.0,,5.0,36.0,25.0,57.0,2.0,5.0,5.0,,,,,,,,3.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,21.0,,7.1,,,1.0,2.0,,4.0,,13.0,,47.0,32.0,75.0,1,2.0,102.0,,1.0,,
2017-18,7437916,14,91,Bournemouth,Home,19343,40387,Dan Gosling,dan-gosling,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,91,Bournemouth,Home,21501,41320,Charlie Daniels,charlie-daniels,D,False,,,2.0,27.0,24.0,51.0,2.0,1.0,4.0,,,,1.0,,,,3.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,18.0,,6.6,,,,2.0,,1.0,,6.0,,36.0,30.0,65.0,0,4.0,94.0,1.0,2.0,,
2017-18,7437916,14,91,Bournemouth,Home,39121,48615,Harry Arter,harry-arter,M,False,,,,15.0,13.0,28.0,,,4.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,58.0,,1.0,,,,,,7.0,,6.4,,,,,,1.0,,4.0,,20.0,14.0,33.0,1,,39.0,,1.0,,
2017-18,7437916,14,91,Bournemouth,Home,42707,56917,Steve Cook,steve-cook,D,False,,,4.0,17.0,33.0,50.0,1.0,6.0,6.0,,,,,,,,1.0,7.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,16.0,,7.0,,,,7.0,,,,11.0,,25.0,37.0,62.0,0,1.0,78.0,4.0,,,
2017-18,7437916,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,91,Bournemouth,Home,98437,88498,Benik Afobe,benik-afobe,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437916,14,91,Bournemouth,Home,100621,78007,Joshua King,joshua-king,F,False,,,1.0,15.0,11.0,26.0,3.0,4.0,3.0,,,2.0,,,,4.0,16.0,6.0,,,3.0,,1.0,,,,1.0,,90.0,1.0,,,,,,,24.0,,6.8,,,,,8.0,1.0,,1.0,,23.0,12.0,34.0,3,,57.0,4.0,,2.0,
2017-18,7437916,14,91,Bournemouth,Home,113956,75115,Callum Wilson,callum-wilson,F,False,,,,10.0,2.0,12.0,4.0,,1.0,,,,,,,3.0,10.0,3.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,18.0,,6.7,,,2.0,,2.0,3.0,,,,20.0,3.0,20.0,2,1.0,37.0,3.0,1.0,1.0,
2017-18,7437916,14,91,Bournemouth,Home,138261,90105,Ryan Fraser,ryan-fraser,M,True,,,,8.0,2.0,10.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,21.0,,,,,,,,5.0,,6.5,,,1.0,,,3.0,,,,12.0,2.0,11.0,1,,18.0,,,,
2017-18,7437916,14,91,Bournemouth,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,6.0,15.0,43.0,58.0,1.0,5.0,11.0,,,,,,,,3.0,9.0,,,1.0,,,,,,,,90.0,,,,,,,,12.0,,6.7,,,,5.0,1.0,1.0,,10.0,,19.0,49.0,67.0,0,1.0,86.0,1.0,3.0,,
2017-18,7437916,14,91,Bournemouth,Home,185955,103912,Jordon Ibe,jordon-ibe,M,False,1.0,,1.0,22.0,13.0,34.0,,,4.0,,,2.0,,,,3.0,4.0,2.0,,,,,,,,,2.0,,69.0,,,,,,,,18.0,,6.6,,,,,2.0,5.0,,1.0,,32.0,15.0,42.0,2,1.0,57.0,,,1.0,
2017-18,7437916,14,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,3.0,21.0,6.0,27.0,1.0,1.0,6.0,,,,,,,,1.0,6.0,,,,,,,,2.0,,,32.0,,,,,,,,4.0,,7.0,,,,,1.0,1.0,,5.0,,24.0,7.0,30.0,0,2.0,38.0,,2.0,1.0,
2017-18,7437902,15,91,Bournemouth,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,6.0,,6.0,,,,,,,1.0,,,3.0,6.0,,,,2.0,,,,,1.0,1.0,,69.0,1.0,,,,,,,7.0,,6.4,,,,,,,,,,9.0,1.0,10.0,1,,18.0,,,,
2017-18,7437902,15,91,Bournemouth,Home,8994,18726,Artur Boruc,artur-boruc,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437902,15,91,Bournemouth,Home,11764,20037,Marc Pugh,marc-pugh,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
