season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025114,13,91,Bournemouth,Away,1184308,551483,Álex Jiménez,alex-jimenez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025114,13,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025114,13,91,Bournemouth,Away,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025114,13,91,Bournemouth,Away,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,True,,,,4.0,,4.0,,,1.0,,,,,1.0,,,,2.0,,,,0.00349928,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,2.0,,,6.2,,,,10.397001538905,,,,,,,5.0,,5.0,-10.395,,0,,7.0,1.0,,,
2025-26,14025123,14,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.4,,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2025-26,14025123,14,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,,21.0,29.0,50.0,,3.0,10.0,3.0,,,,,,,,3.0,6.0,,1.0,0.0165494,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,9.0,,,6.8,,,,72.120515578675,3.0,,,,2.0,,26.0,30.0,56.0,34.755,,0,1.0,75.0,3.0,2.0,,1.0
2025-26,14025123,14,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,,9.0,6.0,15.0,2.0,,12.0,2.0,1.0,,,,,,2.0,6.0,4.0,,,0.176246,,,2.0,0.0,,,,,,1.0,,,,,,,70.0,,,,,,,,11.0,,,6.7,,,,69.409032588268,,1.0,2.0,,,,11.0,8.0,19.0,13.545,,0,1.0,36.0,4.0,2.0,1.0,1.0
2025-26,14025123,14,91,Bournemouth,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,4.0,1.0,18.0,19.0,,3.0,4.0,4.0,,,,,,,,,3.0,,,0.00021607,,,,0.0,,-0.3323,1.0,,,,,,,,,,90.0,,,,,,,,13.0,,3.0,6.6,2.0,2.0,,30.081480979836,3.0,,,,16.0,,11.0,21.0,32.0,15.12,,0,,44.0,,,,
2025-26,14025123,14,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,,,1.0,11.0,8.0,19.0,1.0,,8.0,1.0,,,,,,,,3.0,2.0,,,0.0221282,,,,0.0,,,,,,,,,,,,,30.0,,,,,,,,7.0,,,6.4,,,,103.97798348904,,2.0,,,1.0,,15.0,9.0,24.0,36.855,,0,1.0,29.0,,1.0,,1.0
2025-26,14025123,14,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,2.0,13.0,12.0,25.0,3.0,2.0,15.0,8.0,,,1.0,,,,1.0,8.0,8.0,,,0.147365,0.2639,0.5009,,0.0,,,,,,,,,,,,,90.0,2.0,,,,,,,9.0,,,7.2,,,,213.54618100605,3.0,6.0,,,2.0,,17.0,12.0,29.0,77.385,,3,3.0,52.0,,1.0,2.0,3.0
2025-26,14025123,14,91,Bournemouth,Home,962408,242882,Bafodé Diakité,bafode-diakite,D,False,,,3.0,18.0,42.0,60.0,4.0,2.0,26.0,6.0,,,,,,,,4.0,4.0,,,0.00361011,,,,0.0,,,,,1.0,,1.0,,,,,,90.0,,,,,,,,7.0,,,7.0,,,,183.10148980154,8.0,,1.0,,8.0,,24.0,42.0,66.0,109.41,,0,1.0,81.0,,1.0,,1.0
2025-26,14025123,14,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,91,Bournemouth,Home,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,91,Bournemouth,Home,991478,489888,Amine Adli,amine-adli,F,False,,,,9.0,2.0,11.0,1.0,1.0,3.0,,,,,,,,1.0,5.0,5.0,,,0.0129484,,,3.0,0.0,,,,,,,,,,,,,60.0,,,,,,,,8.0,,,6.6,,,,56.29703062437,4.0,,2.0,,,,12.0,2.0,14.0,40.95,,0,2.0,29.0,1.0,2.0,,
2025-26,14025123,14,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,True,,,,7.0,3.0,10.0,1.0,1.0,3.0,1.0,,,,,,,6.0,8.0,2.0,,,0.136724,,,1.0,0.0,,,,,,2.0,,,,,,,29.0,,,,,,,,8.0,,,6.2,,,,19.464355203417,,,,,,,7.0,3.0,10.0,-16.905,,0,1.0,19.0,2.0,,,
2025-26,14025123,14,91,Bournemouth,Home,999028,494521,Adrien Truffert,truffert-adrien,D,False,1.0,,1.0,27.0,22.0,49.0,2.0,2.0,20.0,5.0,,,,,,,1.0,4.0,9.0,,,0.0771995,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,16.0,,,7.2,,,,156.49576568585,10.0,3.0,4.0,,3.0,,32.0,24.0,56.0,75.18,,0,3.0,93.0,4.0,1.0,3.0,1.0
2025-26,14025123,14,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,,,,22.0,25.0,47.0,1.0,,20.0,5.0,,,,,,,,3.0,2.0,,,0.0822025,,,2.0,0.0,,,,,1.0,,,,,,,,80.0,,2.0,,,,,,7.0,,,6.9,,,,187.58653313896,5.0,,,,1.0,,25.0,27.0,52.0,93.555,,0,,66.0,2.0,2.0,,
2025-26,14025123,14,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025123,14,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,1.0,,1.0,13.0,16.0,29.0,1.0,2.0,16.0,2.0,,,1.0,1.0,,,,4.0,5.0,,,0.036528,0.0883,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,18.0,,,7.0,,,,186.08756581705,9.0,2.0,7.0,,2.0,,18.0,17.0,35.0,140.91,,1,2.0,71.0,4.0,,1.0,2.0
2025-26,14025123,14,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,11.0,3.0,14.0,,,6.0,1.0,,,,1.0,,,,1.0,1.0,,,0.00412994,,,,0.0,,,,,,,,,,,,,20.0,,,,,,,,3.0,,,6.2,,,,42.775357868434,,,1.0,,1.0,,12.0,4.0,16.0,-3.99,,0,,19.0,,1.0,,
2025-26,14025123,14,91,Bournemouth,Home,1406130,620487,Veljko Milosavljević,milosavljevic-veljko,D,False,,,3.0,18.0,31.0,49.0,7.0,4.0,27.0,4.0,,1.0,,,,,,7.0,5.0,,,0.0128726,0.1513,,,0.0,,,,,,,,,,,,,90.0,,2.0,,,,,,10.0,,,6.9,,,1.0,275.19796109707,8.0,1.0,,,8.0,,25.0,34.0,59.0,207.27,,1,,74.0,,,1.0,
2025-26,14025123,14,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,False,,,,3.0,2.0,5.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,0.00397781,,,,0.0,,,,,,,,,,,,,61.0,,,,,,,,5.0,,,6.3,,,,34.632653583764,2.0,,,,1.0,1.0,6.0,2.0,8.0,28.56,,0,,16.0,1.0,,,
2025-26,14025123,14,91,Bournemouth,Home,2082108,678552,Malcom Dacosta,malcom-dacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025153,15,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,2.0,4.0,9.0,13.0,1.0,,6.0,4.0,,,,1.0,,,,4.0,2.0,,,0.00129314,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,7.0,,,6.6,,,,44.088406582547,3.0,,,,7.0,,10.0,9.0,19.0,31.29,,0,2.0,34.0,,,,2.0
2025-26,14025153,15,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,,,,1.0,,,1.0,,,,,,,,3.0,,,,,,,1.0,0.0,,,,,,,,,,,,,9.0,,,,,,,,2.0,,,6.3,,,,,,1.0,,,,,1.0,,1.0,,,0,,2.0,,,,
2025-26,14025153,15,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,2.0,11.0,18.0,29.0,,3.0,15.0,6.0,,,,2.0,,,1.0,4.0,7.0,,,0.00498071,,,1.0,0.0,,,,,3.0,2.0,,,,,,,62.0,,1.0,,,,,,16.0,,,7.4,,,,134.04220078451,6.0,,,,8.0,,17.0,25.0,42.0,77.385,,0,1.0,62.0,2.0,3.0,,
2025-26,14025153,15,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,1.0,9.0,2.0,11.0,3.0,2.0,15.0,4.0,,,,,,,1.0,6.0,5.0,,,0.031527,,,2.0,0.0,,,,,,1.0,,,,,,,74.0,,,,,,,,15.0,,,6.7,,,,145.38295855715,,,3.0,,1.0,1.0,16.0,4.0,20.0,21.0,,0,2.0,30.0,2.0,1.0,,1.0
2025-26,14025153,15,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,1.0,,,3.79e-05,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,1.0,,,6.6,,,,4.3058017836403,,,,,,1.0,,2.0,2.0,1.155,,0,,3.0,,1.0,,
2025-26,14025153,15,91,Bournemouth,Home,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,1.0,13.0,9.0,14.0,23.0,,,8.0,11.0,,,,,,,,,,,,0.00240277,,,,0.0,,0.6414,,,,,,,,,,,90.0,,,,,,,,14.0,,,7.5,2.0,4.0,,37.092540021965,,,,1.0,25.0,,19.0,17.0,36.0,14.7,,0,,46.0,,,,
2025-26,14025153,15,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,16.0,12.0,28.0,2.0,2.0,23.0,8.0,,,,,,,,5.0,6.0,,,0.0333509,0.2526,0.1124,2.0,0.0,,,,,2.0,,,,,,,,90.0,1.0,,,,,,,18.0,,,6.8,,,2.0,259.65810949144,4.0,3.0,1.0,,7.0,,26.0,13.0,39.0,187.11,,3,2.0,60.0,3.0,1.0,1.0,2.0
2025-26,14025153,15,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,3.0,13.0,2.0,3.0,14.0,,,,,1.0,,,1.0,9.0,7.0,,,0.128197,0.1805,0.5791,2.0,0.0,,,,,2.0,3.0,,,,,,,90.0,3.0,,,,,,,12.0,,,7.0,,,2.0,171.87852178025,1.0,3.0,1.0,,,,13.0,3.0,16.0,75.6,,5,2.0,41.0,3.0,2.0,,2.0
2025-26,14025153,15,91,Bournemouth,Home,962408,242882,Bafodé Diakité,bafode-diakite,D,False,,,4.0,9.0,14.0,23.0,4.0,1.0,10.0,4.0,,,,,,,,5.0,3.0,,,0.0156988,,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,13.0,,,6.8,,,,77.807925407703,4.0,,,,10.0,,21.0,15.0,36.0,40.53,,0,2.0,45.0,,,,1.0
2025-26,14025153,15,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025153,15,91,Bournemouth,Home,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025153,15,91,Bournemouth,Home,991478,489888,Amine Adli,amine-adli,F,True,,,,,3.0,3.0,,,3.0,2.0,,,,,,,,,1.0,,,5.604e-05,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,3.0,,,6.6,,,,30.886763201447,,,,,,,1.0,3.0,4.0,12.705,,0,,8.0,1.0,1.0,,
2025-26,14025153,15,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,,9.0,4.0,13.0,5.0,3.0,5.0,,,1.0,,,,,1.0,8.0,4.0,,,0.00454913,0.8498,,1.0,0.0,,,,,,,,,,,,,87.0,,,,,,,,10.0,,,6.3,,,1.0,43.388797975534,,1.0,,,,2.0,13.0,5.0,18.0,10.815,,1,1.0,26.0,3.0,,,
2025-26,14025153,15,91,Bournemouth,Home,999028,494521,Adrien Truffert,truffert-adrien,D,False,,,2.0,15.0,17.0,32.0,1.0,1.0,11.0,5.0,,,1.0,,,,,2.0,3.0,,,0.0415743,0.0269,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,,11.0,,,7.1,,,,98.289051058086,5.0,1.0,1.0,,6.0,,20.0,19.0,39.0,75.495,,1,2.0,67.0,2.0,,,2.0
2025-26,14025153,15,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,False,1.0,,2.0,15.0,16.0,31.0,2.0,1.0,13.0,11.0,,,,1.0,,,1.0,6.0,9.0,,,0.0106016,0.0369,0.0654,1.0,0.0,,,,,3.0,,,,,,,,90.0,1.0,,,,,,,14.0,,,7.1,,,,131.10593526359,,5.0,4.0,,4.0,,20.0,19.0,39.0,75.18,,1,2.0,63.0,,2.0,4.0,2.0
2025-26,14025153,15,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,3.0,3.0,,1.0,,,,,,,,,,1.0,3.0,,,1.41e-06,,,1.0,0.0,,,,,2.0,,,,,,,,28.0,,,,,,,,3.0,,,6.8,,,,,,,,,1.0,,3.0,3.0,6.0,,,0,1.0,10.0,,1.0,,
2025-26,14025153,15,91,Bournemouth,Home,1184308,551483,Álex Jiménez,alex-jimenez,D,False,,,,5.0,4.0,9.0,2.0,,8.0,1.0,,,1.0,1.0,,,2.0,7.0,3.0,,,0.0203852,0.0721,,1.0,0.0,,,,,,,,,,,,,74.0,,,,,,,,7.0,,,6.5,,,1.0,67.981827807741,,3.0,1.0,,,,7.0,5.0,12.0,4.2,,2,,24.0,,1.0,2.0,
2025-26,14025153,15,91,Bournemouth,Home,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025153,15,91,Bournemouth,Home,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025153,15,91,Bournemouth,Home,2082108,678552,Malcom Dacosta,malcom-dacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,8.0,3.0,11.0,1.0,3.0,4.0,2.0,,,,,,,,4.0,4.0,,,0.00721119,,,5.0,1.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,18.0,,,5.3,,,,23.868360383198,2.0,,2.0,,10.0,,18.0,7.0,25.0,-2.415,,0,,38.0,1.0,1.0,,
2025-26,15035359,16,91,Bournemouth,Away,336655,168636,Enes Ünal,enes-unal,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.7e-07,,,,0.0,,,,,,,,,,,,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,0,,3.0,,,,
2025-26,15035359,16,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,3.0,17.0,14.0,31.0,3.0,3.0,12.0,5.0,,,,1.0,,,1.0,6.0,9.0,,,0.0365781,0.022,0.0138,1.0,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,4.0,,,,,,21.0,,,7.5,,,,100.19887047639,9.0,,,,11.0,,34.0,15.0,49.0,-23.835,,1,5.0,76.0,2.0,1.0,,2.0
2025-26,15035359,16,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,2.0,,,16.0,8.0,24.0,,1.0,12.0,6.0,1.0,,,1.0,,,1.0,6.0,4.0,,,0.158009,0.0303,,1.0,0.0,,,,,,2.0,,,,,,,89.0,,,,,,,,14.0,,,6.2,,,1.0,84.238876563529,,4.0,5.0,,1.0,,19.0,9.0,28.0,-15.645,,1,,48.0,3.0,2.0,1.0,
2025-26,15035359,16,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,0.00103995,0.2768,0.2708,,0.0,,,,,,,,,,,,,10.0,2.0,,,,,,,5.0,,,6.4,,,,3.869606698361,,1.0,2.0,,,,3.0,,3.0,2.94,,2,,10.0,1.0,,1.0,
2025-26,15035359,16,91,Bournemouth,Away,882604,457569,Đorđe Petrović,dorde-petrovic,G,False,,,6.0,6.0,1.0,7.0,,,,9.0,,,,,,,,,,1.0,,0.00056913,,,,0.0,,-0.6402,,,,,,,,,,,90.0,,,,,,,,15.0,,,6.3,2.0,5.0,,,2.0,,,,21.0,,20.0,2.0,22.0,,,0,,33.0,,,,
2025-26,15035359,16,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,,17.0,7.0,24.0,1.0,2.0,17.0,4.0,1.0,2.0,,,,,,3.0,8.0,,,0.0240105,0.818,0.7063,1.0,1.0,1.0,,,,,3.0,,,,,,,89.0,3.0,,,,,,,12.0,2.0,,8.1,,,1.0,140.9117571912,2.0,1.0,2.0,,1.0,,22.0,8.0,30.0,-94.395,52.264135442843,4,2.0,53.0,2.0,4.0,,1.0
2025-26,15035359,16,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,10.0,3.0,13.0,6.0,6.0,9.0,4.0,1.0,,,1.0,,,1.0,11.0,8.0,,,0.0373751,0.1264,0.6994,2.0,0.0,1.0,,,,,2.0,,,,,,,90.0,1.0,,,,,,,20.0,3.0,,7.5,,,,111.01042805643,3.0,2.0,1.0,,1.0,1.0,18.0,4.0,22.0,-70.665,77.23140406654,1,,45.0,3.0,1.0,1.0,
2025-26,15035359,16,91,Bournemouth,Away,962408,242882,Bafodé Diakité,bafode-diakite,D,False,,,3.0,11.0,10.0,21.0,3.0,5.0,5.0,1.0,,,,,,,1.0,5.0,7.0,,,0.00994214,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,2.0,,,,,,5.0,,,6.7,,,,23.586052544076,4.0,,,,3.0,,12.0,13.0,25.0,13.335,,0,2.0,39.0,,,,2.0
2025-26,15035359,16,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,991478,489888,Amine Adli,amine-adli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,4.0,6.0,10.0,2.0,,4.0,2.0,,,,,,,1.0,4.0,4.0,,,0.0479371,0.3151,0.7736,,0.0,1.0,,,,,,,,,,,,78.0,1.0,,,,,,,3.0,1.0,,7.9,,,1.0,22.97304258477,,3.0,,,,,5.0,6.0,11.0,-3.465,7.6866065984933,2,,19.0,,2.0,2.0,
2025-26,15035359,16,91,Bournemouth,Away,999028,494521,Adrien Truffert,truffert-adrien,D,False,,,,15.0,9.0,24.0,4.0,2.0,11.0,2.0,,,,2.0,,,1.0,10.0,6.0,1.0,,0.0226684,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,,19.0,,,5.0,,,,71.563170792696,4.0,2.0,3.0,,2.0,,23.0,12.0,35.0,-21.525,,0,3.0,71.0,2.0,1.0,,2.0
2025-26,15035359,16,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,1.0,12.0,7.0,19.0,1.0,2.0,4.0,6.0,,,,1.0,,,,2.0,5.0,,,0.00818337,0.1212,,,0.0,,,,,1.0,,,,,,,,85.0,,1.0,,,,,,8.0,1.0,,6.8,,,2.0,56.729947585529,2.0,1.0,,,4.0,,17.0,9.0,26.0,-10.5,24.648903119612,2,1.0,39.0,1.0,1.0,1.0,
2025-26,15035359,16,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,1.0,,1.0,1.0,,,,,,,1.0,,,,2.0,,,,0.0009454,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,1.0,,,6.6,,,,,,,,,,,1.0,,1.0,,,0,,3.0,1.0,,,
2025-26,15035359,16,91,Bournemouth,Away,1184308,551483,Álex Jiménez,alex-jimenez,D,False,1.0,,,12.0,1.0,13.0,2.0,2.0,7.0,2.0,1.0,,,,,,1.0,4.0,7.0,,,0.217171,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,8.0,4.0,,7.0,,,,88.151806737058,1.0,4.0,1.0,,1.0,,16.0,2.0,18.0,-40.425,59.17730248391,0,1.0,30.0,1.0,1.0,3.0,1.0
2025-26,15035359,16,91,Bournemouth,Away,1201520,575901,Julio Soler,julio-soler,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,15035359,16,91,Bournemouth,Away,1426228,560262,Eli Junior Kroupi,eli-junior-kroupi,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,0.00034932,0.2272,0.8339,,0.0,1.0,,,,,,,,,,,,12.0,1.0,,,,,,,2.0,,,7.5,,,,8.8136467480833,,,1.0,,,,2.0,1.0,3.0,-8.505,,1,,5.0,,,,
2025-26,14025213,17,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025213,17,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,True,,,1.0,6.0,2.0,8.0,,,7.0,1.0,,,,,,,1.0,4.0,1.0,,,0.0142493,,,2.0,0.0,,,,,,,,,,,,,16.0,,,,,,,,4.0,,,6.5,,,,58.513845860376,,1.0,,,1.0,,7.0,2.0,9.0,35.805,,0,1.0,14.0,1.0,,,
2025-26,14025213,17,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,2.0,,2.0,4.0,,1.0,,,,,,,,,4.0,1.0,,,0.00045503,,,,0.0,,,,,,,,,,,,,27.0,,,,,,,,1.0,,,6.3,,,,6.4051804033923,1.0,,,,,,3.0,,3.0,6.3,,0,,7.0,,1.0,,
2025-26,14025213,17,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,,28.0,24.0,52.0,3.0,3.0,17.0,7.0,,,,,,,1.0,5.0,6.0,,,0.0918067,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,9.0,3.0,,7.0,,,,227.45343592565,5.0,1.0,4.0,,3.0,,32.0,25.0,57.0,131.67,83.358283991643,0,2.0,74.0,1.0,,1.0,1.0
2025-26,14025213,17,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,5.0,37.0,27.0,64.0,2.0,6.0,46.0,4.0,1.0,1.0,,,,,,3.0,14.0,,,0.548177,0.3176,,1.0,0.0,,,,,,3.0,1.0,,,,,,90.0,,2.0,,,,,,25.0,4.0,,8.3,,,1.0,354.04216896595,12.0,,1.0,,18.0,,58.0,29.0,87.0,295.05,88.737879932024,1,5.0,114.0,,3.0,,3.0
2025-26,14025213,17,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,2.0,18.0,8.0,26.0,1.0,1.0,17.0,4.0,,,,,,,1.0,2.0,2.0,,,0.0404728,0.0362,,,0.0,,,,,2.0,2.0,,,,,,,64.0,,,,,,,,10.0,5.0,,6.6,,,1.0,197.93076780616,,1.0,1.0,,2.0,,23.0,9.0,32.0,27.825,85.698331881801,1,,40.0,2.0,,1.0,
2025-26,14025213,17,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,False,,,,19.0,1.0,20.0,1.0,1.0,14.0,2.0,,2.0,1.0,1.0,,,1.0,9.0,3.0,,,0.0610683,0.793,,2.0,0.0,,,,,,1.0,,,,,,,74.0,,,,,,,,11.0,4.0,,5.9,,,5.0,175.94772670492,,4.0,,,2.0,,24.0,1.0,25.0,73.08,80.4267701137,6,1.0,39.0,1.0,1.0,,1.0
