matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
755509,21,2015-01-11 16:00:00,20,Southampton,Away,143.0,7.0,1.0,3.0,2.0,1.0,,133.0,7.0,,1.0,15.0,10.0,29.0,273.0,,1.0,20.0,17.0,15.0,6.0,1.0,,,,,,,,,,1.0,7.0,,,,,1.0,,3.0,8.0,2.0,,,73.0,69.0,2.0,2.0,,2.0,14.0,3.0,8.0,,,5.0,9.0,6.0,,9.0,,53.0,40.0,2.0,32.0,17.0,,1.0,60.0,10.0,9.0,,,1.0,2.0,,158.0,,,,,,11.0,1.0,5.0,,17.0,1.0,21.0,21.0,1.0,1.0,66.0,76.0,38.0,3.0,,5.0,2.0,1.0,344.0,2.0,5.0,38.0,55.0,14.0,,,,,152.0,152.0,3.0,28.0,28.0,39.5,1.0,1.0,14.0,0.0,75.0,,,,,,,5.0,,3.0,61.0,255.0,6.0,7.0,170.0,17.0,32.0,13.0,3.0,20.0,17.0,,101.0,14.0,222.0,5.0,,37.0,11.0,67.0,2.0,372.0,,0.0,9.0,13.0,2.0,21.0,3.0,556.0,,10.0,4.0,5.0,9.0,0.0
755518,22,2015-01-17 17:30:00,20,Southampton,Away,142.0,12.0,,2.0,2.0,5.0,1.0,169.0,4.0,,2.0,10.0,11.0,30.0,309.0,,,26.0,18.0,30.0,2.0,1.0,,,,,,,,,,,4.0,,,,,,1.0,5.0,9.0,7.0,,,78.0,53.0,,,,6.0,24.0,1.0,10.0,,,,9.0,2.0,,21.0,1.0,59.0,78.0,6.0,33.0,18.0,,,67.0,8.0,9.0,,,1.0,1.0,,157.0,2.0,,1.0,2.0,,10.0,2.0,,,18.0,1.0,20.0,20.0,2.0,2.0,79.0,73.0,44.0,9.0,2.0,1.0,4.0,3.0,383.0,4.0,,47.0,60.0,9.0,,,,,160.0,160.0,2.0,30.0,16.0,42.0,,,24.0,0.0,92.0,1.0,1.0,2.0,,1.0,,1.0,,3.0,84.0,295.0,8.0,5.0,183.0,25.0,33.0,6.0,,12.0,12.0,,119.0,14.0,235.0,,,36.0,12.0,72.0,3.0,406.0,,0.0,5.0,37.0,1.0,36.0,2.0,634.0,,16.0,3.0,,32.0,0.0
755529,23,2015-02-01 16:00:00,20,Southampton,Home,236.0,24.0,3.0,12.0,9.0,4.0,2.0,329.0,3.0,1.0,4.0,15.0,12.0,51.0,553.0,1.0,,22.0,10.0,22.0,8.0,1.0,,,,,,,,,,,13.0,,,,,,1.0,6.0,2.0,4.0,,,105.0,59.0,1.0,2.0,,1.0,22.0,5.0,6.0,,,9.0,29.0,9.0,,5.0,,39.0,52.0,1.0,6.0,2.0,,,110.0,11.0,8.0,,,3.0,4.0,,198.0,,,,,,4.0,,,1.0,2.0,,9.0,9.0,,4.0,154.0,88.0,70.0,,,3.0,6.0,6.0,634.0,2.0,4.0,97.0,111.0,32.0,,,,,164.0,164.0,3.0,22.0,30.0,63.2,,,22.0,0.0,191.0,,,,,,,4.0,,2.0,176.0,543.0,14.0,9.0,252.0,44.0,6.0,18.0,9.0,51.0,42.0,,236.0,10.0,447.0,,1.0,25.0,14.0,72.0,,648.0,2.0,1.0,15.0,13.0,,23.0,1.0,841.0,,12.0,10.0,9.0,9.0,0.0
755539,24,2015-02-07 15:00:00,20,Southampton,Away,141.0,17.0,3.0,5.0,2.0,6.0,,191.0,2.0,,1.0,13.0,3.0,37.0,327.0,1.0,,19.0,19.0,18.0,12.0,1.0,1.0,,1.0,,,1.0,,,,,13.0,,,1.0,,,1.0,6.0,7.0,5.0,7.0,9.0,59.0,63.0,,,,1.0,11.0,3.0,14.0,,,4.0,11.0,8.0,,12.0,,67.0,60.0,1.0,39.0,14.0,,1.0,84.0,16.0,13.0,,,3.0,2.0,1.0,202.0,1.0,,1.0,1.0,,10.0,1.0,,1.0,14.0,1.0,13.0,13.0,,1.0,103.0,91.0,39.0,3.0,1.0,6.0,8.0,5.0,424.0,2.0,,67.0,56.0,44.0,,,,,186.0,186.0,3.0,27.0,28.0,54.1,1.0,,11.0,0.0,87.0,2.0,1.0,3.0,,2.0,,8.0,,3.0,98.0,315.0,5.0,14.0,164.0,44.0,39.0,17.0,4.0,25.0,21.0,,161.0,12.0,312.0,1.0,,42.0,3.0,93.0,3.0,451.0,2.0,0.0,16.0,21.0,,26.0,2.0,671.0,20.0,12.0,9.0,4.0,19.0,0.0
755548,25,2015-02-11 19:45:00,20,Southampton,Home,166.0,16.0,1.0,9.0,8.0,5.0,1.0,269.0,1.0,,,10.0,13.0,27.0,426.0,,,25.0,20.0,14.0,15.0,3.0,1.0,,1.0,,,2.0,,,,,16.0,,,,,,2.0,4.0,1.0,3.0,10.0,11.0,75.0,62.0,1.0,1.0,,,11.0,7.0,2.0,,,8.0,9.0,10.0,,11.0,,48.0,45.0,,13.0,4.0,,,83.0,12.0,10.0,,,5.0,2.0,2.0,185.0,,,,,,2.0,,,1.0,4.0,,18.0,18.0,1.0,,130.0,74.0,48.0,2.0,,6.0,12.0,7.0,506.0,3.0,2.0,69.0,67.0,51.0,,,,,144.0,144.0,8.0,21.0,31.0,66.8,,,11.0,0.0,129.0,1.0,,1.0,,,,7.0,1.0,3.0,140.0,420.0,6.0,18.0,182.0,35.0,13.0,16.0,7.0,28.0,21.0,,203.0,11.0,365.0,,,30.0,14.0,62.0,3.0,519.0,1.0,0.0,21.0,13.0,2.0,26.0,2.0,705.0,38.0,9.0,10.0,8.0,8.0,0.0
755559,26,2015-02-22 16:15:00,20,Southampton,Home,222.0,17.0,,4.0,4.0,8.0,,222.0,6.0,,4.0,11.0,7.0,36.0,440.0,,,23.0,10.0,17.0,7.0,,,,,,1.0,2.0,,,,1.0,7.0,,,,,,1.0,3.0,4.0,2.0,,,93.0,68.0,1.0,1.0,,,17.0,5.0,8.0,,4.0,6.0,9.0,7.0,,9.0,1.0,47.0,57.0,,4.0,,1.0,,79.0,11.0,14.0,,,7.0,5.0,2.0,207.0,,,,,,6.0,,,,,,29.0,29.0,2.0,4.0,124.0,85.0,53.0,1.0,,3.0,4.0,5.0,521.0,1.0,2.0,103.0,48.0,23.0,,,,,160.0,160.0,3.0,25.0,33.0,59.7,,,17.0,0.0,119.0,1.0,1.0,2.0,,,,3.0,1.0,3.0,98.0,421.0,8.0,7.0,242.0,37.0,4.0,19.0,5.0,26.0,21.0,,151.0,17.0,327.0,,,28.0,7.0,71.0,1.0,543.0,1.0,0.0,13.0,16.0,2.0,25.0,2.0,736.0,,12.0,10.0,6.0,12.0,0.0
755571,27,2015-02-28 15:00:00,20,Southampton,Away,180.0,17.0,3.0,11.0,8.0,2.0,,257.0,5.0,1.0,7.0,5.0,9.0,33.0,426.0,,,17.0,18.0,18.0,7.0,1.0,,,1.0,,1.0,2.0,,1.0,,,9.0,,,,,,,7.0,7.0,,,,71.0,58.0,1.0,1.0,,2.0,16.0,,5.0,,,3.0,13.0,8.0,,9.0,1.0,50.0,50.0,2.0,11.0,7.0,,,77.0,17.0,6.0,,,3.0,1.0,2.0,213.0,,,,,,7.0,,1.0,,7.0,,8.0,8.0,,8.0,128.0,75.0,39.0,2.0,,7.0,1.0,2.0,522.0,2.0,2.0,76.0,74.0,23.0,,,,,167.0,167.0,2.0,27.0,19.0,64.3,,,16.0,0.0,129.0,2.0,,2.0,,1.0,,10.0,,3.0,123.0,409.0,5.0,9.0,216.0,37.0,11.0,11.0,3.0,25.0,22.0,,180.0,4.0,350.0,1.0,1.0,24.0,10.0,74.0,2.0,541.0,,0.0,12.0,20.0,,21.0,1.0,716.0,,16.0,7.0,3.0,16.0,0.0
755577,28,2015-03-03 19:45:00,20,Southampton,Home,143.0,16.0,1.0,5.0,4.0,3.0,,243.0,1.0,,4.0,19.0,13.0,37.0,381.0,,,31.0,26.0,27.0,12.0,2.0,,,1.0,,,1.0,,,,,15.0,,,,,,,4.0,6.0,3.0,,,79.0,76.0,1.0,1.0,1.0,4.0,28.0,8.0,10.0,,,10.0,12.0,10.0,,10.0,2.0,69.0,77.0,4.0,29.0,11.0,,,74.0,11.0,10.0,,,2.0,2.0,1.0,189.0,,,,,,4.0,1.0,2.0,1.0,11.0,,14.0,14.0,,4.0,122.0,79.0,49.0,2.0,1.0,8.0,6.0,3.0,478.0,1.0,4.0,65.0,76.0,23.0,,,,,182.0,182.0,8.0,26.0,35.0,62.2,,1.0,28.0,0.0,101.0,2.0,1.0,3.0,,,,12.0,,3.0,137.0,373.0,15.0,14.0,167.0,33.0,29.0,28.0,9.0,33.0,24.0,,198.0,16.0,357.0,3.0,,33.0,14.0,67.0,,491.0,,0.0,23.0,25.0,,37.0,0.0,752.0,,11.0,15.0,10.0,22.0,0.0
755585,29,2015-03-15 13:30:00,20,Southampton,Away,139.0,26.0,1.0,1.0,,6.0,,155.0,4.0,,3.0,4.0,10.0,29.0,293.0,2.0,2.0,16.0,29.0,17.0,10.0,1.0,,1.0,,,1.0,1.0,,,,,8.0,1.0,,,,,1.0,9.0,18.0,4.0,,,68.0,76.0,2.0,2.0,1.0,5.0,27.0,4.0,15.0,,1.0,2.0,8.0,1.0,,7.0,4.0,69.0,72.0,5.0,47.0,18.0,,,56.0,11.0,10.0,,,4.0,2.0,1.0,162.0,,,,,,8.0,,,,18.0,,34.0,34.0,3.0,3.0,88.0,86.0,40.0,9.0,1.0,3.0,8.0,5.0,371.0,6.0,3.0,43.0,57.0,14.0,,,,1.0,150.0,150.0,3.0,35.0,31.0,39.1,,1.0,27.0,0.0,75.0,4.0,2.0,6.0,,,1.0,3.0,,3.0,73.0,279.0,17.0,12.0,156.0,43.0,47.0,21.0,2.0,13.0,11.0,1.0,116.0,13.0,250.0,,,31.0,13.0,72.0,4.0,393.0,2.0,0.0,12.0,32.0,6.0,18.0,3.0,656.0,,15.0,14.0,2.0,28.0,0.0
755599,30,2015-03-21 15:00:00,20,Southampton,Home,237.0,17.0,3.0,11.0,9.0,6.0,,223.0,9.0,,2.0,12.0,8.0,45.0,449.0,2.0,,19.0,17.0,17.0,11.0,2.0,,,1.0,,,1.0,,,,,13.0,,,1.0,,,1.0,7.0,9.0,6.0,,,85.0,52.0,,1.0,,3.0,17.0,8.0,3.0,,,10.0,18.0,4.0,,6.0,2.0,42.0,45.0,3.0,16.0,9.0,,,51.0,10.0,7.0,,,2.0,,1.0,207.0,,,,,,14.0,1.0,1.0,,9.0,2.0,9.0,9.0,3.0,2.0,130.0,91.0,58.0,5.0,1.0,4.0,9.0,3.0,528.0,3.0,,74.0,49.0,17.0,,,,,150.0,150.0,5.0,22.0,19.0,60.2,1.0,,17.0,0.0,132.0,3.0,,3.0,,1.0,,9.0,2.0,2.0,108.0,429.0,6.0,13.0,269.0,31.0,16.0,17.0,8.0,29.0,22.0,,151.0,17.0,314.0,2.0,,34.0,9.0,83.0,1.0,554.0,3.0,0.0,20.0,10.0,,22.0,0.0,725.0,,11.0,11.0,10.0,8.0,0.0
755607,31,2015-04-04 15:00:00,20,Southampton,Away,133.0,19.0,3.0,7.0,4.0,10.0,,236.0,4.0,,1.0,14.0,18.0,35.0,362.0,1.0,,28.0,18.0,21.0,7.0,2.0,,,1.0,,,1.0,,,,,6.0,,,,,,1.0,5.0,6.0,4.0,,,70.0,59.0,,,,1.0,22.0,2.0,9.0,,,10.0,16.0,6.0,,13.0,,55.0,64.0,1.0,25.0,11.0,,,74.0,17.0,11.0,,,1.0,,1.0,187.0,,,,,,7.0,,,2.0,11.0,,23.0,23.0,,1.0,98.0,82.0,51.0,5.0,,5.0,4.0,2.0,434.0,4.0,,53.0,56.0,23.0,,,,,155.0,155.0,3.0,21.0,31.0,54.9,,,22.0,0.0,100.0,,,,,,,7.0,,3.0,121.0,345.0,10.0,9.0,151.0,31.0,25.0,11.0,9.0,31.0,22.0,,165.0,20.0,335.0,,,37.0,20.0,68.0,2.0,455.0,1.0,0.0,11.0,23.0,1.0,30.0,1.0,681.0,,19.0,9.0,10.0,21.0,0.0
755617,32,2015-04-11 15:00:00,20,Southampton,Home,256.0,23.0,,2.0,2.0,7.0,,192.0,5.0,1.0,7.0,26.0,17.0,57.0,446.0,2.0,,13.0,20.0,19.0,3.0,,,,,,,1.0,,,,,7.0,1.0,,,,,,3.0,8.0,7.0,,,96.0,76.0,2.0,2.0,2.0,2.0,12.0,2.0,6.0,1.0,,2.0,11.0,5.0,,15.0,2.0,53.0,53.0,2.0,27.0,16.0,,,80.0,7.0,11.0,1.0,,2.0,,1.0,212.0,1.0,,1.0,1.0,,13.0,1.0,1.0,,16.0,,21.0,21.0,1.0,7.0,114.0,97.0,54.0,5.0,,2.0,2.0,4.0,526.0,6.0,,50.0,48.0,18.0,,,,1.0,155.0,155.0,5.0,40.0,23.0,54.0,,,12.0,0.0,128.0,3.0,1.0,3.0,,,,3.0,,3.0,90.0,433.0,8.0,4.0,280.0,46.0,27.0,9.0,2.0,18.0,16.0,,137.0,12.0,288.0,1.0,1.0,44.0,21.0,102.0,2.0,550.0,2.0,0.0,9.0,19.0,,13.0,2.0,742.0,,13.0,4.0,2.0,16.0,0.0
755632,33,2015-04-18 15:00:00,20,Southampton,Away,171.0,19.0,2.0,2.0,,4.0,,162.0,2.0,,4.0,6.0,10.0,33.0,331.0,,,29.0,19.0,20.0,8.0,2.0,,1.0,,,,,,,,,9.0,,,,,,,8.0,9.0,6.0,,,73.0,60.0,1.0,,1.0,3.0,15.0,3.0,7.0,,2.0,5.0,8.0,3.0,,13.0,,53.0,65.0,3.0,29.0,13.0,1.0,,78.0,17.0,16.0,,,,1.0,,194.0,1.0,,,,1.0,10.0,,,2.0,13.0,,7.0,7.0,1.0,4.0,90.0,100.0,42.0,2.0,1.0,2.0,9.0,6.0,414.0,4.0,2.0,50.0,71.0,17.0,,,,,172.0,172.0,2.0,19.0,35.0,51.7,,,15.0,0.0,90.0,,,,,1.0,1.0,3.0,,3.0,66.0,310.0,9.0,11.0,195.0,54.0,29.0,5.0,4.0,16.0,12.0,2.0,123.0,10.0,268.0,,,25.0,13.0,85.0,2.0,447.0,,0.0,12.0,25.0,,32.0,4.0,653.0,,21.0,4.0,5.0,23.0,0.0
755640,34,2015-04-25 12:45:00,20,Southampton,Home,126.0,18.0,3.0,7.0,4.0,4.0,1.0,124.0,2.0,1.0,3.0,4.0,4.0,22.0,243.0,,,23.0,17.0,15.0,5.0,5.0,,,,,,,1.0,,,,8.0,,,1.0,,,2.0,7.0,4.0,3.0,,,43.0,51.0,1.0,1.0,1.0,2.0,19.0,2.0,6.0,,,8.0,12.0,6.0,,13.0,,52.0,44.0,2.0,24.0,11.0,,,60.0,9.0,10.0,2.0,,2.0,2.0,,146.0,1.0,,1.0,1.0,,4.0,2.0,1.0,,11.0,1.0,24.0,24.0,,3.0,63.0,68.0,35.0,3.0,,6.0,5.0,4.0,307.0,3.0,2.0,38.0,43.0,15.0,,,,,139.0,139.0,5.0,22.0,20.0,36.2,1.0,1.0,19.0,0.0,73.0,,,,,,,7.0,1.0,3.0,60.0,232.0,12.0,11.0,146.0,35.0,24.0,11.0,7.0,27.0,20.0,,98.0,10.0,206.0,1.0,1.0,28.0,6.0,61.0,5.0,325.0,,0.0,13.0,15.0,,26.0,1.0,532.0,,7.0,4.0,8.0,13.0,0.0
755649,35,2015-05-02 15:00:00,20,Southampton,Away,168.0,16.0,,3.0,3.0,3.0,,206.0,3.0,,5.0,8.0,8.0,34.0,371.0,,,14.0,14.0,12.0,4.0,,,,,,,,,,,,8.0,,,,,,2.0,8.0,9.0,3.0,,,76.0,76.0,,,1.0,2.0,26.0,3.0,10.0,,,1.0,7.0,3.0,,15.0,2.0,55.0,57.0,2.0,12.0,9.0,,,66.0,13.0,12.0,,,2.0,5.0,,190.0,,,,,,7.0,1.0,2.0,,9.0,,14.0,14.0,2.0,5.0,113.0,85.0,55.0,1.0,1.0,2.0,2.0,2.0,460.0,2.0,,83.0,45.0,26.0,2.0,2.0,2.0,,162.0,162.0,3.0,23.0,42.0,56.3,,,26.0,0.0,102.0,3.0,1.0,4.0,,1.0,,6.0,,3.0,91.0,358.0,10.0,4.0,192.0,37.0,12.0,18.0,1.0,16.0,15.0,,144.0,10.0,305.0,2.0,,29.0,10.0,77.0,3.0,481.0,,1.0,11.0,20.0,2.0,18.0,2.0,673.0,,13.0,14.0,1.0,16.0,0.0
755659,36,2015-05-09 15:00:00,20,Southampton,Away,211.0,13.0,,2.0,2.0,3.0,1.0,253.0,10.0,,4.0,12.0,4.0,36.0,462.0,1.0,1.0,31.0,21.0,23.0,8.0,,,,,,1.0,1.0,,,,,8.0,,,,,,,3.0,9.0,1.0,,,72.0,65.0,,,,3.0,16.0,4.0,9.0,,,8.0,12.0,8.0,,14.0,1.0,60.0,66.0,3.0,15.0,9.0,1.0,,79.0,10.0,12.0,,,4.0,2.0,1.0,206.0,,,,,,12.0,,1.0,1.0,9.0,,14.0,14.0,2.0,4.0,144.0,84.0,55.0,4.0,,3.0,5.0,3.0,560.0,1.0,1.0,56.0,86.0,33.0,,,,,188.0,188.0,3.0,30.0,27.0,69.2,,1.0,16.0,0.0,163.0,1.0,,1.0,,2.0,,3.0,,2.0,129.0,442.0,3.0,8.0,252.0,28.0,15.0,21.0,8.0,30.0,22.0,,185.0,13.0,363.0,1.0,,43.0,5.0,83.0,1.0,585.0,1.0,0.0,10.0,18.0,2.0,34.0,0.0,789.0,,11.0,14.0,8.0,15.0,0.0
755667,37,2015-05-16 12:45:00,20,Southampton,Home,104.0,14.0,2.0,5.0,3.0,6.0,,123.0,4.0,,5.0,11.0,4.0,28.0,222.0,,4.0,13.0,15.0,14.0,9.0,1.0,,,,,,,,,,2.0,16.0,,,,,,,12.0,6.0,3.0,,,51.0,48.0,6.0,4.0,4.0,2.0,11.0,3.0,10.0,,1.0,6.0,11.0,4.0,,4.0,2.0,50.0,37.0,2.0,29.0,20.0,,,63.0,19.0,7.0,1.0,,2.0,2.0,,128.0,3.0,,2.0,3.0,,9.0,6.0,2.0,1.0,20.0,,19.0,19.0,3.0,5.0,55.0,66.0,33.0,3.0,5.0,2.0,11.0,11.0,275.0,1.0,1.0,33.0,51.0,17.0,,,,,106.0,106.0,3.0,19.0,17.0,35.6,,1.0,11.0,0.0,61.0,2.0,1.0,3.0,,1.0,,4.0,,3.0,68.0,208.0,7.0,13.0,113.0,27.0,29.0,9.0,4.0,21.0,17.0,,111.0,10.0,203.0,2.0,,31.0,6.0,65.0,3.0,295.0,1.0,0.0,18.0,10.0,4.0,16.0,1.0,460.0,,3.0,6.0,6.0,8.0,0.0
755680,38,2015-05-24 15:00:00,20,Southampton,Away,128.0,15.0,,6.0,6.0,6.0,1.0,184.0,8.0,,1.0,10.0,10.0,31.0,306.0,,,16.0,18.0,10.0,7.0,1.0,,,,,,,,,,,12.0,,,,,,1.0,1.0,10.0,5.0,,,53.0,56.0,1.0,1.0,,6.0,11.0,3.0,12.0,,,4.0,9.0,6.0,,11.0,3.0,53.0,60.0,6.0,16.0,5.0,,1.0,58.0,8.0,12.0,,,4.0,4.0,,162.0,,,,,,10.0,,,,5.0,,19.0,19.0,3.0,1.0,92.0,88.0,56.0,8.0,,4.0,4.0,4.0,371.0,2.0,3.0,54.0,49.0,34.0,,,,,145.0,145.0,3.0,26.0,25.0,45.5,,,11.0,0.0,86.0,3.0,1.0,5.0,,,,6.0,,2.0,73.0,287.0,7.0,8.0,141.0,30.0,16.0,24.0,4.0,23.0,19.0,,121.0,8.0,275.0,,,27.0,15.0,63.0,7.0,393.0,,0.0,13.0,21.0,,18.0,1.0,602.0,,13.0,19.0,4.0,17.0,0.0
