matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
987801,21,2019-01-02 19:45:00,31,Crystal Palace,Away,187.0,9.0,,,,2.0,,198.0,4.0,,4.0,1.0,2.0,17.0,385.0,,,21.0,26.0,15.0,7.0,,1.0,,,,,,,,,,10.0,1.0,,,,,1.0,3.0,4.0,5.0,9.0,8.0,68.0,64.0,1.0,,2.0,2.0,27.0,7.0,5.0,,,10.0,9.0,1.0,,14.0,1.0,64.0,56.0,2.0,9.0,6.0,,,55.0,7.0,9.0,1.0,,3.0,1.0,,167.0,1.0,,,1.0,,,9.0,1.0,,,6.0,,12.0,12.0,1.0,4.0,113.0,74.0,46.0,3.0,1.0,3.0,5.0,4.0,460.0,3.0,3.0,,100.0,56.0,32.0,,,,,1.0,164.0,164.0,4.0,20.0,34.0,48.1,,,,,27.0,0.0,132.0,,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,93.0,375.0,15.0,8.0,203.0,29.0,9.0,26.0,10.0,21.0,11.0,1.0,139.0,5.0,298.0,,,12.0,4.0,51.0,,480.0,,0.0,17.0,19.0,,23.0,1.0,698.0,36.0,17.0,14.0,10.0,10.0,0.0
987806,22,2019-01-12 15:00:00,31,Crystal Palace,Home,122.0,15.0,3.0,8.0,5.0,2.0,,196.0,2.0,1.0,2.0,3.0,4.0,25.0,310.0,,,23.0,25.0,23.0,8.0,2.0,,,,,,,,,,,11.0,,,,,,1.0,8.0,9.0,7.0,9.0,6.0,64.0,58.0,,2.0,,1.0,19.0,3.0,13.0,,,7.0,9.0,6.0,,9.0,,64.0,76.0,1.0,25.0,16.0,,,50.0,11.0,11.0,,,2.0,2.0,,169.0,,,,,,,7.0,,3.0,,16.0,,4.0,4.0,1.0,2.0,81.0,63.0,35.0,7.0,,5.0,5.0,6.0,385.0,5.0,1.0,,82.0,67.0,38.0,,,,,,156.0,156.0,7.0,22.0,21.0,55.3,,3.0,,,19.0,0.0,95.0,,,,,1.0,,6.0,2.0,3.0,97.0,296.0,7.0,10.0,148.0,25.0,25.0,17.0,7.0,24.0,17.0,,145.0,8.0,285.0,3.0,1.0,25.0,5.0,61.0,3.0,409.0,,0.0,15.0,31.0,,24.0,1.0,629.0,35.0,21.0,11.0,7.0,18.0,0.0
987816,23,2019-01-19 15:00:00,31,Crystal Palace,Away,120.0,14.0,1.0,3.0,2.0,3.0,1.0,95.0,4.0,,3.0,5.0,3.0,26.0,212.0,1.0,,9.0,17.0,15.0,3.0,1.0,1.0,,,,,,,,,,7.0,,,,,,1.0,5.0,13.0,6.0,8.0,1.0,48.0,63.0,,,,2.0,18.0,3.0,8.0,,,3.0,4.0,2.0,1.0,6.0,3.0,52.0,53.0,2.0,37.0,12.0,1.0,1.0,45.0,8.0,5.0,,,1.0,1.0,,141.0,3.0,1.0,2.0,2.0,1.0,,13.0,2.0,1.0,,12.0,,11.0,11.0,3.0,3.0,64.0,72.0,29.0,8.0,1.0,2.0,5.0,3.0,273.0,3.0,2.0,,57.0,34.0,12.0,,,,,,136.0,136.0,,42.0,9.0,29.4,,3.0,,,18.0,0.0,51.0,4.0,1.0,5.0,,,1.0,3.0,,3.0,41.0,196.0,10.0,7.0,146.0,28.0,37.0,23.0,3.0,10.0,7.0,1.0,70.0,10.0,168.0,1.0,,32.0,4.0,74.0,3.0,304.0,1.0,0.0,9.0,23.0,,11.0,1.0,511.0,16.0,11.0,10.0,3.0,17.0,0.0
987830,24,2019-01-30 19:45:00,31,Crystal Palace,Away,144.0,10.0,3.0,4.0,1.0,1.0,,128.0,3.0,,1.0,4.0,2.0,19.0,268.0,,,23.0,23.0,22.0,8.0,2.0,1.0,,,,,,,,,,9.0,,,,,,1.0,4.0,7.0,6.0,6.0,9.0,64.0,60.0,1.0,2.0,,4.0,23.0,3.0,4.0,,1.0,8.0,6.0,1.0,,13.0,2.0,59.0,70.0,4.0,21.0,7.0,,2.0,50.0,8.0,11.0,1.0,,2.0,2.0,,167.0,1.0,,,1.0,,,9.0,1.0,,,7.0,,8.0,8.0,,1.0,63.0,74.0,29.0,3.0,,6.0,5.0,3.0,344.0,4.0,3.0,,64.0,33.0,25.0,,,,,,162.0,162.0,1.0,33.0,19.0,41.2,,2.0,,2.0,23.0,0.0,77.0,1.0,2.0,3.0,1.0,,1.0,9.0,,2.0,66.0,258.0,8.0,11.0,177.0,29.0,21.0,25.0,8.0,17.0,9.0,1.0,104.0,9.0,211.0,1.0,,32.0,2.0,72.0,,371.0,2.0,1.0,15.0,23.0,,28.0,2.0,588.0,25.0,14.0,14.0,8.0,16.0,0.0
987836,25,2019-02-02 15:00:00,31,Crystal Palace,Home,108.0,12.0,4.0,7.0,3.0,,,162.0,4.0,,3.0,1.0,1.0,18.0,263.0,1.0,,15.0,20.0,20.0,7.0,3.0,,,,,,1.0,,,,,9.0,1.0,,1.0,,,,4.0,4.0,4.0,13.0,4.0,51.0,55.0,,,2.0,2.0,20.0,6.0,12.0,,,11.0,8.0,9.0,,11.0,,55.0,59.0,2.0,29.0,12.0,,,48.0,9.0,10.0,,,3.0,,1.0,139.0,,,,,,,11.0,1.0,1.0,1.0,12.0,1.0,11.0,11.0,,3.0,72.0,61.0,29.0,1.0,2.0,5.0,5.0,6.0,316.0,1.0,1.0,,70.0,44.0,35.0,,,,,1.0,136.0,136.0,1.0,20.0,25.0,37.3,1.0,,,,20.0,0.0,84.0,,,,,,,5.0,,3.0,80.0,250.0,11.0,10.0,127.0,26.0,29.0,9.0,10.0,27.0,17.0,,116.0,5.0,246.0,1.0,,9.0,3.0,52.0,1.0,346.0,1.0,0.0,17.0,24.0,,20.0,2.0,556.0,28.0,11.0,5.0,11.0,9.0,0.0
987843,26,2019-02-09 15:00:00,31,Crystal Palace,Home,172.0,16.0,3.0,9.0,6.0,,1.0,233.0,4.0,,8.0,5.0,3.0,25.0,396.0,,4.0,24.0,14.0,11.0,13.0,3.0,,,,,,1.0,,,,1.0,16.0,,,,1.0,,2.0,6.0,4.0,2.0,17.0,8.0,59.0,65.0,5.0,5.0,,3.0,18.0,10.0,4.0,,,10.0,12.0,5.0,,15.0,1.0,52.0,48.0,3.0,19.0,13.0,,,71.0,12.0,9.0,1.0,,2.0,2.0,1.0,190.0,1.0,,1.0,1.0,,,6.0,1.0,,,13.0,1.0,12.0,12.0,1.0,8.0,104.0,71.0,46.0,4.0,,10.0,7.0,5.0,467.0,2.0,2.0,,95.0,51.0,47.0,1.0,1.0,1.0,,,151.0,151.0,5.0,26.0,24.0,57.2,1.0,,1.0,,18.0,0.0,129.0,2.0,1.0,3.0,,,,10.0,1.0,2.0,117.0,383.0,6.0,17.0,193.0,32.0,19.0,19.0,10.0,29.0,19.0,,162.0,4.0,318.0,,,13.0,5.0,49.0,4.0,482.0,1.0,0.0,25.0,17.0,5.0,26.0,3.0,714.0,48.0,15.0,12.0,10.0,5.0,0.0
987858,27,2019-02-23 17:30:00,31,Crystal Palace,Away,120.0,13.0,,1.0,1.0,,,91.0,6.0,,6.0,2.0,3.0,19.0,210.0,,,17.0,24.0,21.0,2.0,,1.0,,,,,,,,,,5.0,1.0,,,,,1.0,7.0,10.0,17.0,5.0,2.0,38.0,57.0,2.0,,3.0,5.0,14.0,,14.0,,,3.0,4.0,,,13.0,1.0,71.0,50.0,5.0,37.0,22.0,,,33.0,14.0,7.0,3.0,,1.0,,,125.0,3.0,,2.0,3.0,,1.0,12.0,3.0,1.0,,22.0,,15.0,15.0,3.0,6.0,58.0,64.0,35.0,8.0,1.0,1.0,4.0,5.0,265.0,12.0,2.0,,51.0,31.0,9.0,,,,,1.0,121.0,121.0,3.0,28.0,15.0,34.6,,,,,14.0,0.0,68.0,2.0,2.0,4.0,,1.0,1.0,2.0,,3.0,34.0,197.0,7.0,5.0,138.0,28.0,37.0,13.0,3.0,6.0,4.0,2.0,63.0,3.0,157.0,1.0,,17.0,4.0,52.0,1.0,289.0,,0.0,7.0,15.0,,23.0,1.0,493.0,13.0,9.0,7.0,3.0,7.0,0.0
987864,28,2019-02-27 20:00:00,31,Crystal Palace,Home,128.0,13.0,2.0,11.0,9.0,1.0,,182.0,3.0,,5.0,2.0,8.0,16.0,299.0,,,22.0,24.0,16.0,12.0,3.0,,,1.0,,,1.0,,,,,12.0,,,,,,1.0,3.0,7.0,6.0,10.0,7.0,53.0,48.0,3.0,2.0,1.0,2.0,13.0,4.0,8.0,,,5.0,13.0,4.0,1.0,14.0,1.0,61.0,56.0,2.0,14.0,10.0,,,55.0,8.0,8.0,,,2.0,1.0,1.0,142.0,1.0,,1.0,1.0,,,11.0,1.0,,,10.0,,13.0,13.0,3.0,5.0,80.0,62.0,38.0,6.0,,10.0,6.0,2.0,351.0,4.0,1.0,,64.0,51.0,31.0,,,,,,124.0,124.0,2.0,24.0,17.0,45.5,,,,,13.0,0.0,99.0,,1.0,1.0,,,,11.0,,3.0,75.0,286.0,8.0,16.0,149.0,25.0,14.0,21.0,4.0,22.0,18.0,,106.0,5.0,247.0,,1.0,10.0,8.0,45.0,2.0,374.0,,0.0,17.0,18.0,,22.0,2.0,571.0,30.0,14.0,14.0,5.0,9.0,0.0
987874,29,2019-03-02 15:00:00,31,Crystal Palace,Away,111.0,7.0,2.0,2.0,1.0,1.0,1.0,121.0,4.0,,,8.0,2.0,15.0,230.0,,,14.0,29.0,27.0,5.0,,,,,,,,,,,2.0,8.0,,,,,,,4.0,13.0,5.0,5.0,5.0,49.0,54.0,,2.0,,2.0,15.0,2.0,3.0,,,5.0,5.0,2.0,,9.0,1.0,55.0,64.0,2.0,49.0,26.0,,1.0,47.0,9.0,9.0,1.0,,1.0,2.0,,161.0,2.0,,1.0,2.0,,,19.0,2.0,1.0,1.0,26.0,,5.0,5.0,,,67.0,75.0,29.0,8.0,1.0,2.0,5.0,4.0,313.0,4.0,3.0,,51.0,56.0,19.0,,,,,,173.0,173.0,1.0,27.0,19.0,43.7,,,,2.0,15.0,0.0,71.0,2.0,1.0,3.0,,,,4.0,,3.0,62.0,216.0,4.0,7.0,150.0,28.0,49.0,19.0,3.0,11.0,9.0,,106.0,6.0,209.0,1.0,,31.0,2.0,69.0,,348.0,2.0,0.0,10.0,17.0,1.0,16.0,2.0,556.0,26.0,25.0,12.0,5.0,11.0,0.0
987885,30,2019-03-09 12:30:00,31,Crystal Palace,Home,239.0,15.0,3.0,5.0,2.0,,,240.0,4.0,,5.0,6.0,6.0,23.0,474.0,,,26.0,14.0,11.0,9.0,1.0,,,,,,,,,,,12.0,1.0,,,,,,5.0,1.0,3.0,9.0,6.0,75.0,72.0,,,1.0,,27.0,7.0,3.0,,1.0,8.0,12.0,5.0,,13.0,1.0,50.0,67.0,,10.0,4.0,1.0,,72.0,8.0,18.0,,,3.0,1.0,,211.0,,,,,,,4.0,,,,4.0,,6.0,6.0,,5.0,147.0,77.0,50.0,,1.0,3.0,7.0,3.0,555.0,,,,98.0,74.0,45.0,,,,,1.0,172.0,172.0,8.0,20.0,39.0,62.7,,,,,27.0,0.0,146.0,,1.0,1.0,,1.0,,5.0,1.0,2.0,109.0,453.0,12.0,10.0,258.0,38.0,10.0,23.0,8.0,26.0,18.0,,171.0,5.0,347.0,,,24.0,6.0,60.0,1.0,579.0,,0.0,15.0,28.0,,27.0,1.0,803.0,33.0,18.0,10.0,8.0,12.0,0.0
987898,31,2019-04-03 19:45:00,31,Crystal Palace,Away,168.0,9.0,,,,2.0,,110.0,5.0,1.0,9.0,6.0,5.0,25.0,278.0,,,8.0,22.0,12.0,4.0,,,,,,,,,,,,4.0,,,,,,,3.0,15.0,11.0,3.0,2.0,59.0,69.0,1.0,1.0,,1.0,20.0,,17.0,,,2.0,1.0,2.0,,5.0,2.0,59.0,46.0,1.0,26.0,14.0,1.0,,37.0,5.0,8.0,,,,,,132.0,,,,,,,11.0,,1.0,,14.0,,17.0,17.0,3.0,10.0,82.0,74.0,37.0,8.0,,4.0,,1.0,336.0,7.0,2.0,,52.0,35.0,11.0,,,,,,130.0,130.0,2.0,34.0,17.0,34.7,,,,1.0,20.0,0.0,91.0,7.0,1.0,8.0,,1.0,,4.0,,2.0,34.0,261.0,9.0,4.0,202.0,26.0,26.0,20.0,2.0,5.0,3.0,,57.0,4.0,167.0,1.0,1.0,23.0,7.0,67.0,4.0,364.0,,0.0,5.0,17.0,,11.0,0.0,568.0,9.0,13.0,9.0,2.0,9.0,0.0
987906,32,2019-03-30 15:00:00,31,Crystal Palace,Home,173.0,12.0,2.0,4.0,2.0,4.0,,156.0,5.0,1.0,9.0,9.0,7.0,28.0,325.0,,1.0,21.0,13.0,27.0,11.0,1.0,1.0,,,,,,,,,,15.0,1.0,,,,,,6.0,11.0,4.0,15.0,4.0,60.0,66.0,4.0,3.0,2.0,5.0,12.0,8.0,10.0,,,5.0,5.0,2.0,1.0,6.0,3.0,47.0,63.0,5.0,13.0,6.0,,2.0,51.0,10.0,7.0,,,1.0,,,178.0,1.0,,1.0,1.0,,,7.0,1.0,,,6.0,,17.0,17.0,3.0,9.0,87.0,69.0,40.0,5.0,1.0,6.0,7.0,5.0,404.0,3.0,5.0,,60.0,52.0,25.0,,,,,1.0,154.0,154.0,1.0,26.0,28.0,48.5,,,,2.0,12.0,0.0,98.0,5.0,,5.0,,2.0,1.0,6.0,2.0,3.0,86.0,310.0,5.0,13.0,211.0,27.0,13.0,22.0,5.0,12.0,7.0,1.0,120.0,9.0,224.0,,1.0,26.0,9.0,62.0,6.0,423.0,,0.0,19.0,15.0,2.0,27.0,0.0,630.0,32.0,17.0,14.0,5.0,10.0,0.0
987917,33,2019-04-06 15:00:00,31,Crystal Palace,Away,148.0,6.0,2.0,6.0,4.0,1.0,,155.0,9.0,,4.0,5.0,3.0,20.0,297.0,,,18.0,19.0,29.0,2.0,,,,,,,,,,,,2.0,1.0,,,,,,9.0,11.0,7.0,3.0,,44.0,44.0,,,1.0,3.0,15.0,,6.0,,,4.0,10.0,,,13.0,2.0,54.0,61.0,3.0,39.0,19.0,,1.0,43.0,13.0,12.0,,,3.0,,,143.0,,,,,,,14.0,,1.0,1.0,19.0,,8.0,8.0,1.0,4.0,106.0,64.0,37.0,9.0,1.0,2.0,,1.0,362.0,4.0,,,58.0,44.0,20.0,,,,,1.0,137.0,137.0,,23.0,13.0,46.2,,,,4.0,15.0,0.0,99.0,3.0,2.0,5.0,,,,2.0,,3.0,56.0,278.0,4.0,2.0,177.0,16.0,39.0,10.0,4.0,14.0,10.0,,91.0,7.0,229.0,1.0,,20.0,5.0,46.0,4.0,392.0,,0.0,3.0,16.0,,20.0,2.0,584.0,18.0,10.0,5.0,4.0,9.0,0.0
987924,34,2019-04-14 14:05:00,31,Crystal Palace,Home,98.0,11.0,1.0,3.0,2.0,2.0,1.0,100.0,7.0,,3.0,9.0,4.0,29.0,195.0,,,7.0,14.0,17.0,3.0,1.0,,1.0,,,,1.0,,,,,5.0,,,,,,,2.0,11.0,9.0,3.0,4.0,40.0,57.0,,,,1.0,12.0,2.0,16.0,,1.0,2.0,4.0,4.0,,16.0,2.0,55.0,60.0,1.0,32.0,12.0,,,36.0,5.0,11.0,,,1.0,1.0,1.0,109.0,,,,,,,12.0,,1.0,,12.0,,17.0,17.0,2.0,3.0,60.0,58.0,34.0,9.0,1.0,2.0,2.0,3.0,241.0,7.0,2.0,,29.0,35.0,19.0,,,,,,121.0,121.0,1.0,33.0,14.0,27.6,,,,,12.0,0.0,65.0,2.0,1.0,4.0,,1.0,,2.0,,3.0,41.0,175.0,7.0,4.0,124.0,24.0,32.0,16.0,2.0,11.0,9.0,,71.0,9.0,161.0,2.0,,19.0,6.0,56.0,1.0,274.0,,0.0,7.0,22.0,,7.0,0.0,486.0,15.0,9.0,10.0,2.0,19.0,0.0
987933,35,2019-04-21 16:00:00,31,Crystal Palace,Away,62.0,9.0,3.0,4.0,1.0,4.0,1.0,111.0,4.0,,1.0,4.0,3.0,19.0,169.0,2.0,,11.0,10.0,14.0,8.0,4.0,1.0,,,,,,,,,1.0,7.0,,,,,,4.0,9.0,8.0,4.0,14.0,2.0,27.0,53.0,4.0,1.0,3.0,4.0,12.0,4.0,17.0,,1.0,3.0,3.0,2.0,,10.0,3.0,54.0,63.0,4.0,30.0,12.0,,,38.0,12.0,14.0,2.0,,6.0,2.0,,125.0,3.0,1.0,2.0,,3.0,,10.0,,1.0,,12.0,,14.0,14.0,2.0,1.0,51.0,57.0,29.0,8.0,1.0,5.0,10.0,7.0,219.0,2.0,2.0,,48.0,29.0,25.0,,,,,,131.0,131.0,1.0,27.0,19.0,27.4,,,,,12.0,0.0,46.0,1.0,2.0,3.0,,1.0,1.0,5.0,,2.0,67.0,154.0,6.0,15.0,87.0,23.0,30.0,13.0,3.0,10.0,7.0,1.0,92.0,9.0,172.0,1.0,,21.0,3.0,54.0,2.0,249.0,2.0,0.0,16.0,27.0,,15.0,1.0,464.0,24.0,22.0,8.0,3.0,14.0,0.0
987944,36,2019-04-27 15:00:00,31,Crystal Palace,Home,103.0,9.0,1.0,1.0,,3.0,,97.0,4.0,,4.0,7.0,1.0,21.0,199.0,,,12.0,17.0,25.0,2.0,2.0,,,,,,,,,,,3.0,,,,,,2.0,7.0,16.0,6.0,4.0,4.0,37.0,71.0,,,,3.0,27.0,3.0,4.0,,,5.0,2.0,2.0,,15.0,2.0,50.0,75.0,3.0,36.0,19.0,,1.0,40.0,9.0,14.0,,,2.0,1.0,,157.0,,,,,,,9.0,,,,19.0,,16.0,16.0,3.0,4.0,52.0,60.0,23.0,10.0,,1.0,3.0,,286.0,10.0,5.0,,54.0,37.0,22.0,,,,,,173.0,173.0,6.0,31.0,28.0,36.1,,,,1.0,27.0,0.0,67.0,2.0,1.0,3.0,,,,5.0,,1.0,50.0,185.0,16.0,4.0,140.0,22.0,36.0,20.0,5.0,10.0,5.0,,96.0,11.0,183.0,,,28.0,1.0,59.0,4.0,313.0,,0.0,8.0,21.0,,18.0,2.0,564.0,13.0,15.0,15.0,5.0,12.0,0.0
987954,37,2019-05-04 17:30:00,31,Crystal Palace,Away,166.0,10.0,2.0,6.0,4.0,2.0,1.0,176.0,,,5.0,8.0,2.0,16.0,336.0,1.0,,17.0,35.0,25.0,12.0,1.0,1.0,,,,,1.0,1.0,,,,17.0,,,,,,1.0,6.0,15.0,4.0,13.0,8.0,67.0,72.0,,,1.0,2.0,18.0,7.0,8.0,1.0,,5.0,2.0,2.0,,10.0,1.0,74.0,69.0,2.0,29.0,10.0,,,46.0,11.0,13.0,1.0,,5.0,4.0,1.0,185.0,2.0,,,2.0,,,8.0,3.0,,,10.0,,10.0,10.0,,5.0,94.0,91.0,48.0,10.0,2.0,5.0,10.0,7.0,422.0,5.0,1.0,1.0,62.0,73.0,23.0,,,,,,168.0,168.0,2.0,28.0,33.0,60.7,,,,1.0,18.0,0.0,100.0,7.0,,6.0,,,1.0,7.0,2.0,3.0,75.0,326.0,8.0,15.0,197.0,24.0,29.0,27.0,4.0,12.0,8.0,1.0,115.0,5.0,261.0,,,29.0,2.0,58.0,2.0,446.0,1.0,0.0,21.0,16.0,1.0,21.0,0.0,689.0,42.0,24.0,16.0,5.0,9.0,0.0
987964,38,2019-05-12 15:00:00,31,Crystal Palace,Home,162.0,7.0,,,,,,182.0,1.0,,1.0,5.0,4.0,17.0,344.0,1.0,,17.0,15.0,13.0,11.0,,3.0,,,,,,,,,,17.0,,,,,1.0,,7.0,9.0,7.0,12.0,5.0,81.0,57.0,3.0,1.0,3.0,4.0,13.0,2.0,12.0,,,4.0,8.0,,1.0,12.0,1.0,56.0,41.0,4.0,23.0,11.0,,,48.0,11.0,8.0,2.0,,1.0,1.0,,179.0,3.0,,2.0,3.0,,1.0,13.0,4.0,1.0,,11.0,1.0,13.0,13.0,3.0,2.0,80.0,68.0,32.0,4.0,1.0,6.0,8.0,8.0,402.0,2.0,,,40.0,100.0,22.0,,,,,,134.0,134.0,4.0,32.0,15.0,45.0,1.0,,,1.0,13.0,0.0,89.0,4.0,1.0,5.0,,1.0,3.0,7.0,,3.0,94.0,332.0,6.0,14.0,175.0,16.0,23.0,10.0,4.0,13.0,9.0,4.0,131.0,4.0,267.0,1.0,,21.0,6.0,55.0,4.0,429.0,2.0,0.0,17.0,16.0,1.0,19.0,3.0,627.0,35.0,11.0,4.0,4.0,10.0,0.0
