matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803266,11.0,2015-10-31 12:45:00,14,Liverpool,Away,236.0,18.0,1.0,3.0,2.0,3.0,,234.0,4.0,1.0,3.0,5.0,19.0,27.0,467.0,,,33.0,14.0,13.0,9.0,,1.0,,,,,,,,,,14.0,,,,,,13.0,5.0,3.0,,88.0,60.0,,,,1.0,26.0,4.0,11.0,,,7.0,9.0,3.0,,26.0,1.0,79.0,58.0,1.0,15.0,9.0,,1.0,67.0,21.0,9.0,,,,1.0,,208.0,3.0,,,3.0,,,7.0,,,3.0,,,,,,9.0,,10.0,10.0,,3.0,129.0,86.0,56.0,1.0,2.0,3.0,9.0,7.0,544.0,,,4.0,,,56.0,79.0,32.0,,,,,,169.0,168.0,8.0,27.0,21.0,57.4,,,26.0,0.0,,,,142.0,,1.0,1.0,,1.0,1.0,5.0,1.0,3.0,131.0,447.0,12.0,12.0,265.0,37.0,16.0,18.0,4.0,17.0,13.0,1.0,172.0,7.0,319.0,,1.0,19.0,19.0,53.0,2.0,567.0,,0.0,16.0,27.0,,37.0,4.0,792.0,13.0,9.0,7.0,20.0,0.0
803273,12.0,2015-11-08 16:00:00,14,Liverpool,Home,165.0,14.0,3.0,6.0,3.0,5.0,,249.0,5.0,1.0,6.0,7.0,15.0,32.0,408.0,1.0,,27.0,10.0,18.0,14.0,3.0,,,,,,,,,,,16.0,,,,,1.0,1.0,5.0,4.0,,54.0,63.0,2.0,1.0,1.0,2.0,16.0,9.0,15.0,,,14.0,16.0,5.0,,15.0,2.0,57.0,69.0,2.0,11.0,4.0,1.0,2.0,54.0,7.0,6.0,,,2.0,,,190.0,1.0,,1.0,1.0,,,8.0,,,1.0,2.0,,,,,5.0,,11.0,11.0,2.0,6.0,135.0,67.0,44.0,6.0,1.0,8.0,10.0,4.0,478.0,,,1.0,2.0,,51.0,66.0,56.0,,,,,,173.0,165.0,7.0,27.0,23.0,63.8,,,16.0,0.0,,,,120.0,1.0,1.0,2.0,,1.0,,9.0,1.0,3.0,155.0,391.0,10.0,18.0,192.0,31.0,19.0,27.0,12.0,33.0,21.0,,198.0,10.0,340.0,2.0,1.0,24.0,15.0,63.0,1.0,499.0,2.0,0.0,22.0,28.0,,27.0,1.0,738.0,19.0,17.0,14.0,22.0,0.0
803286,13.0,2015-11-21 17:30:00,14,Liverpool,Away,131.0,17.0,2.0,2.0,,6.0,,136.0,2.0,3.0,7.0,9.0,10.0,20.0,265.0,,4.0,13.0,24.0,19.0,9.0,1.0,2.0,,,,,,,,,2.0,10.0,,,,,,7.0,5.0,6.0,,48.0,73.0,5.0,3.0,2.0,7.0,25.0,3.0,14.0,,,5.0,2.0,,1.0,10.0,2.0,67.0,67.0,7.0,22.0,14.0,,1.0,49.0,13.0,5.0,2.0,,2.0,2.0,,181.0,2.0,,2.0,2.0,,,5.0,,,2.0,1.0,,,,,16.0,,32.0,32.0,7.0,7.0,79.0,67.0,28.0,11.0,,2.0,10.0,9.0,374.0,,,3.0,2.0,,41.0,49.0,31.0,,,,,,175.0,169.0,6.0,39.0,18.0,41.6,,,25.0,0.0,,,,82.0,1.0,1.0,2.0,,,2.0,2.0,,3.0,75.0,255.0,15.0,12.0,171.0,32.0,28.0,17.0,4.0,8.0,4.0,2.0,127.0,16.0,227.0,1.0,3.0,43.0,10.0,67.0,5.0,390.0,2.0,0.0,14.0,32.0,4.0,17.0,3.0,618.0,11.0,11.0,5.0,26.0,0.0
803299,14.0,2015-11-29 16:15:00,14,Liverpool,Home,187.0,21.0,3.0,6.0,3.0,3.0,,254.0,2.0,2.0,1.0,5.0,9.0,25.0,435.0,,1.0,31.0,15.0,10.0,6.0,1.0,,,1.0,,1.0,,,,,,6.0,1.0,,,,,6.0,4.0,5.0,,81.0,67.0,1.0,1.0,1.0,5.0,22.0,5.0,9.0,,,8.0,11.0,4.0,,12.0,,57.0,46.0,5.0,20.0,13.0,,,80.0,12.0,5.0,,,3.0,,1.0,168.0,,,,,,,5.0,,,,1.0,,,,,16.0,1.0,20.0,20.0,,1.0,139.0,70.0,48.0,7.0,1.0,2.0,5.0,2.0,519.0,,,4.0,3.0,,75.0,90.0,40.0,,,,,1.0,166.0,159.0,7.0,21.0,34.0,53.7,,,22.0,0.0,,,,146.0,,,,,,,3.0,,3.0,117.0,425.0,7.0,8.0,204.0,41.0,27.0,17.0,7.0,22.0,15.0,,179.0,6.0,352.0,1.0,2.0,15.0,9.0,56.0,,534.0,,0.0,10.0,24.0,3.0,33.0,3.0,752.0,17.0,7.0,8.0,20.0,0.0
803306,15.0,2015-12-06 16:00:00,14,Liverpool,Away,217.0,17.0,4.0,8.0,4.0,1.0,,238.0,4.0,1.0,4.0,14.0,11.0,40.0,447.0,,1.0,28.0,21.0,34.0,8.0,1.0,,,,,,1.0,,,,,6.0,,,,,,6.0,5.0,2.0,,77.0,73.0,1.0,1.0,,2.0,16.0,2.0,9.0,,1.0,7.0,14.0,6.0,,17.0,,66.0,76.0,2.0,11.0,5.0,,,85.0,10.0,6.0,,1.0,,,,227.0,,,,,,,7.0,,,,,,,,,5.0,,12.0,12.0,2.0,4.0,124.0,103.0,71.0,2.0,,7.0,2.0,1.0,554.0,,,1.0,1.0,1.0,57.0,94.0,39.0,,,,,,196.0,196.0,4.0,21.0,42.0,60.2,,,16.0,0.0,,,,146.0,,,,,1.0,,7.0,,3.0,114.0,431.0,8.0,9.0,249.0,30.0,11.0,19.0,5.0,25.0,20.0,,177.0,18.0,350.0,,1.0,31.0,12.0,77.0,2.0,574.0,,0.0,10.0,26.0,3.0,33.0,1.0,782.0,17.0,10.0,7.0,20.0,0.0
803321,16.0,2015-12-13 16:00:00,14,Liverpool,Home,197.0,27.0,,7.0,7.0,3.0,1.0,339.0,5.0,4.0,3.0,8.0,7.0,37.0,529.0,,1.0,19.0,20.0,13.0,19.0,2.0,,,,,,,,,,1.0,26.0,,,,,2.0,2.0,3.0,1.0,,83.0,67.0,2.0,1.0,1.0,4.0,11.0,9.0,5.0,,,4.0,17.0,10.0,,5.0,,40.0,52.0,4.0,6.0,3.0,1.0,1.0,97.0,7.0,9.0,,,2.0,1.0,,227.0,2.0,,1.0,2.0,,,6.0,,,2.0,,,,,,3.0,,11.0,11.0,,3.0,163.0,88.0,61.0,4.0,1.0,8.0,15.0,8.0,619.0,,,,1.0,,82.0,74.0,53.0,,,,,,161.0,159.0,7.0,30.0,26.0,70.4,,1.0,11.0,0.0,,,,169.0,,,,,,,11.0,,3.0,206.0,507.0,3.0,23.0,222.0,49.0,8.0,17.0,1.0,29.0,28.0,,275.0,12.0,449.0,,4.0,19.0,10.0,66.0,1.0,642.0,1.0,0.0,28.0,17.0,2.0,21.0,0.0,822.0,11.0,13.0,4.0,14.0,0.0
803326,17.0,2015-12-20 13:30:00,14,Liverpool,Away,201.0,32.0,3.0,6.0,3.0,4.0,,181.0,2.0,1.0,4.0,9.0,8.0,35.0,376.0,,,26.0,14.0,14.0,6.0,1.0,,,,,,,,,,,11.0,,,,,1.0,6.0,5.0,1.0,,77.0,61.0,,,,2.0,19.0,4.0,6.0,,1.0,9.0,12.0,4.0,,22.0,2.0,56.0,47.0,2.0,19.0,8.0,1.0,,63.0,9.0,6.0,,,1.0,,,211.0,,,,,,,6.0,,,,1.0,,,,,10.0,,10.0,10.0,1.0,4.0,108.0,91.0,52.0,7.0,,3.0,4.0,4.0,482.0,,,1.0,2.0,,55.0,60.0,35.0,,,,,,210.0,199.0,3.0,30.0,22.0,64.9,,1.0,19.0,0.0,,,,104.0,2.0,,2.0,,1.0,,4.0,,3.0,85.0,362.0,9.0,7.0,245.0,54.0,30.0,14.0,8.0,24.0,16.0,,134.0,8.0,279.0,2.0,1.0,29.0,9.0,81.0,10.0,500.0,1.0,0.0,12.0,19.0,,27.0,0.0,724.0,16.0,8.0,9.0,17.0,0.0
803335,18.0,2015-12-26 15:00:00,14,Liverpool,Home,170.0,30.0,1.0,3.0,2.0,4.0,1.0,225.0,5.0,,3.0,12.0,7.0,63.0,392.0,1.0,1.0,27.0,22.0,29.0,18.0,4.0,1.0,,,,,,,,,,19.0,,,,,1.0,7.0,5.0,2.0,,70.0,69.0,2.0,2.0,,2.0,16.0,9.0,7.0,,,7.0,14.0,3.0,,14.0,2.0,59.0,61.0,2.0,38.0,27.0,,1.0,89.0,11.0,7.0,,,4.0,3.0,,211.0,1.0,,1.0,1.0,,,6.0,,,1.0,5.0,,,,,33.0,,14.0,14.0,,3.0,121.0,97.0,62.0,6.0,,10.0,13.0,5.0,499.0,,,1.0,5.0,,67.0,88.0,37.0,,,,,,209.0,197.0,6.0,27.0,27.0,64.8,,,16.0,0.0,,,,116.0,1.0,2.0,3.0,,,1.0,12.0,,3.0,110.0,379.0,8.0,24.0,201.0,53.0,50.0,16.0,5.0,25.0,20.0,1.0,180.0,13.0,342.0,5.0,,36.0,9.0,109.0,5.0,518.0,2.0,0.0,26.0,18.0,2.0,35.0,2.0,770.0,10.0,9.0,7.0,15.0,0.0
803345,19.0,2015-12-30 19:45:00,14,Liverpool,Away,145.0,14.0,1.0,2.0,1.0,4.0,,194.0,3.0,,1.0,9.0,10.0,26.0,337.0,,1.0,26.0,24.0,22.0,10.0,2.0,,,1.0,,1.0,,,,,1.0,12.0,,,,,,10.0,3.0,5.0,,66.0,65.0,3.0,2.0,1.0,6.0,17.0,4.0,9.0,,1.0,4.0,5.0,3.0,,10.0,1.0,60.0,53.0,6.0,23.0,16.0,,1.0,87.0,16.0,8.0,1.0,,2.0,,1.0,186.0,1.0,,,1.0,,,7.0,,,1.0,2.0,,,,2.0,16.0,1.0,12.0,12.0,,1.0,115.0,87.0,36.0,6.0,,5.0,8.0,6.0,445.0,,,2.0,,,38.0,69.0,30.0,,,,,,181.0,175.0,5.0,30.0,25.0,57.7,,1.0,17.0,0.0,,,,98.0,2.0,1.0,3.0,,,,7.0,1.0,3.0,104.0,327.0,10.0,14.0,175.0,35.0,29.0,11.0,3.0,11.0,8.0,,168.0,13.0,301.0,2.0,,29.0,11.0,75.0,,465.0,,0.0,17.0,16.0,2.0,32.0,3.0,668.0,19.0,8.0,4.0,12.0,0.0
803355,20.0,2016-01-02 12:45:00,14,Liverpool,Away,142.0,20.0,2.0,8.0,6.0,3.0,,256.0,3.0,,7.0,5.0,17.0,27.0,390.0,,1.0,26.0,26.0,13.0,19.0,,,,,,1.0,,,,,1.0,15.0,,1.0,,,1.0,4.0,14.0,4.0,,48.0,62.0,3.0,3.0,,1.0,16.0,12.0,3.0,,1.0,9.0,16.0,6.0,,12.0,4.0,59.0,50.0,1.0,12.0,6.0,,1.0,79.0,8.0,10.0,,,2.0,2.0,1.0,198.0,,,,,,,5.0,,,,,,,,,10.0,1.0,13.0,13.0,,7.0,134.0,89.0,50.0,3.0,,9.0,10.0,2.0,482.0,,,3.0,3.0,,62.0,55.0,43.0,,,,,,194.0,187.0,3.0,18.0,32.0,64.4,1.0,,16.0,0.0,,,,121.0,7.0,1.0,8.0,,,,9.0,1.0,3.0,159.0,377.0,7.0,20.0,160.0,43.0,19.0,20.0,9.0,33.0,24.0,,226.0,8.0,374.0,,,19.0,17.0,60.0,3.0,501.0,,0.0,23.0,18.0,2.0,29.0,1.0,739.0,20.0,10.0,9.0,16.0,0.0
803362,21.0,2016-01-13 20:00:00,14,Liverpool,Home,190.0,26.0,,4.0,4.0,7.0,,237.0,3.0,,4.0,5.0,13.0,33.0,423.0,,,26.0,14.0,17.0,13.0,,,,,,1.0,,,,,,17.0,,1.0,,,,6.0,11.0,3.0,,71.0,71.0,1.0,1.0,,,18.0,10.0,6.0,1.0,,9.0,14.0,8.0,,9.0,,48.0,54.0,,20.0,4.0,,1.0,79.0,9.0,7.0,2.0,,1.0,,1.0,188.0,2.0,,1.0,2.0,,,6.0,,,2.0,1.0,,,,1.0,4.0,1.0,20.0,20.0,1.0,4.0,143.0,90.0,52.0,3.0,,5.0,10.0,6.0,511.0,,,5.0,3.0,,75.0,75.0,41.0,,,,,,179.0,179.0,2.0,31.0,34.0,59.5,1.0,1.0,18.0,0.0,,,,133.0,2.0,,1.0,,2.0,,6.0,,3.0,136.0,404.0,9.0,15.0,213.0,54.0,20.0,22.0,6.0,28.0,22.0,,196.0,13.0,350.0,1.0,1.0,21.0,13.0,71.0,4.0,535.0,,0.0,22.0,21.0,2.0,32.0,2.0,762.0,10.0,11.0,9.0,12.0,0.0
803376,22.0,2016-01-17 14:05:00,14,Liverpool,Home,167.0,22.0,1.0,6.0,5.0,8.0,,205.0,5.0,,1.0,9.0,12.0,27.0,366.0,1.0,2.0,18.0,18.0,16.0,15.0,1.0,,,,,,,,,1.0,,17.0,,,,,1.0,4.0,4.0,3.0,,54.0,65.0,2.0,2.0,,3.0,16.0,5.0,13.0,,,5.0,11.0,5.0,,21.0,,62.0,76.0,3.0,7.0,4.0,,,70.0,6.0,14.0,,,3.0,,,219.0,,,,,,,7.0,,,,1.0,,,,,4.0,,14.0,14.0,1.0,1.0,121.0,89.0,56.0,4.0,,8.0,8.0,4.0,463.0,,,1.0,3.0,,53.0,80.0,34.0,,,,,,186.0,182.0,5.0,28.0,30.0,53.3,,,16.0,0.0,,,,97.0,,,,,,,10.0,1.0,3.0,107.0,342.0,10.0,16.0,192.0,49.0,11.0,17.0,5.0,21.0,16.0,,174.0,20.0,320.0,1.0,,21.0,12.0,60.0,3.0,491.0,1.0,0.0,19.0,36.0,2.0,21.0,0.0,705.0,7.0,12.0,5.0,27.0,0.0
803385,23.0,2016-01-23 12:45:00,14,Liverpool,Away,170.0,17.0,,2.0,2.0,2.0,,164.0,2.0,1.0,4.0,4.0,11.0,22.0,332.0,,1.0,19.0,28.0,31.0,5.0,1.0,,,,,,,,,,2.0,12.0,,,,,1.0,8.0,5.0,1.0,,57.0,66.0,1.0,1.0,2.0,3.0,18.0,4.0,13.0,,,3.0,8.0,3.0,,16.0,,72.0,73.0,3.0,25.0,12.0,,,63.0,14.0,10.0,3.0,,1.0,,,195.0,3.0,,3.0,3.0,,,4.0,,,5.0,1.0,,,,2.0,13.0,,13.0,13.0,,4.0,91.0,89.0,45.0,3.0,1.0,2.0,7.0,7.0,421.0,,,1.0,2.0,,42.0,69.0,27.0,1.0,1.0,1.0,,,175.0,169.0,4.0,31.0,24.0,52.1,,1.0,18.0,0.0,,,,102.0,1.0,,1.0,,1.0,,2.0,,3.0,91.0,314.0,13.0,9.0,200.0,37.0,31.0,14.0,1.0,12.0,11.0,,142.0,9.0,257.0,1.0,1.0,31.0,11.0,65.0,4.0,445.0,1.0,0.0,13.0,22.0,3.0,27.0,1.0,655.0,12.0,10.0,3.0,15.0,0.0
803395,24.0,2016-02-02 19:45:00,14,Liverpool,Away,192.0,30.0,1.0,6.0,5.0,2.0,,252.0,4.0,1.0,4.0,4.0,17.0,38.0,438.0,,1.0,25.0,26.0,35.0,11.0,1.0,,,,,,,,,,,13.0,,,,,,3.0,3.0,10.0,,80.0,75.0,,,,2.0,21.0,8.0,12.0,,1.0,12.0,19.0,7.0,,8.0,2.0,60.0,82.0,2.0,22.0,13.0,,,71.0,7.0,6.0,,,1.0,1.0,,219.0,,,,,,,6.0,,,,,,,,,16.0,,11.0,11.0,1.0,4.0,131.0,80.0,49.0,3.0,,5.0,7.0,1.0,541.0,,,3.0,,,77.0,99.0,47.0,,,,,,208.0,201.0,6.0,30.0,34.0,63.9,,1.0,21.0,0.0,,,,136.0,1.0,3.0,4.0,,,,5.0,,3.0,128.0,417.0,10.0,12.0,228.0,53.0,29.0,20.0,5.0,32.0,27.0,,185.0,10.0,370.0,1.0,1.0,24.0,20.0,80.0,2.0,566.0,,0.0,14.0,30.0,2.0,31.0,1.0,807.0,23.0,12.0,12.0,23.0,0.0
803408,25.0,2016-02-06 15:00:00,14,Liverpool,Home,245.0,13.0,2.0,7.0,5.0,4.0,1.0,338.0,3.0,,4.0,5.0,11.0,39.0,576.0,,2.0,27.0,14.0,8.0,11.0,1.0,,,,,,,,,,,15.0,,,,,,3.0,2.0,5.0,,92.0,60.0,2.0,,2.0,2.0,16.0,4.0,3.0,,,7.0,13.0,7.0,,14.0,,40.0,49.0,2.0,7.0,4.0,1.0,1.0,109.0,4.0,11.0,1.0,1.0,1.0,1.0,,233.0,2.0,,2.0,2.0,,,8.0,,,2.0,,,,,,5.0,,13.0,13.0,,5.0,188.0,92.0,59.0,2.0,1.0,6.0,8.0,5.0,666.0,,,1.0,1.0,,105.0,99.0,43.0,,,,,,180.0,177.0,2.0,22.0,31.0,71.3,,,16.0,0.0,,,,179.0,,,,,1.0,,7.0,1.0,3.0,168.0,555.0,10.0,14.0,254.0,38.0,10.0,20.0,5.0,26.0,21.0,,249.0,11.0,464.0,,,18.0,11.0,82.0,3.0,692.0,1.0,0.0,16.0,16.0,3.0,30.0,1.0,889.0,14.0,15.0,7.0,15.0,0.0
803413,26.0,2016-02-14 14:05:00,14,Liverpool,Away,299.0,21.0,2.0,4.0,2.0,2.0,,245.0,5.0,,4.0,4.0,12.0,25.0,540.0,,2.0,17.0,9.0,11.0,3.0,,,1.0,1.0,,2.0,,,1.0,,,7.0,,,,,,7.0,3.0,3.0,,93.0,68.0,2.0,,3.0,,9.0,1.0,10.0,,,6.0,10.0,5.0,2.0,13.0,1.0,47.0,54.0,,12.0,7.0,,,60.0,9.0,10.0,1.0,,4.0,,2.0,205.0,4.0,1.0,3.0,3.0,1.0,,6.0,,,4.0,1.0,,,,,7.0,,20.0,20.0,1.0,4.0,168.0,81.0,56.0,,2.0,,7.0,9.0,615.0,,,1.0,2.0,,73.0,61.0,34.0,,,,,,150.0,145.0,8.0,23.0,29.0,60.7,,1.0,9.0,0.0,,,,169.0,1.0,,1.0,,,,1.0,1.0,3.0,130.0,525.0,4.0,7.0,317.0,40.0,17.0,15.0,3.0,18.0,15.0,,182.0,8.0,336.0,1.0,,15.0,12.0,50.0,1.0,635.0,1.0,0.0,11.0,24.0,2.0,18.0,1.0,811.0,13.0,9.0,6.0,16.0,0.0
803427,27.0,2016-04-20 20:00:00,14,Liverpool,Home,155.0,19.0,1.0,15.0,14.0,,,374.0,3.0,,4.0,,20.0,33.0,514.0,,3.0,18.0,9.0,12.0,26.0,2.0,,,1.0,,1.0,,,,,1.0,26.0,,,,,2.0,5.0,,3.0,,87.0,65.0,4.0,2.0,2.0,,16.0,10.0,9.0,,,9.0,22.0,5.0,1.0,11.0,,43.0,51.0,,10.0,7.0,,,87.0,8.0,10.0,1.0,,6.0,1.0,1.0,200.0,4.0,,3.0,3.0,1.0,,3.0,,,3.0,,,,,,7.0,,18.0,18.0,,4.0,154.0,61.0,41.0,1.0,1.0,12.0,20.0,13.0,577.0,,,1.0,4.0,,87.0,91.0,46.0,,,,,,133.0,131.0,9.0,24.0,28.0,66.6,,,16.0,0.0,,,,154.0,,,,,,,14.0,1.0,3.0,242.0,498.0,8.0,32.0,171.0,32.0,12.0,16.0,5.0,33.0,28.0,,289.0,1.0,457.0,,,6.0,21.0,51.0,2.0,595.0,1.0,0.0,37.0,19.0,4.0,19.0,1.0,813.0,8.0,10.0,9.0,17.0,0.0
803435,28.0,2016-03-02 20:00:00,14,Liverpool,Home,153.0,18.0,,1.0,1.0,1.0,,207.0,2.0,,2.0,5.0,8.0,22.0,359.0,,1.0,16.0,11.0,11.0,6.0,,,,1.0,,1.0,,,,,,10.0,,,,,,7.0,2.0,2.0,,57.0,86.0,2.0,,2.0,1.0,22.0,1.0,19.0,,,3.0,4.0,3.0,,18.0,1.0,71.0,72.0,1.0,20.0,6.0,,,74.0,14.0,14.0,1.0,,4.0,2.0,1.0,186.0,3.0,,2.0,3.0,,,6.0,,,3.0,,,,,,6.0,,22.0,22.0,4.0,2.0,106.0,81.0,39.0,2.0,2.0,2.0,7.0,7.0,444.0,,,1.0,2.0,,66.0,82.0,27.0,,,,,,169.0,166.0,12.0,26.0,43.0,49.6,,,22.0,0.0,,,,119.0,,1.0,1.0,,1.0,,3.0,,3.0,122.0,345.0,17.0,9.0,175.0,34.0,23.0,22.0,1.0,10.0,9.0,,182.0,3.0,303.0,,,26.0,9.0,62.0,4.0,468.0,,0.0,11.0,34.0,1.0,18.0,0.0,691.0,13.0,13.0,3.0,27.0,0.0
803446,29.0,2016-03-06 13:30:00,14,Liverpool,Away,207.0,25.0,1.0,6.0,5.0,4.0,,266.0,2.0,,8.0,3.0,17.0,28.0,467.0,1.0,1.0,12.0,17.0,20.0,13.0,,,,,,1.0,,,,,1.0,15.0,1.0,,,1.0,,11.0,10.0,4.0,,84.0,69.0,1.0,1.0,2.0,4.0,15.0,8.0,9.0,,,6.0,14.0,2.0,,9.0,2.0,54.0,63.0,4.0,23.0,13.0,1.0,,62.0,16.0,12.0,1.0,,2.0,,1.0,200.0,,,,,,,7.0,,,1.0,5.0,,,,1.0,17.0,1.0,12.0,12.0,,8.0,150.0,91.0,48.0,6.0,,3.0,10.0,5.0,538.0,,,4.0,,,64.0,61.0,34.0,,,,,1.0,150.0,141.0,7.0,32.0,20.0,61.5,1.0,1.0,15.0,0.0,,,,130.0,3.0,,3.0,1.0,1.0,,6.0,,3.0,144.0,451.0,10.0,13.0,233.0,40.0,32.0,12.0,4.0,20.0,16.0,,182.0,7.0,351.0,5.0,,20.0,18.0,62.0,2.0,564.0,1.0,1.0,19.0,23.0,2.0,14.0,2.0,783.0,13.0,8.0,6.0,18.0,0.0
803452,30.0,2016-05-11 20:00:00,14,Liverpool,Home,231.0,21.0,1.0,4.0,3.0,,,243.0,2.0,1.0,4.0,2.0,12.0,38.0,470.0,1.0,1.0,24.0,12.0,5.0,18.0,1.0,,,1.0,,2.0,,1.0,,,,20.0,,,,,1.0,8.0,6.0,7.0,,76.0,68.0,1.0,1.0,1.0,1.0,22.0,9.0,20.0,,,7.0,10.0,3.0,,16.0,5.0,65.0,53.0,1.0,13.0,6.0,,,61.0,11.0,10.0,,,5.0,2.0,2.0,190.0,,,,,,,5.0,,,1.0,,,,,,8.0,,17.0,17.0,,4.0,146.0,67.0,48.0,3.0,,6.0,13.0,9.0,527.0,,,3.0,3.0,,62.0,70.0,32.0,,,,,,133.0,127.0,5.0,26.0,33.0,55.3,,,22.0,0.0,,,,134.0,2.0,4.0,6.0,,,,10.0,1.0,3.0,157.0,456.0,9.0,19.0,258.0,34.0,19.0,20.0,5.0,20.0,15.0,,189.0,1.0,308.0,,2.0,10.0,14.0,58.0,1.0,546.0,1.0,0.0,28.0,25.0,2.0,24.0,3.0,768.0,8.0,13.0,7.0,21.0,0.0
803466,31.0,2016-03-20 13:30:00,14,Liverpool,Away,171.0,6.0,1.0,1.0,,3.0,,215.0,10.0,,3.0,6.0,12.0,30.0,385.0,,1.0,16.0,20.0,14.0,9.0,1.0,3.0,,,,,,,,,1.0,15.0,,,,,,9.0,9.0,7.0,,73.0,55.0,1.0,1.0,,2.0,24.0,6.0,9.0,,1.0,5.0,5.0,5.0,,9.0,1.0,60.0,48.0,2.0,21.0,11.0,1.0,1.0,72.0,13.0,9.0,1.0,,1.0,1.0,,185.0,2.0,,1.0,2.0,,1.0,13.0,,,2.0,,,,,,12.0,,12.0,12.0,1.0,3.0,107.0,71.0,45.0,3.0,1.0,1.0,11.0,8.0,454.0,,,5.0,,,82.0,50.0,30.0,,1.0,1.0,1.0,,155.0,152.0,,22.0,28.0,50.8,,1.0,24.0,0.0,,,,120.0,1.0,1.0,2.0,,,3.0,3.0,1.0,3.0,111.0,362.0,9.0,12.0,198.0,24.0,24.0,23.0,5.0,16.0,11.0,4.0,165.0,8.0,303.0,,,21.0,12.0,59.0,2.0,485.0,,0.0,17.0,11.0,2.0,23.0,3.0,667.0,10.0,14.0,5.0,9.0,0.0
803479,32.0,2016-04-02 17:30:00,14,Liverpool,Home,127.0,9.0,,2.0,2.0,2.0,,131.0,2.0,3.0,7.0,3.0,8.0,26.0,256.0,,2.0,14.0,17.0,8.0,9.0,,,,,,,,,,,,11.0,,,,,1.0,6.0,9.0,9.0,,51.0,78.0,2.0,2.0,,3.0,34.0,6.0,20.0,,,12.0,7.0,4.0,,13.0,3.0,64.0,52.0,3.0,24.0,8.0,,1.0,52.0,11.0,11.0,,,2.0,2.0,,175.0,1.0,,1.0,1.0,,,11.0,,,1.0,,,,,,11.0,1.0,23.0,23.0,2.0,8.0,69.0,85.0,36.0,9.0,1.0,2.0,8.0,7.0,342.0,,,6.0,4.0,,38.0,57.0,34.0,,,,,,177.0,173.0,7.0,31.0,30.0,42.2,,,34.0,0.0,,,,72.0,1.0,3.0,4.0,,1.0,,2.0,,3.0,78.0,245.0,15.0,10.0,159.0,23.0,28.0,10.0,11.0,24.0,13.0,,117.0,8.0,232.0,1.0,3.0,20.0,8.0,60.0,,367.0,1.0,0.0,15.0,29.0,3.0,16.0,2.0,604.0,16.0,6.0,12.0,23.0,0.0
