season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243509,12,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243519,13,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,10.0,21.0,20.0,40.0,,1.0,7.0,1.0,,,1.0,,,2.0,2.0,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,17.0,,7.4,,,,,3.0,,7.0,,17.0,,35.0,23.0,51.0,1,1.0,66.0,,,,1.0
2019-20,8243519,13,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,1.0,3.0,,3.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,11.0,,,,,,,1.0,,6.5,,,,,,,,,1.0,,3.0,,3.0,1,,7.0,1.0,,,
2019-20,8243519,13,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,10.0,13.0,23.0,,1.0,2.0,,,,2.0,,1.0,4.0,5.0,,,,,,,,1.0,,90.0,1.0,1.0,,,,,10.0,,6.8,,,,,2.0,1.0,2.0,,1.0,,14.0,16.0,28.0,1,3.0,44.0,1.0,1.0,,1.0
2019-20,8243519,13,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,13.0,4.0,17.0,1.0,,5.0,,,,3.0,,1.0,7.0,1.0,,,2.0,,,,,1.0,1.0,79.0,,,,,,,5.0,,6.3,,,1.0,,,,,,,1.0,15.0,4.0,19.0,1,1.0,27.0,2.0,,,1.0
2019-20,8243519,13,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,10.0,1.0,11.0,2.0,7.0,2.0,,,1.0,,,,2.0,12.0,,,,,,,,1.0,2.0,72.0,,,,,,,9.0,,7.4,,,2.0,,3.0,2.0,,,1.0,,16.0,2.0,18.0,3,2.0,35.0,1.0,3.0,2.0,1.0
2019-20,8243519,13,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243532,14,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,5.0,9.0,16.0,25.0,,,8.0,,,,4.0,,1.0,6.0,3.0,,,1.0,,1.0,,,4.0,1.0,90.0,1.0,,,,,,10.0,,7.7,,,2.0,,3.0,,2.0,,7.0,,15.0,17.0,30.0,3,2.0,51.0,1.0,1.0,,1.0
2019-20,8243532,14,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,1.0,,1.0,1.0,,,,,,1.0,,,2.0,,,,,1.0,,,,,1.0,10.0,,,,,,,1.0,,6.8,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2019-20,8243532,14,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,3.0,10.0,13.0,,3.0,2.0,,,,,,1.0,1.0,6.0,,,,,,,,1.0,,90.0,,1.0,,,,,7.0,,7.0,,,,,2.0,,,,,,6.0,13.0,19.0,0,3.0,32.0,,,,
2019-20,8243532,14,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,14.0,4.0,18.0,,1.0,10.0,,,,1.0,,1.0,4.0,8.0,,,,1.0,,,,2.0,1.0,90.0,,,,,,,12.0,,6.9,,,1.0,,,5.0,1.0,,3.0,,17.0,8.0,24.0,1,4.0,45.0,1.0,,3.0,2.0
2019-20,8243532,14,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,8.0,4.0,12.0,5.0,7.0,6.0,,,,1.0,,1.0,9.0,11.0,,,2.0,,,,,1.0,1.0,69.0,,,,,,,18.0,,6.6,,,,,1.0,3.0,,,,2.0,16.0,6.0,22.0,0,,39.0,5.0,2.0,2.0,
2019-20,8243532,14,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243532,14,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243544,15,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,2.0,12.0,11.0,23.0,,,7.0,,,,,,,1.0,3.0,,,,,1.0,,,1.0,2.0,90.0,2.0,1.0,,,,,13.0,,7.9,,,,,1.0,1.0,1.0,,7.0,,20.0,13.0,32.0,2,3.0,47.0,1.0,,,1.0
2019-20,8243544,15,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,1.0,1.0,2.0,,1.0,3.0,,,,1.0,,,2.0,2.0,,,,,,,,,,9.0,,,,,,,3.0,,6.5,,,1.0,,1.0,1.0,,,,,2.0,2.0,4.0,1,,11.0,,2.0,,
2019-20,8243544,15,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,10.0,12.0,22.0,,2.0,5.0,,,1.0,2.0,,1.0,4.0,5.0,,,,,,,,2.0,,90.0,,,,,,,11.0,,6.5,,,,,,2.0,,,2.0,,13.0,16.0,29.0,1,2.0,43.0,2.0,,1.0,1.0
2019-20,8243544,15,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,8.0,8.0,16.0,3.0,,6.0,,,,,,,4.0,5.0,,,1.0,,,,,1.0,,88.0,1.0,,,,,,7.0,,7.1,,,,,1.0,,,,2.0,1.0,11.0,9.0,20.0,1,2.0,34.0,3.0,3.0,,2.0
2019-20,8243544,15,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,True,,,,3.0,2.0,5.0,2.0,1.0,1.0,,,,,,2.0,4.0,3.0,,,,,,,,,,18.0,,,,,,,6.0,,6.6,,,,,,2.0,,,,,4.0,3.0,7.0,0,,13.0,2.0,,2.0,
2019-20,8243544,15,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243552,16,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,8.0,19.0,14.0,32.0,3.0,1.0,4.0,,,2.0,1.0,,,8.0,3.0,,,3.0,,1.0,,,4.0,4.0,90.0,1.0,,,,,,15.0,,7.6,,,,,2.0,1.0,2.0,,14.0,,27.0,19.0,44.0,3,2.0,64.0,1.0,,,1.0
2019-20,8243552,16,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243552,16,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,10.0,10.0,20.0,2.0,5.0,3.0,,,,,,1.0,6.0,11.0,,,2.0,,,,,1.0,,90.0,,,,,,,15.0,,6.8,,,,,2.0,4.0,3.0,,,,17.0,14.0,28.0,0,1.0,45.0,2.0,2.0,3.0,
2019-20,8243552,16,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,,12.0,5.0,16.0,3.0,2.0,4.0,,,2.0,1.0,,3.0,9.0,11.0,,,1.0,,,,,1.0,1.0,85.0,,,,,,,11.0,,6.6,,,,,,6.0,1.0,,1.0,,16.0,8.0,23.0,2,,42.0,,4.0,5.0,
2019-20,8243552,16,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,8.0,4.0,12.0,5.0,10.0,,,,1.0,,,2.0,9.0,12.0,,,1.0,,,,,1.0,,59.0,,,,,,,16.0,,6.7,,,,,2.0,2.0,,,,,15.0,5.0,20.0,1,,35.0,5.0,1.0,1.0,
2019-20,8243552,16,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,11.0,1.0,1.0,,,,,1.0,,6.5,,,,,,1.0,,,,,,,,1,,4.0,,,,
2019-20,8243562,17,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,,,,12.0,7.0,19.0,1.0,1.0,2.0,,,,2.0,,,7.0,3.0,,,1.0,,,,,,1.0,80.0,,,,,,,6.0,,6.1,,,,,,4.0,1.0,,,,15.0,7.0,21.0,0,,30.0,,1.0,1.0,
2019-20,8243562,17,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,2.0,,1.0,18.0,13.0,29.0,3.0,1.0,7.0,1.0,,,2.0,,1.0,8.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,16.0,,6.9,,,1.0,,,3.0,5.0,,3.0,,27.0,17.0,39.0,1,1.0,55.0,1.0,,2.0,1.0
2019-20,8243562,17,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,1.0,,,19.0,8.0,26.0,1.0,2.0,3.0,1.0,,,,,2.0,4.0,5.0,,,1.0,,,,,,2.0,90.0,,,,,,,9.0,,7.1,,,2.0,,,1.0,1.0,,,,22.0,8.0,29.0,2,,46.0,4.0,2.0,1.0,
2019-20,8243562,17,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,2.0,16.0,13.0,29.0,3.0,1.0,5.0,,,2.0,,,2.0,5.0,10.0,,1.0,,,,,,2.0,,90.0,,,,,,,22.0,,6.7,,,1.0,,1.0,1.0,4.0,,7.0,,27.0,20.0,43.0,3,3.0,68.0,2.0,5.0,1.0,
2019-20,8243562,17,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243569,18,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,6.0,12.0,16.0,27.0,1.0,1.0,5.0,,,1.0,2.0,,1.0,5.0,5.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,14.0,,7.0,,,1.0,,,2.0,3.0,,9.0,,21.0,17.0,35.0,2,1.0,51.0,2.0,1.0,2.0,1.0
2019-20,8243569,18,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243569,18,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,1.0,,1.0,3.0,9.0,11.0,,2.0,3.0,,,,1.0,,,1.0,4.0,,,,,,,,,,64.0,,,,,,,11.0,,6.7,,,,,,1.0,3.0,,1.0,1.0,9.0,14.0,20.0,0,1.0,26.0,,,1.0,1.0
2019-20,8243569,18,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,2.0,23.0,10.0,33.0,1.0,,6.0,,,,3.0,,1.0,9.0,6.0,,,1.0,,1.0,,,2.0,,90.0,2.0,1.0,,,,,8.0,,7.7,,,,,1.0,5.0,2.0,,2.0,,27.0,10.0,35.0,2,4.0,54.0,,,2.0,3.0
2019-20,8243569,18,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,2.0,17.0,5.0,22.0,3.0,2.0,7.0,,,1.0,1.0,,2.0,9.0,3.0,,,,,,,,1.0,,77.0,,1.0,,,,,11.0,,6.5,,,,,2.0,3.0,,,2.0,,20.0,5.0,25.0,1,1.0,42.0,3.0,,,
2019-20,8243569,18,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,1.0,2.0,3.0,,,1.0,,,,2.0,,,2.0,2.0,,,,,,,,,,26.0,,,,,,,4.0,,6.4,,,,,,,1.0,,1.0,,4.0,3.0,6.0,0,1.0,10.0,,1.0,,
2019-20,8243569,18,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243598,19,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243598,19,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,2.0,2.0,4.0,,,2.0,,,,1.0,,1.0,4.0,2.0,,,1.0,,,,,,1.0,31.0,,,,,,,4.0,,6.4,,,,,,2.0,,,,,2.0,2.0,4.0,0,1.0,13.0,2.0,,1.0,1.0
2019-20,8243598,19,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243598,19,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,1.0,5.0,6.0,,,4.0,,,,,,2.0,3.0,7.0,,,,,,,,2.0,1.0,63.0,,,,,,,10.0,,6.8,,,1.0,,,2.0,1.0,,1.0,,4.0,9.0,12.0,1,4.0,29.0,,2.0,1.0,3.0
2019-20,8243598,19,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,21.0,6.0,27.0,11.0,8.0,3.0,1.0,,,,,3.0,17.0,11.0,,,2.0,1.0,,,,,3.0,90.0,1.0,,,,,,17.0,,7.6,,,,,,5.0,,,,1.0,26.0,9.0,35.0,1,,53.0,4.0,,3.0,
2019-20,8243598,19,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,1.0,,1.0,10.0,14.0,23.0,,2.0,4.0,,,,3.0,,,3.0,9.0,1.0,,,,,,,1.0,1.0,90.0,,,,,,,10.0,,6.3,,,1.0,,1.0,1.0,1.0,,3.0,,14.0,18.0,31.0,1,4.0,50.0,2.0,2.0,1.0,3.0
2019-20,8243598,19,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,,,,8.0,14.0,22.0,,,5.0,,,,1.0,,1.0,2.0,3.0,,,1.0,,1.0,,,,1.0,90.0,1.0,,,,,,11.0,,6.9,,,,,1.0,,,,2.0,,12.0,19.0,31.0,1,2.0,41.0,1.0,1.0,,1.0
2019-20,8243591,20,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,2.0,,8.0,18.0,15.0,31.0,,1.0,6.0,,,,1.0,,,3.0,3.0,,,1.0,,,,,,2.0,90.0,,,,,,,18.0,,7.0,,,2.0,,,2.0,7.0,,14.0,,31.0,16.0,40.0,2,1.0,56.0,1.0,,1.0,1.0
2019-20,8243591,20,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,1.0,,,,,,2.0,3.0,3.0,,,1.0,,,,,,,16.0,,,,,,,6.0,,6.3,,,,,,,,,1.0,,4.0,,4.0,0,1.0,10.0,,2.0,,1.0
2019-20,8243591,20,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,3.0,19.0,15.0,34.0,1.0,1.0,7.0,,,,2.0,,,8.0,7.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,9.0,,6.8,,,1.0,,5.0,4.0,2.0,,3.0,,23.0,15.0,36.0,1,3.0,62.0,1.0,2.0,1.0,1.0
2019-20,8243591,20,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,1.0,9.0,2.0,11.0,3.0,,2.0,,1.0,1.0,1.0,,,7.0,4.0,,,1.0,,,,1.0,1.0,,90.0,,,,,,,7.0,,6.5,,,3.0,,1.0,3.0,1.0,,1.0,,11.0,3.0,13.0,4,1.0,34.0,1.0,2.0,1.0,1.0
2019-20,8243591,20,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,12.0,3.0,15.0,3.0,2.0,5.0,1.0,,,,,,7.0,9.0,,,1.0,,,,,,2.0,74.0,2.0,,,,,,9.0,,7.6,,,,,,8.0,2.0,,,,17.0,3.0,18.0,2,,34.0,1.0,2.0,5.0,
2019-20,8243591,20,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8243591,20,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243593,21,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,2.0,11.0,8.0,18.0,,,3.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,1.0,3.0,45.0,,1.0,,,,,12.0,,7.0,,,,,,2.0,4.0,,6.0,,21.0,9.0,26.0,0,,35.0,,,1.0,
2019-20,8243593,21,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243593,21,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,4.0,13.0,17.0,2.0,1.0,2.0,,,1.0,,,,4.0,3.0,,,1.0,,,,,2.0,,90.0,,,,,,,4.0,,6.4,,,,,1.0,1.0,1.0,,,,7.0,13.0,19.0,1,1.0,30.0,,1.0,,1.0
2019-20,8243593,21,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,6.0,7.0,13.0,1.0,,6.0,,,,1.0,,2.0,5.0,3.0,,,,,,,,2.0,,90.0,,,,,,,11.0,,6.5,,,1.0,,1.0,2.0,1.0,,,,10.0,8.0,17.0,1,1.0,34.0,2.0,1.0,1.0,
2019-20,8243593,21,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,8.0,4.0,12.0,12.0,7.0,2.0,,2.0,,,,1.0,15.0,12.0,,,1.0,,,,,,,90.0,1.0,,,,,,20.0,,6.0,,,1.0,,,3.0,,,,,14.0,5.0,19.0,2,3.0,44.0,11.0,,2.0,1.0
2019-20,8243593,21,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,1.0,4.0,5.0,,,,,,,,,,1.0,1.0,,,,,,,,,,45.0,,,,,,,9.0,,6.4,,,,,,1.0,1.0,,,,3.0,5.0,7.0,0,1.0,18.0,4.0,,,1.0
2019-20,8243625,22,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243625,22,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,True,,,,4.0,2.0,6.0,3.0,,2.0,,,,,,2.0,12.0,1.0,,,2.0,,,,,1.0,,62.0,,,,,,,13.0,,5.7,,,,,1.0,6.0,1.0,,,1.0,6.0,3.0,8.0,0,,25.0,3.0,,1.0,
2019-20,8243625,22,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,1.0,,,13.0,11.0,23.0,2.0,1.0,4.0,,,,,,2.0,8.0,7.0,,,3.0,,,,,,,90.0,,,,,,,20.0,,6.6,,,,,1.0,3.0,4.0,,3.0,,19.0,16.0,31.0,0,3.0,56.0,,1.0,2.0,1.0
2019-20,8243625,22,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,17.0,7.0,24.0,1.0,,12.0,,,1.0,,,,3.0,10.0,,,2.0,,1.0,,,2.0,,90.0,1.0,,,,,,8.0,,8.2,,,1.0,,1.0,5.0,1.0,,1.0,,21.0,8.0,28.0,3,5.0,49.0,1.0,,5.0,4.0
2019-20,8243625,22,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,,15.0,4.0,19.0,7.0,2.0,1.0,,,,,,,8.0,5.0,,,1.0,,,,,,,79.0,,,,,,,8.0,,6.5,,,,,1.0,1.0,,,,,18.0,4.0,22.0,0,,34.0,5.0,2.0,1.0,
2019-20,8243625,22,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,8.0,23.0,17.0,40.0,,,7.0,,,1.0,2.0,,,6.0,3.0,,,,,,,,,1.0,90.0,,,,,,,14.0,,6.4,,,1.0,,,4.0,2.0,,9.0,,30.0,18.0,46.0,2,2.0,62.0,2.0,1.0,,2.0
2019-20,8243625,22,4,Newcastle_United,Away,970375,232957,Thomas Allan,thomas-allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243625,22,4,Newcastle_United,Away,988963,223175,Matthew Longstaff,matthew-longstaff,M,False,,,,19.0,16.0,35.0,,3.0,4.0,,,,1.0,1.0,1.0,3.0,7.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,7.0,,7.2,,,,,2.0,1.0,1.0,,1.0,,23.0,17.0,39.0,0,,52.0,1.0,4.0,1.0,
2019-20,8243611,23,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,5.0,11.0,21.0,31.0,1.0,1.0,5.0,,,,,,,1.0,3.0,,,,,,,,1.0,3.0,85.0,1.0,1.0,,,,,10.0,,7.5,,,,,3.0,1.0,1.0,,6.0,,17.0,22.0,38.0,1,1.0,50.0,2.0,,1.0,1.0
2019-20,8243611,23,4,Newcastle_United,Home,42699,56983,Matt Ritchie,matt-ritchie,M,True,1.0,,1.0,10.0,8.0,17.0,2.0,3.0,5.0,,,,1.0,1.0,,3.0,4.0,,,,,,,,2.0,,78.0,,1.0,,,,,14.0,,7.3,,,,,1.0,1.0,2.0,,3.0,,18.0,13.0,29.0,0,,44.0,,,1.0,
2019-20,8243611,23,4,Newcastle_United,Home,152390,104953,Christian Atsu,christian-atsu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243611,23,4,Newcastle_United,Home,190843,153127,Isaac Hayden,isaac-hayden,M,False,,,,7.0,6.0,13.0,,3.0,2.0,,,,,,,3.0,6.0,,,2.0,,1.0,,,1.0,,90.0,1.0,,,,,,11.0,,7.4,,,1.0,,4.0,1.0,2.0,,1.0,,10.0,10.0,18.0,2,1.0,36.0,2.0,2.0,,
2019-20,8243611,23,4,Newcastle_United,Home,333373,179018,Miguel Almirón,miguel-almiron,M,False,1.0,,3.0,11.0,6.0,16.0,,1.0,13.0,,,,,,,3.0,7.0,,,1.0,,,,,3.0,,90.0,,,,,,,14.0,,7.1,,,,,1.0,4.0,1.0,,4.0,1.0,16.0,10.0,25.0,0,,47.0,3.0,4.0,2.0,
2019-20,8243611,23,4,Newcastle_United,Home,560128,180974,Joelinton,joelinton,M,False,,,,14.0,5.0,19.0,17.0,14.0,3.0,,1.0,,2.0,,2.0,26.0,19.0,,,3.0,,,,1.0,,,90.0,,2.0,,,,,19.0,,6.5,,,2.0,,,3.0,,,,,18.0,5.0,23.0,2,3.0,54.0,10.0,3.0,,1.0
2019-20,8243611,23,4,Newcastle_United,Home,866191,180135,Sean Longstaff,sean-longstaff,M,True,,,,2.0,2.0,4.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,19.0,,,,,,,1.0,,6.6,,,,,2.0,1.0,,,,,2.0,2.0,4.0,0,,9.0,1.0,,1.0,
2019-20,8243611,23,4,Newcastle_United,Home,988963,223175,Matthew Longstaff,matthew-longstaff,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,11.0,,,,,,,1.0,,6.6,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2019-20,8243627,24,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243627,24,4,Newcastle_United,Away,42699,56983,Matt Ritchie,matt-ritchie,M,False,1.0,,1.0,12.0,21.0,32.0,6.0,,4.0,,,,1.0,,,8.0,,,,1.0,,,,,2.0,2.0,90.0,,,,,,,21.0,,6.5,,,,,5.0,,9.0,,5.0,,23.0,27.0,41.0,0,,73.0,2.0,,,
2019-20,8243627,24,4,Newcastle_United,Away,152390,104953,Christian Atsu,christian-atsu,M,False,,,,4.0,1.0,5.0,1.0,,,,,,,,2.0,4.0,3.0,,,1.0,,,,,1.0,,62.0,,,,,,,7.0,,6.5,,,,,,,,,,,4.0,3.0,7.0,0,2.0,21.0,3.0,1.0,,2.0
2019-20,8243627,24,4,Newcastle_United,Away,190843,153127,Isaac Hayden,isaac-hayden,M,False,1.0,,1.0,14.0,14.0,27.0,,,4.0,,,1.0,,,1.0,2.0,6.0,,,1.0,,,,,3.0,1.0,90.0,,,,,,,16.0,,6.9,,,,,2.0,4.0,3.0,,2.0,,23.0,16.0,36.0,1,1.0,59.0,4.0,1.0,4.0,1.0
2019-20,8243627,24,4,Newcastle_United,Away,333373,179018,Miguel Almirón,miguel-almiron,M,False,,,,14.0,8.0,22.0,1.0,,5.0,,,,,,1.0,4.0,4.0,,,1.0,,,,,,,90.0,,,,,,,20.0,,6.4,,,,,,3.0,2.0,,1.0,,23.0,8.0,29.0,0,,52.0,7.0,2.0,2.0,
2019-20,8243627,24,4,Newcastle_United,Away,560128,180974,Joelinton,joelinton,M,False,,,1.0,12.0,6.0,18.0,5.0,5.0,8.0,,,,1.0,,2.0,10.0,7.0,,,1.0,,,,,,,78.0,,1.0,,,,,11.0,,6.6,,,1.0,,1.0,1.0,,,1.0,,15.0,9.0,24.0,1,1.0,36.0,2.0,1.0,,1.0
2019-20,8243627,24,4,Newcastle_United,Away,866191,180135,Sean Longstaff,sean-longstaff,M,False,,,3.0,21.0,30.0,51.0,3.0,,5.0,,,,2.0,,3.0,9.0,6.0,,,1.0,,,,,,,90.0,,1.0,,,,,19.0,,6.4,,,1.0,,1.0,1.0,3.0,,8.0,,33.0,32.0,62.0,1,2.0,83.0,2.0,3.0,1.0,
2019-20,8243627,24,4,Newcastle_United,Away,970375,232957,Thomas Allan,thomas-allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
