season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768346,19,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,True,,,1.0,5.0,3.0,8.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,,,,9.0,,,,,,,,6.5,,,,1.0,,,,1.0,,5.0,5.0,10.0,0,,12.0,,,,
2015-16,6768346,19,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,3.0,2.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,6.5,,,,,,,,,,4.0,2.0,6.0,0,,7.0,,,,
2015-16,6768346,19,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,1.0,,3.0,31.0,6.0,36.0,2.0,1.0,5.0,1.0,,1.0,,,,4.0,11.0,5.0,,,1.0,,,,1.0,,1.0,,90.0,,,,,,,,6.7,,,1.0,1.0,6.0,2.0,,3.0,,40.0,6.0,44.0,2,1.0,72.0,2.0,1.0,2.0,
2015-16,6768346,19,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768346,19,1,Manchester_United,Home,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,1.0,,,3.0,5.0,7.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,1.0,,,,,1.0,1.0,,20.0,,,,,,,,7.0,,,,1.0,,2.0,,1.0,,7.0,5.0,10.0,0,1.0,17.0,,,,
2015-16,6768341,20,1,Manchester_United,Home,326,15208.0,Bastian Schweinsteiger,bastian-schweinsteiger,M,False,,,1.0,41.0,11.0,52.0,1.0,5.0,10.0,,,,,,,2.0,5.0,8.0,,,1.0,,,,,,,,90.0,,,,,,,,6.7,,,,,2.0,,,2.0,,52.0,12.0,64.0,0,2.0,75.0,1.0,,1.0,
2015-16,6768341,20,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,3.0,24.0,3.0,27.0,1.0,,1.0,,,4.0,,,,,1.0,3.0,,,1.0,,1.0,,,,3.0,,90.0,3.0,,,,,,,8.4,,,1.0,,1.0,3.0,,3.0,1.0,31.0,3.0,31.0,8,1.0,49.0,2.0,1.0,1.0,
2015-16,6768341,20,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768341,20,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,False,3.0,,,20.0,11.0,28.0,1.0,1.0,5.0,1.0,,1.0,,,,1.0,3.0,6.0,,,,1.0,,,,,4.0,,78.0,,,,,,,,7.3,,,,,3.0,10.0,,2.0,,36.0,12.0,38.0,1,,75.0,1.0,3.0,2.0,
2015-16,6768341,20,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,1.0,7.0,4.0,11.0,1.0,1.0,3.0,,,,1.0,,,1.0,4.0,7.0,,,1.0,,,,,1.0,,,45.0,,,,,,,,6.8,,,,,,,,3.0,,11.0,7.0,18.0,0,5.0,32.0,,1.0,,
2015-16,6768341,20,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768341,20,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768341,20,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,1.0,26.0,26.0,52.0,,1.0,8.0,,,,,,,,3.0,7.0,,,3.0,,,,,5.0,2.0,,90.0,,,,,,,,7.7,,,,1.0,2.0,,,2.0,,29.0,27.0,56.0,0,3.0,70.0,,1.0,2.0,
2015-16,6768341,20,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,3.0,43.0,14.0,57.0,,,7.0,,,1.0,1.0,,,1.0,6.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,2.0,,,,,,,7.3,,,1.0,,5.0,2.0,,4.0,,50.0,15.0,63.0,4,2.0,84.0,1.0,,2.0,
2015-16,6768341,20,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,5.0,26.0,15.0,40.0,,1.0,9.0,,,,2.0,,,,3.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,7.2,,,,1.0,2.0,3.0,,9.0,,34.0,17.0,48.0,0,2.0,66.0,,,2.0,
2015-16,6768341,20,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,7.0,12.0,26.0,38.0,1.0,2.0,6.0,,,,,,,,2.0,3.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,7.0,,,,4.0,,,,10.0,,16.0,28.0,44.0,0,1.0,55.0,,,,
2015-16,6768341,20,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,16.0,7.0,15.0,22.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.8,2.0,3.0,,,,,,24.0,,14.0,16.0,30.0,0,,37.0,,,,
2015-16,6768341,20,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,,39.0,14.0,53.0,,,6.0,,,1.0,2.0,,,2.0,7.0,2.0,,,3.0,,,,,1.0,1.0,,89.0,,1.0,,,,,,6.5,,,1.0,,1.0,2.0,,3.0,,47.0,17.0,62.0,2,1.0,75.0,2.0,,1.0,
2015-16,6768341,20,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,False,,,2.0,2.0,15.0,17.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,45.0,,,,,,,,6.8,,,,1.0,,,,3.0,,6.0,16.0,22.0,0,1.0,26.0,,,,
2015-16,6768341,20,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768341,20,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,26.0,5.0,31.0,3.0,2.0,2.0,,,1.0,,,,1.0,9.0,8.0,,,2.0,1.0,1.0,,,,1.0,,90.0,1.0,,,,,,,7.9,,,2.0,,7.0,1.0,,,,30.0,5.0,34.0,4,,57.0,3.0,3.0,4.0,
2015-16,6768341,20,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768341,20,1,Manchester_United,Home,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,2.0,2.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,12.0,,,,,,,,6.6,,,,,,,,2.0,,2.0,3.0,5.0,0,1.0,7.0,,,,
2015-16,6768190,21,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,2.0,24.0,10.0,34.0,1.0,,4.0,,1.0,,,,,2.0,6.0,3.0,,,1.0,1.0,2.0,,,,1.0,,90.0,2.0,,,,,,,7.9,,,1.0,,2.0,,,3.0,1.0,29.0,11.0,40.0,3,1.0,53.0,2.0,2.0,,
2015-16,6768190,21,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,False,,,2.0,24.0,15.0,39.0,,2.0,3.0,,,,2.0,,,2.0,8.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,5.7,,,,3.0,4.0,4.0,,4.0,,37.0,17.0,50.0,0,,85.0,1.0,,1.0,
2015-16,6768190,21,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,1.0,18.0,8.0,26.0,2.0,,6.0,,,,,,,,2.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,7.0,,,1.0,3.0,,2.0,,4.0,,27.0,9.0,34.0,1,6.0,61.0,1.0,2.0,,
2015-16,6768190,21,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,1.0,21.0,16.0,37.0,2.0,3.0,6.0,,1.0,2.0,,,,2.0,10.0,8.0,,,4.0,,,,,,,,90.0,1.0,1.0,,,,,,6.4,,,,4.0,4.0,,,2.0,,26.0,18.0,44.0,3,2.0,70.0,4.0,1.0,2.0,
2015-16,6768190,21,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768190,21,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,6.0,33.0,19.0,52.0,,,10.0,,,,2.0,,,,2.0,3.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.9,,,,3.0,,,,6.0,,34.0,22.0,56.0,0,3.0,65.0,1.0,,,
2015-16,6768190,21,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,True,,,,10.0,1.0,11.0,,1.0,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,15.0,,,,,,,,6.3,,,,,1.0,1.0,,,,11.0,1.0,11.0,0,,14.0,,,,
2015-16,6768190,21,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,3.0,,,9.0,16.0,22.0,1.0,,6.0,,,,,,,,3.0,4.0,,,2.0,,,,,3.0,2.0,,90.0,,,,,,,,7.2,,,,6.0,1.0,3.0,,1.0,,11.0,17.0,25.0,0,3.0,44.0,,,1.0,
2015-16,6768190,21,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,5.0,10.0,16.0,26.0,1.0,2.0,2.0,,,,,,,,3.0,4.0,,,3.0,,,,,1.0,1.0,,90.0,,1.0,,1.0,,,,6.1,,,1.0,5.0,1.0,,,10.0,,18.0,20.0,38.0,1,1.0,49.0,,,1.0,
2015-16,6768190,21,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,1.0,7.0,7.0,5.0,12.0,,,9.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,1.0,6.4,2.0,3.0,,1.0,,,1.0,20.0,,17.0,8.0,25.0,0,,36.0,,,,
2015-16,6768190,21,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,3.0,29.0,11.0,40.0,,,7.0,1.0,,,1.0,,,,2.0,4.0,,,1.0,,,,,1.0,3.0,,75.0,,,,,,,,7.3,,,,,2.0,1.0,,6.0,,35.0,13.0,47.0,0,1.0,56.0,3.0,1.0,2.0,
2015-16,6768190,21,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,1.0,,,4.0,2.0,5.0,,,3.0,1.0,,1.0,1.0,,,1.0,3.0,4.0,,,,,,,,1.0,1.0,,26.0,,,,,,,,6.9,,,,,2.0,3.0,,,,7.0,2.0,6.0,1,1.0,20.0,,2.0,1.0,
2015-16,6768190,21,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,19.0,7.0,26.0,1.0,,6.0,,,,,,,5.0,9.0,7.0,,,,,,,,,1.0,,90.0,,,,,,,,6.2,,,1.0,1.0,5.0,2.0,,,,26.0,7.0,31.0,1,4.0,57.0,4.0,1.0,2.0,
2015-16,6768190,21,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,1.0,16.0,4.0,20.0,,,5.0,1.0,1.0,,1.0,,,2.0,3.0,,,,,,1.0,,,2.0,1.0,,64.0,1.0,,,,,,,7.1,,,1.0,1.0,,,,3.0,,20.0,5.0,25.0,2,,37.0,3.0,,,
2015-16,6768190,21,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768190,21,1,Manchester_United,Away,353214,156686.0,James Weir,james-weir,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768190,21,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768190,21,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768195,22,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,1.0,,1.0,12.0,2.0,13.0,1.0,1.0,5.0,,,,,,,3.0,8.0,3.0,,,1.0,,1.0,,,,2.0,,90.0,1.0,1.0,,,,,,7.2,,,1.0,2.0,4.0,3.0,,2.0,,18.0,2.0,17.0,2,1.0,35.0,1.0,,1.0,
2015-16,6768195,22,1,Manchester_United,Away,10589,18892.0,Ashley Young,ashley-young,D,False,,,1.0,8.0,6.0,14.0,,,3.0,,,,1.0,,,1.0,2.0,2.0,,,1.0,,,,,1.0,,,42.0,,,,,,,,6.5,,,,,,,,2.0,,15.0,8.0,23.0,0,1.0,34.0,,1.0,,
2015-16,6768195,22,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,4.0,12.0,16.0,28.0,1.0,1.0,7.0,,,,5.0,,,1.0,7.0,7.0,,,,,,,,5.0,,,90.0,,,,,,,,7.0,,,1.0,2.0,1.0,,,11.0,,20.0,19.0,39.0,1,5.0,64.0,,,1.0,
2015-16,6768195,22,1,Manchester_United,Away,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,2.0,14.0,20.0,34.0,5.0,6.0,7.0,,,,2.0,,,6.0,17.0,10.0,,,4.0,,,,1.0,,,,90.0,,,,,,,,6.2,,,1.0,6.0,2.0,,,3.0,,24.0,23.0,47.0,1,3.0,73.0,2.0,1.0,1.0,
2015-16,6768195,22,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768195,22,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,7.0,17.0,23.0,40.0,4.0,1.0,3.0,,,,1.0,,,,9.0,3.0,,,4.0,,,,,2.0,1.0,,90.0,,,,,,,,6.8,,,,3.0,1.0,,,8.0,,24.0,27.0,51.0,0,2.0,63.0,1.0,,,
2015-16,6768195,22,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,True,1.0,,,8.0,9.0,16.0,1.0,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,24.0,,,,,,,,6.8,,,,,,1.0,,,,8.0,9.0,16.0,0,1.0,19.0,1.0,,,
2015-16,6768195,22,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,,,6.0,13.0,33.0,46.0,1.0,,5.0,,,,,,,,1.0,4.0,,,1.0,,,,,3.0,,,90.0,,3.0,,,,,,7.6,,,,4.0,,4.0,,17.0,,29.0,35.0,60.0,0,4.0,83.0,,,,
2015-16,6768195,22,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,6.0,8.0,19.0,27.0,1.0,6.0,4.0,,,,,,,,3.0,8.0,,,2.0,,,,,6.0,,,90.0,,,,,,,,7.6,,,,7.0,1.0,,,14.0,,15.0,23.0,38.0,0,1.0,55.0,,,1.0,
2015-16,6768195,22,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,1.0,9.0,9.0,13.0,22.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.4,1.0,4.0,,1.0,,,1.0,26.0,,24.0,16.0,40.0,0,,50.0,,,,
2015-16,6768195,22,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,1.0,,,20.0,11.0,30.0,,,5.0,,,,2.0,,,4.0,6.0,6.0,,,1.0,,,,,2.0,,,72.0,,,,,,,,6.7,,,1.0,1.0,1.0,2.0,,2.0,,26.0,12.0,36.0,1,3.0,57.0,3.0,2.0,1.0,
2015-16,6768195,22,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,1.0,4.0,5.0,,,2.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,18.0,,,,,,,,6.4,,,,3.0,3.0,,,,,2.0,4.0,6.0,0,,15.0,,,1.0,
2015-16,6768195,22,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,2.0,12.0,4.0,16.0,1.0,1.0,4.0,,,1.0,,,,4.0,12.0,10.0,,,3.0,,,,,1.0,1.0,1.0,90.0,,,,,,,,6.8,,,1.0,3.0,9.0,1.0,,2.0,,17.0,6.0,22.0,2,2.0,49.0,1.0,2.0,5.0,
2015-16,6768195,22,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,11.0,3.0,14.0,,,3.0,,,,,,,3.0,5.0,4.0,,,,,,,,1.0,,,66.0,,,,,,,,6.5,,,,,3.0,1.0,,,,14.0,4.0,17.0,0,3.0,34.0,1.0,,1.0,
2015-16,6768195,22,1,Manchester_United,Away,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768195,22,1,Manchester_United,Away,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768195,22,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768195,22,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,1.0,3.0,7.0,10.0,1.0,1.0,1.0,,,,1.0,,,,2.0,2.0,,,,,,,,2.0,,,48.0,,,,,,,,6.5,,,,1.0,1.0,1.0,,5.0,,12.0,8.0,19.0,0,,35.0,,,1.0,
2015-16,6768215,23,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,,15.0,9.0,24.0,5.0,1.0,3.0,,,1.0,1.0,,,3.0,11.0,1.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,6.6,,,2.0,1.0,1.0,1.0,,1.0,,21.0,12.0,32.0,3,,43.0,2.0,,,
2015-16,6768215,23,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,6.0,10.0,12.0,22.0,,2.0,4.0,,,,,,,,2.0,4.0,,,1.0,,,,,3.0,,,60.0,,,,,,,,7.2,,,,4.0,1.0,,,11.0,,15.0,18.0,33.0,0,1.0,44.0,,1.0,,
2015-16,6768215,23,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,1.0,9.0,11.0,20.0,3.0,2.0,7.0,,,,,,,,4.0,4.0,,,1.0,,,,,,1.0,,45.0,,,,,,,,6.8,,,,,1.0,,,3.0,,14.0,13.0,27.0,0,1.0,30.0,,,1.0,
2015-16,6768215,23,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768215,23,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,5.0,26.0,24.0,50.0,3.0,1.0,7.0,,,,1.0,,,,7.0,3.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,6.7,,,,2.0,2.0,1.0,,6.0,,32.0,24.0,55.0,0,1.0,67.0,3.0,,1.0,
2015-16,6768215,23,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,True,,,2.0,20.0,6.0,26.0,1.0,,5.0,,,,,,,,1.0,,,,,,,,,,,,45.0,,,,,,,,6.6,,,,,,,,2.0,2.0,23.0,6.0,29.0,0,,31.0,1.0,,,
2015-16,6768215,23,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,,,3.0,17.0,15.0,32.0,3.0,3.0,10.0,,,,1.0,,,,4.0,4.0,,,,,,,,3.0,,,90.0,1.0,,,,,,,6.7,,,,7.0,,3.0,,15.0,,31.0,22.0,50.0,1,,68.0,1.0,1.0,,
2015-16,6768215,23,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,1.0,7.0,11.0,18.0,5.0,3.0,4.0,,,,,,,,8.0,5.0,,,2.0,,,,,7.0,,,90.0,,,,,,,,6.8,,,,6.0,2.0,,,5.0,,14.0,14.0,28.0,0,,46.0,,1.0,1.0,
2015-16,6768215,23,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,7.0,6.0,5.0,11.0,,,11.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,6.4,1.0,1.0,,,,,,23.0,,19.0,8.0,27.0,0,,31.0,,,,
2015-16,6768215,23,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,2.0,33.0,22.0,55.0,,,7.0,,,1.0,2.0,,,2.0,6.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.8,,,,,2.0,3.0,,5.0,,46.0,22.0,65.0,1,3.0,87.0,1.0,1.0,,
2015-16,6768215,23,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768215,23,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,10.0,7.0,17.0,5.0,3.0,3.0,,,,,,,1.0,11.0,8.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.6,,,1.0,,6.0,,,,,16.0,7.0,23.0,1,,42.0,4.0,3.0,2.0,
2015-16,6768215,23,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,16.0,14.0,30.0,3.0,,9.0,,,,1.0,,,1.0,7.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.7,,,1.0,,2.0,3.0,,3.0,,26.0,18.0,41.0,1,3.0,79.0,3.0,,1.0,
2015-16,6768215,23,1,Manchester_United,Home,285949,156689.0,Andreas Pereira,andreas-pereira,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768215,23,1,Manchester_United,Home,311456,152015.0,Guillermo Varela,guillermo-varela,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768215,23,1,Manchester_United,Home,328145,154976.0,Adnan Januzaj,adnan-januzaj,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,4.0,,,,,,,,6.3,,,1.0,,,1.0,,,,1.0,1.0,1.0,1,,4.0,,,,
2015-16,6768215,23,1,Manchester_United,Home,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,3.0,3.0,2.0,2.0,5.0,,,,,,,,2.0,2.0,,,,,,,,3.0,,,30.0,,,,,,,,6.5,,,,1.0,,2.0,,6.0,,9.0,8.0,15.0,0,,25.0,1.0,,,
2015-16,6768215,23,1,Manchester_United,Home,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,False,,,,16.0,6.0,22.0,2.0,1.0,4.0,,,,,,,,3.0,2.0,,,1.0,,,,,1.0,1.0,,86.0,,,,,,,,6.7,,,,1.0,1.0,2.0,,2.0,,25.0,8.0,31.0,0,,54.0,1.0,,1.0,
2015-16,6768224,24,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,2.0,28.0,7.0,35.0,2.0,2.0,2.0,,,,,,,1.0,5.0,3.0,,,2.0,1.0,1.0,,,,4.0,,90.0,2.0,,,,,,,8.3,,,1.0,,,2.0,,3.0,1.0,38.0,8.0,44.0,3,,51.0,,1.0,,
2015-16,6768224,24,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,3.0,25.0,16.0,41.0,1.0,2.0,7.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,5.0,,,90.0,,,,,,,,7.2,,,,2.0,,,,9.0,,34.0,16.0,50.0,0,3.0,65.0,1.0,1.0,,
2015-16,6768224,24,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,2.0,,2.0,21.0,9.0,28.0,,2.0,5.0,1.0,,,1.0,,,2.0,4.0,8.0,,,1.0,,,,,3.0,2.0,,90.0,,,,,,,,7.7,,,,3.0,1.0,2.0,,3.0,,25.0,12.0,35.0,0,4.0,64.0,1.0,1.0,1.0,
2015-16,6768224,24,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,1.0,18.0,20.0,38.0,2.0,5.0,9.0,,,1.0,1.0,,,2.0,6.0,9.0,,,,,,,,1.0,,,80.0,,1.0,,,,,,7.0,,,,3.0,2.0,,,1.0,,22.0,21.0,43.0,1,3.0,60.0,,,1.0,
2015-16,6768224,24,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768224,24,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768224,24,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,1.0,,2.0,30.0,8.0,37.0,,,5.0,,1.0,3.0,2.0,,,,2.0,1.0,,,,,,,,2.0,2.0,,88.0,,,,,,,,7.1,,,2.0,1.0,,2.0,,3.0,,36.0,8.0,42.0,5,,56.0,1.0,1.0,,
2015-16,6768224,24,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,,,1.0,15.0,13.0,28.0,1.0,,9.0,,,,2.0,,,,5.0,6.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,7.3,,,,4.0,1.0,2.0,,5.0,,21.0,16.0,35.0,0,5.0,53.0,,,1.0,
