season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437940,24,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,False,2.0,,3.0,28.0,14.0,40.0,1.0,,7.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,2.0,,72.0,,,,,,,,12.0,,6.7,,,,,1.0,6.0,,4.0,,37.0,16.0,47.0,0,,61.0,1.0,,1.0,
2017-18,7437940,24,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,5.0,20.0,30.0,50.0,,3.0,10.0,,,,2.0,,,1.0,4.0,6.0,,,1.0,,,,,5.0,,90.0,,,,,,,,9.0,,7.1,,,1.0,1.0,1.0,,,9.0,,26.0,32.0,58.0,1,2.0,71.0,,,1.0,1.0
2017-18,7437940,24,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437940,24,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,3.0,17.0,20.0,1.0,14.0,4.0,,,,1.0,,,,3.0,17.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,,8.0,,7.7,,,,13.0,,,,4.0,,7.0,20.0,27.0,0,1.0,47.0,1.0,2.0,,
2017-18,7437940,24,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,6.0,2.0,8.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,19.0,,7.0,2.0,3.0,,,,,,25.0,,22.0,5.0,27.0,0,,35.0,,,,
2017-18,7437940,24,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,5.0,19.0,4.0,23.0,1.0,4.0,4.0,,,1.0,,,,2.0,5.0,5.0,,,,1.0,,,,,1.0,90.0,,,,,,,,16.0,,7.0,,,,2.0,3.0,1.0,,5.0,,26.0,4.0,29.0,1,,44.0,3.0,,1.0,
2017-18,7437940,24,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2017-18,7437940,24,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,2.0,7.0,14.0,21.0,1.0,10.0,7.0,,,,,,,,2.0,11.0,,,1.0,,,,,4.0,1.0,90.0,,,,,,,,8.0,,7.8,,,,14.0,,,,5.0,,8.0,20.0,28.0,0,1.0,49.0,1.0,,,
2017-18,7437940,24,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,5.0,32.0,12.0,44.0,4.0,,8.0,,,3.0,1.0,,,4.0,12.0,4.0,,,3.0,,,,,,3.0,90.0,,,,,,,,21.0,,6.7,,,1.0,1.0,4.0,1.0,,7.0,,43.0,14.0,56.0,4,,75.0,4.0,,4.0,
2017-18,7437940,24,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437940,24,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,26.0,7.0,33.0,,,4.0,,,1.0,,,,3.0,6.0,3.0,,,2.0,,1.0,,,,3.0,89.0,2.0,,,,,,,18.0,,7.5,,,1.0,,3.0,1.0,,1.0,2.0,32.0,9.0,40.0,4,,59.0,4.0,1.0,2.0,
2017-18,7437940,24,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,3.0,27.0,12.0,39.0,1.0,,2.0,,,1.0,1.0,,,1.0,5.0,2.0,,,1.0,,,,,1.0,1.0,80.0,,,,,,,,8.0,,6.6,,,,1.0,1.0,3.0,,3.0,,31.0,12.0,40.0,1,1.0,55.0,1.0,1.0,,
2017-18,7437940,24,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,3.0,,3.0,,,2.0,,,,,,,2.0,7.0,1.0,,,3.0,,,,,,,10.0,,,,,,,,9.0,,6.0,,,,,2.0,1.0,,1.0,,5.0,1.0,5.0,0,1.0,14.0,1.0,,,1.0
2017-18,7437940,24,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437980,25,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,1.0,,3.0,16.0,22.0,37.0,1.0,,6.0,,,,,,,2.0,6.0,2.0,,1.0,2.0,,,,,3.0,,90.0,,,,,,,,24.0,,6.5,,,,,1.0,6.0,,8.0,,26.0,26.0,46.0,0,2.0,78.0,1.0,,,
2017-18,7437980,25,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,4.0,18.0,29.0,47.0,,1.0,9.0,,,,1.0,,,,4.0,8.0,,,2.0,,,,,3.0,2.0,90.0,,,,,,,,11.0,,7.2,,,,,4.0,,,7.0,,21.0,35.0,56.0,0,4.0,76.0,1.0,,3.0,3.0
2017-18,7437980,25,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0,,3.0,,,,
2017-18,7437980,25,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437980,25,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,1.0,4.0,6.0,10.0,,,2.0,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,27.0,,,,,,,,2.0,,6.3,,,,,,,,1.0,2.0,5.0,6.0,11.0,0,,12.0,,,,
2017-18,7437980,25,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,1.0,23.0,19.0,42.0,1.0,,10.0,,,,5.0,,,5.0,13.0,8.0,,,,,,,,1.0,,90.0,,,,,,,,22.0,,5.9,,,,,4.0,2.0,,2.0,2.0,32.0,22.0,52.0,0,1.0,77.0,2.0,5.0,2.0,1.0
2017-18,7437980,25,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,5.0,13.0,36.0,49.0,,1.0,7.0,,,,1.0,,,2.0,4.0,8.0,,,,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.9,,,,1.0,2.0,,,9.0,,20.0,39.0,59.0,0,5.0,76.0,1.0,1.0,1.0,3.0
2017-18,7437980,25,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437980,25,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,5.0,22.0,27.0,1.0,5.0,4.0,,,,,,,,3.0,9.0,,,3.0,,,,,3.0,1.0,90.0,,4.0,,,,,,8.0,,7.6,,,,7.0,,,,4.0,,11.0,23.0,34.0,0,4.0,55.0,1.0,,,2.0
2017-18,7437980,25,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,14.0,11.0,9.0,20.0,,,12.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,6.8,4.0,5.0,,,,,,29.0,,23.0,12.0,35.0,0,,52.0,,,,
2017-18,7437980,25,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,6.0,4.0,10.0,3.0,6.0,,,,,1.0,,,,8.0,6.0,,,1.0,,,,,,,90.0,1.0,,,,,,,16.0,,6.4,,,,,3.0,,,,3.0,19.0,4.0,23.0,1,,28.0,,,,
2017-18,7437980,25,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,True,,,,1.0,4.0,5.0,,,1.0,,,,2.0,,,,3.0,2.0,,1.0,1.0,,,,,,,20.0,,,,,,,,2.0,,6.1,,,,,,,,,,2.0,5.0,7.0,0,2.0,12.0,,,,
2017-18,7437980,25,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,4.0,9.0,22.0,31.0,2.0,,6.0,,,,1.0,,,,4.0,2.0,,,1.0,,,,,3.0,,90.0,,2.0,1.0,,,,,5.0,,6.9,,,,6.0,,,,5.0,,11.0,23.0,34.0,0,2.0,56.0,1.0,,,2.0
2017-18,7437980,25,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,5.0,18.0,14.0,32.0,2.0,1.0,7.0,,,1.0,2.0,,,2.0,7.0,7.0,,,1.0,,,,,1.0,,63.0,,,,,,,,11.0,,6.6,,,1.0,,1.0,,,7.0,,24.0,14.0,38.0,2,2.0,55.0,3.0,3.0,1.0,1.0
2017-18,7437980,25,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437980,25,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,1.0,,1.0,14.0,13.0,26.0,1.0,1.0,4.0,,,,1.0,,,2.0,6.0,4.0,,,,,,,,,,90.0,1.0,,,,,,,15.0,,6.5,,,1.0,,4.0,2.0,,1.0,2.0,22.0,13.0,33.0,2,1.0,50.0,2.0,,2.0,1.0
2017-18,7437980,25,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,1.0,,2.0,19.0,17.0,35.0,,,5.0,,1.0,,,,,,3.0,3.0,,,1.0,,,,,,1.0,63.0,1.0,,,,,,,11.0,,6.6,,,,,2.0,2.0,,3.0,,25.0,18.0,41.0,1,2.0,52.0,2.0,1.0,,2.0
2017-18,7437980,25,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437956,26,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437956,26,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437956,26,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,1.0,,3.0,35.0,29.0,63.0,1.0,,5.0,,,1.0,1.0,,,2.0,5.0,6.0,,,,,,,,2.0,2.0,90.0,,,,,,,,18.0,,7.6,,,,1.0,4.0,5.0,,5.0,1.0,47.0,31.0,73.0,1,1.0,105.0,,2.0,3.0,
2017-18,7437956,26,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437956,26,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,5.0,,5.0,41.0,14.0,50.0,,,3.0,,,,,,,1.0,3.0,3.0,,,2.0,1.0,,,,,4.0,71.0,,,,,,,,12.0,,8.0,,,,,,7.0,,5.0,2.0,51.0,14.0,58.0,0,2.0,71.0,,1.0,,1.0
2017-18,7437956,26,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,1.0,,5.0,49.0,9.0,57.0,1.0,1.0,4.0,,1.0,3.0,,,,5.0,11.0,23.0,,,3.0,,1.0,,,,3.0,90.0,3.0,,,,,1.0,1.0,36.0,,9.0,,,,,12.0,3.0,,8.0,,72.0,9.0,78.0,6,5.0,122.0,5.0,7.0,10.0,4.0
2017-18,7437956,26,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,10.0,62.0,59.0,121.0,4.0,3.0,11.0,,,,,,,,4.0,7.0,,,,,,,,2.0,,90.0,,,,,,,,10.0,,7.7,,,,3.0,3.0,1.0,,11.0,,69.0,62.0,130.0,0,1.0,141.0,,,3.0,
2017-18,7437956,26,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,3.0,33.0,50.0,83.0,1.0,3.0,5.0,,,,,,,1.0,2.0,7.0,,,,,,,,,,90.0,,1.0,,,,,,7.0,,7.5,,,,7.0,2.0,1.0,,7.0,,37.0,52.0,88.0,0,1.0,104.0,,1.0,2.0,1.0
2017-18,7437956,26,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,19.0,43.0,62.0,4.0,3.0,12.0,,,,,,,,4.0,5.0,,,,,,,,3.0,,90.0,1.0,1.0,,,,,,4.0,,7.7,,,,5.0,,,,2.0,1.0,23.0,43.0,66.0,1,1.0,79.0,,1.0,,1.0
2017-18,7437956,26,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,2.0,,14.0,14.0,,,4.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.9,,,,,,,,3.0,,1.0,14.0,15.0,0,,17.0,,,,
2017-18,7437956,26,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,16.0,,16.0,,1.0,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,,77.0,1.0,,,,,,,9.0,,7.5,,,2.0,,1.0,,,,,20.0,,20.0,3,,30.0,1.0,,1.0,
2017-18,7437956,26,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,True,,,1.0,11.0,17.0,28.0,,1.0,1.0,,,,,,,,,7.0,,,,,,,,,,25.0,,,,,,,,5.0,,7.3,,,1.0,,6.0,,,3.0,,15.0,18.0,33.0,1,,40.0,,,6.0,
2017-18,7437956,26,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437956,26,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,2.0,28.0,28.0,56.0,3.0,,5.0,,,,1.0,,,1.0,6.0,3.0,,,,,,,,2.0,,90.0,,,,,,,,7.0,,6.9,,,,,1.0,,,4.0,,31.0,30.0,61.0,0,2.0,80.0,,1.0,,1.0
2017-18,7437956,26,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,1.0,6.0,3.0,9.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,13.0,,,,,,,,3.0,,6.5,,,,,2.0,,,1.0,,6.0,3.0,9.0,0,,13.0,,,1.0,
2017-18,7437956,26,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,29.0,14.0,43.0,3.0,,6.0,,,1.0,1.0,,,1.0,5.0,4.0,,,,,,,,,1.0,65.0,2.0,1.0,,,,,,14.0,,7.1,,,1.0,,1.0,,,,,35.0,16.0,51.0,4,1.0,69.0,4.0,2.0,1.0,
2017-18,7437956,26,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,6.0,2.0,8.0,,,,,,,1.0,,,2.0,3.0,1.0,,,,,,,,,,19.0,,,,,,,,4.0,,6.5,,,,,,,,1.0,,7.0,2.0,9.0,0,1.0,14.0,1.0,,,1.0
2017-18,7437956,26,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,False,,,4.0,54.0,33.0,87.0,1.0,2.0,3.0,,,,,,,1.0,3.0,6.0,,,,,,,,1.0,,90.0,,,,,,,,10.0,,6.9,,,,1.0,1.0,,,5.0,,60.0,35.0,95.0,0,,104.0,,4.0,,
2017-18,7437973,27,1,Manchester_United,Away,938,2404,Michael Carrick,michael-carrick,M,True,,,3.0,16.0,7.0,23.0,1.0,,3.0,,1.0,,1.0,,,1.0,4.0,1.0,,,1.0,,,,,,1.0,24.0,1.0,,,,,,,7.0,,6.2,,,,,,,,7.0,,20.0,9.0,29.0,1,,33.0,,1.0,,
2017-18,7437973,27,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,2.0,,7.0,32.0,19.0,49.0,,1.0,8.0,,,,,,,,2.0,6.0,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,20.0,,7.3,,,,2.0,4.0,6.0,,15.0,,43.0,26.0,63.0,1,,96.0,1.0,2.0,3.0,
2017-18,7437973,27,1,Manchester_United,Away,11820,20695,Antonio Valencia,antonio-valencia,D,False,1.0,,5.0,37.0,25.0,61.0,,,7.0,,,,1.0,,,,3.0,2.0,,,2.0,,,,,2.0,,90.0,,,,,,,,18.0,,7.0,,,1.0,1.0,1.0,2.0,,10.0,,46.0,31.0,75.0,1,1.0,108.0,1.0,,1.0,
2017-18,7437973,27,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437973,27,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,True,,,3.0,19.0,8.0,27.0,1.0,,3.0,1.0,,,2.0,,,,3.0,2.0,,,,,,,,1.0,1.0,24.0,,,,,,,,11.0,,6.9,,,,,1.0,5.0,,4.0,,27.0,9.0,31.0,0,,43.0,1.0,1.0,1.0,
2017-18,7437973,27,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,2.0,24.0,5.0,29.0,3.0,1.0,3.0,,1.0,2.0,1.0,,,2.0,12.0,10.0,,,2.0,,,,,1.0,2.0,90.0,1.0,,,,,,,36.0,,6.5,,,,,10.0,6.0,,3.0,,44.0,8.0,46.0,3,2.0,80.0,5.0,2.0,5.0,2.0
2017-18,7437973,27,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,7.0,14.0,28.0,42.0,1.0,,7.0,1.0,,,,,,1.0,2.0,3.0,,,,,,,,1.0,1.0,77.0,,,,,,,,5.0,,7.5,,,,3.0,1.0,,,7.0,,16.0,30.0,46.0,0,1.0,55.0,,1.0,1.0,1.0
2017-18,7437973,27,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437973,27,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,9.0,41.0,50.0,7.0,8.0,8.0,,,,1.0,,,1.0,10.0,9.0,,,3.0,,,,,2.0,,90.0,,1.0,,,,,,15.0,,6.5,,,,7.0,1.0,,,7.0,,17.0,47.0,64.0,0,,79.0,,,1.0,
2017-18,7437973,27,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,1.0,7.0,4.0,16.0,20.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,12.0,,6.8,1.0,2.0,,,,,1.0,19.0,,15.0,17.0,32.0,0,,41.0,,,,
2017-18,7437973,27,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,1.0,15.0,6.0,20.0,7.0,4.0,1.0,,,1.0,,,,1.0,10.0,7.0,,,1.0,,,,,,1.0,90.0,,,,,,,,17.0,,7.0,,,1.0,,4.0,3.0,,1.0,2.0,26.0,8.0,31.0,2,1.0,45.0,1.0,,2.0,1.0
2017-18,7437973,27,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,2.0,13.0,48.0,61.0,,2.0,9.0,,,,,,,,1.0,6.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,7.0,,7.3,,,,2.0,2.0,,,2.0,,18.0,50.0,68.0,0,2.0,78.0,,,2.0,1.0
2017-18,7437973,27,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,1.0,,6.0,30.0,13.0,42.0,2.0,1.0,4.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,,,66.0,,,,,,,,11.0,,6.8,,,,,1.0,1.0,,9.0,,35.0,15.0,49.0,0,1.0,58.0,4.0,2.0,1.0,
2017-18,7437973,27,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437973,27,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437973,27,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,3.0,32.0,10.0,42.0,1.0,1.0,4.0,,1.0,2.0,1.0,,,4.0,7.0,5.0,,,1.0,,,,,,1.0,90.0,1.0,,,,,,,15.0,,6.5,,,1.0,1.0,1.0,1.0,,4.0,,41.0,10.0,50.0,4,2.0,66.0,1.0,1.0,1.0,2.0
2017-18,7437973,27,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,1.0,19.0,12.0,31.0,1.0,,2.0,,,1.0,1.0,,,,3.0,4.0,,,1.0,,,,,,,66.0,,,,,,,,13.0,,6.6,,,,1.0,,1.0,,1.0,,26.0,13.0,38.0,1,2.0,51.0,3.0,2.0,,2.0
2017-18,7437973,27,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,5.0,1.0,6.0,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,1.0,,13.0,,,,,,,,4.0,,6.4,,,,,1.0,,,,,7.0,1.0,8.0,0,,11.0,,,,
2017-18,7437955,28,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,1.0,,2.0,22.0,10.0,31.0,1.0,,5.0,,,,3.0,,,1.0,9.0,4.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,,22.0,,6.3,,,,,3.0,4.0,,5.0,,34.0,12.0,42.0,0,2.0,72.0,1.0,1.0,1.0,
2017-18,7437955,28,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,2.0,,2.0,14.0,11.0,23.0,,1.0,4.0,,,,,,,,5.0,5.0,,,3.0,,,,,,2.0,90.0,,1.0,,,,,,9.0,,6.9,,,,6.0,2.0,4.0,,3.0,,18.0,12.0,26.0,0,2.0,49.0,1.0,2.0,,1.0
2017-18,7437955,28,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,1.0,,2.0,26.0,4.0,29.0,,,5.0,,,,2.0,,,2.0,4.0,3.0,,,,,,,,1.0,2.0,81.0,1.0,,,,,,,17.0,,7.0,,,1.0,,1.0,4.0,,2.0,,35.0,7.0,38.0,2,2.0,55.0,2.0,,1.0,1.0
2017-18,7437955,28,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,5.0,35.0,35.0,70.0,,2.0,15.0,,,,5.0,,,2.0,10.0,10.0,,,3.0,,,,,4.0,1.0,90.0,,,,,,,,10.0,,7.1,,,,3.0,3.0,,,7.0,,41.0,36.0,77.0,0,4.0,97.0,1.0,1.0,3.0,4.0
2017-18,7437955,28,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,2.0,5.0,14.0,19.0,2.0,2.0,8.0,,,,1.0,,,,3.0,8.0,,,,,,,,5.0,,90.0,,1.0,,,,,,4.0,,7.7,,,,2.0,1.0,,,2.0,,7.0,16.0,23.0,0,4.0,38.0,,1.0,1.0,3.0
2017-18,7437955,28,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,6.0,4.0,8.0,12.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,7.1,3.0,6.0,,,,,,14.0,,10.0,10.0,20.0,0,,32.0,,,,
2017-18,7437955,28,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,,11.0,7.0,17.0,3.0,3.0,3.0,1.0,,2.0,,,,3.0,7.0,4.0,,,1.0,1.0,1.0,,,,1.0,90.0,3.0,,,,,,,13.0,,8.3,,,,,1.0,1.0,,,,16.0,7.0,22.0,5,,38.0,5.0,,1.0,
2017-18,7437955,28,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,4.0,47.0,9.0,56.0,2.0,3.0,4.0,,,1.0,3.0,,,2.0,12.0,15.0,,,3.0,,,,,2.0,,90.0,,,,,,,,19.0,,6.8,,,,,7.0,2.0,,6.0,,56.0,11.0,65.0,1,2.0,92.0,1.0,5.0,5.0,1.0
2017-18,7437955,28,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,3.0,5.0,26.0,31.0,1.0,1.0,6.0,,,,,,,,1.0,3.0,,,,,,,,3.0,,90.0,,1.0,,,,,,7.0,,7.0,,,,6.0,,,,5.0,,8.0,30.0,38.0,0,1.0,51.0,,1.0,,1.0
2017-18,7437955,28,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,False,,,,20.0,3.0,23.0,,,1.0,1.0,,1.0,,,,3.0,6.0,1.0,,,1.0,1.0,,,,,2.0,64.0,,,,,,,,16.0,,6.8,,,,,2.0,1.0,,,1.0,29.0,4.0,32.0,1,1.0,42.0,1.0,,,1.0
2017-18,7437955,28,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,1.0,4.0,2.0,6.0,,,1.0,,,,,,,1.0,1.0,2.0,,,,,1.0,,,,1.0,26.0,1.0,,,,,,,4.0,,7.4,,,,,,2.0,,1.0,,6.0,2.0,6.0,1,1.0,14.0,1.0,1.0,,1.0
2017-18,7437955,28,1,Manchester_United,Home,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2017-18,7437955,28,1,Manchester_United,Home,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
