team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Swansea_80,2013-14,15114,Leon Britton,Swansea City U23,Midfielder,England,34.0,23.0,11.0,25.0,,,223.0,2.0,6.0,,5.0,,,1.0,,,157.0,69.0,88.0,0.6136,0.0992,,0.065,32.5432,407.0,5.0,1.0,,25.0,,,1.0,,,,32.0,27.0,5.0,123.0,46.0,77.0,1.0,,,,,,51.0,8.0,,,393.0,2.0,1.0,,1480.0,,,,,,,,,3.0,,27.0,14.0,144.0,,,499.0,,,,,,,1.0,,,2.0,1.0,,1.0,1.0,23.0,0.0,6.0,2.0,,3.0,3.0,19.0,1.0,58.0,60.0,599.0,779.0,1315.0,8.0,30.0,1.0,,,2020.0,23.0,17.0,8.0,21.0,198.0,1522.0,0.0,2.0,38.0,9.0,147.0,1771.0,,3.0,3.0,5.0,15.0,2.0,15.0,44.0,132.0,0.0,2.0
Swansea_80,2013-14,50232,Jonjo Shelvey,Burnley,Midfielder,England,31.0,18.0,13.0,32.0,9.0,2.0,298.0,18.0,5.0,,4.0,,44.0,20.0,,,203.0,109.0,94.0,3.3688,3.115,0.5526,6.7474,39.0955,484.0,19.0,,9.0,32.0,,,6.0,,,6.0,41.0,32.0,9.0,172.0,91.0,81.0,,,1.0,4.0,4.0,3.0,32.0,39.0,,1.0,331.0,14.0,16.0,,1589.0,,2.0,,1.0,,,,,2.0,,46.0,26.0,161.0,,5.0,502.0,,,,,,,1.0,,4.0,14.0,35.0,3.0,25.0,16.0,29.0,0.0,9.0,3.0,9.0,28.0,16.0,26.0,7.0,84.0,187.0,806.0,561.0,1152.0,6.0,33.0,9.0,,10.0,2475.0,44.0,25.0,28.0,16.0,466.0,1615.0,0.0,60.0,39.0,43.0,276.0,2112.0,31.0,99.0,50.0,14.0,21.0,3.0,80.0,58.0,196.0,3.0,4.0
Swansea_80,2013-14,28690,Pablo Hernández,Leeds United U21,Midfielder,Spain,14.0,13.0,1.0,27.0,1.0,1.0,220.0,9.0,1.0,,1.0,,21.0,25.0,,,182.0,114.0,68.0,2.3926,1.9974,0.0854,1.9708,20.0911,238.0,10.0,,1.0,27.0,,,7.0,,,2.0,18.0,12.0,6.0,168.0,101.0,67.0,,,1.0,1.0,3.0,7.0,14.0,26.0,,,244.0,6.0,2.0,2.0,997.0,,6.0,,,,,,,2.0,,46.0,27.0,83.0,,2.0,303.0,,,,,,,,,3.0,6.0,10.0,7.0,11.0,2.0,17.0,0.0,11.0,10.0,2.0,15.0,11.0,24.0,2.0,79.0,60.0,543.0,297.0,765.0,5.0,20.0,7.0,,21.0,1431.0,62.0,11.0,15.0,18.0,355.0,1005.0,0.0,21.0,25.0,78.0,180.0,1382.0,15.0,66.0,47.0,38.0,9.0,6.0,33.0,32.0,147.0,0.0,2.0
Swansea_80,2013-14,21083,Nathan Dyer,Swansea City,Midfielder,England,38.0,32.0,6.0,27.0,,3.0,279.0,9.0,,,2.0,,,21.0,,,281.0,162.0,119.0,1.5052,2.4395,,4.1981,25.4199,166.0,2.0,,,27.0,,,2.0,,,6.0,30.0,26.0,4.0,243.0,130.0,113.0,1.0,1.0,2.0,3.0,6.0,3.0,11.0,24.0,,1.0,254.0,3.0,3.0,3.0,811.0,,6.0,,,,,,,3.0,,33.0,16.0,105.0,,4.0,116.0,,,,,,,,,6.0,3.0,14.0,3.0,12.0,3.0,19.0,0.0,10.0,8.0,,11.0,11.0,39.0,2.0,67.0,6.0,510.0,209.0,702.0,9.0,23.0,,,8.0,1750.0,99.0,8.0,10.0,43.0,306.0,815.0,0.0,26.0,32.0,82.0,107.0,1231.0,,48.0,48.0,65.0,3.0,2.0,7.0,19.0,100.0,1.0,1.0
Swansea_80,2013-14,18681,Roland Lamah,Swansea City,Midfielder,Belgium,16.0,6.0,10.0,9.0,,1.0,80.0,5.0,,,,,1.0,7.0,,,63.0,28.0,35.0,0.8714,1.0817,,1.9467,6.1164,43.0,,,,9.0,,,2.0,,,2.0,11.0,8.0,3.0,47.0,22.0,25.0,,1.0,,1.0,1.0,1.0,6.0,10.0,,,37.0,4.0,1.0,,242.0,,2.0,,,,,,,,,12.0,4.0,29.0,,1.0,84.0,,,,,,,,,1.0,4.0,5.0,1.0,4.0,1.0,4.0,0.0,4.0,5.0,1.0,7.0,6.0,13.0,,27.0,13.0,130.0,90.0,200.0,1.0,4.0,,,4.0,455.0,18.0,3.0,3.0,7.0,81.0,244.0,0.0,9.0,5.0,24.0,31.0,365.0,,16.0,16.0,11.0,2.0,1.0,6.0,7.0,25.0,0.0,1.0
Swansea_80,2013-14,11829,Wayne Routledge,Swansea City,Midfielder,England,49.0,41.0,8.0,35.0,,0.0,353.0,10.0,,,4.0,,6.0,33.0,,,318.0,201.0,117.0,2.1499,1.603,,2.8529,41.4356,284.0,9.0,,,35.0,,,4.0,,,2.0,44.0,37.0,7.0,269.0,160.0,109.0,3.0,,,2.0,6.0,6.0,38.0,42.0,,1.0,139.0,4.0,3.0,10.0,1143.0,,16.0,,1.0,,,,,4.0,,52.0,21.0,187.0,,1.0,373.0,,,,,,,1.0,,6.0,4.0,6.0,6.0,11.0,3.0,32.0,0.0,12.0,3.0,2.0,20.0,18.0,40.0,7.0,133.0,49.0,602.0,344.0,877.0,7.0,38.0,5.0,,11.0,2705.0,112.0,21.0,34.0,24.0,519.0,1149.0,0.0,17.0,45.0,99.0,223.0,1727.0,1.0,105.0,104.0,68.0,15.0,15.0,22.0,52.0,201.0,1.0,2.0
Swansea_80,2013-14,39204,Jonathan de Guzmán,Eintracht Frankfurt,Midfielder,Netherlands,35.0,24.0,11.0,34.0,11.0,0.0,362.0,9.0,3.0,,3.0,1.0,112.0,32.0,,,228.0,126.0,102.0,3.8063,3.2964,0.6876,4.6623,30.1704,420.0,9.0,,11.0,34.0,,,3.0,,,4.0,31.0,23.0,8.0,193.0,102.0,91.0,5.0,,,4.0,2.0,5.0,27.0,48.0,,2.0,552.0,7.0,10.0,8.0,1725.0,,3.0,,,,,,,2.0,,32.0,17.0,147.0,,2.0,425.0,,,,,,,,,2.0,7.0,22.0,5.0,19.0,10.0,26.0,0.0,10.0,8.0,33.0,54.0,16.0,17.0,6.0,101.0,121.0,905.0,703.0,1433.0,8.0,34.0,6.0,,7.0,2355.0,57.0,14.0,25.0,33.0,458.0,1759.0,0.0,41.0,42.0,40.0,205.0,2300.0,73.0,146.0,55.0,13.0,13.0,2.0,47.0,37.0,158.0,1.0,1.0
Swansea_80,2013-14,86989,José Cañas,Crvena zvezda,Midfielder,Spain,51.0,24.0,27.0,23.0,,,171.0,4.0,6.0,,2.0,1.0,,4.0,,,159.0,77.0,82.0,0.4061,0.3826,,,27.6321,407.0,2.0,,,23.0,,,,,,,29.0,22.0,7.0,108.0,53.0,55.0,2.0,,,,,,50.0,3.0,,,393.0,4.0,,,1409.0,,,,,,,,,4.0,,35.0,19.0,134.0,,,465.0,,,,,,,,,,4.0,9.0,,,,19.0,0.0,6.0,4.0,,,,3.0,3.0,28.0,100.0,539.0,765.0,1204.0,15.0,21.0,,,3.0,1670.0,16.0,25.0,12.0,17.0,168.0,1436.0,0.0,9.0,36.0,6.0,132.0,1659.0,,3.0,3.0,2.0,6.0,4.0,18.0,53.0,114.0,0.0,5.0
Swansea_80,2013-14,89238,Alejandro Pozuelo,Genk,Midfielder,Spain,14.0,10.0,4.0,22.0,,,162.0,9.0,,,,,13.0,9.0,,,149.0,91.0,58.0,1.3869,0.579,,0.5098,13.9246,131.0,,,,22.0,,,1.0,,,,13.0,11.0,2.0,135.0,81.0,54.0,1.0,,,,4.0,2.0,5.0,20.0,,,197.0,5.0,1.0,,619.0,,3.0,,,,,,,,,18.0,9.0,71.0,,,141.0,,,,,,,,,4.0,5.0,3.0,2.0,3.0,1.0,7.0,0.0,5.0,15.0,,3.0,3.0,14.0,,57.0,19.0,371.0,187.0,536.0,3.0,21.0,6.0,,5.0,868.0,60.0,1.0,6.0,17.0,182.0,631.0,0.0,6.0,24.0,25.0,76.0,843.0,8.0,19.0,11.0,18.0,,6.0,2.0,8.0,74.0,0.0,1.0
Swansea_80,2013-14,82055,Lee Lucas,Taunton Town,Midfielder,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2013-14,148420,Adam King,Swansea City,Midfielder,Scotland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2013-14,96305,Jay Fulton,Swansea City,Midfielder,Scotland,3.0,1.0,2.0,2.0,,,4.0,,,,,,,,,,9.0,3.0,6.0,0.0091,,,,0.5633,8.0,1.0,,,2.0,,,,,,,1.0,1.0,,6.0,2.0,4.0,,,,,,,2.0,,,,4.0,,,,29.0,,,,,,,,,,,2.0,1.0,2.0,,,13.0,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,,,,1.0,,1.0,,8.0,16.0,24.0,1.0,2.0,,,,80.0,,2.0,1.0,,6.0,29.0,0.0,,3.0,,5.0,40.0,,,,,1.0,,1.0,2.0,4.0,0.0,1.0
Swansea_80,2013-14,54322,Michu,Swansea City,Forward,Spain,59.0,35.0,24.0,17.0,,1.0,110.0,11.0,,,4.0,,,12.0,,,127.0,65.0,62.0,1.3943,2.8713,,3.3941,14.2532,163.0,7.0,,,17.0,,,2.0,,,2.0,16.0,12.0,4.0,68.0,30.0,38.0,1.0,,,1.0,4.0,7.0,9.0,23.0,,,137.0,7.0,4.0,11.0,504.0,,1.0,,,,,,,1.0,,17.0,5.0,35.0,,2.0,112.0,,,,,,,,,4.0,7.0,18.0,7.0,13.0,4.0,15.0,0.0,5.0,2.0,,,,8.0,,54.0,12.0,328.0,92.0,408.0,4.0,8.0,5.0,,,1289.0,11.0,25.0,13.0,21.0,132.0,522.0,0.0,31.0,12.0,53.0,102.0,684.0,,4.0,4.0,5.0,1.0,5.0,5.0,12.0,97.0,1.0,2.0
Swansea_80,2013-14,57001,Wilfried Bony,Swansea City U23,Forward,Cote d’Ivoire,243.0,138.0,105.0,34.0,1.0,6.0,242.0,17.0,7.0,,2.0,,,14.0,,,435.0,251.0,184.0,1.1977,13.0119,0.063,15.6127,37.0833,186.0,3.0,1.0,1.0,34.0,,,4.0,,,16.0,41.0,33.0,8.0,192.0,113.0,79.0,3.0,5.0,2.0,10.0,10.0,13.0,6.0,21.0,,2.0,172.0,7.0,11.0,24.0,773.0,,2.0,,,,,4.0,4.0,2.0,,21.0,6.0,74.0,,9.0,224.0,,,,,,,,,10.0,7.0,51.0,13.0,40.0,11.0,27.0,0.0,8.0,7.0,,1.0,1.0,24.0,,109.0,23.0,450.0,161.0,587.0,1.0,10.0,6.0,,1.0,2472.0,86.0,72.0,36.0,47.0,379.0,824.0,0.0,91.0,11.0,125.0,214.0,1301.0,,2.0,2.0,22.0,,21.0,10.0,21.0,204.0,1.0,4.0
Swansea_80,2013-14,14166,Leroy Lita,Yeovil Town,Forward,England,5.0,5.0,,2.0,,,1.0,,,,,,,,,,6.0,6.0,,0.0005,,,,1.4975,,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,4.0,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,1.0,2.0,2.0,3.0,,,,,,34.0,1.0,2.0,1.0,,2.0,5.0,0.0,,,1.0,1.0,8.0,,,,,,,,,1.0,0.0,0.0
Swansea_80,2013-14,89046,Álvaro Vázquez,Ponferradina,Forward,Spain,12.0,11.0,1.0,12.0,,,35.0,,,,,,,4.0,,,36.0,29.0,7.0,0.3412,0.6131,,0.9579,8.0363,18.0,,,,12.0,,,1.0,,,,5.0,3.0,2.0,24.0,18.0,6.0,,,,,,4.0,1.0,4.0,,,31.0,,,7.0,100.0,,,,,,,,,,,4.0,3.0,7.0,,,24.0,,,,,,,,,,,5.0,4.0,4.0,,5.0,0.0,3.0,7.0,,4.0,4.0,1.0,1.0,8.0,3.0,71.0,18.0,82.0,1.0,1.0,,,,410.0,9.0,2.0,7.0,4.0,52.0,108.0,0.0,9.0,2.0,16.0,23.0,164.0,,6.0,6.0,4.0,,3.0,1.0,1.0,22.0,0.0,0.0
Swansea_80,2013-14,89505,Rory Donnelly,Gillingham,Forward,Northern Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2013-14,38328,David N'Gog,Swansea City,Forward,France,2.0,2.0,,3.0,,,5.0,1.0,,,,,,1.0,,,12.0,10.0,2.0,0.0044,0.2041,,,0.3422,2.0,1.0,,,3.0,,,,,,,,,,10.0,8.0,2.0,,,,,1.0,,,,,,1.0,,,1.0,9.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,2.0,,,,,0.0,,3.0,,,,1.0,,,,4.0,,4.0,,,,,,42.0,5.0,,3.0,1.0,14.0,9.0,0.0,2.0,,4.0,5.0,24.0,,3.0,3.0,1.0,,1.0,,1.0,5.0,0.0,0.0
Swansea_80,2013-14,39270,Marvin Emnes,Akhisarspor,Forward,Netherlands,7.0,6.0,1.0,7.0,,1.0,15.0,,,,,,,2.0,,,29.0,20.0,9.0,0.1135,0.4371,,0.2849,1.6643,4.0,1.0,2.0,,7.0,,,,,,1.0,2.0,2.0,,22.0,14.0,8.0,,,,0.0,,,,3.0,,1.0,10.0,,,1.0,45.0,,2.0,,,,,,,,,5.0,4.0,7.0,,,16.0,,,,,,,,,,,,,1.0,,2.0,0.0,2.0,5.0,,,,3.0,,4.0,,28.0,12.0,40.0,,1.0,,,1.0,135.0,11.0,1.0,2.0,5.0,32.0,45.0,0.0,1.0,1.0,9.0,5.0,89.0,,7.0,7.0,8.0,,,,1.0,5.0,1.0,2.0
Swansea_80,2014-15,37096,Lukasz Fabianski,West Ham United U21,Goalkeeper,Poland,18.0,,18.0,37.0,,,,,,88.0,13.0,,,,3.0,1.0,27.0,4.0,23.0,0.0369,,,,55.2045,795.0,1.0,,,37.0,374.0,167.0,,311.0,6.0,,46.0,40.0,6.0,9.0,4.0,5.0,,,,,,,2.0,,,,128.0,,,,530.0,,,,,2.0,,,,2.0,29.0,2.0,1.0,401.0,,,117.0,,137.0,8.0,77.0,60.0,23.0,,,,,,,,,37.0,1.0,,,,,,,124.0,,289.0,174.0,406.0,291.0,,1.0,,,,3308.0,,39.0,1.0,12.0,483.0,1040.0,1.0,,1.0,,460.0,1574.0,,,,,238.0,,458.0,105.0,2.0,0.0,0.0
Swansea_80,2014-15,60084,David Cornell,Preston North End,Goalkeeper,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2014-15,5288,Gerhard Tremmel,Swansea City,Goalkeeper,Germany,,,,2.0,,,,,,2.0,,,,,,,,,,0.0004,,,,2.6856,18.0,,,,2.0,9.0,1.0,,3.0,1.0,,3.0,3.0,,,,,,,,,,,,,,,6.0,,,,22.0,,,,,,,,,,2.0,,,10.0,,,3.0,,4.0,,3.0,1.0,1.0,,,,,,,,,1.0,0.0,,1.0,,,,,5.0,,10.0,4.0,16.0,10.0,,,,,,109.0,,3.0,,,9.0,27.0,0.0,,,,7.0,45.0,,,,,6.0,,7.0,2.0,,0.0,0.0
Swansea_80,2014-15,80789,Jordi Amat,Johor Darul Ta'zim,Defender,Indonesia,25.0,16.0,9.0,10.0,,,19.0,,5.0,,2.0,,,1.0,,,57.0,32.0,25.0,0.0439,,,,10.3621,126.0,4.0,,,10.0,,,,,,,7.0,6.0,1.0,32.0,16.0,16.0,,,,,,,16.0,1.0,,,92.0,,,,333.0,,,,,,,,,,,7.0,2.0,21.0,,,102.0,,,,,,,,,,,,,,,7.0,0.0,1.0,3.0,,,,2.0,6.0,1.0,20.0,65.0,235.0,280.0,4.0,9.0,,2.0,6.0,588.0,3.0,37.0,8.0,2.0,48.0,339.0,0.0,,13.0,2.0,39.0,441.0,,2.0,2.0,,5.0,,11.0,14.0,28.0,0.0,3.0
Swansea_80,2014-15,47390,Neil Taylor,Middlesbrough,Defender,Wales,74.0,49.0,25.0,34.0,,,201.0,1.0,13.0,,13.0,1.0,,4.0,,,246.0,111.0,135.0,1.0143,0.1245,,,47.8408,556.0,21.0,,,34.0,,,2.0,,,,41.0,35.0,6.0,172.0,62.0,110.0,,,,,,,76.0,20.0,,,66.0,1.0,,,1263.0,,2.0,,,,,,,2.0,,51.0,24.0,163.0,,,471.0,,,,,,,,,,1.0,3.0,,,,34.0,0.0,2.0,,,13.0,13.0,7.0,11.0,3.0,51.0,529.0,566.0,1031.0,17.0,62.0,,31.0,224.0,3000.0,15.0,106.0,30.0,26.0,317.0,1294.0,0.0,3.0,79.0,21.0,212.0,2039.0,,36.0,36.0,5.0,34.0,,73.0,76.0,139.0,0.0,9.0
Swansea_80,2014-15,19159,Ashley Williams,Bristol City,Defender,Wales,144.0,61.0,83.0,37.0,,,79.0,4.0,40.0,,13.0,2.0,,2.0,,,251.0,110.0,141.0,0.1818,0.3607,,0.0582,56.4872,681.0,18.0,,,37.0,,,,,,,48.0,42.0,6.0,107.0,49.0,58.0,1.0,,,,4.0,,101.0,6.0,,,417.0,,1.0,2.0,1769.0,,1.0,,,,,,,2.0,,19.0,11.0,176.0,,,635.0,,,,,,,,,4.0,,2.0,,1.0,1.0,37.0,0.0,,,,,,4.0,24.0,,177.0,345.0,1202.0,1370.0,12.0,31.0,,,1.0,3330.0,6.0,372.0,29.0,12.0,282.0,1812.0,0.0,3.0,43.0,16.0,265.0,2447.0,,,,2.0,76.0,,139.0,79.0,126.0,0.0,6.0
Swansea_80,2014-15,39221,Dwight Tiendalli,Oxford United,Defender,Netherlands,6.0,2.0,4.0,3.0,,,16.0,,1.0,,,,,,,,23.0,8.0,15.0,0.0099,,,,3.6712,18.0,1.0,,,3.0,,,,,,,5.0,4.0,1.0,17.0,6.0,11.0,,,,,,,4.0,2.0,,,24.0,,,,62.0,,,,,,,,,,,1.0,1.0,10.0,,,8.0,,,,,,,,,,,,,,,1.0,0.0,,2.0,,,,1.0,,,,18.0,41.0,59.0,3.0,5.0,,5.0,7.0,128.0,2.0,5.0,2.0,2.0,15.0,66.0,0.0,,8.0,,7.0,104.0,,1.0,1.0,1.0,1.0,,1.0,2.0,6.0,0.0,0.0
Swansea_80,2014-15,42996,Angel Rangel,Queens Park Rangers,Defender,Spain,53.0,24.0,29.0,27.0,,,159.0,1.0,13.0,,6.0,,,6.0,,,190.0,91.0,99.0,0.7877,0.2401,,0.3489,30.988,513.0,21.0,,,27.0,,,,,,,25.0,23.0,2.0,137.0,67.0,70.0,,,,,,2.0,68.0,13.0,,,629.0,1.0,,1.0,1321.0,,,,1.0,,,,,2.0,,51.0,19.0,123.0,1.0,,42.0,,,,,,,,,,1.0,4.0,2.0,2.0,,22.0,0.0,3.0,5.0,,5.0,5.0,5.0,10.0,7.0,69.0,485.0,627.0,1038.0,13.0,41.0,,18.0,190.0,2036.0,10.0,87.0,28.0,12.0,296.0,1343.0,1.0,6.0,54.0,16.0,236.0,1891.0,,19.0,19.0,,33.0,,70.0,74.0,166.0,0.0,1.0
Swansea_80,2014-15,49539,Kyle Naughton,Swansea City,Defender,England,42.0,16.0,26.0,15.0,,,99.0,1.0,9.0,,2.0,,,6.0,,,148.0,64.0,84.0,0.2482,0.0786,,0.3114,11.8299,289.0,5.0,,,15.0,,,1.0,,,,14.0,11.0,3.0,106.0,48.0,58.0,1.0,,,,,,21.0,3.0,,,256.0,1.0,1.0,,663.0,,1.0,,1.0,,,,,,,24.0,8.0,50.0,,,26.0,,,,,,,,,,1.0,1.0,,1.0,1.0,15.0,2.0,3.0,,,4.0,4.0,4.0,3.0,1.0,16.0,296.0,253.0,529.0,9.0,32.0,,23.0,116.0,1184.0,19.0,37.0,13.0,13.0,202.0,670.0,2.0,2.0,41.0,6.0,125.0,1023.0,,16.0,16.0,11.0,27.0,,42.0,31.0,83.0,0.0,1.0
Swansea_80,2014-15,59940,Kyle Bartley,West Bromwich Albion,Defender,England,21.0,9.0,12.0,7.0,,,35.0,2.0,4.0,,1.0,,,1.0,,,51.0,16.0,35.0,0.0505,0.2221,,0.2102,10.5541,120.0,5.0,,,7.0,,,,,,,10.0,10.0,,30.0,7.0,23.0,,,,,2.0,1.0,10.0,,,,122.0,,,2.0,336.0,,,,,,,,,1.0,,3.0,1.0,23.0,,,70.0,,,,,,,,,2.0,,1.0,1.0,1.0,,7.0,0.0,,,,,,4.0,1.0,,17.0,79.0,221.0,283.0,,11.0,,,1.0,630.0,,31.0,7.0,9.0,51.0,347.0,0.0,2.0,11.0,8.0,47.0,432.0,,2.0,2.0,,3.0,,18.0,12.0,29.0,0.0,2.0
Swansea_80,2014-15,73459,Jazz Richards,Cardiff City U21,Defender,Wales,26.0,15.0,11.0,10.0,,,58.0,,1.0,,1.0,,,2.0,,,80.0,40.0,40.0,0.2568,,,,14.0493,123.0,4.0,,,10.0,,,1.0,,,,12.0,11.0,1.0,54.0,25.0,29.0,1.0,,,,,,21.0,2.0,,,112.0,,,1.0,324.0,,,,,,,,,,,12.0,5.0,39.0,,,34.0,,,,,,,,,,,,,,,7.0,0.0,2.0,3.0,,1.0,1.0,5.0,,,16.0,109.0,167.0,259.0,4.0,14.0,1.0,13.0,65.0,634.0,9.0,23.0,8.0,6.0,92.0,327.0,0.0,,18.0,,52.0,521.0,,6.0,6.0,2.0,9.0,,15.0,24.0,37.0,0.0,1.0
Swansea_80,2014-15,182912,Liam Shephard,Newport County,Defender,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2014-15,57145,Federico Fernández,Newcastle United,Defender,Argentina,116.0,49.0,67.0,28.0,,,92.0,3.0,16.0,,10.0,,,3.0,,,249.0,102.0,147.0,0.1862,0.7189,,0.789,44.7265,651.0,7.0,,,28.0,,,,,,,37.0,32.0,5.0,133.0,53.0,80.0,,,,,3.0,4.0,87.0,3.0,,,376.0,,,1.0,1343.0,,,,,,,,,1.0,,25.0,11.0,133.0,,,262.0,,,,,,,,,3.0,,6.0,4.0,4.0,,27.0,0.0,,1.0,,,,6.0,15.0,1.0,71.0,320.0,846.0,1095.0,13.0,40.0,,,5.0,2475.0,5.0,169.0,18.0,23.0,233.0,1381.0,0.0,10.0,53.0,20.0,215.0,1802.0,,2.0,2.0,,50.0,,97.0,91.0,118.0,0.0,0.0
Swansea_80,2014-15,131289,Raheem Hanley,Northampton Town,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2014-15,76542,Ki Sung-Yueng,Seoul,Midfielder,South Korea,113.0,57.0,56.0,33.0,2.0,3.0,309.0,3.0,10.0,,10.0,,5.0,4.0,,,294.0,135.0,159.0,1.4851,3.339,0.1046,4.5077,38.7252,396.0,14.0,,2.0,33.0,,,1.0,,,8.0,33.0,30.0,3.0,181.0,78.0,103.0,1.0,1.0,,5.0,1.0,4.0,61.0,25.0,,4.0,476.0,2.0,2.0,4.0,1657.0,1.0,2.0,,,,,,,2.0,,38.0,27.0,194.0,,2.0,525.0,,,,,,,,,1.0,2.0,11.0,4.0,14.0,2.0,30.0,0.0,4.0,3.0,2.0,4.0,1.0,17.0,,70.0,68.0,626.0,910.0,1464.0,8.0,36.0,4.0,,3.0,2690.0,31.0,71.0,27.0,45.0,247.0,1706.0,0.0,25.0,44.0,36.0,174.0,2114.0,3.0,10.0,6.0,7.0,6.0,2.0,26.0,68.0,148.0,2.0,4.0
Swansea_80,2014-15,15114,Leon Britton,Swansea City U23,Midfielder,England,11.0,5.0,6.0,9.0,,,46.0,,5.0,,,,,,,,57.0,22.0,35.0,0.1662,,,,8.3602,98.0,2.0,,,9.0,,,,,,,10.0,8.0,2.0,46.0,17.0,29.0,,,,,,,11.0,1.0,,,89.0,,,,336.0,,1.0,,,,,,,,,13.0,6.0,45.0,,,118.0,,,,,,,,,,,,,,,7.0,0.0,5.0,2.0,,,,4.0,1.0,10.0,15.0,125.0,191.0,301.0,2.0,16.0,1.0,,,537.0,8.0,6.0,4.0,8.0,49.0,351.0,0.0,,18.0,2.0,35.0,427.0,,,,3.0,2.0,,4.0,15.0,31.0,0.0,1.0
