team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Bolton_30,2010-11,1587,Zat Knight,Reading,Defender,England,117.0,39.0,78.0,34.0,,0.0,93.0,3.0,29.0,,4.0,,,2.0,,,261.0,98.0,163.0,397.0,,34.0,,,,,,1.0,50.0,42.0,8.0,144.0,59.0,85.0,2.0,,,1.0,70.0,,5.0,,138.0,1.0,822.0,,1.0,,1.0,,,,,3.0,,125.0,,1.0,199.0,,,,,,,,,5.0,2.0,34.0,0.0,1.0,,,,,7.0,43.0,7.0,106.0,162.0,405.0,461.0,17.0,41.0,1.0,,2.0,2998.0,3.0,340.0,33.0,20.0,282.0,827.0,0.0,7.0,58.0,20.0,260.0,1437.0,,1.0,1.0,,67.0,1.0,113.0,52.0,147.0,0.0,6.0
Bolton_30,2010-11,7712,Sam Ricketts,Coventry City,Defender,Wales,41.0,20.0,21.0,17.0,,,,,8.0,,2.0,,,4.0,,,154.0,61.0,93.0,,,17.0,,,,,,,19.0,17.0,2.0,113.0,41.0,72.0,,,,,22.0,7.0,,,,,,,,,1.0,,,,,,,67.0,,,,,,,,,,,,5.0,2.0,14.0,0.0,,3.0,,14.0,14.0,9.0,21.0,,33.0,145.0,111.0,209.0,8.0,35.0,,75.0,101.0,1389.0,,88.0,16.0,20.0,,397.0,0.0,7.0,43.0,,155.0,844.0,,28.0,28.0,6.0,37.0,,47.0,46.0,108.0,,1.0
Bolton_30,2010-11,19958,David Wheater,Oldham Athletic,Defender,England,37.0,13.0,24.0,7.0,,,10.0,2.0,8.0,,,1.0,,2.0,,,76.0,25.0,51.0,98.0,,7.0,,,,,,,7.0,6.0,1.0,39.0,12.0,27.0,,,,,14.0,2.0,,,34.0,,168.0,,,,1.0,,,,,,,32.0,,,29.0,,,,,,,,,2.0,,5.0,0.0,,2.0,,,,3.0,7.0,1.0,20.0,46.0,57.0,83.0,4.0,16.0,,6.0,9.0,535.0,1.0,72.0,7.0,4.0,82.0,171.0,0.0,2.0,20.0,10.0,68.0,326.0,,,,,20.0,,20.0,23.0,48.0,0.0,3.0
Bolton_30,2010-11,98464,Josh Vela,Carlisle United,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Bolton_30,2010-11,27696,Fabrice Muamba,Bolton Wanderers,Midfielder,England,32.0,14.0,18.0,36.0,,0.0,131.0,5.0,8.0,,1.0,1.0,,4.0,,,294.0,142.0,152.0,253.0,,36.0,,,,,,1.0,47.0,40.0,7.0,262.0,128.0,134.0,2.0,,,1.0,63.0,15.0,,1.0,190.0,1.0,773.0,,1.0,,,,,,,2.0,,141.0,,,199.0,,,,,,,,,13.0,3.0,32.0,0.0,17.0,4.0,,,,10.0,4.0,29.0,29.0,295.0,272.0,538.0,34.0,74.0,9.0,,,2597.0,34.0,22.0,52.0,16.0,271.0,773.0,0.0,16.0,108.0,11.0,206.0,1131.0,,1.0,1.0,13.0,15.0,1.0,25.0,47.0,181.0,0.0,6.0
Bolton_30,2010-11,3289,Matthew Taylor,Swindon Town,Midfielder,England,42.0,24.0,18.0,36.0,21.0,1.0,128.0,19.0,5.0,,1.0,,66.0,28.0,,,200.0,119.0,81.0,250.0,,36.0,,,3.0,,,2.0,35.0,30.0,5.0,158.0,95.0,63.0,2.0,,3.0,1.0,25.0,44.0,,1.0,86.0,5.0,613.0,,3.0,,,,,,,2.0,,117.0,,1.0,166.0,,,,,,,,,31.0,20.0,22.0,0.0,16.0,14.0,27.0,50.0,18.0,8.0,10.0,38.0,44.0,315.0,134.0,355.0,9.0,35.0,8.0,4.0,23.0,1924.0,43.0,34.0,33.0,11.0,477.0,630.0,0.0,51.0,44.0,69.0,231.0,1194.0,39.0,137.0,85.0,11.0,24.0,1.0,64.0,29.0,167.0,2.0,4.0
Bolton_30,2010-11,10089,Martin Petrov,Bolton Wanderers,Midfielder,Bulgaria,4.0,4.0,,28.0,11.0,0.0,119.0,19.0,1.0,,,1.0,56.0,24.0,,,82.0,61.0,21.0,147.0,,28.0,,,5.0,,,3.0,23.0,19.0,4.0,78.0,57.0,21.0,1.0,,,3.0,12.0,33.0,,2.0,72.0,3.0,485.0,,5.0,,,,,,,1.0,,80.0,,1.0,154.0,,,,,,,,,22.0,17.0,18.0,0.0,16.0,10.0,20.0,57.0,34.0,6.0,3.0,40.0,26.0,289.0,143.0,349.0,2.0,9.0,5.0,,19.0,1469.0,34.0,9.0,9.0,4.0,295.0,492.0,0.0,39.0,11.0,43.0,117.0,872.0,33.0,118.0,76.0,10.0,8.0,6.0,18.0,34.0,99.0,0.0,0.0
Bolton_30,2010-11,1307,Ricardo Gardner,Bolton Wanderers,Midfielder,Jamaica,3.0,2.0,1.0,5.0,,,23.0,3.0,1.0,,,,,,,,35.0,14.0,21.0,37.0,,5.0,,,1.0,,,,8.0,6.0,2.0,32.0,12.0,20.0,,,,,7.0,1.0,,,39.0,,126.0,,,,,,,,,,,19.0,,,27.0,,,,,,,,,,,3.0,0.0,1.0,2.0,,,,2.0,,5.0,3.0,52.0,51.0,100.0,6.0,7.0,,,2.0,321.0,7.0,5.0,1.0,5.0,34.0,126.0,0.0,,13.0,,23.0,180.0,,,,3.0,,1.0,3.0,6.0,20.0,0.0,0.0
Bolton_30,2010-11,19930,Mark Davies,Bolton Wanderers,Midfielder,England,9.0,7.0,2.0,24.0,,0.0,43.0,5.0,6.0,,2.0,1.0,,4.0,,,149.0,70.0,79.0,124.0,,24.0,,,3.0,,,1.0,13.0,12.0,1.0,140.0,63.0,77.0,2.0,,,1.0,24.0,5.0,,,88.0,,353.0,,1.0,,,,,,,2.0,,71.0,1.0,1.0,99.0,,,,,,,,,1.0,4.0,9.0,0.0,,15.0,,,,24.0,,10.0,26.0,179.0,102.0,255.0,12.0,22.0,5.0,,1.0,966.0,33.0,8.0,19.0,19.0,120.0,354.0,1.0,5.0,34.0,5.0,73.0,545.0,,1.0,1.0,12.0,3.0,1.0,9.0,15.0,64.0,0.0,3.0
Bolton_30,2010-11,1615,Robbie Blake,Bolton Wanderers,Midfielder,England,,,,8.0,1.0,0.0,3.0,,1.0,,,,1.0,,,,6.0,2.0,4.0,11.0,,8.0,,,,,,1.0,1.0,1.0,,6.0,2.0,4.0,,,,1.0,1.0,,,,12.0,,27.0,,,,,,,,,,,7.0,,1.0,2.0,,,,,,,,1.0,,1.0,,0.0,,8.0,,,,,,,4.0,15.0,7.0,18.0,2.0,2.0,1.0,,1.0,43.0,2.0,,,,10.0,28.0,0.0,1.0,4.0,,6.0,40.0,1.0,1.0,,1.0,,,1.0,,5.0,0.0,0.0
Bolton_30,2010-11,18621,Tamir Cohen,Bolton Wanderers,Midfielder,Israel,11.0,6.0,5.0,8.0,,0.0,8.0,,1.0,,,,,3.0,,,43.0,26.0,17.0,48.0,,8.0,,,,,,1.0,7.0,6.0,1.0,32.0,20.0,12.0,,1.0,,1.0,4.0,1.0,,,24.0,1.0,97.0,,,,,,,,,,,17.0,,,17.0,,,,,,,,,5.0,3.0,3.0,0.0,1.0,5.0,,,,1.0,1.0,8.0,6.0,38.0,36.0,68.0,2.0,8.0,,,,320.0,8.0,7.0,7.0,1.0,34.0,97.0,0.0,8.0,10.0,11.0,23.0,145.0,,1.0,1.0,2.0,,1.0,,6.0,23.0,2.0,1.0
Bolton_30,2010-11,19948,Stuart Holden,Bolton Wanderers,Midfielder,United States,61.0,34.0,27.0,26.0,5.0,1.0,139.0,6.0,3.0,,4.0,,48.0,11.0,,,316.0,125.0,191.0,302.0,,26.0,,,2.0,,,2.0,33.0,29.0,4.0,255.0,91.0,164.0,2.0,,1.0,1.0,68.0,33.0,1.0,1.0,227.0,,931.0,,,,,,,,,3.0,,149.0,,1.0,278.0,,,,,,,,,13.0,15.0,26.0,0.0,6.0,,20.0,36.0,12.0,15.0,8.0,44.0,69.0,435.0,315.0,645.0,36.0,81.0,6.0,,3.0,2296.0,39.0,45.0,24.0,32.0,370.0,946.0,0.0,28.0,117.0,33.0,232.0,1495.0,27.0,58.0,24.0,4.0,10.0,2.0,25.0,53.0,207.0,4.0,2.0
Bolton_30,2010-11,1589,Sean Davis,Bolton Wanderers,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Bolton_30,2010-11,75773,Lee Chung-yong,Crystal Palace,Midfielder,South Korea,58.0,32.0,26.0,31.0,,0.0,95.0,5.0,1.0,,1.0,1.0,20.0,14.0,,,286.0,138.0,148.0,236.0,1.0,31.0,,,6.0,,,3.0,34.0,28.0,6.0,228.0,106.0,122.0,2.0,1.0,,3.0,47.0,38.0,,1.0,209.0,4.0,613.0,,8.0,,,,,,,1.0,,146.0,,1.0,77.0,,,,,,,,,8.0,7.0,25.0,0.0,16.0,6.0,6.0,25.0,18.0,15.0,3.0,20.0,13.0,333.0,109.0,404.0,11.0,48.0,9.0,1.0,10.0,2196.0,73.0,21.0,19.0,48.0,384.0,617.0,0.0,15.0,59.0,68.0,200.0,1106.0,13.0,55.0,40.0,32.0,13.0,2.0,23.0,36.0,177.0,2.0,1.0
Bolton_30,2010-11,4739,Johan Elmander,Norwich City,Forward,Sweden,199.0,110.0,89.0,37.0,6.0,7.0,146.0,30.0,7.0,,4.0,,,33.0,,,585.0,325.0,260.0,314.0,,37.0,,,6.0,,,10.0,47.0,41.0,6.0,386.0,215.0,171.0,1.0,2.0,1.0,3.0,44.0,33.0,,3.0,274.0,14.0,971.0,,27.0,,,,,,,3.0,,155.0,,5.0,238.0,,,,,,,,,46.0,33.0,37.0,0.0,17.0,,,14.0,14.0,43.0,1.0,61.0,27.0,487.0,173.0,619.0,27.0,62.0,14.0,,6.0,3112.0,118.0,45.0,47.0,39.0,612.0,972.0,0.0,79.0,89.0,183.0,326.0,1725.0,,43.0,43.0,45.0,8.0,8.0,22.0,46.0,304.0,2.0,5.0
Bolton_30,2010-11,3630,Kevin Davies,Preston North End,Forward,England,416.0,174.0,242.0,38.0,,3.0,197.0,14.0,4.0,,3.0,1.0,,27.0,,,784.0,396.0,388.0,612.0,2.0,38.0,,,5.0,,,8.0,56.0,48.0,8.0,368.0,222.0,146.0,6.0,1.0,1.0,5.0,32.0,87.0,,2.0,469.0,11.0,1660.0,,1.0,,1.0,,,5.0,4.0,3.0,,99.0,,5.0,383.0,,,,,,,,,29.0,17.0,38.0,0.0,5.0,,,12.0,12.0,9.0,1.0,147.0,32.0,782.0,157.0,895.0,17.0,45.0,28.0,3.0,4.0,3385.0,84.0,58.0,123.0,75.0,960.0,1661.0,0.0,46.0,62.0,234.0,734.0,2270.0,,54.0,53.0,18.0,2.0,33.0,21.0,55.0,713.0,2.0,10.0
Bolton_30,2010-11,40755,Daniel Sturridge,Liverpool,Forward,England,15.0,13.0,2.0,25.0,2.0,3.0,51.0,18.0,,,1.0,,1.0,15.0,,,144.0,89.0,55.0,61.0,1.0,25.0,,,,,,8.0,17.0,14.0,3.0,129.0,76.0,53.0,,2.0,1.0,5.0,3.0,18.0,,5.0,95.0,8.0,275.0,,2.0,,,,,,,1.0,,39.0,,1.0,69.0,,,,,,,,,31.0,21.0,11.0,1.0,3.0,14.0,,2.0,2.0,25.0,,17.0,24.0,153.0,55.0,182.0,,1.0,7.0,1.0,1.0,1118.0,64.0,1.0,8.0,27.0,190.0,276.0,1.0,52.0,1.0,76.0,70.0,549.0,1.0,16.0,15.0,32.0,2.0,1.0,12.0,8.0,58.0,0.0,0.0
Bolton_30,2010-11,9765,Ivan Klasnic,Bolton Wanderers,Forward,Croatia,11.0,10.0,1.0,22.0,,1.0,23.0,5.0,1.0,,,,,2.0,,,47.0,30.0,17.0,32.0,,22.0,,,1.0,,,4.0,5.0,5.0,,36.0,20.0,16.0,,1.0,,3.0,6.0,6.0,,2.0,43.0,5.0,123.0,1.0,2.0,,,,,,,,,15.0,1.0,,26.0,,,,,,,,,10.0,7.0,,0.0,,22.0,,,,3.0,,10.0,12.0,65.0,20.0,73.0,,9.0,1.0,,2.0,311.0,10.0,5.0,6.0,4.0,68.0,124.0,1.0,17.0,9.0,30.0,39.0,212.0,,4.0,4.0,4.0,2.0,1.0,3.0,3.0,36.0,4.0,1.0
Bolton_30,2010-11,80954,Rodrigo,Leeds United,Forward,Spain,17.0,11.0,6.0,17.0,,0.0,28.0,6.0,,,,,4.0,5.0,,,86.0,47.0,39.0,61.0,,17.0,,,1.0,,,1.0,7.0,6.0,1.0,69.0,36.0,33.0,,,1.0,1.0,12.0,8.0,,1.0,44.0,2.0,169.0,,2.0,,,,,,,,,36.0,,,36.0,,,,,,,,,9.0,5.0,4.0,0.0,4.0,13.0,2.0,7.0,5.0,10.0,2.0,9.0,7.0,76.0,39.0,101.0,6.0,9.0,4.0,,5.0,494.0,25.0,3.0,8.0,8.0,118.0,169.0,0.0,14.0,15.0,27.0,61.0,317.0,2.0,18.0,16.0,13.0,9.0,,14.0,14.0,47.0,0.0,0.0
Bolton_30,2011-12,45175,Ádám Bogdán,Ferencváros,Goalkeeper,Hungary,1.0,1.0,,20.0,,,,,,38.0,1.0,,,,1.0,6.0,6.0,4.0,2.0,635.0,,20.0,158.0,126.0,,229.0,1.0,,40.0,32.0,8.0,5.0,3.0,2.0,,,,,,2.0,,,17.0,,280.0,,,,1.0,2.0,1.0,,,1.0,7.0,213.0,,,7.0,1.0,77.0,20.0,48.0,29.0,17.0,,,,,20.0,0.0,,,,,,,97.0,,239.0,226.0,44.0,31.0,,,,,,1800.0,,16.0,1.0,1.0,394.0,659.0,0.0,,,,389.0,860.0,,,,,195.0,3.0,384.0,25.0,5.0,0.0,0.0
Bolton_30,2011-12,1344,Jussi Jääskeläinen,Wigan Athletic,Goalkeeper,Finland,2.0,,2.0,18.0,,,,,,12.0,2.0,,,2.0,,2.0,7.0,1.0,6.0,632.0,,18.0,178.0,89.0,,200.0,1.0,,37.0,31.0,6.0,5.0,1.0,4.0,,,,,1.0,1.0,,,20.0,,330.0,,,,,1.0,,,,1.0,9.0,227.0,,,14.0,,63.0,7.0,41.0,21.0,20.0,,,,,18.0,0.0,,,,,,1.0,134.0,3.0,279.0,263.0,56.0,40.0,,,,,,1620.0,1.0,21.0,,2.0,352.0,666.0,0.0,,,,347.0,841.0,,,,,205.0,,341.0,24.0,6.0,0.0,1.0
Bolton_30,2011-12,110578,Jay Lynch,Fleetwood Town,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Bolton_30,2011-12,28183,Grétar Steinsson,Bolton Wanderers,Defender,Iceland,46.0,21.0,25.0,23.0,,0.0,78.0,5.0,16.0,,2.0,1.0,,11.0,,,139.0,68.0,71.0,319.0,,23.0,1.0,,,1.0,,1.0,39.0,32.0,7.0,93.0,47.0,46.0,2.0,,1.0,1.0,42.0,9.0,,,209.0,3.0,619.0,,2.0,1.0,,,,,,1.0,,57.0,,1.0,31.0,,,,,,,1.0,,6.0,4.0,20.0,0.0,1.0,3.0,,5.0,5.0,1.0,17.0,15.0,35.0,240.0,190.0,390.0,7.0,28.0,2.0,65.0,182.0,1882.0,14.0,95.0,21.0,10.0,349.0,637.0,0.0,10.0,35.0,19.0,212.0,1222.0,,41.0,40.0,4.0,48.0,4.0,64.0,53.0,148.0,0.0,6.0
Bolton_30,2011-12,12780,Tyrone Mears,West Bromwich Albion U23,Defender,Jamaica,2.0,,2.0,1.0,,,2.0,1.0,,,,,,1.0,,,4.0,,4.0,25.0,,1.0,,,,,,,2.0,2.0,,2.0,,2.0,,,,,3.0,,,,12.0,,39.0,,,,,,,,,,,3.0,,,1.0,,,,,,,,,,,1.0,0.0,,,,1.0,1.0,,1.0,,2.0,26.0,7.0,30.0,1.0,,,2.0,5.0,90.0,,6.0,,1.0,15.0,40.0,0.0,,1.0,1.0,8.0,68.0,,3.0,3.0,,3.0,,2.0,2.0,6.0,0.0,0.0
Bolton_30,2011-12,82263,Marcos Alonso,Celta de Vigo,Defender,Spain,11.0,5.0,6.0,5.0,,1.0,20.0,1.0,,,,,3.0,5.0,,,50.0,28.0,22.0,81.0,,5.0,,,,,,1.0,7.0,5.0,2.0,39.0,23.0,16.0,,,,0.0,13.0,3.0,,1.0,11.0,,156.0,,,,,,,,,,,33.0,,,54.0,,,,,,,,,3.0,1.0,4.0,0.0,1.0,1.0,,,,5.0,3.0,,8.0,72.0,45.0,109.0,1.0,8.0,2.0,4.0,28.0,332.0,11.0,27.0,4.0,2.0,77.0,166.0,0.0,4.0,9.0,3.0,49.0,288.0,1.0,9.0,8.0,6.0,11.0,,15.0,14.0,34.0,0.0,0.0
Bolton_30,2011-12,2004,Paul Robinson,Birmingham City,Defender,England,37.0,16.0,21.0,17.0,,,73.0,,12.0,,2.0,1.0,,3.0,,,137.0,54.0,83.0,370.0,,17.0,,,1.0,,,,38.0,31.0,7.0,100.0,38.0,62.0,1.0,,,,40.0,4.0,2.0,,47.0,,665.0,,,,,,,,,1.0,,72.0,,,209.0,,,,,,,,,,,15.0,0.0,,2.0,,2.0,2.0,1.0,14.0,36.0,40.0,291.0,248.0,497.0,10.0,36.0,3.0,13.0,97.0,1420.0,9.0,63.0,15.0,15.0,197.0,699.0,0.0,,46.0,2.0,162.0,1039.0,,7.0,7.0,2.0,23.0,,35.0,55.0,127.0,0.0,4.0
Bolton_30,2011-12,82514,Tim Ream,Fulham,Defender,United States,42.0,24.0,18.0,13.0,,,32.0,,13.0,,,,,3.0,,,80.0,40.0,40.0,215.0,,13.0,,,1.0,,,,26.0,21.0,5.0,38.0,16.0,22.0,,,,,41.0,3.0,,,52.0,,388.0,,,,,,,,,1.0,,60.0,,,98.0,,,,,,,,,,1.0,13.0,0.0,,,,1.0,1.0,1.0,12.0,,32.0,114.0,203.0,284.0,9.0,9.0,,,,1170.0,4.0,118.0,4.0,3.0,92.0,397.0,0.0,1.0,18.0,3.0,81.0,623.0,,1.0,1.0,,27.0,2.0,30.0,24.0,51.0,0.0,1.0
Bolton_30,2011-12,1587,Zat Knight,Reading,Defender,England,39.0,13.0,26.0,25.0,,,65.0,4.0,16.0,,2.0,,,3.0,,,118.0,36.0,82.0,243.0,,25.0,,,,,,,45.0,38.0,7.0,79.0,23.0,56.0,,,,,49.0,2.0,2.0,,79.0,,537.0,,,,1.0,,,,,1.0,,79.0,,,164.0,,,,,,,,,2.0,,21.0,0.0,,4.0,,,,2.0,14.0,6.0,65.0,104.0,279.0,318.0,11.0,35.0,2.0,,,1982.0,1.0,217.0,8.0,8.0,178.0,551.0,0.0,2.0,46.0,13.0,168.0,932.0,,1.0,1.0,,54.0,1.0,69.0,49.0,99.0,0.0,1.0
Bolton_30,2011-12,7712,Sam Ricketts,Coventry City,Defender,Wales,49.0,15.0,34.0,20.0,,0.0,69.0,5.0,9.0,,1.0,,,8.0,,,186.0,79.0,107.0,387.0,,20.0,,,1.0,,,1.0,36.0,29.0,7.0,137.0,64.0,73.0,1.0,,,1.0,36.0,10.0,,,60.0,,623.0,,5.0,,,,,,,1.0,,82.0,,1.0,131.0,,,,,,,,,4.0,4.0,20.0,0.0,,,,5.0,5.0,16.0,14.0,1.0,19.0,228.0,165.0,369.0,12.0,27.0,1.0,68.0,147.0,1800.0,25.0,67.0,23.0,18.0,397.0,647.0,0.0,8.0,39.0,14.0,259.0,1162.0,,21.0,18.0,12.0,50.0,1.0,75.0,75.0,184.0,0.0,3.0
Bolton_30,2011-12,105322,Joe Riley,Mansfield Town,Defender,England,7.0,4.0,3.0,3.0,,,15.0,1.0,,,,,,3.0,,,27.0,12.0,15.0,48.0,,3.0,,,,,,,4.0,3.0,1.0,20.0,8.0,12.0,,,,,5.0,,1.0,,20.0,,87.0,,1.0,,,,,,,,,12.0,,,5.0,,,,,,,,,,,2.0,0.0,1.0,1.0,,,,3.0,1.0,3.0,7.0,20.0,24.0,37.0,2.0,7.0,2.0,6.0,13.0,200.0,4.0,8.0,,,62.0,88.0,0.0,,9.0,1.0,44.0,148.0,,6.0,5.0,1.0,7.0,,14.0,11.0,30.0,0.0,0.0
Bolton_30,2011-12,80235,Dedryck Boyata,Club Brugge,Defender,Belgium,11.0,4.0,7.0,14.0,,0.0,42.0,2.0,7.0,,,,,2.0,,,90.0,37.0,53.0,262.0,1.0,14.0,,,,,,1.0,34.0,28.0,6.0,79.0,33.0,46.0,,1.0,,1.0,34.0,5.0,,,117.0,,438.0,,,,,,,,,1.0,,68.0,,,25.0,,,,,,,,,3.0,2.0,13.0,0.0,2.0,1.0,,2.0,2.0,8.0,7.0,14.0,17.0,191.0,157.0,329.0,7.0,25.0,4.0,46.0,87.0,1123.0,15.0,42.0,11.0,6.0,186.0,446.0,0.0,5.0,32.0,13.0,100.0,775.0,,12.0,12.0,4.0,20.0,,35.0,21.0,65.0,0.0,3.0
Bolton_30,2011-12,19958,David Wheater,Oldham Athletic,Defender,England,92.0,38.0,54.0,24.0,,0.0,57.0,6.0,34.0,,2.0,1.0,,4.0,,,186.0,84.0,102.0,290.0,,24.0,,,2.0,,,2.0,39.0,32.0,7.0,94.0,46.0,48.0,,2.0,,2.0,53.0,6.0,1.0,,130.0,,580.0,,,,,,,,,1.0,,65.0,,,107.0,,,,,,,,,9.0,4.0,24.0,2.0,1.0,,,,,1.0,22.0,7.0,46.0,135.0,268.0,357.0,8.0,35.0,,,,2009.0,2.0,200.0,28.0,4.0,199.0,584.0,2.0,13.0,43.0,35.0,181.0,991.0,,1.0,1.0,,69.0,,73.0,38.0,108.0,2.0,1.0
Bolton_30,2011-12,27696,Fabrice Muamba,Bolton Wanderers,Midfielder,England,39.0,22.0,17.0,20.0,,1.0,75.0,2.0,2.0,,3.0,,,3.0,,,161.0,78.0,83.0,100.0,1.0,20.0,,,1.0,,,1.0,20.0,17.0,3.0,122.0,56.0,66.0,1.0,,,0.0,40.0,6.0,,,91.0,,365.0,,,,,,,,,,,67.0,,1.0,100.0,,,,,,,,,5.0,5.0,18.0,0.0,9.0,2.0,,,,7.0,,18.0,23.0,141.0,136.0,254.0,18.0,33.0,2.0,,,1330.0,17.0,15.0,28.0,8.0,118.0,366.0,0.0,10.0,51.0,11.0,89.0,549.0,,1.0,1.0,2.0,7.0,2.0,8.0,33.0,81.0,0.0,2.0
Bolton_30,2011-12,98464,Josh Vela,Carlisle United,Midfielder,England,,,,3.0,,,7.0,,,,,,,1.0,,,4.0,1.0,3.0,6.0,,3.0,,,,,,,1.0,1.0,,4.0,1.0,3.0,,,,,,,,,10.0,,30.0,,,,,,,,,,,4.0,,,7.0,,,,,,,,,,,,0.0,,3.0,,,,,,,2.0,13.0,12.0,23.0,,3.0,1.0,,,38.0,,1.0,1.0,,7.0,30.0,0.0,,3.0,1.0,5.0,36.0,,1.0,1.0,,,,2.0,,3.0,0.0,1.0
Bolton_30,2011-12,18428,Chris Eagles,Oldham Athletic,Midfielder,England,36.0,27.0,9.0,34.0,11.0,1.0,169.0,42.0,2.0,,2.0,,56.0,30.0,,,286.0,159.0,127.0,323.0,,34.0,,,6.0,,,4.0,49.0,40.0,9.0,250.0,132.0,118.0,2.0,,1.0,3.0,52.0,46.0,,2.0,217.0,1.0,854.0,,9.0,,,,,,,2.0,,177.0,,2.0,163.0,,,,,,,,,28.0,25.0,26.0,0.0,17.0,8.0,24.0,49.0,21.0,37.0,3.0,47.0,18.0,490.0,207.0,630.0,8.0,36.0,17.0,4.0,17.0,2302.0,95.0,6.0,17.0,37.0,495.0,872.0,0.0,53.0,44.0,76.0,224.0,1548.0,29.0,112.0,71.0,50.0,13.0,4.0,29.0,49.0,195.0,0.0,1.0
Bolton_30,2011-12,10089,Martin Petrov,Bolton Wanderers,Midfielder,Bulgaria,11.0,7.0,4.0,31.0,12.0,2.0,195.0,21.0,,,1.0,,109.0,50.0,,,124.0,77.0,47.0,234.0,,31.0,,,6.0,,,4.0,55.0,42.0,13.0,113.0,70.0,43.0,,,1.0,2.0,26.0,56.0,,4.0,108.0,4.0,826.0,,9.0,,,,,4.0,4.0,1.0,,119.0,,,306.0,,,,,,,1.0,,27.0,22.0,30.0,0.0,8.0,1.0,37.0,75.0,35.0,15.0,8.0,88.0,32.0,487.0,243.0,623.0,5.0,6.0,13.0,,41.0,2572.0,49.0,10.0,4.0,17.0,525.0,843.0,0.0,49.0,11.0,68.0,188.0,1483.0,68.0,237.0,148.0,16.0,12.0,3.0,33.0,44.0,155.0,0.0,1.0
Bolton_30,2011-12,1307,Ricardo Gardner,Bolton Wanderers,Midfielder,Jamaica,,,,4.0,,,18.0,,2.0,,,,,,,,22.0,9.0,13.0,26.0,,4.0,,,,,,,7.0,6.0,1.0,22.0,9.0,13.0,2.0,,,,8.0,2.0,,,9.0,,66.0,,,,,,,,,,,17.0,1.0,,14.0,,,,,,,,,1.0,,2.0,0.0,1.0,2.0,,,,2.0,,11.0,2.0,19.0,32.0,49.0,2.0,6.0,,1.0,5.0,161.0,5.0,3.0,6.0,3.0,26.0,67.0,1.0,1.0,8.0,1.0,16.0,111.0,,1.0,1.0,2.0,3.0,,2.0,7.0,14.0,0.0,0.0
