team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Birmingham_41,2010-11,19115,Curtis Davies,Cheltenham Town,Defender,Sierra Leone,16.0,5.0,11.0,6.0,,,11.0,,7.0,,,,,,,,49.0,15.0,34.0,53.0,,6.0,,,,,,,7.0,3.0,4.0,33.0,10.0,23.0,,,,,8.0,1.0,1.0,,17.0,,98.0,,,,,,,,,,,7.0,,,17.0,,,,,,,,2.0,,2.0,0.0,,4.0,,,,1.0,2.0,1.0,7.0,20.0,52.0,65.0,7.0,13.0,,,1.0,334.0,1.0,38.0,5.0,2.0,31.0,98.0,0.0,2.0,20.0,4.0,26.0,183.0,,1.0,1.0,,7.0,,7.0,8.0,19.0,0.0,1.0
Birmingham_41,2010-11,19188,Scott Dann,Reading,Defender,England,101.0,46.0,55.0,20.0,,,,1.0,16.0,,6.0,,,3.0,,,195.0,77.0,118.0,,,20.0,,,1.0,,,2.0,25.0,23.0,2.0,94.0,31.0,63.0,1.0,1.0,1.0,,17.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,52.0,,1.0,,,,,,,,,6.0,4.0,20.0,0.0,,,,,,2.0,26.0,,83.0,155.0,341.0,413.0,19.0,34.0,1.0,,,1800.0,,168.0,18.0,8.0,,681.0,0.0,10.0,53.0,,185.0,980.0,,,,1.0,53.0,,76.0,35.0,109.0,,4.0
Birmingham_41,2010-11,7907,Stuart Parnaby,Hartlepool United,Defender,England,8.0,4.0,4.0,5.0,,,19.0,1.0,2.0,,1.0,,,,,,27.0,12.0,15.0,50.0,,5.0,,,,,,,7.0,5.0,2.0,19.0,8.0,11.0,,,,,14.0,2.0,,,4.0,,123.0,,,,,,,,,,,13.0,,,51.0,,,,,,,,,,5.0,0.0,2.0,,,2.0,2.0,2.0,2.0,,3.0,56.0,40.0,91.0,4.0,2.0,,17.0,27.0,405.0,1.0,13.0,2.0,3.0,52.0,124.0,0.0,,6.0,,30.0,224.0,,2.0,2.0,1.0,5.0,1.0,4.0,8.0,26.0,0.0,1.0
Birmingham_41,2010-11,7941,Martin Jiránek,Birmingham City,Defender,Czech Republic,32.0,22.0,10.0,10.0,,,18.0,,5.0,,2.0,,,,,,68.0,34.0,34.0,85.0,,10.0,,,1.0,,,,15.0,13.0,2.0,36.0,12.0,24.0,,,1.0,,15.0,1.0,,,29.0,,153.0,,,,,,,,,2.0,,16.0,,,21.0,,,,,,,,2.0,,10.0,0.0,3.0,,,,,1.0,8.0,,9.0,25.0,89.0,105.0,5.0,12.0,,,,785.0,3.0,48.0,6.0,6.0,44.0,153.0,0.0,2.0,17.0,3.0,39.0,261.0,,,,,15.0,,12.0,14.0,27.0,0.0,2.0
Birmingham_41,2010-11,153,Lee Bowyer,Birmingham City,Midfielder,England,31.0,24.0,7.0,29.0,,2.0,148.0,5.0,7.0,,4.0,,5.0,9.0,,,202.0,115.0,87.0,230.0,,29.0,,,1.0,,,4.0,34.0,29.0,5.0,171.0,91.0,80.0,3.0,1.0,,2.0,38.0,23.0,,2.0,127.0,2.0,720.0,,1.0,,,,,,,5.0,,107.0,,1.0,223.0,,,,,,,,10.0,7.0,24.0,0.0,9.0,5.0,1.0,5.0,4.0,4.0,6.0,31.0,79.0,293.0,264.0,473.0,15.0,25.0,9.0,,9.0,2048.0,41.0,32.0,33.0,36.0,288.0,728.0,0.0,17.0,40.0,38.0,176.0,1062.0,3.0,25.0,22.0,11.0,18.0,1.0,49.0,39.0,127.0,2.0,7.0
Birmingham_41,2010-11,19057,Sebastian Larsson,Hull City,Midfielder,Sweden,39.0,29.0,10.0,35.0,18.0,2.0,314.0,5.0,11.0,,7.0,1.0,100.0,23.0,,,245.0,134.0,111.0,381.0,,35.0,,,6.0,,,4.0,45.0,38.0,7.0,206.0,105.0,101.0,2.0,,4.0,2.0,39.0,57.0,,,370.0,4.0,1125.0,,3.0,,,,,1.0,1.0,5.0,,141.0,,4.0,107.0,,,,,,,,19.0,17.0,31.0,0.0,5.0,4.0,34.0,76.0,30.0,10.0,12.0,42.0,68.0,594.0,376.0,826.0,22.0,46.0,13.0,7.0,58.0,2833.0,39.0,38.0,34.0,23.0,573.0,1172.0,0.0,36.0,68.0,33.0,278.0,1889.0,61.0,200.0,107.0,11.0,43.0,3.0,92.0,49.0,186.0,2.0,5.0
Birmingham_41,2010-11,28468,Craig Gardner,Birmingham City,Midfielder,England,57.0,35.0,22.0,29.0,6.0,2.0,108.0,15.0,14.0,,5.0,1.0,3.0,10.0,,,328.0,171.0,157.0,272.0,,29.0,,,,,,8.0,34.0,26.0,8.0,271.0,136.0,135.0,4.0,1.0,,6.0,43.0,24.0,,2.0,199.0,2.0,778.0,,5.0,,,,,1.0,1.0,2.0,,125.0,1.0,5.0,203.0,,,,,,,,29.0,22.0,25.0,1.0,3.0,4.0,1.0,8.0,7.0,17.0,6.0,17.0,71.0,341.0,249.0,511.0,24.0,65.0,10.0,,8.0,2219.0,54.0,39.0,53.0,29.0,326.0,782.0,2.0,51.0,89.0,35.0,200.0,1254.0,2.0,29.0,26.0,11.0,27.0,1.0,45.0,29.0,155.0,0.0,6.0
Birmingham_41,2010-11,33298,Jean Beausejour,Wigan Athletic,Midfielder,Chile,20.0,15.0,5.0,17.0,,1.0,65.0,4.0,,,,,4.0,2.0,,,105.0,60.0,45.0,82.0,,17.0,,,,,,2.0,13.0,8.0,5.0,85.0,45.0,40.0,1.0,1.0,,1.0,21.0,9.0,,1.0,29.0,1.0,269.0,,2.0,,,,,,,1.0,,53.0,,,93.0,,,,,,,,4.0,2.0,9.0,0.0,6.0,8.0,2.0,9.0,7.0,9.0,1.0,11.0,10.0,139.0,63.0,183.0,8.0,11.0,,1.0,9.0,895.0,25.0,8.0,10.0,12.0,158.0,269.0,0.0,6.0,19.0,22.0,76.0,465.0,2.0,36.0,34.0,8.0,7.0,,9.0,18.0,67.0,0.0,0.0
Birmingham_41,2010-11,15440,David Bentley,Tottenham Hotspur,Midfielder,England,15.0,9.0,6.0,15.0,5.0,,90.0,11.0,,,2.0,,32.0,15.0,,,135.0,69.0,66.0,115.0,,15.0,,,1.0,,,,21.0,16.0,5.0,120.0,60.0,60.0,1.0,,,,11.0,20.0,,,88.0,1.0,348.0,,6.0,,,,,,,,,45.0,,,71.0,,,,,,,,15.0,6.0,10.0,0.0,2.0,5.0,10.0,27.0,16.0,20.0,1.0,18.0,22.0,225.0,92.0,268.0,2.0,15.0,3.0,1.0,19.0,920.0,49.0,6.0,9.0,23.0,236.0,364.0,0.0,21.0,17.0,17.0,74.0,696.0,15.0,82.0,61.0,31.0,10.0,,21.0,15.0,53.0,0.0,1.0
Birmingham_41,2010-11,2324,Barry Ferguson,Birmingham City,Midfielder,Scotland,57.0,23.0,34.0,35.0,,,,3.0,14.0,,9.0,1.0,,5.0,,,240.0,111.0,129.0,,,35.0,,,,,,,49.0,40.0,9.0,183.0,88.0,95.0,1.0,,,,72.0,22.0,,,,,,,,,,,,,,,,219.0,,,,,,,,,,,2.0,,35.0,0.0,,,,3.0,3.0,7.0,6.0,27.0,229.0,928.0,827.0,1523.0,22.0,29.0,13.0,1.0,10.0,3150.0,,39.0,37.0,37.0,,2150.0,0.0,2.0,51.0,,398.0,2448.0,,12.0,12.0,,50.0,2.0,117.0,67.0,281.0,,1.0
Birmingham_41,2010-11,49438,Jordon Mutch,Crawley Town,Midfielder,England,9.0,6.0,3.0,3.0,,,18.0,,4.0,,,,,,,,27.0,15.0,12.0,42.0,,3.0,,,1.0,,,,7.0,5.0,2.0,18.0,9.0,9.0,,,,,3.0,1.0,,,21.0,,104.0,,1.0,,,,,,,,,9.0,,,23.0,,,,,,,,3.0,1.0,3.0,0.0,1.0,,,,,2.0,,4.0,2.0,50.0,33.0,81.0,1.0,4.0,2.0,,,244.0,1.0,6.0,6.0,2.0,26.0,104.0,0.0,4.0,5.0,1.0,21.0,139.0,,,,,,,1.0,3.0,20.0,0.0,1.0
Birmingham_41,2010-11,4445,James McFadden,Everton,Midfielder,Scotland,8.0,7.0,1.0,4.0,1.0,,20.0,,,,,,5.0,1.0,,,51.0,33.0,18.0,29.0,,4.0,,,1.0,,,,2.0,2.0,,43.0,26.0,17.0,1.0,,,,2.0,8.0,,,12.0,,76.0,,1.0,,,,,,,,,18.0,,,17.0,,,,,,,,1.0,1.0,3.0,0.0,3.0,1.0,2.0,9.0,5.0,4.0,1.0,3.0,3.0,52.0,11.0,51.0,3.0,2.0,1.0,3.0,3.0,280.0,16.0,2.0,4.0,8.0,60.0,78.0,0.0,2.0,5.0,7.0,24.0,153.0,3.0,12.0,10.0,10.0,,,5.0,2.0,19.0,0.0,0.0
Birmingham_41,2010-11,18129,Keith Fahey,Birmingham City,Midfielder,Ireland,24.0,12.0,12.0,24.0,,1.0,151.0,11.0,2.0,,3.0,,8.0,13.0,,,108.0,57.0,51.0,185.0,,24.0,,,1.0,,,1.0,33.0,27.0,6.0,84.0,45.0,39.0,,,,0.0,42.0,6.0,,,110.0,2.0,625.0,,6.0,,,,,,,3.0,,65.0,,1.0,183.0,,,,,,,,11.0,8.0,19.0,0.0,11.0,5.0,1.0,9.0,8.0,10.0,4.0,22.0,28.0,288.0,220.0,471.0,5.0,12.0,2.0,,2.0,1521.0,27.0,22.0,7.0,12.0,225.0,629.0,0.0,19.0,17.0,18.0,130.0,902.0,5.0,37.0,32.0,8.0,19.0,,25.0,28.0,105.0,0.0,2.0
Birmingham_41,2010-11,56430,Enric Vallès,Birmingham City,Midfielder,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Birmingham_41,2010-11,51860,Míchel,Qarabag,Midfielder,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Birmingham_41,2010-11,83283,Nathan Redmond,Blackburn Rovers U21,Forward,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Birmingham_41,2010-11,5246,Aliaksandr Hleb,BATE Borisov,Midfielder,Belarus,8.0,6.0,2.0,19.0,,1.0,124.0,2.0,1.0,,,,,4.0,,,146.0,78.0,68.0,152.0,,19.0,,,2.0,,,1.0,22.0,21.0,1.0,138.0,72.0,66.0,1.0,,,0.0,21.0,23.0,,,121.0,1.0,542.0,,3.0,,,,,,,1.0,,72.0,,1.0,145.0,,,,,,,,3.0,1.0,13.0,0.0,11.0,6.0,,2.0,2.0,13.0,1.0,43.0,12.0,332.0,121.0,439.0,5.0,17.0,15.0,,,1092.0,51.0,4.0,9.0,31.0,172.0,542.0,0.0,4.0,22.0,23.0,91.0,734.0,,5.0,5.0,20.0,1.0,1.0,3.0,16.0,88.0,0.0,0.0
Birmingham_41,2010-11,1972,Kevin Phillips,Birmingham City,Forward,England,5.0,5.0,,14.0,,0.0,44.0,4.0,2.0,,,,,4.0,,,36.0,26.0,10.0,26.0,1.0,14.0,,,,,,1.0,7.0,6.0,1.0,31.0,21.0,10.0,1.0,,,1.0,,,,,32.0,6.0,146.0,,,,,,,,,1.0,,19.0,,1.0,44.0,,,,,,,,5.0,5.0,5.0,0.0,2.0,9.0,,,,3.0,,16.0,3.0,83.0,38.0,118.0,,,2.0,,,485.0,13.0,1.0,7.0,7.0,55.0,146.0,0.0,10.0,,19.0,25.0,207.0,,7.0,7.0,2.0,1.0,2.0,2.0,7.0,23.0,0.0,0.0
Birmingham_41,2010-11,18804,Cameron Jerome,Bolton Wanderers,Forward,England,263.0,155.0,108.0,34.0,,2.0,157.0,7.0,3.0,,3.0,,,22.0,,,473.0,291.0,182.0,159.0,,34.0,,,6.0,,,3.0,47.0,36.0,11.0,210.0,136.0,74.0,,1.0,3.0,1.0,11.0,23.0,,,152.0,25.0,642.0,,14.0,,,,,,,4.0,,49.0,,2.0,175.0,,,,,,,,29.0,19.0,30.0,0.0,12.0,4.0,,2.0,2.0,15.0,,64.0,9.0,307.0,74.0,370.0,5.0,16.0,5.0,,10.0,2657.0,87.0,19.0,43.0,38.0,462.0,643.0,0.0,48.0,21.0,121.0,264.0,1046.0,,25.0,25.0,37.0,2.0,25.0,4.0,25.0,260.0,0.0,2.0
Birmingham_41,2010-11,17744,Matt Derbyshire,Bradford City,Forward,England,45.0,37.0,8.0,13.0,,,18.0,1.0,,,,,,2.0,,,83.0,62.0,21.0,21.0,1.0,13.0,,,,,,,13.0,10.0,3.0,38.0,25.0,13.0,2.0,,,,4.0,2.0,,,19.0,7.0,90.0,,,,,,,,,1.0,,9.0,,,32.0,,,,,,,,4.0,3.0,4.0,0.0,2.0,9.0,,,,2.0,,3.0,4.0,45.0,13.0,54.0,2.0,2.0,1.0,,,461.0,14.0,5.0,12.0,7.0,65.0,90.0,0.0,7.0,4.0,18.0,32.0,161.0,,5.0,5.0,5.0,3.0,4.0,5.0,1.0,27.0,0.0,1.0
Birmingham_41,2010-11,14934,Obafemi Martins,Birmingham City,Forward,Nigeria,12.0,9.0,3.0,4.0,,,15.0,,,,,,,,,,34.0,22.0,12.0,8.0,,4.0,,,,,,,6.0,4.0,2.0,22.0,13.0,9.0,1.0,,,,2.0,1.0,,,18.0,3.0,58.0,,,,,,,,,,,5.0,,,17.0,,,,,,,,1.0,,3.0,0.0,2.0,1.0,,,,2.0,,3.0,3.0,34.0,13.0,44.0,1.0,2.0,,,,250.0,7.0,,7.0,4.0,27.0,58.0,0.0,1.0,3.0,3.0,11.0,91.0,,1.0,1.0,,,,1.0,1.0,10.0,0.0,0.0
Birmingham_41,2010-11,26883,Nikola Zigic,Birmingham City,Forward,Serbia,174.0,80.0,94.0,25.0,,2.0,116.0,4.0,1.0,,4.0,,,4.0,,,282.0,159.0,123.0,118.0,,25.0,,,3.0,,,5.0,15.0,14.0,1.0,108.0,79.0,29.0,1.0,3.0,2.0,3.0,5.0,15.0,,,94.0,24.0,451.0,,2.0,,1.0,,,,,1.0,,33.0,,2.0,124.0,,,,,,,,14.0,12.0,13.0,0.0,4.0,12.0,,,,2.0,,64.0,6.0,191.0,80.0,265.0,3.0,13.0,4.0,1.0,3.0,1310.0,32.0,24.0,38.0,11.0,247.0,452.0,0.0,26.0,16.0,65.0,181.0,621.0,,3.0,3.0,7.0,1.0,18.0,7.0,17.0,174.0,4.0,4.0
Birmingham_41,2010-11,90515,Akwasi Asante,Chesterfield,Forward,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Birmingham_41,2010-11,1450,Marcus Bent,Birmingham City,Forward,England,1.0,1.0,,3.0,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,3.0,,,,,,,2.0,2.0,,,,,,,,,,,,,1.0,,7.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,0.0,,3.0,,,,,,1.0,,3.0,1.0,4.0,,,,,,12.0,,,,,3.0,7.0,0.0,,,,3.0,8.0,,,,,,2.0,,1.0,3.0,0.0,0.0
