team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Blackburn_5,2010-11,76359,Phil Jones,Manchester United,Defender,England,66.0,33.0,33.0,26.0,,,76.0,4.0,15.0,,6.0,1.0,,7.0,,,264.0,111.0,153.0,370.0,,26.0,,,,,,,33.0,32.0,1.0,198.0,78.0,120.0,1.0,,,,76.0,7.0,2.0,,140.0,1.0,680.0,,3.0,,1.0,,,,,2.0,,74.0,,,97.0,,,,,,,,,10.0,4.0,24.0,0.0,2.0,2.0,,2.0,2.0,10.0,13.0,10.0,44.0,234.0,191.0,379.0,24.0,51.0,4.0,,8.0,2176.0,33.0,120.0,27.0,35.0,335.0,683.0,0.0,14.0,75.0,17.0,260.0,1140.0,,13.0,13.0,17.0,58.0,2.0,54.0,51.0,206.0,0.0,4.0
Blackburn_5,2010-11,8371,Gaël Givet,Blackburn Rovers,Defender,France,82.0,42.0,40.0,29.0,,1.0,46.0,2.0,18.0,,5.0,1.0,,3.0,,,153.0,66.0,87.0,419.0,,29.0,,,,,,1.0,35.0,31.0,4.0,71.0,24.0,47.0,,,,0.0,70.0,7.0,2.0,1.0,54.0,,645.0,,,,,,,,,1.0,,45.0,,,127.0,,,,,,,,,6.0,2.0,29.0,1.0,6.0,,,2.0,2.0,,26.0,5.0,24.0,184.0,217.0,375.0,12.0,21.0,,42.0,110.0,2466.0,3.0,227.0,12.0,14.0,316.0,646.0,1.0,8.0,33.0,20.0,247.0,1233.0,,7.0,7.0,,88.0,2.0,60.0,68.0,187.0,0.0,4.0
Blackburn_5,2010-11,17152,Jermaine Jones,Blackburn Rovers,Midfielder,United States,24.0,13.0,11.0,15.0,2.0,,33.0,2.0,11.0,,3.0,1.0,,7.0,,,181.0,90.0,91.0,198.0,,15.0,,,,,,,22.0,19.0,3.0,157.0,77.0,80.0,3.0,,,,46.0,10.0,,,122.0,,439.0,,1.0,,,,,,,6.0,,79.0,,,87.0,,,,,,,,,9.0,2.0,15.0,0.0,4.0,,,1.0,1.0,4.0,1.0,16.0,31.0,205.0,98.0,271.0,19.0,38.0,2.0,1.0,2.0,1296.0,20.0,26.0,40.0,19.0,191.0,440.0,0.0,11.0,57.0,12.0,138.0,701.0,,10.0,10.0,7.0,16.0,,25.0,26.0,113.0,0.0,8.0
Blackburn_5,2010-11,92488,Jason Lowe,Tranmere Rovers,Midfielder,England,1.0,,1.0,1.0,,,6.0,1.0,1.0,,,,,,,,5.0,1.0,4.0,12.0,,1.0,,,,,,,2.0,2.0,,4.0,1.0,3.0,,,,,3.0,,,,8.0,,30.0,,,,,,,,,,,2.0,,,4.0,,,,,,,,,,,,0.0,,1.0,,,,,,2.0,2.0,14.0,9.0,21.0,,3.0,1.0,,,66.0,,1.0,1.0,,8.0,30.0,0.0,,3.0,1.0,7.0,40.0,,,,,1.0,,2.0,,5.0,0.0,0.0
Blackburn_5,2010-11,4740,Brett Emerton,Blackburn Rovers,Midfielder,Australia,41.0,29.0,12.0,30.0,1.0,2.0,142.0,9.0,4.0,,4.0,,14.0,11.0,,,199.0,127.0,72.0,221.0,,30.0,,,5.0,,,4.0,43.0,39.0,4.0,158.0,98.0,60.0,2.0,,,2.0,25.0,28.0,,3.0,252.0,6.0,707.0,,3.0,,,,,,,4.0,,92.0,,1.0,99.0,,,,,,,,,15.0,11.0,24.0,0.0,4.0,6.0,6.0,30.0,23.0,8.0,3.0,34.0,37.0,362.0,224.0,519.0,8.0,29.0,2.0,10.0,20.0,2193.0,49.0,34.0,36.0,15.0,322.0,714.0,0.0,26.0,37.0,38.0,158.0,1109.0,8.0,63.0,48.0,17.0,17.0,4.0,31.0,36.0,127.0,2.0,4.0
Blackburn_5,2010-11,1274,David Dunn,Oldham Athletic,Midfielder,England,28.0,18.0,10.0,27.0,1.0,1.0,86.0,4.0,2.0,,1.0,,10.0,8.0,,,205.0,123.0,82.0,280.0,1.0,27.0,,,1.0,,,2.0,24.0,23.0,1.0,177.0,105.0,72.0,,1.0,,1.0,19.0,14.0,,,110.0,1.0,582.0,,3.0,,,,,1.0,1.0,2.0,,75.0,,1.0,112.0,,,,,,,,,15.0,6.0,17.0,0.0,11.0,10.0,3.0,13.0,8.0,20.0,2.0,20.0,24.0,273.0,153.0,389.0,8.0,28.0,8.0,,7.0,1389.0,56.0,22.0,29.0,16.0,298.0,588.0,0.0,21.0,36.0,21.0,175.0,894.0,5.0,37.0,26.0,27.0,10.0,2.0,41.0,19.0,134.0,2.0,3.0
Blackburn_5,2010-11,13524,Vince Grella,Blackburn Rovers,Midfielder,Australia,4.0,,4.0,5.0,,,18.0,1.0,1.0,,,1.0,,,,,33.0,17.0,16.0,83.0,,5.0,,,,,,,8.0,8.0,,29.0,17.0,12.0,,,,,9.0,1.0,,,31.0,,168.0,,,,,,,,,1.0,,11.0,,,37.0,,,,,,,,,,,4.0,0.0,4.0,1.0,,1.0,1.0,,2.0,3.0,8.0,63.0,59.0,113.0,2.0,6.0,1.0,,1.0,310.0,4.0,8.0,9.0,4.0,58.0,169.0,0.0,,8.0,,48.0,213.0,,1.0,1.0,,10.0,,11.0,7.0,37.0,0.0,2.0
Blackburn_5,2010-11,16058,Morten Gamst Pedersen,Rosenborg,Midfielder,Norway,78.0,43.0,35.0,35.0,17.0,1.0,178.0,14.0,11.0,,4.0,,126.0,40.0,,,312.0,168.0,144.0,530.0,,35.0,,,6.0,,,4.0,42.0,39.0,3.0,234.0,125.0,109.0,1.0,,1.0,3.0,75.0,47.0,,3.0,170.0,,1053.0,,1.0,,,,,1.0,,5.0,,159.0,,1.0,248.0,,,,,,,,2.0,13.0,14.0,27.0,0.0,4.0,8.0,26.0,50.0,13.0,13.0,17.0,61.0,79.0,474.0,305.0,650.0,15.0,40.0,10.0,106.0,93.0,2517.0,44.0,56.0,43.0,41.0,801.0,1126.0,0.0,27.0,55.0,30.0,397.0,2001.0,91.0,202.0,72.0,14.0,75.0,5.0,94.0,60.0,303.0,2.0,1.0
Blackburn_5,2010-11,49323,Steven Nzonzi,Stoke City,Midfielder,France,116.0,49.0,67.0,21.0,,1.0,62.0,1.0,5.0,,3.0,,,2.0,,,200.0,85.0,115.0,243.0,,21.0,,,,,,1.0,13.0,9.0,4.0,84.0,36.0,48.0,,1.0,,0.0,28.0,6.0,,,134.0,2.0,551.0,,,,,,,,,3.0,,64.0,,,114.0,,,,,,,,,13.0,5.0,13.0,1.0,3.0,8.0,,2.0,2.0,2.0,4.0,19.0,28.0,191.0,176.0,337.0,8.0,28.0,1.0,,,1268.0,8.0,61.0,21.0,10.0,220.0,553.0,1.0,18.0,36.0,36.0,188.0,764.0,,5.0,5.0,4.0,17.0,2.0,27.0,45.0,161.0,0.0,4.0
Blackburn_5,2010-11,7670,Keith Andrews,MK Dons,Midfielder,Ireland,3.0,2.0,1.0,5.0,,,18.0,,,,,,,,,,27.0,13.0,14.0,43.0,,5.0,,,,,,,6.0,5.0,1.0,24.0,11.0,13.0,,,,,4.0,1.0,,,41.0,,135.0,,,,1.0,,,,,1.0,,21.0,,,34.0,,,,,,,,,,1.0,2.0,0.0,1.0,3.0,,,,1.0,,7.0,11.0,52.0,55.0,96.0,2.0,7.0,1.0,,,225.0,2.0,4.0,3.0,3.0,33.0,136.0,0.0,1.0,9.0,2.0,29.0,167.0,,1.0,1.0,,1.0,,3.0,6.0,26.0,0.0,0.0
Blackburn_5,2010-11,49806,Junior Hoilett,Swindon Town,Forward,Canada,24.0,18.0,6.0,24.0,,2.0,82.0,12.0,3.0,,2.0,,5.0,18.0,,,262.0,143.0,119.0,128.0,,24.0,,,1.0,,,5.0,26.0,24.0,2.0,238.0,125.0,113.0,1.0,1.0,1.0,3.0,29.0,23.0,,2.0,66.0,4.0,359.0,,5.0,,,,,,,2.0,,89.0,,2.0,86.0,,,,,,,,,13.0,11.0,17.0,0.0,10.0,7.0,2.0,10.0,8.0,51.0,3.0,20.0,10.0,196.0,90.0,266.0,10.0,28.0,7.0,1.0,3.0,1497.0,100.0,2.0,17.0,24.0,276.0,362.0,0.0,24.0,38.0,95.0,86.0,784.0,3.0,43.0,38.0,58.0,7.0,1.0,4.0,16.0,82.0,2.0,2.0
Blackburn_5,2010-11,87860,Josh Morris,Salford City,Midfielder,England,2.0,2.0,,4.0,,,12.0,,,,,,1.0,1.0,,,13.0,9.0,4.0,5.0,,4.0,,,1.0,,,,4.0,4.0,,11.0,7.0,4.0,,,,,2.0,1.0,,,2.0,,29.0,,,,,,,,,,,5.0,,,10.0,,,,,,,,,,,,0.0,,4.0,1.0,2.0,1.0,,1.0,1.0,,16.0,11.0,25.0,,1.0,,,,83.0,6.0,1.0,1.0,3.0,14.0,29.0,0.0,,1.0,1.0,4.0,50.0,,4.0,4.0,5.0,1.0,,2.0,2.0,2.0,0.0,0.0
Blackburn_5,2010-11,38159,Herold Goulon,Blackburn Rovers,Midfielder,France,6.0,3.0,3.0,4.0,,,3.0,,,,,,,,,,16.0,10.0,6.0,10.0,,4.0,,,,,,,4.0,4.0,,10.0,7.0,3.0,,,,,2.0,,,,7.0,,26.0,,,,,,,,,,,6.0,,,6.0,,,,,,,,,1.0,,1.0,0.0,1.0,3.0,,1.0,1.0,2.0,,,,8.0,8.0,15.0,,1.0,,,,57.0,3.0,4.0,2.0,,14.0,26.0,0.0,1.0,1.0,1.0,11.0,44.0,,,,,,,2.0,,9.0,0.0,0.0
Blackburn_5,2010-11,58900,Mauro Formica,Blackburn Rovers,Midfielder,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Blackburn_5,2010-11,56996,Amine Linganzi,Salford City,Midfielder,Congo,1.0,1.0,,1.0,,,3.0,,,,,,,,,,3.0,1.0,2.0,6.0,,1.0,,,,,,,2.0,2.0,,2.0,,2.0,,,,,2.0,,,,7.0,,19.0,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,11.0,1.0,12.0,1.0,1.0,,,,38.0,,,,,8.0,19.0,0.0,,2.0,1.0,7.0,24.0,,,,,,,,1.0,7.0,0.0,0.0
Blackburn_5,2010-11,6557,El Hadji Diouf,Blackburn Rovers,Midfielder,Senegal,50.0,32.0,18.0,20.0,,,111.0,6.0,,,3.0,,10.0,14.0,,,229.0,111.0,118.0,253.0,,20.0,,,3.0,,,,27.0,25.0,2.0,179.0,79.0,100.0,3.0,,,,32.0,20.0,,,73.0,10.0,553.0,,4.0,,,,,,,,,102.0,,,125.0,,,,,,,,,9.0,5.0,18.0,0.0,7.0,2.0,,20.0,20.0,14.0,4.0,20.0,21.0,266.0,151.0,376.0,8.0,26.0,6.0,,13.0,1563.0,52.0,11.0,21.0,52.0,343.0,562.0,0.0,14.0,34.0,49.0,165.0,969.0,4.0,86.0,82.0,28.0,21.0,4.0,17.0,39.0,148.0,0.0,4.0
Blackburn_5,2010-11,50401,Nikola Kalinic,Atlético de Madrid,Forward,Croatia,21.0,16.0,5.0,18.0,,4.0,66.0,6.0,2.0,,1.0,,,3.0,,,134.0,94.0,40.0,38.0,,18.0,,,1.0,,,5.0,15.0,14.0,1.0,113.0,78.0,35.0,2.0,1.0,1.0,1.0,7.0,8.0,,1.0,34.0,15.0,185.0,,4.0,,,,,,,,,28.0,,3.0,47.0,,,,,,,,,15.0,11.0,15.0,1.0,11.0,3.0,,1.0,1.0,9.0,,30.0,3.0,107.0,33.0,136.0,1.0,2.0,4.0,,,1070.0,46.0,,30.0,23.0,140.0,185.0,1.0,26.0,3.0,60.0,46.0,365.0,,7.0,7.0,22.0,,2.0,4.0,6.0,42.0,4.0,2.0
Blackburn_5,2010-11,5053,Roque Santa Cruz,Manchester City,Forward,Paraguay,54.0,28.0,26.0,10.0,,,58.0,2.0,,,1.0,,,2.0,,,76.0,43.0,33.0,54.0,,10.0,,,,,,,9.0,7.0,2.0,22.0,15.0,7.0,2.0,,2.0,,2.0,6.0,,,48.0,2.0,217.0,,,,,,,,,2.0,,11.0,,,57.0,,,,,,,,,7.0,1.0,7.0,0.0,5.0,3.0,,,,,,25.0,4.0,110.0,36.0,142.0,1.0,3.0,,,1.0,564.0,9.0,4.0,7.0,3.0,100.0,217.0,0.0,8.0,4.0,34.0,71.0,277.0,,1.0,1.0,5.0,2.0,3.0,5.0,4.0,66.0,0.0,0.0
Blackburn_5,2010-11,59142,Aaron Doran,Blackburn Rovers,Forward,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Blackburn_5,2010-11,11991,Benjani,Blackburn Rovers,Forward,Zimbabwe,31.0,27.0,4.0,18.0,,0.0,43.0,4.0,1.0,,,,1.0,1.0,,,84.0,61.0,23.0,25.0,,18.0,,,,,,3.0,10.0,10.0,,53.0,34.0,19.0,,1.0,,3.0,,7.0,,,24.0,10.0,136.0,,,,,,,,,,,12.0,,2.0,45.0,,,,,,,,,9.0,5.0,6.0,0.0,7.0,12.0,,1.0,1.0,7.0,,14.0,4.0,81.0,21.0,97.0,1.0,7.0,2.0,1.0,,657.0,19.0,,14.0,4.0,77.0,137.0,0.0,14.0,8.0,31.0,36.0,227.0,,2.0,2.0,5.0,1.0,3.0,4.0,7.0,32.0,2.0,0.0
Blackburn_5,2010-11,86168,Rubén Rochina,Granada CF,Midfielder,Spain,2.0,1.0,1.0,4.0,,,12.0,,,,,,2.0,,,,32.0,22.0,10.0,15.0,,4.0,,,,,,,4.0,4.0,,30.0,21.0,9.0,1.0,,,,,1.0,,,5.0,,42.0,,,,,,,,,2.0,,7.0,,,11.0,,,,,,,,,1.0,,1.0,0.0,1.0,3.0,,1.0,1.0,3.0,,4.0,3.0,21.0,10.0,27.0,,2.0,,,,117.0,11.0,1.0,6.0,4.0,26.0,43.0,0.0,1.0,2.0,2.0,13.0,71.0,2.0,2.0,,3.0,1.0,,2.0,3.0,11.0,0.0,1.0
Blackburn_5,2010-11,3118,Jason Roberts,Reading,Forward,Grenada,34.0,19.0,15.0,25.0,,4.0,64.0,6.0,2.0,,1.0,,,10.0,,,164.0,103.0,61.0,77.0,,25.0,,,4.0,,,5.0,28.0,26.0,2.0,130.0,84.0,46.0,1.0,,,1.0,5.0,11.0,,2.0,61.0,15.0,272.0,,2.0,,,,,,,4.0,,35.0,,3.0,70.0,,,,,,,,,7.0,10.0,13.0,0.0,5.0,12.0,,2.0,2.0,10.0,,26.0,4.0,161.0,30.0,185.0,2.0,8.0,1.0,,,1471.0,57.0,1.0,25.0,26.0,191.0,272.0,0.0,17.0,10.0,76.0,83.0,477.0,,9.0,9.0,22.0,,5.0,2.0,10.0,81.0,4.0,2.0
Blackburn_5,2010-11,61858,Mame Biram Diouf,Stoke City U23,Forward,Senegal,123.0,75.0,48.0,27.0,,2.0,82.0,6.0,1.0,,,,1.0,9.0,,,272.0,146.0,126.0,114.0,,27.0,,,1.0,,,3.0,28.0,25.0,3.0,149.0,71.0,78.0,2.0,1.0,,1.0,10.0,20.0,,2.0,83.0,16.0,344.0,,2.0,,,,,,,3.0,,70.0,,,66.0,,,,,,,,,14.0,16.0,17.0,0.0,6.0,10.0,,,,15.0,1.0,34.0,8.0,154.0,62.0,208.0,8.0,28.0,2.0,3.0,8.0,1624.0,42.0,9.0,21.0,27.0,237.0,345.0,0.0,30.0,36.0,81.0,129.0,622.0,,20.0,20.0,23.0,8.0,8.0,10.0,21.0,119.0,0.0,2.0
Blackburn_5,2011-12,116221,Sebastian Usai,Southport,Goalkeeper,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Blackburn_5,2011-12,1801,Paul Robinson,Burnley,Goalkeeper,England,1.0,,1.0,34.0,,,,,,38.0,3.0,,,7.0,2.0,4.0,7.0,1.0,6.0,1128.0,1.0,34.0,164.0,268.0,,374.0,,,71.0,55.0,16.0,6.0,1.0,5.0,,,,,,4.0,,,21.0,,418.0,,,,,3.0,1.0,,,2.0,8.0,285.0,,,14.0,1.0,96.0,19.0,51.0,44.0,40.0,,,,,34.0,0.0,,,,,,,132.0,,274.0,262.0,55.0,43.0,,,,,,3060.0,,17.0,,5.0,859.0,1163.0,0.0,,,1.0,846.0,1387.0,,1.0,1.0,,436.0,6.0,832.0,37.0,14.0,0.0,0.0
Blackburn_5,2011-12,10954,Mark Bunn,Aston Villa,Goalkeeper,England,,,,3.0,,,,,,8.0,,,,,,2.0,1.0,,1.0,120.0,,3.0,20.0,32.0,,52.0,,,5.0,5.0,,1.0,,1.0,,,,,,1.0,,,,,36.0,,,,,,,,,,2.0,27.0,,,1.0,,9.0,2.0,7.0,2.0,7.0,,,,,3.0,0.0,,,,,,,11.0,,34.0,32.0,4.0,2.0,,,,,,270.0,,7.0,,1.0,85.0,121.0,0.0,,,,85.0,149.0,,,,,33.0,2.0,82.0,7.0,3.0,0.0,0.0
Blackburn_5,2011-12,88658,Jake Kean,Burton Albion,Goalkeeper,England,,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,25.0,,1.0,10.0,10.0,,19.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,3.0,,9.0,,,,,,,,,,,3.0,,,4.0,,3.0,1.0,,2.0,1.0,,,,,1.0,0.0,,,,,,,1.0,,8.0,5.0,12.0,9.0,,,,,,90.0,,2.0,,,15.0,32.0,0.0,,,,15.0,40.0,,,,,5.0,,14.0,1.0,1.0,0.0,0.0
Blackburn_5,2011-12,12443,Bradley Orr,Blackburn Rovers U23,Defender,England,16.0,4.0,12.0,18.0,,,70.0,1.0,8.0,,2.0,1.0,,7.0,,,70.0,30.0,40.0,177.0,,18.0,,,2.0,,,,35.0,31.0,4.0,54.0,26.0,28.0,,,,,21.0,6.0,,,124.0,,397.0,,,,,,,,,1.0,,51.0,,,28.0,,,,,,,,,2.0,2.0,12.0,0.0,1.0,6.0,,10.0,10.0,2.0,8.0,1.0,17.0,159.0,132.0,264.0,1.0,20.0,,28.0,67.0,1284.0,7.0,69.0,10.0,5.0,176.0,399.0,0.0,4.0,21.0,9.0,118.0,685.0,,18.0,18.0,2.0,35.0,1.0,38.0,37.0,80.0,0.0,2.0
Blackburn_5,2011-12,61023,Bruno Ribeiro,Blackburn Rovers,Defender,Brazil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Blackburn_5,2011-12,103903,Adam Henley,Chorley,Defender,Wales,5.0,4.0,1.0,7.0,,,15.0,1.0,2.0,,,1.0,,1.0,,,47.0,18.0,29.0,46.0,,7.0,,,,,,,12.0,8.0,4.0,42.0,14.0,28.0,,,,,12.0,,1.0,,18.0,,123.0,,,,,,,,,,,13.0,,,44.0,,,,,,,,,,,4.0,0.0,1.0,3.0,,,,3.0,1.0,,7.0,41.0,51.0,85.0,7.0,16.0,,14.0,33.0,471.0,7.0,34.0,5.0,2.0,58.0,123.0,0.0,,23.0,2.0,31.0,274.0,,2.0,2.0,3.0,7.0,1.0,7.0,13.0,24.0,0.0,0.0
Blackburn_5,2011-12,4142,Míchel Salgado,Blackburn Rovers,Defender,Spain,13.0,9.0,4.0,9.0,,,22.0,,2.0,,,,,1.0,,,73.0,40.0,33.0,74.0,,9.0,,,,,,,14.0,12.0,2.0,60.0,31.0,29.0,1.0,,,,13.0,5.0,,,80.0,1.0,188.0,,,,1.0,,,,,1.0,,24.0,,,13.0,,,,,,,,,,,9.0,0.0,3.0,,,4.0,4.0,1.0,7.0,3.0,11.0,77.0,77.0,139.0,10.0,16.0,,19.0,54.0,655.0,7.0,32.0,10.0,2.0,81.0,189.0,0.0,,26.0,2.0,39.0,382.0,,11.0,11.0,1.0,15.0,,8.0,13.0,31.0,0.0,4.0
Blackburn_5,2011-12,28654,Martin Olsson,Malmö FF,Defender,Sweden,50.0,20.0,30.0,27.0,7.0,,96.0,6.0,7.0,,2.0,,,14.0,,,189.0,76.0,113.0,320.0,,27.0,,,2.0,,,,47.0,39.0,8.0,139.0,56.0,83.0,1.0,,1.0,,46.0,9.0,1.0,,37.0,4.0,716.0,,6.0,1.0,,,,,,2.0,,89.0,1.0,,266.0,,,,,,,,,6.0,3.0,23.0,0.0,1.0,4.0,,13.0,13.0,12.0,9.0,5.0,20.0,270.0,269.0,506.0,10.0,29.0,,57.0,172.0,2179.0,40.0,99.0,9.0,32.0,379.0,719.0,1.0,9.0,39.0,20.0,193.0,1395.0,,53.0,53.0,28.0,56.0,2.0,54.0,61.0,139.0,0.0,2.0
Blackburn_5,2011-12,83428,Grant Hanley,Hibernian,Defender,Scotland,58.0,30.0,28.0,23.0,,1.0,35.0,3.0,29.0,,2.0,,,3.0,,,138.0,61.0,77.0,272.0,,23.0,,1.0,,,,1.0,45.0,36.0,9.0,80.0,31.0,49.0,,1.0,,0.0,44.0,3.0,2.0,,77.0,,499.0,,,,,,,,,,,63.0,,,116.0,,,,,,,,,8.0,5.0,19.0,0.0,1.0,4.0,,,,1.0,6.0,,31.0,92.0,277.0,338.0,10.0,32.0,,2.0,1.0,1822.0,2.0,160.0,27.0,6.0,141.0,500.0,0.0,13.0,42.0,31.0,131.0,830.0,,1.0,1.0,1.0,45.0,1.0,48.0,41.0,83.0,2.0,6.0
Blackburn_5,2011-12,19188,Scott Dann,Reading,Defender,England,54.0,35.0,19.0,27.0,,0.0,44.0,2.0,29.0,,3.0,2.0,,3.0,,,129.0,55.0,74.0,369.0,,27.0,,,1.0,,,1.0,58.0,45.0,13.0,75.0,20.0,55.0,,,,1.0,36.0,9.0,1.0,,135.0,1.0,634.0,,,3.0,,,,,,,,71.0,,1.0,94.0,,,,,,,,,7.0,6.0,27.0,0.0,1.0,,,1.0,1.0,3.0,20.0,,76.0,151.0,302.0,376.0,17.0,26.0,,,,2403.0,1.0,224.0,13.0,9.0,194.0,642.0,0.0,13.0,43.0,35.0,190.0,1043.0,,1.0,1.0,,62.0,,83.0,38.0,107.0,0.0,2.0
Blackburn_5,2011-12,8371,Gaël Givet,Blackburn Rovers,Defender,France,53.0,25.0,28.0,22.0,,,54.0,1.0,6.0,,1.0,,,3.0,,,106.0,45.0,61.0,249.0,,22.0,,,1.0,,,,38.0,28.0,10.0,53.0,20.0,33.0,,,,,56.0,2.0,,,52.0,,476.0,,,,,,,,,2.0,,47.0,,,125.0,,,,,,,,,3.0,3.0,21.0,1.0,3.0,1.0,,1.0,1.0,1.0,7.0,5.0,14.0,109.0,240.0,334.0,3.0,22.0,,20.0,61.0,1748.0,4.0,173.0,8.0,7.0,162.0,480.0,1.0,6.0,25.0,18.0,132.0,871.0,,2.0,2.0,,38.0,,21.0,37.0,111.0,0.0,2.0
Blackburn_5,2011-12,92488,Jason Lowe,Tranmere Rovers,Midfielder,England,22.0,12.0,10.0,32.0,,,130.0,2.0,16.0,,3.0,1.0,7.0,2.0,,,149.0,71.0,78.0,358.0,,32.0,,,1.0,,,,55.0,42.0,13.0,127.0,59.0,68.0,4.0,,,,75.0,14.0,,,294.0,1.0,892.0,,2.0,,,,,,,1.0,,96.0,,,116.0,,,,,,,,,2.0,1.0,30.0,0.0,2.0,2.0,5.0,12.0,7.0,2.0,12.0,20.0,65.0,311.0,388.0,622.0,16.0,38.0,,32.0,134.0,2666.0,16.0,90.0,29.0,12.0,304.0,898.0,0.0,3.0,54.0,3.0,211.0,1442.0,1.0,26.0,24.0,7.0,53.0,6.0,59.0,45.0,152.0,0.0,10.0
Blackburn_5,2011-12,1274,David Dunn,Oldham Athletic,Midfielder,England,20.0,12.0,8.0,26.0,1.0,0.0,129.0,10.0,5.0,,,1.0,9.0,10.0,,,197.0,108.0,89.0,313.0,,26.0,,,1.0,,,2.0,36.0,28.0,8.0,177.0,96.0,81.0,2.0,1.0,3.0,2.0,48.0,18.0,,,159.0,2.0,766.0,,4.0,,,,,1.0,,1.0,,96.0,1.0,1.0,175.0,,,,,,,,,14.0,14.0,21.0,0.0,14.0,5.0,2.0,10.0,6.0,15.0,3.0,46.0,55.0,350.0,254.0,539.0,8.0,30.0,5.0,,4.0,1612.0,41.0,13.0,44.0,28.0,282.0,776.0,1.0,28.0,38.0,38.0,182.0,1088.0,6.0,25.0,16.0,20.0,13.0,3.0,29.0,35.0,153.0,2.0,3.0
Blackburn_5,2011-12,13524,Vince Grella,Blackburn Rovers,Midfielder,Australia,,,,1.0,,,1.0,,,,,,,,,,2.0,,2.0,3.0,,1.0,,,,,,,,,,2.0,,2.0,,,,,1.0,,,,2.0,,9.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,0.0,,1.0,,,,,,1.0,1.0,5.0,3.0,7.0,,2.0,,,,11.0,,,,,1.0,9.0,0.0,,2.0,,1.0,13.0,,,,,,,1.0,,,0.0,0.0
