team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,fiftyFifty,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulFiftyFifty,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Spurs_6,2009-10,38462,Vedran Corluka,Lokomotiv Moscow,Defender,Croatia,54.0,25.0,29.0,29.0,,1.0,,,10.0,,10.0,,1.0,10.0,,,206.0,87.0,119.0,,,,,,,,,,,29.0,,,2.0,,,1.0,26.0,20.0,6.0,152.0,62.0,90.0,,1.0,,0.0,,,64.0,21.0,1.0,,,,,,1210.0,,,,,,,,,2.0,,,,107.0,,,,,,,,,,,,,,4.0,,4.0,,29.0,0.0,3.0,,,16.0,16.0,10.0,,29.0,6.0,87.0,539.0,437.0,873.0,18.0,50.0,8.0,68.0,173.0,2556.0,26.0,118.0,22.0,12.0,471.0,1239.0,0.0,8.0,68.0,23.0,279.0,1904.0,,42.0,42.0,11.0,61.0,1.0,80.0,55.0,199.0,0.0,3.0
Spurs_6,2009-10,1934,Ledley King,Tottenham Hotspur,Defender,England,81.0,31.0,50.0,20.0,,2.0,,4.0,25.0,,5.0,,,,,,145.0,51.0,94.0,,,,,,,,,,,20.0,,,,,,2.0,20.0,15.0,5.0,64.0,20.0,44.0,,2.0,1.0,0.0,,,47.0,4.0,2.0,,,,,,522.0,,,,,,,,,3.0,,,,66.0,,,,,,,,,,,,,,4.0,,4.0,,19.0,0.0,5.0,1.0,,,,7.0,,12.0,,42.0,101.0,312.0,371.0,9.0,23.0,,,,1547.0,8.0,131.0,9.0,5.0,181.0,538.0,0.0,8.0,32.0,18.0,125.0,821.0,,,,1.0,36.0,,33.0,31.0,92.0,0.0,1.0
Spurs_6,2009-10,37648,Dorian Dervite,Bolton Wanderers,Defender,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Spurs_6,2009-10,28146,Benoit Assou-Ekotto,St Etienne,Defender,Cameroon,47.0,18.0,29.0,30.0,2.0,0.0,,5.0,10.0,,6.0,2.0,,16.0,,,250.0,94.0,156.0,,,,,,,,,,,30.0,1.0,,2.0,,,1.0,33.0,28.0,5.0,203.0,76.0,127.0,1.0,,,1.0,,,106.0,31.0,,1.0,,,,,1357.0,,,,2.0,,,,,5.0,,,,162.0,,,,,,,,,,,,,,5.0,,2.0,,29.0,0.0,5.0,1.0,,27.0,27.0,22.0,,49.0,3.0,129.0,619.0,473.0,936.0,12.0,61.0,1.0,51.0,230.0,2532.0,32.0,109.0,27.0,32.0,561.0,1408.0,0.0,7.0,73.0,14.0,343.0,2276.0,,74.0,74.0,7.0,108.0,,121.0,79.0,222.0,0.0,5.0
Spurs_6,2009-10,973,Jonathan Woodgate,Middlesbrough,Defender,England,7.0,3.0,4.0,3.0,,,,,,,1.0,,,,,,17.0,7.0,10.0,,,,,,,,,,,3.0,,,,,,,1.0,1.0,,10.0,4.0,6.0,,,,,,,4.0,2.0,,,,,,,50.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,3.0,0.0,1.0,,,,,,,2.0,1.0,5.0,15.0,27.0,37.0,2.0,3.0,,,,194.0,1.0,17.0,2.0,1.0,20.0,53.0,0.0,1.0,5.0,3.0,11.0,84.0,,,,,2.0,,4.0,2.0,7.0,0.0,0.0
Spurs_6,2009-10,15109,Tom Huddlestone,Manchester United U21,Midfielder,England,55.0,28.0,27.0,33.0,6.0,0.0,,36.0,18.0,,12.0,,27.0,19.0,,,343.0,148.0,195.0,,,,,,,,,,,33.0,,,3.0,,,2.0,29.0,24.0,5.0,288.0,120.0,168.0,5.0,,2.0,2.0,,,74.0,51.0,1.0,,,,,,1667.0,,,,,,,,,3.0,,,,198.0,,2.0,,,,,,,,,,,,33.0,,14.0,,33.0,0.0,5.0,,10.0,16.0,3.0,12.0,,10.0,85.0,293.0,753.0,626.0,1070.0,29.0,94.0,15.0,,5.0,2851.0,43.0,89.0,57.0,33.0,507.0,1727.0,0.0,47.0,123.0,26.0,364.0,2319.0,14.0,28.0,7.0,6.0,48.0,,104.0,84.0,260.0,2.0,8.0
Spurs_6,2009-10,17349,Aaron Lennon,Stockport County U21,Midfielder,England,7.0,7.0,,22.0,,1.0,,8.0,,,2.0,,2.0,24.0,,,194.0,84.0,110.0,,,,,,,,,,,22.0,,,9.0,,,3.0,24.0,20.0,4.0,187.0,77.0,110.0,1.0,,1.0,2.0,,,20.0,32.0,,1.0,,,,4.0,562.0,,,,,,,,,2.0,,,,85.0,,2.0,,,,,,,,,,,,4.0,,13.0,,20.0,0.0,5.0,2.0,2.0,31.0,29.0,40.0,,3.0,32.0,15.0,368.0,137.0,459.0,3.0,24.0,5.0,1.0,13.0,1791.0,69.0,9.0,6.0,43.0,243.0,564.0,0.0,17.0,27.0,71.0,90.0,962.0,,77.0,77.0,45.0,4.0,4.0,8.0,22.0,82.0,4.0,1.0
Spurs_6,2009-10,36903,Gareth Bale,Real Madrid,Forward,Wales,82.0,37.0,45.0,23.0,9.0,1.0,,16.0,2.0,,7.0,1.0,31.0,37.0,,,320.0,151.0,169.0,,,,,,,,,,,23.0,,,5.0,,,3.0,22.0,21.0,1.0,238.0,114.0,124.0,,,,2.0,,,61.0,34.0,,2.0,,,,3.0,585.0,,,,,,,,,5.0,,,,76.0,,1.0,,,,,,,,,,,,13.0,,10.0,,18.0,0.0,,5.0,11.0,36.0,22.0,45.0,,12.0,7.0,34.0,297.0,133.0,360.0,11.0,39.0,2.0,48.0,133.0,1707.0,80.0,79.0,22.0,29.0,500.0,607.0,0.0,23.0,50.0,65.0,213.0,1411.0,16.0,113.0,88.0,43.0,42.0,1.0,27.0,55.0,186.0,4.0,2.0
Spurs_6,2009-10,34296,Wilson Palacios,Stoke City,Midfielder,Honduras,40.0,18.0,22.0,33.0,,1.0,,7.0,7.0,,8.0,,,7.0,,,377.0,162.0,215.0,,,,,,,,,1.0,,33.0,,,1.0,,,1.0,33.0,27.0,6.0,337.0,144.0,193.0,1.0,,,0.0,,,71.0,27.0,,1.0,,,,,1332.0,,,,2.0,,,,,5.0,,,,154.0,,,,,,,,,,,,,,11.0,,5.0,,29.0,0.0,7.0,4.0,,2.0,2.0,21.0,,7.0,46.0,154.0,644.0,489.0,977.0,31.0,97.0,14.0,,6.0,2531.0,62.0,42.0,58.0,44.0,316.0,1350.0,0.0,16.0,128.0,19.0,219.0,1826.0,,9.0,9.0,19.0,16.0,,37.0,54.0,182.0,2.0,8.0
Spurs_6,2009-10,37055,Luka Modric,Real Madrid,Midfielder,Croatia,16.0,12.0,4.0,25.0,,1.0,,11.0,2.0,,5.0,,27.0,16.0,,,246.0,115.0,131.0,,,,,,,,,,,25.0,,,3.0,,,3.0,21.0,18.0,3.0,230.0,103.0,127.0,1.0,,1.0,2.0,,,50.0,41.0,,1.0,,,,,1003.0,,,,1.0,,,,,6.0,,,,155.0,,2.0,,,,,,,,,,,,27.0,,13.0,,21.0,0.0,7.0,4.0,5.0,6.0,2.0,49.0,,2.0,49.0,73.0,603.0,293.0,817.0,12.0,24.0,18.0,,5.0,1916.0,66.0,10.0,18.0,42.0,268.0,1034.0,0.0,40.0,36.0,47.0,144.0,1456.0,15.0,46.0,26.0,31.0,3.0,,22.0,23.0,122.0,4.0,2.0
Spurs_6,2009-10,15440,David Bentley,Tottenham Hotspur,Midfielder,England,9.0,5.0,4.0,15.0,6.0,0.0,,12.0,2.0,,4.0,,73.0,21.0,,,125.0,55.0,70.0,,,,,,,,,,,15.0,,,1.0,,,2.0,9.0,8.0,1.0,116.0,50.0,66.0,3.0,,1.0,2.0,,,9.0,29.0,,,,,,5.0,356.0,,,,,,,,,2.0,,,,69.0,,2.0,,,,,,,,,2.0,,,11.0,,12.0,,11.0,0.0,4.0,4.0,18.0,32.0,16.0,19.0,,2.0,18.0,26.0,243.0,100.0,285.0,7.0,15.0,3.0,,5.0,984.0,26.0,7.0,18.0,25.0,214.0,391.0,0.0,23.0,22.0,19.0,80.0,705.0,38.0,97.0,52.0,9.0,15.0,,25.0,13.0,55.0,0.0,1.0
Spurs_6,2009-10,60252,Andros Townsend,Luton Town U21,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Spurs_6,2009-10,28097,Niko Kranjcar,Dynamo Kyiv,Midfielder,Croatia,31.0,22.0,9.0,28.0,6.0,2.0,,17.0,2.0,,4.0,,85.0,25.0,,,313.0,178.0,135.0,,,,,,,,,,,28.0,,,6.0,,,6.0,23.0,21.0,2.0,282.0,156.0,126.0,1.0,,1.0,4.0,,,35.0,52.0,,,,,,2.0,935.0,,,,,,,,,2.0,,,,121.0,,6.0,,,,,,,,,,,,24.0,,22.0,,23.0,0.0,10.0,5.0,23.0,39.0,12.0,21.0,,4.0,69.0,83.0,534.0,276.0,688.0,23.0,42.0,16.0,2.0,16.0,2020.0,85.0,13.0,36.0,40.0,413.0,974.0,0.0,46.0,65.0,58.0,203.0,1536.0,46.0,100.0,36.0,30.0,23.0,4.0,58.0,38.0,145.0,4.0,3.0
Spurs_6,2009-10,10451,Jermaine Jenas,Queens Park Rangers,Midfielder,England,15.0,12.0,3.0,19.0,1.0,0.0,,4.0,3.0,,3.0,,3.0,5.0,,,131.0,64.0,67.0,,,,,,,,,,,19.0,,,2.0,,,1.0,15.0,13.0,2.0,116.0,52.0,64.0,,,,1.0,,,40.0,11.0,,,,,,2.0,541.0,,,,,,,,,1.0,,,,46.0,,1.0,,,,,,,,,,,,8.0,,4.0,,9.0,0.0,1.0,10.0,1.0,2.0,1.0,13.0,,2.0,20.0,65.0,298.0,193.0,424.0,6.0,24.0,8.0,,3.0,931.0,29.0,14.0,12.0,21.0,108.0,552.0,0.0,12.0,30.0,16.0,63.0,757.0,1.0,7.0,6.0,10.0,1.0,3.0,8.0,11.0,55.0,0.0,6.0
Spurs_6,2009-10,28568,Jamie O'Hara,Billericay Town,Midfielder,England,41.0,23.0,18.0,28.0,15.0,1.0,,27.0,7.0,,6.0,,103.0,32.0,,,261.0,147.0,114.0,,,,,,,,,,,28.0,,,4.0,,,2.0,44.0,38.0,6.0,220.0,124.0,96.0,,,1.0,1.0,,,48.0,55.0,,2.0,,,,2.0,1336.0,,,,,,,1.0,,7.0,,,,147.0,,,,,,,,,,,1.0,,,33.0,,21.0,,25.0,0.0,4.0,3.0,14.0,46.0,23.0,18.0,,7.0,86.0,114.0,806.0,383.0,1029.0,16.0,31.0,13.0,1.0,24.0,2265.0,75.0,26.0,29.0,31.0,575.0,1423.0,0.0,54.0,47.0,41.0,280.0,2117.0,65.0,190.0,77.0,27.0,14.0,5.0,73.0,52.0,207.0,0.0,8.0
Spurs_6,2009-10,49944,Jake Livermore,Watford,Midfielder,England,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,0.0,,,,,1.0,,,,,,,,,,0.0,0.0
Spurs_6,2009-10,59032,Dean Parrett,Barnet,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Spurs_6,2009-10,20298,Roman Pavlyuchenko,Tottenham Hotspur,Forward,Russia,31.0,21.0,10.0,16.0,,2.0,,8.0,,,,,,9.0,,,121.0,82.0,39.0,,,,,,,,,,,16.0,,,2.0,,,5.0,10.0,10.0,,90.0,61.0,29.0,1.0,,,3.0,,,6.0,8.0,,2.0,,,,6.0,215.0,,,,,,,,,2.0,,,,20.0,,3.0,,,,,,,,,,,,16.0,,17.0,,8.0,0.0,7.0,8.0,,,,4.0,,,38.0,16.0,114.0,47.0,145.0,3.0,12.0,6.0,1.0,,746.0,34.0,3.0,22.0,10.0,100.0,215.0,0.0,33.0,15.0,42.0,54.0,368.0,,6.0,6.0,8.0,,4.0,3.0,4.0,51.0,2.0,1.0
Spurs_6,2009-10,1710,Robbie Keane,West Ham United,Forward,Ireland,7.0,4.0,3.0,20.0,,1.0,,3.0,2.0,,1.0,,2.0,10.0,,,94.0,56.0,38.0,,,,,,,,,,,20.0,,,2.0,,,6.0,16.0,11.0,5.0,87.0,52.0,35.0,,1.0,,5.0,,,11.0,19.0,,2.0,,,,14.0,367.0,,,,,,,1.0,1.0,2.0,,,,34.0,,3.0,,,,,,,,,,,,7.0,,14.0,,15.0,0.0,12.0,5.0,2.0,7.0,5.0,6.0,,1.0,35.0,15.0,200.0,114.0,292.0,4.0,10.0,6.0,,4.0,1160.0,39.0,3.0,6.0,15.0,110.0,367.0,0.0,21.0,14.0,58.0,60.0,546.0,,7.0,7.0,17.0,4.0,3.0,12.0,9.0,48.0,4.0,1.0
Spurs_6,2009-10,3773,Peter Crouch,Burnley,Forward,England,340.0,126.0,214.0,38.0,,4.0,,15.0,1.0,,10.0,,,17.0,,,537.0,249.0,288.0,,,,,,,,,,,38.0,,,6.0,,,8.0,25.0,21.0,4.0,197.0,123.0,74.0,4.0,6.0,5.0,4.0,,,19.0,47.0,,,,,,19.0,985.0,,,,,,,,,3.0,,,,69.0,,2.0,,,,,,,,,,,,46.0,,36.0,,21.0,0.0,1.0,17.0,,1.0,1.0,12.0,,,137.0,10.0,433.0,162.0,584.0,8.0,11.0,6.0,,2.0,2209.0,74.0,50.0,45.0,43.0,508.0,985.0,0.0,82.0,19.0,217.0,391.0,1397.0,,6.0,6.0,12.0,2.0,41.0,8.0,37.0,383.0,8.0,1.0
Spurs_6,2009-10,1310,Eidur Gudjohnsen,Molde,Forward,Iceland,5.0,5.0,,11.0,2.0,1.0,,2.0,,,,,,2.0,,,32.0,21.0,11.0,,,,,,,,,,,11.0,,,,,,1.0,11.0,11.0,,27.0,16.0,11.0,,,,0.0,,,5.0,4.0,,1.0,,,,2.0,135.0,,,,,,,,,4.0,,,,17.0,,,,,,,,,,,,,,3.0,,3.0,,3.0,0.0,2.0,8.0,,2.0,2.0,4.0,,,18.0,4.0,81.0,39.0,114.0,,3.0,2.0,,2.0,383.0,12.0,4.0,2.0,4.0,37.0,135.0,0.0,6.0,3.0,14.0,17.0,194.0,,2.0,2.0,5.0,,1.0,2.0,4.0,15.0,0.0,0.0
Spurs_6,2009-10,40275,Giovani dos Santos,Villarreal,Forward,Mexico,2.0,2.0,,1.0,,,,,,,,,,,,,3.0,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,1.0,2.0,3.0,,1.0,,,,12.0,,,,,2.0,4.0,0.0,,1.0,,1.0,8.0,,1.0,1.0,,,,,,1.0,0.0,0.0
