team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,forwardPasses,foulWonPenalty,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsOffTargetIncWoodwork,shotsOnTargetIncGoals,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Wigan_111,2010-11,3296,Emmerson Boyce,Blackpool,Defender,Barbados,41.0,21.0,20.0,22.0,,,80.0,3.0,6.0,,5.0,2.0,,11.0,,,159.0,75.0,84.0,378.0,,22.0,,1.0,,,,,27.0,24.0,3.0,118.0,54.0,64.0,1.0,,1.0,,31.0,15.0,2.0,,180.0,1.0,659.0,,2.0,,1.0,,,,,4.0,,79.0,,,34.0,,,,,,,,,1.0,2.0,20.0,0.0,5.0,2.0,,8.0,7.0,15.0,12.0,2.0,31.0,293.0,189.0,443.0,12.0,28.0,,50.0,174.0,1672.0,21.0,76.0,16.0,9.0,321.0,672.0,0.0,3.0,40.0,16.0,198.0,1196.0,,32.0,32.0,9.0,45.0,,47.0,63.0,151.0,0.0,3.0
Wigan_111,2010-11,16234,Ronnie Stam,Standard Liège,Defender,Netherlands,15.0,12.0,3.0,25.0,,1.0,157.0,2.0,3.0,,1.0,,5.0,2.0,,,143.0,65.0,78.0,255.0,,25.0,,,,,,1.0,27.0,25.0,2.0,128.0,53.0,75.0,1.0,,,0.0,35.0,22.0,,1.0,329.0,1.0,794.0,,3.0,,,,,,,,,96.0,,,67.0,,,,,,,,,4.0,3.0,17.0,0.0,11.0,8.0,,12.0,12.0,12.0,1.0,18.0,39.0,356.0,316.0,621.0,15.0,42.0,7.0,18.0,102.0,1584.0,31.0,30.0,13.0,6.0,281.0,808.0,0.0,7.0,57.0,10.0,148.0,1231.0,4.0,53.0,49.0,14.0,21.0,2.0,29.0,43.0,119.0,0.0,2.0
Wigan_111,2010-11,48730,Piscu,Wigan Athletic,Defender,Spain,1.0,1.0,,1.0,,,5.0,,,,,,,,,,13.0,7.0,6.0,15.0,,1.0,,,,,,,1.0,1.0,,12.0,6.0,6.0,,,,,5.0,,1.0,,9.0,,29.0,,,,,,,,,,,6.0,,,2.0,,,,,,,,,,,1.0,0.0,1.0,,,,,2.0,,,2.0,9.0,12.0,19.0,,3.0,,2.0,10.0,69.0,,2.0,,1.0,13.0,31.0,0.0,,3.0,,10.0,59.0,,,,,2.0,,,3.0,10.0,0.0,0.0
Wigan_111,2010-11,74235,Roman Golobart,Wigan Athletic,Defender,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2010-11,83325,Jordan Mustoe,Wigan Athletic,Defender,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2010-11,34285,Maynor Figueroa,Hull City,Defender,Honduras,69.0,37.0,32.0,33.0,1.0,0.0,159.0,5.0,8.0,,5.0,,,10.0,,,307.0,140.0,167.0,670.0,,33.0,1.0,,2.0,1.0,,1.0,49.0,43.0,6.0,238.0,103.0,135.0,,,,1.0,70.0,16.0,3.0,,31.0,1.0,1265.0,,5.0,,,,,,,3.0,,155.0,,1.0,443.0,,,,,,,,,9.0,5.0,32.0,0.0,4.0,1.0,,16.0,16.0,19.0,19.0,,69.0,558.0,371.0,844.0,27.0,59.0,3.0,68.0,260.0,2812.0,36.0,142.0,39.0,30.0,578.0,1303.0,0.0,14.0,86.0,18.0,390.0,2189.0,,42.0,42.0,21.0,115.0,,153.0,88.0,237.0,2.0,11.0
Wigan_111,2010-11,92444,Jordan Robinson,Spennymoor Town,Midfielder,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2010-11,50472,James McCarthy,Celtic,Midfielder,Ireland,21.0,15.0,6.0,24.0,,0.0,153.0,7.0,6.0,,5.0,,1.0,7.0,,,224.0,107.0,117.0,248.0,,24.0,,,1.0,,,3.0,34.0,30.0,4.0,203.0,92.0,111.0,,,1.0,3.0,55.0,18.0,,1.0,210.0,,822.0,,3.0,,,,,,,3.0,,145.0,,2.0,215.0,,,,,,,,,10.0,7.0,24.0,0.0,7.0,,,2.0,2.0,16.0,4.0,39.0,52.0,397.0,297.0,640.0,15.0,49.0,5.0,,4.0,1982.0,33.0,15.0,30.0,31.0,215.0,826.0,0.0,17.0,64.0,20.0,134.0,1160.0,,14.0,14.0,11.0,16.0,2.0,31.0,34.0,103.0,0.0,2.0
Wigan_111,2010-11,66583,Hendry Thomas,Wigan Athletic,Midfielder,Honduras,46.0,31.0,15.0,24.0,2.0,,117.0,1.0,8.0,,3.0,,1.0,1.0,,,248.0,125.0,123.0,274.0,,24.0,,,,,,,34.0,30.0,4.0,202.0,94.0,108.0,1.0,,,,64.0,8.0,,,287.0,,927.0,,,,1.0,,,,,1.0,,125.0,,,277.0,,,,,,,,,4.0,1.0,22.0,0.0,6.0,2.0,,,,2.0,3.0,26.0,67.0,336.0,421.0,690.0,17.0,65.0,,,3.0,1885.0,16.0,39.0,48.0,24.0,231.0,955.0,0.0,5.0,82.0,3.0,198.0,1240.0,,1.0,1.0,1.0,29.0,2.0,54.0,56.0,144.0,0.0,6.0
Wigan_111,2010-11,16045,Ben Watson,Charlton Athletic,Midfielder,England,37.0,16.0,21.0,29.0,7.0,1.0,163.0,4.0,4.0,,3.0,1.0,94.0,9.0,,,212.0,106.0,106.0,504.0,,29.0,,,1.0,,,3.0,40.0,36.0,4.0,175.0,90.0,85.0,,,1.0,2.0,73.0,42.0,1.0,,340.0,,1323.0,,,,,,,2.0,2.0,3.0,,193.0,,3.0,372.0,,,,,,,,1.0,11.0,7.0,23.0,0.0,3.0,6.0,31.0,38.0,3.0,10.0,11.0,34.0,127.0,631.0,533.0,999.0,13.0,42.0,8.0,,8.0,2122.0,32.0,56.0,28.0,20.0,407.0,1379.0,0.0,18.0,55.0,5.0,253.0,1857.0,49.0,87.0,14.0,5.0,36.0,3.0,67.0,67.0,186.0,2.0,3.0
Wigan_111,2010-11,18737,Charles N'Zogbia,Aston Villa,Midfielder,France,47.0,37.0,10.0,34.0,14.0,,,25.0,,,4.0,,41.0,39.0,,,572.0,370.0,202.0,,1.0,34.0,,,5.0,,,9.0,49.0,45.0,4.0,525.0,333.0,192.0,1.0,1.0,,,26.0,63.0,,8.0,,6.0,,,,,1.0,,,,,,,166.0,,,,,,,,,,,3.0,24.0,29.0,32.0,1.0,14.0,2.0,10.0,26.0,16.0,110.0,4.0,63.0,27.0,653.0,155.0,755.0,13.0,15.0,23.0,,19.0,2796.0,,2.0,44.0,54.0,,1006.0,1.0,53.0,28.0,,224.0,1807.0,26.0,96.0,70.0,172.0,6.0,5.0,16.0,28.0,208.0,,2.0
Wigan_111,2010-11,49013,Victor Moses,Luton Town,Midfielder,Nigeria,13.0,6.0,7.0,21.0,,,,7.0,1.0,,,,,16.0,,,132.0,64.0,68.0,,,21.0,,,3.0,,,1.0,16.0,14.0,2.0,119.0,58.0,61.0,6.0,,,,11.0,13.0,,,,5.0,,,,,,,,,,,,39.0,,1.0,,,,,,,,,,10.0,7.0,8.0,0.0,8.0,13.0,,6.0,6.0,28.0,2.0,18.0,3.0,179.0,46.0,216.0,3.0,12.0,5.0,,1.0,812.0,,4.0,12.0,18.0,,299.0,0.0,17.0,15.0,,80.0,506.0,,25.0,25.0,28.0,8.0,3.0,11.0,16.0,69.0,,1.0
Wigan_111,2010-11,50023,Jordi Gómez,Omonia Nicosia,Midfielder,Spain,9.0,4.0,5.0,13.0,4.0,0.0,78.0,3.0,2.0,,1.0,,14.0,1.0,,,101.0,40.0,61.0,93.0,,13.0,,,,,,1.0,11.0,10.0,1.0,92.0,36.0,56.0,,,,1.0,12.0,9.0,,1.0,113.0,,348.0,,1.0,,,,,,,,,43.0,,,78.0,,,,,,,,1.0,10.0,5.0,9.0,0.0,6.0,4.0,2.0,2.0,,9.0,,31.0,20.0,215.0,90.0,283.0,8.0,15.0,4.0,,1.0,725.0,30.0,5.0,3.0,24.0,121.0,362.0,0.0,15.0,23.0,6.0,59.0,526.0,5.0,16.0,9.0,8.0,5.0,1.0,9.0,15.0,50.0,2.0,0.0
Wigan_111,2010-11,61538,Callum McManaman,Wigan Athletic,Midfielder,England,1.0,1.0,,3.0,,,,,,,,,,,,,2.0,2.0,,2.0,,3.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.0,,3.0,,,,,,,,2.0,,2.0,,,,,,12.0,1.0,,,,2.0,3.0,0.0,,,,1.0,4.0,,,,1.0,,,,,1.0,0.0,0.0
Wigan_111,2010-11,43250,Tom Cleverley,Watford,Midfielder,England,22.0,17.0,5.0,25.0,,2.0,177.0,11.0,2.0,,2.0,,4.0,10.0,,,194.0,106.0,88.0,203.0,1.0,25.0,,,2.0,,,3.0,26.0,24.0,2.0,172.0,89.0,83.0,1.0,,,1.0,26.0,24.0,,,63.0,,632.0,,2.0,,,,,,,3.0,,106.0,,3.0,193.0,,,,,,,,,14.0,15.0,19.0,0.0,4.0,6.0,1.0,9.0,8.0,14.0,5.0,37.0,16.0,374.0,154.0,503.0,12.0,35.0,4.0,,18.0,1632.0,61.0,18.0,14.0,22.0,242.0,636.0,0.0,29.0,47.0,37.0,117.0,978.0,1.0,32.0,30.0,19.0,19.0,1.0,22.0,29.0,95.0,2.0,1.0
Wigan_111,2010-11,50471,James McArthur,Crystal Palace,Midfielder,Scotland,20.0,9.0,11.0,18.0,,,47.0,3.0,2.0,,,,,2.0,,,76.0,38.0,38.0,125.0,,18.0,,,,,,,11.0,10.0,1.0,56.0,29.0,27.0,,,,,13.0,6.0,,,52.0,,289.0,,1.0,,,,,,,2.0,,60.0,,,65.0,,,,,,,,,,2.0,3.0,0.0,,15.0,,,,4.0,,4.0,13.0,118.0,92.0,197.0,9.0,10.0,3.0,1.0,3.0,542.0,16.0,14.0,7.0,4.0,107.0,289.0,0.0,2.0,19.0,4.0,79.0,388.0,,2.0,2.0,6.0,14.0,1.0,17.0,23.0,62.0,0.0,0.0
Wigan_111,2010-11,28147,Mohamed Diamé,Newcastle United,Midfielder,Senegal,94.0,57.0,37.0,36.0,,,,10.0,5.0,,4.0,,,13.0,,,507.0,255.0,252.0,,1.0,36.0,,,2.0,,,1.0,49.0,45.0,4.0,413.0,198.0,215.0,1.0,,,,70.0,35.0,,,,3.0,,,,,,,,,,,,168.0,,1.0,,,,,,,,,,15.0,12.0,30.0,0.0,12.0,6.0,,2.0,2.0,57.0,2.0,40.0,80.0,511.0,316.0,745.0,30.0,78.0,20.0,,2.0,2639.0,,45.0,53.0,50.0,,1064.0,0.0,27.0,108.0,,239.0,1646.0,,17.0,17.0,49.0,16.0,2.0,53.0,50.0,186.0,,6.0
Wigan_111,2010-11,18276,Daniel de Ridder,Wigan Athletic,Midfielder,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2010-11,49724,Franco Di Santo,FC Schalke 04,Forward,Argentina,48.0,34.0,14.0,25.0,,1.0,99.0,7.0,1.0,,,,,9.0,,,190.0,126.0,64.0,68.0,,25.0,,,2.0,,,1.0,18.0,17.0,1.0,142.0,92.0,50.0,,,,0.0,9.0,8.0,,1.0,57.0,15.0,285.0,,7.0,,,,,,,1.0,,40.0,,,62.0,,,,,,,,,8.0,13.0,9.0,0.0,7.0,16.0,,3.0,3.0,11.0,,47.0,7.0,138.0,58.0,186.0,7.0,15.0,1.0,1.0,8.0,912.0,63.0,4.0,26.0,17.0,206.0,286.0,0.0,21.0,22.0,36.0,93.0,516.0,,14.0,14.0,26.0,,6.0,5.0,11.0,88.0,0.0,2.0
Wigan_111,2010-11,55415,Conor Sammon,Sheffield United,Forward,Ireland,11.0,7.0,4.0,7.0,,0.0,20.0,2.0,2.0,,,,,2.0,,,23.0,17.0,6.0,11.0,,7.0,,,,,,1.0,2.0,2.0,,12.0,10.0,2.0,,,,1.0,2.0,5.0,,,15.0,,57.0,,2.0,,,,,,,,,5.0,,1.0,11.0,,,,,,,,,1.0,5.0,1.0,0.0,1.0,6.0,,,,1.0,,8.0,1.0,40.0,6.0,45.0,,,,,,209.0,8.0,,2.0,1.0,29.0,57.0,0.0,6.0,,21.0,11.0,91.0,,1.0,1.0,2.0,,1.0,,1.0,11.0,0.0,0.0
Wigan_111,2010-11,49305,Mauro Boselli,Wigan Athletic,Forward,Argentina,13.0,8.0,5.0,8.0,,,26.0,3.0,1.0,,,,,2.0,,,30.0,23.0,7.0,30.0,,8.0,,,,,,,14.0,11.0,3.0,17.0,15.0,2.0,1.0,,1.0,,4.0,3.0,,,26.0,4.0,122.0,,,,,,,1.0,,,,8.0,,,40.0,,,,,,,,,5.0,7.0,5.0,0.0,2.0,3.0,,,,,1.0,30.0,3.0,55.0,23.0,75.0,,,2.0,,,494.0,10.0,,4.0,2.0,65.0,122.0,0.0,12.0,,17.0,44.0,167.0,,2.0,2.0,1.0,1.0,8.0,5.0,7.0,39.0,0.0,0.0
Wigan_111,2010-11,37334,Hugo Rodallega,Fulham,Forward,Colombia,129.0,79.0,50.0,36.0,13.0,,,41.0,4.0,,4.0,,9.0,25.0,,,356.0,231.0,125.0,,,36.0,,,1.0,,,9.0,53.0,48.0,5.0,227.0,152.0,75.0,9.0,1.0,1.0,,12.0,35.0,,3.0,,32.0,,,,,1.0,,,,,,,86.0,,5.0,,,,,,,,,,56.0,45.0,34.0,1.0,6.0,2.0,2.0,4.0,2.0,19.0,1.0,85.0,26.0,470.0,116.0,556.0,6.0,5.0,17.0,1.0,10.0,3030.0,,26.0,46.0,45.0,,821.0,1.0,101.0,11.0,,239.0,1310.0,2.0,31.0,29.0,43.0,11.0,26.0,16.0,35.0,223.0,,4.0
Wigan_111,2011-12,2521,Mike Pollitt,Wigan Athletic,Goalkeeper,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Wigan_111,2011-12,28491,Ali Al Habsi,West Bromwich Albion U23,Goalkeeper,Oman,2.0,1.0,1.0,38.0,,,,,,39.0,8.0,,,,2.0,3.0,8.0,4.0,4.0,678.0,,38.0,355.0,150.0,,351.0,1.0,,62.0,49.0,13.0,6.0,3.0,3.0,,,,,,,,,66.0,,321.0,,,,,8.0,4.0,,,4.0,23.0,281.0,,,73.0,4.0,119.0,15.0,69.0,50.0,38.0,,,,,38.0,0.0,,,,,,1.0,88.0,,281.0,208.0,249.0,176.0,1.0,,,,,3420.0,,30.0,1.0,,366.0,817.0,0.0,,1.0,,360.0,1169.0,,,,,140.0,,347.0,51.0,13.0,0.0,1.0
Wigan_111,2011-12,15498,Steve Gohouri,Wigan Athletic,Defender,Cote d’Ivoire,14.0,1.0,13.0,10.0,,,21.0,,2.0,,,,,1.0,,,59.0,15.0,44.0,131.0,,10.0,,,,,,,23.0,18.0,5.0,45.0,14.0,31.0,,,,,9.0,,,,87.0,1.0,299.0,,,,,,,,,2.0,,21.0,1.0,,66.0,,,,,,,,,2.0,2.0,8.0,0.0,1.0,2.0,,,,5.0,3.0,2.0,22.0,79.0,162.0,219.0,8.0,9.0,,3.0,13.0,682.0,6.0,29.0,5.0,9.0,82.0,305.0,1.0,4.0,17.0,5.0,64.0,415.0,,,,1.0,14.0,,28.0,23.0,36.0,0.0,2.0
Wigan_111,2011-12,43035,Antolin Alcaraz,Everton,Defender,Paraguay,59.0,30.0,29.0,25.0,,1.0,48.0,4.0,13.0,,6.0,,1.0,,,,198.0,87.0,111.0,569.0,,25.0,,,,,,2.0,34.0,25.0,9.0,139.0,57.0,82.0,3.0,2.0,,1.0,65.0,14.0,1.0,,321.0,,1051.0,,1.0,,1.0,,,,,2.0,,102.0,,,153.0,,,,,,,,,8.0,3.0,25.0,0.0,2.0,,,1.0,1.0,5.0,11.0,,98.0,317.0,528.0,746.0,16.0,45.0,2.0,4.0,10.0,2174.0,4.0,127.0,32.0,16.0,270.0,1091.0,0.0,11.0,61.0,21.0,247.0,1451.0,,2.0,2.0,1.0,40.0,,63.0,103.0,184.0,4.0,5.0
Wigan_111,2011-12,11911,Gary Caldwell,Wigan Athletic,Defender,Scotland,85.0,36.0,49.0,36.0,,2.0,58.0,,37.0,,8.0,1.0,,2.0,,,185.0,90.0,95.0,602.0,,36.0,1.0,,,,,3.0,53.0,42.0,11.0,100.0,54.0,46.0,2.0,2.0,,1.0,52.0,12.0,2.0,,519.0,1.0,1387.0,,,1.0,4.0,,,,,3.0,,124.0,,1.0,293.0,,,,,,,,,6.0,3.0,36.0,1.0,,,,2.0,2.0,3.0,21.0,5.0,147.0,323.0,889.0,1063.0,6.0,17.0,1.0,,9.0,3225.0,6.0,208.0,36.0,20.0,283.0,1472.0,1.0,9.0,23.0,22.0,262.0,1877.0,,2.0,2.0,,61.0,,124.0,74.0,138.0,2.0,9.0
Wigan_111,2011-12,3296,Emmerson Boyce,Blackpool,Defender,Barbados,54.0,21.0,33.0,26.0,,1.0,112.0,1.0,6.0,,7.0,,,13.0,,,171.0,79.0,92.0,336.0,1.0,26.0,,,1.0,,,3.0,31.0,24.0,7.0,117.0,58.0,59.0,1.0,1.0,2.0,2.0,34.0,12.0,3.0,,281.0,1.0,751.0,,6.0,,,,,,,1.0,,51.0,,2.0,31.0,,,,,,,,,11.0,5.0,26.0,0.0,3.0,,,20.0,20.0,9.0,5.0,6.0,17.0,336.0,254.0,553.0,7.0,30.0,,34.0,175.0,2270.0,23.0,72.0,20.0,13.0,325.0,760.0,0.0,16.0,37.0,32.0,190.0,1310.0,,47.0,47.0,11.0,31.0,,38.0,64.0,152.0,2.0,3.0
Wigan_111,2011-12,16234,Ronnie Stam,Standard Liège,Defender,Netherlands,6.0,6.0,,20.0,,,92.0,,3.0,,1.0,,,9.0,,,130.0,68.0,62.0,112.0,,20.0,,,1.0,,,,27.0,21.0,6.0,124.0,62.0,62.0,,,,,21.0,8.0,,,226.0,,438.0,,3.0,,,,,,,2.0,,53.0,,,14.0,,,,,,,1.0,,2.0,1.0,13.0,0.0,6.0,7.0,,14.0,14.0,13.0,3.0,6.0,26.0,198.0,196.0,354.0,9.0,35.0,1.0,6.0,75.0,1222.0,36.0,17.0,14.0,5.0,190.0,444.0,0.0,3.0,44.0,7.0,64.0,772.0,,70.0,70.0,20.0,6.0,,10.0,24.0,54.0,0.0,3.0
Wigan_111,2011-12,48730,Piscu,Wigan Athletic,Defender,Spain,6.0,3.0,3.0,5.0,,,10.0,,2.0,,1.0,,,,,,33.0,13.0,20.0,60.0,,5.0,,,,,,,9.0,9.0,,27.0,10.0,17.0,,,,,10.0,,,,42.0,,149.0,,,,1.0,,,,,,,10.0,,,37.0,,,,,,,,,,,5.0,0.0,1.0,,,,,,1.0,,17.0,35.0,90.0,108.0,5.0,9.0,,1.0,8.0,442.0,2.0,25.0,5.0,3.0,28.0,149.0,0.0,,14.0,1.0,24.0,220.0,,,,,2.0,,7.0,7.0,17.0,0.0,2.0
Wigan_111,2011-12,34285,Maynor Figueroa,Hull City,Defender,Honduras,74.0,28.0,46.0,38.0,2.0,,122.0,1.0,18.0,,8.0,,,12.0,,,319.0,110.0,209.0,903.0,,38.0,,1.0,,1.0,,,60.0,47.0,13.0,245.0,82.0,163.0,2.0,,1.0,,93.0,24.0,1.0,,155.0,,1817.0,,2.0,,,,,,,4.0,,175.0,,,678.0,,,,,,,,,18.0,6.0,37.0,0.0,2.0,1.0,,13.0,13.0,18.0,12.0,7.0,175.0,726.0,689.0,1227.0,34.0,73.0,4.0,56.0,183.0,3352.0,20.0,167.0,38.0,38.0,590.0,1858.0,0.0,24.0,107.0,7.0,456.0,2709.0,,19.0,19.0,11.0,75.0,,179.0,108.0,277.0,0.0,6.0
Wigan_111,2011-12,50472,James McCarthy,Celtic,Midfielder,Ireland,14.0,10.0,4.0,33.0,,,259.0,8.0,21.0,,5.0,2.0,,5.0,,,243.0,118.0,125.0,327.0,,33.0,,,1.0,,,,52.0,41.0,11.0,229.0,108.0,121.0,1.0,,1.0,,57.0,32.0,,,507.0,1.0,1515.0,,4.0,,1.0,,,,,4.0,,153.0,,,438.0,,,,,,,,,8.0,5.0,33.0,0.0,6.0,,,1.0,1.0,10.0,3.0,65.0,143.0,655.0,681.0,1192.0,20.0,59.0,4.0,,7.0,2900.0,35.0,57.0,42.0,32.0,268.0,1531.0,0.0,13.0,79.0,15.0,196.0,1923.0,,6.0,6.0,14.0,17.0,1.0,36.0,56.0,160.0,0.0,7.0
Wigan_111,2011-12,19556,David Jones,Wrexham,Midfielder,England,5.0,,5.0,16.0,4.0,,125.0,6.0,2.0,,,,47.0,11.0,,,79.0,38.0,41.0,208.0,,16.0,,,1.0,,,,33.0,27.0,6.0,74.0,38.0,36.0,,,2.0,,13.0,25.0,,,98.0,1.0,633.0,,,,1.0,,,,,3.0,,44.0,,,231.0,,,,,,,,,10.0,2.0,13.0,0.0,4.0,3.0,14.0,16.0,1.0,6.0,,19.0,20.0,378.0,211.0,553.0,5.0,14.0,2.0,6.0,53.0,1165.0,15.0,28.0,11.0,11.0,171.0,662.0,0.0,12.0,19.0,17.0,89.0,921.0,24.0,47.0,20.0,4.0,3.0,,7.0,30.0,82.0,0.0,2.0
Wigan_111,2011-12,14469,Albert Crusat,Wigan Athletic,Midfielder,Spain,3.0,3.0,,15.0,,0.0,67.0,2.0,,,,,1.0,4.0,,,47.0,26.0,21.0,32.0,,15.0,,,,,,1.0,11.0,9.0,2.0,44.0,23.0,21.0,1.0,,1.0,1.0,5.0,6.0,,1.0,27.0,3.0,159.0,,3.0,,,,,,,1.0,,25.0,,,34.0,,,,,,,,,1.0,5.0,4.0,0.0,4.0,11.0,,3.0,3.0,4.0,,13.0,6.0,84.0,54.0,129.0,5.0,5.0,2.0,1.0,3.0,486.0,12.0,3.0,4.0,7.0,75.0,160.0,0.0,6.0,10.0,13.0,25.0,262.0,,24.0,23.0,7.0,3.0,,5.0,6.0,20.0,0.0,1.0
Wigan_111,2011-12,16045,Ben Watson,Charlton Athletic,Midfielder,England,13.0,2.0,11.0,21.0,1.0,2.0,97.0,4.0,8.0,,2.0,,43.0,9.0,,,125.0,68.0,57.0,309.0,,21.0,,,1.0,,,3.0,30.0,23.0,7.0,112.0,66.0,46.0,,,2.0,1.0,36.0,24.0,,1.0,269.0,,900.0,,1.0,,,,,4.0,2.0,1.0,,64.0,,2.0,269.0,,,,,,,1.0,,9.0,7.0,14.0,0.0,7.0,7.0,8.0,13.0,2.0,8.0,4.0,22.0,117.0,455.0,355.0,680.0,7.0,28.0,3.0,,6.0,1262.0,15.0,26.0,29.0,3.0,216.0,944.0,0.0,16.0,35.0,13.0,147.0,1185.0,26.0,40.0,9.0,5.0,10.0,1.0,37.0,29.0,110.0,0.0,1.0
Wigan_111,2011-12,9110,Shaun Maloney,Hull City,Midfielder,Scotland,4.0,3.0,1.0,13.0,2.0,1.0,108.0,4.0,1.0,,2.0,,22.0,11.0,,,77.0,36.0,41.0,84.0,,13.0,,,2.0,,,3.0,9.0,8.0,1.0,73.0,33.0,40.0,1.0,,,2.0,7.0,12.0,,,75.0,,354.0,,1.0,,,,,1.0,1.0,,,27.0,,3.0,100.0,,,,,,,1.0,,5.0,9.0,8.0,0.0,4.0,5.0,3.0,7.0,3.0,8.0,1.0,32.0,12.0,212.0,110.0,303.0,5.0,9.0,7.0,,4.0,772.0,18.0,4.0,9.0,18.0,118.0,367.0,0.0,14.0,14.0,27.0,52.0,525.0,11.0,30.0,16.0,4.0,2.0,2.0,4.0,4.0,48.0,2.0,1.0
Wigan_111,2011-12,49013,Victor Moses,Luton Town,Midfielder,Nigeria,38.0,29.0,9.0,38.0,,,,34.0,,,5.0,,16.0,47.0,,,493.0,272.0,221.0,,3.0,38.0,,,1.0,,,6.0,59.0,47.0,12.0,455.0,243.0,212.0,5.0,1.0,2.0,,28.0,40.0,,2.0,,19.0,,,,,,,,,,,,155.0,,3.0,,,,,,,,,,39.0,30.0,36.0,0.0,6.0,2.0,3.0,23.0,20.0,95.0,,67.0,39.0,606.0,158.0,702.0,9.0,29.0,2.0,1.0,17.0,3217.0,,6.0,40.0,79.0,,913.0,0.0,69.0,38.0,,172.0,1671.0,6.0,69.0,63.0,115.0,13.0,5.0,21.0,36.0,151.0,,4.0
Wigan_111,2011-12,50023,Jordi Gómez,Omonia Nicosia,Midfielder,Spain,18.0,12.0,6.0,28.0,6.0,3.0,197.0,10.0,3.0,,1.0,,31.0,15.0,,,198.0,109.0,89.0,251.0,1.0,28.0,,,,,,5.0,31.0,22.0,9.0,180.0,97.0,83.0,,,1.0,2.0,32.0,29.0,,5.0,270.0,2.0,863.0,,2.0,,,,,2.0,2.0,2.0,,70.0,,,169.0,,,,,,,,,23.0,19.0,24.0,0.0,18.0,4.0,4.0,8.0,3.0,9.0,1.0,77.0,42.0,517.0,225.0,692.0,11.0,20.0,5.0,,2.0,1804.0,60.0,21.0,23.0,43.0,287.0,887.0,0.0,42.0,31.0,28.0,153.0,1241.0,15.0,41.0,19.0,10.0,13.0,5.0,34.0,37.0,119.0,4.0,4.0
