season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243540,14,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,6.0,18.0,49.0,67.0,,3.0,6.0,,,1.0,2.0,,,,2.0,4.0,,,,,,,,2.0,,90.0,1.0,,,,,,9.0,,6.9,,,,,5.0,,,,8.0,,24.0,52.0,76.0,2,1.0,87.0,,,,
2019-20,8243540,14,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,28.0,14.0,42.0,2.0,,3.0,,,,,,,,4.0,4.0,,,2.0,,,,,1.0,1.0,90.0,,,,,,,9.0,,6.8,,,,,,2.0,3.0,,1.0,,35.0,14.0,46.0,0,2.0,66.0,2.0,,2.0,1.0
2019-20,8243540,14,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,1.0,18.0,24.0,42.0,2.0,5.0,3.0,,,1.0,,,,1.0,6.0,10.0,,,3.0,,,,,1.0,,90.0,1.0,,,,,,28.0,,6.9,,,,,2.0,3.0,4.0,,5.0,,36.0,27.0,59.0,2,2.0,97.0,2.0,,3.0,1.0
2019-20,8243540,14,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243540,14,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243545,15,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,6.0,5.0,33.0,38.0,3.0,1.0,3.0,,,,,,,,4.0,5.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,,12.0,,6.9,,,,,3.0,,,,12.0,1.0,12.0,34.0,46.0,1,3.0,61.0,1.0,1.0,,1.0
2019-20,8243545,15,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,1.0,,,15.0,13.0,27.0,,1.0,4.0,,,,2.0,,,1.0,4.0,6.0,,,,,,,,,,72.0,,,,,,,9.0,,6.4,,,,,2.0,2.0,1.0,,1.0,,19.0,13.0,31.0,0,2.0,51.0,2.0,2.0,1.0,2.0
2019-20,8243545,15,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,22.0,20.0,42.0,5.0,1.0,6.0,,,,2.0,,,1.0,11.0,3.0,,,2.0,,,,,3.0,,90.0,,,,,,,15.0,,5.9,,,,,1.0,3.0,4.0,,2.0,,30.0,21.0,47.0,0,,75.0,2.0,,2.0,
2019-20,8243545,15,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243545,15,3,Arsenal,Home,366592,192895,Kieran Tierney,kieran-tierney,D,True,2.0,,,2.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,,,,1.0,18.0,,,,,,,6.0,,6.7,,,,,,,3.0,,,,5.0,4.0,6.0,0,1.0,15.0,1.0,,,1.0
2019-20,8243545,15,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,2.0,5.0,31.0,36.0,1.0,2.0,4.0,,,,,,,,2.0,6.0,,,1.0,,,,,1.0,,90.0,,3.0,,,,,2.0,,7.2,,,,,4.0,2.0,,,3.0,,5.0,33.0,38.0,0,2.0,52.0,,,2.0,1.0
2019-20,8243564,16,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243564,16,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,1.0,,2.0,10.0,18.0,27.0,,2.0,5.0,1.0,,,1.0,,,2.0,4.0,4.0,,,,1.0,,,,2.0,1.0,61.0,,,,,,,7.0,,7.0,,,,,1.0,2.0,1.0,,3.0,,13.0,19.0,31.0,0,1.0,50.0,,,1.0,
2019-20,8243564,16,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,5.0,7.0,87.0,94.0,1.0,6.0,6.0,,,,,,,,2.0,8.0,,,1.0,,,,,3.0,,90.0,,1.0,,,,,12.0,,7.5,,,,,3.0,,,,10.0,,15.0,91.0,106.0,0,2.0,115.0,,,,1.0
2019-20,8243564,16,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,1.0,13.0,46.0,59.0,,,8.0,,,,,,,,2.0,8.0,,,,,,,,1.0,,90.0,,,,,,,15.0,,7.1,,,,,3.0,4.0,2.0,,3.0,,19.0,52.0,69.0,0,3.0,101.0,,3.0,2.0,1.0
2019-20,8243564,16,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,,9.0,4.0,13.0,,1.0,,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,29.0,,,,,,,6.0,,6.3,,,,,2.0,1.0,,,1.0,,10.0,5.0,15.0,0,1.0,28.0,2.0,,,1.0
2019-20,8243564,16,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,7.0,10.0,57.0,67.0,3.0,7.0,2.0,,,,,,,,3.0,7.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,10.0,,7.0,,,,,5.0,,,,12.0,,14.0,63.0,77.0,0,,85.0,,,,
2019-20,8243563,17,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243563,17,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,,5.0,5.0,10.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,,,40.0,,,,,,,5.0,,6.2,,,,,,2.0,2.0,,,,8.0,7.0,13.0,0,,24.0,,1.0,2.0,
2019-20,8243563,17,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,3.0,7.0,53.0,60.0,4.0,1.0,5.0,,,,,,,,5.0,3.0,,1.0,,,,,,1.0,,90.0,,3.0,,,,,15.0,,6.3,,,,,1.0,2.0,,,11.0,,14.0,60.0,74.0,0,,85.0,,1.0,1.0,
2019-20,8243563,17,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,1.0,,3.0,21.0,34.0,54.0,,2.0,8.0,,,,,,,,2.0,4.0,,,,,,,,3.0,1.0,90.0,,,,,,,7.0,,6.7,,,,,3.0,2.0,1.0,,4.0,,24.0,35.0,58.0,0,1.0,78.0,,1.0,,1.0
2019-20,8243563,17,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,3.0,6.0,43.0,49.0,,1.0,5.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,1.0,,90.0,,,,,,,7.0,,6.3,,,,,1.0,,,,7.0,,9.0,46.0,55.0,0,2.0,61.0,,,,1.0
2019-20,8243573,18,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,6.0,14.0,51.0,65.0,2.0,3.0,8.0,,,,,,,1.0,6.0,4.0,,,3.0,,,,,1.0,,90.0,,,,,,,11.0,,7.3,,,,,8.0,,,,8.0,,17.0,57.0,74.0,0,1.0,87.0,1.0,,,1.0
2019-20,8243573,18,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243573,18,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,False,,,10.0,8.0,61.0,69.0,1.0,7.0,3.0,1.0,,,,,,,2.0,11.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,11.0,,8.2,,,1.0,,6.0,1.0,,,18.0,,16.0,63.0,79.0,1,3.0,96.0,1.0,1.0,1.0,2.0
2019-20,8243573,18,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,1.0,,2.0,13.0,33.0,45.0,,,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,1.0,90.0,,,,,,,11.0,,6.9,,,,,1.0,,3.0,,8.0,,18.0,38.0,53.0,0,1.0,80.0,,,,1.0
2019-20,8243573,18,3,Arsenal,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243580,19,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,4.0,30.0,46.0,76.0,1.0,4.0,1.0,,,,,,,,2.0,4.0,,,,,,,,1.0,1.0,90.0,,,,,,,13.0,,7.0,,,2.0,,6.0,1.0,,,8.0,,39.0,49.0,88.0,2,,100.0,,,,
2019-20,8243580,19,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,True,,,2.0,4.0,4.0,8.0,,1.0,,,,,1.0,,,,2.0,1.0,,,1.0,,,,,1.0,,13.0,,,,,,,,,6.5,,,,,1.0,,,,2.0,,4.0,4.0,8.0,0,,10.0,,,,
2019-20,8243580,19,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,3.0,25.0,30.0,55.0,1.0,2.0,6.0,,,,2.0,,,,4.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,14.0,,6.4,,,,,2.0,,1.0,,7.0,,31.0,37.0,67.0,0,2.0,93.0,,,,
2019-20,8243580,19,3,Arsenal,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243580,19,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,3.0,19.0,43.0,62.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,77.0,,1.0,,,,,3.0,,7.0,,,,,3.0,,,,5.0,,21.0,44.0,65.0,0,1.0,72.0,,,,1.0
2019-20,8243589,20,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,3.0,5.0,35.0,40.0,,3.0,4.0,,,,,,,,1.0,3.0,,,1.0,,,,,,,90.0,1.0,2.0,,,,,13.0,,6.9,,,1.0,,5.0,,,,14.0,,15.0,38.0,53.0,2,,64.0,,,,
2019-20,8243589,20,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,True,,,3.0,5.0,24.0,29.0,3.0,5.0,1.0,,,,,,,,4.0,5.0,,,1.0,,,,,,,67.0,,,,,,,11.0,,6.3,,,,,3.0,,,,7.0,,15.0,25.0,40.0,0,,45.0,,,,
2019-20,8243589,20,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,False,,,,8.0,17.0,25.0,2.0,1.0,2.0,1.0,,,,,,,2.0,2.0,,,,1.0,,,,1.0,1.0,23.0,,,,,,,1.0,,7.3,,,1.0,,1.0,,,,,,9.0,17.0,26.0,1,1.0,31.0,,,,
2019-20,8243589,20,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,4.0,14.0,29.0,43.0,2.0,2.0,7.0,,,,2.0,,,,6.0,11.0,,,2.0,,,,,2.0,,90.0,,,,,,,13.0,,7.0,,,,,1.0,1.0,1.0,,7.0,,19.0,34.0,52.0,0,6.0,77.0,,2.0,1.0,4.0
2019-20,8243589,20,3,Arsenal,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243604,21,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,11.0,14.0,35.0,49.0,,1.0,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,8.0,,7.6,,,,,4.0,,,,17.0,,18.0,38.0,56.0,0,1.0,69.0,1.0,1.0,,1.0
2019-20,8243604,21,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,14.0,16.0,30.0,,1.0,2.0,,,,,,,,4.0,2.0,,,4.0,,,,,1.0,,69.0,,,,,,,14.0,,6.3,,,,,1.0,1.0,3.0,,1.0,,24.0,17.0,38.0,0,,59.0,3.0,,1.0,
2019-20,8243604,21,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,6.0,22.0,40.0,62.0,,,5.0,,,,2.0,,,1.0,5.0,6.0,,,1.0,,,,,4.0,,90.0,,,,,,,15.0,,7.3,,,,,2.0,3.0,2.0,,8.0,,30.0,45.0,73.0,0,3.0,97.0,,1.0,2.0,2.0
2019-20,8243604,21,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243604,21,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,5.0,8.0,44.0,52.0,,2.0,2.0,,,,3.0,,,,3.0,6.0,,,,,1.0,,,1.0,,90.0,1.0,1.0,,,,,10.0,,7.8,,,,,4.0,,,,14.0,,15.0,47.0,62.0,1,3.0,75.0,,1.0,,1.0
2019-20,8243618,22,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,15.0,25.0,48.0,73.0,1.0,1.0,3.0,,,,,,,,2.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,,17.0,,7.2,,,2.0,,5.0,,,,22.0,,37.0,52.0,89.0,2,2.0,102.0,1.0,1.0,,1.0
2019-20,8243618,22,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,16.0,11.0,27.0,1.0,3.0,7.0,,,,,,,1.0,6.0,7.0,,,2.0,,,,,2.0,,90.0,,,,,,,25.0,,6.7,,,,,3.0,3.0,2.0,,2.0,,23.0,16.0,37.0,0,1.0,71.0,6.0,2.0,1.0,
2019-20,8243618,22,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,4.0,8.0,18.0,26.0,2.0,1.0,7.0,,,,,,,3.0,8.0,6.0,,,1.0,,,,,1.0,,90.0,,,,,,,28.0,,6.4,,,,,2.0,3.0,,,6.0,,16.0,26.0,42.0,0,3.0,82.0,1.0,1.0,1.0,3.0
2019-20,8243618,22,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243618,22,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,7.0,7.0,56.0,63.0,,4.0,2.0,,,,,1.0,,,4.0,5.0,,,4.0,,,,,1.0,,90.0,,1.0,,,,,10.0,,7.3,,,,,4.0,,,,12.0,,12.0,61.0,73.0,0,,80.0,,1.0,,
2019-20,8243610,23,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,5.0,12.0,55.0,67.0,3.0,4.0,8.0,,,,,,,,3.0,6.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,15.0,,6.9,,,1.0,,2.0,1.0,,,15.0,,17.0,64.0,81.0,1,1.0,91.0,,1.0,1.0,1.0
2019-20,8243610,23,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,1.0,14.0,41.0,55.0,1.0,7.0,2.0,,,,,,,,2.0,9.0,,,1.0,,,,,5.0,,90.0,1.0,,,,,,11.0,,7.4,,,,,6.0,,,,4.0,,19.0,45.0,64.0,1,2.0,82.0,1.0,,,1.0
2019-20,8243610,23,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243610,23,3,Arsenal,Home,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,False,,,2.0,18.0,24.0,42.0,1.0,2.0,8.0,,,,1.0,,,2.0,6.0,6.0,,,,,,,,2.0,,90.0,,1.0,,,,,20.0,,6.4,,,,,1.0,5.0,1.0,,7.0,,28.0,29.0,56.0,0,1.0,85.0,1.0,,3.0,1.0
2019-20,8243610,23,3,Arsenal,Home,793228,156074,Rob Holding,rob-holding,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243638,24,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,1.0,,10.0,10.0,1.0,,,,,,,,,,3.0,1.0,,,2.0,,,,,,,26.0,,,1.0,,,,7.0,,3.7,,,,,,,,,5.0,,6.0,11.0,17.0,0,1.0,20.0,,,,
2019-20,8243638,24,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,9.0,11.0,34.0,45.0,1.0,3.0,5.0,1.0,,,,,,,1.0,4.0,,,,1.0,,,,,1.0,90.0,,3.0,,,,,13.0,,7.7,,,,,9.0,,,,11.0,,15.0,43.0,58.0,0,1.0,73.0,,,,
2019-20,8243638,24,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,3.0,17.0,20.0,37.0,,,2.0,,,,3.0,,,1.0,5.0,4.0,,,1.0,,1.0,,,2.0,,90.0,1.0,1.0,,,,,11.0,,7.2,,,,,2.0,2.0,2.0,,3.0,,22.0,24.0,44.0,1,2.0,67.0,1.0,,2.0,2.0
2019-20,8243638,24,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243638,24,3,Arsenal,Away,793228,156074,Rob Holding,rob-holding,D,True,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,9.0,,,,,,,,,6.4,,,,,2.0,,,,,,,1.0,1.0,0,,6.0,,,,
2019-20,8243646,25,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,False,,,4.0,8.0,31.0,39.0,4.0,3.0,5.0,1.0,,1.0,,,,,5.0,4.0,,,1.0,,,,,,1.0,90.0,,1.0,,,,,16.0,,7.4,,,,,4.0,,,,12.0,,14.0,40.0,54.0,1,1.0,63.0,1.0,,,1.0
2019-20,8243646,25,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,6.0,8.0,36.0,44.0,3.0,8.0,5.0,,,,,,,,5.0,9.0,,,2.0,,,,,2.0,,90.0,,,,,,,16.0,,7.3,,,1.0,,9.0,,,,12.0,,16.0,44.0,60.0,1,1.0,75.0,,,,1.0
2019-20,8243646,25,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,2.0,21.0,23.0,44.0,1.0,1.0,4.0,,,,,,,1.0,6.0,6.0,,,3.0,,,,,1.0,,90.0,,1.0,,,,,16.0,,7.3,,,1.0,,4.0,3.0,2.0,,5.0,,25.0,29.0,52.0,1,3.0,84.0,2.0,,2.0,3.0
2019-20,8243646,25,3,Arsenal,Away,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243653,26,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,6.0,23.0,47.0,70.0,1.0,,4.0,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,,90.0,,2.0,,,,,4.0,,7.5,,,,,1.0,,,,8.0,,26.0,47.0,73.0,0,1.0,79.0,1.0,,,
2019-20,8243653,26,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,5.0,30.0,42.0,72.0,1.0,7.0,2.0,,,1.0,,,,,2.0,7.0,,,1.0,,,,,,,90.0,,,,,,,8.0,,7.5,,,1.0,,9.0,,,,7.0,,33.0,47.0,80.0,2,,91.0,,,,
2019-20,8243653,26,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243653,26,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,2.0,32.0,30.0,62.0,,2.0,4.0,,,,3.0,,,,6.0,3.0,,,2.0,,,,,1.0,,90.0,,,,,,,12.0,,6.5,,,,,1.0,2.0,2.0,,4.0,,40.0,33.0,71.0,0,,86.0,,,1.0,
2019-20,8243653,26,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243732,27,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,3.0,13.0,41.0,54.0,2.0,1.0,4.0,1.0,,,,,,,2.0,2.0,1.0,,,1.0,,,,1.0,1.0,90.0,,1.0,,,,,8.0,,6.5,,,,,1.0,,,,11.0,,19.0,43.0,62.0,0,,67.0,,1.0,,
2019-20,8243732,27,3,Arsenal,Home,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,2.0,18.0,26.0,44.0,4.0,3.0,2.0,,,,,,,,4.0,7.0,,,,,,,,3.0,,90.0,,,,,,,8.0,,7.2,,,1.0,,7.0,,,,5.0,,22.0,30.0,52.0,1,3.0,73.0,,1.0,,3.0
2019-20,8243732,27,3,Arsenal,Home,142148,111457,Sead Kolašinac,sead-kolasinac,D,False,,,1.0,6.0,,6.0,2.0,1.0,,,,,,,,,2.0,1.0,,,,,,,,,,18.0,,,,,,,1.0,,6.3,,,,,,,,,1.0,,6.0,1.0,7.0,0,,8.0,,,,
2019-20,8243732,27,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,1.0,18.0,17.0,35.0,2.0,,4.0,,,,2.0,,,,5.0,3.0,,,,,,,,1.0,,90.0,,,,,,,14.0,,6.6,,,1.0,,2.0,2.0,2.0,,1.0,,25.0,20.0,43.0,1,1.0,67.0,,1.0,1.0,
2019-20,8243732,27,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,3,Arsenal,Away,21300,41270,David Luiz,david-luiz,D,True,,,1.0,1.0,17.0,18.0,,1.0,,,,,1.0,,,,2.0,2.0,1.0,,1.0,,,,,,,25.0,,,1.0,,,,7.0,,3.0,,,,,1.0,,,,5.0,,5.0,19.0,24.0,0,1.0,27.0,1.0,,,1.0
2019-20,8674008,28,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,,,,2.0,30.0,32.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,90.0,,1.0,,,,,7.0,,6.1,,,,,1.0,,,,5.0,,7.0,32.0,39.0,0,,43.0,,1.0,,
2019-20,8674008,28,3,Arsenal,Away,142148,111457,Sead Kolašinac,sead-kolasinac,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,6.0,16.0,22.0,,,4.0,,,,,,,,,1.0,,,,,,,,2.0,,90.0,,,,,,,6.0,,6.4,,,,,2.0,,,,,,7.0,17.0,24.0,0,1.0,39.0,2.0,,,
2019-20,8674008,28,3,Arsenal,Away,208988,92371,Pablo Marí,pablo-mari,D,False,,,,1.0,13.0,14.0,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,24.0,,,,,,,2.0,,6.6,,,,,1.0,,,,1.0,,2.0,14.0,16.0,0,,18.0,,,,
2019-20,8674008,28,3,Arsenal,Away,352768,154043,Ainsley Maitland-Niles,ainsley-maitland-niles,D,True,,,1.0,3.0,7.0,10.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,,,,23.0,,,,,,,2.0,,6.2,,,,,1.0,,,,1.0,,3.0,7.0,10.0,0,,14.0,1.0,,,
2019-20,8674008,28,3,Arsenal,Away,366592,192895,Kieran Tierney,kieran-tierney,D,False,,,2.0,7.0,32.0,39.0,,,2.0,,,,,,,,1.0,5.0,,,1.0,,,,,,,90.0,,1.0,,,,,4.0,,6.7,,,,,3.0,1.0,,,5.0,,10.0,33.0,43.0,0,3.0,54.0,,1.0,1.0,3.0
2019-20,8243687,29,3,Arsenal,Home,21300,41270,David Luiz,david-luiz,D,False,,,5.0,16.0,57.0,73.0,1.0,2.0,1.0,,,,,,,,1.0,4.0,,,,,,,,1.0,,90.0,,,,,,,6.0,,7.5,,,,,8.0,,,,8.0,,19.0,60.0,79.0,0,1.0,91.0,,1.0,,
2019-20,8243687,29,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,True,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,,3.0,,,,
2019-20,8243687,29,3,Arsenal,Home,208988,92371,Pablo Marí,pablo-mari,D,False,,,8.0,21.0,50.0,71.0,3.0,4.0,9.0,,,,,,,,3.0,6.0,,,1.0,,,,,,,90.0,,,,,,,13.0,,7.2,,,,,8.0,,,,16.0,,26.0,58.0,84.0,0,2.0,96.0,,,,1.0
2019-20,8243687,29,3,Arsenal,Home,2322979,39476,Sokratis Papastathopoulos,sokratis-papastathopoulos,D,False,,,5.0,30.0,29.0,59.0,3.0,5.0,6.0,,1.0,,1.0,,,1.0,8.0,8.0,,,3.0,,,,1.0,,,90.0,,,,,,,9.0,,6.9,,,1.0,,2.0,1.0,1.0,,7.0,,34.0,32.0,65.0,1,1.0,82.0,,1.0,1.0,1.0
2019-20,8684149,30,3,Arsenal,Away,89894,69140,Shkodran Mustafi,shkodran-mustafi,D,False,1.0,,3.0,25.0,42.0,66.0,,6.0,2.0,,,,,,,,,8.0,,,,,,,,,2.0,90.0,1.0,,,,,,15.0,,7.2,,,,,6.0,1.0,1.0,,8.0,,33.0,48.0,80.0,1,,92.0,1.0,1.0,1.0,
