season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768069,7,3,Arsenal,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768069,7,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,1.0,22.0,14.0,35.0,1.0,7.0,7.0,,,,2.0,,,,4.0,9.0,,,1.0,2.0,,,,4.0,2.0,,90.0,,1.0,,,,,,7.8,,,,,8.0,,1.0,,5.0,,27.0,16.0,42.0,0,2.0,70.0,1.0,,
2015-16,6768069,7,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768069,7,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,6.0,18.0,32.0,50.0,1.0,2.0,13.0,,,,,,,,2.0,4.0,,,1.0,,,,,3.0,,,90.0,,2.0,,,,,,7.0,,,,,11.0,,1.0,,11.0,,25.0,35.0,59.0,0,,79.0,1.0,2.0,
2015-16,6768069,7,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,20.0,12.0,32.0,1.0,2.0,4.0,,,,,,,2.0,4.0,5.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,6.5,,,,,1.0,2.0,2.0,,2.0,,28.0,18.0,44.0,0,1.0,69.0,2.0,,2.0
2015-16,6768069,7,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768073,8,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,2.0,3.0,36.0,39.0,,2.0,4.0,,,,1.0,,,1.0,2.0,5.0,,,,,,,,4.0,,1.0,90.0,,,,,,,,7.6,,,,,10.0,,,,9.0,,9.0,38.0,47.0,0,3.0,65.0,,,
2015-16,6768073,8,3,Arsenal,Home,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768073,8,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,,8.0,15.0,23.0,1.0,1.0,10.0,,,,,,,,2.0,6.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,7.5,,,,,1.0,1.0,,,4.0,,13.0,17.0,30.0,0,3.0,45.0,,1.0,1.0
2015-16,6768073,8,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,9.0,,,,,,,,6.7,,,,,,,,,,,2.0,,2.0,0,1.0,3.0,,,
2015-16,6768073,8,3,Arsenal,Home,124737,158074,Gabriel Paulista,gabriel-paulista,D,False,,,3.0,4.0,29.0,33.0,2.0,1.0,7.0,,,,,,,,2.0,4.0,,,,,,,,2.0,,,90.0,,,,,,,,7.6,,,,,8.0,,,,4.0,,5.0,31.0,36.0,0,3.0,53.0,,,
2015-16,6768073,8,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,15.0,9.0,24.0,,2.0,3.0,1.0,,,1.0,,,2.0,3.0,9.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.7,,,,,6.0,2.0,1.0,,1.0,,19.0,12.0,30.0,0,3.0,58.0,,2.0,2.0
2015-16,6768073,8,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768093,9,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,1.0,12.0,39.0,51.0,2.0,2.0,7.0,,,,,,,,4.0,4.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,7.3,,,,,6.0,,,,1.0,,14.0,40.0,54.0,0,2.0,70.0,2.0,,
2015-16,6768093,9,3,Arsenal,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768093,9,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,30.0,23.0,53.0,,5.0,6.0,,,,,,,,1.0,8.0,,,1.0,,,,,8.0,2.0,,90.0,,,,,,,,8.1,,,,,7.0,,3.0,,4.0,,36.0,26.0,59.0,0,2.0,87.0,,1.0,
2015-16,6768093,9,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768093,9,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,1.0,10.0,36.0,46.0,3.0,2.0,7.0,,,,,,,,6.0,7.0,,1.0,3.0,,,,,5.0,,,90.0,,,,,,,,7.6,,,1.0,,8.0,,,,2.0,,12.0,37.0,49.0,1,4.0,73.0,3.0,1.0,
2015-16,6768093,9,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,2.0,,,28.0,22.0,48.0,1.0,,4.0,1.0,,,1.0,,,4.0,7.0,6.0,,,,1.0,,,,2.0,1.0,,90.0,,,,,,,,7.3,,,,,2.0,5.0,6.0,,2.0,,38.0,25.0,57.0,0,2.0,91.0,3.0,,4.0
2015-16,6768093,9,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768111,10,3,Arsenal,Home,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768111,10,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,1.0,12.0,17.0,28.0,,,5.0,,,,1.0,,,2.0,5.0,4.0,,1.0,1.0,,,,,5.0,1.0,,90.0,,,,,,,,6.7,,,,,2.0,2.0,1.0,,1.0,,17.0,19.0,35.0,0,3.0,66.0,1.0,,1.0
2015-16,6768111,10,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,5.0,1.0,2.0,
2015-16,6768111,10,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,3.0,13.0,25.0,38.0,3.0,3.0,12.0,,,,2.0,,,2.0,7.0,6.0,,,,,1.0,,,5.0,,,90.0,1.0,,,,,,,7.6,,,,,6.0,,,,4.0,,15.0,28.0,43.0,1,2.0,62.0,,1.0,
2015-16,6768111,10,3,Arsenal,Home,124737,158074,Gabriel Paulista,gabriel-paulista,D,False,,,2.0,15.0,25.0,40.0,1.0,3.0,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,2.0,,1.0,90.0,,,,,,,,7.0,,,2.0,,1.0,,,,6.0,,20.0,26.0,46.0,2,2.0,53.0,,,
2015-16,6768111,10,3,Arsenal,Home,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,2.0,29.0,12.0,41.0,,1.0,3.0,,,,,,,,2.0,6.0,,,,,,,,,,,90.0,,,,,,,,6.8,,,1.0,,1.0,5.0,3.0,,3.0,,38.0,14.0,49.0,1,2.0,72.0,,,3.0
2015-16,6768111,10,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768110,11,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,4.0,12.0,24.0,36.0,,,7.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.9,,,,,1.0,,,,7.0,,18.0,26.0,44.0,0,,48.0,,,
2015-16,6768110,11,3,Arsenal,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768110,11,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,,,2.0,17.0,11.0,28.0,1.0,4.0,5.0,,,,1.0,,,1.0,5.0,12.0,,,1.0,,,,,5.0,,,90.0,,1.0,,,,,,7.7,,,1.0,,1.0,4.0,3.0,,2.0,,27.0,13.0,37.0,1,4.0,74.0,,1.0,3.0
2015-16,6768110,11,3,Arsenal,Away,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,6.3,,,,,,,1.0,,,,3.0,1.0,3.0,0,,6.0,1.0,,
2015-16,6768110,11,3,Arsenal,Away,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,2.0,17.0,23.0,40.0,1.0,2.0,10.0,,,,,,,,1.0,6.0,,,,,1.0,,,5.0,1.0,,90.0,1.0,,,,,,,8.5,,,1.0,,6.0,1.0,,,4.0,,19.0,27.0,46.0,2,1.0,66.0,,2.0,1.0
2015-16,6768110,11,3,Arsenal,Away,124737,158074,Gabriel Paulista,gabriel-paulista,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768110,11,3,Arsenal,Away,188365,98745,Héctor Bellerín,hector-bellerin,D,False,,,,13.0,10.0,23.0,1.0,,2.0,,,,2.0,,,,5.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,,6.5,,,,,4.0,2.0,3.0,,1.0,,18.0,11.0,26.0,0,1.0,41.0,,,1.0
2015-16,6768110,11,3,Arsenal,Away,227942,101184,Calum Chambers,calum-chambers,D,True,,,,3.0,4.0,7.0,,1.0,3.0,,,,,,,,,3.0,,,,,,,,,1.0,,6.0,,,,,,,,7.1,,,,,,,,,,,3.0,4.0,7.0,0,2.0,9.0,,,
2015-16,6768116,12,3,Arsenal,Home,369,17127,Per Mertesacker,per-mertesacker,D,False,,,1.0,9.0,35.0,44.0,,,9.0,,,,2.0,,,,4.0,4.0,,1.0,2.0,,,,,1.0,,,90.0,,1.0,,,,,,6.5,,,1.0,,5.0,,,,4.0,,13.0,38.0,51.0,1,3.0,65.0,,1.0,
2015-16,6768116,12,3,Arsenal,Home,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,False,,,1.0,19.0,11.0,30.0,1.0,1.0,7.0,,,,1.0,,,3.0,7.0,11.0,,,2.0,,,,,2.0,,,77.0,,,,,,,,7.2,,,,,,1.0,,,5.0,,29.0,14.0,43.0,0,9.0,80.0,1.0,,1.0
2015-16,6768116,12,3,Arsenal,Home,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,3.0,16.0,22.0,37.0,,,3.0,,,,1.0,,,,1.0,6.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.4,,,,,2.0,,2.0,,6.0,,24.0,25.0,47.0,0,5.0,73.0,,1.0,
2015-16,6768116,12,3,Arsenal,Home,24814,42427,Kieran Gibbs,kieran-gibbs,D,True,1.0,,,3.0,1.0,3.0,2.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,16.0,1.0,,,,,,,7.3,,,,,,,1.0,,1.0,1.0,6.0,1.0,6.0,1,,12.0,1.0,,
2015-16,6768116,12,3,Arsenal,Home,51340,51507,Laurent Koscielny,laurent-koscielny,D,False,,,2.0,6.0,23.0,29.0,1.0,3.0,8.0,,,,2.0,,,1.0,4.0,6.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,7.0,,,1.0,,8.0,,,,10.0,,15.0,24.0,39.0,1,3.0,59.0,,,
2015-16,6768116,12,3,Arsenal,Home,124737,158074,Gabriel Paulista,gabriel-paulista,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768116,12,3,Arsenal,Home,227942,101184,Calum Chambers,calum-chambers,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768139,13,3,Arsenal,Away,369,17127,Per Mertesacker,per-mertesacker,D,False,,,1.0,37.0,45.0,82.0,2.0,6.0,8.0,,,,,,,,2.0,7.0,,,,,,,,,,,90.0,,,,,,,,6.7,,,,,5.0,,,,3.0,,42.0,48.0,90.0,0,,98.0,,1.0,
2015-16,6768139,13,3,Arsenal,Away,3579,27334,Mathieu Debuchy,mathieu-debuchy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768139,13,3,Arsenal,Away,17088,38411,Nacho Monreal,nacho-monreal,D,False,1.0,,,22.0,28.0,49.0,1.0,2.0,9.0,,,,,,,1.0,2.0,6.0,,,,,,,,3.0,,,90.0,,,,,,,,6.8,,,,,2.0,,3.0,,4.0,,29.0,36.0,62.0,0,3.0,84.0,2.0,1.0,
