season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965689,32,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965705,33,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965705,33,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,26.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965705,33,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965705,33,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965705,33,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187510,34,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187510,34,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,5187510,34,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,5187510,34,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965745,35,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965745,35,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965745,35,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965745,35,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965761,36,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965761,36,88,Hull_City,Away,13251,27503,Sone Aluko,sone-aluko,F,True,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965761,36,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965761,36,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965761,36,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965779,37,88,Hull_City,Away,10486,20452,Shane Long,shane-long,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965779,37,88,Hull_City,Away,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965779,37,88,Hull_City,Away,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965779,37,88,Hull_City,Away,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965801,38,88,Hull_City,Home,10486,20452,Shane Long,shane-long,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965801,38,88,Hull_City,Home,13251,27503,Sone Aluko,sone-aluko,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965801,38,88,Hull_City,Home,14324,19182,Matty Fryatt,matty-fryatt,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,36.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965801,38,88,Hull_City,Home,37327,62419,Nikica Jelavić,nikica-jelavic,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,54.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965801,38,88,Hull_City,Home,39050,51627,Yannick Sagbo,yannick-sagbo,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
