season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576211,26,8,Chelsea,Away,996914,491785,Harvey Vale,harvey-vale,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236816,27,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,3.0,56.0,36.0,92.0,1.0,1.0,8.0,,,,2.0,,,1.0,5.0,5.0,,,1.0,,,,,,2.0,4.0,,90.0,,,,,,,,10.0,,7.3,,,,,,1.0,,,5.0,,64.0,36.0,100.0,0,3.0,111.0,1.0,,1.0,2.0
2021-22,10236816,27,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,39.0,20.0,59.0,,2.0,3.0,,,,,,,1.0,6.0,4.0,,,5.0,,,,,,4.0,1.0,,72.0,,,,,,,,10.0,,7.0,,,,,,,,,3.0,,42.0,21.0,63.0,0,2.0,76.0,4.0,,,1.0
2021-22,10236816,27,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,2.0,,,39.0,4.0,41.0,2.0,1.0,3.0,1.0,,4.0,1.0,,,2.0,7.0,7.0,,,1.0,,,,,,,2.0,,90.0,2.0,,,,,,,24.0,,7.7,,,1.0,,,4.0,12.0,,,,56.0,4.0,48.0,7,2.0,82.0,3.0,1.0,3.0,
2021-22,10236816,27,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,11.0,3.0,14.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,18.0,,,,,,,,3.0,,6.6,,,,,,1.0,,,,,12.0,3.0,15.0,0,,18.0,1.0,,1.0,
2021-22,10236816,27,8,Chelsea,Home,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576418,28,8,Chelsea,Away,116955,89335,Saúl Ñíguez,saul-niguez,M,False,1.0,,4.0,39.0,19.0,57.0,2.0,3.0,2.0,,,,,,,3.0,6.0,5.0,,,1.0,,,,,,,2.0,,90.0,,1.0,,,,,,19.0,,7.2,,,,,2.0,,6.0,,5.0,,47.0,23.0,64.0,0,2.0,91.0,2.0,,,1.0
2021-22,9576418,28,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,2.0,42.0,43.0,85.0,1.0,,8.0,,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,7.1,,,,,1.0,1.0,,,6.0,,46.0,47.0,93.0,1,,98.0,,1.0,1.0,
2021-22,9576418,28,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,15.0,6.0,21.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,20.0,,,,,,,,4.0,,6.4,,,,,,2.0,,,,,16.0,6.0,22.0,0,,26.0,1.0,1.0,,
2021-22,9576418,28,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,24.0,11.0,35.0,,1.0,7.0,,,,,,,1.0,3.0,5.0,,,1.0,,,,,,1.0,3.0,,70.0,,,,,,,,9.0,,7.3,,,,,,3.0,,,2.0,,27.0,12.0,39.0,0,2.0,52.0,3.0,,2.0,2.0
2021-22,9576418,28,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576418,28,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,1.0,8.0,10.0,18.0,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,,20.0,,,,,,,,4.0,,6.4,,,,,,,,,1.0,1.0,9.0,10.0,19.0,0,,25.0,1.0,,,
2021-22,9576418,28,8,Chelsea,Away,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576253,29,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576253,29,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576253,29,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,2.0,28.0,27.0,55.0,2.0,1.0,4.0,1.0,,,2.0,,,1.0,6.0,5.0,,,1.0,1.0,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,7.5,,,,,1.0,1.0,,,3.0,,37.0,28.0,65.0,0,2.0,77.0,1.0,1.0,1.0,
2021-22,9576253,29,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,17.0,6.0,23.0,,,,,,,,,,,1.0,4.0,,,1.0,,,,,,,,,27.0,,,,,,,,3.0,,6.9,,,,,,1.0,,,1.0,,19.0,6.0,25.0,0,1.0,30.0,,2.0,1.0,
2021-22,9576253,29,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,28.0,11.0,39.0,,1.0,5.0,,,,2.0,,,3.0,8.0,10.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,22.0,,6.8,,,,,,4.0,2.0,,6.0,,36.0,17.0,51.0,0,4.0,78.0,4.0,2.0,3.0,2.0
2021-22,9576253,29,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,2.0,,1.0,23.0,12.0,33.0,1.0,1.0,7.0,1.0,,,1.0,,,1.0,8.0,5.0,,,4.0,,,,,,1.0,3.0,,90.0,,,,,,,,17.0,,7.3,,,,,1.0,1.0,8.0,,1.0,,32.0,15.0,39.0,0,,65.0,3.0,4.0,,
2021-22,9576253,29,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576461,30,8,Chelsea,Away,116955,89335,Saúl Ñíguez,saul-niguez,M,False,,,1.0,20.0,19.0,39.0,,,4.0,,,,2.0,,,,4.0,3.0,,,2.0,,,,,,4.0,,,90.0,1.0,,,,,,,6.0,,7.1,,,,,2.0,,1.0,,1.0,,23.0,20.0,42.0,1,3.0,66.0,1.0,,,1.0
2021-22,9576461,30,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,2.0,38.0,33.0,71.0,1.0,,4.0,,,,2.0,,,,6.0,2.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.5,,,,,,3.0,,,4.0,,41.0,35.0,76.0,0,,81.0,,,2.0,
2021-22,9576461,30,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,4.0,39.0,35.0,74.0,,2.0,2.0,1.0,,,,,,2.0,2.0,4.0,,,,,,,,,,1.0,,85.0,,,,,,,,7.0,,7.1,,,1.0,,,2.0,,,5.0,,41.0,36.0,77.0,1,,87.0,2.0,,2.0,
2021-22,9576461,30,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,True,,,1.0,5.0,3.0,8.0,,,3.0,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,8.0,,,,,,,,1.0,,7.3,,,,,,2.0,,,1.0,,6.0,3.0,9.0,0,,11.0,,,2.0,
2021-22,9576461,30,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576461,30,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,13.0,10.0,23.0,,,4.0,,,,,,,1.0,3.0,5.0,,,1.0,,,,,,,1.0,,45.0,,,,,,,,10.0,,6.8,,,,,,2.0,1.0,,,,19.0,11.0,29.0,0,3.0,40.0,1.0,1.0,1.0,3.0
2021-22,9576461,30,8,Chelsea,Away,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576461,30,8,Chelsea,Away,996914,491785,Harvey Vale,harvey-vale,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576238,31,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576238,31,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576238,31,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576238,31,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,11.0,4.0,15.0,,,4.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,26.0,,,,,,,,3.0,,7.0,,,1.0,,,,1.0,,1.0,,13.0,4.0,16.0,2,,21.0,,,,
2021-22,9576238,31,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,28.0,5.0,33.0,1.0,,3.0,,,,,,,2.0,3.0,2.0,,,,1.0,,,,,,3.0,,65.0,1.0,,,,,,,6.0,,7.0,,,,,,1.0,,,2.0,,31.0,5.0,36.0,1,1.0,45.0,,,1.0,1.0
2021-22,9576238,31,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,5.0,,,35.0,15.0,45.0,,,7.0,1.0,,,1.0,,,2.0,5.0,3.0,,,1.0,,,,,,2.0,3.0,,90.0,1.0,,,,,,,27.0,,7.5,,,,,,2.0,18.0,,1.0,,53.0,16.0,51.0,1,1.0,87.0,4.0,1.0,1.0,1.0
2021-22,9576238,31,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,4.0,47.0,26.0,73.0,1.0,1.0,6.0,,,,,,,3.0,6.0,8.0,,,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,9.0,,6.9,,,,,1.0,4.0,1.0,,4.0,,49.0,28.0,76.0,1,1.0,94.0,1.0,3.0,3.0,
2021-22,9576284,32,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576284,32,8,Chelsea,Away,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576284,32,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576284,32,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,3.0,57.0,40.0,97.0,,,9.0,,,,,,,,2.0,9.0,,,,,,,,,,2.0,,90.0,,1.0,,,,,,14.0,,8.1,,,,,,4.0,,,5.0,,67.0,41.0,108.0,0,7.0,124.0,1.0,,2.0,4.0
2021-22,9576284,32,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,54.0,29.0,83.0,1.0,2.0,7.0,,1.0,,,,,2.0,5.0,7.0,,,2.0,,,,,,,1.0,,90.0,1.0,,,,,,,17.0,,6.9,,,,,,,,,4.0,,64.0,34.0,98.0,1,5.0,109.0,,,,3.0
2021-22,9576284,32,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,13.0,4.0,17.0,,,2.0,,,,,,,,4.0,2.0,,,2.0,,,,,,,2.0,,21.0,,,,,,,,6.0,,6.8,,,2.0,,,3.0,1.0,,,,15.0,4.0,18.0,2,,29.0,1.0,1.0,1.0,
2021-22,9576284,32,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,1.0,,,23.0,17.0,39.0,2.0,5.0,9.0,1.0,,,,,,2.0,5.0,12.0,,,1.0,,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,,11.0,,7.8,,,,,2.0,,2.0,,,,28.0,19.0,45.0,1,2.0,73.0,2.0,6.0,,2.0
2021-22,10236820,33,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236820,33,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,2.0,50.0,38.0,88.0,,,11.0,,,,,,,,,5.0,,,,,,,,,,2.0,,90.0,,,,,,,,13.0,,7.5,,,,,2.0,,1.0,,5.0,,61.0,40.0,100.0,0,4.0,109.0,,1.0,,2.0
2021-22,10236820,33,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,9.0,9.0,18.0,,,2.0,,,,,,,2.0,5.0,3.0,,,2.0,,,,,,,,,30.0,,,,,,,,6.0,,6.4,,,,,,3.0,,,1.0,,10.0,11.0,21.0,0,,29.0,,1.0,2.0,
2021-22,10236820,33,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,6.0,2.0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,12.0,,,,,,,,3.0,,7.2,,,1.0,,,,2.0,,,,9.0,2.0,9.0,1,,12.0,,,,
2021-22,10236820,33,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,29.0,14.0,43.0,2.0,3.0,5.0,,,,,,,,4.0,5.0,,,1.0,,,,,,,1.0,,60.0,,,,,,,,8.0,,6.9,,,1.0,,,1.0,,,,,34.0,16.0,50.0,1,1.0,56.0,,1.0,,1.0
2021-22,9576443,34,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576443,34,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,False,,,2.0,50.0,28.0,78.0,,,9.0,,1.0,,,,,,,3.0,,,,,,,,,4.0,2.0,,90.0,1.0,,,,,1.0,,6.0,,7.2,,,,,,2.0,,,3.0,,55.0,29.0,84.0,1,1.0,93.0,,,2.0,1.0
2021-22,9576443,34,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,51.0,24.0,75.0,,2.0,10.0,,,2.0,,,,1.0,3.0,6.0,,,1.0,,,,,,2.0,,,90.0,1.0,,,,,,,17.0,,7.5,,,1.0,,,3.0,2.0,,4.0,,58.0,29.0,85.0,4,2.0,111.0,3.0,,2.0,2.0
2021-22,9576443,34,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,6.0,5.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,5.0,,6.6,,,1.0,,,,1.0,,,,9.0,5.0,13.0,1,,19.0,1.0,,,
2021-22,9576443,34,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,1.0,46.0,15.0,61.0,2.0,,5.0,,,,,,,2.0,5.0,7.0,,,,,,,,,,4.0,,76.0,,,,,,,,13.0,,7.4,,,,,1.0,4.0,2.0,,1.0,,54.0,16.0,68.0,0,3.0,91.0,1.0,1.0,3.0,1.0
2021-22,9576443,34,8,Chelsea,Home,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,8,Chelsea,Away,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,1.0,21.0,25.0,46.0,1.0,1.0,3.0,,,,3.0,,,,5.0,8.0,,,1.0,,,,,,,,,45.0,,,,,,,,5.0,,7.1,,,,,1.0,1.0,1.0,,1.0,,24.0,27.0,50.0,0,5.0,60.0,,1.0,1.0,3.0
2021-22,9576335,35,8,Chelsea,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,1.0,33.0,9.0,42.0,,,4.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,2.0,,45.0,1.0,,,,,,,5.0,,6.8,,,,,,,1.0,,2.0,,37.0,10.0,46.0,2,,49.0,,,,
2021-22,9576335,35,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,9.0,1.0,10.0,1.0,,,,,,,,,2.0,4.0,2.0,,,,,,,,,,,,22.0,,,,,,,,8.0,,6.3,,,,,,3.0,3.0,,,,12.0,1.0,10.0,0,,23.0,1.0,,2.0,
2021-22,9576335,35,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,1.0,55.0,16.0,71.0,,3.0,6.0,1.0,,,2.0,,,,4.0,13.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,8.0,,7.9,,,1.0,,2.0,4.0,,,4.0,,57.0,19.0,76.0,2,4.0,98.0,2.0,3.0,3.0,
2021-22,9576335,35,8,Chelsea,Away,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,True,1.0,,,5.0,12.0,16.0,1.0,1.0,1.0,,,,1.0,,,,2.0,4.0,,,,,,,,,,,,45.0,,,,,,,,4.0,,6.6,,,,,1.0,1.0,1.0,,3.0,,7.0,14.0,20.0,0,2.0,28.0,,,1.0,
2021-22,9576343,36,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,1.0,,4.0,25.0,12.0,36.0,,,6.0,,,,2.0,,,2.0,4.0,2.0,,,,,,,,,,2.0,,90.0,1.0,,,,,,,9.0,,6.9,,,,,1.0,,1.0,,5.0,,29.0,13.0,41.0,1,2.0,51.0,2.0,,,2.0
2021-22,9576343,36,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576343,36,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,2.0,28.0,32.0,60.0,,1.0,4.0,,,,1.0,,,2.0,4.0,9.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,6.0,,7.1,,,,,2.0,3.0,,,3.0,1.0,31.0,32.0,63.0,0,2.0,80.0,1.0,3.0,3.0,
2021-22,9576293,37,8,Chelsea,Away,116955,89335,Saúl Ñíguez,saul-niguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576293,37,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,4.0,52.0,24.0,76.0,4.0,1.0,9.0,,,,2.0,,,,8.0,6.0,,,2.0,,,,,,3.0,1.0,,90.0,,,,,,,,5.0,,7.3,,,1.0,,1.0,1.0,,,5.0,,56.0,25.0,81.0,1,2.0,94.0,,2.0,1.0,1.0
2021-22,9576293,37,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,38.0,17.0,55.0,,,7.0,1.0,,,1.0,,,2.0,6.0,5.0,,,3.0,,,,,,1.0,3.0,,82.0,1.0,,,,,,,11.0,,7.6,,,,,,2.0,,,1.0,,43.0,19.0,62.0,1,3.0,74.0,2.0,,2.0,3.0
2021-22,9576293,37,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576293,37,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,3.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,8.0,,1.0,,,,,,1.0,,6.7,,,,,,,,,,,4.0,,4.0,0,,5.0,,,,
2021-22,9576293,37,8,Chelsea,Away,801391,167767,Kenedy,kenedy,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576308,38,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,8.0,7.0,15.0,1.0,2.0,1.0,,,,,,,1.0,2.0,4.0,,,,,1.0,,,,,1.0,,25.0,3.0,,,,,,,3.0,,7.7,,,,,,1.0,,,,,10.0,7.0,17.0,3,,23.0,,1.0,1.0,
2021-22,9576308,38,8,Chelsea,Home,116955,89335,Saúl Ñíguez,saul-niguez,M,False,,,4.0,37.0,35.0,72.0,3.0,2.0,2.0,,,2.0,2.0,,,2.0,8.0,11.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,7.4,,,1.0,,,1.0,1.0,,5.0,,41.0,37.0,77.0,3,8.0,101.0,1.0,,1.0,5.0
2021-22,9576308,38,8,Chelsea,Home,132874,85955,Jorginho,jorginho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576308,38,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,1.0,,3.0,54.0,26.0,79.0,,1.0,5.0,,,,2.0,,,,5.0,6.0,,,2.0,,,,,,2.0,2.0,,90.0,,,,,,,,6.0,,7.2,,,,,,2.0,1.0,,3.0,,56.0,27.0,82.0,0,4.0,99.0,1.0,1.0,,2.0
2021-22,9576308,38,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,1.0,,4.0,35.0,7.0,41.0,,1.0,5.0,1.0,,,,,,2.0,12.0,3.0,,,3.0,,,,,,,2.0,,90.0,2.0,,,,,,,23.0,,6.8,,,,,,8.0,4.0,,4.0,,46.0,8.0,50.0,2,,71.0,2.0,1.0,1.0,
2021-22,9576308,38,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576308,38,8,Chelsea,Home,801391,167767,Kenedy,kenedy,M,False,,,2.0,21.0,13.0,34.0,1.0,,8.0,1.0,,1.0,1.0,,,3.0,5.0,6.0,,,,1.0,,,,,,2.0,,59.0,,,,,,,,19.0,,7.5,,,,,,1.0,1.0,,4.0,,31.0,16.0,46.0,1,5.0,69.0,2.0,,1.0,2.0
