season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437041,9,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,7.0,2.0,9.0,,,1.0,,,,,,,2.0,2.0,,,0.00617335,0.0402,0.2528,1.0,0.0,,,,,,,,64.0,1.0,,,,,,4.0,,6.8,,,1.0,,1.0,2.0,2.0,,1.0,1.0,10.0,2.0,10.0,2,,20.0,,1.0,1.0,
2024-25,12437041,9,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,0.00064159,,,,0.0,,,,,,,,9.0,,,,,,,3.0,,6.6,,,,,,,1.0,,,,2.0,1.0,2.0,0,1.0,7.0,2.0,,,1.0
2024-25,12437041,9,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,1.0,,1.0,8.0,1.0,8.0,,,,,,1.0,,,,2.0,3.0,,,0.0674457,0.0423,,2.0,1.0,,,,,,2.0,,26.0,,,,,,,4.0,,7.1,,,,,,,3.0,,1.0,,12.0,1.0,10.0,1,1.0,18.0,,2.0,,
2024-25,12437041,9,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,7.0,17.0,2.0,1.0,4.0,,,,1.0,,,5.0,8.0,,,0.0250852,0.0249,,3.0,0.0,,,,,,2.0,,90.0,,,,,,,17.0,,7.1,,,1.0,,,2.0,3.0,,2.0,1.0,17.0,8.0,22.0,1,2.0,44.0,7.0,3.0,2.0,1.0
2024-25,12437041,9,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,False,,,,3.0,2.0,5.0,3.0,1.0,1.0,,,1.0,1.0,,,7.0,3.0,,,0.0207371,0.0468,0.4186,1.0,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,12.0,,6.7,,,,,5.0,2.0,2.0,,2.0,1.0,6.0,5.0,9.0,2,1.0,34.0,1.0,1.0,,1.0
2024-25,12437051,10,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,2.0,12.0,10.0,22.0,2.0,,5.0,,,,1.0,,,5.0,2.0,,,0.0146186,,,2.0,0.0,,,,,1.0,,,66.0,,1.0,,,,,6.0,,6.6,,,,,,1.0,,,4.0,,15.0,11.0,26.0,0,1.0,33.0,2.0,,1.0,1.0
2024-25,12437051,10,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,,11.0,16.0,27.0,,,3.0,,,,2.0,,3.0,6.0,3.0,,,0.0106897,,,1.0,0.0,,,,,4.0,,1.0,90.0,,,,,,,11.0,,6.9,,,,,2.0,,3.0,,,,17.0,17.0,31.0,0,3.0,49.0,1.0,,,2.0
2024-25,12437051,10,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437051,10,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,2.0,3.0,5.0,,,3.0,,,,,,1.0,2.0,1.0,,,0.0133347,,,1.0,0.0,,,,,1.0,1.0,,24.0,,1.0,,,,,4.0,,6.6,,,,,1.0,,,,,,3.0,5.0,8.0,0,1.0,14.0,,,,
2024-25,12437051,10,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,19.0,2.0,21.0,1.0,,2.0,,1.0,,,,,2.0,,,,0.188349,0.3528,0.7757,1.0,0.0,,,,,1.0,2.0,,78.0,2.0,,,,,,3.0,,7.2,,,1.0,,2.0,,,,,,21.0,2.0,23.0,3,,31.0,1.0,,,
2024-25,12437051,10,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,1.0,1.0,,,,,,,,,,,1.0,,,4.04e-06,0.095,,,0.0,,,,,,,,12.0,,1.0,,,,,1.0,,6.7,,,1.0,,1.0,,,,,,,2.0,2.0,1,,6.0,,1.0,,
2024-25,12437051,10,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,2.0,19.0,5.0,23.0,2.0,1.0,3.0,1.0,,,2.0,,1.0,8.0,4.0,,,0.148442,0.0559,,1.0,0.0,,,,1.0,1.0,1.0,,89.0,,,,,,,10.0,,6.9,,,1.0,,1.0,2.0,3.0,,3.0,,24.0,6.0,27.0,1,2.0,43.0,1.0,1.0,,1.0
2024-25,12437051,10,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,23.0,6.0,29.0,2.0,3.0,6.0,1.0,1.0,2.0,,,,3.0,14.0,,,0.154166,0.5523,0.7168,,0.0,1.0,,,,,3.0,,90.0,2.0,,,,,,13.0,,8.9,,,,,1.0,7.0,1.0,,1.0,,28.0,8.0,35.0,4,3.0,63.0,3.0,2.0,6.0,3.0
2024-25,12436876,11,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,1.0,,1.0,17.0,7.0,23.0,,1.0,7.0,1.0,,1.0,1.0,,1.0,6.0,5.0,,,0.5349,0.1024,,3.0,0.0,,,,,,2.0,,76.0,,1.0,,,,,12.0,,7.0,,,,,3.0,3.0,2.0,,2.0,,21.0,9.0,28.0,1,1.0,47.0,3.0,1.0,2.0,1.0
2024-25,12436876,11,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,,,2.0,24.0,12.0,36.0,4.0,1.0,5.0,1.0,,2.0,,,,8.0,5.0,,,0.370555,0.1254,,4.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,11.0,,7.3,,,1.0,,3.0,1.0,4.0,,2.0,,31.0,15.0,42.0,3,3.0,62.0,,1.0,,2.0
2024-25,12436876,11,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,,23.0,7.0,30.0,,1.0,3.0,,,1.0,,,,,5.0,,,0.0209185,0.0258,,,0.0,,,,,3.0,1.0,,67.0,,1.0,,,,,7.0,,7.1,,,,,,,,,3.0,,30.0,7.0,37.0,1,4.0,52.0,,,,2.0
2024-25,12436876,11,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,1.0,16.0,2.0,17.0,3.0,,4.0,,,,1.0,,1.0,6.0,2.0,,,0.12841,0.1277,0.5904,,0.0,1.0,,,,,1.0,,76.0,1.0,,,,,,12.0,,7.2,,,,,,1.0,4.0,,3.0,,24.0,2.0,22.0,1,1.0,40.0,1.0,1.0,,1.0
2024-25,12436876,11,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,1.0,2.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,,,,0.00980689,,,1.0,0.0,,,,,,,,14.0,,,,,,,4.0,,6.5,,,,,,,2.0,,2.0,,6.0,1.0,5.0,0,,7.0,,,,
2024-25,12436876,11,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,True,2.0,,1.0,10.0,1.0,9.0,2.0,,1.0,,,,1.0,,1.0,5.0,3.0,,,0.361967,,,,0.0,,,,,1.0,1.0,1.0,23.0,,,,,,,4.0,,6.9,,,,,,2.0,3.0,,1.0,,12.0,1.0,10.0,0,1.0,21.0,,1.0,1.0,1.0
2024-25,12436876,11,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,19.0,4.0,23.0,4.0,3.0,6.0,,,4.0,1.0,,1.0,8.0,7.0,,,0.0348003,0.2807,0.0915,2.0,0.0,,,,,1.0,,,90.0,1.0,,,,,,18.0,,6.9,,,,,,1.0,4.0,,1.0,,30.0,6.0,32.0,5,1.0,54.0,2.0,2.0,1.0,
2024-25,12436491,12,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,,25.0,13.0,37.0,2.0,,4.0,,,,,,,6.0,1.0,,,0.102776,,,4.0,0.0,,,,,1.0,4.0,,90.0,,,,,,,12.0,,6.9,,,,,,,4.0,,2.0,,35.0,14.0,45.0,0,1.0,54.0,1.0,,,1.0
2024-25,12436491,12,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436491,12,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,,17.0,19.0,36.0,,1.0,7.0,,,,,,,2.0,6.0,,,0.0132455,,,1.0,0.0,,,,,2.0,,,65.0,,,,,,,5.0,,7.0,,,,,,1.0,,,,,20.0,19.0,39.0,0,5.0,49.0,1.0,,,4.0
2024-25,12436491,12,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,11.0,3.0,14.0,2.0,,1.0,,,,,,,4.0,1.0,,,0.03416,0.2215,0.3797,1.0,0.0,,,,,,2.0,,75.0,1.0,,,,,,8.0,,6.8,,,2.0,,,1.0,3.0,,,2.0,17.0,4.0,18.0,3,,27.0,,1.0,,
2024-25,12436491,12,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,2.0,,,14.0,3.0,15.0,,,,,,,,,1.0,1.0,,,,0.378224,0.1029,0.4047,,0.0,1.0,,,,1.0,2.0,,15.0,1.0,,,,,,7.0,,7.7,,,1.0,,,,5.0,,1.0,,20.0,3.0,18.0,2,,28.0,,,,
2024-25,12436491,12,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,1.0,31.0,11.0,41.0,3.0,1.0,3.0,,,,3.0,,5.0,12.0,6.0,,,0.242857,0.0189,,,0.0,,,,,,1.0,,90.0,,,,,,,20.0,,6.6,,,1.0,,,3.0,5.0,,2.0,,41.0,12.0,48.0,1,2.0,71.0,3.0,1.0,2.0,1.0
2024-25,12436491,12,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,20.0,9.0,29.0,2.0,3.0,8.0,1.0,,,,,1.0,10.0,7.0,,,0.251503,0.3104,0.1729,4.0,0.0,,,,1.0,,1.0,,90.0,1.0,,,,,,17.0,,7.4,,,4.0,,,5.0,6.0,,,,28.0,9.0,31.0,5,1.0,62.0,4.0,1.0,2.0,
2024-25,12436491,12,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,1.0,,,6.0,2.0,7.0,1.0,,3.0,1.0,,,2.0,,,4.0,2.0,,,0.116612,,,,0.0,,,,,1.0,1.0,,25.0,,,,,,,6.0,,6.8,,,,,1.0,1.0,3.0,,,1.0,10.0,2.0,9.0,0,2.0,23.0,1.0,,,1.0
2024-25,12436922,13,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,,22.0,18.0,40.0,,,6.0,,,,1.0,,1.0,3.0,3.0,,,0.0151349,0.0168,0.2125,,0.0,,,,,,,,90.0,1.0,,,,,,11.0,,6.7,,,,,2.0,1.0,,,1.0,1.0,27.0,19.0,46.0,1,2.0,63.0,3.0,1.0,,1.0
2024-25,12436922,13,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,1.0,1.0,4.0,,,0.0425815,,,,0.0,,,,,,,,13.0,,,,,,,2.0,,6.7,,,,,,,,,,,5.0,1.0,6.0,0,3.0,12.0,,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,7.0,17.0,24.0,,3.0,4.0,,,1.0,2.0,,,6.0,6.0,,,0.00150642,0.1117,,4.0,0.0,,,,,5.0,,,90.0,,,,,,,6.0,,6.9,,,,,4.0,1.0,,,1.0,,9.0,20.0,29.0,1,3.0,47.0,,,,2.0
2024-25,12436922,13,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,2.0,,2.0,14.0,4.0,16.0,1.0,,3.0,1.0,,,,,2.0,5.0,3.0,,,0.0839284,2.4144,2.1647,1.0,0.0,3.0,,,,,2.0,,77.0,4.0,,,,,,15.0,,9.1,,,,,,1.0,5.0,,3.0,,21.0,4.0,20.0,4,2.0,43.0,4.0,1.0,,
2024-25,12436922,13,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,False,,,,5.0,4.0,9.0,,,5.0,,,,1.0,,,5.0,3.0,,,0.0159092,,,1.0,0.0,,,,,1.0,1.0,,64.0,,,,,,,9.0,,6.5,,,,,,4.0,2.0,,,,8.0,6.0,12.0,0,2.0,24.0,1.0,,1.0,
2024-25,12436922,13,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,1.0,18.0,9.0,27.0,2.0,2.0,8.0,,,1.0,1.0,,4.0,9.0,8.0,,,0.0487075,0.0849,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,21.0,,7.2,,,1.0,,2.0,1.0,5.0,,2.0,,31.0,10.0,36.0,2,6.0,63.0,2.0,,,4.0
2024-25,12436922,13,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,1.0,2.0,3.0,1.0,1.0,3.0,,,,1.0,,4.0,6.0,3.0,,,7.631e-05,,,,0.0,,,,,,,,26.0,,,,,,,9.0,,6.4,,,,,,1.0,,,1.0,,3.0,4.0,7.0,0,1.0,16.0,1.0,,1.0,1.0
2024-25,12436922,13,91,Bournemouth,Away,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13015216,14,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,,9.0,3.0,12.0,,,7.0,,,,1.0,,2.0,6.0,2.0,,,0.0592145,0.0674,,1.0,0.0,,,,1.0,5.0,2.0,,77.0,,1.0,,,,,13.0,,7.0,,,1.0,,,2.0,1.0,,4.0,,15.0,5.0,19.0,1,2.0,38.0,1.0,,,
2024-25,13015216,14,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,True,,,,3.0,2.0,5.0,,,2.0,,,,1.0,,,1.0,1.0,,,0.00105226,,,,0.0,,,,,1.0,,,13.0,,,,,,,,,6.8,,,,,1.0,,,,,,3.0,2.0,5.0,0,1.0,11.0,,,,1.0
2024-25,13015216,14,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,,5.0,2.0,7.0,,1.0,2.0,,,,,,,,3.0,,,0.333969,,,,0.0,,,,,,2.0,,12.0,,,,,,,2.0,,7.1,,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,1.0,11.0,1.0,,1.0,1.0
2024-25,13015216,14,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,False,,,,10.0,8.0,18.0,,2.0,7.0,,1.0,1.0,2.0,,1.0,8.0,11.0,,,0.0417308,0.9109,0.4852,5.0,0.0,,,,,3.0,2.0,,90.0,1.0,1.0,,,,,8.0,,7.2,,,,,2.0,,,,3.0,,12.0,10.0,22.0,2,7.0,47.0,2.0,2.0,,5.0
2024-25,13015216,14,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,4.0,3.0,7.0,,,4.0,,1.0,,,,1.0,3.0,5.0,,,0.00335473,0.1638,0.1695,,0.0,,,,,,,,64.0,1.0,,,,,,5.0,,6.6,,,,,1.0,3.0,,,,1.0,5.0,3.0,8.0,1,2.0,23.0,1.0,2.0,1.0,2.0
2024-25,13015216,14,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,1.0,,,0.00041647,,,,0.0,,,,,,,,12.0,,,,,,,4.0,,6.6,,,,,,,1.0,,,,4.0,1.0,4.0,0,,7.0,1.0,,,
2024-25,13015216,14,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,1.0,12.0,9.0,19.0,,,9.0,2.0,1.0,1.0,2.0,,2.0,8.0,4.0,,,0.280864,0.425,0.0403,1.0,1.0,,,,,,3.0,,85.0,1.0,,,,,,14.0,,7.2,,,2.0,,,4.0,4.0,,2.0,1.0,18.0,12.0,26.0,4,3.0,45.0,,,1.0,1.0
2024-25,13015216,14,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,1.0,15.0,5.0,19.0,2.0,1.0,4.0,1.0,,1.0,1.0,,5.0,11.0,4.0,,,0.0990041,0.1076,,3.0,0.0,,,,,1.0,3.0,,85.0,,,,,,,9.0,,6.9,,,1.0,,1.0,2.0,1.0,,2.0,,16.0,7.0,22.0,2,1.0,43.0,1.0,,2.0,
2024-25,13015216,14,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,5.0,1.0,6.0,,2.0,,1.0,1.0,1.0,,,,,3.0,,,0.140948,0.7781,,,0.0,,,,,1.0,2.0,,26.0,,,,,,,7.0,,7.4,,,4.0,,,1.0,3.0,,,,10.0,2.0,9.0,5,,22.0,1.0,,1.0,
2024-25,12436462,15,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,4.0,26.0,8.0,34.0,3.0,1.0,10.0,,,,2.0,,,5.0,3.0,,,0.277315,0.0178,0.0391,,0.0,,,,,,1.0,,86.0,1.0,,,,,,11.0,,7.1,,,,,1.0,1.0,,,11.0,,35.0,8.0,43.0,1,1.0,53.0,2.0,,1.0,
2024-25,12436462,15,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,3.0,32.0,18.0,49.0,2.0,4.0,9.0,,,,,,1.0,5.0,7.0,,,0.0571215,0.1035,,2.0,0.0,,,,,2.0,1.0,,90.0,,2.0,,,,,17.0,,7.4,,,1.0,,4.0,2.0,6.0,,6.0,,44.0,20.0,58.0,1,2.0,81.0,1.0,,1.0,1.0
2024-25,12436462,15,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,1.0,7.0,2.0,9.0,1.0,,1.0,2.0,,,,,,1.0,4.0,,,0.410508,0.0234,,,0.0,,,,,,2.0,,16.0,,,,,,,2.0,,7.6,,,1.0,,1.0,,2.0,,1.0,,9.0,2.0,9.0,1,3.0,19.0,,1.0,,1.0
2024-25,12436462,15,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,2.0,10.0,1.0,10.0,,1.0,2.0,,,2.0,,,1.0,2.0,3.0,,1.0,0.0631695,0.2903,0.0103,,0.0,,,,,1.0,3.0,,63.0,1.0,,,,,,14.0,,7.2,,,1.0,,,2.0,4.0,,2.0,,18.0,2.0,16.0,4,1.0,35.0,3.0,,1.0,1.0
2024-25,12436462,15,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,5.0,2.0,7.0,1.0,,2.0,,1.0,1.0,,,,3.0,1.0,,,0.00297584,0.2684,0.2728,1.0,0.0,,,,,,,,16.0,1.0,,,,,,5.0,,6.3,,,,,,2.0,,,,,8.0,2.0,10.0,2,,19.0,1.0,,1.0,
2024-25,12436462,15,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,,,1.0,24.0,8.0,32.0,4.0,,8.0,,1.0,,,,1.0,8.0,1.0,,,0.0716724,1.0104,,1.0,0.0,,,,1.0,,1.0,,74.0,,,,,,,15.0,,6.6,,,2.0,,,2.0,2.0,,2.0,,31.0,8.0,37.0,2,1.0,53.0,2.0,,,1.0
2024-25,12436462,15,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,19.0,3.0,21.0,3.0,3.0,10.0,,,2.0,,,4.0,14.0,13.0,,,0.124971,0.1321,0.3829,5.0,0.0,,,,,,2.0,,90.0,1.0,1.0,,,,,24.0,,7.7,,,1.0,,2.0,8.0,1.0,,2.0,,29.0,6.0,34.0,4,4.0,72.0,3.0,,6.0,3.0
2024-25,12436462,15,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,7.0,2.0,9.0,2.0,,1.0,1.0,1.0,,1.0,,1.0,5.0,,,,0.02213,0.6154,0.3965,,1.0,1.0,,,,,2.0,,27.0,1.0,,,,,,9.0,,7.6,,,1.0,,,1.0,2.0,,1.0,,10.0,2.0,10.0,2,,22.0,2.0,,,
2024-25,12436465,16,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,4.0,,6.0,30.0,13.0,39.0,1.0,1.0,7.0,,,3.0,1.0,,1.0,6.0,7.0,,,0.47927,0.2336,0.4347,1.0,0.0,,,,,1.0,5.0,,90.0,2.0,,,,,,19.0,,8.4,,,1.0,,4.0,3.0,8.0,,10.0,,41.0,14.0,47.0,6,3.0,83.0,3.0,2.0,1.0,3.0
2024-25,12436465,16,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,4.0,21.0,15.0,35.0,1.0,2.0,8.0,,,,,,,2.0,6.0,,,0.0474756,,,1.0,0.0,,,,,2.0,2.0,,90.0,,,,,,,19.0,,7.4,,,,,2.0,,6.0,,6.0,,37.0,17.0,48.0,0,4.0,70.0,1.0,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,,,1.0,4.0,,4.0,,1.0,2.0,,,1.0,,,,,1.0,,,0.027185,0.3131,,,0.0,,,,,1.0,2.0,,10.0,,,,,,,3.0,,7.0,,,,,,,,,1.0,,6.0,,6.0,1,,11.0,1.0,,,
2024-25,12436465,16,91,Bournemouth,Home,800419,200785,Tyler Adams,tyler-adams,M,True,,,,11.0,10.0,21.0,,,,,,1.0,,,,1.0,1.0,,,0.00992234,0.0255,,1.0,0.0,,,,,1.0,,,22.0,,,1.0,,,,3.0,,6.0,,,,,,1.0,,,,,12.0,10.0,22.0,1,1.0,29.0,1.0,,,1.0
2024-25,12436465,16,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,16.0,4.0,20.0,2.0,1.0,2.0,,,1.0,2.0,,1.0,5.0,1.0,,,0.0259989,0.1284,0.3448,,0.0,,,,,2.0,,,80.0,1.0,,,,,,11.0,,6.8,,,1.0,,1.0,,1.0,,,,22.0,5.0,26.0,3,,39.0,3.0,,,
2024-25,12436465,16,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,5.0,1.0,6.0,,2.0,1.0,,,,,,,2.0,4.0,,1.0,0.0134847,0.0613,,1.0,0.0,,,,,,,,22.0,,,,,,,7.0,,6.5,,,2.0,,,2.0,3.0,,,,10.0,2.0,9.0,2,,19.0,,1.0,1.0,
2024-25,12436465,16,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,5.0,15.0,,4.0,2.0,,1.0,2.0,,,3.0,4.0,8.0,,,0.0639306,0.4357,0.171,,0.0,,,,1.0,,1.0,,68.0,2.0,,,,,,13.0,,7.1,,,1.0,,2.0,2.0,1.0,,3.0,,16.0,6.0,21.0,5,,43.0,2.0,3.0,1.0,
2024-25,12436465,16,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,False,2.0,,2.0,15.0,8.0,21.0,6.0,4.0,1.0,,1.0,3.0,3.0,,,10.0,8.0,,,0.146111,0.3941,0.3995,,0.0,,,,,1.0,3.0,,90.0,2.0,2.0,,,,,16.0,,7.1,,,,,1.0,1.0,4.0,,4.0,1.0,24.0,11.0,31.0,5,4.0,56.0,3.0,,,2.0
2024-25,12436465,16,91,Bournemouth,Home,2007889,606775,Ben Winterburn,ben-winterburn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436470,17,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,1.0,,2.0,19.0,17.0,35.0,,,10.0,,,,,,,5.0,8.0,,,0.113164,,,2.0,1.0,,,,,1.0,3.0,,90.0,,1.0,,,,,13.0,,7.8,,,,,2.0,5.0,2.0,,3.0,,24.0,19.0,41.0,0,5.0,64.0,2.0,1.0,2.0,4.0
2024-25,12436470,17,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,True,,,,8.0,,8.0,,1.0,1.0,,,,1.0,,,1.0,1.0,,,0.00538605,,,,0.0,,,,,,,,45.0,,,,,,,12.0,,6.4,,,,,2.0,,1.0,,4.0,,13.0,2.0,14.0,0,,27.0,1.0,,,
2024-25,12436470,17,91,Bournemouth,Away,548660,168991,Philip Billing,philip-billing,M,True,,,,5.0,2.0,7.0,,1.0,1.0,,,,,,,,2.0,,,0.0105252,,,,0.0,,,,,1.0,1.0,,12.0,,,,,,,4.0,,6.8,,,,,1.0,,,,1.0,,8.0,2.0,10.0,0,1.0,16.0,1.0,,,
2024-25,12436470,17,91,Bournemouth,Away,800419,200785,Tyler Adams,tyler-adams,M,False,,,1.0,12.0,20.0,32.0,1.0,,4.0,,,,1.0,,2.0,4.0,7.0,,,0.00543849,,,,0.0,,,,,3.0,,,89.0,,,,,,,13.0,,7.0,,,,,2.0,,,,6.0,,19.0,23.0,42.0,0,5.0,61.0,1.0,2.0,,4.0
2024-25,12436470,17,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,10.0,2.0,12.0,1.0,,3.0,,,,,,2.0,7.0,3.0,,,0.00826769,0.8445,0.9279,3.0,0.0,1.0,,,,,,,78.0,1.0,,,,,1.0,10.0,,7.2,,,1.0,,,2.0,,,,,13.0,3.0,16.0,2,,32.0,1.0,3.0,,
2024-25,12436470,17,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,2.0,,2.0,,,,,,,1.0,,,1.0,,,,0.0109048,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,3.0,,3.0,0,,3.0,,,,
2024-25,12436470,17,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,12.0,4.0,16.0,1.0,,7.0,,,1.0,1.0,,4.0,9.0,5.0,,,0.0138645,0.4731,0.3664,2.0,0.0,1.0,,,,,,,89.0,2.0,,,,,,13.0,,7.6,,,1.0,,1.0,3.0,,,1.0,,16.0,6.0,22.0,4,2.0,48.0,2.0,1.0,2.0,2.0
