season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352594,4,43,Manchester_City,Home,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,4.0,,4.0,,,,,,,,,,,,2.0,,,0.012379,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,4.0,,4.0,0,,6.0,,,2.0,
2023-24,11352594,4,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,3.0,1.0,4.0,,,,,,,,,,1.0,1.0,,,,0.0127317,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,3.0,1.0,4.0,0,,5.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,2.0,59.0,23.0,81.0,,2.0,8.0,1.0,,,,,,2.0,3.0,6.0,,,0.149378,0.0,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,9.0,,7.7,,,,2.0,,3.0,,3.0,,66.0,23.0,86.0,0,3.0,106.0,,1.0,,2.0
2023-24,11352625,5,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00088175,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,3.0,1.0,22.0,23.0,,,6.0,,,,,,,,,,,,0.00015971,0.0,0.0,,,,0.3393,,,,,,90.0,,,,,,,,3.0,,7.0,1.0,2.0,,,,,,6.0,,4.0,22.0,26.0,0,,34.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,32.0,35.0,67.0,,2.0,3.0,,1.0,,1.0,,,,2.0,2.0,,,0.0357794,0.1853,0.1107,1.0,,,,,,2.0,,,90.0,2.0,,,,,,,6.0,,7.1,,,,2.0,,,,4.0,,37.0,36.0,73.0,2,,80.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,3.0,54.0,17.0,70.0,,,1.0,1.0,,,3.0,,,1.0,5.0,2.0,,,0.564868,0.3529,0.9764,1.0,1.0,1.0,,,,,4.0,,89.0,1.0,,,,,,,8.0,,8.6,,,,,1.0,1.0,,3.0,,57.0,18.0,74.0,1,1.0,81.0,2.0,,1.0,
2023-24,11352625,5,43,Manchester_City,Away,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,2.0,52.0,36.0,88.0,,,5.0,,,,,,,1.0,1.0,2.0,,,0.036114,0.0,0.0,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,2.0,,7.5,,,,1.0,,,,3.0,,53.0,36.0,89.0,0,2.0,98.0,,,,1.0
2023-24,11352625,5,43,Manchester_City,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352625,5,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,5.0,86.0,27.0,113.0,4.0,1.0,5.0,2.0,,1.0,,,,,7.0,5.0,,,1.11816,0.1952,0.2044,2.0,,,,,,1.0,4.0,,90.0,2.0,,,,,,,5.0,,9.0,,,2.0,,3.0,,,5.0,,89.0,27.0,116.0,5,1.0,130.0,1.0,1.0,2.0,
2023-24,11352625,5,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,2.0,9.0,,1.0,,,5.0,2.0,,,,,,1.0,,,0.0313962,2.5583,1.7889,,,1.0,,,,,1.0,,89.0,6.0,,,,,,,4.0,,6.1,,,1.0,,,,,,,10.0,3.0,13.0,9,,22.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,2.0,1.0,3.0,,,,,,,,,,,1.0,,,,0.00047435,0.0,0.0,1.0,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,1.0,,,,4.0,1.0,4.0,0,,7.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,,,2.0,24.0,4.0,28.0,,,3.0,,,4.0,,,,1.0,4.0,2.0,,,0.156849,0.1475,0.4411,2.0,,,,,,,2.0,,67.0,1.0,,,,,,,14.0,,7.0,,,,,1.0,4.0,,2.0,,33.0,4.0,33.0,5,1.0,51.0,3.0,1.0,,1.0
2023-24,11352625,5,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,26.0,4.0,30.0,1.0,1.0,6.0,1.0,,1.0,,,,,6.0,8.0,,,0.631472,0.0949,0.6383,,,1.0,,,,,3.0,,89.0,2.0,,,,,,,19.0,,8.2,,,,,8.0,4.0,,,,36.0,4.0,36.0,3,2.0,64.0,3.0,2.0,3.0,2.0
2023-24,11352625,5,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,2.0,,3.0,43.0,8.0,49.0,3.0,,2.0,1.0,,1.0,,,,,3.0,,,,0.434482,0.0555,0.0,,2.0,,,,1.0,,4.0,,90.0,,,,,,,,11.0,,8.5,,,1.0,,,9.0,,3.0,,52.0,10.0,53.0,2,,67.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,12.0,8.0,20.0,,,,,,,,,,,1.0,,,,0.00598238,0.0,0.0,1.0,,,,,,,,,23.0,,,,,,,,3.0,,6.6,,,,,,,,,,15.0,8.0,23.0,0,,24.0,,,,
2023-24,11352625,5,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,1.0,,3.0,46.0,24.0,69.0,4.0,1.0,8.0,1.0,,,,,,2.0,8.0,4.0,,,0.358832,0.0846,0.1435,2.0,,,,,,,2.0,,89.0,1.0,,,,,,,10.0,,7.6,,,1.0,,1.0,3.0,,4.0,,52.0,26.0,75.0,2,1.0,92.0,,1.0,1.0,1.0
2023-24,11352625,5,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,0.00024129,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,1.0,,
2023-24,11352625,5,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,0.00332026,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2023-24,11352635,6,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352635,6,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,2.0,22.0,23.0,45.0,2.0,1.0,2.0,,,,1.0,,,,4.0,2.0,,1.0,0.075481,0.0,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,,11.0,,7.1,,,,2.0,1.0,1.0,,4.0,,27.0,25.0,51.0,0,,69.0,1.0,1.0,,
2023-24,11352635,6,43,Manchester_City,Home,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352635,6,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,2.0,2.0,4.0,,2.0,1.0,1.0,,,,,,,,3.0,,,0.197331,0.0,0.0,,,,,,,,1.0,,33.0,,,,,,,,3.0,,6.9,,,,,,,,,,3.0,3.0,6.0,0,,10.0,,1.0,,
2023-24,11352635,6,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,1.0,,,0.0005397,0.0,0.0,,,,,,,,,,11.0,,,,,,,,2.0,,6.6,,,,,,,,,,1.0,1.0,2.0,0,,5.0,1.0,1.0,,
2023-24,11352635,6,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,9.0,7.0,16.0,23.0,,,8.0,,,,,,,,,,,,0.00152928,0.0,0.0,,,,0.4009,3.0,,,,,90.0,,,,,,,,12.0,1.0,7.8,2.0,3.0,,1.0,,,1.0,21.0,,19.0,16.0,35.0,0,,45.0,,,,
2023-24,11352635,6,43,Manchester_City,Home,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,39.0,26.0,65.0,1.0,,2.0,,,,,,,1.0,2.0,1.0,,,0.0171865,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,7.3,,,,5.0,,,,5.0,,43.0,28.0,71.0,0,,82.0,,1.0,,
2023-24,11352635,6,43,Manchester_City,Home,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,1.0,49.0,30.0,79.0,,,6.0,,,,1.0,,,1.0,3.0,,,,0.0284237,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.0,,,,1.0,,,,4.0,,51.0,31.0,82.0,0,,90.0,1.0,,,
2023-24,11352635,6,43,Manchester_City,Home,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,1.0,6.0,4.0,10.0,,,4.0,,,,,,,2.0,5.0,1.0,,,0.00498496,0.0,0.0,1.0,,,,,,1.0,,,39.0,,,,,,,,10.0,,6.3,,,,2.0,2.0,1.0,,3.0,,10.0,4.0,13.0,0,1.0,25.0,2.0,,,1.0
2023-24,11352635,6,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,5.0,59.0,16.0,75.0,,,6.0,,,,1.0,,,1.0,3.0,3.0,,,0.237598,0.0,0.0,1.0,,,,,,,1.0,,46.0,,,,,,,,6.0,,6.5,,,,,1.0,,,5.0,,62.0,16.0,78.0,0,,84.0,2.0,2.0,1.0,
2023-24,11352635,6,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,4.0,9.0,2.0,2.0,1.0,,1.0,,,,,1.0,4.0,5.0,,,0.0097401,0.6852,0.2475,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,9.0,,7.2,,,1.0,1.0,,1.0,,,,11.0,4.0,14.0,2,,28.0,2.0,3.0,,
2023-24,11352635,6,43,Manchester_City,Home,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352635,6,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,,,1.0,37.0,12.0,49.0,1.0,,2.0,,,,,,,,2.0,6.0,,,0.0391445,0.0996,0.3182,,,1.0,,,,1.0,1.0,,87.0,1.0,,,,,,,6.0,,8.1,,,,2.0,4.0,2.0,,1.0,,41.0,12.0,51.0,1,2.0,66.0,,1.0,3.0,2.0
2023-24,11352635,6,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,21.0,,21.0,,,3.0,,,,,,,,2.0,7.0,,,0.302476,0.0,0.0,,,,,,,,1.0,,51.0,,,,,,,,6.0,,7.2,,,,,5.0,2.0,,,,24.0,,22.0,0,1.0,35.0,1.0,3.0,3.0,1.0
2023-24,11352635,6,43,Manchester_City,Home,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,1.0,12.0,6.0,18.0,,,3.0,,,2.0,,,,,2.0,1.0,,,0.0178401,0.5457,0.4329,,,,,,,,,,57.0,2.0,,,,,,,8.0,,6.9,,,,1.0,2.0,3.0,,2.0,,17.0,7.0,21.0,4,1.0,33.0,,,,1.0
2023-24,11352635,6,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,1.0,,2.0,34.0,14.0,47.0,,1.0,5.0,1.0,,,1.0,,,1.0,5.0,4.0,,,0.11611,0.0,0.0,1.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,,12.0,,7.3,,,,3.0,2.0,1.0,,2.0,,38.0,14.0,51.0,0,2.0,70.0,4.0,1.0,,1.0
2023-24,11352635,6,43,Manchester_City,Home,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,5.0,40.0,22.0,62.0,1.0,1.0,6.0,,,,,,,,1.0,6.0,,,0.0195382,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,13.0,,8.0,,,,5.0,1.0,,,6.0,,48.0,25.0,73.0,0,1.0,93.0,2.0,3.0,1.0,
2023-24,11352635,6,43,Manchester_City,Home,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352635,6,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,43,Manchester_City,Away,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,5.0,42.0,10.0,51.0,,,5.0,,,,1.0,,,,2.0,5.0,,,0.0575451,0.018,0.0205,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,11.0,,7.2,,,,,,1.0,,8.0,,49.0,12.0,60.0,1,,79.0,1.0,5.0,,
2023-24,11352646,7,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,37.0,11.0,48.0,,,3.0,,,1.0,,,,1.0,4.0,3.0,,,0.0361508,0.0269,,1.0,,,,,,,1.0,,65.0,,,,,,,,11.0,,6.7,,,,,2.0,,,,,45.0,11.0,56.0,1,3.0,63.0,,,,2.0
2023-24,11352646,7,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,41.0,9.0,50.0,,1.0,3.0,,,2.0,1.0,,,,3.0,3.0,,,0.0244252,0.1114,0.1048,2.0,,,,,,,,,80.0,1.0,,,,,,,4.0,,6.9,,,,,,1.0,,,,44.0,10.0,53.0,3,1.0,72.0,,1.0,,
2023-24,11352646,7,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,10.0,1.0,11.0,,,,,,,,,,2.0,2.0,,,,0.03025,,,,,,,,,,1.0,,10.0,,,,,,,,3.0,,6.6,,,,,,,,,,10.0,1.0,11.0,0,,15.0,1.0,,,
2023-24,11352646,7,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,,,15.0,15.0,,,3.0,,,,,,,,,,,,4.336e-05,,,,,,-1.2138,,,,,,90.0,,,,,,,,1.0,,6.1,,,,,,,,1.0,,1.0,15.0,16.0,0,,18.0,,,,
2023-24,11352646,7,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,78.0,29.0,107.0,1.0,,5.0,,,1.0,,,,,2.0,1.0,,,0.277197,0.1543,0.0887,1.0,,,,,,2.0,1.0,,90.0,1.0,1.0,1.0,,,,,11.0,,7.5,,,1.0,3.0,,,,5.0,,86.0,32.0,118.0,3,1.0,133.0,,,,
2023-24,11352646,7,43,Manchester_City,Away,383560,211975,Manuel Akanji,manuel-akanji,D,False,,,3.0,55.0,32.0,87.0,1.0,1.0,4.0,,,1.0,2.0,,,,4.0,8.0,,,0.05777,0.0805,0.2847,1.0,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,,,10.0,,7.8,,,1.0,2.0,1.0,2.0,,4.0,,61.0,35.0,94.0,3,4.0,115.0,1.0,2.0,1.0,3.0
2023-24,11352646,7,43,Manchester_City,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,1.0,,1.0,17.0,6.0,22.0,,,2.0,,,1.0,,,,,1.0,1.0,,,0.0623098,0.0749,,1.0,,,,,,,,,25.0,,,,,,,,3.0,,6.7,,,1.0,,,1.0,,1.0,,18.0,7.0,24.0,2,,31.0,1.0,1.0,,
2023-24,11352646,7,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,1.0,6.0,4.0,10.0,2.0,,,,,,,,,,3.0,1.0,,,0.0534818,0.0612,0.0716,,,,,,,,1.0,,90.0,1.0,,,,,,,3.0,,6.8,,,,,2.0,,,1.0,,8.0,4.0,12.0,1,,15.0,,,1.0,
2023-24,11352646,7,43,Manchester_City,Away,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,2.0,,,22.0,5.0,25.0,,,3.0,,,1.0,1.0,,,1.0,3.0,5.0,,,0.185672,0.0745,,1.0,,,,,,,3.0,,90.0,,,,,,,,15.0,,7.4,,,,1.0,1.0,6.0,,,,33.0,5.0,32.0,1,2.0,50.0,3.0,2.0,1.0,1.0
2023-24,11352646,7,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,1.0,,,36.0,2.0,37.0,,,5.0,,,3.0,2.0,,,1.0,6.0,9.0,,,0.233422,0.1659,0.0916,2.0,,,,,,1.0,4.0,,90.0,1.0,,,,,,,21.0,,8.1,,,2.0,,7.0,5.0,,,,52.0,3.0,50.0,6,1.0,78.0,2.0,2.0,6.0,
2023-24,11352646,7,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,1.0,24.0,3.0,27.0,1.0,,2.0,,,,,,,1.0,3.0,4.0,,,0.0816521,0.0981,0.7558,1.0,,1.0,,,,,3.0,,90.0,2.0,,,,,,,9.0,,7.9,,,,,1.0,5.0,,1.0,,31.0,4.0,30.0,2,2.0,44.0,,1.0,1.0,
2023-24,11352646,7,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,,20.0,6.0,26.0,,,1.0,,,,2.0,,,,3.0,4.0,,,0.0478079,,,,,,,,,,,,45.0,,,,,,,,6.0,,6.9,,,,1.0,2.0,,,,,23.0,6.0,29.0,0,,39.0,2.0,3.0,1.0,
2023-24,11352646,7,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352646,7,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,8.0,2.0,10.0,,,3.0,,,,,,,1.0,2.0,3.0,,,0.105391,,,1.0,,,,,,,1.0,,45.0,,,,,,,,4.0,,6.9,,,,,1.0,,,,,10.0,2.0,12.0,0,1.0,21.0,1.0,1.0,1.0,
2023-24,11352646,7,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,1.0,16.0,25.0,41.0,,1.0,7.0,,,,,,,,1.0,4.0,,,0.0292156,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,7.0,,6.8,,,,2.0,1.0,1.0,,3.0,,21.0,25.0,45.0,0,2.0,59.0,,,1.0,1.0
2023-24,11352647,8,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,15.0,21.0,36.0,,,3.0,,,,,,,2.0,4.0,3.0,,,0.0151737,0.0,0.0,2.0,,,,,,,,,68.0,,,,,,,,4.0,,6.6,,,,,,,,1.0,,16.0,21.0,37.0,0,3.0,46.0,1.0,,,1.0
2023-24,11352647,8,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,,15.0,44.0,59.0,,,7.0,,1.0,,,,,,,4.0,,,0.00632843,0.2959,0.0,,,,,,,,,,90.0,,,,,,,,6.0,,6.7,,,1.0,2.0,,,,2.0,,18.0,47.0,65.0,1,3.0,74.0,,1.0,,2.0
2023-24,11352647,8,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,4.0,6.0,10.0,,,,,,,,,,,,,,,0.00332483,0.0,0.0,,,,,,,,,,22.0,,,,,,,,1.0,,6.3,,,,,,,,,,5.0,6.0,11.0,0,,11.0,,,,
2023-24,11352647,8,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,9.0,5.0,34.0,39.0,,1.0,6.0,,,,,,,,,1.0,,,0.0028213,0.0,0.0,,,,-0.8091,,,,,,90.0,,,,,,,,9.0,,6.6,1.0,1.0,,1.0,,,,17.0,,11.0,37.0,48.0,0,,56.0,,,,
2023-24,11352647,8,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,1.0,30.0,47.0,77.0,,1.0,1.0,,,,,,,,,1.0,,,0.0117667,0.0,0.0,,,,,,,,,,90.0,,,,,,,,13.0,,6.6,,,,1.0,,1.0,,5.0,,39.0,51.0,89.0,0,,92.0,,,,
2023-24,11352647,8,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,3.0,29.0,34.0,63.0,,,1.0,,,,2.0,,,1.0,4.0,3.0,,,0.0232556,0.0,0.0,1.0,,,,,,,,,90.0,,2.0,,,,,,4.0,,7.0,,,,,,,,3.0,,31.0,35.0,66.0,0,3.0,74.0,,,,2.0
2023-24,11352647,8,43,Manchester_City,Away,383560,211975,Manuel Akanji,manuel-akanji,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,786028,155405,Kalvin Phillips,kalvin-phillips,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,10.0,1.0,11.0,3.0,2.0,1.0,1.0,,,,,,1.0,4.0,3.0,,,0.166768,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,8.0,,7.0,,,,1.0,1.0,,,,,14.0,2.0,16.0,0,,23.0,2.0,,1.0,
2023-24,11352647,8,43,Manchester_City,Away,855835,437468,Sergio Gómez,sergio-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,2.0,11.0,16.0,26.0,,2.0,5.0,1.0,,,2.0,,,2.0,10.0,11.0,,,0.225561,0.0,0.0,1.0,,,,,,,2.0,,90.0,,,,,,,,16.0,,7.2,,,,2.0,9.0,2.0,,3.0,,14.0,21.0,33.0,0,2.0,56.0,1.0,3.0,4.0,2.0
2023-24,11352647,8,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,2.0,,2.0,,,3.0,,,,2.0,,,,6.0,7.0,,,0.00196526,0.0,0.0,,,,,,,2.0,,,22.0,,,,,,,,8.0,,6.3,,,,1.0,5.0,1.0,,,,4.0,,3.0,0,4.0,22.0,2.0,2.0,1.0,1.0
2023-24,11352647,8,43,Manchester_City,Away,944656,461358,Julián Alvarez,julian-alvarez,F,False,,,,7.0,4.0,11.0,1.0,,3.0,,,1.0,1.0,,,1.0,3.0,,,,0.0353731,0.1004,0.0,,,,,,,,,,68.0,,,,,,,,12.0,,6.6,,,1.0,2.0,,2.0,,,,11.0,7.0,16.0,2,,30.0,4.0,,,
2023-24,11352647,8,43,Manchester_City,Away,945122,465351,Matheus Nunes,matheus-nunes,D,True,,,,7.0,11.0,18.0,,,4.0,,,,,,,1.0,1.0,3.0,,,0.00296505,0.0,0.0,,,,,,,,,,22.0,,,,,,,,4.0,,6.8,,,,,1.0,1.0,,,,9.0,11.0,19.0,0,2.0,25.0,1.0,,1.0,1.0
2023-24,11352647,8,43,Manchester_City,Away,964994,477424,Joško Gvardiol,josko-gvardiol,D,False,,,3.0,9.0,20.0,29.0,,1.0,6.0,,1.0,,,,,2.0,4.0,3.0,,,0.0321111,0.0837,0.0,2.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,,17.0,,6.9,,,,2.0,,2.0,,6.0,,15.0,28.0,41.0,1,2.0,65.0,1.0,,,2.0
2023-24,11352647,8,43,Manchester_City,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352647,8,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,False,,,,15.0,14.0,29.0,1.0,,1.0,,,,,,,,2.0,3.0,,,0.0113537,0.0,0.0,,,,,,,,,,68.0,,,,,,,,4.0,,6.7,,,,,1.0,,,1.0,,18.0,14.0,32.0,0,1.0,36.0,,2.0,,
2023-24,11352663,9,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,26.0,30.0,56.0,,1.0,5.0,,,,3.0,,,,4.0,2.0,,,0.0125345,,,1.0,,,,,,2.0,,,90.0,,,,,,,,8.0,,6.5,,,,1.0,,,,6.0,,30.0,33.0,63.0,0,1.0,77.0,1.0,,,
