season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025286,20,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,False,1.0,,2.0,27.0,21.0,48.0,,,32.0,11.0,,,1.0,2.0,,,4.0,10.0,5.0,,,0.0596529,0.0441,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,28.0,8.0,,6.5,,,1.0,,297.73752626455,,5.0,5.0,,3.0,,38.0,23.0,61.0,172.305,144.95545336473,2,1.0,87.0,3.0,2.0,2.0,
2025-26,14025286,20,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,1.0,,,21.0,20.0,41.0,,1.0,14.0,4.0,,,,2.0,,,,2.0,8.0,,,0.0221474,0.1001,,,0.0,,,,,,,,,,,,,90.0,,,,,,,,12.0,,,6.9,,,1.0,,104.92163983278,,,2.0,,1.0,,25.0,21.0,46.0,25.725,,1,7.0,69.0,4.0,,,5.0
2025-26,14025286,20,43,Manchester_City,Home,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,True,,,1.0,9.0,15.0,24.0,,,7.0,1.0,,,,,,,,,1.0,,,0.00098247,,,,0.0,,,,,1.0,,,,,,,,39.0,,,,,,,,2.0,,,6.4,,,,,31.147210386516,2.0,,,,3.0,,10.0,16.0,26.0,0.31499999999999,,0,1.0,30.0,,,,1.0
2025-26,14025286,20,43,Manchester_City,Home,1402791,,Stephen Mfuni,stephen-mfuni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,43,Manchester_City,Home,1467990,,Divine Mukasa,divine-mukasa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,43,Manchester_City,Home,1601596,580921,Reigan Heskey,reigan-heskey,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025286,20,43,Manchester_City,Home,1826151,616288,Ryan McAidoo,ryan-mcaidoo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025061,21,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,False,1.0,,,30.0,15.0,45.0,1.0,3.0,18.0,1.0,1.0,,,,,,,1.0,3.0,,,0.132403,,,,0.0,,,,,1.0,2.0,,,,,,,73.0,,,,,,,,5.0,,,6.7,,,,,96.069008377225,1.0,,1.0,,1.0,,32.0,16.0,48.0,16.38,,0,,62.0,1.0,,,
2025-26,14025061,21,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,4.0,36.0,20.0,56.0,,,36.0,4.0,,1.0,,1.0,,,,5.0,5.0,,,0.0686226,0.2634,0.043,1.0,0.0,,,,1.0,,,,,,,,,90.0,1.0,,,,,,,12.0,4.0,,7.2,,,1.0,,290.43754118059,,4.0,1.0,,5.0,1.0,42.0,21.0,63.0,88.62,52.140446006596,2,,79.0,1.0,4.0,1.0,
2025-26,14025061,21,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,1.0,6.0,6.0,29.0,35.0,,,12.0,6.0,,,,,,,,,,,,0.00178641,,,,0.0,,0.1013,,,,,,,,,,,90.0,,,,,,,,8.0,,,6.8,2.0,2.0,,,61.45800884779,,,,1.0,13.0,,12.0,31.0,43.0,14.805,,0,,49.0,,,,
2025-26,14025061,21,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,True,,,1.0,15.0,6.0,21.0,,1.0,8.0,,,,,1.0,,,,1.0,2.0,,,0.0125627,,,,0.0,,,,,,,,,,,,,26.0,,,,,,,,2.0,,,7.0,,,,,71.843384990878,1.0,,,,1.0,,17.0,6.0,23.0,35.07,,0,,26.0,,1.0,,
2025-26,14025061,21,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,6.0,3.0,9.0,2.0,6.0,9.0,1.0,,2.0,2.0,,,,2.0,6.0,8.0,,,0.0213313,1.5267,1.664,2.0,0.0,1.0,,,,,1.0,,,,,,,90.0,4.0,,,,,,,14.0,3.0,,6.8,,,2.0,,99.802555211941,1.0,,,,,,14.0,5.0,19.0,37.275,46.882139736472,8,1.0,34.0,1.0,1.0,,1.0
2025-26,14025061,21,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,2.0,,2.0,20.0,9.0,29.0,,,18.0,4.0,1.0,,,,,,1.0,3.0,4.0,,,0.284424,,,,0.0,,,,,,1.0,,,,,,,73.0,,,,,,,,13.0,2.0,,7.3,,,,,128.08049118569,,3.0,4.0,,3.0,1.0,26.0,10.0,36.0,40.32,27.283017382556,0,1.0,51.0,1.0,2.0,1.0,
2025-26,14025061,21,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,False,1.0,,,26.0,10.0,36.0,,,12.0,1.0,,1.0,1.0,,,,,2.0,2.0,,,0.0857899,0.1294,,1.0,0.0,,,,,3.0,,,,,,,,90.0,1.0,,,,,,,9.0,2.0,,6.2,,,1.0,,111.06896885953,,2.0,1.0,,1.0,,30.0,11.0,41.0,56.49,41.404693097735,3,,59.0,2.0,1.0,1.0,
2025-26,14025061,21,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,21.0,9.0,30.0,,,36.0,6.0,1.0,,1.0,,,,5.0,9.0,10.0,,,0.31038,0.0602,,1.0,0.0,,,,,1.0,3.0,,,,,,,90.0,,,,,,,1.0,24.0,11.0,,7.8,,,1.0,,401.11195693347,,8.0,2.0,,,,28.0,9.0,37.0,271.32,215.08823773583,2,2.0,71.0,7.0,3.0,5.0,2.0
2025-26,14025061,21,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,,,,22.0,17.0,39.0,1.0,,21.0,3.0,,,,,,,1.0,3.0,2.0,,,0.0165838,,,,0.0,,,,,3.0,,,,,,,,73.0,,,,,,,,12.0,5.0,,6.2,,,,,257.85695369532,,2.0,2.0,,1.0,,27.0,18.0,45.0,95.13,120.96568335172,0,1.0,64.0,1.0,,1.0,1.0
2025-26,14025061,21,43,Manchester_City,Home,954056,465694,Nico González,nico-gonzalez,M,False,,,1.0,30.0,14.0,44.0,3.0,,18.0,5.0,,,,,,,,4.0,4.0,,,0.0286576,0.0476,,1.0,0.0,,,,,4.0,,,,,,,,64.0,,,,,,,,5.0,,,6.8,,,1.0,,115.32837581514,,,,,2.0,,32.0,15.0,47.0,21.0,,1,4.0,60.0,2.0,,,2.0
2025-26,14025061,21,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,True,2.0,,,11.0,,11.0,,,9.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,5.0,,,0.597366,0.3695,,,0.0,,,,,1.0,4.0,,,,,,,17.0,,,,,,,,4.0,2.0,,7.9,,,2.0,,78.740405179884,,5.0,2.0,,1.0,,13.0,,13.0,47.355,23.656152788902,4,,28.0,,1.0,4.0,
2025-26,14025061,21,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025061,21,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,1.0,10.0,3.0,13.0,,,8.0,1.0,,,,,,,,,,,,0.0257339,,,,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,,4.0,,,7.0,,,,,39.255836769264,,,,,2.0,,13.0,4.0,17.0,17.01,,0,,21.0,,,,
2025-26,14025061,21,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,True,,,,14.0,5.0,19.0,1.0,,9.0,3.0,,,,,,,,1.0,1.0,,,0.0131624,,,,0.0,,,,,,1.0,,,,,,,17.0,,,,,,,,2.0,1.0,,6.8,,,,,93.4337472637,,,,,,,14.0,7.0,21.0,75.6,36.291938278356,0,,26.0,,1.0,,
2025-26,14025061,21,43,Manchester_City,Home,1168513,494307,Max Alleyne,alleyne-max,D,False,,,7.0,34.0,43.0,77.0,,3.0,30.0,3.0,,1.0,,,,,,1.0,9.0,,,0.0514638,0.1611,,,0.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,,8.0,4.0,,7.4,,,1.0,,300.36987090789,3.0,4.0,,,8.0,,39.0,44.0,83.0,127.68,111.84150897872,1,3.0,99.0,,,3.0,3.0
2025-26,14025061,21,43,Manchester_City,Home,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,1.0,25.0,41.0,66.0,,1.0,22.0,7.0,,,,,,,,,4.0,,,0.011663,,,,0.0,,,,,2.0,,1.0,,,,,,90.0,,,,,,,,6.0,1.0,,7.1,,,,,158.53150795922,1.0,,,,5.0,,27.0,45.0,72.0,-4.935,23.49006532558,0,2.0,80.0,,1.0,,2.0
2025-26,14025061,21,43,Manchester_City,Home,1402791,,Stephen Mfuni,stephen-mfuni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025061,21,43,Manchester_City,Home,1467990,,Divine Mukasa,divine-mukasa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025061,21,43,Manchester_City,Home,1601596,580921,Reigan Heskey,reigan-heskey,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025061,21,43,Manchester_City,Home,1826151,616288,Ryan McAidoo,ryan-mcaidoo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025079,22,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,41.0,28.0,69.0,,2.0,28.0,4.0,,,,1.0,,,,2.0,2.0,,,0.107393,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,14.0,3.0,,6.3,,,,,252.81125735496,2.0,,1.0,,2.0,1.0,49.0,30.0,79.0,131.31154523204,65.891998054593,0,,86.0,2.0,,,
2025-26,14025079,22,43,Manchester_City,Away,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025079,22,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,19.0,21.0,40.0,1.0,,13.0,2.0,,,,,,,2.0,4.0,1.0,,,0.0202905,0.0631,,,0.0,,,,,1.0,1.0,,,,,,,80.0,,,,,,,,9.0,1.0,,6.3,,,1.0,,117.63087843256,,1.0,2.0,,2.0,,21.0,23.0,44.0,41.288819109893,25.09536851692,1,1.0,56.0,,,,1.0
2025-26,14025079,22,43,Manchester_City,Away,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,1.0,1.0,1.0,26.0,27.0,,,6.0,12.0,,,,,,,,,,,,0.00029014,,,,0.0,,-0.2533,1.0,,,,,,,,,,90.0,,,,,,,,3.0,0.0,,7.2,4.0,5.0,,,37.396101540049,1.0,,,1.0,4.0,,2.0,28.0,30.0,11.39829228574,,0,,50.0,,,,
2025-26,14025079,22,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,3.0,62.0,46.0,108.0,,2.0,37.0,8.0,,,,,,,1.0,2.0,7.0,,,0.10713,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,9.0,2.0,,7.4,,,,,267.47286246748,3.0,,,,6.0,,68.0,48.0,116.0,149.57233917242,41.392191560294,0,2.0,128.0,,3.0,,2.0
2025-26,14025079,22,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,2.0,1.0,3.0,1.0,,2.0,1.0,,,2.0,,,,1.0,2.0,2.0,,,0.00067875,0.131,,,0.0,,,,,,,,,,,,,80.0,,,,,,,,4.0,2.0,,6.4,,,,,37.22296686882,,,,,,,3.0,2.0,5.0,33.165456251506,37.22296686882,2,,14.0,1.0,2.0,,
2025-26,14025079,22,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,1.0,14.0,4.0,18.0,1.0,,6.0,1.0,,,,,,,1.0,2.0,3.0,,,0.0297473,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,8.0,1.0,,6.6,,,,,68.848165131746,,1.0,3.0,,2.0,,18.0,4.0,22.0,34.954929478994,19.423424646545,0,1.0,30.0,1.0,1.0,1.0,1.0
2025-26,14025079,22,43,Manchester_City,Away,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,True,,,,8.0,1.0,9.0,,1.0,11.0,1.0,,,,,,,,1.0,2.0,,,0.0194967,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,6.0,1.0,,6.4,,,,,84.056621676771,,2.0,1.0,,,,10.0,2.0,12.0,20.471849660489,19.513488283749,0,,17.0,1.0,,1.0,
2025-26,14025079,22,43,Manchester_City,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,6.0,1.0,7.0,,,4.0,,,,,,,,1.0,2.0,,,,0.0299747,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,4.0,0.0,,6.5,,,,,44.724144824395,,1.0,1.0,,1.0,,7.0,1.0,8.0,7.3506984505566,,0,,13.0,,,,
2025-26,14025079,22,43,Manchester_City,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,32.0,5.0,37.0,,1.0,15.0,3.0,,,,1.0,,,,4.0,4.0,,,0.151775,0.0495,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,13.0,4.0,,6.6,,,1.0,,153.27673701283,1.0,3.0,3.0,,,,37.0,5.0,42.0,75.490082873194,66.206641940399,1,2.0,58.0,3.0,,1.0,2.0
2025-26,14025079,22,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,20.0,4.0,24.0,,,25.0,2.0,,,1.0,,,,2.0,6.0,9.0,,,0.0250654,0.0191,,2.0,0.0,,,,,1.0,,,,,,,,80.0,,,,,,,,15.0,10.0,,6.6,,,,,303.22862353934,,4.0,4.0,,1.0,,22.0,5.0,27.0,237.92014666376,176.95828487162,1,2.0,51.0,4.0,5.0,2.0,
2025-26,14025079,22,43,Manchester_City,Away,979128,466052,Rayan Cherki,cherki-rayan,M,True,,,2.0,26.0,12.0,38.0,1.0,,17.0,5.0,,,,,,,2.0,5.0,1.0,,,0.268134,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,16.0,2.0,,6.7,,,,,174.63360537538,,2.0,4.0,,2.0,,32.0,12.0,44.0,85.286250067584,47.373308700942,0,1.0,56.0,1.0,,,1.0
2025-26,14025079,22,43,Manchester_City,Away,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025079,22,43,Manchester_City,Away,1136731,477064,Rico Lewis,rico-lewis,D,False,,,2.0,35.0,20.0,55.0,,1.0,27.0,1.0,,,,1.0,,,2.0,6.0,6.0,,,0.0899434,0.0878,,2.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,13.0,5.0,,6.2,,,1.0,,287.23036069925,1.0,2.0,1.0,,2.0,,40.0,21.0,61.0,184.21428173003,107.1071022797,1,2.0,87.0,2.0,2.0,1.0,2.0
2025-26,14025079,22,43,Manchester_City,Away,1142703,472769,Nico O'Reilly,nico-o-reilly,D,True,,,,15.0,9.0,24.0,1.0,,10.0,2.0,,,,,,,,2.0,,,,0.0148238,,,1.0,0.0,,,,,,,,,,,,,45.0,,,,,,,,4.0,3.0,,6.3,,,,,183.43325666572,1.0,,,,1.0,,18.0,9.0,27.0,136.202553939,117.44995590252,0,,29.0,1.0,,,
2025-26,14025079,22,43,Manchester_City,Away,1168513,494307,Max Alleyne,alleyne-max,D,False,,,1.0,23.0,20.0,43.0,,,25.0,1.0,,,,,,,1.0,1.0,,,,0.0129425,0.0979,0.3121,,0.0,,,,,,,,,,,,,45.0,1.0,,,,,,,3.0,1.0,,6.8,,,,,227.88499849751,1.0,,,,2.0,,24.0,21.0,45.0,95.374941576879,25.152670554039,1,,49.0,,,,
2025-26,14025079,22,43,Manchester_City,Away,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,2.0,45.0,32.0,77.0,2.0,,32.0,3.0,,,,1.0,,,,3.0,2.0,,,0.0342591,,,,0.0,,,,,4.0,,,,,,,,90.0,,,,,,,,7.0,1.0,,6.7,,,,,238.19495306022,9.0,,,,4.0,,48.0,34.0,82.0,74.750625373136,17.128503291298,0,2.0,100.0,2.0,,,2.0
2025-26,14025079,22,43,Manchester_City,Away,1402791,,Stephen Mfuni,stephen-mfuni,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025079,22,43,Manchester_City,Away,1467990,,Divine Mukasa,divine-mukasa,M,True,,,,2.0,,2.0,2.0,,1.0,,,,,1.0,,,1.0,4.0,,,,0.00617365,,,,0.0,,,,,,1.0,,,,,,,10.0,,,,,,,,2.0,0.0,,6.1,,,,,4.5881457038765,,,,,,,2.0,,2.0,4.5602376155804,,0,,5.0,1.0,,,
2025-26,14025079,22,43,Manchester_City,Away,1826151,616288,Ryan McAidoo,ryan-mcaidoo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,6.0,41.0,33.0,74.0,1.0,,29.0,5.0,,,,2.0,,,1.0,6.0,3.0,,,0.0600621,,,2.0,1.0,,,,,1.0,2.0,,,,,,,90.0,,2.0,,,,,,7.0,2.0,,7.4,,,,,236.304253538,,,1.0,,6.0,,46.0,34.0,80.0,129.78,35.134628636925,0,2.0,93.0,,1.0,,
2025-26,14025116,23,43,Manchester_City,Home,824509,204936,Gianluigi Donnarumma,gianluigi-donnarumma,G,False,,2.0,3.0,,30.0,30.0,,,10.0,10.0,,,,,,1.0,,,,,,0.00013122,,,,0.0,,0.0688,,,1.0,,,,,,,,90.0,,,,,,,,2.0,,,7.1,1.0,1.0,,,65.457177488834,1.0,,,2.0,5.0,,2.0,30.0,32.0,32.445,,0,,38.0,,,,
2025-26,14025116,23,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,6.0,62.0,31.0,93.0,,1.0,35.0,4.0,,,,1.0,,,1.0,5.0,5.0,,,0.0747707,,,2.0,0.0,,,,,2.0,1.0,,,,,,,90.0,,,,,,,,11.0,,,7.7,,,,,252.04266158788,2.0,1.0,,,9.0,,69.0,33.0,102.0,95.76,,0,3.0,117.0,,1.0,,2.0
2025-26,14025116,23,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.054e-05,,,,0.0,,,,,,,,,,,,,17.0,,,,,,,,1.0,,,6.4,,,,,,,,,,,,,1.0,1.0,,,0,,3.0,1.0,,,
2025-26,14025116,23,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,1.0,,1.0,5.0,4.0,9.0,,,5.0,2.0,,,,2.0,,,1.0,4.0,2.0,,,0.0541999,,,1.0,0.0,,,,,,2.0,,,,,,,29.0,,,,,,,,7.0,,,6.6,,,,,24.867920126009,,,3.0,,2.0,,6.0,4.0,10.0,14.7,,0,2.0,21.0,3.0,,,
2025-26,14025116,23,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,16.0,6.0,22.0,,,16.0,1.0,,,,1.0,,,1.0,5.0,7.0,,,0.0829463,0.2504,0.1831,1.0,0.0,1.0,,,1.0,,1.0,,,,,,,74.0,1.0,,,,,,,7.0,3.0,,8.0,,,1.0,,143.4343751772,,3.0,1.0,,,,18.0,6.0,24.0,121.59,51.302281252464,2,3.0,40.0,1.0,3.0,1.0,1.0
2025-26,14025116,23,43,Manchester_City,Home,877994,209036,Marc Guéhi,marc-guehi,D,False,,,3.0,41.0,57.0,98.0,2.0,2.0,52.0,5.0,,,,,,,,2.0,2.0,,,0.192169,0.073,0.034,,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,2.0,,,,,,8.0,,,7.4,,,1.0,,419.14844518205,1.0,,,,6.0,,47.0,58.0,105.0,218.61,,2,,115.0,,,,
2025-26,14025116,23,43,Manchester_City,Home,893549,433036,Tijjani Reijnders,tijjani-reijnders,M,False,,,,11.0,5.0,16.0,,,8.0,2.0,,,,,,,,3.0,2.0,,,0.0257776,0.0364,,1.0,0.0,,,,,,,,,,,,,61.0,,,,,,,,9.0,2.0,,6.5,,,1.0,,78.992633130435,,2.0,1.0,,,,14.0,5.0,19.0,41.265,44.790903259996,1,,31.0,3.0,2.0,,
2025-26,14025116,23,43,Manchester_City,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,10.0,,10.0,,2.0,8.0,2.0,,,,2.0,,,2.0,7.0,2.0,,,0.0183739,0.2988,0.7462,3.0,0.0,1.0,,,1.0,3.0,,,,,,,,90.0,2.0,,,,,,,6.0,4.0,,7.2,,,1.0,,104.77600350323,1.0,,,,,,11.0,,11.0,13.44,58.776822539729,3,,25.0,2.0,,,
2025-26,14025116,23,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,3.0,1.0,4.0,,,4.0,1.0,,,,,,,1.0,2.0,2.0,,,0.0013198,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,,3.0,2.0,,6.6,,,,,63.733123343279,,2.0,,,,,3.0,1.0,4.0,60.48,55.50249474584,0,,9.0,1.0,1.0,1.0,
2025-26,14025116,23,43,Manchester_City,Home,945122,465351,Matheus Nunes,matheus-nunes,D,False,1.0,,,30.0,26.0,56.0,2.0,3.0,12.0,2.0,1.0,,,1.0,,,,4.0,5.0,,,0.15192,,,1.0,1.0,,,,,,1.0,,,,,,,90.0,,,,,,,,13.0,,,7.0,,,,,90.414483598752,2.0,,1.0,,2.0,,37.0,30.0,67.0,42.63,,0,1.0,85.0,1.0,1.0,,1.0
2025-26,14025116,23,43,Manchester_City,Home,979128,466052,Rayan Cherki,cherki-rayan,M,False,,,2.0,33.0,8.0,41.0,,,28.0,4.0,,,,,,,3.0,7.0,4.0,,,0.0276086,0.1502,,1.0,0.0,,,,,1.0,1.0,,,,,,,73.0,,,,,,,,18.0,3.0,,6.4,,,2.0,,260.70207610954,1.0,3.0,,,6.0,,42.0,9.0,51.0,83.79,72.004187422433,2,1.0,69.0,2.0,3.0,,1.0
2025-26,14025116,23,43,Manchester_City,Home,980643,432720,James Trafford,james-trafford,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,1136731,477064,Rico Lewis,rico-lewis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,1142703,472769,Nico O'Reilly,nico-o-reilly,D,False,,,,37.0,24.0,61.0,1.0,2.0,25.0,2.0,,,,,,,,3.0,5.0,,,0.0694715,0.0522,,2.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,1.0,,,,,,15.0,2.0,,7.4,,,1.0,,166.85052558529,3.0,,2.0,,2.0,,45.0,25.0,70.0,103.425,37.328800890436,1,2.0,98.0,4.0,1.0,,
2025-26,14025116,23,43,Manchester_City,Home,1168513,494307,Max Alleyne,alleyne-max,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025116,23,43,Manchester_City,Home,1194333,578153,Abdukodir Khusanov,abdukodir-khusanov,D,False,,,6.0,28.0,38.0,66.0,2.0,,34.0,2.0,,,,,,,,4.0,2.0,,,0.0199187,,,2.0,0.0,,,,,4.0,1.0,,,,,,,90.0,,,,,,,,2.0,,,7.3,,,,,252.49058024553,,,,,7.0,,30.0,38.0,68.0,90.405,,0,2.0,77.0,,,,1.0
2025-26,14025116,23,43,Manchester_City,Home,1467990,,Divine Mukasa,divine-mukasa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025149,24,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
