season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243633,24,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,3.0,27.0,19.0,46.0,2.0,2.0,5.0,,,,1.0,,,5.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,12.0,,6.5,,,,2.0,1.0,1.0,,7.0,,34.0,20.0,53.0,0,,75.0,2.0,1.0,,
2019-20,8243633,24,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243633,24,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,5.0,,4.0,38.0,18.0,51.0,,,4.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,,1.0,1.0,,,,1.0,3.0,,90.0,,,,,,,,20.0,,7.8,,,1.0,1.0,1.0,11.0,,6.0,,53.0,20.0,62.0,2,1.0,84.0,1.0,,1.0,1.0
2019-20,8243633,24,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,5.0,16.0,48.0,64.0,2.0,3.0,3.0,,,,1.0,,,4.0,6.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,,,5.0,,7.8,,,,9.0,,,,6.0,,20.0,49.0,69.0,1,3.0,84.0,,,,2.0
2019-20,8243633,24,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,28.0,7.0,35.0,2.0,,6.0,,1.0,1.0,1.0,,4.0,8.0,4.0,,,,,,,,,,,89.0,1.0,,,,,,,16.0,,6.6,,,3.0,,1.0,4.0,,,,38.0,7.0,41.0,5,,65.0,1.0,4.0,,
2019-20,8243633,24,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243633,24,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,3.0,26.0,46.0,72.0,,3.0,2.0,,,,,,,1.0,5.0,,,1.0,,,,,1.0,,,78.0,,1.0,,,,,,11.0,,7.2,,,,,,,,7.0,,31.0,52.0,83.0,0,1.0,89.0,,2.0,,1.0
2019-20,8243633,24,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,3.0,35.0,10.0,44.0,5.0,1.0,5.0,1.0,,3.0,3.0,,1.0,12.0,6.0,,,1.0,,,,,,3.0,,90.0,,,,,,,1.0,16.0,,7.6,,,,,6.0,8.0,,3.0,1.0,45.0,11.0,48.0,3,,75.0,2.0,1.0,4.0,
2019-20,8243633,24,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,4.0,,20.0,20.0,,1.0,7.0,,,,,,,,2.0,,,,,,,,1.0,,,90.0,,,,,,,,7.0,1.0,7.4,1.0,1.0,,2.0,,,2.0,10.0,,5.0,21.0,26.0,0,,37.0,,1.0,,
2019-20,8243633,24,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,1.0,14.0,19.0,33.0,2.0,1.0,4.0,,,,,,,3.0,1.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,9.0,,6.8,,,1.0,2.0,,2.0,,2.0,,21.0,21.0,40.0,1,,60.0,,,,
2019-20,8243633,24,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2019-20,8243633,24,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,4.0,7.0,11.0,,1.0,3.0,,1.0,,,,,1.0,2.0,,,,,,,,1.0,1.0,,67.0,2.0,,,,,1.0,,5.0,,6.3,,,,,1.0,,,1.0,,7.0,7.0,14.0,2,,24.0,1.0,1.0,,
2019-20,8243633,24,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,1.0,,5.0,39.0,25.0,63.0,2.0,2.0,7.0,,,,2.0,,,7.0,7.0,,,3.0,,,,,,2.0,,90.0,,,,,,,,9.0,,7.4,,,3.0,1.0,2.0,1.0,,6.0,,41.0,32.0,72.0,3,2.0,84.0,,1.0,2.0,1.0
2019-20,8243633,24,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243633,24,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,2.0,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,12.0,,,,,,,,,,6.7,,,,1.0,,,,,,,2.0,2.0,0,,5.0,,,,
2019-20,8243639,25,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243639,25,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243639,25,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,41.0,42.0,83.0,,4.0,6.0,,,1.0,2.0,,,3.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,14.0,,7.1,,,,4.0,3.0,,,6.0,,51.0,46.0,97.0,1,3.0,112.0,,,3.0,1.0
2019-20,8243639,25,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,18.0,1.0,19.0,,,2.0,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,1.0,,,,64.0,2.0,,,,,,1.0,10.0,,6.8,,,2.0,1.0,2.0,,,,,21.0,1.0,22.0,6,1.0,39.0,2.0,1.0,,
2019-20,8243639,25,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,7.0,45.0,29.0,73.0,2.0,,8.0,,,,,,,5.0,5.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,11.0,,7.2,,,,4.0,4.0,3.0,,10.0,,51.0,31.0,79.0,0,2.0,107.0,,1.0,2.0,2.0
2019-20,8243639,25,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,3.0,59.0,25.0,84.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,3.0,5.0,,,,,,,,,2.0,,90.0,1.0,,,,,1.0,,10.0,,6.5,,,1.0,,,1.0,,4.0,,67.0,27.0,93.0,2,4.0,101.0,,,,3.0
2019-20,8243639,25,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,3.0,29.0,8.0,35.0,1.0,,2.0,,,1.0,,,1.0,2.0,2.0,,,,,,,,,3.0,,90.0,2.0,,,,,,,25.0,,7.3,,,1.0,,1.0,12.0,,3.0,,50.0,8.0,46.0,4,,68.0,3.0,1.0,1.0,
2019-20,8243639,25,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,31.0,39.0,70.0,,3.0,5.0,,,,1.0,,,1.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,,6.0,,6.5,,,,1.0,,,,4.0,,34.0,42.0,76.0,0,,81.0,,,,
2019-20,8243639,25,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,30.0,5.0,35.0,1.0,3.0,5.0,1.0,1.0,1.0,,,2.0,5.0,6.0,,,1.0,,,,,1.0,2.0,,84.0,,,,,,,,13.0,,6.5,,,,,2.0,,,,,35.0,7.0,42.0,1,,56.0,3.0,2.0,1.0,
2019-20,8243639,25,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,True,,,,10.0,6.0,16.0,,,4.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,26.0,,,,,,,,4.0,,6.4,,,,1.0,1.0,,,,,11.0,7.0,18.0,0,,24.0,2.0,,1.0,
2019-20,8243639,25,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,27.0,15.0,42.0,,1.0,4.0,,,1.0,1.0,,,6.0,5.0,,,,,,,,2.0,2.0,,72.0,,,,,,,,21.0,,6.7,,,,,7.0,4.0,,2.0,,41.0,16.0,53.0,1,1.0,75.0,1.0,1.0,2.0,1.0
2019-20,8243639,25,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,2.0,2.0,,12.0,12.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,2.0,,6.3,1.0,1.0,,2.0,,,2.0,4.0,,1.0,13.0,14.0,0,,22.0,,,,
2019-20,8243639,25,43,Manchester_City,Away,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,False,,,2.0,30.0,24.0,54.0,1.0,,6.0,,,,,,,4.0,3.0,,,2.0,,,,,2.0,,,60.0,,,,,,,,7.0,,6.2,,,1.0,,1.0,1.0,,2.0,,34.0,26.0,59.0,1,3.0,74.0,,,,2.0
2019-20,8243639,25,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,1.0,9.0,,9.0,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,12.0,,,,,,,,2.0,,7.0,,,,,,2.0,,1.0,,11.0,,9.0,1,,12.0,,,,
2019-20,8243639,25,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,9.0,,9.0,,,1.0,,,,,,1.0,4.0,1.0,,,2.0,,,,,,,,18.0,1.0,,,,,,,2.0,,6.7,,,,,1.0,,,,,9.0,,9.0,1,1.0,14.0,,,,
2019-20,8243639,25,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,6.0,45.0,22.0,67.0,3.0,1.0,6.0,,,,3.0,,2.0,12.0,1.0,,,6.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.3,,,1.0,,,1.0,,7.0,,53.0,23.0,75.0,1,,83.0,1.0,,,
2019-20,8243639,25,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243639,25,43,Manchester_City,Away,876214,432656,Eric García,eric-garcia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,3.0,59.0,15.0,74.0,1.0,,5.0,1.0,,,1.0,,1.0,4.0,3.0,,,1.0,,,,,,3.0,,85.0,,,,,,,,12.0,,7.7,,,1.0,,1.0,1.0,,4.0,,70.0,15.0,84.0,1,1.0,92.0,,1.0,1.0,1.0
2019-20,8578694,26,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,26.0,1.0,27.0,,,,,,3.0,,,3.0,4.0,4.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,14.0,,7.2,,,2.0,,5.0,1.0,,,,33.0,2.0,34.0,6,,53.0,2.0,,4.0,
2019-20,8578694,26,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,5.0,52.0,20.0,71.0,2.0,1.0,5.0,,,,,,,2.0,5.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,13.0,,7.8,,,1.0,3.0,2.0,5.0,,7.0,,61.0,23.0,79.0,1,2.0,105.0,,,2.0,
2019-20,8578694,26,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,2.0,16.0,16.0,32.0,,,1.0,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,1.0,,6.7,,,,,,1.0,,2.0,1.0,17.0,16.0,32.0,0,,33.0,,,,
2019-20,8578694,26,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,5.0,69.0,20.0,88.0,1.0,,7.0,2.0,,,2.0,,1.0,8.0,4.0,,,1.0,1.0,1.0,,,1.0,6.0,,79.0,2.0,1.0,,,,,,31.0,,9.4,,,,,5.0,13.0,,6.0,,95.0,20.0,102.0,2,1.0,135.0,1.0,1.0,2.0,1.0
2019-20,8578694,26,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,5.0,26.0,38.0,64.0,1.0,4.0,7.0,,,,2.0,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,8.0,,7.2,,,,6.0,,,,8.0,,31.0,40.0,71.0,0,,81.0,1.0,,,
2019-20,8578694,26,43,Manchester_City,Home,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,,,1.0,52.0,22.0,74.0,,,1.0,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,14.0,,7.3,,,,1.0,,10.0,,1.0,,65.0,23.0,78.0,1,2.0,95.0,,,,2.0
2019-20,8578694,26,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,37.0,19.0,56.0,1.0,,4.0,,,,1.0,,,2.0,1.0,,,,,,,,,,,65.0,,,,,,,,1.0,,6.6,,,,,,,,3.0,,38.0,19.0,57.0,0,,61.0,,1.0,,
2019-20,8578694,26,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,20.0,14.0,34.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,25.0,,,,,,,,2.0,,6.7,,,,,,,,,,22.0,14.0,36.0,0,1.0,37.0,,,,1.0
2019-20,8578694,26,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8578694,26,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,,3.0,2.0,19.0,21.0,,,1.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.8,,,,,,,,4.0,,3.0,19.0,22.0,0,,23.0,,,,
2019-20,8578694,26,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,44.0,11.0,54.0,1.0,,4.0,,,2.0,1.0,,2.0,6.0,4.0,,,,1.0,,,,,2.0,,90.0,,,,,,,,14.0,,7.1,,,1.0,,5.0,4.0,,2.0,,51.0,12.0,59.0,3,1.0,82.0,1.0,,3.0,
2019-20,8578694,26,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,2.0,27.0,9.0,36.0,2.0,,10.0,,3.0,2.0,,,1.0,3.0,10.0,,,,,,,,,2.0,,90.0,2.0,,,,,,,8.0,,6.7,,,,1.0,5.0,,,2.0,,31.0,9.0,40.0,4,3.0,61.0,3.0,2.0,5.0,2.0
2019-20,8578694,26,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,6.0,123.0,55.0,178.0,1.0,3.0,12.0,,,1.0,,,1.0,3.0,4.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,11.0,,7.8,,,,1.0,,,,8.0,,129.0,59.0,188.0,2,,195.0,,1.0,,
2019-20,8578694,26,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,9.0,4.0,13.0,,,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,2.0,,6.7,,,,,1.0,,,,,10.0,4.0,14.0,0,,17.0,1.0,,1.0,
2019-20,8243696,27,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243696,27,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243696,27,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,13.0,51.0,64.0,,3.0,4.0,,,,1.0,,,2.0,6.0,,,1.0,,,,,3.0,,,90.0,,1.0,,,,,,8.0,,7.5,,,1.0,5.0,,,,9.0,,17.0,55.0,72.0,1,2.0,88.0,,1.0,,2.0
2019-20,8243696,27,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,9.0,3.0,12.0,1.0,,1.0,1.0,2.0,,1.0,,2.0,5.0,2.0,,,,,,,,,1.0,,77.0,2.0,,,,,1.0,,7.0,,6.4,,,,,2.0,,,,1.0,11.0,3.0,14.0,2,,24.0,2.0,1.0,1.0,
2019-20,8243696,27,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,False,,,6.0,39.0,34.0,73.0,1.0,1.0,6.0,,,,1.0,,1.0,3.0,4.0,,,,,,,,,,,90.0,,,,,,,,11.0,,7.1,,,,2.0,,1.0,,9.0,,47.0,35.0,81.0,0,2.0,99.0,,1.0,,2.0
2019-20,8243696,27,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,3.0,40.0,22.0,62.0,,,5.0,,1.0,1.0,3.0,,1.0,5.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,1.0,,,,,,,6.0,,6.9,,,,,1.0,,,3.0,,43.0,23.0,66.0,2,2.0,79.0,1.0,,1.0,1.0
2019-20,8243696,27,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,3.0,34.0,9.0,42.0,,,3.0,,,,2.0,,5.0,10.0,2.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,27.0,,6.8,,,2.0,,2.0,6.0,,3.0,,52.0,11.0,57.0,3,,85.0,,1.0,1.0,
2019-20,8243696,27,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,1.0,5.0,19.0,24.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,32.0,,,,,,,,,,6.7,,,,,,,,1.0,,5.0,19.0,24.0,0,1.0,26.0,,,,
2019-20,8243696,27,43,Manchester_City,Away,138892,121145,João Cancelo,joao-cancelo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243696,27,43,Manchester_City,Away,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,,,2.0,44.0,25.0,69.0,1.0,,6.0,,,2.0,2.0,,3.0,8.0,5.0,,,2.0,,,,,,,,90.0,,,,,,,,19.0,,6.7,,,,1.0,5.0,6.0,,5.0,,57.0,27.0,78.0,2,,110.0,1.0,,5.0,
2019-20,8243696,27,43,Manchester_City,Away,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,14.0,31.0,45.0,,2.0,8.0,,,,2.0,,,2.0,6.0,,,,,,,,4.0,,,58.0,,1.0,,,,,,8.0,,7.2,,,,2.0,1.0,,,5.0,,19.0,33.0,52.0,0,2.0,64.0,1.0,1.0,1.0,1.0
2019-20,8243696,27,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243696,27,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,3.0,38.0,4.0,41.0,1.0,1.0,8.0,2.0,,1.0,2.0,,,4.0,11.0,,,1.0,1.0,,,,,5.0,,90.0,1.0,,,,,,,12.0,,8.7,,,1.0,1.0,2.0,6.0,,3.0,,45.0,4.0,43.0,3,4.0,69.0,5.0,4.0,2.0,3.0
2019-20,8243696,27,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,,4.0,1.0,24.0,25.0,1.0,1.0,7.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,90.0,,,,,,,,5.0,1.0,7.6,1.0,3.0,,1.0,,,,9.0,,5.0,25.0,30.0,0,,41.0,,,,
2019-20,8243696,27,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,43.0,12.0,55.0,1.0,1.0,8.0,,,1.0,3.0,,,4.0,2.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,7.0,,7.0,,,1.0,1.0,,1.0,,1.0,,47.0,13.0,59.0,2,1.0,70.0,2.0,,,1.0
2019-20,8243696,27,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,7.0,1.0,8.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,1.0,,,1.0,,,13.0,2.0,,,,,,,3.0,,7.8,,,,,1.0,,,,,9.0,1.0,10.0,2,1.0,16.0,1.0,,1.0,1.0
2019-20,8243696,27,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,4.0,56.0,27.0,83.0,,,7.0,,,,1.0,,,4.0,4.0,,,3.0,,,,,1.0,4.0,,90.0,,,,,,,,8.0,,7.3,,,1.0,1.0,,,,6.0,,62.0,29.0,91.0,1,,100.0,,4.0,,
2019-20,8243696,27,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,43,Manchester_City,Home,716,17601,Scott Carson,scott-carson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,,20.0,19.0,39.0,,,5.0,,,,,,1.0,2.0,,,,,,,,,,1.0,,65.0,1.0,,,,,,,6.0,,6.7,,,,,1.0,,,,,22.0,19.0,41.0,1,,47.0,2.0,,,
2019-20,8674008,28,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,2.0,11.0,8.0,19.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,6.6,,,,,,,,2.0,,11.0,8.0,19.0,0,,20.0,,,,
2019-20,8674008,28,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,2.0,2.0,4.0,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,10.0,1.0,,,,,,,,,6.5,,,1.0,,,,,,,2.0,2.0,4.0,3,,7.0,,,,
2019-20,8674008,28,43,Manchester_City,Home,44614,58621,Kyle Walker,kyle-walker,D,False,1.0,,2.0,40.0,23.0,62.0,,1.0,4.0,,,,,,1.0,5.0,2.0,,,2.0,,,,,4.0,2.0,,90.0,1.0,,,,,,,18.0,,7.2,,,,,3.0,2.0,,6.0,,51.0,27.0,76.0,1,,100.0,,,1.0,
2019-20,8674008,28,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,9.0,51.0,28.0,79.0,,,5.0,,,,1.0,,2.0,5.0,9.0,,,1.0,,,,,3.0,2.0,,90.0,1.0,,,,,,,6.0,,7.9,,,,1.0,5.0,,,9.0,,54.0,28.0,82.0,1,2.0,100.0,,3.0,4.0,1.0
2019-20,8674008,28,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,6.0,30.0,15.0,45.0,,,2.0,2.0,,2.0,,,1.0,2.0,3.0,,1.0,1.0,,1.0,,,3.0,2.0,,70.0,3.0,,,,,,,16.0,,9.0,,,,,3.0,2.0,,7.0,,42.0,16.0,56.0,5,,76.0,1.0,,3.0,
2019-20,8674008,28,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,39.0,5.0,44.0,,,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,5.0,,90.0,2.0,,,,,,,6.0,,7.8,,,1.0,,,,,,,42.0,6.0,48.0,3,,55.0,2.0,1.0,,
2019-20,8674008,28,43,Manchester_City,Home,139225,102826,Benjamin Mendy,benjamin-mendy,D,False,1.0,,4.0,33.0,25.0,57.0,,4.0,3.0,,,,,,,1.0,6.0,,,,,,,,,,,90.0,,,,,,,,7.0,,7.2,,,,1.0,2.0,2.0,,5.0,,35.0,28.0,61.0,0,1.0,75.0,1.0,,1.0,1.0
2019-20,8674008,28,43,Manchester_City,Home,149734,146941,Aymeric Laporte,aymeric-laporte,D,False,,,2.0,32.0,48.0,80.0,,1.0,3.0,,,,,,1.0,2.0,1.0,,,1.0,,,,,1.0,,,70.0,,,,,,,,6.0,,6.7,,,,,,,,4.0,,34.0,51.0,85.0,0,,88.0,,,,
2019-20,8674008,28,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,,24.0,13.0,37.0,1.0,,1.0,,1.0,,1.0,,,3.0,5.0,,,,,,,,,,,65.0,1.0,,,,,,1.0,5.0,,7.0,,,1.0,,4.0,1.0,,1.0,1.0,26.0,13.0,38.0,2,1.0,49.0,2.0,1.0,3.0,
2019-20,8674008,28,43,Manchester_City,Home,254491,121160,Ederson,ederson,G,False,,1.0,6.0,5.0,31.0,36.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,7.0,,,,1.0,,,1.0,11.0,,8.0,33.0,41.0,0,,46.0,,,,
2019-20,8674008,28,43,Manchester_City,Home,287643,206325,Oleksandr Zinchenko,oleksandr-zinchenko,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674008,28,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
