season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768039,5,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,24.0,2.0,26.0,6.0,1.0,2.0,,,1.0,,,,1.0,8.0,5.0,,,1.0,,,,,,3.0,,89.0,2.0,1.0,,,,,,7.4,,,,1.0,,,,,,27.0,2.0,29.0,3,1.0,40.0,,3.0,
2015-16,6768039,5,43,Manchester_City,Away,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,2.0,7.0,16.0,23.0,1.0,1.0,4.0,,,,,,,,2.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,7.2,,,1.0,3.0,,,,6.0,,12.0,21.0,33.0,1,2.0,43.0,,1.0,
2015-16,6768039,5,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768039,5,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,1.0,,3.0,33.0,15.0,47.0,1.0,,8.0,1.0,,,2.0,,,1.0,6.0,2.0,,,2.0,,,,,3.0,5.0,,65.0,1.0,,,,,,,7.7,,,,,,3.0,,5.0,,43.0,16.0,56.0,1,2.0,68.0,1.0,,
2015-16,6768039,5,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768039,5,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1,,2.0,1.0,,
2015-16,6768039,5,43,Manchester_City,Away,361326,124165,Patrick Roberts,patrick-roberts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768039,5,43,Manchester_City,Away,792317,175352,Manu García,manu-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768051,6,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,21.0,13.0,34.0,1.0,2.0,3.0,1.0,,,,,,,2.0,5.0,,,1.0,,,,,2.0,2.0,,45.0,,,,,,,,7.3,,,,,1.0,,,2.0,,25.0,13.0,38.0,0,2.0,44.0,1.0,,1.0
2015-16,6768051,6,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,3.0,,2.0,50.0,18.0,65.0,2.0,4.0,7.0,1.0,,,,,,,2.0,7.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,7.3,,,,3.0,,8.0,,3.0,,59.0,19.0,70.0,0,3.0,94.0,,,
2015-16,6768051,6,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,2.0,,,52.0,9.0,59.0,,,3.0,,,,,,,1.0,1.0,4.0,,,,,,,,,5.0,,90.0,1.0,,,,,,,6.8,,,,,3.0,20.0,,,,72.0,9.0,61.0,1,,94.0,2.0,1.0,3.0
2015-16,6768051,6,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,73.0,21.0,94.0,4.0,3.0,12.0,,,1.0,4.0,,,1.0,11.0,9.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,,,2.0,1.0,,,7.0,,77.0,24.0,101.0,2,5.0,123.0,1.0,1.0,
2015-16,6768051,6,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,2.0,,4.0,44.0,18.0,60.0,2.0,1.0,5.0,,2.0,3.0,1.0,,,1.0,11.0,10.0,,,4.0,,,,,,3.0,,90.0,2.0,,,,,,,7.7,,,2.0,2.0,9.0,3.0,,11.0,,62.0,18.0,77.0,7,2.0,106.0,3.0,1.0,6.0
2015-16,6768051,6,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,1.0,1.0,,18.0,18.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.3,,1.0,,,,,1.0,4.0,,1.0,20.0,21.0,0,,25.0,,,
2015-16,6768051,6,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,,,15.0,2.0,16.0,1.0,1.0,1.0,,3.0,1.0,,,,3.0,6.0,4.0,,,,1.0,,,,,1.0,,90.0,1.0,,,,,,,6.4,,,3.0,,5.0,1.0,,,1.0,17.0,2.0,18.0,5,,35.0,3.0,,3.0
2015-16,6768051,6,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,6.0,32.0,18.0,49.0,1.0,2.0,8.0,,,,,,,,3.0,3.0,,,1.0,,,,,2.0,1.0,,84.0,,,,,,,,6.8,,,1.0,2.0,1.0,4.0,,8.0,,43.0,18.0,57.0,1,1.0,78.0,2.0,,
2015-16,6768051,6,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,4.0,,4.0,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,1.0,,24.0,,,,,,,,6.9,,,1.0,,,,,,,4.0,,4.0,3,,7.0,,,
2015-16,6768051,6,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768051,6,43,Manchester_City,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,,11.0,26.0,37.0,,2.0,3.0,,,,1.0,,,1.0,2.0,4.0,,,,,,,,1.0,,1.0,45.0,,,,,,,,6.5,,,,1.0,,,,,,12.0,30.0,42.0,0,2.0,49.0,,,
2015-16,6768051,6,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768051,6,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,5.0,56.0,4.0,57.0,,2.0,8.0,,,2.0,4.0,,,1.0,7.0,6.0,,,1.0,,1.0,,,2.0,4.0,,90.0,1.0,,,,,,,8.0,,,1.0,1.0,4.0,10.0,,6.0,,76.0,4.0,70.0,4,1.0,100.0,4.0,,3.0
2015-16,6768051,6,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,4.0,33.0,43.0,76.0,2.0,5.0,8.0,,,1.0,2.0,,,,6.0,9.0,,,2.0,,,,,3.0,,,90.0,2.0,,,,,,,7.5,,,1.0,6.0,,,,5.0,,34.0,44.0,78.0,4,3.0,98.0,,1.0,
2015-16,6768051,6,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,20.0,5.0,25.0,1.0,1.0,5.0,1.0,,,1.0,,,1.0,6.0,4.0,,,,,,,,,2.0,,66.0,,,,,,,,6.2,,,,,4.0,4.0,,,1.0,26.0,6.0,28.0,0,,46.0,4.0,2.0,1.0
2015-16,6768051,6,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,2.0,,2.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,4.0,,4.0,0,,6.0,1.0,1.0,
2015-16,6768051,6,43,Manchester_City,Home,361326,124165,Patrick Roberts,patrick-roberts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768051,6,43,Manchester_City,Home,788216,170154,Pablo Maffeo,pablo-maffeo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,False,,,3.0,11.0,24.0,35.0,,4.0,4.0,,,1.0,3.0,,,,4.0,7.0,,,1.0,,,,,4.0,,,90.0,,,,,,,,6.4,,,,7.0,,,,8.0,,16.0,25.0,41.0,1,2.0,58.0,,1.0,
2015-16,6768068,7,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,,33.0,13.0,46.0,1.0,6.0,6.0,,,,1.0,,,2.0,4.0,8.0,,,,,,,,2.0,2.0,,90.0,,1.0,,,,,,6.1,,,,5.0,,2.0,,2.0,,43.0,22.0,63.0,0,1.0,92.0,1.0,1.0,
2015-16,6768068,7,43,Manchester_City,Away,3544,28554,Samir Nasri,samir-nasri,M,True,1.0,,3.0,15.0,4.0,18.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,21.0,,,,,,,,6.8,,,1.0,,,1.0,,3.0,,16.0,4.0,19.0,1,,22.0,,,
2015-16,6768068,7,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,17.0,6.0,23.0,1.0,,2.0,,,1.0,,,,1.0,3.0,,,,1.0,,,,,,,,34.0,1.0,,,,,,,6.5,,,1.0,,,3.0,,,,24.0,7.0,28.0,3,,36.0,,,
2015-16,6768068,7,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,19.0,8.0,27.0,,1.0,5.0,,,,1.0,,,2.0,5.0,11.0,,,1.0,,,,,2.0,1.0,,69.0,,,,,,,,7.0,,,,1.0,1.0,1.0,,6.0,,27.0,11.0,37.0,0,8.0,58.0,1.0,2.0,
2015-16,6768068,7,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,,16.0,3.0,19.0,2.0,1.0,4.0,1.0,,,,,,1.0,3.0,4.0,,,,1.0,,,,,2.0,,56.0,1.0,,,,,,,7.6,,,1.0,,2.0,,,,1.0,23.0,4.0,27.0,2,1.0,34.0,1.0,,2.0
2015-16,6768068,7,43,Manchester_City,Away,16817,15749,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,13.0,3.0,16.0,2.0,,,,,4.0,,,,4.0,7.0,3.0,,,,,,,,,1.0,,86.0,1.0,,,,,,,6.9,,,,,2.0,1.0,,1.0,1.0,17.0,3.0,19.0,5,,36.0,1.0,2.0,1.0
2015-16,6768068,7,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,1.0,22.0,9.0,30.0,1.0,,8.0,,,1.0,2.0,,,2.0,7.0,4.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,2.0,,,,,,6.1,,,,2.0,1.0,8.0,,5.0,1.0,38.0,10.0,40.0,2,1.0,80.0,,3.0,
2015-16,6768068,7,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,False,,,5.0,19.0,16.0,35.0,2.0,3.0,7.0,,,1.0,1.0,,,1.0,5.0,7.0,,,,,,,,1.0,,,90.0,,,,,,,,6.8,,,,1.0,3.0,,,7.0,,24.0,16.0,40.0,1,2.0,53.0,,,2.0
2015-16,6768068,7,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,,9.0,4.0,12.0,16.0,,,8.0,,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,90.0,,,,,,,,5.6,4.0,4.0,,,,,,22.0,,16.0,13.0,29.0,0,,36.0,,,
2015-16,6768068,7,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,2.0,24.0,4.0,28.0,2.0,1.0,3.0,,,,2.0,,,5.0,11.0,4.0,1.0,,,,1.0,,,,1.0,,90.0,2.0,,,,,,,5.7,,,1.0,,2.0,7.0,,2.0,,45.0,8.0,46.0,3,1.0,68.0,1.0,2.0,
2015-16,6768068,7,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,6.0,13.0,21.0,34.0,1.0,7.0,5.0,,,,1.0,,,,3.0,11.0,,1.0,1.0,,,,,4.0,,,90.0,,,,,,,,6.8,,,1.0,12.0,,,,6.0,,21.0,23.0,44.0,1,2.0,69.0,,2.0,
2015-16,6768068,7,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,28.0,5.0,33.0,2.0,,6.0,,,,1.0,,,3.0,7.0,5.0,,,1.0,,,,,1.0,4.0,,90.0,2.0,,,,,,,6.8,,,1.0,,3.0,2.0,,2.0,,39.0,5.0,42.0,3,,61.0,,3.0,2.0
2015-16,6768068,7,43,Manchester_City,Away,155872,106423,George Evans,george-evans,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,43,Manchester_City,Away,352678,109652,Brandon Barker,brandon-barker,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768068,7,43,Manchester_City,Away,361326,124165,Patrick Roberts,patrick-roberts,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,6.6,,,,,,,,,,2.0,1.0,3.0,0,,6.0,1.0,1.0,
2015-16,6768078,8,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,5.0,46.0,8.0,53.0,1.0,,5.0,1.0,,,,,,2.0,7.0,4.0,,,,2.0,,,,1.0,6.0,,75.0,,,,,,,,8.1,,,1.0,,6.0,3.0,,6.0,,54.0,9.0,60.0,1,,78.0,1.0,2.0,2.0
2015-16,6768078,8,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,33.0,15.0,48.0,,2.0,4.0,,,,4.0,,,,6.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,6.2,,,,2.0,,2.0,,3.0,,40.0,20.0,58.0,0,3.0,79.0,,1.0,
2015-16,6768078,8,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,2.0,,2.0,27.0,1.0,26.0,,,5.0,,,,,,,1.0,2.0,1.0,,,,1.0,,,,,2.0,,45.0,,,,,,,,7.1,,,,,1.0,4.0,,2.0,,36.0,2.0,34.0,0,1.0,41.0,,,
2015-16,6768078,8,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,6.0,53.0,14.0,67.0,,,6.0,1.0,,,2.0,,,,3.0,4.0,,,1.0,1.0,,,,1.0,3.0,,90.0,,,,,,,,7.7,,,1.0,,,,,7.0,,59.0,17.0,76.0,1,4.0,82.0,,,
2015-16,6768078,8,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,,4.0,4.0,10.0,14.0,,,7.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,6.7,2.0,3.0,,,,,,9.0,,8.0,11.0,19.0,0,,28.0,,,
2015-16,6768078,8,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,13.0,1.0,14.0,1.0,,3.0,,,,,,,5.0,7.0,2.0,,,,,5.0,,1.0,,,,66.0,5.0,,,,,,,10.0,,,3.0,,2.0,,,,1.0,17.0,1.0,18.0,8,1.0,36.0,1.0,,1.0
2015-16,6768078,8,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,4.0,,3.0,51.0,14.0,61.0,,,10.0,,,,1.0,,,,4.0,3.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,6.9,,,,,1.0,7.0,,7.0,,61.0,17.0,71.0,0,2.0,90.0,,1.0,
2015-16,6768078,8,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,24.0,1.0,,,,,,,6.8,,,1.0,,2.0,1.0,,,,8.0,1.0,8.0,2,1.0,14.0,,,1.0
2015-16,6768078,8,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,False,,,5.0,43.0,15.0,58.0,,1.0,6.0,,1.0,2.0,1.0,,,,4.0,4.0,,,2.0,,,,,1.0,,,90.0,2.0,,,,,,,7.1,,,,,3.0,,,6.0,,46.0,20.0,66.0,4,1.0,78.0,,,2.0
2015-16,6768078,8,43,Manchester_City,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,5.0,13.0,23.0,36.0,,2.0,5.0,,,,1.0,,,,4.0,4.0,1.0,,3.0,,,,,4.0,,,90.0,,,,,,,,6.5,,,,5.0,,,,5.0,,14.0,26.0,40.0,0,2.0,51.0,,,
2015-16,6768078,8,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768078,8,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,7.0,49.0,7.0,53.0,1.0,,6.0,2.0,,,,,,1.0,4.0,6.0,,,,2.0,1.0,,,1.0,3.0,,90.0,2.0,,,,,,,9.8,,,2.0,2.0,5.0,7.0,,8.0,,63.0,9.0,65.0,4,2.0,93.0,2.0,1.0,3.0
2015-16,6768078,8,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,1.0,13.0,18.0,31.0,5.0,1.0,7.0,,,1.0,,,,,5.0,4.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,6.9,,,,4.0,,,,2.0,,16.0,25.0,41.0,1,1.0,53.0,1.0,2.0,
2015-16,6768078,8,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,17.0,3.0,20.0,,,1.0,,,1.0,1.0,,,1.0,5.0,3.0,,,2.0,,,,,,,,45.0,,,,,,,,6.4,,,,,1.0,1.0,,1.0,,19.0,3.0,21.0,1,2.0,30.0,1.0,1.0,
2015-16,6768078,8,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,8.0,3.0,11.0,,,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,15.0,1.0,,,,,,,6.6,,,,,,1.0,,,,11.0,3.0,13.0,1,,17.0,,,
2015-16,6768078,8,43,Manchester_City,Home,792317,175352,Manu García,manu-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768088,9,43,Manchester_City,Home,301,15312,Martín Demichelis,martin-demichelis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768088,9,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,6.0,29.0,33.0,62.0,2.0,2.0,6.0,,,,,,,,3.0,4.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.0,,,,6.0,,1.0,,12.0,,38.0,38.0,75.0,0,2.0,100.0,,,
2015-16,6768088,9,43,Manchester_City,Home,3544,28554,Samir Nasri,samir-nasri,M,True,,,,7.0,5.0,12.0,,,2.0,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,6.5,,,,,,,,,,8.0,5.0,13.0,0,,13.0,,,
2015-16,6768088,9,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768088,9,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,2.0,21.0,21.0,42.0,3.0,1.0,4.0,,,,1.0,,,,7.0,1.0,,,2.0,,,,,5.0,1.0,,90.0,1.0,,,,,,,6.7,,,,1.0,1.0,1.0,,5.0,,26.0,24.0,49.0,1,,80.0,1.0,,
2015-16,6768088,9,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,,,3.0,31.0,14.0,45.0,,,5.0,2.0,1.0,,1.0,,,1.0,3.0,6.0,,,,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,7.8,,,,,7.0,2.0,,4.0,,40.0,15.0,53.0,1,,70.0,1.0,,6.0
2015-16,6768088,9,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,30.0,12.0,42.0,1.0,2.0,1.0,,,,4.0,,,1.0,7.0,5.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,6.7,,,,4.0,,,,3.0,,34.0,12.0,46.0,0,1.0,59.0,1.0,2.0,
2015-16,6768088,9,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,2.0,18.0,12.0,30.0,,2.0,1.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,,45.0,,,,,,,,7.1,,,,1.0,4.0,,,5.0,,26.0,13.0,39.0,0,1.0,49.0,,,3.0
2015-16,6768088,9,43,Manchester_City,Home,16817,15749,Joe Hart,joe-hart,G,False,,,10.0,8.0,11.0,19.0,,1.0,5.0,1.0,,,,,,,,1.0,,,,,,2.0,,,1.0,,90.0,,,,,,,1.0,6.6,,,,1.0,,,,21.0,,15.0,15.0,30.0,0,,35.0,,,
2015-16,6768088,9,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,2.0,26.0,5.0,31.0,1.0,9.0,6.0,2.0,1.0,,1.0,,,3.0,6.0,11.0,,,,1.0,2.0,,,,3.0,,90.0,4.0,,,,,,,9.5,,,1.0,1.0,2.0,,,2.0,1.0,33.0,7.0,40.0,5,1.0,57.0,2.0,1.0,1.0
2015-16,6768088,9,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,1.0,12.0,11.0,23.0,1.0,,2.0,,,,2.0,,,,3.0,4.0,,,,,,,,2.0,,,45.0,,,,,,,,7.0,,,,1.0,2.0,,,2.0,,14.0,12.0,26.0,0,2.0,34.0,,,2.0
2015-16,6768088,9,43,Manchester_City,Home,42892,57112,Eliaquim Mangala,eliaquim-mangala,D,False,,,1.0,8.0,40.0,48.0,1.0,,5.0,,,,1.0,,,,5.0,3.0,,,3.0,,,,,1.0,,1.0,90.0,,1.0,,,,,,6.9,,,,6.0,1.0,,,2.0,,10.0,42.0,52.0,0,2.0,65.0,,,1.0
2015-16,6768088,9,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768088,9,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,4.0,29.0,8.0,37.0,1.0,,6.0,,,,,,,,4.0,3.0,,,1.0,1.0,,,1.0,,2.0,,62.0,2.0,,,,,,,7.5,,,1.0,,4.0,1.0,,7.0,,37.0,10.0,46.0,3,,58.0,,1.0,2.0
2015-16,6768088,9,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,21.0,32.0,53.0,1.0,2.0,6.0,,,,,,,,3.0,7.0,,,2.0,,,,,3.0,,1.0,90.0,,,,,,,,7.4,,,,8.0,,,,11.0,,28.0,37.0,65.0,0,4.0,84.0,1.0,1.0,
2015-16,6768088,9,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,16.0,5.0,21.0,3.0,,4.0,,1.0,,,,,2.0,7.0,2.0,,,,,3.0,,,2.0,3.0,,78.0,3.0,,,,,,,8.8,,,3.0,,4.0,2.0,,,,22.0,7.0,27.0,6,,49.0,2.0,,2.0
2015-16,6768088,9,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,4.0,5.0,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,12.0,,,,,,,,6.6,,,,,,,,,1.0,1.0,4.0,5.0,0,1.0,6.0,,,
2015-16,6768088,9,43,Manchester_City,Home,361326,124165,Patrick Roberts,patrick-roberts,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768101,10,43,Manchester_City,Away,301,15312,Martín Demichelis,martin-demichelis,D,True,,,1.0,7.0,7.0,14.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,,,6.6,,,,1.0,,,,1.0,,8.0,7.0,15.0,0,,16.0,,,
2015-16,6768101,10,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,False,,,1.0,7.0,13.0,20.0,2.0,2.0,4.0,,,,2.0,,,,6.0,5.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,6.9,,,,2.0,,,,3.0,,19.0,14.0,33.0,0,3.0,61.0,,,
2015-16,6768101,10,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,6.0,9.0,20.0,29.0,3.0,4.0,8.0,,,,2.0,,,,7.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,7.1,,,,10.0,1.0,,,12.0,,16.0,22.0,38.0,0,1.0,52.0,,,1.0
2015-16,6768101,10,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768101,10,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,True,,,,2.0,6.0,8.0,2.0,,3.0,,,,1.0,,,,3.0,2.0,,,,,,,,1.0,,,35.0,1.0,,,,,,,6.8,,,,,1.0,,,1.0,,8.0,6.0,14.0,1,,20.0,1.0,1.0,1.0
2015-16,6768101,10,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,18.0,13.0,31.0,2.0,2.0,4.0,,,,1.0,,,2.0,8.0,11.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.1,,,,1.0,3.0,1.0,,2.0,,25.0,14.0,38.0,0,6.0,60.0,,3.0,1.0
