season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12437034,8,94,Brentford,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,1.0,30.0,42.0,72.0,1.0,7.0,5.0,,,,1.0,,,,2.0,9.0,,,0.0279756,,,,0.0,,,,,2.0,2.0,,90.0,,2.0,,,,,,9.0,,7.5,,,,7.0,1.0,,,5.0,1.0,33.0,48.0,81.0,0,,98.0,,1.0,1.0,
2024-25,12437034,8,94,Brentford,Away,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,,,,5.0,4.0,9.0,3.0,,1.0,,,1.0,,,,1.0,6.0,3.0,,,0.00757983,0.0647,,1.0,0.0,,,,,,,,66.0,,,,,,,,5.0,,6.2,,,,,2.0,1.0,,1.0,,7.0,4.0,10.0,1,1.0,19.0,1.0,1.0,1.0,
2024-25,12437034,8,94,Brentford,Away,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,2.0,,,,3.495e-05,0.1557,,,0.0,,,,,,,,16.0,,,,,,,,4.0,,6.5,,,1.0,,,,,,,2.0,1.0,3.0,2,,7.0,1.0,,,
2024-25,12437034,8,94,Brentford,Away,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437034,8,94,Brentford,Away,1006387,513418.0,Kevin Schade,kevin-schade,M,False,,,,8.0,5.0,13.0,3.0,2.0,2.0,,1.0,,,,,2.0,8.0,4.0,,,0.0079928,0.0872,,,0.0,,,,,,,,74.0,,,,,,,,10.0,,6.1,,,1.0,,3.0,1.0,,1.0,,11.0,6.0,16.0,1,1.0,28.0,1.0,1.0,,1.0
2024-25,12437034,8,94,Brentford,Away,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,6.0,7.0,13.0,,,4.0,,,,,,,2.0,3.0,1.0,,,0.0117171,,,,0.0,,,,,1.0,,,15.0,,,,,,,,6.0,,6.5,,,,,1.0,,,,,7.0,9.0,16.0,0,1.0,24.0,,,,1.0
2024-25,12437034,8,94,Brentford,Away,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437034,8,94,Brentford,Away,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437034,8,94,Brentford,Away,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,,13.0,15.0,28.0,1.0,2.0,4.0,,1.0,2.0,,,,,3.0,4.0,,1.0,0.00585653,0.2901,,1.0,0.0,,,,,1.0,,,78.0,,,,,,,,11.0,,6.1,,,1.0,3.0,1.0,,,2.0,,17.0,17.0,34.0,3,1.0,52.0,3.0,2.0,,1.0
2024-25,12437043,9,94,Brentford,Home,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,171919,118342.0,Mark Flekken,mark-flekken,G,False,,1.0,5.0,2.0,38.0,40.0,,,7.0,,,,,,,,,,,,0.00029815,,,,0.0,,-0.9686,1.0,,,,,90.0,,,,,,,,9.0,,6.5,2.0,2.0,,,,,1.0,14.0,,9.0,40.0,49.0,0,,56.0,,,,
2024-25,12437043,9,94,Brentford,Home,799251,207283.0,Mathias Jensen,mathias-jensen,M,True,1.0,,3.0,15.0,10.0,24.0,1.0,,4.0,,,,,,,,1.0,1.0,,1.0,0.0362417,,,,0.0,,,,,,1.0,,12.0,,,,,,,,3.0,,6.6,,,,,,2.0,,4.0,,17.0,11.0,26.0,0,,30.0,,1.0,,
2024-25,12437043,9,94,Brentford,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,1.0,6.0,7.0,13.0,2.0,1.0,,,1.0,,,,,1.0,4.0,3.0,,,0.0180568,1.432,1.1877,1.0,0.0,2.0,,,,1.0,,,90.0,3.0,,,,,,,6.0,,8.1,,,1.0,1.0,,,,2.0,,7.0,8.0,15.0,4,1.0,29.0,3.0,1.0,,
2024-25,12437043,9,94,Brentford,Home,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,,,1.0,12.0,25.0,37.0,,1.0,2.0,2.0,,,,,,,3.0,3.0,,,0.171925,,,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,,14.0,,7.3,,,,3.0,2.0,3.0,,3.0,,19.0,28.0,44.0,0,2.0,62.0,1.0,,,2.0
2024-25,12437043,9,94,Brentford,Home,826057,226956.0,Mads Roerslev,mads-roerslev,D,False,2.0,,,32.0,24.0,54.0,1.0,1.0,,1.0,,,1.0,,,,2.0,2.0,,,0.232585,,,,1.0,,,,,,5.0,,90.0,,,,,,,,12.0,,7.0,,,,3.0,,5.0,,4.0,,39.0,29.0,63.0,0,1.0,79.0,,,,1.0
2024-25,12437043,9,94,Brentford,Home,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,4.0,16.0,68.0,84.0,2.0,5.0,4.0,1.0,,,,,,,2.0,5.0,,,0.195687,,,,0.0,,,,,,3.0,,90.0,,,,,,,,15.0,,7.2,,,,9.0,,2.0,,7.0,,24.0,71.0,93.0,0,,112.0,,,,
2024-25,12437043,9,94,Brentford,Home,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,2.0,,,18.0,9.0,25.0,3.0,,,1.0,1.0,,1.0,,,1.0,5.0,1.0,,,0.321403,0.3253,0.2907,,1.0,,,,,,4.0,,77.0,1.0,,,,,,,11.0,,7.2,,,1.0,2.0,,4.0,,1.0,,25.0,10.0,31.0,2,,45.0,2.0,1.0,,
2024-25,12437043,9,94,Brentford,Home,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,1.0,,,10.0,27.0,36.0,,6.0,2.0,,,,,,,1.0,1.0,7.0,,,0.035854,0.1642,0.5685,,0.0,,,,,1.0,,,90.0,2.0,,,,,,,15.0,,6.9,,,,5.0,,2.0,,1.0,,18.0,31.0,47.0,2,,67.0,,1.0,,
2024-25,12437043,9,94,Brentford,Home,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,3.0,19.0,9.0,27.0,2.0,1.0,6.0,,,1.0,,,,,5.0,2.0,,,0.378537,0.9112,1.3034,2.0,0.0,2.0,,,,,1.0,,90.0,3.0,,,,,,,17.0,,8.2,,,,1.0,2.0,5.0,,4.0,1.0,34.0,10.0,39.0,4,,56.0,,,1.0,
2024-25,12437043,9,94,Brentford,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,4.0,29.0,54.0,83.0,2.0,5.0,10.0,,1.0,,,,,,4.0,8.0,,,0.0059915,0.4864,,1.0,0.0,,,,,,,,90.0,,,,,,,,10.0,,6.7,,,2.0,4.0,1.0,,,6.0,1.0,35.0,57.0,92.0,2,1.0,106.0,,2.0,,1.0
2024-25,12437043,9,94,Brentford,Home,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,1.0,,,12.0,5.0,16.0,,,3.0,1.0,,2.0,,,,,3.0,7.0,,,0.496436,0.346,,,0.0,,,,,,1.0,,81.0,,,,,,,1.0,6.0,,7.6,,,,,6.0,3.0,,,,14.0,5.0,16.0,2,2.0,33.0,1.0,2.0,3.0,1.0
2024-25,12437043,9,94,Brentford,Home,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,1.0,,1.0,,1.0,,,,,1.0,,,,3.0,1.0,,,0.00030113,,,1.0,0.0,,,,,,,,9.0,,,,,,,,3.0,,6.1,,,,,1.0,,,,,3.0,,3.0,0,,5.0,,,,
2024-25,12437043,9,94,Brentford,Home,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,1006387,513418.0,Kevin Schade,kevin-schade,M,True,,,,,,,,3.0,1.0,,,1.0,,,,1.0,1.0,4.0,,,,0.1419,,,0.0,,,,,,,,13.0,,,,,,,,5.0,,6.7,,,,,1.0,,,,,2.0,1.0,3.0,1,,7.0,1.0,,1.0,
2024-25,12437043,9,94,Brentford,Home,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,1177007,591357.0,Ryan Trevitt,ryan-trevitt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437043,9,94,Brentford,Home,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437052,10,94,Brentford,Away,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,3.0,17.0,4.0,21.0,1.0,1.0,5.0,,,,1.0,,,,4.0,5.0,,,0.0266377,,,2.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,9.0,,7.3,,,,1.0,,,,7.0,,23.0,6.0,29.0,0,4.0,41.0,1.0,,,3.0
2024-25,12437052,10,94,Brentford,Away,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,0.0,,,,,1.0,,,13.0,,1.0,,,,,,2.0,,6.5,,,,,,,,1.0,,,2.0,2.0,0,1.0,5.0,,,,1.0
2024-25,12437052,10,94,Brentford,Away,171919,118342.0,Mark Flekken,mark-flekken,G,False,,,9.0,8.0,21.0,29.0,,,15.0,,,,,,,,,1.0,,,0.00290397,,,,0.0,,0.3487,2.0,,,,,90.0,,,,,,,,19.0,1.0,8.6,5.0,10.0,,1.0,,,,28.0,,24.0,24.0,48.0,0,,66.0,,1.0,,
2024-25,12437052,10,94,Brentford,Away,799251,207283.0,Mathias Jensen,mathias-jensen,M,True,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,0.00066572,,,,0.0,,,,,,,,18.0,,,,,,,,2.0,,6.3,,,,1.0,,1.0,,,,2.0,2.0,3.0,0,,9.0,1.0,,,
2024-25,12437052,10,94,Brentford,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,,7.0,5.0,12.0,,2.0,3.0,,,,2.0,,,,4.0,4.0,,,0.0108236,,,2.0,0.0,,,,,,,,72.0,,,,,,,,9.0,,6.6,,,,,1.0,,,1.0,,11.0,7.0,18.0,0,,25.0,3.0,1.0,1.0,
2024-25,12437052,10,94,Brentford,Away,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,,,4.0,9.0,12.0,21.0,1.0,1.0,6.0,,,1.0,1.0,,,1.0,5.0,3.0,,,0.0173133,0.1098,0.0791,3.0,0.0,1.0,,,,3.0,,,89.0,1.0,1.0,,,,,,7.0,,7.5,,,,2.0,1.0,,,6.0,,14.0,12.0,26.0,2,1.0,43.0,1.0,,1.0,
2024-25,12437052,10,94,Brentford,Away,826057,226956.0,Mads Roerslev,mads-roerslev,D,False,,,1.0,9.0,15.0,24.0,,3.0,1.0,1.0,,,3.0,,,,6.0,6.0,,,0.105568,,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,,9.0,,6.8,,,,6.0,3.0,1.0,,3.0,,14.0,16.0,29.0,0,1.0,48.0,1.0,,2.0,1.0
2024-25,12437052,10,94,Brentford,Away,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,1.0,9.0,15.0,24.0,4.0,4.0,3.0,,,,,,,,5.0,6.0,,,0.00522942,,,,0.0,,,,,1.0,,,90.0,,3.0,,,,,,11.0,,7.1,,,,10.0,2.0,,,6.0,,16.0,17.0,33.0,0,1.0,54.0,,,1.0,1.0
2024-25,12437052,10,94,Brentford,Away,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,,10.0,8.0,18.0,1.0,1.0,3.0,,,,3.0,,,3.0,8.0,5.0,,,0.00415119,,,,0.0,,,,,,,,72.0,,,,,,,,17.0,,6.4,,,,2.0,1.0,2.0,,2.0,,17.0,13.0,28.0,0,4.0,42.0,1.0,,,3.0
2024-25,12437052,10,94,Brentford,Away,907500,220695.0,Paris Maghoma,paris-maghoma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437052,10,94,Brentford,Away,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,,,1.0,7.0,7.0,14.0,2.0,5.0,2.0,,,,,,,,2.0,6.0,,,0.00248382,,,,0.0,,,,,1.0,,,90.0,,1.0,,,,,,7.0,,6.8,,,,5.0,,,,4.0,,12.0,9.0,21.0,0,1.0,34.0,,,,1.0
2024-25,12437052,10,94,Brentford,Away,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,,,,5.0,6.0,11.0,2.0,1.0,4.0,,,,1.0,,,1.0,5.0,2.0,,,0.00809156,,,1.0,0.0,,,,,1.0,,,87.0,,,,,,,,12.0,,6.5,,,,3.0,1.0,,,,,10.0,6.0,16.0,0,,28.0,6.0,,1.0,
2024-25,12437052,10,94,Brentford,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,,14.0,17.0,31.0,2.0,4.0,3.0,,,,,,,,2.0,6.0,,,0.00472717,,,,0.0,,,,,4.0,,,90.0,,1.0,,,,,,15.0,,7.0,,,,6.0,,,,9.0,,23.0,23.0,46.0,0,1.0,61.0,,1.0,,1.0
2024-25,12437052,10,94,Brentford,Away,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,,,,4.0,2.0,6.0,3.0,,6.0,,,,,,,2.0,6.0,2.0,,,0.0269368,0.0719,,,0.0,,,,,,1.0,,73.0,,1.0,,,,,,7.0,,6.8,,,1.0,1.0,1.0,1.0,,,,6.0,3.0,8.0,1,2.0,19.0,1.0,,,1.0
2024-25,12437052,10,94,Brentford,Away,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,2.0,2.0,4.0,,,2.0,,1.0,,1.0,,,2.0,3.0,,,,0.00598983,0.3186,0.6889,,0.0,,,,,,,,17.0,1.0,,,,,,,4.0,,5.9,,,,,,,,,,3.0,2.0,5.0,1,,10.0,1.0,,,
2024-25,12437052,10,94,Brentford,Away,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437052,10,94,Brentford,Away,1006387,513418.0,Kevin Schade,kevin-schade,M,True,1.0,,,6.0,1.0,6.0,1.0,1.0,,,,,,,,,3.0,2.0,,,0.00301765,,,,0.0,,,,,,,,18.0,,,,,,,,3.0,,6.2,,,,,3.0,1.0,,,,6.0,1.0,6.0,0,,15.0,1.0,,1.0,
2024-25,12437052,10,94,Brentford,Away,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,0.00047991,0.1375,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,1,,4.0,,,,
2024-25,12437052,10,94,Brentford,Away,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437052,10,94,Brentford,Away,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,,17.0,16.0,33.0,2.0,4.0,4.0,,,,1.0,,,,4.0,9.0,,,0.0121248,0.079,0.1585,1.0,0.0,,,,,1.0,,,83.0,1.0,1.0,,,,,,19.0,,6.9,,,,2.0,,,,3.0,,29.0,21.0,50.0,1,1.0,65.0,2.0,4.0,,1.0
2024-25,12436876,11,94,Brentford,Home,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,171919,118342.0,Mark Flekken,mark-flekken,G,False,,2.0,6.0,5.0,28.0,33.0,,,7.0,,,,1.0,,,,1.0,,,,0.00307138,,,,0.0,,-0.3229,1.0,,,,,90.0,,,,,,,,7.0,1.0,6.8,1.0,1.0,,2.0,,,2.0,13.0,,10.0,30.0,40.0,0,,46.0,,,,
2024-25,12436876,11,94,Brentford,Home,799251,207283.0,Mathias Jensen,mathias-jensen,M,False,,,,13.0,9.0,22.0,1.0,,5.0,,,,,,,1.0,3.0,5.0,,,0.0644578,0.0211,0.0494,1.0,0.0,,,,,1.0,,,79.0,1.0,,,,,,,13.0,,6.9,,,,,1.0,3.0,,1.0,,20.0,10.0,27.0,1,,45.0,,4.0,1.0,
2024-25,12436876,11,94,Brentford,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,1.0,12.0,6.0,18.0,1.0,1.0,3.0,,,,,,,3.0,6.0,4.0,,,0.0192266,0.6016,1.2187,,0.0,2.0,,,,,,,90.0,2.0,,,,,,,14.0,,8.3,,,,,3.0,1.0,,1.0,,16.0,6.0,21.0,2,,38.0,5.0,2.0,1.0,
2024-25,12436876,11,94,Brentford,Home,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,2.0,,3.0,23.0,15.0,36.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,,3.0,2.0,,,0.314916,0.1404,0.0534,1.0,1.0,,,,,,2.0,,90.0,1.0,,,,,,,15.0,,7.3,,,,3.0,,3.0,,14.0,,33.0,20.0,50.0,2,1.0,59.0,,,,
2024-25,12436876,11,94,Brentford,Home,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,,14.0,25.0,39.0,2.0,7.0,3.0,,,,,,,,2.0,8.0,,,0.134133,,,,0.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,14.0,,7.1,,,,5.0,1.0,,,5.0,,20.0,32.0,52.0,0,,64.0,,,1.0,
2024-25,12436876,11,94,Brentford,Home,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,1.0,,,17.0,9.0,25.0,,3.0,4.0,,,1.0,1.0,,,4.0,6.0,9.0,,,0.0953373,0.1122,0.3556,,0.0,1.0,,,,1.0,1.0,,89.0,1.0,,,,,,,18.0,,7.7,,,,4.0,2.0,2.0,,1.0,,24.0,12.0,34.0,2,4.0,62.0,3.0,1.0,1.0,3.0
2024-25,12436876,11,94,Brentford,Home,907500,220695.0,Paris Maghoma,paris-maghoma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,924378,444765.0,Sepp van den Berg,sepp-van-den-berg,D,False,1.0,,1.0,10.0,15.0,24.0,3.0,7.0,6.0,,,1.0,1.0,,,,5.0,9.0,1.0,,0.0330877,0.1585,,1.0,0.0,,,,,,,,90.0,,,,,,,,7.0,,6.1,,,1.0,4.0,,1.0,,2.0,,14.0,18.0,31.0,2,2.0,48.0,,,,
2024-25,12436876,11,94,Brentford,Home,927083,446008.0,Bryan Mbeumo,bryan-mbeumo,F,False,,,,11.0,6.0,17.0,,1.0,1.0,,,,,,,2.0,2.0,3.0,,,0.251377,0.0911,,,1.0,,,,,,1.0,,89.0,,,,,,,,19.0,,6.9,,,1.0,1.0,,7.0,,1.0,,22.0,8.0,23.0,1,1.0,43.0,4.0,1.0,,
2024-25,12436876,11,94,Brentford,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,1.0,6.0,26.0,32.0,4.0,8.0,4.0,,,,1.0,,,,6.0,10.0,,,0.292655,,,1.0,0.0,,,,,,1.0,,90.0,,4.0,,,,,,11.0,,7.5,,,,13.0,,,,6.0,,14.0,28.0,42.0,0,1.0,62.0,1.0,1.0,,1.0
2024-25,12436876,11,94,Brentford,Home,972421,249231.0,Keane Lewis-Potter,keane-lewis-potter,D,False,1.0,,2.0,16.0,13.0,28.0,2.0,1.0,6.0,,,,,,,,2.0,2.0,,,0.273462,,,,0.0,,,,,1.0,3.0,,90.0,,,,,,,,11.0,,6.9,,,,4.0,,6.0,,4.0,,23.0,15.0,32.0,0,,53.0,1.0,1.0,,
2024-25,12436876,11,94,Brentford,Home,991604,244858.0,Fabio Carvalho,fabio-carvalho,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,6.803e-05,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12436876,11,94,Brentford,Home,1005959,507433.0,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,1006387,513418.0,Kevin Schade,kevin-schade,M,True,,,,1.0,,1.0,1.0,2.0,1.0,,,1.0,,,,,5.0,3.0,,,0.00106362,0.2733,,3.0,0.0,,,,,,,,15.0,,,,,,,,5.0,,6.5,,,,1.0,1.0,,,1.0,,2.0,1.0,3.0,1,,10.0,2.0,1.0,,
2024-25,12436876,11,94,Brentford,Home,1031258,508395.0,Yehor Yarmoliuk,yehor-yarmoliuk,M,True,,,,2.0,1.0,3.0,1.0,2.0,1.0,,,,,,,1.0,3.0,3.0,,,0.00137569,,,,0.0,,,,,,,,11.0,,1.0,,,,,,4.0,,6.7,,,,2.0,1.0,,,1.0,,4.0,1.0,5.0,0,1.0,14.0,,,,1.0
2024-25,12436876,11,94,Brentford,Home,1410201,,Jayden Meghoma,meghoma-jayden,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436876,11,94,Brentford,Home,1518589,628204.0,Yunus Konak,yunus-konak,M,True,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.00141784,,,,0.0,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,1.0,,,
2024-25,12436488,12,94,Brentford,Away,135256,128295.0,Christian Nørgaard,christian-nrgaard,M,False,,,2.0,5.0,19.0,24.0,,1.0,2.0,,,,3.0,,,,4.0,2.0,,,0.00279968,,,1.0,0.0,,,,,,1.0,,41.0,,1.0,,,,,,3.0,,5.7,,,,,,,,3.0,,8.0,19.0,27.0,0,1.0,29.0,,,,1.0
2024-25,12436488,12,94,Brentford,Away,137774,51927.0,Ben Mee,ben-mee,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436488,12,94,Brentford,Away,171919,118342.0,Mark Flekken,mark-flekken,G,False,,,7.0,6.0,27.0,33.0,,,16.0,,,,,,,,,1.0,,,0.0014764,,,,0.0,,0.7548,2.0,,,,,90.0,,,,,,,,17.0,1.0,8.1,3.0,5.0,,1.0,,,,23.0,,20.0,30.0,50.0,0,,60.0,,1.0,,
2024-25,12436488,12,94,Brentford,Away,799251,207283.0,Mathias Jensen,mathias-jensen,M,False,,,1.0,9.0,10.0,19.0,,1.0,3.0,,,1.0,1.0,,,,1.0,3.0,,,0.00820859,0.0932,,,0.0,,,,,,1.0,,90.0,,,,,,,,15.0,,7.0,,,1.0,3.0,,3.0,,1.0,,15.0,16.0,28.0,2,2.0,46.0,1.0,,,2.0
2024-25,12436488,12,94,Brentford,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,False,,,1.0,5.0,6.0,11.0,2.0,3.0,1.0,,2.0,,1.0,,,,4.0,3.0,,,0.00959619,0.8151,0.3633,1.0,0.0,,,,,,1.0,,72.0,1.0,,,,,,,4.0,,6.1,,,1.0,,,1.0,,1.0,,8.0,6.0,13.0,2,,19.0,,,,
2024-25,12436488,12,94,Brentford,Away,814873,204580.0,Vitaly Janelt,vitaly-janelt,M,False,1.0,,4.0,10.0,20.0,29.0,1.0,,4.0,,,,,,,,2.0,2.0,,,0.0278132,,,1.0,0.0,,,,,,1.0,,86.0,,1.0,,,,,,9.0,,7.1,,,,3.0,,1.0,,6.0,,14.0,23.0,36.0,0,2.0,48.0,2.0,,,1.0
2024-25,12436488,12,94,Brentford,Away,826057,226956.0,Mads Roerslev,mads-roerslev,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436488,12,94,Brentford,Away,855864,231065.0,Ethan Pinnock,ethan-pinnock,D,False,,,,3.0,25.0,28.0,1.0,2.0,,1.0,,,,,,,2.0,2.0,,,0.00026526,0.034,,1.0,0.0,,,,,1.0,1.0,,90.0,,3.0,,,,,,5.0,,7.7,,,1.0,7.0,,,,4.0,,7.0,26.0,33.0,1,,47.0,,,,
2024-25,12436488,12,94,Brentford,Away,907072,440089.0,Mikkel Damsgaard,mikkel-damsgaard,M,False,,,1.0,6.0,11.0,17.0,,1.0,3.0,1.0,,1.0,1.0,,,3.0,5.0,7.0,,,0.158278,0.052,,,0.0,,,,,1.0,1.0,,72.0,,,,,,,,14.0,,7.3,,,,,3.0,,,3.0,,12.0,12.0,24.0,1,3.0,44.0,2.0,1.0,2.0,3.0
2024-25,12436488,12,94,Brentford,Away,907500,220695.0,Paris Maghoma,paris-maghoma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
