season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385382,16,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,1.0,7.0,13.0,20.0,,2.0,8.0,,,,,,1.0,2.0,5.0,,,0.00963818,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,17.0,,7.3,,,,5.0,2.0,4.0,,1.0,,16.0,16.0,28.0,0,1.0,58.0,,1.0,1.0,
2022-23,10385382,16,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,2.0,8.0,18.0,26.0,1.0,2.0,5.0,,,,1.0,,1.0,6.0,6.0,,,0.00493767,0.0,0.0,2.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.8,,,,2.0,1.0,1.0,,5.0,,14.0,23.0,36.0,0,3.0,49.0,,1.0,,2.0
2022-23,10385382,16,17,Nottingham_Forest,Home,139310,90585.0,Willy Boly,willy-boly,D,False,,,3.0,4.0,29.0,33.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,3.0,,,0.0066808,0.0165,0.0,,,,,,,1.0,,,90.0,,,,,,,,7.0,,7.0,,,,5.0,,,,5.0,,6.0,34.0,40.0,1,2.0,49.0,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,5.0,6.0,11.0,1.0,,3.0,,,,,,1.0,2.0,2.0,,,0.0214876,0.1434,0.0,,,,,,,,1.0,,81.0,,,,,,,,8.0,,6.7,,,1.0,,1.0,,,3.0,1.0,12.0,6.0,18.0,1,,25.0,,1.0,1.0,
2022-23,10385382,16,17,Nottingham_Forest,Home,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,1.0,3.0,,18.0,18.0,,,4.0,,,,,,,,,,,4.831e-05,0.0,0.0,,,,,,,,,,90.0,,,,1.0,,,,5.0,,6.9,,,,1.0,,,1.0,8.0,,4.0,19.0,23.0,0,,27.0,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,1.0,,,,,,,,,2.0,1.0,,,0.0,0.069,0.0,1.0,,,,,,,,,9.0,,1.0,,,,,,1.0,,6.8,,,1.0,,,,,,,,1.0,1.0,1,1.0,4.0,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,4.0,5.0,24.0,29.0,1.0,3.0,6.0,,,,,,,3.0,5.0,,,0.0105914,0.0166,0.0,2.0,,,,,,5.0,,,90.0,,,1.0,,,,,6.0,,7.2,,,1.0,6.0,,,,8.0,,9.0,26.0,35.0,1,2.0,50.0,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,,4.0,14.0,18.0,2.0,,9.0,,,,,,,5.0,6.0,,,0.00556191,0.0,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.6,,,,3.0,,2.0,,7.0,,13.0,17.0,28.0,0,3.0,44.0,1.0,3.0,,1.0
2022-23,10385382,16,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,2.0,3.0,15.0,18.0,1.0,,8.0,,,,2.0,,1.0,4.0,4.0,,,0.00332552,0.0498,0.0,,,,,,,1.0,,,86.0,,,,,,,,10.0,,6.8,,,1.0,1.0,,1.0,,4.0,,6.0,19.0,24.0,1,1.0,42.0,,3.0,,1.0
2022-23,10385382,16,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,1.0,11.0,4.0,14.0,2.0,1.0,5.0,,,,,,2.0,4.0,2.0,,,0.225321,0.6744,0.9913,,,1.0,,,,,3.0,,86.0,1.0,,,,,,,17.0,,7.8,,,1.0,,,4.0,,2.0,,21.0,6.0,23.0,2,1.0,36.0,,,,1.0
2022-23,10385382,16,17,Nottingham_Forest,Home,920936,243345.0,Lewis O'Brien,lewis-obrien,M,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,11.0,,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,1.0,,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,1.0,,,,,,,,,0,,2.0,,,,
2022-23,10385382,16,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,8.0,1.0,9.0,2.0,,3.0,,,,,,,4.0,5.0,,,0.166672,0.178,0.0492,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,12.0,,7.1,,,1.0,,3.0,3.0,,,2.0,16.0,2.0,15.0,2,2.0,30.0,2.0,1.0,2.0,2.0
2022-23,10385382,16,17,Nottingham_Forest,Home,1123688,,Dale Taylor,dale-taylor,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,12.0,6.0,8.0,14.0,,,2.0,,,,,,,,,,,0.00074042,0.0,0.0,,,,0.3274,,,,,,90.0,,,,,,,,10.0,1.0,7.1,5.0,5.0,,1.0,,,,22.0,,14.0,10.0,24.0,0,,31.0,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,42707,56917.0,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,,18.0,16.0,34.0,,1.0,9.0,,,,,,1.0,1.0,4.0,,,0.0146443,0.0,0.0,,,,,,,,,,74.0,,,,,,,,16.0,,6.6,,,,3.0,1.0,4.0,,1.0,,27.0,19.0,42.0,0,1.0,66.0,1.0,1.0,1.0,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,14.0,13.0,27.0,,,7.0,,,,1.0,,,1.0,1.0,,,0.0154274,0.0,0.0,,,,,,,,2.0,,90.0,,2.0,,,,,,6.0,,6.6,,,,2.0,,,,1.0,,18.0,15.0,33.0,0,1.0,41.0,,,,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,139310,90585.0,Willy Boly,willy-boly,D,False,,,,6.0,11.0,17.0,1.0,1.0,4.0,,,,,,,1.0,4.0,,,0.00541302,0.0,0.0,,,,,,,3.0,,,90.0,,1.0,,,,,,10.0,,6.9,,,,6.0,,,,4.0,1.0,12.0,15.0,27.0,0,2.0,44.0,,1.0,,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,17.0,3.0,20.0,,,1.0,,,,,,,,3.0,,,0.0269201,0.0,0.0,,,,,,,,,,53.0,,,,,,,,3.0,,6.8,,,,,2.0,1.0,,,,20.0,3.0,22.0,0,,29.0,,1.0,2.0,
2022-23,10385401,17,17,Nottingham_Forest,Away,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,1.0,,,5.0,3.0,7.0,,1.0,2.0,,,1.0,,,,,3.0,,,0.433078,0.0109,0.0,,,,,,,,1.0,1.0,28.0,,,,,,,,7.0,,6.8,,,,1.0,,3.0,,,,9.0,4.0,10.0,1,2.0,20.0,2.0,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,3.0,,3.0,2.0,,3.0,,,,,,4.0,8.0,2.0,,,0.00353146,0.0,0.0,,,,,,,,,,62.0,,,,,,,,17.0,,6.1,,,,,3.0,1.0,,,,8.0,2.0,9.0,0,1.0,24.0,4.0,,1.0,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,2.0,11.0,10.0,21.0,,,5.0,,,,,,,1.0,4.0,,,0.0146361,0.1127,0.0,1.0,,,,,,1.0,,,63.0,,,,,,,,1.0,,6.8,,,1.0,,,,,3.0,,12.0,10.0,22.0,1,1.0,28.0,,3.0,,
2022-23,10385401,17,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,2.0,2.0,4.0,1.0,,,,,,,,,1.0,,,,0.00195024,0.1501,0.0517,,,,,,,,,,28.0,1.0,,,,,,,2.0,,6.6,,,,,,,,,,4.0,2.0,6.0,1,,7.0,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,2.0,3.0,17.0,20.0,,,3.0,,,,,,,,3.0,,,0.0011685,0.0196,0.0,,,,,,,1.0,,,90.0,,2.0,,,,,,9.0,,6.9,,,1.0,4.0,,,,6.0,,10.0,18.0,28.0,1,3.0,41.0,1.0,,,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,3.0,1.0,4.0,,1.0,5.0,,,1.0,1.0,,2.0,3.0,6.0,,,0.0125951,0.0987,0.0,,,,,,,,,,27.0,,,,,,,,8.0,,6.8,,,,,3.0,,,,,4.0,4.0,8.0,1,1.0,20.0,2.0,1.0,3.0,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,846251,184193.0,Jordan Smith,jordan-smith,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385401,17,17,Nottingham_Forest,Away,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,1.0,16.0,5.0,21.0,1.0,,8.0,,,,,,1.0,5.0,5.0,,,0.0091286,0.0777,0.2388,2.0,,,,,,1.0,,,90.0,1.0,,,,,,,16.0,,6.6,,,1.0,3.0,1.0,,,4.0,,28.0,5.0,33.0,2,2.0,50.0,1.0,3.0,,2.0
2022-23,10385401,17,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,2.0,,1.0,5.0,10.0,13.0,,2.0,3.0,,,,,,,,5.0,,,0.107386,0.0,0.0,,,,,,,1.0,1.0,,62.0,,,,,,,,14.0,,6.9,,,,2.0,,7.0,,5.0,,15.0,10.0,18.0,0,2.0,41.0,1.0,1.0,,2.0
2022-23,10385401,17,17,Nottingham_Forest,Away,920936,243345.0,Lewis O'Brien,lewis-obrien,M,True,,,,6.0,1.0,7.0,,,2.0,,,,,,2.0,2.0,2.0,,,0.00829849,0.0,0.0,,,,,,,,,,37.0,,,,,,,,5.0,,6.4,,,,1.0,1.0,1.0,,,,8.0,1.0,8.0,0,,15.0,1.0,1.0,1.0,
2022-23,10385401,17,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,True,1.0,,2.0,3.0,2.0,4.0,1.0,,3.0,,,,1.0,,1.0,3.0,1.0,,,0.0884669,0.0,0.0,,,,,,,1.0,1.0,,16.0,,1.0,,,,,,11.0,,6.6,,,,1.0,,5.0,,3.0,1.0,9.0,4.0,8.0,0,1.0,25.0,1.0,,,1.0
2022-23,10385401,17,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,7.0,1.0,8.0,1.0,,3.0,,,,,,2.0,6.0,1.0,,,0.0114055,0.2834,0.2613,1.0,,,,,,,,,90.0,1.0,,,,,,,18.0,,6.3,,,,,2.0,2.0,,,,14.0,4.0,16.0,1,,30.0,3.0,1.0,,
2022-23,10385412,18,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,True,,,,3.0,,3.0,,,1.0,,,,,,,,1.0,,,0.00537917,0.0,0.0,,,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,,,,,,,4.0,,4.0,0,,7.0,,1.0,,
2022-23,10385412,18,17,Nottingham_Forest,Home,42707,56917.0,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,2.0,10.0,14.0,24.0,1.0,1.0,2.0,,,,1.0,,2.0,6.0,4.0,,,0.00622625,0.258,0.1571,1.0,,1.0,,,,,,,90.0,1.0,,,,,,,17.0,,7.1,,,1.0,3.0,1.0,1.0,,4.0,,15.0,17.0,31.0,2,3.0,55.0,2.0,,,2.0
2022-23,10385412,18,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,10.0,10.0,20.0,,1.0,8.0,,,,2.0,,,4.0,6.0,,,0.0284223,0.0,0.0,2.0,,,,,,5.0,1.0,,90.0,,,,,,,,8.0,,7.1,,,,,,,,2.0,,15.0,12.0,27.0,0,4.0,42.0,1.0,1.0,,2.0
2022-23,10385412,18,17,Nottingham_Forest,Home,139310,90585.0,Willy Boly,willy-boly,D,False,,,2.0,11.0,21.0,32.0,,1.0,10.0,,,,,,,1.0,4.0,,,0.252405,0.0,0.0,1.0,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,7.0,,7.4,,,,5.0,,,,6.0,1.0,16.0,23.0,39.0,0,3.0,53.0,,,,2.0
2022-23,10385412,18,17,Nottingham_Forest,Home,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,7.0,1.0,8.0,3.0,,4.0,,,,,,1.0,6.0,6.0,,,0.0603758,0.2423,0.076,1.0,,,,,,,2.0,,88.0,1.0,1.0,,,,,,10.0,,7.2,,,1.0,1.0,2.0,1.0,,1.0,,10.0,1.0,10.0,2,3.0,30.0,4.0,2.0,1.0,2.0
2022-23,10385412,18,17,Nottingham_Forest,Home,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,5.0,2.0,8.0,10.0,,,6.0,,,,,,,,,,,0.00034689,0.0,0.0,,,,-0.0036,,,,,,90.0,,,,,,,,10.0,,6.4,1.0,1.0,,,,,,14.0,,10.0,9.0,19.0,0,,26.0,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,9.0,6.0,15.0,,,6.0,,,,2.0,,2.0,6.0,2.0,,,0.00364093,0.0,0.0,2.0,,,,,,1.0,,,78.0,,,,,,,,7.0,,6.1,,,,,,1.0,,1.0,,13.0,7.0,19.0,0,,27.0,,2.0,,
2022-23,10385412,18,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,1.0,,1.0,,,,,,,1.0,2.0,,,0.0,0.0,0.0,,,,,,,,,,8.0,,,,,,,,1.0,,6.6,,,,,,,,,,,,,0,1.0,4.0,1.0,1.0,,
2022-23,10385412,18,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,,2.0,25.0,27.0,,2.0,3.0,,,,,,,,2.0,,,0.00744868,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.7,,,,4.0,,,,4.0,,10.0,26.0,36.0,0,,42.0,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,1.0,8.0,9.0,17.0,,,2.0,,,,,,2.0,6.0,4.0,,,0.038541,0.1663,0.0,4.0,,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,6.4,,,1.0,,,1.0,,2.0,,12.0,9.0,20.0,1,,36.0,1.0,4.0,,
2022-23,10385412,18,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,2.0,8.0,9.0,17.0,,,6.0,,,,,,,4.0,2.0,,,0.0716483,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,6.5,,,,1.0,2.0,3.0,,6.0,1.0,13.0,11.0,21.0,0,1.0,45.0,2.0,1.0,,1.0
2022-23,10385412,18,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,14.0,2.0,16.0,2.0,1.0,2.0,,,2.0,2.0,,1.0,6.0,7.0,,,0.229434,0.238,0.0,,,,,,1.0,,3.0,,90.0,,,,,,,,14.0,,7.2,,,1.0,,3.0,4.0,,3.0,,20.0,4.0,20.0,3,2.0,41.0,1.0,2.0,2.0,
2022-23,10385412,18,17,Nottingham_Forest,Home,920936,243345.0,Lewis O'Brien,lewis-obrien,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,,,,,,,,,2.0,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,1.0,0,,3.0,,,,
2022-23,10385412,18,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,6.0,1.0,7.0,,,3.0,,,1.0,,,,5.0,1.0,,,0.0490236,0.5263,0.8193,3.0,,,,,,,1.0,,82.0,3.0,,,,,,,7.0,,6.9,,,,,2.0,1.0,,,,8.0,2.0,9.0,4,1.0,21.0,2.0,,,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,True,,,,1.0,5.0,6.0,1.0,1.0,2.0,,,,,,,2.0,4.0,,,0.00022037,0.0,0.0,1.0,,,,,,,,,30.0,,,,,,,,3.0,,6.8,,,,1.0,,,,2.0,,2.0,7.0,9.0,0,3.0,14.0,,,,2.0
2022-23,10385411,19,17,Nottingham_Forest,Away,42707,56917.0,Steve Cook,steve-cook,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,,7.0,15.0,22.0,3.0,9.0,7.0,,,,,,,3.0,13.0,,,0.00414278,0.0435,0.0,,,,,,,5.0,,,90.0,,,,,,,,19.0,,7.7,,,2.0,6.0,,,,1.0,,16.0,20.0,36.0,2,2.0,67.0,1.0,2.0,,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,1.0,6.0,15.0,21.0,2.0,4.0,5.0,,,,2.0,,2.0,7.0,6.0,,,0.00290182,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,13.0,,6.3,,,,3.0,,,,1.0,,10.0,18.0,28.0,0,2.0,42.0,4.0,,,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,139310,90585.0,Willy Boly,willy-boly,D,False,,,,3.0,18.0,21.0,1.0,3.0,3.0,,,,,,,2.0,6.0,,,0.00035933,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,10.0,,7.1,,,,7.0,,,,4.0,,7.0,22.0,29.0,0,1.0,47.0,2.0,2.0,,
2022-23,10385411,19,17,Nottingham_Forest,Away,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,12.0,,1.0,,,,,,,,6.8,,,,1.0,,,,,,,,,0,,3.0,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,5.0,1.0,6.0,1.0,1.0,6.0,,,,,,1.0,4.0,3.0,,,0.0213682,0.6995,0.5416,1.0,,1.0,,,,,1.0,,71.0,1.0,,,,,,,9.0,,7.3,,,1.0,2.0,1.0,,,,,8.0,1.0,9.0,2,1.0,23.0,4.0,1.0,,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,1.0,4.0,1.0,5.0,,,,,,1.0,,,,,1.0,,,0.0072537,0.0639,0.0,,,,,,,,,,19.0,,,,,,,,2.0,,6.6,,,,,,,,1.0,,4.0,3.0,7.0,1,,11.0,,1.0,,
2022-23,10385411,19,17,Nottingham_Forest,Away,788134,172649.0,Dean Henderson,dean-henderson,G,False,,,7.0,5.0,3.0,8.0,,,9.0,,,,,,,,,,,0.00051942,0.0,0.0,,,,,2.0,,,,,90.0,,,,,,,,19.0,1.0,6.9,,,,2.0,,,,25.0,,21.0,6.0,27.0,0,,34.0,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,2.0,9.0,6.0,15.0,1.0,1.0,3.0,,,,,,1.0,6.0,4.0,,,0.0112377,0.0206,0.0,2.0,,,,,,1.0,,,60.0,,,,,,,,9.0,,6.6,,,1.0,1.0,3.0,,,2.0,,14.0,7.0,21.0,1,2.0,30.0,,,1.0,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,1.0,4.0,5.0,2.0,1.0,6.0,,,,1.0,,,4.0,1.0,,,0.00059462,0.0,0.0,1.0,,,,,,,,,19.0,,,,,,,,7.0,,6.5,,,,1.0,,1.0,,1.0,,5.0,5.0,9.0,0,,13.0,2.0,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,1.0,3.0,14.0,17.0,1.0,5.0,2.0,,,,,,2.0,5.0,6.0,,,0.00324216,0.0,0.0,2.0,,,,,,2.0,,,90.0,,,,,,,,10.0,,6.9,,,,6.0,,,,5.0,,8.0,17.0,25.0,0,1.0,39.0,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,1.0,6.0,10.0,16.0,3.0,2.0,6.0,1.0,,,,,,5.0,8.0,,,0.010104,0.0844,0.0,2.0,,,,,,,2.0,,90.0,,,,,,,,9.0,,7.3,,,2.0,,,1.0,,1.0,,12.0,13.0,24.0,2,1.0,38.0,,5.0,,
2022-23,10385411,19,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,1.0,,2.0,10.0,7.0,16.0,3.0,1.0,10.0,,,,,,1.0,5.0,6.0,,,0.0429193,0.0,0.0,1.0,,,,,,,,,84.0,,1.0,,,,,,15.0,,7.2,,,,3.0,,3.0,,6.0,,20.0,8.0,25.0,0,4.0,47.0,1.0,1.0,,2.0
2022-23,10385411,19,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,7.0,5.0,12.0,4.0,2.0,1.0,,,,,,1.0,8.0,5.0,,,0.0717532,0.0623,0.0,2.0,,,,,,,1.0,,71.0,,,,,,,,17.0,,6.5,,,2.0,,1.0,4.0,,3.0,,17.0,6.0,19.0,2,1.0,38.0,2.0,2.0,,1.0
2022-23,10385411,19,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,True,,,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,0.0394821,0.0,0.0,,,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,,,,,1.0,,1.0,1.0,2.0,0,,3.0,,,,
2022-23,10385411,19,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,5.0,3.0,8.0,3.0,,4.0,1.0,1.0,,,,1.0,8.0,6.0,,,0.393259,0.4231,0.0,3.0,1.0,,,,1.0,,3.0,,84.0,,,,,,,,15.0,,7.1,,,1.0,,3.0,2.0,,,,12.0,3.0,13.0,1,4.0,30.0,6.0,,2.0,2.0
2022-23,10385425,20,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
