season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352650,8,17,Nottingham_Forest,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,1.0,10.0,12.0,22.0,,1.0,4.0,,,,2.0,,2.0,5.0,7.0,,,0.0484378,0.0,0.0,,,,,,,,1.0,,76.0,,,,,,,6.0,,6.9,,,,,2.0,,,1.0,,11.0,12.0,23.0,0,4.0,39.0,1.0,2.0,1.0,1.0
2023-24,11352650,8,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,,,,4.0,,4.0,,,,,,,,,,1.0,,,,0.00586924,0.0,0.0,1.0,,,,,,,,,14.0,,,,,,,,,6.5,,,,,,,,,,4.0,,4.0,0,,5.0,,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,3.0,,,30.0,8.0,35.0,1.0,1.0,6.0,1.0,1.0,,1.0,,1.0,6.0,6.0,,,0.152481,0.1477,0.0,1.0,,,,,1.0,,4.0,,90.0,,,,,,,22.0,,7.4,,,2.0,,4.0,10.0,,3.0,,43.0,11.0,44.0,2,2.0,70.0,2.0,1.0,2.0,2.0
2023-24,11352650,8,17,Nottingham_Forest,Away,867442,209046,Callum Hudson Odoi,callum-hudson-odoi,M,False,,,,14.0,9.0,23.0,,,3.0,,,,2.0,,,6.0,5.0,,,0.0393007,0.0,0.0,2.0,,,,,,,,,66.0,,,,,,,7.0,,6.6,,,,,5.0,,,1.0,1.0,18.0,10.0,28.0,0,1.0,36.0,,1.0,3.0,
2023-24,11352650,8,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,2.0,37.0,19.0,56.0,1.0,1.0,4.0,,,,2.0,,,4.0,2.0,,,0.170807,0.0286,0.2672,1.0,,,,,,1.0,,,90.0,1.0,,,,,,10.0,,7.1,,,,2.0,,1.0,,4.0,,43.0,21.0,63.0,1,1.0,71.0,1.0,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,True,,,,6.0,2.0,8.0,,,,,,1.0,,,,1.0,,,,0.0243852,0.0285,0.0,,,,,,,,,,24.0,,,,,,,4.0,,6.5,,,,,1.0,,,,1.0,7.0,2.0,9.0,1,,14.0,2.0,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352650,8,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,6.0,16.0,32.0,48.0,3.0,1.0,4.0,1.0,1.0,,,,,3.0,5.0,,,0.0520939,0.422,0.3908,,,,,,,,2.0,,90.0,2.0,1.0,,,,,10.0,,8.0,,,,3.0,2.0,,,12.0,,22.0,36.0,58.0,2,2.0,68.0,,,2.0,2.0
2023-24,11352665,9,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,12.0,,,,,,,5.0,,6.2,,,,2.0,1.0,,,,,1.0,2.0,3.0,0,,8.0,1.0,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,10.0,6.0,16.0,7.0,8.0,3.0,,1.0,1.0,,,,7.0,10.0,,,0.0316045,1.7493,1.5557,,,2.0,,,,,1.0,,90.0,4.0,,,,,,11.0,,8.8,,,2.0,2.0,,,,,1.0,14.0,12.0,26.0,7,,42.0,1.0,2.0,,
2023-24,11352665,9,17,Nottingham_Forest,Home,105697,80226,Serge Aurier,serge-aurier,D,False,1.0,,,11.0,12.0,22.0,,1.0,1.0,,,,,,,1.0,5.0,1.0,,0.0422953,0.0444,,1.0,,,,,,1.0,1.0,,88.0,,1.0,,,,,4.0,,6.7,,,1.0,,,2.0,,,,13.0,13.0,24.0,1,3.0,45.0,,1.0,,2.0
2023-24,11352665,9,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,False,,,3.0,9.0,42.0,51.0,,4.0,5.0,,,1.0,,,1.0,3.0,6.0,,,0.0159706,0.0495,,2.0,,,,,,2.0,,,78.0,,,,,,,11.0,,7.1,,,,2.0,,,,7.0,,17.0,43.0,60.0,1,2.0,73.0,1.0,,,1.0
2023-24,11352665,9,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,1.0,,1.0,10.0,12.0,21.0,2.0,1.0,4.0,,,,1.0,,,6.0,1.0,,,0.0509161,0.3416,0.5126,2.0,,,,,,4.0,1.0,,90.0,1.0,1.0,,,,,12.0,,6.7,,,,3.0,1.0,3.0,,3.0,,16.0,14.0,27.0,1,,53.0,2.0,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,2.0,24.0,23.0,47.0,,1.0,8.0,,,,2.0,,,5.0,4.0,,,0.0185809,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,15.0,,6.7,,,,1.0,3.0,,,5.0,,34.0,24.0,58.0,0,,70.0,3.0,1.0,2.0,
2023-24,11352665,9,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,True,,,,4.0,1.0,5.0,,,,,,,,,,,,,,0.00100948,,,,,,,,,,,,11.0,,,,,,,2.0,,6.3,,,,1.0,,,,,,5.0,2.0,7.0,0,,9.0,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,False,,,5.0,4.0,23.0,27.0,,1.0,12.0,,,,,,,,1.0,,,0.00470485,,,,,,-0.7604,3.0,,,,,90.0,,,,,,,8.0,,6.8,1.0,2.0,,,,,,13.0,,10.0,25.0,35.0,0,,50.0,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,838399,208912,Joe Worrall,joe-worrall,D,True,,,2.0,4.0,3.0,7.0,1.0,,3.0,,,,,,,1.0,2.0,,,0.00105637,,,,,,,,,,,,12.0,,,,,,,1.0,,6.3,,,,3.0,,,,3.0,,4.0,4.0,8.0,0,1.0,15.0,,1.0,,
2023-24,11352665,9,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,2.0,10.0,14.0,24.0,1.0,3.0,5.0,,1.0,,1.0,,1.0,5.0,7.0,,,0.00248216,0.4542,,2.0,,,,,,,,,78.0,,,,,,,12.0,,6.7,,,2.0,1.0,,,,2.0,,17.0,18.0,35.0,2,3.0,49.0,,1.0,,1.0
2023-24,11352665,9,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,2.0,2.0,4.0,2.0,1.0,,,,,,,,2.0,1.0,,,0.00107719,0.0499,,,,,,,,,,,12.0,,1.0,,,,,3.0,,6.7,,,1.0,1.0,,,,,,4.0,3.0,7.0,1,,11.0,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,4.0,,2.0,21.0,12.0,29.0,2.0,2.0,6.0,,,,1.0,,,5.0,6.0,,,0.433185,0.1322,0.5556,1.0,,,,,,1.0,4.0,,90.0,1.0,,,,,,24.0,,7.7,,,1.0,,4.0,8.0,,4.0,,41.0,13.0,46.0,2,1.0,68.0,2.0,,3.0,1.0
2023-24,11352665,9,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,1.0,14.0,28.0,42.0,2.0,1.0,7.0,,,,,,,2.0,6.0,,,0.0219709,0.0853,0.2479,,,,,,,,,,78.0,1.0,,,,,,9.0,,7.5,,,1.0,1.0,,1.0,,2.0,,21.0,30.0,50.0,2,2.0,64.0,,3.0,,2.0
2023-24,11352665,9,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,2.0,,2.0,,,1.0,,,,,,1.0,1.0,1.0,,,0.00067851,,,,,,,,,,,,11.0,,,,,,,3.0,,6.4,,,,,,1.0,,,,3.0,,2.0,0,1.0,6.0,,,,1.0
2023-24,11352665,9,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,3.0,,,11.0,3.0,11.0,4.0,4.0,3.0,2.0,,,,,,5.0,6.0,,,0.4241,0.0672,0.0147,,2.0,,,,,,3.0,,88.0,1.0,,,,,,18.0,,8.4,,,1.0,,2.0,4.0,,1.0,1.0,21.0,3.0,20.0,2,,39.0,7.0,1.0,1.0,
2023-24,11352665,9,17,Nottingham_Forest,Home,1020203,461682,Brandon Aguilera,brandon-aguilera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352665,9,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,5.0,21.0,49.0,70.0,1.0,5.0,10.0,,,,1.0,,1.0,5.0,8.0,,,0.00963261,,,2.0,,,,,,,,,90.0,,1.0,,,,,18.0,,6.8,,,,5.0,1.0,,,13.0,,31.0,55.0,86.0,0,1.0,99.0,,1.0,1.0,1.0
2023-24,11352674,10,17,Nottingham_Forest,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,105697,80226,Serge Aurier,serge-aurier,D,False,,,,10.0,15.0,25.0,3.0,7.0,5.0,,,,,,,5.0,9.0,,,0.0131794,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,15.0,,6.7,,,,6.0,1.0,2.0,,3.0,,23.0,16.0,37.0,0,1.0,54.0,,1.0,,1.0
2023-24,11352674,10,17,Nottingham_Forest,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,139310,90585,Willy Boly,willy-boly,D,False,,,,7.0,15.0,22.0,,2.0,8.0,,,,2.0,,,2.0,5.0,,,0.0170533,,,,,,,,,4.0,1.0,,69.0,,1.0,,,,,3.0,,7.1,,,,6.0,,,,1.0,,8.0,17.0,25.0,0,3.0,41.0,,,,2.0
2023-24,11352674,10,17,Nottingham_Forest,Away,358218,114241,Harry Toffolo,harry-toffolo,D,True,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,,,0.0002902,,,1.0,,,,,,,,,21.0,,,,,,,3.0,,6.2,,,,,,,,1.0,,3.0,1.0,4.0,0,,5.0,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,1.0,1.0,2.0,1.0,,3.0,,,,,,,2.0,,,,0.00084144,,,1.0,,,,,,,,,21.0,,,,,,,2.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,4.0,2.0,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,3.0,7.0,20.0,27.0,,,7.0,,,,1.0,,,1.0,1.0,,,0.00202659,,,,,,,,,,,,90.0,,,,,,,8.0,,6.1,,,,1.0,,1.0,,5.0,,10.0,22.0,31.0,0,1.0,41.0,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,793988,179519,Orel Mangala,orel-mangala,M,False,,,,3.0,11.0,14.0,2.0,,6.0,,,,1.0,,2.0,6.0,5.0,,,0.001661,,,2.0,,,,,,,,,83.0,,,,,,,6.0,,6.3,,,,2.0,1.0,,,1.0,,5.0,13.0,18.0,0,1.0,30.0,,3.0,1.0,1.0
2023-24,11352674,10,17,Nottingham_Forest,Away,800417,159506,Ola Aina,ola-aina,D,False,,,,5.0,3.0,8.0,1.0,,3.0,,,,,,,1.0,2.0,,,0.00093228,,,,,,,,,,,,69.0,,1.0,,,,,8.0,,6.5,,,,4.0,,,,2.0,1.0,10.0,4.0,14.0,0,1.0,28.0,1.0,1.0,,1.0
2023-24,11352674,10,17,Nottingham_Forest,Away,833943,224068,Matt Turner,matt-turner,G,False,,1.0,10.0,8.0,6.0,14.0,,,12.0,,,,,,,,,1.0,,0.00060303,,,,,,-0.5064,1.0,,,,,90.0,,,,,,,13.0,,6.7,3.0,5.0,,,,,2.0,22.0,,18.0,8.0,26.0,0,,42.0,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,838399,208912,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,4.0,12.0,11.0,23.0,2.0,2.0,2.0,,,2.0,2.0,,,6.0,7.0,,,0.0100693,0.0575,,2.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,3.0,,7.1,,,,2.0,1.0,,,4.0,,13.0,13.0,26.0,2,4.0,42.0,,,1.0,2.0
2023-24,11352674,10,17,Nottingham_Forest,Away,846252,204968,Ryan Yates,ryan-yates,M,True,1.0,,,4.0,4.0,7.0,2.0,1.0,1.0,1.0,,,,,,3.0,2.0,,,0.132044,,,1.0,,,,,,,1.0,,21.0,,,,,,,3.0,,6.8,,,,,,1.0,,,,6.0,4.0,9.0,0,1.0,15.0,1.0,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,2.0,5.0,8.0,13.0,4.0,,4.0,,,,,,,5.0,3.0,,,0.030771,,,1.0,,,,,,,1.0,,83.0,,,,,,,17.0,,6.5,,,,1.0,1.0,3.0,,3.0,,14.0,10.0,21.0,0,,34.0,4.0,2.0,1.0,
2023-24,11352674,10,17,Nottingham_Forest,Away,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,1.0,4.0,13.0,17.0,,1.0,6.0,,,1.0,1.0,,2.0,5.0,7.0,,,0.0059531,0.0454,,2.0,,,,,,,,,69.0,,,,,,,9.0,,6.5,,,,3.0,1.0,,,2.0,,8.0,15.0,23.0,1,3.0,40.0,1.0,2.0,1.0,2.0
2023-24,11352674,10,17,Nottingham_Forest,Away,927356,215136,Neco Williams,neco-williams,D,True,1.0,,,1.0,,,,,,,,,,,3.0,3.0,,,,0.0376941,,,,,,,,,,1.0,,12.0,,,,,,,9.0,,6.3,,,,,,4.0,,,,5.0,,1.0,0,,10.0,2.0,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,944973,437626,Nuno Tavares,nuno-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,2.0,3.0,5.0,1.0,,1.0,,1.0,,,,,3.0,2.0,,,0.00089905,0.2032,0.0375,,,,,,1.0,,,,90.0,1.0,,,,,,12.0,,6.5,,,2.0,,3.0,1.0,,1.0,2.0,8.0,4.0,11.0,3,1.0,23.0,2.0,,1.0,1.0
2023-24,11352674,10,17,Nottingham_Forest,Away,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,3.0,3.0,6.0,,,,,,1.0,,,,1.0,,,,0.00351376,0.0565,,,,,,,,,,,12.0,,,,,,,1.0,,6.5,,,1.0,,1.0,,,,,3.0,3.0,6.0,2,,10.0,,,,
2023-24,11352674,10,17,Nottingham_Forest,Away,1199282,575476,Murillo,murillo,D,False,,,2.0,3.0,5.0,8.0,2.0,,3.0,,,,1.0,,,6.0,8.0,,,0.00608137,0.0848,,2.0,,,,,,3.0,,,90.0,,,,,,,5.0,,6.8,,,1.0,6.0,6.0,,,5.0,,6.0,6.0,12.0,1,3.0,35.0,,,5.0,
2023-24,11352317,11,17,Nottingham_Forest,Home,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,105697,80226,Serge Aurier,serge-aurier,D,True,,,,2.0,,2.0,1.0,4.0,1.0,,,,1.0,,1.0,3.0,5.0,,,0.00141778,,,,,,,,,,,,19.0,,,,,,,5.0,,6.6,,,,1.0,,,,,,3.0,2.0,5.0,0,1.0,12.0,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,False,,,6.0,5.0,10.0,15.0,,,8.0,,,,,,,,1.0,,,0.00028649,,,,,,0.6802,,,,,,90.0,,,,,,,10.0,2.0,7.7,3.0,3.0,,2.0,,,,15.0,,12.0,12.0,24.0,0,,38.0,,1.0,,
2023-24,11352317,11,17,Nottingham_Forest,Home,139310,90585,Willy Boly,willy-boly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,358218,114241,Harry Toffolo,harry-toffolo,D,False,,,2.0,6.0,10.0,16.0,2.0,,3.0,,,,,,,3.0,3.0,,,0.0195127,,,1.0,2.0,,,,,,2.0,,71.0,,1.0,,,,,7.0,,7.8,,,,2.0,,2.0,,4.0,,10.0,12.0,20.0,0,3.0,32.0,1.0,,,2.0
2023-24,11352317,11,17,Nottingham_Forest,Home,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,6.0,6.0,12.0,,,3.0,,,,,,2.0,3.0,1.0,,,0.0136372,,,1.0,,,,,,,,,82.0,,,,,,,4.0,,6.6,,,,,,,,,3.0,7.0,7.0,14.0,0,1.0,17.0,,,,1.0
2023-24,11352317,11,17,Nottingham_Forest,Home,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,1.0,,17.0,17.0,,,5.0,,,,,,,,5.0,,,7.252e-05,,,,,,,,,2.0,,,90.0,,1.0,,,,,8.0,,7.7,,,,8.0,,,,4.0,,2.0,20.0,22.0,0,5.0,43.0,1.0,,,4.0
2023-24,11352317,11,17,Nottingham_Forest,Home,793988,179519,Orel Mangala,orel-mangala,M,False,,,1.0,2.0,18.0,20.0,,,4.0,,,,2.0,,2.0,4.0,2.0,,,0.00161374,0.0334,0.0208,,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,3.0,,7.4,,,,4.0,1.0,,,2.0,,3.0,18.0,21.0,1,1.0,33.0,,,1.0,1.0
2023-24,11352317,11,17,Nottingham_Forest,Home,800417,159506,Ola Aina,ola-aina,D,False,,,,9.0,8.0,17.0,1.0,1.0,9.0,,,,2.0,,1.0,4.0,7.0,,,0.0779702,0.0466,0.4264,,,1.0,,,,,1.0,,86.0,1.0,,,,,,10.0,,7.7,,,,4.0,1.0,,,6.0,,13.0,11.0,24.0,1,3.0,45.0,,2.0,1.0,2.0
2023-24,11352317,11,17,Nottingham_Forest,Home,833943,224068,Matt Turner,matt-turner,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,843754,210462,Ibrahim Sangaré,ibrahim-sangare,M,False,,,1.0,3.0,9.0,12.0,1.0,,3.0,,,,1.0,,,2.0,4.0,,,0.00352528,,,,,,,,,,1.0,,90.0,,,,,,,10.0,,6.8,,,,3.0,,,,4.0,,8.0,11.0,19.0,0,2.0,32.0,1.0,2.0,,1.0
2023-24,11352317,11,17,Nottingham_Forest,Home,846252,204968,Ryan Yates,ryan-yates,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,1.0,,6.5,,,,1.0,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,2.0,2.0,10.0,12.0,1.0,2.0,4.0,,,,2.0,,1.0,4.0,3.0,,,0.00231629,,,,,,,,,,,,90.0,,,,,,,13.0,,6.5,,,,,,2.0,,3.0,2.0,9.0,12.0,19.0,0,,27.0,,1.0,,
2023-24,11352317,11,17,Nottingham_Forest,Home,871765,250199,Nicolás Domínguez,nicolas-dominguez,M,False,,,2.0,5.0,10.0,15.0,2.0,,3.0,,1.0,,3.0,,,8.0,10.0,,,0.0270851,0.297,0.2225,3.0,,,,,,,,,87.0,1.0,,,,,,7.0,,6.9,,,2.0,1.0,,,,3.0,2.0,10.0,11.0,21.0,3,8.0,37.0,1.0,2.0,,4.0
2023-24,11352317,11,17,Nottingham_Forest,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,1.0,,,11.0,,,,,,,2.0,,6.9,,,,,,,,2.0,,,2.0,2.0,0,4.0,8.0,,,,1.0
2023-24,11352317,11,17,Nottingham_Forest,Home,944973,437626,Nuno Tavares,nuno-tavares,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,,,,3.0,12.0,15.0,2.0,,4.0,,,,,,1.0,5.0,2.0,,,0.0047032,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,16.0,,6.7,,,,1.0,1.0,,,,,7.0,15.0,22.0,0,1.0,41.0,5.0,1.0,,1.0
2023-24,11352317,11,17,Nottingham_Forest,Home,1064039,513046,Danilo Santos,danilo-oliveira,M,True,,,,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,,,1.375e-05,,,,,,,,,1.0,,,8.0,,,,,,,2.0,,6.3,,,,,1.0,,,,2.0,1.0,1.0,2.0,0,,4.0,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352317,11,17,Nottingham_Forest,Home,1199282,575476,Murillo,murillo,D,False,,,4.0,4.0,14.0,18.0,,1.0,2.0,,,,1.0,,,1.0,2.0,,,0.00577489,,,,,,,,,1.0,,,90.0,,,,,,,9.0,,7.0,,,,7.0,,,,10.0,,9.0,15.0,24.0,0,1.0,37.0,1.0,,,1.0
2023-24,11352345,12,17,Nottingham_Forest,Away,45944,55037,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,3.0,,,,0.0320945,,,2.0,,,,,,,1.0,,14.0,,,,,,,2.0,,6.6,,,,1.0,,,,,,3.0,1.0,4.0,0,,6.0,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,105697,80226,Serge Aurier,serge-aurier,D,True,,,,6.0,1.0,7.0,1.0,2.0,,,,1.0,1.0,,,2.0,2.0,,,0.00393822,0.0476,,,,,,,,,,,14.0,,1.0,,,,,2.0,,6.6,,,,2.0,,,,1.0,,7.0,2.0,9.0,1,,13.0,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,138149,111452,Odysseas Vlachodimos,odysseas-vlachodimos,G,False,,,8.0,6.0,19.0,25.0,,,12.0,,,,,,,,,,,0.00160475,,,,,,-1.7222,2.0,,,1.0,,90.0,,,,,,,6.0,1.0,7.0,3.0,3.0,,1.0,,,,13.0,,11.0,19.0,30.0,0,,45.0,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,139310,90585,Willy Boly,willy-boly,D,True,,,,3.0,3.0,6.0,2.0,4.0,1.0,,,,,,,2.0,5.0,,,0.00251013,,,,,,,,,1.0,,,14.0,,,,,,,5.0,,6.6,,,,1.0,,,,2.0,,7.0,4.0,11.0,0,1.0,16.0,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,190399,152760,Divock Origi,divock-origi,F,True,,,,,,,,,,,,,,,,1.0,,,,,0.0799,0.0799,,,,,,,,,,9.0,1.0,,,,,,1.0,,6.6,,,,,1.0,,,,,,,,1,,3.0,,,,
2023-24,11352345,12,17,Nottingham_Forest,Away,358218,114241,Harry Toffolo,harry-toffolo,D,False,3.0,,,18.0,10.0,25.0,1.0,2.0,6.0,1.0,,,,,1.0,4.0,4.0,,,0.157309,,,2.0,,,,,,,2.0,,90.0,,1.0,,,,,14.0,,6.6,,,,1.0,,3.0,,5.0,,26.0,13.0,36.0,0,1.0,54.0,,1.0,,
2023-24,11352345,12,17,Nottingham_Forest,Away,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,9.0,5.0,14.0,1.0,1.0,2.0,,2.0,,,,,3.0,3.0,,,0.0131908,1.2973,1.2642,1.0,,1.0,,,,,,,76.0,2.0,,,,,,4.0,,6.7,,,1.0,2.0,1.0,,,,,10.0,6.0,16.0,3,1.0,27.0,1.0,1.0,,
2023-24,11352345,12,17,Nottingham_Forest,Away,758168,199170,Moussa Niakhaté,moussa-niakhate,D,False,,,2.0,13.0,35.0,48.0,,1.0,5.0,,,,,,,1.0,4.0,,,0.0492779,,,1.0,,,,,,,,,90.0,,1.0,,,,,14.0,,6.6,,,,3.0,,,,7.0,,18.0,39.0,57.0,0,2.0,75.0,1.0,1.0,,2.0
