matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
755509,21,2015-01-11 16:00:00,1,Man Utd,Home,200.0,21.0,,9.0,9.0,5.0,1.0,277.0,3.0,,4.0,5.0,9.0,50.0,468.0,,1.0,27.0,15.0,17.0,8.0,1.0,,,,,,,,,,,9.0,,,,,1.0,4.0,9.0,,100.0,67.0,1.0,2.0,,2.0,13.0,2.0,4.0,,,3.0,16.0,9.0,,5.0,,40.0,53.0,2.0,26.0,15.0,,,77.0,9.0,10.0,,,4.0,3.0,,173.0,,,,,,,6.0,,,,15.0,,21.0,21.0,,4.0,153.0,80.0,54.0,5.0,,7.0,2.0,,549.0,3.0,1.0,,73.0,97.0,28.0,,,,,,150.0,150.0,1.0,28.0,32.0,60.5,,,13.0,0.0,142.0,,,,,,,8.0,,3.0,142.0,456.0,8.0,9.0,225.0,38.0,26.0,16.0,2.0,30.0,28.0,,196.0,8.0,373.0,,,22.0,10.0,82.0,2.0,568.0,,0.0,10.0,18.0,3.0,29.0,2.0,770.0,11.0,8.0,3.0,15.0,0.0
755519,22,2015-01-17 15:00:00,1,Man Utd,Away,189.0,20.0,1.0,2.0,1.0,2.0,,274.0,7.0,1.0,,8.0,14.0,55.0,461.0,1.0,2.0,20.0,13.0,20.0,7.0,,1.0,,,,,,,,,1.0,12.0,,,,,,6.0,9.0,9.0,101.0,62.0,2.0,2.0,1.0,1.0,18.0,3.0,11.0,,1.0,3.0,9.0,4.0,,11.0,1.0,52.0,59.0,1.0,41.0,27.0,,1.0,98.0,10.0,12.0,,1.0,1.0,1.0,,216.0,1.0,,1.0,1.0,,,12.0,2.0,1.0,1.0,27.0,,26.0,26.0,3.0,,130.0,110.0,51.0,3.0,,1.0,7.0,7.0,566.0,4.0,,,82.0,109.0,21.0,,,,,,188.0,188.0,4.0,29.0,24.0,61.7,,,18.0,0.0,148.0,2.0,2.0,4.0,,1.0,1.0,2.0,,3.0,131.0,442.0,9.0,8.0,209.0,49.0,41.0,18.0,2.0,16.0,14.0,2.0,206.0,11.0,402.0,1.0,1.0,29.0,15.0,106.0,2.0,595.0,1.0,0.0,12.0,19.0,8.0,25.0,2.0,815.0,12.0,9.0,3.0,16.0,0.0
755528,23,2015-01-31 15:00:00,1,Man Utd,Home,289.0,20.0,2.0,4.0,2.0,1.0,,314.0,4.0,,3.0,3.0,21.0,51.0,599.0,,3.0,18.0,19.0,20.0,8.0,,,,,,,1.0,,,,,10.0,,,,,,4.0,3.0,1.0,104.0,65.0,2.0,1.0,2.0,2.0,13.0,3.0,5.0,,,4.0,13.0,6.0,,11.0,,58.0,55.0,2.0,43.0,25.0,,1.0,75.0,8.0,12.0,2.0,,5.0,1.0,1.0,187.0,1.0,,1.0,1.0,,,5.0,2.0,1.0,,25.0,,19.0,19.0,,3.0,201.0,89.0,64.0,3.0,,4.0,5.0,5.0,660.0,,3.0,,90.0,99.0,25.0,,,,,,141.0,141.0,5.0,22.0,32.0,71.4,,,13.0,0.0,187.0,,,,,,,4.0,,3.0,118.0,581.0,7.0,9.0,300.0,39.0,43.0,25.0,3.0,23.0,20.0,1.0,160.0,3.0,402.0,1.0,,16.0,21.0,79.0,3.0,679.0,,0.0,12.0,14.0,5.0,19.0,0.0,891.0,8.0,9.0,4.0,11.0,0.0
755542,24,2015-02-08 16:15:00,1,Man Utd,Away,128.0,28.0,,3.0,3.0,6.0,,192.0,6.0,1.0,7.0,13.0,3.0,50.0,317.0,,1.0,17.0,39.0,30.0,11.0,,,,1.0,,,2.0,,,,,12.0,,,,,1.0,7.0,9.0,4.0,71.0,57.0,1.0,1.0,,5.0,23.0,6.0,4.0,,,9.0,17.0,3.0,,12.0,4.0,72.0,65.0,5.0,48.0,31.0,,,58.0,13.0,7.0,,,2.0,1.0,2.0,155.0,,,,,,,10.0,,2.0,1.0,31.0,,16.0,16.0,2.0,7.0,95.0,66.0,31.0,9.0,1.0,4.0,7.0,6.0,392.0,1.0,4.0,,56.0,69.0,20.0,,,,,,159.0,159.0,2.0,22.0,23.0,58.8,,,23.0,0.0,93.0,3.0,2.0,5.0,1.0,1.0,,6.0,,2.0,102.0,303.0,6.0,11.0,150.0,44.0,48.0,14.0,7.0,28.0,21.0,,146.0,14.0,292.0,2.0,1.0,31.0,4.0,86.0,2.0,414.0,1.0,1.0,18.0,20.0,1.0,19.0,2.0,647.0,11.0,8.0,9.0,15.0,0.0
755547,25,2015-02-11 19:45:00,1,Man Utd,Home,236.0,24.0,1.0,4.0,3.0,3.0,,187.0,4.0,1.0,6.0,8.0,10.0,57.0,419.0,1.0,1.0,15.0,31.0,23.0,6.0,,,,,,,,,,,,7.0,1.0,,,,1.0,9.0,10.0,3.0,93.0,69.0,1.0,,2.0,4.0,15.0,1.0,2.0,,,5.0,6.0,7.0,,9.0,1.0,65.0,65.0,4.0,48.0,35.0,1.0,1.0,58.0,15.0,8.0,1.0,,2.0,1.0,,163.0,2.0,,2.0,,2.0,,9.0,,1.0,,35.0,,21.0,21.0,1.0,6.0,126.0,82.0,49.0,8.0,,3.0,5.0,7.0,493.0,4.0,,,69.0,72.0,15.0,,,,,1.0,140.0,140.0,1.0,34.0,28.0,57.3,,1.0,15.0,0.0,129.0,2.0,,2.0,,1.0,,3.0,,3.0,77.0,407.0,4.0,8.0,268.0,44.0,48.0,29.0,4.0,18.0,14.0,3.0,112.0,7.0,261.0,1.0,1.0,27.0,11.0,99.0,2.0,511.0,2.0,0.0,11.0,15.0,2.0,16.0,4.0,729.0,12.0,19.0,5.0,11.0,0.0
755561,26,2015-02-21 15:00:00,1,Man Utd,Away,202.0,27.0,1.0,11.0,10.0,5.0,,317.0,2.0,1.0,3.0,9.0,18.0,52.0,508.0,,1.0,14.0,17.0,24.0,12.0,1.0,,,,,,,,,,,15.0,,,1.0,,1.0,5.0,10.0,1.0,104.0,65.0,1.0,1.0,,4.0,20.0,6.0,4.0,1.0,,10.0,16.0,11.0,,5.0,1.0,44.0,49.0,4.0,25.0,16.0,,1.0,74.0,15.0,6.0,,1.0,3.0,1.0,,165.0,1.0,,1.0,1.0,,,4.0,1.0,,,16.0,1.0,30.0,30.0,,3.0,153.0,68.0,50.0,4.0,1.0,7.0,7.0,3.0,569.0,3.0,,,77.0,84.0,27.0,,,,,,128.0,128.0,3.0,22.0,36.0,64.0,1.0,,20.0,0.0,163.0,4.0,,3.0,,,,9.0,,3.0,164.0,495.0,11.0,14.0,219.0,36.0,25.0,17.0,10.0,38.0,28.0,1.0,206.0,7.0,404.0,,1.0,18.0,18.0,71.0,1.0,585.0,3.0,0.0,18.0,10.0,3.0,16.0,4.0,789.0,8.0,10.0,10.0,7.0,0.0
755567,27,2015-02-28 15:00:00,1,Man Utd,Home,176.0,12.0,6.0,13.0,7.0,3.0,1.0,393.0,1.0,,6.0,4.0,17.0,29.0,556.0,1.0,,29.0,8.0,10.0,18.0,4.0,,,1.0,,1.0,2.0,,,,,18.0,1.0,,,,3.0,6.0,2.0,3.0,96.0,58.0,1.0,1.0,2.0,,16.0,9.0,6.0,,,13.0,20.0,7.0,,12.0,1.0,42.0,49.0,,9.0,7.0,,1.0,57.0,6.0,11.0,,,7.0,1.0,2.0,155.0,,,,,,,1.0,1.0,,,7.0,1.0,11.0,11.0,1.0,6.0,193.0,51.0,32.0,1.0,2.0,7.0,15.0,10.0,609.0,,3.0,,104.0,91.0,26.0,,,,,1.0,127.0,127.0,3.0,20.0,26.0,73.4,,,16.0,0.0,181.0,1.0,2.0,3.0,,,,11.0,1.0,3.0,220.0,543.0,5.0,22.0,195.0,27.0,9.0,22.0,10.0,38.0,28.0,1.0,261.0,5.0,468.0,,,14.0,18.0,49.0,1.0,625.0,1.0,0.0,30.0,16.0,1.0,31.0,1.0,830.0,5.0,12.0,13.0,10.0,0.0
755580,28,2015-03-04 19:45:00,1,Man Utd,Away,196.0,16.0,1.0,6.0,5.0,4.0,,294.0,9.0,,3.0,1.0,18.0,36.0,484.0,,2.0,31.0,25.0,20.0,7.0,1.0,,,,,,,,,,1.0,10.0,,,,,,8.0,5.0,4.0,80.0,55.0,3.0,4.0,1.0,5.0,17.0,1.0,10.0,,1.0,1.0,10.0,9.0,,12.0,1.0,76.0,59.0,5.0,38.0,25.0,,1.0,70.0,14.0,6.0,,,1.0,1.0,,164.0,,,,,,,10.0,1.0,,,25.0,,14.0,14.0,2.0,3.0,148.0,73.0,54.0,4.0,1.0,4.0,4.0,5.0,537.0,2.0,3.0,,82.0,94.0,23.0,,,,,,133.0,133.0,7.0,20.0,25.0,67.6,,1.0,17.0,0.0,162.0,2.0,,2.0,,1.0,,5.0,,3.0,162.0,469.0,10.0,8.0,211.0,25.0,38.0,37.0,1.0,21.0,20.0,1.0,203.0,10.0,364.0,,,13.0,19.0,59.0,6.0,554.0,,0.0,11.0,15.0,6.0,31.0,2.0,789.0,9.0,19.0,1.0,11.0,0.0
755589,29,2015-03-15 16:00:00,1,Man Utd,Home,206.0,20.0,2.0,3.0,1.0,3.0,,218.0,2.0,,1.0,16.0,14.0,56.0,421.0,,3.0,18.0,12.0,12.0,4.0,2.0,,,,,,,,,,1.0,8.0,,,,,,6.0,2.0,3.0,90.0,65.0,,,1.0,,17.0,3.0,12.0,,1.0,4.0,9.0,1.0,,15.0,2.0,54.0,64.0,,25.0,12.0,,,56.0,12.0,9.0,1.0,,3.0,2.0,,157.0,1.0,,1.0,1.0,,,3.0,2.0,1.0,1.0,12.0,,20.0,20.0,2.0,1.0,138.0,92.0,55.0,2.0,2.0,3.0,4.0,3.0,488.0,2.0,,,104.0,76.0,18.0,,,,,,138.0,138.0,6.0,25.0,28.0,51.6,,,17.0,0.0,123.0,1.0,,2.0,,2.0,,5.0,1.0,3.0,104.0,406.0,10.0,7.0,220.0,31.0,25.0,16.0,3.0,15.0,12.0,,146.0,13.0,303.0,1.0,,33.0,15.0,87.0,5.0,508.0,2.0,0.0,11.0,32.0,6.0,22.0,1.0,711.0,10.0,11.0,4.0,18.0,0.0
755595,30,2015-03-22 13:30:00,1,Man Utd,Away,205.0,27.0,1.0,2.0,1.0,4.0,,261.0,3.0,3.0,5.0,13.0,12.0,65.0,464.0,,1.0,23.0,20.0,21.0,3.0,,,,,,,,,,,1.0,5.0,,1.0,,,,9.0,3.0,4.0,101.0,68.0,1.0,1.0,1.0,2.0,23.0,2.0,15.0,,,3.0,8.0,1.0,,6.0,,62.0,74.0,2.0,28.0,11.0,,,72.0,17.0,14.0,,,3.0,2.0,,175.0,2.0,,2.0,2.0,,,6.0,2.0,1.0,1.0,11.0,,21.0,21.0,1.0,5.0,149.0,94.0,58.0,2.0,2.0,,5.0,4.0,545.0,2.0,2.0,,115.0,88.0,16.0,,,,,1.0,154.0,154.0,7.0,21.0,29.0,58.3,,,23.0,0.0,144.0,,,,,,,,,3.0,111.0,448.0,7.0,5.0,225.0,46.0,28.0,18.0,3.0,14.0,11.0,1.0,162.0,11.0,358.0,1.0,3.0,29.0,12.0,97.0,3.0,569.0,,0.0,6.0,28.0,4.0,27.0,2.0,774.0,15.0,11.0,3.0,19.0,0.0
755609,31,2015-04-04 15:00:00,1,Man Utd,Home,256.0,39.0,,9.0,9.0,,,421.0,4.0,1.0,5.0,1.0,30.0,59.0,668.0,1.0,,15.0,12.0,15.0,11.0,,,,1.0,,,1.0,,,,,15.0,,,,,,10.0,4.0,1.0,113.0,53.0,1.0,2.0,,,14.0,4.0,6.0,,1.0,10.0,26.0,9.0,,12.0,,49.0,50.0,,19.0,11.0,1.0,,87.0,15.0,11.0,1.0,,4.0,,1.0,193.0,3.0,,3.0,3.0,,,6.0,3.0,2.0,,11.0,,10.0,10.0,,5.0,214.0,71.0,49.0,2.0,2.0,6.0,8.0,7.0,711.0,1.0,,,126.0,176.0,29.0,,,,,,122.0,122.0,4.0,22.0,22.0,76.4,,,14.0,0.0,216.0,,1.0,1.0,,1.0,,9.0,2.0,2.0,220.0,648.0,5.0,14.0,262.0,49.0,19.0,14.0,6.0,41.0,35.0,,259.0,4.0,515.0,2.0,2.0,10.0,30.0,74.0,,736.0,1.0,0.0,20.0,16.0,1.0,16.0,0.0,920.0,5.0,10.0,10.0,14.0,0.0
755615,32,2015-04-12 16:00:00,1,Man Utd,Home,241.0,18.0,,5.0,5.0,5.0,1.0,206.0,2.0,2.0,4.0,12.0,17.0,47.0,442.0,,,23.0,17.0,14.0,4.0,,1.0,,,,1.0,1.0,,,,1.0,7.0,,,,,3.0,6.0,8.0,2.0,86.0,55.0,6.0,3.0,4.0,2.0,14.0,3.0,7.0,,1.0,1.0,8.0,2.0,1.0,8.0,,55.0,53.0,2.0,34.0,10.0,,,67.0,9.0,14.0,,1.0,4.0,2.0,1.0,195.0,3.0,1.0,3.0,2.0,1.0,,4.0,3.0,,,10.0,,29.0,29.0,1.0,4.0,123.0,97.0,55.0,5.0,3.0,1.0,6.0,7.0,523.0,4.0,,,123.0,53.0,9.0,,,,,,155.0,155.0,5.0,23.0,23.0,58.6,,,14.0,0.0,142.0,1.0,,1.0,,1.0,1.0,1.0,,3.0,87.0,422.0,6.0,8.0,260.0,40.0,34.0,26.0,1.0,13.0,12.0,1.0,137.0,12.0,299.0,,2.0,36.0,17.0,87.0,3.0,546.0,,0.0,11.0,15.0,,25.0,0.0,764.0,15.0,12.0,1.0,9.0,0.0
755625,33,2015-04-18 17:30:00,1,Man Utd,Away,265.0,25.0,1.0,3.0,2.0,2.0,,345.0,1.0,1.0,6.0,11.0,15.0,50.0,607.0,2.0,1.0,18.0,14.0,17.0,13.0,2.0,,,,,,,,,,,12.0,,,,1.0,1.0,4.0,3.0,4.0,131.0,59.0,,,,2.0,11.0,5.0,10.0,,1.0,7.0,10.0,6.0,,15.0,1.0,63.0,59.0,2.0,24.0,14.0,,1.0,64.0,11.0,13.0,,1.0,2.0,1.0,,139.0,,,,,,,3.0,,1.0,,14.0,1.0,18.0,18.0,5.0,6.0,206.0,81.0,63.0,3.0,,8.0,7.0,2.0,644.0,3.0,2.0,,130.0,83.0,12.0,,,,,,124.0,124.0,4.0,16.0,32.0,70.4,1.0,1.0,11.0,0.0,188.0,,1.0,1.0,,,,8.0,,3.0,136.0,590.0,8.0,15.0,278.0,36.0,24.0,24.0,7.0,24.0,17.0,,164.0,6.0,410.0,1.0,1.0,25.0,18.0,77.0,3.0,664.0,2.0,0.0,15.0,21.0,1.0,23.0,1.0,882.0,6.0,10.0,7.0,19.0,0.0
755636,34,2015-04-26 13:30:00,1,Man Utd,Away,191.0,11.0,5.0,9.0,4.0,1.0,1.0,315.0,2.0,,4.0,3.0,12.0,43.0,497.0,1.0,1.0,26.0,7.0,9.0,11.0,3.0,,,,,,,,,,,13.0,,,,,1.0,5.0,4.0,5.0,90.0,68.0,,,,,21.0,10.0,11.0,,1.0,7.0,13.0,12.0,,14.0,1.0,50.0,38.0,,22.0,13.0,,,74.0,10.0,6.0,,,2.0,1.0,,154.0,,,,,,,2.0,,,1.0,13.0,,19.0,19.0,3.0,4.0,161.0,61.0,41.0,7.0,,2.0,12.0,4.0,562.0,,4.0,,90.0,108.0,18.0,,,,,,155.0,155.0,4.0,24.0,35.0,65.1,,,21.0,0.0,171.0,1.0,3.0,4.0,,1.0,,3.0,1.0,3.0,172.0,483.0,9.0,14.0,209.0,25.0,22.0,18.0,6.0,32.0,26.0,1.0,212.0,3.0,399.0,,,17.0,12.0,66.0,2.0,576.0,1.0,0.0,17.0,14.0,1.0,28.0,2.0,795.0,22.0,9.0,7.0,11.0,0.0
755648,35,2015-05-02 17:30:00,1,Man Utd,Home,186.0,25.0,3.0,9.0,6.0,4.0,,470.0,4.0,,7.0,2.0,5.0,45.0,647.0,1.0,1.0,22.0,12.0,18.0,17.0,1.0,,,,,1.0,1.0,,,1.0,,20.0,,1.0,,,1.0,7.0,3.0,3.0,77.0,54.0,1.0,2.0,,2.0,10.0,12.0,4.0,,,9.0,23.0,13.0,,12.0,,39.0,47.0,2.0,12.0,4.0,,,73.0,10.0,9.0,,,2.0,,1.0,149.0,,,,,,,5.0,,1.0,,4.0,,13.0,13.0,1.0,7.0,244.0,45.0,31.0,3.0,,4.0,14.0,9.0,700.0,,1.0,,113.0,121.0,35.0,,,,,1.0,139.0,139.0,4.0,17.0,24.0,79.7,,,10.0,0.0,250.0,2.0,,2.0,,,,5.0,1.0,2.0,254.0,629.0,4.0,18.0,200.0,44.0,12.0,7.0,7.0,43.0,36.0,,299.0,9.0,563.0,1.0,,12.0,5.0,74.0,3.0,720.0,1.0,0.0,26.0,15.0,3.0,23.0,1.0,928.0,14.0,6.0,9.0,9.0,0.0
755656,36,2015-05-09 17:30:00,1,Man Utd,Away,179.0,13.0,1.0,7.0,6.0,2.0,,224.0,8.0,,5.0,7.0,9.0,38.0,396.0,,1.0,11.0,21.0,20.0,10.0,,1.0,,,,,,,,,,11.0,1.0,,,,,4.0,11.0,2.0,81.0,53.0,2.0,1.0,2.0,7.0,13.0,5.0,10.0,,,6.0,12.0,3.0,,5.0,,51.0,63.0,7.0,48.0,31.0,,1.0,69.0,12.0,12.0,,,1.0,,,145.0,1.0,,1.0,1.0,,,12.0,1.0,5.0,1.0,31.0,1.0,7.0,7.0,,5.0,127.0,91.0,53.0,7.0,2.0,3.0,8.0,4.0,444.0,3.0,2.0,,67.0,67.0,10.0,,,,,1.0,119.0,119.0,4.0,19.0,19.0,62.5,,,13.0,0.0,124.0,3.0,,3.0,,,1.0,4.0,,3.0,88.0,371.0,5.0,11.0,193.0,29.0,48.0,10.0,5.0,20.0,15.0,1.0,126.0,6.0,304.0,5.0,,29.0,10.0,79.0,1.0,477.0,1.0,0.0,13.0,26.0,2.0,17.0,1.0,682.0,7.0,6.0,6.0,18.0,0.0
755665,37,2015-05-17 16:00:00,1,Man Utd,Home,210.0,17.0,1.0,7.0,6.0,4.0,,256.0,4.0,,3.0,14.0,7.0,47.0,459.0,,2.0,14.0,12.0,18.0,8.0,1.0,,,,,1.0,1.0,1.0,,,,9.0,,,,,1.0,10.0,6.0,,103.0,80.0,,,,5.0,23.0,5.0,18.0,,,5.0,13.0,5.0,,13.0,,60.0,71.0,5.0,26.0,14.0,,,76.0,16.0,8.0,,,4.0,,1.0,172.0,1.0,,1.0,1.0,,,7.0,1.0,,2.0,14.0,,24.0,24.0,1.0,4.0,147.0,86.0,47.0,5.0,1.0,3.0,7.0,4.0,538.0,,1.0,1.0,94.0,86.0,17.0,,,,,,148.0,148.0,8.0,30.0,34.0,57.4,,1.0,23.0,0.0,138.0,3.0,,3.0,,,,3.0,,3.0,133.0,442.0,10.0,10.0,227.0,31.0,26.0,12.0,2.0,20.0,18.0,1.0,190.0,7.0,353.0,,,43.0,8.0,90.0,8.0,560.0,2.0,0.0,12.0,37.0,3.0,17.0,1.0,772.0,4.0,8.0,5.0,26.0,0.0
755678,38,2015-05-24 15:00:00,1,Man Utd,Away,228.0,14.0,,,,2.0,,196.0,1.0,,4.0,7.0,16.0,47.0,424.0,,,13.0,17.0,16.0,6.0,,,,,,1.0,1.0,,,,,6.0,,,1.0,,,9.0,11.0,5.0,100.0,65.0,,,,1.0,14.0,3.0,5.0,,,1.0,4.0,2.0,,12.0,2.0,54.0,52.0,1.0,39.0,29.0,,,50.0,15.0,12.0,,1.0,4.0,1.0,1.0,173.0,,,,,,,10.0,,2.0,,29.0,1.0,17.0,17.0,6.0,4.0,121.0,83.0,40.0,8.0,,3.0,3.0,1.0,491.0,4.0,1.0,,83.0,73.0,12.0,,,,,,137.0,137.0,4.0,24.0,22.0,59.1,1.0,,14.0,0.0,131.0,4.0,2.0,6.0,,,,3.0,,3.0,92.0,409.0,4.0,6.0,257.0,30.0,39.0,12.0,1.0,8.0,7.0,,124.0,6.0,276.0,3.0,1.0,34.0,17.0,99.0,,525.0,,1.0,7.0,17.0,,17.0,2.0,699.0,5.0,7.0,1.0,14.0,0.0
