matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgRight,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
442208,21,2013-01-01 15:00:00,1,Man Utd,Away,182.0,12.0,1.0,5.0,4.0,4.0,,198.0,2.0,,4.0,5.0,12.0,24.0,375.0,,,16.0,5.0,10.0,10.0,,,1.0,,,,,1.0,,,,,9.0,,,,,,,2.0,1.0,7.0,,,63.0,71.0,3.0,1.0,3.0,,4.0,7.0,,,6.0,8.0,10.0,,17.0,,37.0,56.0,,11.0,5.0,,,58.0,6.0,13.0,4.0,,3.0,1.0,1.0,151.0,2.0,,2.0,2.0,,,8.0,2.0,,1.0,8.0,,16.0,16.0,,,4.0,121.0,75.0,40.0,1.0,,4.0,8.0,7.0,,3.0,3.0,,61.0,85.0,19.0,,140.0,134.0,8.0,33.0,23.0,47.2,,,,,0.0,114.0,,,,,1.0,4.0,1.0,,3.0,106.0,,12.0,201.0,20.0,17.0,15.0,5.0,24.0,19.0,1.0,138.0,7.0,272.0,,,24.0,12.0,44.0,4.0,449.0,,0.0,15.0,21.0,,19.0,1.0,627.0,,5.0,,12.0,6.0,16.0,0.0
442213,22,2013-01-13 13:30:00,1,Man Utd,Home,137.0,6.0,,4.0,4.0,1.0,1.0,199.0,10.0,,2.0,8.0,21.0,21.0,332.0,,,20.0,8.0,13.0,8.0,1.0,,,,1.0,,,2.0,,,,,11.0,,,,,,,2.0,7.0,6.0,,,60.0,55.0,6.0,4.0,2.0,1.0,5.0,4.0,,,3.0,5.0,5.0,1.0,21.0,1.0,56.0,62.0,1.0,16.0,11.0,,1.0,64.0,14.0,16.0,1.0,,5.0,2.0,2.0,137.0,2.0,,1.0,1.0,1.0,,13.0,1.0,,,18.0,,15.0,13.0,1.0,,2.0,110.0,77.0,46.0,1.0,,3.0,8.0,5.0,,3.0,3.0,,54.0,64.0,18.0,,141.0,129.0,6.0,28.0,15.0,46.0,,,,,0.0,97.0,1.0,1.0,,,,5.0,1.0,,3.0,97.0,,11.0,148.0,12.0,28.0,17.0,3.0,15.0,12.0,,136.0,8.0,271.0,,,26.0,25.0,42.0,1.0,404.0,1.0,0.0,15.0,25.0,,22.0,1.0,615.0,,7.0,,8.0,3.0,15.0,0.0
442225,23,2013-01-20 16:00:00,1,Man Utd,Away,135.0,6.0,,3.0,3.0,1.0,,162.0,6.0,,1.0,8.0,12.0,20.0,294.0,,,20.0,14.0,17.0,4.0,,,,,,,,,,,,,5.0,,,,,,,,8.0,17.0,,,63.0,60.0,2.0,1.0,1.0,8.0,1.0,11.0,,1.0,4.0,10.0,3.0,,16.0,4.0,58.0,47.0,8.0,19.0,13.0,,,71.0,14.0,7.0,1.0,,1.0,,,155.0,1.0,,1.0,1.0,,,14.0,1.0,,,27.0,,12.0,11.0,,,1.0,76.0,88.0,34.0,9.0,,2.0,3.0,2.0,,11.0,2.0,,41.0,85.0,17.0,,185.0,164.0,3.0,28.0,21.0,49.0,,,,2.0,0.0,96.0,3.0,4.0,,,,2.0,,,2.0,75.0,,5.0,149.0,13.0,40.0,10.0,3.0,16.0,13.0,,126.0,5.0,257.0,,,37.0,12.0,57.0,7.0,390.0,1.0,0.0,5.0,16.0,8.0,26.0,4.0,620.0,,13.0,,7.0,4.0,13.0,0.0
442231,24,2013-01-30 20:00:00,1,Man Utd,Home,157.0,21.0,1.0,6.0,5.0,3.0,2.0,149.0,6.0,1.0,2.0,9.0,5.0,30.0,300.0,,2.0,15.0,10.0,19.0,7.0,1.0,,1.0,,,,,,,,,1.0,9.0,,,,,1.0,,1.0,5.0,15.0,,,51.0,62.0,4.0,2.0,2.0,4.0,1.0,5.0,,,4.0,9.0,1.0,,12.0,2.0,47.0,55.0,4.0,23.0,16.0,1.0,,50.0,10.0,10.0,2.0,,3.0,3.0,,144.0,2.0,,2.0,1.0,1.0,,11.0,1.0,1.0,,34.0,1.0,19.0,15.0,,,2.0,106.0,76.0,37.0,8.0,,4.0,6.0,5.0,,7.0,1.0,,50.0,46.0,11.0,,183.0,153.0,5.0,25.0,26.0,42.7,1.0,,,,0.0,97.0,,3.0,,,1.0,5.0,,,3.0,63.0,,10.0,186.0,37.0,53.0,19.0,4.0,17.0,13.0,1.0,98.0,10.0,229.0,1.0,2.0,28.0,7.0,47.0,3.0,398.0,,0.0,11.0,17.0,5.0,22.0,2.0,617.0,,6.0,,9.0,4.0,12.0,0.0
442241,25,2013-02-02 17:30:00,1,Man Utd,Away,157.0,16.0,,3.0,3.0,4.0,1.0,214.0,5.0,,7.0,6.0,12.0,41.0,368.0,1.0,,19.0,12.0,19.0,9.0,,,2.0,,,,1.0,1.0,,,,1.0,10.0,,,,1.0,,1.0,,7.0,9.0,,,43.0,64.0,1.0,5.0,,2.0,4.0,5.0,2.0,,8.0,10.0,7.0,,16.0,4.0,53.0,50.0,2.0,28.0,21.0,,,68.0,15.0,8.0,1.0,,5.0,4.0,1.0,152.0,1.0,,,1.0,,,6.0,1.0,2.0,,42.0,2.0,11.0,10.0,1.0,,8.0,113.0,62.0,44.0,5.0,,3.0,7.0,7.0,,6.0,1.0,,65.0,87.0,19.0,,171.0,140.0,4.0,29.0,22.0,55.2,2.0,,,,0.0,129.0,3.0,3.0,,,2.0,5.0,,,3.0,106.0,,10.0,168.0,25.0,59.0,8.0,8.0,29.0,21.0,2.0,148.0,9.0,298.0,2.0,,20.0,14.0,57.0,7.0,437.0,1.0,0.0,16.0,20.0,1.0,23.0,1.0,675.0,,10.0,,3.0,8.0,17.0,0.0
442252,26,2013-02-10 16:00:00,1,Man Utd,Home,177.0,19.0,1.0,2.0,1.0,3.0,,185.0,2.0,1.0,1.0,9.0,12.0,31.0,360.0,,2.0,13.0,13.0,9.0,5.0,,,,,,,,,,,,1.0,7.0,,,,,,1.0,,6.0,5.0,,,61.0,63.0,4.0,4.0,2.0,5.0,1.0,2.0,,,7.0,12.0,3.0,,17.0,2.0,49.0,45.0,5.0,24.0,14.0,,,49.0,13.0,9.0,1.0,1.0,3.0,3.0,,148.0,2.0,,2.0,2.0,,,5.0,2.0,1.0,1.0,24.0,1.0,27.0,23.0,3.0,,1.0,109.0,66.0,34.0,6.0,1.0,4.0,3.0,6.0,,6.0,1.0,,53.0,96.0,16.0,,161.0,143.0,1.0,32.0,24.0,47.0,1.0,,,2.0,0.0,116.0,,2.0,,,,4.0,,,2.0,95.0,,7.0,195.0,31.0,42.0,12.0,6.0,24.0,18.0,1.0,133.0,8.0,263.0,1.0,1.0,28.0,12.0,51.0,4.0,434.0,,0.0,11.0,20.0,3.0,17.0,0.0,659.0,,12.0,,7.0,7.0,16.0,0.0
442265,27,2013-02-23 15:00:00,1,Man Utd,Away,142.0,21.0,,4.0,4.0,,2.0,199.0,3.0,,1.0,5.0,15.0,17.0,337.0,1.0,1.0,23.0,18.0,18.0,9.0,2.0,,2.0,,,,,,,,,1.0,12.0,,,,,,,2.0,5.0,9.0,,,47.0,78.0,2.0,2.0,1.0,3.0,4.0,9.0,1.0,1.0,4.0,9.0,6.0,1.0,14.0,1.0,56.0,57.0,3.0,21.0,14.0,,,66.0,6.0,11.0,,,4.0,3.0,,186.0,1.0,,1.0,1.0,,,9.0,2.0,,,21.0,1.0,21.0,21.0,,,1.0,106.0,96.0,52.0,2.0,1.0,3.0,9.0,6.0,,6.0,,,83.0,60.0,19.0,,183.0,169.0,8.0,34.0,31.0,51.6,,,,,0.0,101.0,3.0,,,1.0,2.0,4.0,,,3.0,106.0,,12.0,161.0,34.0,35.0,14.0,4.0,22.0,18.0,2.0,156.0,4.0,301.0,,,28.0,17.0,36.0,2.0,440.0,2.0,0.0,14.0,23.0,1.0,32.0,0.0,660.0,,8.0,,5.0,4.0,16.0,0.0
442272,28,2013-03-02 15:00:00,1,Man Utd,Home,222.0,11.0,2.0,9.0,7.0,2.0,1.0,375.0,2.0,,6.0,2.0,27.0,38.0,588.0,,1.0,16.0,13.0,8.0,11.0,2.0,,,,,,,,,,,1.0,17.0,,,,,,,,,1.0,,,91.0,64.0,3.0,,3.0,1.0,8.0,3.0,,,7.0,18.0,2.0,,10.0,,42.0,43.0,1.0,9.0,6.0,,,68.0,5.0,14.0,1.0,,2.0,1.0,,192.0,4.0,,3.0,4.0,,,4.0,4.0,1.0,,14.0,,14.0,12.0,,,6.0,171.0,68.0,46.0,3.0,3.0,4.0,13.0,7.0,,1.0,,,79.0,96.0,25.0,,139.0,130.0,6.0,17.0,33.0,65.0,,,,,0.0,211.0,,,,,,4.0,,,2.0,193.0,,17.0,231.0,20.0,18.0,21.0,6.0,27.0,21.0,,244.0,9.0,461.0,1.0,,13.0,30.0,55.0,3.0,665.0,,0.0,19.0,11.0,6.0,20.0,0.0,838.0,,5.0,,10.0,7.0,10.0,0.0
442288,29,2013-04-17 19:45:00,1,Man Utd,Away,258.0,21.0,2.0,8.0,6.0,5.0,,273.0,7.0,,5.0,3.0,27.0,40.0,523.0,1.0,,13.0,15.0,24.0,14.0,1.0,,,,,,,,,,,,16.0,,,,,,,,6.0,6.0,,,76.0,56.0,1.0,,2.0,3.0,6.0,5.0,,,5.0,23.0,4.0,,12.0,,42.0,59.0,3.0,24.0,19.0,,,80.0,7.0,9.0,1.0,,,,,208.0,1.0,,1.0,1.0,,,12.0,2.0,,,26.0,1.0,12.0,10.0,2.0,,5.0,145.0,82.0,57.0,2.0,1.0,5.0,11.0,6.0,,2.0,2.0,,56.0,88.0,20.0,,143.0,132.0,,28.0,22.0,66.5,,,,,0.0,169.0,,,,1.0,,5.0,1.0,,2.0,122.0,,16.0,275.0,31.0,35.0,9.0,4.0,31.0,27.0,,163.0,9.0,354.0,,,17.0,31.0,54.0,1.0,598.0,3.0,0.0,17.0,20.0,1.0,16.0,0.0,794.0,,8.0,,6.0,5.0,18.0,0.0
442292,30,2013-03-16 17:30:00,1,Man Utd,Home,189.0,15.0,,2.0,2.0,1.0,,218.0,2.0,,4.0,8.0,16.0,33.0,405.0,,,26.0,23.0,20.0,12.0,,,,,,,1.0,1.0,,,,,14.0,,,,,,,,3.0,3.0,,,78.0,37.0,,,,4.0,3.0,4.0,,,5.0,12.0,4.0,,15.0,,54.0,61.0,4.0,26.0,17.0,,1.0,53.0,6.0,16.0,1.0,,4.0,2.0,1.0,143.0,1.0,,,1.0,,,8.0,1.0,,1.0,34.0,,9.0,5.0,1.0,,4.0,119.0,68.0,40.0,4.0,,7.0,6.0,4.0,,4.0,,,63.0,64.0,13.0,,137.0,118.0,1.0,11.0,21.0,56.8,,,,,0.0,121.0,,,,1.0,,9.0,,,2.0,110.0,,13.0,199.0,28.0,45.0,12.0,4.0,22.0,18.0,,139.0,7.0,284.0,,,24.0,17.0,49.0,,461.0,,0.0,16.0,20.0,2.0,29.0,0.0,667.0,,11.0,,5.0,5.0,12.0,0.0
442305,31,2013-03-30 12:45:00,1,Man Utd,Away,227.0,11.0,4.0,6.0,2.0,4.0,,236.0,2.0,,3.0,2.0,22.0,25.0,457.0,,,18.0,18.0,31.0,9.0,3.0,,,,,,2.0,3.0,,,,,7.0,,,,,,,,2.0,7.0,,,86.0,63.0,1.0,1.0,,4.0,2.0,6.0,,,6.0,8.0,3.0,,20.0,,56.0,71.0,4.0,31.0,22.0,,,74.0,9.0,11.0,,,4.0,1.0,3.0,188.0,,,,,,,11.0,,1.0,,39.0,,10.0,7.0,2.0,,3.0,136.0,83.0,49.0,3.0,,4.0,8.0,8.0,,3.0,4.0,,68.0,88.0,19.0,,165.0,144.0,1.0,28.0,30.0,61.4,,,,1.0,0.0,131.0,,1.0,,,,4.0,,,3.0,99.0,,12.0,249.0,21.0,52.0,11.0,6.0,18.0,12.0,,142.0,8.0,310.0,1.0,,30.0,23.0,44.0,3.0,541.0,1.0,0.0,14.0,21.0,2.0,21.0,1.0,754.0,,6.0,,8.0,6.0,19.0,0.0
442311,31,2013-04-08 20:00:00,1,Man Utd,Home,125.0,17.0,2.0,9.0,7.0,3.0,,148.0,2.0,,6.0,7.0,10.0,32.0,264.0,,,25.0,16.0,18.0,9.0,2.0,,,,,,,,,,,,10.0,,,,1.0,,,2.0,6.0,4.0,,,38.0,54.0,1.0,1.0,,2.0,1.0,5.0,,1.0,9.0,14.0,8.0,,16.0,,57.0,73.0,2.0,16.0,12.0,1.0,1.0,61.0,13.0,20.0,,,5.0,5.0,,148.0,,,,,,,4.0,,2.0,,19.0,1.0,18.0,13.0,4.0,,6.0,84.0,69.0,45.0,4.0,,5.0,6.0,5.0,,3.0,,,62.0,62.0,25.0,,162.0,151.0,1.0,21.0,23.0,45.0,1.0,,,,0.0,75.0,1.0,,,,,9.0,,,3.0,75.0,,11.0,142.0,33.0,27.0,13.0,9.0,36.0,27.0,1.0,121.0,12.0,239.0,2.0,,20.0,10.0,48.0,3.0,345.0,,0.0,15.0,29.0,,29.0,3.0,572.0,,11.0,,6.0,9.0,18.0,0.0
442327,33,2013-04-14 14:05:00,1,Man Utd,Away,197.0,16.0,3.0,3.0,,2.0,,194.0,3.0,,8.0,7.0,17.0,40.0,388.0,,1.0,18.0,24.0,16.0,3.0,3.0,,1.0,,1.0,,,1.0,,1.0,,,4.0,1.0,,,,,,,6.0,7.0,,,59.0,63.0,,,1.0,1.0,,5.0,,,7.0,5.0,,,12.0,2.0,59.0,50.0,1.0,19.0,11.0,,1.0,59.0,9.0,9.0,1.0,,4.0,2.0,1.0,160.0,1.0,,,,1.0,,14.0,,1.0,,24.0,,13.0,13.0,1.0,,9.0,124.0,89.0,42.0,3.0,1.0,4.0,3.0,4.0,,1.0,,,55.0,76.0,14.0,1.0,167.0,148.0,3.0,27.0,19.0,57.8,,,,1.0,0.0,129.0,1.0,2.0,,,1.0,7.0,,,1.0,64.0,,7.0,215.0,29.0,38.0,15.0,7.0,14.0,7.0,2.0,106.0,8.0,271.0,1.0,,27.0,18.0,58.0,2.0,472.0,1.0,0.0,11.0,19.0,4.0,24.0,1.0,672.0,,12.0,,6.0,7.0,15.0,0.0
442331,34,2013-04-22 20:00:00,1,Man Utd,Home,308.0,16.0,3.0,9.0,6.0,2.0,,199.0,8.0,,7.0,2.0,35.0,28.0,498.0,,2.0,16.0,10.0,9.0,4.0,2.0,,1.0,,,,,,,1.0,,,10.0,,,,,1.0,,,3.0,6.0,,,82.0,59.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,,5.0,16.0,5.0,,15.0,2.0,46.0,45.0,2.0,10.0,5.0,,1.0,39.0,10.0,6.0,3.0,,1.0,1.0,,147.0,3.0,,3.0,3.0,,1.0,11.0,3.0,2.0,,8.0,1.0,15.0,14.0,3.0,,8.0,168.0,68.0,50.0,3.0,,3.0,6.0,4.0,,2.0,1.0,,36.0,84.0,15.0,,113.0,108.0,2.0,27.0,20.0,51.9,1.0,,,,0.0,156.0,2.0,2.0,,1.0,1.0,6.0,,,1.0,74.0,,9.0,318.0,27.0,15.0,13.0,4.0,26.0,22.0,2.0,102.0,7.0,261.0,3.0,,4.0,35.0,39.0,4.0,553.0,1.0,0.0,12.0,25.0,6.0,17.0,1.0,740.0,,3.0,,5.0,5.0,18.0,0.0
442339,35,2013-04-28 16:00:00,1,Man Utd,Away,222.0,18.0,1.0,5.0,4.0,5.0,,169.0,3.0,,4.0,5.0,16.0,40.0,386.0,,1.0,12.0,10.0,19.0,9.0,1.0,1.0,2.0,,,,,,,,,,10.0,1.0,,,,,,,7.0,12.0,9.0,3.0,72.0,57.0,4.0,4.0,1.0,1.0,3.0,8.0,,2.0,2.0,13.0,2.0,,15.0,2.0,47.0,55.0,1.0,26.0,15.0,,1.0,48.0,12.0,11.0,1.0,,2.0,1.0,,162.0,,,,,,,7.0,,,1.0,26.0,,13.0,11.0,1.0,,4.0,118.0,86.0,50.0,7.0,,5.0,5.0,4.0,452.0,7.0,1.0,,43.0,72.0,20.0,1.0,138.0,138.0,1.0,28.0,21.0,48.2,,,1.0,,0.0,119.0,1.0,4.0,5.0,,2.0,5.0,,,3.0,76.0,373.0,10.0,245.0,31.0,43.0,13.0,2.0,18.0,16.0,3.0,108.0,8.0,244.0,1.0,,20.0,17.0,63.0,1.0,471.0,,0.0,12.0,15.0,1.0,19.0,5.0,670.0,21.0,13.0,,10.0,2.0,8.0,0.0
442351,36,2013-05-05 16:00:00,1,Man Utd,Home,163.0,18.0,,5.0,5.0,5.0,,173.0,8.0,,7.0,6.0,16.0,29.0,331.0,,1.0,9.0,12.0,12.0,9.0,,,,,,,,,,,,,9.0,,,,,,,,7.0,10.0,,,46.0,59.0,,,,3.0,2.0,4.0,,3.0,2.0,16.0,1.0,,14.0,1.0,46.0,42.0,3.0,25.0,17.0,,1.0,61.0,14.0,9.0,,,,,,142.0,,,,,,,12.0,,3.0,,21.0,,17.0,15.0,4.0,,7.0,107.0,72.0,51.0,7.0,,5.0,4.0,2.0,,4.0,1.0,,51.0,73.0,8.0,,121.0,114.0,2.0,27.0,19.0,48.7,,,,1.0,0.0,98.0,1.0,1.0,,2.0,,6.0,,,3.0,80.0,,9.0,180.0,30.0,32.0,8.0,2.0,19.0,17.0,2.0,113.0,12.0,232.0,3.0,,14.0,17.0,43.0,5.0,393.0,1.0,1.0,10.0,15.0,2.0,9.0,2.0,575.0,,12.0,,6.0,2.0,14.0,0.0
442363,37,2013-05-12 16:00:00,1,Man Utd,Home,212.0,17.0,1.0,5.0,4.0,,,282.0,1.0,,1.0,3.0,22.0,38.0,489.0,,,13.0,6.0,2.0,10.0,1.0,,1.0,,,,,,,,,,12.0,,,,1.0,,,1.0,9.0,,,,84.0,57.0,1.0,,2.0,,2.0,3.0,,,7.0,10.0,6.0,1.0,7.0,,19.0,23.0,,12.0,7.0,,,53.0,5.0,7.0,1.0,,4.0,2.0,,148.0,1.0,1.0,1.0,,1.0,,4.0,,1.0,2.0,13.0,1.0,14.0,13.0,2.0,,1.0,159.0,59.0,41.0,5.0,,5.0,7.0,6.0,,2.0,,,68.0,80.0,31.0,,119.0,111.0,5.0,31.0,20.0,52.1,1.0,,,,0.0,166.0,1.0,,,,1.0,7.0,,,3.0,131.0,,12.0,225.0,25.0,20.0,3.0,6.0,24.0,18.0,1.0,172.0,,356.0,1.0,,17.0,22.0,53.0,2.0,557.0,,0.0,15.0,11.0,1.0,13.0,0.0,694.0,,12.0,,3.0,7.0,8.0,0.0
442376,38,2013-05-19 16:00:00,1,Man Utd,Away,283.0,20.0,,9.0,9.0,1.0,,252.0,7.0,,3.0,2.0,14.0,52.0,526.0,,,18.0,12.0,7.0,7.0,,,1.0,,,,,,,,,,13.0,,,,,,,,12.0,7.0,13.0,2.0,98.0,50.0,5.0,2.0,3.0,1.0,5.0,5.0,,,5.0,22.0,6.0,1.0,16.0,1.0,43.0,40.0,1.0,13.0,7.0,1.0,,50.0,8.0,12.0,1.0,,,,,183.0,4.0,,4.0,4.0,,1.0,10.0,4.0,,1.0,11.0,1.0,14.0,9.0,3.0,,3.0,160.0,62.0,33.0,3.0,2.0,3.0,8.0,6.0,578.0,6.0,1.0,,55.0,81.0,44.0,,131.0,124.0,3.0,31.0,12.0,64.6,,2.0,,,0.0,160.0,,1.0,1.0,,1.0,4.0,,,3.0,136.0,509.0,11.0,300.0,34.0,20.0,9.0,4.0,32.0,28.0,2.0,167.0,2.0,333.0,2.0,,15.0,14.0,73.0,2.0,601.0,1.0,0.0,15.0,15.0,1.0,19.0,1.0,779.0,26.0,3.0,,6.0,5.0,12.0,0.0
