season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965215,8,43,Manchester_City,Away,16817,Joe Hart,joe-hart,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965215,8,43,Manchester_City,Away,42256,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965215,8,21,West_Ham_United,Home,50539,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965217,9,11,Everton,Away,744,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965217,9,7,Aston_Villa,Home,14889,Brad Guzan,brad-guzan,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965217,9,11,Everton,Away,93796,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965217,9,7,Aston_Villa,Home,101999,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965219,9,8,Chelsea,Home,803,Mark Schwarzer,mark-schwarzer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965219,9,8,Chelsea,Home,1185,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965219,9,43,Manchester_City,Away,16817,Joe Hart,joe-hart,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965219,9,43,Manchester_City,Away,42256,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,631,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965221,9,31,Crystal_Palace,Home,10160,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965221,9,3,Arsenal,Away,15479,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965221,9,3,Arsenal,Away,50490,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965223,9,14,Liverpool,Home,819,Brad Jones,brad-jones,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965223,9,35,West_Bromwich_Albion,Away,10024,Boaz Myhill,boaz-myhill,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965223,9,14,Liverpool,Home,10406,Simon Mignolet,simon-mignolet,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965223,9,35,West_Bromwich_Albion,Away,16618,Luke Daniels,luke-daniels,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965225,9,110,Stoke_City,Away,540,Thomas Sorensen,thomas-sorensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965225,9,1,Manchester_United,Home,8391,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965225,9,110,Stoke_City,Away,13918,Asmir Begović,asmir-begovic,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965225,9,1,Manchester_United,Home,69378,David De Gea,david-de-gea,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965227,9,97,Cardiff_City,Away,856,Joe Lewis,joe-lewis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965227,9,45,Norwich_City,Home,1131,John Ruddy,john-ruddy,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965227,9,97,Cardiff_City,Away,9004,David Marshall,david-marshall,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965227,9,45,Norwich_City,Home,10385,Carlo Nash,carlo-nash,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965229,9,54,Fulham,Away,1941,Maarten Stekelenburg,maarten-stekelenburg,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,8994,Artur Boruc,artur-boruc,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965229,9,20,Southampton,Home,9694,Kelvin Davis,kelvin-davis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965229,9,54,Fulham,Away,19755,David Stockdale,david-stockdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965231,9,56,Sunderland,Home,17053,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965231,9,4,Newcastle_United,Away,18154,Tim Krul,tim-krul,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965231,9,56,Sunderland,Home,20561,Keiren Westwood,keiren-westwood,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965231,9,4,Newcastle_United,Away,20581,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965233,9,80,Swansea_City,Home,352,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965233,9,21,West_Ham_United,Away,1253,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965233,9,80,Swansea_City,Home,16944,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965233,9,21,West_Ham_United,Away,50539,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965235,9,6,Tottenham_Hotspur,Home,597,Brad Friedel,brad-friedel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965235,9,88,Hull_City,Away,788,Steve Harper,steve-harper,G,False,,,9.0,8.0,2.0,10.0,,,7.0,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,1.0,,,16.0,,7.3,1.0,5.0,,,,,,24.0,,22.0,3.0,25.0,0.0,,34.0,,,,
2013-14,3965235,9,88,Hull_City,Away,4387,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965235,9,6,Tottenham_Hotspur,Home,9048,Hugo Lloris,hugo-lloris,G,False,,,4.0,,13.0,13.0,,,8.0,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,6.0,1.0,7.6,2.0,4.0,,1.0,,,,10.0,,5.0,14.0,19.0,0.0,,27.0,,,,
2013-14,3965237,10,14,Liverpool,Away,819,Brad Jones,brad-jones,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965237,10,14,Liverpool,Away,10406,Simon Mignolet,simon-mignolet,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965237,10,3,Arsenal,Home,15479,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965237,10,3,Arsenal,Home,50490,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965239,10,80,Swansea_City,Away,352,Gerhard Tremmel,gerhard-tremmel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965239,10,97,Cardiff_City,Home,856,Joe Lewis,joe-lewis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965239,10,97,Cardiff_City,Home,9004,David Marshall,david-marshall,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965239,10,80,Swansea_City,Away,16944,Michel Vorm,michel-vorm,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965241,10,6,Tottenham_Hotspur,Away,597,Brad Friedel,brad-friedel,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965241,10,11,Everton,Home,744,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965241,10,6,Tottenham_Hotspur,Away,9048,Hugo Lloris,hugo-lloris,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965241,10,11,Everton,Home,93796,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965243,10,54,Fulham,Home,1941,Maarten Stekelenburg,maarten-stekelenburg,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965243,10,1,Manchester_United,Away,8391,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965243,10,54,Fulham,Home,19755,David Stockdale,david-stockdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965243,10,1,Manchester_United,Away,69378,David De Gea,david-de-gea,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965245,10,88,Hull_City,Home,788,Steve Harper,steve-harper,G,False,,,7.0,4.0,7.0,11.0,,,9.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,90.0,,,0.0,,,,,12.0,,7.1,1.0,1.0,,,,,,18.0,,15.0,7.0,22.0,0.0,,28.0,,,,
2013-14,3965245,10,88,Hull_City,Home,4387,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965245,10,56,Sunderland,Away,17053,Vito Mannone,vito-mannone,G,True,,,10.0,7.0,4.0,11.0,,1.0,8.0,1.0,,,,,1.0,,,1.0,,,,0.0,0.0,4.0,,,1.0,,47.0,,,0.0,,,,,27.0,,7.2,,2.0,,,,,,37.0,,32.0,6.0,38.0,0.0,,47.0,,1.0,,
2013-14,3965245,10,56,Sunderland,Away,20561,Keiren Westwood,keiren-westwood,G,False,,,5.0,4.0,1.0,5.0,,,4.0,,,,,,,,,1.0,,,,0.0,0.0,,,,,,43.0,,,0.0,,,,,5.0,,6.3,,,,,,,,10.0,,9.0,1.0,10.0,0.0,,12.0,,1.0,,
2013-14,3965247,10,45,Norwich_City,Away,1131,John Ruddy,john-ruddy,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965247,10,43,Manchester_City,Home,16817,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965247,10,45,Norwich_City,Away,20296,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965247,10,43,Manchester_City,Home,42256,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965249,10,8,Chelsea,Away,803,Mark Schwarzer,mark-schwarzer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965249,10,8,Chelsea,Away,1185,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965249,10,4,Newcastle_United,Home,18154,Tim Krul,tim-krul,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965249,10,4,Newcastle_United,Home,20581,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965251,10,110,Stoke_City,Home,540,Thomas Sorensen,thomas-sorensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965251,10,20,Southampton,Away,8994,Artur Boruc,artur-boruc,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965251,10,20,Southampton,Away,9694,Kelvin Davis,kelvin-davis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965251,10,110,Stoke_City,Home,13918,Asmir Begović,asmir-begovic,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,631,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,35,West_Bromwich_Albion,Home,10024,Boaz Myhill,boaz-myhill,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965253,10,31,Crystal_Palace,Away,10160,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965253,10,35,West_Bromwich_Albion,Home,16618,Luke Daniels,luke-daniels,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965255,10,21,West_Ham_United,Home,1253,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965255,10,7,Aston_Villa,Away,14889,Brad Guzan,brad-guzan,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965255,10,21,West_Ham_United,Home,50539,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965255,10,7,Aston_Villa,Away,101999,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965257,11,97,Cardiff_City,Away,856,Joe Lewis,joe-lewis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965257,11,97,Cardiff_City,Away,9004,David Marshall,david-marshall,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965257,11,7,Aston_Villa,Home,14889,Brad Guzan,brad-guzan,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965257,11,7,Aston_Villa,Home,101999,Jed Steer,jed-steer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965259,11,8,Chelsea,Home,803,Mark Schwarzer,mark-schwarzer,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965259,11,8,Chelsea,Home,1185,Petr Čech,petr-cech,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965259,11,35,West_Bromwich_Albion,Away,10024,Boaz Myhill,boaz-myhill,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965259,11,35,West_Bromwich_Albion,Away,16618,Luke Daniels,luke-daniels,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,631,Julián Speroni,julian-speroni,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,11,Everton,Away,744,Tim Howard,tim-howard,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965261,11,31,Crystal_Palace,Home,10160,Lewis Price,lewis-price,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965261,11,11,Everton,Away,93796,Joel Robles,joel-robles,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965263,11,14,Liverpool,Home,819,Brad Jones,brad-jones,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965263,11,54,Fulham,Away,1941,Maarten Stekelenburg,maarten-stekelenburg,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965263,11,14,Liverpool,Home,10406,Simon Mignolet,simon-mignolet,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965263,11,54,Fulham,Away,19755,David Stockdale,david-stockdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965265,11,1,Manchester_United,Home,8391,Anders Lindegaard,anders-lindegaard,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965265,11,3,Arsenal,Away,15479,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965265,11,3,Arsenal,Away,50490,Wojciech Szczęsny,wojciech-szczesny,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965265,11,1,Manchester_United,Home,69378,David De Gea,david-de-gea,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965267,11,45,Norwich_City,Home,1131,John Ruddy,john-ruddy,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965267,11,21,West_Ham_United,Away,1253,Jussi Jääskeläinen,jussi-jaaskelainen,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965267,11,45,Norwich_City,Home,20296,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965267,11,21,West_Ham_United,Away,50539,Adrián,adrian,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,88,Hull_City,Away,788,Steve Harper,steve-harper,G,False,,1.0,8.0,6.0,3.0,9.0,,,6.0,,,,,,,,1.0,1.0,,,1.0,0.0,0.0,,,,,,90.0,,,0.0,1.0,1.0,,,19.0,,5.3,2.0,2.0,,1.0,1.0,,1.0,26.0,,24.0,3.0,27.0,0.0,,34.0,,,1.0,
2013-14,3965269,11,88,Hull_City,Away,4387,Eldin Jakupović,eldin-jakupovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965269,11,20,Southampton,Home,8994,Artur Boruc,artur-boruc,G,False,,,10.0,6.0,17.0,23.0,,,7.0,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,19.0,,6.3,,1.0,,,,,,28.0,,19.0,23.0,42.0,0.0,,45.0,,,,
2013-14,3965269,11,20,Southampton,Home,9694,Kelvin Davis,kelvin-davis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965271,11,43,Manchester_City,Away,16817,Joe Hart,joe-hart,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965271,11,56,Sunderland,Home,17053,Vito Mannone,vito-mannone,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965271,11,56,Sunderland,Home,20561,Keiren Westwood,keiren-westwood,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965271,11,43,Manchester_City,Away,42256,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965273,11,80,Swansea_City,Home,352,Gerhard Tremmel,gerhard-tremmel,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965273,11,110,Stoke_City,Away,540,Thomas Sorensen,thomas-sorensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965273,11,110,Stoke_City,Away,13918,Asmir Begović,asmir-begovic,G,False,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
