season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828059,16,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,1.0,26.0,26.0,52.0,2.0,2.0,5.0,,,,1.0,,,,7.0,5.0,,,4.0,,,,,,2.0,90.0,,,,,,,,,12.0,,6.7,,,,,,1.0,1.0,,2.0,,35.0,29.0,63.0,0,1.0,71.0,,1.0,1.0,1.0
2018-19,7828059,16,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,,19.0,6.0,25.0,3.0,1.0,5.0,,,,1.0,,,1.0,9.0,6.0,,,2.0,,,,,2.0,,68.0,,1.0,,,,,,,15.0,,6.2,,,,,1.0,5.0,,,1.0,1.0,26.0,7.0,33.0,0,1.0,53.0,4.0,1.0,3.0,1.0
2018-19,7828071,17,54,Fulham,Home,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,2.0,11.0,7.0,18.0,1.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,,1.0,,,,,,,29.0,,,,,,,,,8.0,,6.5,,,,,,,2.0,,2.0,,16.0,7.0,21.0,0,,27.0,1.0,1.0,,
2018-19,7828071,17,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828071,17,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,52.0,12.0,64.0,,,5.0,,,2.0,,,,2.0,3.0,5.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,13.0,,6.8,,,1.0,,,5.0,3.0,,2.0,,60.0,12.0,69.0,3,1.0,88.0,1.0,,4.0,
2018-19,7828071,17,54,Fulham,Home,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828071,17,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,1.0,2.0,3.0,,,,,,,,,,13.0,,,,,,,,,4.0,,6.6,,,,,,1.0,1.0,,,,5.0,2.0,6.0,0,1.0,10.0,,,1.0,1.0
2018-19,7828071,17,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,1.0,,1.0,30.0,22.0,51.0,,,6.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,3.0,61.0,,,,,,,,,13.0,,6.8,,,1.0,,1.0,1.0,4.0,,2.0,,38.0,22.0,56.0,1,2.0,70.0,2.0,,1.0,1.0
2018-19,7828081,18,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828081,18,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828081,18,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,,1.0,1.0,2.0,0,,2.0,,,,
2018-19,7828081,18,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,25.0,15.0,40.0,,,4.0,,,,,,,4.0,4.0,5.0,,,,,,,,,,82.0,,,,,,,,,12.0,,6.8,,,,,1.0,3.0,1.0,,1.0,,28.0,16.0,43.0,0,,61.0,3.0,2.0,3.0,
2018-19,7828081,18,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,1.0,17.0,39.0,56.0,1.0,,7.0,,,,1.0,,,3.0,6.0,,,,1.0,,,,,1.0,1.0,90.0,1.0,,,,,,,,16.0,,6.4,,,,,1.0,,1.0,,3.0,,27.0,41.0,67.0,1,,77.0,1.0,,,
2018-19,7828089,19,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,1.0,,3.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,,,,,,,,,6.5,,,,,2.0,,,,1.0,,,3.0,3.0,0,,7.0,,,,
2018-19,7828089,19,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828089,19,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,2.0,1.0,3.0,,,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,17.0,,,,,,,,,2.0,,6.8,,,,,1.0,,,,,,3.0,1.0,4.0,0,2.0,9.0,,1.0,,2.0
2018-19,7828089,19,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,3.0,18.0,13.0,31.0,4.0,1.0,5.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,,82.0,,,,,,,,,7.0,,6.5,,,,,,1.0,3.0,,4.0,,22.0,14.0,33.0,0,1.0,43.0,1.0,,1.0,
2018-19,7828102,20,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828102,20,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,4.0,33.0,16.0,49.0,1.0,1.0,7.0,,,1.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,90.0,,,,,,,,,12.0,,6.7,,,,,,,4.0,,7.0,,41.0,18.0,55.0,1,,62.0,1.0,,,
2018-19,7828102,20,54,Fulham,Home,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828102,20,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,1.0,5.0,9.0,12.0,,1.0,3.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,2.0,45.0,,,,,,,,,5.0,,6.7,,,,,1.0,,3.0,,1.0,,9.0,9.0,15.0,0,,21.0,1.0,,,
2018-19,7828026,21,54,Fulham,Away,22290,61916,Stefan Johansen,stefan-johansen,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828026,21,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828026,21,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,23.0,22.0,45.0,,,5.0,1.0,,,1.0,,,1.0,3.0,5.0,,1.0,,,,,,,2.0,90.0,,,,,,,,,11.0,,6.5,,,,,,3.0,1.0,,3.0,,28.0,22.0,49.0,0,1.0,63.0,2.0,2.0,2.0,
2018-19,7828026,21,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,False,,,,8.0,12.0,20.0,,1.0,9.0,,,,1.0,,,,2.0,1.0,,,,,,,,2.0,,61.0,,,,,,,,,6.0,,6.3,,,,,3.0,1.0,,,1.0,,9.0,15.0,24.0,0,,32.0,,,,
2018-19,7828026,21,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,2.0,,3.0,7.0,6.0,11.0,,,3.0,1.0,,1.0,,,,,,2.0,,,,,,,,,2.0,29.0,,1.0,,,,,,,3.0,,7.4,,,,,,,2.0,,5.0,,9.0,7.0,14.0,1,2.0,23.0,,,,1.0
2018-19,7828054,22,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828054,22,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,1.0,15.0,9.0,24.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,29.0,,,,,,,,,1.0,,6.7,,,,,,,,,1.0,,16.0,9.0,25.0,0,,25.0,,,,
2018-19,7828054,22,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828054,22,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,1.0,,,6.0,,5.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,15.0,,,,,,,,,5.0,,6.6,,,,,,1.0,1.0,,,,8.0,,7.0,0,,13.0,2.0,,1.0,
2018-19,7828054,22,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,1.0,,3.0,26.0,43.0,68.0,,1.0,7.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,,13.0,,6.9,,,,,1.0,1.0,7.0,,5.0,,35.0,44.0,72.0,0,1.0,92.0,2.0,,1.0,1.0
2018-19,7828099,23,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828099,23,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828099,23,54,Fulham,Home,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,9.0,,,,,,,,,1.0,,6.5,,,,,1.0,,,,,,,1.0,1.0,0,,4.0,1.0,,,
2018-19,7828099,23,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,1.0,,6.4,,,,,,,,,,,2.0,,2.0,0,,3.0,1.0,,,
2018-19,7828099,23,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,3.0,,1.0,10.0,9.0,16.0,,,7.0,,,,2.0,,,1.0,5.0,,,,2.0,,,,,3.0,,81.0,,,,,,,,,15.0,,6.9,,,,,1.0,,9.0,,3.0,,19.0,12.0,22.0,0,,43.0,,,,
2018-19,7828131,24,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,37.0,19.0,56.0,,1.0,2.0,,,,1.0,,,,1.0,3.0,,,,,,,2.0,,1.0,63.0,,,,,,,,,2.0,,7.2,,,3.0,,,1.0,,,,,38.0,19.0,57.0,3,1.0,65.0,1.0,,1.0,
2018-19,7828131,24,54,Fulham,Home,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828131,24,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,3.0,,8.0,59.0,45.0,101.0,1.0,1.0,10.0,,,1.0,3.0,,,1.0,6.0,4.0,,,1.0,,,,1.0,1.0,3.0,90.0,,,,,,,,,14.0,,7.5,,,1.0,,,3.0,8.0,,11.0,,71.0,46.0,109.0,2,,129.0,,1.0,3.0,
2018-19,7828151,25,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,9.0,,,,,,,,,2.0,,6.7,,,,,,1.0,,,,,2.0,,2.0,0,,3.0,,,1.0,
2018-19,7828151,25,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,31.0,24.0,55.0,1.0,,6.0,,,,1.0,,,3.0,7.0,5.0,,,1.0,,,,,,1.0,90.0,,,,,,,,,11.0,,6.9,,,1.0,,1.0,4.0,2.0,,2.0,,34.0,26.0,58.0,1,1.0,76.0,2.0,1.0,3.0,1.0
2018-19,7828151,25,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828151,25,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828151,25,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,2.0,,9.0,32.0,35.0,65.0,1.0,,1.0,,,,1.0,,,2.0,4.0,5.0,,,,,,,,1.0,3.0,90.0,,,,,,,,,19.0,,7.5,,,,,1.0,2.0,3.0,,11.0,,43.0,37.0,77.0,0,2.0,96.0,4.0,1.0,2.0,1.0
2018-19,7828163,26,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828163,26,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,9.0,1.0,10.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,13.0,,,,,,,,,2.0,,7.0,,,1.0,,,,1.0,,,,11.0,1.0,11.0,1,1.0,18.0,,1.0,,1.0
2018-19,7828163,26,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828163,26,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,1.0,,4.0,35.0,38.0,72.0,,,10.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,6.0,1.0,90.0,,1.0,,,,,,,17.0,,7.2,,,,,,,4.0,,7.0,,46.0,42.0,84.0,1,2.0,104.0,2.0,,,1.0
2018-19,7828163,26,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828188,27,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828188,27,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,29.0,15.0,44.0,,1.0,9.0,,,,,,,2.0,5.0,9.0,,,,,,,,1.0,2.0,90.0,1.0,1.0,,,,,,,15.0,,7.3,,,1.0,,,8.0,,,3.0,,35.0,17.0,52.0,2,1.0,79.0,2.0,2.0,5.0,1.0
2018-19,7828188,27,54,Fulham,Away,98461,99323,Lazar Marković,lazar-markovic,M,True,,,1.0,20.0,8.0,28.0,,,2.0,,,,,,,2.0,2.0,1.0,,,1.0,,,,,,1.0,45.0,,,,,,,,,6.0,,6.4,,,,,2.0,1.0,,,1.0,,20.0,9.0,29.0,0,,40.0,2.0,,1.0,
2018-19,7828188,27,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,,,1.0,10.0,3.0,13.0,,,2.0,,,,,,,,3.0,4.0,,,1.0,,,,,1.0,2.0,45.0,1.0,1.0,,,,,,,5.0,,6.9,,,,,1.0,3.0,,,2.0,,12.0,4.0,16.0,1,2.0,27.0,,1.0,1.0,1.0
2018-19,7828188,27,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,2.0,23.0,17.0,40.0,4.0,,3.0,,,,,,,1.0,7.0,4.0,,,2.0,,,,,2.0,,45.0,,,,,,,,,4.0,,6.8,,,,,1.0,2.0,,,2.0,,23.0,18.0,41.0,0,1.0,52.0,2.0,1.0,2.0,1.0
2018-19,7828208,28,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,5.0,23.0,26.0,49.0,,2.0,6.0,,,,,,,2.0,3.0,3.0,,,1.0,,,,,,,69.0,,,,,,,,,14.0,,6.4,,,,,4.0,,,,12.0,,31.0,30.0,61.0,0,,72.0,,1.0,,
2018-19,7828208,28,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828208,28,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,,21.0,18.0,39.0,1.0,1.0,4.0,,,,,,,,4.0,7.0,,,,,,,,,1.0,69.0,,,,,,,,,11.0,,6.5,,,,,,3.0,1.0,,1.0,,27.0,19.0,45.0,0,2.0,56.0,1.0,4.0,,1.0
2018-19,7828208,28,54,Fulham,Away,98461,99323,Lazar Marković,lazar-markovic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828208,28,54,Fulham,Away,135641,109999,Ibrahima Cisse,ibrahima-cisse,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828208,28,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,2.0,26.0,22.0,48.0,3.0,1.0,8.0,,,,1.0,,,4.0,9.0,4.0,,,,,,,,1.0,,90.0,2.0,,,,,,,,12.0,,6.5,,,2.0,,,1.0,,,4.0,,28.0,27.0,55.0,4,2.0,71.0,,1.0,,2.0
2018-19,7828222,29,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,3.0,13.0,19.0,32.0,,,5.0,,,,,,,,1.0,3.0,,,1.0,,,,,1.0,,62.0,,1.0,,,,,,,2.0,,6.9,,,,,1.0,,,,4.0,,14.0,20.0,34.0,0,2.0,42.0,,1.0,,2.0
2018-19,7828222,29,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,,1.0,3.0,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,19.0,,,,,,,,,4.0,,6.8,,,,,,,1.0,,,,3.0,4.0,6.0,0,,8.0,1.0,,,
2018-19,7828222,29,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,2.0,,,24.0,14.0,36.0,1.0,1.0,4.0,,,2.0,,,,5.0,7.0,7.0,,,1.0,,,,,,1.0,80.0,1.0,,,,,,,,12.0,,7.0,,,,,,3.0,2.0,,1.0,,29.0,14.0,41.0,3,2.0,61.0,2.0,1.0,3.0,1.0
2018-19,7828222,29,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828222,29,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,2.0,9.0,10.0,19.0,1.0,,3.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,2.0,,28.0,,,,,,,,,7.0,,6.7,,,,,,1.0,,,3.0,,12.0,13.0,25.0,0,1.0,32.0,,1.0,1.0,
2018-19,7828237,30,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,False,,,4.0,14.0,19.0,33.0,1.0,,2.0,,,,,,,1.0,4.0,3.0,,,2.0,,,,,3.0,,82.0,,,,,,,,,8.0,,6.9,,,,,1.0,,,,6.0,,19.0,21.0,40.0,0,3.0,51.0,,,,3.0
2018-19,7828237,30,54,Fulham,Away,51377,54421,Floyd Ayité,floyd-ayite,M,True,,,1.0,11.0,6.0,17.0,1.0,,5.0,,,,,,,3.0,5.0,4.0,,,1.0,,1.0,,,2.0,1.0,45.0,1.0,,,,,,,,12.0,,7.3,,,,,,2.0,1.0,,2.0,,14.0,10.0,23.0,1,,38.0,2.0,2.0,2.0,
2018-19,7828237,30,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,2.0,22.0,27.0,49.0,2.0,,6.0,,,1.0,,,,5.0,9.0,2.0,,,1.0,,,,,,2.0,90.0,,,,,,,,,12.0,,5.9,,,,,,2.0,,,3.0,,25.0,28.0,53.0,1,1.0,65.0,2.0,,1.0,1.0
2018-19,7828237,30,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,1.0,15.0,8.0,23.0,,,,,,,,,,,,2.0,,,,,,,,,,23.0,,,,,,,,,7.0,,6.6,,,,,,1.0,2.0,,1.0,,21.0,8.0,27.0,0,1.0,32.0,1.0,,1.0,1.0
2018-19,7828237,30,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828118,31,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828118,31,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,False,,,,9.0,9.0,18.0,1.0,,5.0,,,1.0,1.0,,,2.0,7.0,3.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,,,,12.0,,6.6,,,,,1.0,3.0,,,2.0,1.0,14.0,10.0,24.0,1,1.0,40.0,2.0,,2.0,1.0
2018-19,7828118,31,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,17.0,14.0,31.0,3.0,,3.0,,,,1.0,,,3.0,7.0,1.0,,,,,,,,,1.0,82.0,,,,,,,,,8.0,,6.2,,,1.0,,1.0,,1.0,,2.0,,21.0,15.0,35.0,1,,43.0,,1.0,,
2018-19,7828118,31,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,1.0,,1.0,,2.0,,,,,,,,,,6.0,,,,,,,,,,8.0,,,,,,,,,2.0,,7.1,,,,,2.0,2.0,,,,,2.0,,2.0,0,2.0,9.0,1.0,,2.0,
2018-19,7828118,31,54,Fulham,Home,305282,170271,Jean Michaël Seri,jean-michael-seri,M,False,1.0,,1.0,13.0,7.0,19.0,1.0,1.0,4.0,,,,2.0,,,1.0,6.0,3.0,,,2.0,,,,,1.0,,65.0,,,,,,,,,9.0,,6.4,,,1.0,,,,1.0,,2.0,,18.0,7.0,24.0,1,,36.0,2.0,2.0,,
2018-19,7828118,31,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,1.0,15.0,26.0,41.0,,1.0,15.0,,,1.0,2.0,,,1.0,4.0,6.0,,,1.0,,,,,4.0,,90.0,1.0,1.0,,,,,,,8.0,,7.0,,,,,2.0,3.0,,,3.0,,20.0,26.0,46.0,2,2.0,65.0,1.0,,3.0,1.0
2018-19,7828142,32,54,Fulham,Home,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,1.0,4.0,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,5.0,,5.0,0,1.0,6.0,,,,
2018-19,7828142,32,54,Fulham,Home,51377,54421,Floyd Ayité,floyd-ayite,M,False,,,1.0,13.0,7.0,20.0,1.0,3.0,6.0,,,1.0,2.0,,,1.0,6.0,7.0,,,,,,,,,1.0,64.0,,1.0,,,,,,,11.0,,6.2,,,,,,4.0,1.0,,2.0,,18.0,8.0,25.0,1,,40.0,2.0,2.0,2.0,
2018-19,7828142,32,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,,11.0,17.0,28.0,,1.0,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,,70.0,,1.0,,,,,,,9.0,,6.6,,,,,,1.0,,,4.0,,17.0,19.0,36.0,0,,44.0,,1.0,1.0,
2018-19,7828142,32,54,Fulham,Home,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,4.0,3.0,7.0,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,26.0,,,,,,,,,3.0,,6.6,,,1.0,,,,,,,,4.0,3.0,7.0,1,,13.0,2.0,1.0,,
2018-19,7828142,32,54,Fulham,Home,787941,203325,Frank Anguissa,frank-anguissa,M,False,,,2.0,23.0,22.0,45.0,,,6.0,,,,3.0,,,3.0,7.0,7.0,,,,,,,,1.0,,90.0,,,,,,,,,12.0,,6.6,,,,,2.0,4.0,,,2.0,,24.0,24.0,48.0,0,3.0,70.0,5.0,1.0,3.0,1.0
2018-19,7828161,33,54,Fulham,Away,38075,55038,Kevin McDonald,kevin-mcdonald,M,True,,,,3.0,4.0,7.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,8.0,,,,,,,,,,,6.5,,,,,,,,,,,3.0,4.0,7.0,0,,8.0,,,,
2018-19,7828161,33,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,1.0,,8.0,30.0,29.0,58.0,,,6.0,,,,,,,1.0,4.0,9.0,,,,,,,,,3.0,87.0,,1.0,,,,,,,9.0,,7.2,,,,,,4.0,1.0,,8.0,,32.0,30.0,61.0,0,6.0,81.0,2.0,2.0,1.0,2.0
2018-19,7828161,33,54,Fulham,Away,137786,92259,Neeskens Kebano,neeskens-kebano,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828161,33,54,Fulham,Away,305282,170271,Jean Michaël Seri,jean-michael-seri,M,True,,,3.0,9.0,7.0,16.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,18.0,1.0,,,,,,,,2.0,,6.9,,,,,,,2.0,,3.0,,11.0,7.0,16.0,1,,23.0,,1.0,,
2018-19,7828161,33,54,Fulham,Away,787941,203325,Frank Anguissa,frank-anguissa,M,False,1.0,,6.0,40.0,24.0,63.0,,1.0,11.0,,,1.0,2.0,,,4.0,8.0,12.0,,,,,,,,2.0,2.0,90.0,,,,,,,,,14.0,,7.1,,,,,,7.0,1.0,,6.0,,45.0,26.0,70.0,1,4.0,98.0,1.0,2.0,5.0,2.0
