season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,3.0,23.0,13.0,36.0,1.0,4.0,14.0,,,,2.0,,,,5.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,20.0,,6.9,,,,,2.0,3.0,,,6.0,,32.0,19.0,51.0,0,1.0,69.0,,,1.0,1.0
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,3.0,16.0,21.0,37.0,,1.0,16.0,,,,3.0,,,,4.0,9.0,,,,,,,,1.0,2.0,,90.0,,,,,,,16.0,,7.5,,,1.0,,4.0,3.0,5.0,,5.0,,24.0,24.0,43.0,1,4.0,75.0,1.0,2.0,2.0,3.0
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,2.0,,1.0,19.0,5.0,22.0,3.0,,8.0,1.0,,,,,,1.0,6.0,8.0,,1.0,,,,,,1.0,5.0,,76.0,,,,,,,13.0,,7.8,,,,,,4.0,4.0,,1.0,,25.0,5.0,26.0,0,1.0,49.0,5.0,4.0,3.0,1.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,3.0,9.0,29.0,38.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,,,,,,,,1.0,,,54.0,,,,,,,6.0,,6.8,,,,,3.0,,,,5.0,,12.0,32.0,44.0,0,,53.0,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,7.0,23.0,51.0,74.0,2.0,9.0,3.0,,1.0,,,,,,2.0,11.0,,1.0,,,,,,,,,90.0,1.0,,,,,,4.0,,7.4,,,1.0,,7.0,,,,8.0,,26.0,52.0,78.0,2,2.0,93.0,,,,1.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,,6.0,20.0,26.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,36.0,,,,,,,5.0,,6.4,,,,,,,,,2.0,,9.0,22.0,31.0,0,,33.0,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,15.0,17.0,32.0,2.0,,1.0,,,1.0,1.0,,,,5.0,1.0,,,,,,,,1.0,,,70.0,,,,,,,14.0,,6.1,,,,,4.0,2.0,,,3.0,,18.0,22.0,40.0,1,1.0,63.0,4.0,,,1.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,2.0,29.0,16.0,44.0,1.0,3.0,7.0,,,,,1.0,,,5.0,6.0,,3.0,,,,,,1.0,1.0,,90.0,,1.0,,,,,14.0,,7.4,,,1.0,,1.0,1.0,4.0,,2.0,,37.0,17.0,50.0,1,2.0,72.0,3.0,1.0,,1.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,7.0,2.0,8.0,,,1.0,,,,1.0,,,,1.0,5.0,,,1.0,,,,,,1.0,,20.0,,,,,,,6.0,,7.2,,,,,1.0,1.0,1.0,,,,9.0,3.0,11.0,0,2.0,25.0,3.0,2.0,1.0,2.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,False,,,9.0,7.0,34.0,41.0,1.0,4.0,5.0,,,,1.0,,,,3.0,6.0,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,10.0,,7.1,,,1.0,,5.0,,,,13.0,,10.0,38.0,48.0,1,1.0,63.0,1.0,1.0,,1.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,False,,,5.0,9.0,19.0,28.0,2.0,3.0,4.0,,,,,,,,4.0,4.0,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,19.0,,6.9,,,,,6.0,1.0,,,9.0,,19.0,26.0,45.0,0,1.0,61.0,,,,1.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,4.0,7.0,12.0,19.0,2.0,3.0,4.0,,,1.0,1.0,,,1.0,5.0,12.0,,1.0,,,,,,1.0,,,78.0,,,,,,,14.0,,7.1,,,,,3.0,1.0,,,6.0,,13.0,17.0,30.0,1,5.0,63.0,1.0,3.0,1.0,3.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,2.0,20.0,18.0,37.0,2.0,1.0,4.0,,,,1.0,,,,4.0,6.0,,1.0,,,,,,,2.0,,90.0,,,,,,,14.0,,7.2,,,,,1.0,,3.0,,3.0,,28.0,23.0,48.0,0,4.0,71.0,1.0,1.0,,2.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,1.0,5.0,6.0,11.0,1.0,,3.0,,,,1.0,,,1.0,4.0,4.0,,1.0,,,,,,,1.0,,63.0,,1.0,,,,,12.0,,6.7,,,,,,,1.0,,4.0,,9.0,8.0,16.0,0,3.0,29.0,4.0,1.0,,2.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,False,,,1.0,17.0,39.0,56.0,,5.0,7.0,,,1.0,1.0,,,,2.0,6.0,1.0,1.0,,,,,,2.0,1.0,,90.0,,1.0,,,,,6.0,,6.6,,,1.0,,3.0,,,,3.0,,21.0,40.0,61.0,2,,74.0,1.0,1.0,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,20.0,49.0,69.0,1.0,1.0,8.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,90.0,,2.0,,,,,10.0,,6.6,,,,,1.0,,,,5.0,,26.0,53.0,79.0,0,1.0,86.0,,,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,1.0,26.0,15.0,40.0,,1.0,5.0,,,,,,,1.0,3.0,3.0,,1.0,,,,,,1.0,1.0,,78.0,,1.0,,,,,10.0,,6.7,,,,,,1.0,3.0,,3.0,,30.0,17.0,44.0,0,2.0,61.0,,,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,1.0,29.0,13.0,41.0,1.0,1.0,5.0,1.0,,,,,,,4.0,4.0,,3.0,,,,,,,2.0,,90.0,,,,,,,16.0,,6.9,,,1.0,,3.0,1.0,2.0,,5.0,,40.0,14.0,52.0,1,1.0,75.0,3.0,1.0,1.0,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,2.0,,6.6,,,,,1.0,,1.0,,,,6.0,1.0,6.0,0,,12.0,1.0,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,99090,78916,Dan Burn,dan-burn,D,False,,,2.0,12.0,37.0,49.0,3.0,1.0,5.0,1.0,,,,,,,4.0,3.0,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,12.0,,7.0,,,1.0,,4.0,,,,7.0,,18.0,41.0,59.0,1,2.0,72.0,2.0,,,1.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,18.0,31.0,49.0,,,9.0,,,,1.0,,,,1.0,4.0,,,,,,,,2.0,1.0,,90.0,,,,,,,13.0,,6.9,,,,,2.0,,1.0,,7.0,,26.0,34.0,59.0,0,2.0,73.0,2.0,2.0,,2.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,,34.0,19.0,53.0,2.0,1.0,7.0,,,1.0,5.0,,,,9.0,3.0,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,11.0,,6.1,,,,,1.0,2.0,1.0,,,,41.0,21.0,61.0,1,1.0,82.0,1.0,,1.0,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,25.0,20.0,45.0,,,6.0,,,,1.0,,,1.0,5.0,11.0,,1.0,,,,,,1.0,,,90.0,,,,,,,20.0,,7.0,,,1.0,,,3.0,5.0,,2.0,,35.0,22.0,52.0,1,5.0,89.0,3.0,5.0,1.0,2.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,15.0,40.0,55.0,1.0,1.0,4.0,,,,,,,1.0,3.0,1.0,,1.0,,,,,,1.0,,,54.0,,,,,,,5.0,,5.8,,,,,3.0,,,,3.0,,17.0,42.0,59.0,0,,64.0,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,5.0,19.0,44.0,63.0,1.0,,7.0,,,,1.0,,,,2.0,1.0,1.0,,,,,,,2.0,,,90.0,,3.0,,,,,10.0,,6.8,,,,,1.0,,,,9.0,,21.0,51.0,72.0,0,1.0,81.0,1.0,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,2.0,,3.0,14.0,27.0,39.0,,1.0,4.0,1.0,,,3.0,,,,3.0,3.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,10.0,,7.0,,,,,4.0,,4.0,,7.0,,22.0,27.0,45.0,0,2.0,71.0,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,27.0,25.0,52.0,2.0,1.0,9.0,,,,1.0,,,,9.0,2.0,,1.0,,,,,,2.0,,,90.0,,,,,,,25.0,,6.1,,,,,3.0,5.0,3.0,,5.0,,38.0,30.0,65.0,0,1.0,97.0,1.0,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,5.0,4.0,8.0,,,4.0,1.0,,,,,,,1.0,6.0,,,,,,,,1.0,1.0,,30.0,,,,,,,4.0,,6.9,,,,,,2.0,1.0,,,,5.0,4.0,8.0,0,3.0,23.0,3.0,2.0,1.0,1.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,10.0,36.0,46.0,1.0,3.0,7.0,,,1.0,2.0,,,,3.0,4.0,,,,,,,,1.0,,,90.0,,1.0,,,,,7.0,,7.1,,,,,6.0,,,,4.0,,14.0,38.0,52.0,1,1.0,67.0,1.0,,,1.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,5.0,10.0,27.0,37.0,2.0,6.0,2.0,,,,1.0,,,,4.0,6.0,,1.0,,,,,,1.0,,,90.0,,3.0,,,,,9.0,,7.3,,,,,6.0,,,,11.0,,19.0,27.0,46.0,0,,57.0,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,1.0,,4.0,36.0,24.0,59.0,2.0,,8.0,,,,1.0,1.0,,1.0,4.0,3.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,23.0,,7.8,,,,,4.0,1.0,4.0,,8.0,,49.0,28.0,73.0,0,2.0,103.0,4.0,,1.0,2.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,10.0,12.0,22.0,1.0,,5.0,,,,,,,,2.0,3.0,,1.0,,,,,,2.0,,,90.0,,,,,,,10.0,,7.0,,,,,2.0,,1.0,,1.0,,13.0,15.0,27.0,0,,45.0,,3.0,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,False,,,3.0,9.0,42.0,51.0,6.0,5.0,1.0,,,,,,,,7.0,8.0,,1.0,,,,,,2.0,,,90.0,,,,,,,13.0,,6.9,,,,,1.0,,,,8.0,,18.0,46.0,64.0,0,3.0,73.0,,,,1.0
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,15.0,22.0,37.0,2.0,3.0,5.0,,,1.0,,,,,2.0,7.0,,,,,,,,3.0,1.0,,90.0,,2.0,,,,,14.0,,7.5,,,,,5.0,1.0,,,6.0,,22.0,24.0,46.0,1,1.0,71.0,,2.0,1.0,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,2.0,,2.0,28.0,37.0,63.0,1.0,1.0,11.0,,,,2.0,,,,6.0,7.0,,1.0,1.0,,,,,,1.0,,90.0,,1.0,,,,,22.0,,7.2,,,1.0,,2.0,4.0,4.0,,7.0,,40.0,43.0,79.0,1,3.0,115.0,,1.0,2.0,3.0
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,10.0,4.0,14.0,1.0,,5.0,,,,2.0,,,2.0,6.0,5.0,,1.0,,,,,,1.0,,,66.0,,,,,,,7.0,,6.7,,,3.0,,1.0,1.0,2.0,,,,12.0,6.0,16.0,3,1.0,33.0,1.0,3.0,1.0,1.0
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,1.0,,7.0,7.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,29.0,,1.0,,,,,1.0,,6.6,,,,,2.0,,,,1.0,,,8.0,8.0,0,,12.0,,,,
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,False,,,,6.0,19.0,25.0,1.0,5.0,6.0,,,,1.0,,,,3.0,6.0,,1.0,,1.0,,,,2.0,,,90.0,2.0,1.0,,,,,10.0,,7.6,,,,,10.0,,,,6.0,,14.0,21.0,35.0,2,1.0,53.0,,,,1.0
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,6.0,28.0,34.0,1.0,1.0,8.0,,,,2.0,,,,5.0,2.0,,2.0,,,,,,,,,90.0,,,,,,,12.0,,5.9,,,,,4.0,,,,9.0,,15.0,31.0,46.0,0,1.0,52.0,,,,
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,2.0,,2.0,11.0,14.0,23.0,3.0,3.0,7.0,,,,2.0,,,,6.0,3.0,,,,,,,,,1.0,,61.0,,1.0,,,,,10.0,,6.6,,,,,1.0,1.0,2.0,,4.0,,13.0,16.0,27.0,0,,43.0,,,,
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,,13.0,11.0,24.0,1.0,2.0,4.0,,,,1.0,,,,3.0,7.0,,,,,,,,,,,90.0,,1.0,,,,,16.0,,6.9,,,1.0,,7.0,2.0,2.0,,3.0,,22.0,15.0,35.0,1,4.0,65.0,,,1.0,3.0
2021-22,9576446,21,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,2.0,2.0,4.0,1.0,,4.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,29.0,,,,,,,7.0,,6.7,,,,,,1.0,,,1.0,,4.0,4.0,8.0,0,2.0,18.0,2.0,1.0,1.0,2.0
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,99090,78916,Dan Burn,dan-burn,D,False,,,1.0,27.0,51.0,78.0,1.0,1.0,4.0,,,,,,,,4.0,2.0,,3.0,,,,,,3.0,,,90.0,1.0,,,,,,7.0,,6.9,,,,,2.0,,,,4.0,,31.0,52.0,83.0,1,1.0,96.0,1.0,,,
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,9.0,29.0,65.0,94.0,1.0,3.0,5.0,,,,,,,,2.0,8.0,,1.0,,,,,,1.0,,,90.0,,,,,,,17.0,,7.3,,,2.0,,3.0,1.0,,,19.0,,41.0,69.0,110.0,2,3.0,122.0,1.0,1.0,1.0,
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,,15.0,22.0,37.0,,2.0,7.0,,,,1.0,,,,4.0,7.0,,,,,,,,2.0,1.0,,73.0,,,,,,1.0,20.0,,7.0,,,,,1.0,3.0,1.0,,4.0,,28.0,24.0,51.0,0,2.0,74.0,,3.0,,2.0
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,5.0,21.0,18.0,39.0,1.0,2.0,9.0,1.0,,,1.0,,,1.0,4.0,7.0,,,,,,,,,2.0,,90.0,,,,,,,15.0,,7.4,,,,,2.0,1.0,2.0,,6.0,,30.0,21.0,49.0,0,4.0,75.0,,1.0,,3.0
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,1.0,19.0,6.0,25.0,,,1.0,,,,,,,1.0,2.0,3.0,,1.0,,,,,,,1.0,,34.0,,,,,,,9.0,,6.7,,,,,,1.0,6.0,,2.0,,27.0,6.0,27.0,0,1.0,38.0,,1.0,1.0,1.0
2021-22,9576268,22,36,Brighton_and_Hove_Albion,Home,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,99090,78916,Dan Burn,dan-burn,D,False,,,3.0,12.0,41.0,53.0,,2.0,10.0,,,,2.0,,,,5.0,3.0,,2.0,,,,,,3.0,,,90.0,1.0,1.0,,,,,11.0,,7.0,,,,,3.0,1.0,,,7.0,,19.0,43.0,62.0,1,1.0,77.0,,,,1.0
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,6.0,25.0,45.0,70.0,1.0,2.0,16.0,,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,1.0,,,,,13.0,,7.0,,,,,4.0,,,,11.0,,36.0,47.0,83.0,0,1.0,93.0,,1.0,,
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,4.0,28.0,10.0,38.0,1.0,1.0,7.0,,,,1.0,,,,2.0,4.0,,,,,,,,1.0,,,77.0,,,,,,,16.0,,7.0,,,,,,,,,5.0,,36.0,15.0,51.0,0,3.0,67.0,1.0,,,3.0
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,23.0,18.0,41.0,,1.0,7.0,,,,,,,3.0,4.0,5.0,,1.0,,,,,,1.0,1.0,,90.0,,2.0,,,,,20.0,,7.0,,,1.0,,,1.0,4.0,,2.0,1.0,34.0,21.0,51.0,1,2.0,78.0,2.0,1.0,1.0,2.0
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,1.0,14.0,1.0,14.0,,,1.0,1.0,,1.0,,,,,2.0,4.0,,,,,,,,,1.0,,28.0,,,,,,,8.0,,7.1,,,,,,4.0,5.0,,1.0,,20.0,1.0,16.0,1,2.0,29.0,,,2.0,1.0
2021-22,9576339,23,36,Brighton_and_Hove_Albion,Away,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,99090,78916,Dan Burn,dan-burn,D,False,,,6.0,9.0,20.0,29.0,2.0,1.0,6.0,,,,,,,,3.0,2.0,,1.0,,,,,,3.0,,,90.0,,3.0,,,,,3.0,,7.3,,,,,5.0,,,,8.0,,11.0,21.0,32.0,0,1.0,46.0,,,,1.0
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,17.0,28.0,45.0,,2.0,7.0,,,,,,,,,5.0,,,,1.0,,,,2.0,1.0,,90.0,1.0,,,,,,10.0,,7.9,,,,,6.0,1.0,,,8.0,,22.0,32.0,54.0,1,2.0,68.0,1.0,,1.0,1.0
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,14.0,18.0,32.0,1.0,,3.0,,,,,,,1.0,3.0,2.0,,2.0,,,,,,,,,90.0,,,,,,,19.0,,6.4,,,,,2.0,,,,7.0,,21.0,22.0,43.0,0,1.0,65.0,2.0,1.0,,1.0
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,2.0,,1.0,39.0,15.0,52.0,3.0,1.0,12.0,,,,1.0,,,,4.0,8.0,,,,,,,,2.0,2.0,,90.0,,,,,,,15.0,,7.7,,,,,1.0,1.0,3.0,,3.0,,45.0,19.0,61.0,0,6.0,89.0,2.0,,1.0,3.0
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,10.0,4.0,13.0,,,2.0,,,,,,,,2.0,7.0,,,,,,,,2.0,1.0,,76.0,,1.0,,,,,11.0,,7.2,,,,,,6.0,5.0,,,,16.0,5.0,16.0,0,1.0,40.0,2.0,2.0,4.0,1.0
2021-22,9576438,24,36,Brighton_and_Hove_Albion,Home,980635,433589,Haydon Roberts,haydon-roberts,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,55570,61933,Shane Duffy,shane-duffy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,3.0,13.0,64.0,77.0,1.0,4.0,9.0,,,,1.0,,,,3.0,4.0,,1.0,,,,,,1.0,,,90.0,,,,,,,6.0,,6.9,,,1.0,,2.0,,,,5.0,,16.0,67.0,83.0,1,,92.0,,,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,7.0,30.0,23.0,53.0,,8.0,3.0,,1.0,,,,,,,9.0,,,,1.0,,,,3.0,,,90.0,2.0,1.0,,,,,22.0,,8.0,,,,,6.0,,,,19.0,,47.0,28.0,75.0,2,,90.0,,1.0,,
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,4.0,33.0,44.0,77.0,2.0,1.0,8.0,1.0,,,2.0,,,,5.0,4.0,,,,,,,,1.0,2.0,,90.0,,,,,,,17.0,,7.3,,,,,2.0,3.0,,,9.0,,44.0,47.0,91.0,0,1.0,109.0,1.0,1.0,2.0,1.0
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,2.0,,1.0,33.0,13.0,44.0,,,9.0,,,,,,,1.0,6.0,3.0,,2.0,,,,,,1.0,,,90.0,1.0,,,,,,26.0,,7.0,,,,,1.0,4.0,5.0,,3.0,,45.0,17.0,57.0,1,2.0,87.0,2.0,,1.0,1.0
2021-22,9576449,25,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,,24.0,14.0,37.0,1.0,2.0,9.0,,,,2.0,,,2.0,8.0,12.0,,2.0,1.0,,,,,2.0,1.0,,90.0,,,,,,,20.0,,7.2,,,,,1.0,3.0,5.0,,,,35.0,15.0,45.0,0,3.0,75.0,4.0,6.0,1.0,3.0
2021-22,9576210,26,36,Brighton_and_Hove_Albion,Home,55570,61933,Shane Duffy,shane-duffy,D,False,,,4.0,26.0,48.0,74.0,2.0,2.0,4.0,,,,,,,,4.0,3.0,,2.0,,,,,,,,,90.0,1.0,2.0,,,,,11.0,,6.9,,,1.0,,7.0,,,,9.0,,34.0,50.0,84.0,2,1.0,100.0,1.0,,,1.0
