season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,5.0,25.0,30.0,2.0,2.0,7.0,,,,,,,2.0,3.0,,,0.00340578,0.1782,0.0,,,,,,,,,,90.0,,1.0,,,,,,7.0,,7.1,,,2.0,,7.0,,1.0,,3.0,,7.0,30.0,36.0,2,1.0,51.0,,,,1.0
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,3.0,3.0,1.0,,3.0,,,,,,1.0,2.0,,,,2.831e-05,0.0,0.0,,,,,,,,,,17.0,,,,,,,,6.0,,6.3,,,,,,,1.0,,1.0,,1.0,5.0,5.0,0,,9.0,2.0,,,
2022-23,10385363,14,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,6.0,32.0,78.0,110.0,3.0,1.0,7.0,,,,,,,3.0,2.0,,,0.0510288,0.0195,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,1.0,,,,3.0,,6.8,,,1.0,,5.0,,,,9.0,,35.0,78.0,113.0,1,,123.0,,1.0,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,38.0,67.0,105.0,1.0,2.0,7.0,,,,,,,1.0,3.0,,,0.0203838,0.2154,0.0,,,,,,,,,,90.0,,,,,,,,10.0,,6.7,,,2.0,,3.0,,,,9.0,,43.0,72.0,115.0,2,,121.0,,1.0,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,True,,,,2.0,1.0,3.0,,,,,,,,,,1.0,,,,0.00095115,0.0,0.0,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,1.0,3.0,0,,4.0,,,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,,24.0,42.0,66.0,3.0,1.0,10.0,,,1.0,1.0,,2.0,8.0,2.0,,,0.00687832,0.0423,0.0,2.0,,,,,,2.0,,,90.0,,1.0,,1.0,,,,10.0,,5.8,,,,,1.0,,,,4.0,,28.0,46.0,74.0,1,,84.0,,1.0,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,1.0,28.0,11.0,39.0,,,,,,,,,,1.0,,,,0.0173309,0.0,0.0,1.0,,,,,,,,,31.0,,,,,,,,1.0,,6.6,,,,,,,,,1.0,,29.0,11.0,40.0,0,,41.0,,,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,,5.0,1.0,5.0,,,2.0,,,1.0,,,,1.0,1.0,,,0.0637831,0.0323,0.0,,,,,,,1.0,1.0,,9.0,,,,,,,,4.0,,6.7,,,,,,1.0,2.0,,,,7.0,1.0,6.0,1,,14.0,1.0,1.0,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,9.0,22.0,35.0,57.0,2.0,6.0,8.0,,1.0,,,,,3.0,7.0,,,0.0163712,0.1796,0.0,1.0,,,,,,3.0,,,90.0,,1.0,,,,,,11.0,,7.1,,,1.0,,2.0,,,,12.0,,29.0,39.0,68.0,1,1.0,82.0,,,,1.0
2022-23,10385389,16,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,7.0,65.0,72.0,1.0,3.0,6.0,,,,,,,1.0,3.0,,,0.00202675,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,8.0,,6.9,,,,,3.0,,,,10.0,,11.0,69.0,80.0,0,,87.0,,1.0,,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,1.0,25.0,28.0,53.0,3.0,3.0,7.0,,,,1.0,,,5.0,13.0,,,0.01142,0.0,0.0,1.0,1.0,,,,,2.0,1.0,,90.0,,,,,,,,18.0,,7.6,,,,,2.0,,,,3.0,,29.0,38.0,67.0,0,7.0,99.0,1.0,3.0,,2.0
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,6.0,1.0,7.0,,,1.0,,,,,,,1.0,1.0,,,0.00239349,0.0,0.0,,,,,,,,,,12.0,,,,,,,,4.0,,6.5,,,,,,1.0,2.0,,,,9.0,1.0,8.0,0,1.0,12.0,,,,1.0
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385404,17,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,4.0,8.0,52.0,60.0,,2.0,8.0,,,,1.0,,1.0,2.0,3.0,,,0.00235557,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,6.0,,6.5,,,,,2.0,,,,6.0,,11.0,53.0,64.0,0,,70.0,1.0,1.0,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,31.0,63.0,94.0,1.0,2.0,8.0,,,,,,,1.0,4.0,,,0.0193709,0.074,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,,9.0,,7.0,,,1.0,,,,,,10.0,,36.0,67.0,103.0,1,,112.0,,2.0,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,1.0,,1.0,24.0,18.0,41.0,1.0,,4.0,,,,1.0,,,3.0,6.0,,,0.0489965,0.0,0.0,,,,,,,2.0,1.0,,90.0,,2.0,,,,,,9.0,,6.9,,,,,,1.0,3.0,,1.0,,26.0,21.0,44.0,0,4.0,68.0,1.0,2.0,,2.0
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,2.0,39.0,57.0,96.0,,2.0,6.0,,,,,,,,3.0,,,0.0207252,0.0,0.0,,,,,,,,,,90.0,,,,,,,,6.0,,6.3,,,,,3.0,,,,3.0,,42.0,59.0,101.0,0,,110.0,,1.0,,
2022-23,10385409,18,36,Brighton_and_Hove_Albion,Home,1014429,448496,Ed Turns,ed-turns,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,2.0,11.0,34.0,45.0,2.0,2.0,3.0,,,,,,,2.0,2.0,,,0.00416618,0.0,0.0,,,,,,,,,,90.0,,,,,,,,8.0,,6.6,,,,,3.0,,,,4.0,,15.0,38.0,53.0,0,,58.0,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,10.0,12.0,22.0,,,2.0,,,,,,,1.0,2.0,,,0.00442719,0.0,0.0,1.0,,,,,,,,,71.0,,,,,,,,2.0,,6.9,,,,,2.0,,,,,,10.0,13.0,23.0,0,2.0,35.0,,,,1.0
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,5.0,2.0,7.0,,,1.0,,,,,,,,1.0,,,0.0583275,0.0331,0.0,,,,,,,,,,19.0,,,,,,,,2.0,,6.5,,,1.0,,,,1.0,,,,6.0,2.0,7.0,1,1.0,12.0,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385421,19,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,False,,,3.0,19.0,45.0,64.0,2.0,2.0,3.0,,,,,,,2.0,2.0,,,0.00672012,0.0,0.0,,,,,,,,,,90.0,,,,,,,,12.0,,6.6,,,,,4.0,,,,6.0,,24.0,52.0,76.0,0,,82.0,,,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,13.0,71.0,84.0,1.0,,8.0,,,,1.0,,,3.0,2.0,,,0.0070878,0.0,0.0,1.0,,,,,,,,,89.0,,1.0,,,,,,7.0,,6.9,,,,,1.0,,,,8.0,,17.0,73.0,90.0,0,2.0,97.0,,,,1.0
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,4.19e-06,0.0398,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,2.0,2.0,1,,3.0,,,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,3.0,4.0,12.0,16.0,,,5.0,,,,1.0,,,2.0,4.0,,,0.00184473,0.0,0.0,,,,,,,,,,24.0,,,,,,,,4.0,,6.8,,,,,1.0,1.0,,,3.0,,7.0,12.0,19.0,0,3.0,30.0,,1.0,,3.0
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385436,20,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,False,,,2.0,13.0,76.0,89.0,1.0,2.0,8.0,1.0,,,,,,1.0,3.0,,,0.100362,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,7.0,,7.5,,,,,2.0,,,,3.0,,15.0,81.0,96.0,0,,101.0,,1.0,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,9.0,73.0,69.0,142.0,,2.0,5.0,,,,,,,,3.0,,,0.0549834,0.0,0.0,,,,,,,2.0,,,90.0,,2.0,,,,,,15.0,,7.3,,,,,1.0,,,,17.0,,87.0,69.0,156.0,0,,165.0,1.0,1.0,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,True,,,,14.0,9.0,23.0,,1.0,6.0,,,,,,,1.0,6.0,,,0.0102488,0.0515,0.0,1.0,,,,,,,,,61.0,,1.0,,,,,,10.0,,6.8,,,1.0,,1.0,,3.0,,2.0,,20.0,12.0,29.0,1,2.0,49.0,1.0,3.0,,1.0
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,1.0,,1.0,5.0,1.0,5.0,1.0,,1.0,,,,,,,1.0,,,,0.0453228,0.0688,0.0,,,,,,,,,,12.0,,,,,,,,3.0,,6.7,,,1.0,,,,1.0,,1.0,,6.0,3.0,8.0,1,,10.0,,,,
2022-23,10385434,21,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,1.0,38.0,53.0,91.0,2.0,1.0,3.0,,1.0,,,,,2.0,3.0,,,0.0213387,0.592,0.0,,,,,,,4.0,,,78.0,,,,,,,,5.0,,6.8,,,2.0,,2.0,,,,2.0,,41.0,54.0,95.0,2,2.0,109.0,1.0,,,1.0
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,4.0,57.0,72.0,129.0,2.0,2.0,6.0,,,,2.0,,,4.0,3.0,,,0.0481443,0.0,0.0,,,,,,,,,,90.0,,1.0,,,,,,9.0,,7.0,,,,,,,,,6.0,,63.0,75.0,138.0,0,1.0,140.0,,,,1.0
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,True,,,2.0,1.0,7.0,8.0,,,,,,,,,,,,,,0.00139892,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,1.0,7.0,8.0,0,,9.0,,,,
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,2.0,50.0,43.0,93.0,1.0,,5.0,,,,1.0,,,3.0,6.0,,,0.0249204,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.2,,,,,,,,,4.0,,53.0,45.0,98.0,0,2.0,111.0,1.0,4.0,,1.0
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,,31.0,10.0,41.0,1.0,1.0,7.0,,,,,,,2.0,6.0,,,0.203293,0.0,0.0,1.0,,,,,,,,,75.0,,,,,,,,13.0,,7.2,,,,,,1.0,6.0,,,,42.0,10.0,46.0,0,3.0,64.0,2.0,1.0,1.0,1.0
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385440,22,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,7.0,32.0,87.0,119.0,2.0,6.0,12.0,,,1.0,,,,2.0,7.0,,,0.0154587,0.0214,0.0,,,,,,,,,,90.0,,,,,,,,13.0,,7.1,,,,,3.0,,,,11.0,,40.0,92.0,132.0,1,,139.0,,1.0,,
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,25.0,64.0,89.0,,5.0,4.0,,1.0,,1.0,,1.0,4.0,7.0,,,0.00612814,0.2285,0.0,2.0,,,,,,2.0,,,76.0,,2.0,,,,,,3.0,,7.0,,,1.0,,1.0,,,,2.0,,27.0,64.0,91.0,1,2.0,102.0,,,,1.0
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,1.0,,,35.0,28.0,62.0,1.0,1.0,3.0,,,,,,1.0,4.0,5.0,,,0.103302,0.0,0.0,1.0,,,,,,1.0,3.0,,90.0,,1.0,,,,,,10.0,,7.1,,,,,5.0,2.0,1.0,,2.0,,39.0,32.0,70.0,0,2.0,90.0,,1.0,1.0,1.0
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,4.0,4.0,8.0,,,2.0,,,,,,1.0,2.0,,,,0.0826391,0.0,0.0,1.0,,,,,,1.0,,,14.0,,,,,,,,4.0,,6.5,,,,,,,2.0,,,,6.0,4.0,8.0,0,,15.0,,,,
2022-23,10385468,23,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,20.0,71.0,91.0,2.0,5.0,4.0,,1.0,,,,,2.0,7.0,,,0.0679376,0.093,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,7.0,,7.0,,,1.0,,1.0,,,,9.0,,26.0,72.0,98.0,1,1.0,105.0,,1.0,,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,4.0,16.0,56.0,72.0,,,4.0,,,1.0,,,,,,,,0.00921685,0.0632,0.0,,,,,,,,1.0,,73.0,,,,,,,,11.0,,6.8,,,,,,,,,8.0,,22.0,60.0,82.0,1,,85.0,,,,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,False,,,5.0,32.0,31.0,63.0,,5.0,10.0,1.0,,1.0,2.0,,,2.0,8.0,,,0.0326982,0.0973,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,7.1,,,,,2.0,,,,5.0,,34.0,35.0,69.0,1,,81.0,,3.0,,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,True,,,,8.0,7.0,15.0,1.0,,3.0,,,,,,,1.0,3.0,,,0.0131131,0.0646,0.0,,,,,,,1.0,1.0,,28.0,,1.0,,,,,,5.0,,6.9,,,2.0,,,1.0,1.0,,,,11.0,7.0,17.0,2,,33.0,2.0,2.0,1.0,
2022-23,10385475,24,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,1.0,6.0,56.0,62.0,,,13.0,,,,1.0,,,1.0,3.0,,,0.00298539,0.0,0.0,,,,,,,1.0,,,90.0,,3.0,,,,,,7.0,,6.7,,,,,3.0,1.0,,,5.0,,9.0,59.0,68.0,0,2.0,79.0,1.0,,1.0,1.0
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,24.0,56.0,80.0,7.0,2.0,6.0,,,,,1.0,,8.0,9.0,,,0.01198,0.0,0.0,1.0,,,,,,,,,90.0,,4.0,,,,,,7.0,,7.5,,,,,2.0,,,,5.0,,27.0,60.0,87.0,0,3.0,105.0,,4.0,,3.0
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,1008114,447720,Imari Samuels,samuels-imari,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11227333,25,36,Brighton_and_Hove_Albion,Away,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,1.0,7.0,12.0,19.0,1.0,,3.0,,,,1.0,,,2.0,2.0,,,0.0043135,0.0,0.0,,,,,,,,,,21.0,,,,,,,,4.0,,6.2,,,,,1.0,1.0,,,2.0,,9.0,14.0,23.0,0,1.0,29.0,,,1.0,1.0
2022-23,10385487,26,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,9.0,39.0,61.0,100.0,,1.0,4.0,,,1.0,,,,,2.0,,,0.0170761,0.0749,0.0,,,,,,,,1.0,,90.0,,,,,,,,4.0,,7.5,,,,,2.0,,,,9.0,,41.0,63.0,104.0,1,,109.0,,1.0,,
2022-23,10385487,26,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,5.0,30.0,51.0,81.0,2.0,3.0,6.0,,,,,,,3.0,5.0,,,0.010812,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,10.0,,7.3,,,,,,,,,6.0,,37.0,53.0,90.0,0,1.0,94.0,1.0,1.0,,
2022-23,10385487,26,36,Brighton_and_Hove_Albion,Home,219572,111478,Joël Veltman,joel-veltman,D,True,,,2.0,25.0,21.0,46.0,1.0,,5.0,,,,1.0,,,2.0,1.0,,,0.0230123,0.6991,0.7234,,,1.0,,,,,,,74.0,1.0,,,,,,,8.0,,7.3,,,,,,,2.0,,4.0,,28.0,24.0,50.0,1,1.0,66.0,1.0,,,1.0
2022-23,10385487,26,36,Brighton_and_Hove_Albion,Home,914691,232792,Tariq Lamptey,tariq-lamptey,D,False,,,1.0,3.0,6.0,9.0,,,,,,,,,,,,,,0.00196259,0.0,0.0,,,,,,,,,,16.0,,,,,,,,3.0,,6.5,,,,,,,,,1.0,,6.0,6.0,12.0,0,,14.0,,,,
2022-23,10385487,26,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385515,27,36,Brighton_and_Hove_Albion,Away,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,9.0,32.0,84.0,116.0,1.0,3.0,8.0,,,1.0,,,,3.0,6.0,,,0.0179113,0.0537,0.0,2.0,,,,,,,2.0,1.0,90.0,,,,,,,,10.0,,7.4,,,1.0,,,,,,11.0,,38.0,87.0,125.0,2,3.0,134.0,1.0,,,2.0
2022-23,10385515,27,36,Brighton_and_Hove_Albion,Away,216308,110735,Adam Webster,adam-webster,D,False,,,2.0,30.0,55.0,85.0,3.0,4.0,4.0,,,,,,,3.0,6.0,,1.0,0.0140684,0.0,0.0,,,,,,,1.0,,1.0,88.0,,2.0,,,,,,11.0,,7.0,,,,,4.0,,,,4.0,,37.0,59.0,96.0,0,2.0,109.0,,,,2.0
2022-23,10385515,27,36,Brighton_and_Hove_Albion,Away,219572,111478,Joël Veltman,joel-veltman,D,False,,,,11.0,13.0,24.0,,,1.0,,,1.0,2.0,,,4.0,3.0,,,0.00923893,0.0895,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.2,,,1.0,,,2.0,,,1.0,,15.0,17.0,32.0,2,2.0,54.0,,,1.0,
2022-23,10385515,27,36,Brighton_and_Hove_Albion,Away,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,2.0,,2.0,,1.0,,,,,,,,,1.0,,,0.0034497,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,2.0,,2.0,0,,3.0,,,,
2022-23,10385515,27,36,Brighton_and_Hove_Albion,Away,996911,460028,Levi Colwill,levi-colwill,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157237,28,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,19.0,73.0,92.0,2.0,,11.0,,,,3.0,,1.0,7.0,2.0,,,0.0120819,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,15.0,,6.5,,,,,1.0,,,,10.0,,30.0,75.0,105.0,0,1.0,111.0,1.0,1.0,,1.0
2022-23,11157237,28,36,Brighton_and_Hove_Albion,Home,216308,110735,Adam Webster,adam-webster,D,False,,,6.0,23.0,54.0,77.0,1.0,5.0,7.0,,,,2.0,,,4.0,6.0,,,0.0669039,0.1671,0.0878,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,,10.0,,7.3,,,1.0,,,,,,8.0,,31.0,55.0,86.0,2,1.0,92.0,1.0,,,1.0
2022-23,11157237,28,36,Brighton_and_Hove_Albion,Home,962012,469142,Jan Paul van Hecke,jan-paul-van-hecke,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157237,28,36,Brighton_and_Hove_Albion,Home,996911,460028,Levi Colwill,levi-colwill,D,True,,,1.0,3.0,9.0,12.0,1.0,1.0,3.0,,,,,,,2.0,1.0,,,0.00058183,0.0,0.0,1.0,,,,,,,1.0,,15.0,,1.0,,,,,,4.0,,6.7,,,,,2.0,,,,4.0,,7.0,9.0,16.0,0,,20.0,,,,
2022-23,11157237,28,36,Brighton_and_Hove_Albion,Home,1069627,445548,Odeluga Offiah,odeluga-offiah,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385534,29,36,Brighton_and_Hove_Albion,Home,115365,83299,Lewis Dunk,lewis-dunk,D,False,,,5.0,34.0,38.0,72.0,3.0,3.0,5.0,,,,,,,3.0,3.0,,,0.107672,0.1928,0.1781,,,,,,,,1.0,,90.0,1.0,,,,,,,11.0,,6.6,,,1.0,,1.0,,,,12.0,,43.0,40.0,83.0,2,,88.0,,,,
