season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582818,20,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582818,20,56,Sunderland,Away,801455,41574,Jozy Altidore,jozy-altidore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582846,21,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582846,21,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582846,21,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,49.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582846,21,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,320975,114312,Mikael Mandron,mikael-mandron,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582846,21,56,Sunderland,Home,552194,114311,Liam Agnew,liam-agnew,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582868,22,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582868,22,56,Sunderland,Away,27338,11467,Billy Jones,billy-jones,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,32002,49384,Jack Rodwell,jack-rodwell,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,34042,49853,Will Buckley,will-buckley,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582868,22,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582868,22,56,Sunderland,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582868,22,56,Sunderland,Away,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582868,22,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,75.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,3295,6734,Anthony Réveillère,anthony-reveillere,D,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,15.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,56,Sunderland,Home,27338,11467,Billy Jones,billy-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582888,23,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582888,23,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582906,24,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,76.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,25.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,3295,6734,Anthony Réveillère,anthony-reveillere,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582906,24,56,Sunderland,Away,33852,49836,Liam Bridcutt,liam-bridcutt,M,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582906,24,56,Sunderland,Away,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,76133,55641,Emanuele Giaccherini,emanuele-giaccherini,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582906,24,56,Sunderland,Away,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582906,24,56,Sunderland,Away,552194,114311,Liam Agnew,liam-agnew,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,3295,6734,Anthony Réveillère,anthony-reveillere,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582930,25,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582930,25,56,Sunderland,Home,552194,114311,Liam Agnew,liam-agnew,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582946,26,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,827,15398,Danny Graham,danny-graham,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,3295,6734,Anthony Réveillère,anthony-reveillere,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,17053,20487,Vito Mannone,vito-mannone,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582946,26,56,Sunderland,Home,33852,49836,Liam Bridcutt,liam-bridcutt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582946,26,56,Sunderland,Home,35528,50023,Jordi Gómez,jordi-gomez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582946,26,56,Sunderland,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,47443,78108,Sebastián Coates,sebastian-coates,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582946,26,56,Sunderland,Home,50485,59125,Connor Wickham,connor-wickham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,74577,74230,Patrick van Aanholt,patrick-van-aanholt,D,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,2.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,115143,86444,Ricardo Álvarez,ricardo-alvarez,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,68.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582946,26,56,Sunderland,Home,122976,88372,Santiago Vergini,santiago-vergini,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,88.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,749,1841,Wes Brown,wes-brown,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,65.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,763,3736,John O'Shea,john-oshea,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,827,15398,Danny Graham,danny-graham,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,834,19959,Adam Johnson,adam-johnson,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,81.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,946,7958,Jermain Defoe,jermain-defoe,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,3295,6734,Anthony Réveillère,anthony-reveillere,D,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,9216,18953,Steven Fletcher,steven-fletcher,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582960,27,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,
