matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attOboxOwnGoal,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenPost,attPenTarget,attPostHigh,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
987696,11.0,2018-11-03 15:00:00,11,Everton,Home,189.0,16.0,2.0,5.0,3.0,,1.0,224.0,4.0,,4.0,3.0,7.0,24.0,408.0,1.0,1.0,17.0,17.0,24.0,8.0,2.0,,,,,,,,,,,,,10.0,,,,,1.0,2.0,1.0,3.0,2.0,11.0,3.0,,64.0,62.0,4.0,4.0,1.0,1.0,21.0,2.0,6.0,,,6.0,22.0,3.0,1.0,12.0,,48.0,66.0,1.0,15.0,9.0,,,64.0,9.0,15.0,2.0,,4.0,3.0,,182.0,1.0,,1.0,1.0,,,6.0,,,3.0,,,,,,9.0,1.0,12.0,12.0,,4.0,120.0,66.0,42.0,4.0,,9.0,2.0,3.0,466.0,,,1.0,2.0,,77.0,96.0,42.0,,,,,,161.0,161.0,11.0,13.0,34.0,61.5,1.0,,,,21.0,0.0,,,,125.0,1.0,1.0,2.0,,,,9.0,,3.0,103.0,388.0,8.0,12.0,207.0,25.0,15.0,14.0,6.0,34.0,28.0,,152.0,3.0,318.0,,,15.0,8.0,49.0,2.0,491.0,2.0,0.0,14.0,18.0,1.0,24.0,0.0,707.0,37.0,22.0,10.0,6.0,12.0,0.0
987704,12.0,2018-11-11 14:15:00,11,Everton,Away,139.0,7.0,2.0,5.0,3.0,1.0,2.0,99.0,11.0,1.0,3.0,6.0,4.0,25.0,233.0,,1.0,15.0,12.0,18.0,3.0,2.0,,,,,,,,,,,,,3.0,,,,,,1.0,9.0,7.0,8.0,2.0,4.0,,41.0,61.0,1.0,1.0,,1.0,8.0,2.0,8.0,,,5.0,3.0,,,10.0,3.0,50.0,54.0,1.0,21.0,13.0,,,33.0,11.0,7.0,,,3.0,3.0,,122.0,,,,,,,18.0,,,,,,,,,13.0,,14.0,14.0,,3.0,68.0,58.0,31.0,5.0,,2.0,3.0,1.0,278.0,,,4.0,5.0,,35.0,54.0,12.0,,,,,,127.0,127.0,2.0,31.0,23.0,31.3,,,,,8.0,0.0,,,,78.0,2.0,2.0,4.0,,1.0,,3.0,,3.0,34.0,213.0,3.0,6.0,162.0,20.0,21.0,17.0,4.0,10.0,6.0,,65.0,6.0,157.0,,1.0,18.0,4.0,55.0,7.0,309.0,1.0,0.0,6.0,21.0,1.0,19.0,3.0,485.0,7.0,11.0,8.0,5.0,11.0,0.0
987715,13.0,2018-11-24 15:00:00,11,Everton,Home,193.0,12.0,3.0,7.0,4.0,2.0,1.0,226.0,2.0,,5.0,6.0,7.0,22.0,412.0,,1.0,26.0,26.0,28.0,7.0,4.0,,,,,,,,,,,,1.0,11.0,,,,,,1.0,8.0,6.0,1.0,12.0,4.0,,68.0,66.0,3.0,5.0,1.0,,26.0,3.0,,,,7.0,13.0,4.0,,12.0,1.0,53.0,62.0,,23.0,12.0,,1.0,56.0,12.0,13.0,,,2.0,2.0,,201.0,,,,,,,5.0,,,1.0,,,,,,12.0,,10.0,10.0,,5.0,118.0,74.0,47.0,3.0,1.0,5.0,6.0,8.0,498.0,,,2.0,5.0,,69.0,89.0,40.0,,,,,,171.0,171.0,9.0,19.0,29.0,70.7,,,,,26.0,0.0,,,,130.0,,1.0,1.0,,2.0,,5.0,,3.0,111.0,398.0,7.0,11.0,215.0,23.0,23.0,16.0,7.0,26.0,19.0,,168.0,5.0,328.0,,,17.0,7.0,51.0,,517.0,,0.0,16.0,12.0,2.0,27.0,0.0,736.0,30.0,25.0,12.0,7.0,5.0,0.0
987728,14.0,2018-12-02 16:15:00,11,Everton,Away,169.0,14.0,1.0,4.0,3.0,4.0,2.0,117.0,9.0,1.0,3.0,3.0,1.0,17.0,282.0,,1.0,12.0,10.0,16.0,3.0,2.0,,1.0,,,,,,,,,,,7.0,,,,,1.0,1.0,1.0,9.0,7.0,5.0,4.0,,51.0,62.0,2.0,2.0,,1.0,13.0,2.0,9.0,,,1.0,6.0,2.0,,12.0,,47.0,49.0,1.0,42.0,23.0,1.0,1.0,38.0,7.0,11.0,,,3.0,3.0,,157.0,,,,,,,16.0,,,,1.0,,,,,23.0,1.0,11.0,11.0,1.0,3.0,94.0,79.0,31.0,8.0,,3.0,2.0,3.0,359.0,,,3.0,1.0,,67.0,53.0,17.0,,,,,,159.0,159.0,1.0,27.0,29.0,42.4,1.0,,,1.0,13.0,0.0,,,,86.0,1.0,1.0,2.0,,,1.0,4.0,,3.0,45.0,261.0,6.0,5.0,194.0,30.0,42.0,15.0,1.0,12.0,11.0,1.0,84.0,9.0,206.0,1.0,1.0,24.0,1.0,60.0,3.0,388.0,1.0,0.0,9.0,16.0,1.0,14.0,2.0,589.0,19.0,18.0,6.0,1.0,12.0,0.0
987740,15.0,2018-12-05 19:45:00,11,Everton,Home,207.0,14.0,,8.0,8.0,1.0,,344.0,3.0,,4.0,4.0,4.0,29.0,543.0,,,34.0,24.0,23.0,12.0,,,1.0,,1.0,,,1.0,,,,,,16.0,,,,,,,6.0,7.0,1.0,12.0,7.0,,80.0,57.0,2.0,2.0,1.0,1.0,20.0,8.0,5.0,,1.0,14.0,23.0,9.0,,17.0,1.0,61.0,68.0,1.0,8.0,6.0,,,84.0,7.0,17.0,,,7.0,6.0,1.0,221.0,,,,,,,3.0,,,,,,,,,6.0,,4.0,4.0,,4.0,181.0,77.0,64.0,2.0,1.0,4.0,8.0,3.0,626.0,,,,,,122.0,124.0,60.0,,,,,,189.0,189.0,9.0,24.0,18.0,76.3,,,1.0,,20.0,0.0,,,,164.0,4.0,,4.0,,,1.0,8.0,1.0,3.0,172.0,524.0,5.0,12.0,230.0,25.0,8.0,22.0,14.0,52.0,38.0,1.0,236.0,2.0,468.0,,,19.0,5.0,50.0,,646.0,1.0,0.0,19.0,14.0,1.0,35.0,0.0,884.0,34.0,16.0,14.0,14.0,10.0,0.0
987747,16.0,2018-12-10 20:00:00,11,Everton,Home,154.0,13.0,1.0,10.0,9.0,3.0,1.0,176.0,5.0,,5.0,4.0,5.0,27.0,320.0,,,19.0,23.0,21.0,5.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,7.0,,,1.0,,,1.0,8.0,12.0,4.0,10.0,2.0,,56.0,65.0,1.0,1.0,1.0,4.0,17.0,2.0,12.0,,,6.0,12.0,4.0,1.0,19.0,1.0,72.0,62.0,4.0,29.0,16.0,,,50.0,13.0,12.0,1.0,,4.0,2.0,1.0,166.0,1.0,,1.0,1.0,,,8.0,,,1.0,1.0,,,,1.0,16.0,,8.0,8.0,4.0,5.0,91.0,60.0,32.0,6.0,,3.0,5.0,5.0,385.0,,,4.0,2.0,1.0,69.0,75.0,34.0,,,,,1.0,163.0,163.0,6.0,19.0,32.0,56.6,,2.0,1.0,2.0,17.0,0.0,,,,99.0,1.0,1.0,2.0,,,,5.0,,3.0,91.0,302.0,10.0,8.0,189.0,24.0,29.0,13.0,6.0,24.0,18.0,,133.0,7.0,247.0,1.0,,21.0,5.0,58.0,4.0,412.0,,0.0,12.0,22.0,1.0,25.0,1.0,649.0,35.0,20.0,7.0,6.0,11.0,0.0
987757,17.0,2018-12-15 12:30:00,11,Everton,Away,168.0,18.0,1.0,4.0,3.0,,,96.0,6.0,1.0,7.0,8.0,1.0,25.0,260.0,,,13.0,16.0,10.0,6.0,1.0,,1.0,,,,,,,,,,,8.0,,,,,,,5.0,9.0,4.0,6.0,3.0,,50.0,64.0,3.0,2.0,1.0,3.0,18.0,2.0,4.0,,,2.0,7.0,5.0,,13.0,2.0,43.0,38.0,3.0,19.0,6.0,,,37.0,9.0,6.0,1.0,,1.0,1.0,,120.0,1.0,,1.0,1.0,,,9.0,,,1.0,,,,,,6.0,,15.0,15.0,3.0,7.0,84.0,54.0,32.0,6.0,,5.0,3.0,2.0,311.0,,,4.0,3.0,,37.0,48.0,17.0,,,,,,126.0,126.0,5.0,26.0,24.0,33.0,,,,1.0,18.0,0.0,,,,81.0,1.0,1.0,3.0,,1.0,1.0,5.0,,3.0,42.0,243.0,14.0,8.0,198.0,26.0,19.0,14.0,2.0,15.0,13.0,1.0,72.0,1.0,152.0,,1.0,26.0,1.0,55.0,2.0,335.0,1.0,0.0,9.0,11.0,,16.0,2.0,516.0,13.0,17.0,12.0,2.0,6.0,0.0
987766,18.0,2018-12-23 16:00:00,11,Everton,Home,149.0,27.0,,3.0,3.0,4.0,,167.0,3.0,1.0,5.0,4.0,5.0,39.0,313.0,1.0,,18.0,22.0,13.0,5.0,,,,,,,,,,,,,,9.0,,,,,,,8.0,11.0,6.0,6.0,4.0,,70.0,69.0,1.0,,1.0,,33.0,2.0,8.0,,1.0,2.0,7.0,8.0,,10.0,1.0,56.0,37.0,,9.0,3.0,2.0,,67.0,13.0,9.0,,,1.0,1.0,,152.0,2.0,,1.0,2.0,,,5.0,,,2.0,,,,,,3.0,,15.0,15.0,,5.0,93.0,63.0,37.0,1.0,2.0,3.0,4.0,3.0,389.0,,,2.0,,,87.0,65.0,31.0,,,,,,153.0,153.0,12.0,18.0,33.0,41.5,,3.0,,,33.0,0.0,,,,97.0,2.0,,2.0,,,,5.0,,3.0,89.0,294.0,14.0,7.0,164.0,49.0,9.0,8.0,2.0,18.0,16.0,,150.0,8.0,266.0,,1.0,14.0,6.0,68.0,4.0,412.0,1.0,0.0,10.0,11.0,,21.0,0.0,581.0,14.0,18.0,4.0,2.0,5.0,0.0
987773,19.0,2018-12-26 15:00:00,11,Everton,Away,180.0,17.0,2.0,3.0,1.0,2.0,,124.0,4.0,,2.0,10.0,7.0,32.0,301.0,,1.0,19.0,38.0,53.0,4.0,1.0,,,1.0,,,,1.0,,,,,,7.0,1.0,,,,,,8.0,7.0,4.0,8.0,5.0,,74.0,56.0,1.0,,2.0,2.0,16.0,4.0,2.0,1.0,1.0,7.0,9.0,2.0,1.0,13.0,1.0,70.0,83.0,2.0,31.0,26.0,,,42.0,19.0,9.0,,,4.0,2.0,1.0,170.0,3.0,,2.0,1.0,2.0,,10.0,,,1.0,,,,,1.0,26.0,,6.0,6.0,,2.0,84.0,79.0,32.0,5.0,3.0,2.0,6.0,6.0,393.0,,,2.0,3.0,,44.0,67.0,27.0,,,,,1.0,173.0,173.0,2.0,22.0,25.0,51.0,,,,,16.0,0.0,,,,89.0,2.0,1.0,2.0,,1.0,,3.0,,3.0,58.0,288.0,7.0,8.0,220.0,31.0,31.0,16.0,6.0,19.0,13.0,,87.0,7.0,216.0,,,42.0,9.0,80.0,2.0,417.0,1.0,0.0,13.0,10.0,1.0,21.0,4.0,615.0,22.0,17.0,12.0,7.0,6.0,0.0
987782,20.0,2018-12-29 15:00:00,11,Everton,Away,171.0,17.0,2.0,7.0,5.0,1.0,1.0,149.0,6.0,,7.0,4.0,8.0,21.0,313.0,,,31.0,27.0,34.0,7.0,1.0,,,,,,,1.0,,,,,,10.0,,,,1.0,,1.0,5.0,8.0,3.0,9.0,4.0,,55.0,58.0,,,,1.0,12.0,3.0,6.0,,,6.0,10.0,4.0,,17.0,1.0,66.0,69.0,1.0,19.0,9.0,,1.0,50.0,11.0,10.0,,,2.0,1.0,1.0,165.0,,,,,,,9.0,,,,,,,,1.0,9.0,2.0,8.0,8.0,,7.0,96.0,73.0,36.0,6.0,,5.0,3.0,4.0,404.0,,,5.0,2.0,,66.0,53.0,31.0,,,,,,172.0,172.0,2.0,30.0,18.0,55.2,1.0,,,1.0,12.0,0.0,,,,111.0,1.0,1.0,2.0,,,,6.0,,3.0,71.0,299.0,4.0,8.0,207.0,28.0,19.0,15.0,5.0,20.0,15.0,,119.0,10.0,240.0,,,31.0,8.0,62.0,1.0,427.0,,0.0,13.0,16.0,,34.0,2.0,650.0,25.0,16.0,9.0,6.0,9.0,0.0
987796,21.0,2019-01-01 12:30:00,11,Everton,Home,173.0,19.0,2.0,7.0,5.0,3.0,1.0,223.0,4.0,,9.0,8.0,9.0,35.0,389.0,,,23.0,31.0,32.0,9.0,2.0,,,,,,,2.0,,,,,,10.0,,,,,1.0,2.0,4.0,4.0,4.0,14.0,3.0,,72.0,94.0,,,,1.0,34.0,8.0,16.0,,,6.0,13.0,8.0,,14.0,,78.0,62.0,1.0,13.0,6.0,1.0,,58.0,5.0,6.0,,,4.0,3.0,2.0,198.0,,,,,,,5.0,,,,1.0,,,,,6.0,1.0,12.0,12.0,,9.0,126.0,89.0,54.0,5.0,,4.0,7.0,2.0,510.0,,,1.0,2.0,,75.0,104.0,45.0,,,,,,218.0,218.0,6.0,30.0,44.0,59.6,1.0,,,,34.0,0.0,,,,129.0,1.0,2.0,3.0,,,,7.0,,2.0,113.0,376.0,12.0,11.0,207.0,37.0,13.0,18.0,6.0,30.0,24.0,,174.0,14.0,348.0,1.0,,23.0,9.0,65.0,1.0,525.0,,0.0,17.0,18.0,2.0,31.0,3.0,750.0,30.0,22.0,6.0,6.0,13.0,0.0
987807,22.0,2019-01-13 14:15:00,11,Everton,Home,153.0,7.0,3.0,8.0,5.0,3.0,,151.0,7.0,,3.0,8.0,7.0,23.0,296.0,,,19.0,32.0,28.0,8.0,1.0,,1.0,,,,,1.0,,,,,,8.0,,,,1.0,,2.0,11.0,12.0,4.0,10.0,5.0,,47.0,63.0,2.0,2.0,1.0,3.0,26.0,4.0,9.0,,,5.0,11.0,3.0,1.0,11.0,4.0,71.0,61.0,3.0,30.0,15.0,,3.0,46.0,17.0,8.0,,,3.0,1.0,1.0,174.0,2.0,,2.0,1.0,1.0,,10.0,,,1.0,,,,,,15.0,1.0,14.0,14.0,3.0,3.0,100.0,71.0,34.0,9.0,,7.0,4.0,3.0,376.0,,,1.0,,,50.0,53.0,32.0,,,,,,155.0,155.0,6.0,30.0,21.0,50.9,1.0,,,,26.0,0.0,,,,75.0,6.0,1.0,7.0,,1.0,1.0,8.0,,3.0,80.0,283.0,17.0,11.0,187.0,18.0,30.0,10.0,5.0,20.0,15.0,1.0,115.0,7.0,229.0,,,22.0,7.0,51.0,1.0,396.0,,0.0,15.0,19.0,2.0,26.0,5.0,631.0,30.0,21.0,7.0,5.0,11.0,0.0
987819,23.0,2019-01-19 15:00:00,11,Everton,Away,169.0,19.0,1.0,5.0,4.0,1.0,,184.0,3.0,,5.0,6.0,5.0,31.0,348.0,,,28.0,40.0,31.0,5.0,,,,,,,,,,,1.0,,,7.0,,,,,,,2.0,9.0,3.0,5.0,2.0,,54.0,68.0,2.0,2.0,,3.0,20.0,4.0,6.0,,,6.0,14.0,3.0,,16.0,2.0,76.0,71.0,3.0,14.0,5.0,,,62.0,11.0,11.0,,,,,,179.0,1.0,,,1.0,,,9.0,,,1.0,1.0,,,,,5.0,,12.0,12.0,2.0,5.0,118.0,86.0,41.0,7.0,1.0,1.0,5.0,2.0,442.0,,,3.0,2.0,1.0,62.0,80.0,31.0,,,,,,199.0,199.0,5.0,24.0,29.0,60.6,,,,,20.0,0.0,,,,122.0,2.0,1.0,3.0,,,,1.0,,3.0,94.0,331.0,6.0,6.0,202.0,34.0,14.0,13.0,4.0,21.0,17.0,,148.0,7.0,292.0,1.0,,30.0,6.0,75.0,2.0,473.0,,0.0,7.0,21.0,1.0,36.0,1.0,694.0,23.0,26.0,9.0,6.0,15.0,0.0
987825,24.0,2019-01-29 19:45:00,11,Everton,Away,150.0,12.0,2.0,4.0,2.0,4.0,,138.0,5.0,,1.0,9.0,6.0,29.0,284.0,1.0,,18.0,25.0,19.0,5.0,2.0,,,,1.0,,1.0,2.0,,,,,,6.0,,,,,,,6.0,6.0,4.0,6.0,4.0,,64.0,66.0,1.0,1.0,1.0,2.0,24.0,1.0,13.0,,,4.0,6.0,,,11.0,2.0,65.0,65.0,2.0,25.0,16.0,,,51.0,10.0,12.0,,,3.0,,2.0,176.0,,,,,,,16.0,,,1.0,,,,,,16.0,,15.0,15.0,,2.0,78.0,90.0,41.0,3.0,1.0,3.0,4.0,5.0,366.0,,,2.0,1.0,,66.0,48.0,15.0,,,,,,158.0,158.0,1.0,31.0,25.0,41.6,,,,,24.0,0.0,,,,82.0,1.0,1.0,2.0,,3.0,,4.0,,3.0,50.0,269.0,13.0,7.0,181.0,30.0,25.0,15.0,3.0,9.0,6.0,,90.0,13.0,228.0,,,32.0,7.0,80.0,,400.0,1.0,1.0,10.0,25.0,1.0,19.0,4.0,598.0,14.0,17.0,9.0,4.0,16.0,0.0
987837,25.0,2019-02-02 15:00:00,11,Everton,Home,196.0,19.0,,2.0,2.0,3.0,,236.0,4.0,,4.0,4.0,7.0,37.0,430.0,,1.0,22.0,19.0,31.0,7.0,,,,,,,,1.0,,,,,,8.0,,,,,,3.0,9.0,5.0,3.0,9.0,4.0,,76.0,67.0,2.0,2.0,,1.0,19.0,7.0,5.0,,,3.0,5.0,6.0,,11.0,1.0,53.0,72.0,1.0,4.0,4.0,,1.0,76.0,12.0,13.0,,,4.0,3.0,1.0,177.0,1.0,,,1.0,,,6.0,,,1.0,,,,,,4.0,,9.0,9.0,,4.0,127.0,86.0,50.0,1.0,1.0,2.0,6.0,4.0,513.0,,,2.0,1.0,,86.0,98.0,28.0,1.0,1.0,1.0,,,165.0,165.0,2.0,26.0,34.0,64.0,,,,,19.0,0.0,,,,154.0,1.0,,1.0,,,,2.0,,3.0,107.0,414.0,8.0,8.0,217.0,50.0,4.0,17.0,3.0,17.0,14.0,,160.0,7.0,334.0,,,11.0,8.0,67.0,2.0,534.0,1.0,0.0,13.0,18.0,1.0,25.0,3.0,725.0,18.0,23.0,11.0,3.0,12.0,0.0
987850,26.0,2019-02-09 15:00:00,11,Everton,Away,161.0,20.0,,5.0,5.0,3.0,2.0,161.0,4.0,,2.0,7.0,1.0,32.0,317.0,,,14.0,21.0,45.0,4.0,2.0,,,,,1.0,,1.0,,,,1.0,,5.0,,,,2.0,,2.0,5.0,5.0,2.0,8.0,1.0,,50.0,66.0,,,,3.0,20.0,1.0,2.0,,,2.0,4.0,4.0,,12.0,1.0,54.0,100.0,3.0,35.0,18.0,,,68.0,10.0,21.0,,,6.0,5.0,1.0,175.0,,,,,,,6.0,,,,,,,,1.0,18.0,2.0,11.0,11.0,2.0,2.0,96.0,81.0,52.0,8.0,,2.0,4.0,4.0,400.0,,,2.0,1.0,,38.0,85.0,28.0,,,,,,169.0,169.0,3.0,26.0,33.0,56.0,2.0,,,1.0,20.0,0.0,,,,104.0,1.0,,1.0,1.0,1.0,,4.0,,3.0,65.0,297.0,10.0,6.0,196.0,36.0,35.0,25.0,2.0,15.0,13.0,,115.0,10.0,244.0,1.0,,15.0,3.0,57.0,6.0,425.0,,1.0,9.0,22.0,1.0,22.0,0.0,659.0,22.0,14.0,15.0,2.0,15.0,0.0
987857,27.0,2019-02-06 19:45:00,11,Everton,Home,106.0,16.0,,1.0,1.0,2.0,,146.0,3.0,,2.0,9.0,4.0,31.0,251.0,,,24.0,29.0,17.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,6.0,13.0,2.0,1.0,3.0,,59.0,55.0,,,,1.0,25.0,3.0,11.0,,,5.0,9.0,4.0,,16.0,1.0,71.0,61.0,1.0,23.0,13.0,,1.0,64.0,12.0,6.0,,,2.0,1.0,1.0,129.0,,,,,,,8.0,,,,,,,,,13.0,,11.0,11.0,,2.0,80.0,59.0,28.0,6.0,,,1.0,1.0,313.0,,,6.0,1.0,,47.0,76.0,25.0,,,,,,143.0,143.0,5.0,29.0,16.0,38.8,,,,,25.0,0.0,,,,68.0,2.0,,2.0,,1.0,,,,3.0,74.0,240.0,11.0,1.0,125.0,29.0,23.0,17.0,4.0,18.0,14.0,,120.0,9.0,229.0,,,27.0,4.0,71.0,,336.0,,0.0,4.0,27.0,,26.0,1.0,543.0,17.0,18.0,13.0,5.0,19.0,0.0
987863,28.0,2019-02-26 19:45:00,11,Everton,Away,194.0,12.0,1.0,2.0,1.0,3.0,,233.0,3.0,,2.0,8.0,9.0,22.0,425.0,1.0,1.0,24.0,41.0,37.0,8.0,,,,,,,,,,,,,,10.0,,,,,,,7.0,4.0,2.0,8.0,4.0,,86.0,59.0,1.0,,1.0,2.0,16.0,3.0,7.0,,,4.0,5.0,4.0,,13.0,,82.0,66.0,2.0,33.0,20.0,,,67.0,12.0,11.0,1.0,1.0,2.0,3.0,,190.0,2.0,,2.0,2.0,,,5.0,,,3.0,,,,,1.0,20.0,,6.0,6.0,,2.0,115.0,79.0,38.0,3.0,2.0,4.0,6.0,4.0,515.0,,,1.0,3.0,,68.0,115.0,31.0,,,,,,175.0,175.0,3.0,21.0,30.0,67.2,,,,,16.0,0.0,,,,143.0,,,,,,,5.0,,3.0,114.0,413.0,4.0,10.0,227.0,35.0,33.0,18.0,4.0,16.0,12.0,,163.0,6.0,323.0,1.0,,26.0,9.0,58.0,1.0,534.0,1.0,0.0,12.0,10.0,3.0,37.0,1.0,740.0,28.0,11.0,8.0,4.0,7.0,0.0
987875,29.0,2019-03-03 16:15:00,11,Everton,Home,114.0,9.0,2.0,7.0,5.0,2.0,1.0,109.0,3.0,,6.0,6.0,8.0,23.0,216.0,,,25.0,34.0,29.0,4.0,3.0,,,,,,,,,,,,,4.0,,,,,,1.0,8.0,7.0,3.0,6.0,1.0,,53.0,66.0,,,,2.0,6.0,1.0,10.0,,,3.0,11.0,4.0,,9.0,,73.0,68.0,2.0,27.0,12.0,,,72.0,12.0,10.0,,,2.0,2.0,,164.0,,,,,,,9.0,,,,,,,,,12.0,,14.0,14.0,2.0,6.0,66.0,83.0,26.0,7.0,,3.0,4.0,3.0,314.0,,,4.0,3.0,,47.0,81.0,33.0,,,,,,185.0,185.0,3.0,17.0,31.0,42.2,,,,,6.0,0.0,,,,60.0,2.0,1.0,3.0,,2.0,,3.0,,3.0,60.0,208.0,3.0,7.0,136.0,28.0,27.0,19.0,3.0,20.0,17.0,,131.0,9.0,227.0,,,32.0,9.0,80.0,2.0,343.0,,0.0,7.0,19.0,1.0,33.0,1.0,555.0,18.0,14.0,10.0,3.0,14.0,0.0
987890,30.0,2019-03-09 15:00:00,11,Everton,Away,157.0,13.0,,2.0,2.0,3.0,,177.0,4.0,,3.0,4.0,2.0,24.0,332.0,,,33.0,18.0,29.0,4.0,,,,,,,,,,,,,,7.0,,,,,,,7.0,12.0,7.0,7.0,,,46.0,56.0,,,1.0,3.0,24.0,2.0,7.0,,1.0,2.0,11.0,3.0,,14.0,3.0,56.0,66.0,3.0,26.0,10.0,1.0,3.0,51.0,10.0,12.0,1.0,,4.0,4.0,,180.0,1.0,,1.0,1.0,,,9.0,,,2.0,,,,,1.0,10.0,,13.0,13.0,,3.0,115.0,85.0,50.0,8.0,1.0,2.0,3.0,3.0,419.0,,,3.0,2.0,,80.0,86.0,32.0,,1.0,1.0,1.0,,183.0,183.0,2.0,19.0,32.0,54.5,,3.0,,2.0,24.0,0.0,,,,102.0,3.0,1.0,4.0,,2.0,,2.0,,3.0,93.0,315.0,9.0,5.0,181.0,26.0,26.0,14.0,2.0,20.0,18.0,,143.0,7.0,282.0,1.0,,18.0,2.0,56.0,,443.0,1.0,0.0,7.0,20.0,2.0,40.0,1.0,671.0,24.0,23.0,6.0,2.0,14.0,0.0
987895,31.0,2019-03-17 16:30:00,11,Everton,Home,136.0,11.0,3.0,5.0,2.0,3.0,1.0,97.0,5.0,,4.0,6.0,3.0,31.0,228.0,1.0,1.0,20.0,18.0,13.0,5.0,4.0,,,,,,,,,,,,,8.0,,,1.0,,,2.0,10.0,10.0,7.0,12.0,3.0,,43.0,67.0,,2.0,2.0,1.0,20.0,3.0,12.0,,,3.0,6.0,2.0,,17.0,2.0,67.0,39.0,1.0,25.0,8.0,,,33.0,17.0,8.0,,,3.0,2.0,,138.0,,,,,,,8.0,,,,1.0,,,,,8.0,,18.0,18.0,5.0,4.0,69.0,73.0,33.0,4.0,2.0,3.0,6.0,8.0,293.0,,,6.0,1.0,,50.0,49.0,16.0,,,,,1.0,140.0,140.0,2.0,31.0,25.0,32.7,,,,1.0,20.0,0.0,,,,64.0,1.0,4.0,5.0,,1.0,,4.0,,3.0,49.0,214.0,12.0,9.0,157.0,17.0,25.0,10.0,3.0,13.0,10.0,,80.0,6.0,170.0,1.0,,28.0,3.0,64.0,1.0,314.0,2.0,0.0,15.0,13.0,2.0,25.0,1.0,526.0,23.0,18.0,6.0,3.0,4.0,0.0
