matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard
2561998,11.0,2025-11-09 14:00:00,31,Crystal Palace,Home,165.0,12.0,1.0,6.0,5.0,1.0,1.0,113.0,2.0,1.0,3.0,9.0,8.0,17.0,272.0,,,18.0,20.0,21.0,7.0,1.0,2.0,1.0,0.0,,,,,,,,,6.0,0.0,,,,1.0,4.0,5.0,2.0,8.0,2.0,,49.0,47.0,,,,2.0,5.0,1.0,4.0,,,4.0,3.0,3.0,0.0,10.0,2.0,49.0,58.0,2.0,32.0,15.0,,,0.800268,0.7475,,0.923,0.3041,47.0,10.0,11.0,,,1.0,1.0,,151.0,,,,,,7.0,,,0.0,,,,,1.0,15.0,,14.0,14.0,1.0,0.0,3.0,79.0,67.0,36.0,8.0,0.0,5.0,3.0,2.0,352.0,,,3.0,1.0,0.0,44.0,23.0,29.0,,1.0,,,,148.0,148.0,5.0,15.0,19.0,42.2,,,,4.0,16.0,0.0,,,,94.0,2.0,1.0,3.0,,,1.0,7.0,,0.0,2.0,45.0,260.0,5.0,8.0,194.0,23.0,32.0,11.0,4.0,11.0,7.0,107625.82,1.0,90.0,6.0,190.0,,1.0,34.0,8.0,57.0,2.0,373.0,2.0,0.0,10.0,21.0,,23.0,1.0,570.0,30.0,18.0,0.0,5.0,4.0,14.0,0.0
2562014,12.0,2025-11-22 15:00:00,31,Crystal Palace,Away,186.0,13.0,,,,1.0,,178.0,4.0,,4.0,6.0,6.0,24.0,364.0,,2.0,11.0,12.0,13.0,6.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,7.0,0.0,,,,1.0,6.0,5.0,3.0,6.0,4.0,,60.0,50.0,2.0,1.0,1.0,1.0,11.0,3.0,7.0,,,4.0,9.0,7.0,0.0,11.0,1.0,48.0,52.0,1.0,30.0,15.0,,1.0,0.813687,1.2749,,1.4004,0.0794,53.0,9.0,13.0,1.0,,4.0,4.0,,138.0,2.0,,1.0,2.0,,6.0,,,1.0,,,,,1.0,15.0,,10.0,10.0,3.0,0.0,4.0,105.0,49.0,33.0,1.0,1.0,3.0,6.0,4.0,418.0,,,2.0,,0.0,58.0,51.0,40.0,,,,,,142.0,142.0,5.0,19.0,19.0,52.1,,,,,20.0,0.0,,,,134.0,,1.0,1.0,,2.0,1.0,3.0,1.0,0.0,5.0,91.0,347.0,11.0,9.0,208.0,28.0,30.0,17.0,3.0,23.0,20.0,110451.67,1.0,131.0,2.0,252.0,,,21.0,8.0,50.0,3.0,437.0,2.0,0.0,10.0,19.0,4.0,16.0,3.0,649.0,23.0,17.0,0.0,7.0,4.0,11.0,0.0
2562018,13.0,2025-11-30 12:00:00,31,Crystal Palace,Home,127.0,8.0,2.0,4.0,2.0,2.0,1.0,121.0,2.0,,5.0,4.0,5.0,16.0,244.0,,,12.0,27.0,23.0,7.0,1.0,2.0,2.0,0.0,,,1.0,,,,,,8.0,1.0,,,,,10.0,8.0,6.0,11.0,3.0,,43.0,47.0,,2.0,1.0,,5.0,5.0,5.0,,1.0,4.0,4.0,7.0,0.0,10.0,3.0,61.0,53.0,,44.0,22.0,,,0.497311,1.8291,0.0589,1.0652,1.3007,62.0,14.0,14.0,1.0,,4.0,2.0,1.0,134.0,,,,,,7.0,,,0.0,,,,,1.0,22.0,,7.0,7.0,1.0,0.0,5.0,85.0,64.0,28.0,4.0,0.0,5.0,3.0,3.0,314.0,,,,1.0,0.0,27.0,34.0,26.0,,,,,1.0,149.0,149.0,1.0,19.0,16.0,43.9,,3.0,,4.0,11.0,0.0,,,,77.0,3.0,1.0,4.0,,1.0,2.0,6.0,1.0,0.0,5.0,61.0,232.0,5.0,8.0,150.0,16.0,44.0,8.0,4.0,17.0,13.0,110044.53,2.0,109.0,7.0,206.0,,,31.0,6.0,61.0,3.0,339.0,1.0,0.0,14.0,14.0,,14.0,3.0,538.0,26.0,19.0,0.0,2.0,4.0,9.0,0.0
2562028,14.0,2025-12-03 19:30:00,31,Crystal Palace,Away,181.0,9.0,2.0,5.0,3.0,1.0,,133.0,3.0,,4.0,6.0,7.0,22.0,309.0,1.0,,13.0,19.0,28.0,2.0,1.0,,1.0,0.0,,,,,,,,,3.0,0.0,,,,,6.0,8.0,3.0,3.0,,,67.0,55.0,2.0,1.0,1.0,1.0,11.0,,3.0,1.0,,3.0,2.0,5.0,0.0,9.0,2.0,43.0,55.0,1.0,42.0,22.0,,1.0,1.35414,0.591,,1.2797,0.4603,49.0,8.0,9.0,,,1.0,1.0,,163.0,1.0,,1.0,1.0,,5.0,,,1.0,1.0,,,,,22.0,,11.0,11.0,2.0,0.0,4.0,97.0,68.0,32.0,3.0,1.0,1.0,3.0,3.0,402.0,,,6.0,1.0,0.0,62.0,25.0,23.0,,,,,,146.0,146.0,2.0,26.0,22.0,42.4,,,,,18.0,0.0,,,,90.0,4.0,,3.0,,,1.0,1.0,,0.0,4.0,40.0,299.0,11.0,3.0,206.0,21.0,42.0,5.0,3.0,11.0,8.0,118572.95,1.0,90.0,7.0,222.0,1.0,,26.0,9.0,52.0,3.0,417.0,1.0,0.0,3.0,17.0,,20.0,0.0,610.0,22.0,8.0,0.0,1.0,4.0,13.0,0.0
2562039,15.0,2025-12-07 16:30:00,31,Crystal Palace,Away,175.0,12.0,2.0,3.0,2.0,1.0,,131.0,4.0,,7.0,1.0,4.0,21.0,303.0,,1.0,8.0,16.0,7.0,6.0,1.0,2.0,,0.0,,,,,,,,,9.0,0.0,,,,,4.0,9.0,3.0,9.0,2.0,,53.0,47.0,4.0,2.0,2.0,2.0,9.0,5.0,9.0,,,4.0,5.0,4.0,1.0,2.0,,44.0,38.0,2.0,28.0,13.0,,,0.861943,1.6521,,2.0678,1.3462,50.0,8.0,5.0,1.0,,1.0,1.0,,121.0,2.0,1.0,2.0,1.0,1.0,9.0,,,1.0,,,,,,13.0,,9.0,9.0,1.0,0.0,7.0,97.0,65.0,35.0,6.0,0.0,1.0,8.0,5.0,349.0,,,3.0,2.0,0.0,37.0,42.0,26.0,,,,,,120.0,120.0,1.0,17.0,21.0,36.9,,,,1.0,14.0,0.0,,,,96.0,2.0,1.0,3.0,,,,1.0,1.0,0.0,4.0,65.0,293.0,9.0,9.0,187.0,18.0,28.0,16.0,4.0,13.0,10.0,112529.09,,89.0,2.0,193.0,,,17.0,5.0,48.0,2.0,367.0,,0.0,11.0,20.0,2.0,14.0,0.0,558.0,18.0,24.0,0.0,6.0,4.0,14.0,0.0
2562049,16.0,2025-12-14 14:00:00,31,Crystal Palace,Home,172.0,18.0,,2.0,2.0,1.0,,114.0,4.0,,4.0,6.0,2.0,21.0,284.0,1.0,3.0,15.0,16.0,13.0,6.0,,,4.0,0.0,,,,,,,,,14.0,0.0,1.0,,1.0,1.0,6.0,5.0,2.0,12.0,4.0,,55.0,50.0,1.0,1.0,,,12.0,6.0,14.0,,,2.0,8.0,4.0,0.0,11.0,1.0,53.0,45.0,,20.0,13.0,,1.0,0.900602,1.8827,,1.0656,1.7553,40.0,9.0,6.0,,,1.0,,,129.0,,,,,,5.0,,,0.0,,,,,,13.0,2.0,6.0,6.0,,0.0,4.0,90.0,49.0,25.0,2.0,0.0,2.0,4.0,4.0,358.0,,,1.0,2.0,0.0,32.0,28.0,30.0,1.0,1.0,1.0,,,137.0,137.0,9.0,21.0,15.0,39.1,2.0,,,,22.0,0.0,,,,101.0,2.0,1.0,3.0,,1.0,4.0,6.0,,0.0,3.0,48.0,270.0,12.0,6.0,201.0,36.0,20.0,7.0,2.0,14.0,12.0,111195.8,4.0,87.0,3.0,188.0,,,27.0,3.0,56.0,3.0,375.0,1.0,0.0,16.0,23.0,4.0,19.0,2.0,554.0,33.0,11.0,0.0,4.0,2.0,17.0,0.0
2562060,17.0,2025-12-20 20:00:00,31,Crystal Palace,Away,160.0,5.0,1.0,2.0,2.0,2.0,,126.0,3.0,,3.0,6.0,4.0,14.0,284.0,,1.0,6.0,27.0,23.0,5.0,1.0,1.0,3.0,0.0,,,,,,,,,7.0,1.0,,,1.0,,9.0,14.0,6.0,5.0,4.0,,53.0,41.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0,2.0,,5.0,9.0,3.0,0.0,10.0,2.0,58.0,55.0,2.0,58.0,34.0,1.0,,0.852391,1.565,,0.8976,3.1661,40.0,10.0,5.0,,,1.0,,,135.0,,,,,,8.0,,,0.0,,,,,,34.0,1.0,6.0,6.0,,0.0,3.0,89.0,48.0,23.0,9.0,0.0,2.0,4.0,3.0,341.0,,,7.0,,0.0,41.0,40.0,25.0,,1.0,,,1.0,134.0,134.0,1.0,18.0,19.0,47.2,1.0,,,,10.0,0.0,,,,85.0,4.0,,2.0,,,3.0,3.0,,1.0,5.0,61.0,271.0,4.0,6.0,187.0,19.0,58.0,10.0,5.0,16.0,12.0,112277.45,3.0,89.0,3.0,191.0,,,25.0,6.0,45.0,3.0,362.0,,0.0,9.0,22.0,1.0,8.0,3.0,577.0,19.0,22.0,0.0,5.0,5.0,13.0,0.0
2562069,18.0,2025-12-28 16:30:00,31,Crystal Palace,Home,199.0,15.0,1.0,4.0,3.0,4.0,,236.0,3.0,,6.0,7.0,7.0,26.0,431.0,,1.0,16.0,31.0,20.0,13.0,1.0,2.0,,0.0,,,,,,,,,11.0,0.0,,,,1.0,3.0,5.0,3.0,9.0,6.0,,74.0,68.0,2.0,2.0,,1.0,13.0,5.0,8.0,,,3.0,11.0,12.0,0.0,9.0,1.0,65.0,48.0,1.0,23.0,12.0,,1.0,1.70696,1.4706,,0.1129,1.0278,78.0,7.0,5.0,,,2.0,1.0,,205.0,,,,,,5.0,,,0.0,1.0,,,,1.0,12.0,,7.0,7.0,,0.0,6.0,144.0,90.0,56.0,2.0,0.0,8.0,6.0,2.0,530.0,,,,1.0,0.0,75.0,94.0,44.0,,,,,,185.0,185.0,7.0,22.0,33.0,61.9,,,,,25.0,0.0,,,,121.0,2.0,1.0,3.0,,1.0,,8.0,,0.0,3.0,122.0,423.0,13.0,14.0,221.0,27.0,23.0,18.0,3.0,27.0,24.0,112956.24,,182.0,14.0,350.0,1.0,,29.0,7.0,60.0,1.0,544.0,,0.0,15.0,16.0,1.0,21.0,3.0,763.0,35.0,22.0,0.0,7.0,3.0,11.0,0.0
2562079,19.0,2026-01-01 17:30:00,31,Crystal Palace,Home,162.0,9.0,,1.0,1.0,1.0,,138.0,6.0,2.0,4.0,5.0,3.0,22.0,299.0,,,10.0,23.0,15.0,6.0,,2.0,3.0,0.0,,,,,,,,,9.0,0.0,,,,,4.0,12.0,5.0,9.0,2.0,,56.0,43.0,1.0,2.0,1.0,1.0,9.0,4.0,5.0,,,6.0,2.0,3.0,0.0,5.0,1.0,51.0,46.0,1.0,29.0,17.0,,1.0,0.80854,1.9324,,1.3725,1.5633,54.0,7.0,10.0,1.0,,1.0,1.0,,134.0,1.0,,1.0,1.0,,9.0,,,1.0,,,,,,17.0,1.0,9.0,9.0,1.0,0.0,4.0,100.0,62.0,28.0,3.0,0.0,4.0,3.0,2.0,365.0,,,6.0,,0.0,34.0,38.0,29.0,,,,,,131.0,131.0,2.0,17.0,16.0,40.0,,2.0,,,18.0,0.0,,,,98.0,3.0,1.0,4.0,,2.0,3.0,5.0,1.0,0.0,4.0,68.0,283.0,9.0,7.0,181.0,31.0,29.0,18.0,6.0,12.0,6.0,116466.86,3.0,115.0,5.0,219.0,,2.0,21.0,4.0,57.0,5.0,388.0,,0.0,11.0,14.0,,15.0,0.0,569.0,37.0,5.0,0.0,7.0,6.0,9.0,0.0
2562092,20.0,2026-01-04 15:00:00,31,Crystal Palace,Away,94.0,10.0,2.0,2.0,,2.0,,147.0,4.0,2.0,2.0,3.0,5.0,11.0,239.0,,3.0,11.0,20.0,17.0,5.0,2.0,2.0,3.0,0.0,,,,,,,,,8.0,0.0,,,,,9.0,11.0,1.0,9.0,2.0,,50.0,53.0,1.0,1.0,,4.0,14.0,5.0,15.0,,,6.0,7.0,2.0,0.0,12.0,2.0,62.0,57.0,4.0,45.0,20.0,,,1.13317,0.7016,,0.0405,2.6492,43.0,12.0,4.0,,,,,,127.0,,,,,,4.0,,,0.0,,,,,1.0,20.0,,11.0,11.0,3.0,0.0,2.0,81.0,50.0,22.0,8.0,0.0,4.0,3.0,1.0,324.0,,,2.0,2.0,0.0,45.0,45.0,31.0,,,,,,158.0,158.0,6.0,18.0,23.0,40.6,,,,3.0,28.0,0.0,,,,86.0,4.0,1.0,5.0,,2.0,3.0,5.0,,0.0,6.0,74.0,225.0,14.0,7.0,120.0,16.0,45.0,12.0,6.0,15.0,9.0,111750.21,3.0,127.0,7.0,239.0,,2.0,29.0,6.0,44.0,2.0,344.0,,0.0,11.0,28.0,4.0,17.0,3.0,570.0,26.0,14.0,0.0,8.0,6.0,11.0,0.0
2562099,21.0,2026-01-07 19:30:00,31,Crystal Palace,Home,149.0,7.0,,3.0,3.0,1.0,,151.0,5.0,,6.0,2.0,6.0,12.0,297.0,,2.0,14.0,10.0,11.0,7.0,,,,0.0,,,,,,,,,11.0,0.0,,,,,7.0,11.0,4.0,9.0,2.0,,60.0,40.0,1.0,3.0,,3.0,10.0,4.0,7.0,,,3.0,3.0,5.0,0.0,9.0,1.0,38.0,36.0,3.0,31.0,14.0,,,0.93503,1.5006,,1.585,0.758,46.0,8.0,3.0,,,1.0,,,128.0,,,,,,11.0,,,0.0,,,,,,14.0,,4.0,4.0,1.0,0.0,6.0,99.0,56.0,31.0,5.0,0.0,2.0,5.0,5.0,353.0,,,5.0,,0.0,40.0,62.0,27.0,,,,,,111.0,111.0,2.0,16.0,14.0,40.9,,,,2.0,17.0,0.0,,,,82.0,2.0,1.0,4.0,,1.0,,2.0,1.0,0.0,1.0,60.0,288.0,10.0,7.0,166.0,24.0,31.0,7.0,3.0,11.0,8.0,109217.25,,95.0,3.0,214.0,,,12.0,7.0,44.0,2.0,369.0,2.0,0.0,11.0,20.0,2.0,17.0,2.0,546.0,21.0,12.0,0.0,2.0,3.0,6.0,0.0
2562112,22.0,2026-01-17 15:00:00,31,Crystal Palace,Away,126.0,10.0,1.0,2.0,1.0,3.0,,131.0,7.0,2.0,1.0,3.0,4.0,15.0,255.0,,1.0,9.0,27.0,24.0,3.0,1.0,2.0,,0.0,1.0,,1.0,,,,1.0,,2.0,0.0,,,,1.0,7.0,10.0,3.0,5.0,1.0,,49.0,42.0,2.0,2.0,,2.0,13.0,2.0,6.0,,,4.0,8.0,3.0,0.0,11.0,2.0,59.0,47.0,2.0,36.0,21.0,,1.0,0.987177,0.6107,0.0289,1.0447,2.6411,62.0,15.0,8.0,1.0,,2.0,,1.0,140.0,,,,,,12.0,,,0.0,,,,,1.0,21.0,,9.0,9.0,3.0,0.0,2.0,82.0,52.0,22.0,3.0,0.0,1.0,3.0,2.0,317.0,,,1.0,1.0,0.0,40.0,40.0,26.0,,,,,,133.0,133.0,3.0,16.0,20.0,42.7,,3.0,,,20.0,0.0,,,,68.0,5.0,,5.0,,,,2.0,1.0,0.0,,55.0,241.0,13.0,4.0,151.0,21.0,36.0,7.0,4.0,15.0,11.0,109315.69,,95.0,11.0,203.0,,2.0,22.0,4.0,50.0,2.0,339.0,,0.0,6.0,12.0,2.0,12.0,3.0,511.0,16.0,14.0,0.0,3.0,4.0,7.0,0.0
2562119,23.0,2026-01-25 14:00:00,31,Crystal Palace,Home,216.0,10.0,2.0,3.0,1.0,1.0,,129.0,4.0,,4.0,5.0,10.0,19.0,342.0,,2.0,13.0,15.0,29.0,4.0,3.0,5.0,,0.0,1.0,,1.0,,1.0,,,1.0,4.0,0.0,,,,1.0,5.0,8.0,2.0,12.0,1.0,,60.0,45.0,4.0,5.0,1.0,,9.0,3.0,6.0,1.0,,4.0,10.0,6.0,1.0,10.0,1.0,46.0,63.0,,23.0,14.0,1.0,,0.844337,1.7713,0.0542,1.9039,1.693,52.0,11.0,9.0,,,,,1.0,161.0,1.0,,,1.0,,4.0,,,0.0,,,,,1.0,14.0,,10.0,10.0,1.0,0.0,4.0,111.0,58.0,21.0,5.0,0.0,1.0,7.0,7.0,421.0,,,1.0,,0.0,28.0,65.0,33.0,1.0,1.0,1.0,,,145.0,145.0,5.0,16.0,18.0,43.2,,,,1.0,16.0,0.0,,,,108.0,2.0,1.0,2.0,1.0,2.0,,3.0,2.0,0.0,5.0,70.0,324.0,9.0,8.0,235.0,26.0,23.0,13.0,4.0,20.0,16.0,110576.21,,125.0,6.0,225.0,,,30.0,11.0,60.0,2.0,440.0,,1.0,13.0,17.0,5.0,17.0,2.0,628.0,27.0,9.0,0.0,8.0,4.0,9.0,0.0
2562131,24.0,2026-02-01 14:00:00,31,Crystal Palace,Away,205.0,13.0,2.0,6.0,4.0,1.0,,290.0,6.0,,6.0,5.0,7.0,27.0,489.0,,,14.0,20.0,20.0,11.0,1.0,3.0,2.0,0.0,,,,,,,,,9.0,1.0,,,,,7.0,6.0,3.0,9.0,5.0,,75.0,49.0,1.0,1.0,1.0,1.0,7.0,3.0,15.0,,,7.0,14.0,4.0,0.0,10.0,,63.0,37.0,1.0,24.0,12.0,,,0.977706,1.8992,,0.8169,0.8797,73.0,12.0,3.0,1.0,,2.0,1.0,,148.0,,,,,,6.0,,,0.0,2.0,,,,,12.0,,6.0,6.0,1.0,0.0,6.0,176.0,67.0,44.0,5.0,0.0,8.0,4.0,3.0,561.0,,,3.0,,0.0,74.0,84.0,35.0,,,,,1.0,131.0,131.0,1.0,14.0,26.0,67.2,,,1.0,2.0,25.0,0.0,,,,176.0,,,,,2.0,2.0,8.0,,0.0,1.0,149.0,475.0,7.0,12.0,221.0,26.0,24.0,6.0,5.0,24.0,19.0,113108.48,2.0,195.0,3.0,378.0,2.0,,21.0,7.0,53.0,,575.0,,0.0,14.0,14.0,,16.0,3.0,740.0,28.0,9.0,0.0,,7.0,10.0,0.0
2562137,25.0,2026-02-08 14:00:00,31,Crystal Palace,Away,117.0,11.0,3.0,3.0,,2.0,,103.0,2.0,2.0,5.0,5.0,7.0,22.0,217.0,1.0,,13.0,22.0,17.0,2.0,2.0,2.0,,0.0,,,,,,,,,4.0,0.0,,,,1.0,8.0,5.0,2.0,6.0,1.0,,53.0,53.0,1.0,,1.0,,12.0,,5.0,,,4.0,3.0,4.0,0.0,11.0,,53.0,57.0,,33.0,14.0,,2.0,0.816019,1.157,,0.8665,0.2412,58.0,9.0,12.0,1.0,,1.0,1.0,,125.0,1.0,,1.0,1.0,,7.0,,,1.0,2.0,,,,,14.0,,10.0,10.0,1.0,0.0,5.0,65.0,67.0,26.0,3.0,0.0,2.0,3.0,4.0,288.0,,,2.0,2.0,0.0,21.0,49.0,24.0,,,,,,144.0,144.0,1.0,18.0,22.0,36.2,,,,,23.0,0.0,,,,68.0,1.0,1.0,2.0,,1.0,,3.0,,0.0,3.0,47.0,208.0,12.0,5.0,142.0,28.0,33.0,13.0,4.0,12.0,8.0,117047.54,,98.0,7.0,181.0,2.0,2.0,32.0,8.0,67.0,3.0,311.0,1.0,0.0,7.0,21.0,,18.0,3.0,511.0,25.0,14.0,0.0,7.0,4.0,11.0,0.0
2562148,26.0,2026-02-11 19:40:00,31,Crystal Palace,Home,241.0,14.0,3.0,11.0,8.0,2.0,1.0,232.0,6.0,3.0,5.0,8.0,7.0,21.0,462.0,,2.0,12.0,23.0,28.0,11.0,2.0,3.0,1.0,0.0,,,,1.0,,,,,14.0,0.0,,,,1.0,5.0,5.0,4.0,15.0,6.0,,72.0,51.0,3.0,1.0,2.0,,13.0,11.0,5.0,,,8.0,9.0,8.0,0.0,11.0,1.0,55.0,51.0,,25.0,17.0,1.0,1.0,2.08062,1.7969,,1.0492,1.5051,67.0,11.0,8.0,2.0,,,1.0,,177.0,2.0,,2.0,2.0,,8.0,,,2.0,2.0,,,,,17.0,,8.0,8.0,1.0,0.0,5.0,152.0,77.0,50.0,2.0,0.0,6.0,9.0,3.0,551.0,,,,1.0,1.0,60.0,57.0,43.0,,,,,,164.0,164.0,6.0,18.0,21.0,64.5,,3.0,,,23.0,0.0,,,,171.0,1.0,,1.0,,,1.0,7.0,2.0,0.0,5.0,111.0,443.0,13.0,15.0,273.0,32.0,25.0,7.0,7.0,25.0,18.0,113987.78,1.0,161.0,10.0,324.0,2.0,3.0,31.0,7.0,54.0,1.0,572.0,,0.0,21.0,14.0,9.0,17.0,2.0,785.0,39.0,17.0,0.0,2.0,8.0,8.0,0.0
2562158,27.0,2026-02-22 14:00:00,31,Crystal Palace,Home,160.0,9.0,1.0,5.0,4.0,2.0,1.0,185.0,1.0,1.0,5.0,4.0,10.0,18.0,340.0,,,17.0,23.0,24.0,5.0,2.0,6.0,1.0,0.0,,1.0,1.0,,,,,,5.0,0.0,,1.0,,1.0,12.0,7.0,5.0,9.0,5.0,,63.0,49.0,3.0,2.0,1.0,,5.0,4.0,10.0,,,7.0,7.0,10.0,0.0,8.0,2.0,69.0,52.0,,31.0,18.0,,,0.819382,1.9976,0.0793,1.4823,2.0645,61.0,19.0,12.0,,,4.0,1.0,1.0,150.0,1.0,,1.0,1.0,,3.0,,,1.0,,,,,,18.0,1.0,7.0,7.0,,0.0,5.0,102.0,60.0,31.0,3.0,0.0,4.0,4.0,3.0,406.0,,,3.0,1.0,0.0,50.0,65.0,39.0,,1.0,1.0,1.0,,145.0,145.0,4.0,14.0,23.0,60.6,1.0,,,2.0,15.0,0.0,,,,110.0,5.0,2.0,7.0,,1.0,1.0,7.0,1.0,1.0,3.0,100.0,327.0,5.0,8.0,185.0,22.0,31.0,11.0,6.0,24.0,18.0,109622.22,1.0,134.0,5.0,264.0,1.0,1.0,25.0,11.0,49.0,,425.0,,0.0,14.0,15.0,1.0,26.0,5.0,627.0,23.0,15.0,0.0,2.0,7.0,12.0,0.0
2562172,28.0,2026-03-01 14:00:00,31,Crystal Palace,Away,188.0,10.0,1.0,1.0,,,,121.0,2.0,,4.0,2.0,5.0,17.0,308.0,,,9.0,24.0,13.0,6.0,1.0,1.0,,0.0,,,,,,,,,6.0,0.0,,,,1.0,3.0,11.0,9.0,5.0,3.0,,70.0,51.0,,,,,7.0,2.0,7.0,,,1.0,3.0,1.0,1.0,8.0,6.0,57.0,45.0,,29.0,12.0,,2.0,0.303342,0.3835,,0.6893,2.3732,49.0,12.0,13.0,,,1.0,1.0,,145.0,1.0,1.0,1.0,,1.0,8.0,,,0.0,2.0,,,,,12.0,,6.0,6.0,1.0,0.0,4.0,96.0,82.0,40.0,7.0,0.0,3.0,5.0,3.0,373.0,,,5.0,,0.0,36.0,34.0,18.0,1.0,1.0,1.0,,,128.0,128.0,2.0,15.0,22.0,39.0,,3.0,,1.0,15.0,0.0,,,,88.0,3.0,6.0,9.0,,1.0,,3.0,1.0,0.0,4.0,43.0,297.0,7.0,8.0,207.0,24.0,29.0,9.0,1.0,6.0,5.0,110163.48,,80.0,3.0,198.0,2.0,,22.0,5.0,61.0,2.0,399.0,,1.0,8.0,16.0,1.0,11.0,2.0,564.0,13.0,14.0,0.0,3.0,1.0,5.0,0.0
2562183,29.0,2026-03-05 20:00:00,31,Crystal Palace,Away,224.0,10.0,,2.0,2.0,1.0,,180.0,3.0,,3.0,5.0,9.0,22.0,402.0,,2.0,8.0,23.0,21.0,2.0,,1.0,,0.0,,,,,,,,1.0,5.0,1.0,,,,,9.0,10.0,2.0,8.0,1.0,,62.0,31.0,2.0,,3.0,3.0,5.0,3.0,7.0,,1.0,3.0,9.0,5.0,0.0,11.0,1.0,60.0,62.0,3.0,30.0,17.0,,,0.917522,1.7782,,1.5444,1.0932,51.0,14.0,14.0,3.0,,4.0,3.0,,137.0,2.0,,2.0,2.0,,7.0,,,2.0,1.0,,,,1.0,17.0,,6.0,6.0,1.0,0.0,3.0,129.0,55.0,29.0,6.0,0.0,1.0,3.0,4.0,443.0,,,3.0,,0.0,26.0,66.0,30.0,,,,,1.0,112.0,112.0,2.0,10.0,16.0,60.0,,,3.0,1.0,8.0,0.0,,,,135.0,3.0,,3.0,,,,2.0,,0.0,4.0,63.0,387.0,5.0,4.0,240.0,19.0,30.0,9.0,3.0,20.0,17.0,109118.68,,90.0,4.0,243.0,1.0,,21.0,9.0,49.0,1.0,463.0,,0.0,9.0,24.0,3.0,13.0,2.0,647.0,21.0,10.0,0.0,3.0,3.0,13.0,0.0
