matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attendance,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,putThrough,redCard,redCardsAgainst,redCardsFor,result,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard
803262,11.0,2015-10-31 15:00:00,80,Swansea,Home,273.0,17.0,1.0,2.0,1.0,1.0,,198.0,5.0,,4.0,2.0,13.0,37.0,469.0,,1.0,18.0,12.0,11.0,4.0,,,,,,1.0,,,1.0,4.0,,,,,1.0,7.0,9.0,5.0,,89.0,60.0,1.0,1.0,,7.0,26.0,3.0,14.0,,1.0,4.0,14.0,3.0,,11.0,1.0,54.0,37.0,7.0,6.0,4.0,1.0,,49.0,12.0,7.0,,1.0,1.0,,1.0,178.0,,,,,,,7.0,,,,4.0,,,,,5.0,,9.0,9.0,,4.0,153.0,80.0,57.0,4.0,,1.0,3.0,3.0,530.0,,,1.0,3.0,,53.0,78.0,26.0,,,,,139.0,135.0,4.0,29.0,21.0,54.2,,,26.0,0.0,,,,130.0,1.0,1.0,2.0,,,1.0,,3.0,93.0,453.0,15.0,5.0,296.0,32.0,10.0,15.0,3.0,20.0,17.0,,130.0,5.0,274.0,5.0,,13.0,15.0,64.0,5.0,550.0,,0.0,7.0,9.0,1.0,18.0,2.0,716.0,11.0,10.0,4.0,8.0,0.0
803278,12.0,2015-11-07 15:00:00,80,Swansea,Away,293.0,11.0,,3.0,3.0,2.0,,337.0,1.0,2.0,8.0,2.0,31.0,41.0,627.0,,1.0,18.0,11.0,14.0,7.0,1.0,,,,,,,,,7.0,,1.0,,,,1.0,4.0,5.0,,112.0,56.0,,,,2.0,11.0,1.0,6.0,,,2.0,7.0,6.0,,9.0,2.0,35.0,43.0,2.0,11.0,6.0,,,72.0,7.0,11.0,,,1.0,1.0,,188.0,,,,,,,7.0,,,,2.0,,,,,8.0,1.0,13.0,13.0,,9.0,203.0,85.0,65.0,5.0,,7.0,1.0,,682.0,,,,1.0,,68.0,98.0,27.0,,,,,122.0,118.0,1.0,27.0,18.0,67.1,1.0,2.0,11.0,0.0,,,,203.0,1.0,3.0,4.0,1.0,,7.0,,3.0,137.0,610.0,2.0,8.0,310.0,23.0,15.0,8.0,2.0,16.0,14.0,,179.0,6.0,412.0,3.0,2.0,16.0,33.0,71.0,2.0,706.0,1.0,0.0,8.0,12.0,2.0,19.0,0.0,852.0,10.0,6.0,2.0,10.0,0.0
803284,13.0,2015-11-21 15:00:00,80,Swansea,Home,154.0,18.0,2.0,5.0,3.0,3.0,,152.0,5.0,1.0,,13.0,11.0,39.0,301.0,,1.0,18.0,18.0,14.0,7.0,2.0,,,,,,,,1.0,8.0,1.0,,,,,3.0,9.0,7.0,,69.0,50.0,2.0,1.0,2.0,1.0,28.0,5.0,17.0,,,4.0,7.0,4.0,,5.0,2.0,54.0,45.0,1.0,31.0,13.0,1.0,1.0,67.0,8.0,9.0,,,3.0,2.0,,161.0,1.0,,1.0,1.0,,,10.0,,,1.0,3.0,,,,,13.0,,20.0,20.0,6.0,,94.0,75.0,45.0,5.0,2.0,2.0,8.0,4.0,372.0,,,6.0,1.0,,56.0,54.0,27.0,,,,1.0,161.0,153.0,3.0,20.0,21.0,42.7,,,28.0,0.0,,,,77.0,1.0,1.0,2.0,,,2.0,,3.0,51.0,285.0,13.0,10.0,180.0,40.0,39.0,11.0,4.0,17.0,13.0,,97.0,11.0,238.0,3.0,1.0,25.0,11.0,79.0,,401.0,,0.0,11.0,17.0,1.0,25.0,3.0,618.0,22.0,5.0,4.0,11.0,0.0
803299,14.0,2015-11-29 16:15:00,80,Swansea,Away,181.0,13.0,1.0,3.0,2.0,4.0,,188.0,4.0,,4.0,9.0,12.0,30.0,366.0,,,21.0,10.0,15.0,6.0,1.0,,,,,,,,,6.0,,,,,,2.0,8.0,2.0,,67.0,68.0,,,,4.0,23.0,4.0,7.0,,,7.0,10.0,10.0,,23.0,1.0,46.0,57.0,4.0,15.0,9.0,,,49.0,6.0,12.0,,,1.0,1.0,,146.0,,,,,,,6.0,,,,1.0,,,,1.0,12.0,,24.0,24.0,3.0,4.0,116.0,65.0,41.0,8.0,,4.0,3.0,,429.0,,,5.0,5.0,,54.0,98.0,28.0,1.0,1.0,1.0,,157.0,148.0,4.0,37.0,22.0,46.3,,,23.0,0.0,,,,120.0,,1.0,1.0,,,5.0,,3.0,73.0,350.0,17.0,7.0,211.0,22.0,24.0,10.0,6.0,27.0,21.0,,101.0,9.0,265.0,1.0,,29.0,12.0,59.0,1.0,449.0,1.0,0.0,9.0,22.0,,23.0,1.0,674.0,9.0,9.0,7.0,14.0,0.0
803305,15.0,2015-12-05 15:00:00,80,Swansea,Home,261.0,11.0,2.0,8.0,6.0,1.0,1.0,194.0,10.0,1.0,6.0,6.0,8.0,34.0,447.0,,,18.0,9.0,19.0,7.0,2.0,,,,,,,,1.0,8.0,,1.0,,1.0,1.0,3.0,10.0,6.0,,81.0,71.0,,1.0,,,24.0,,6.0,,,3.0,15.0,4.0,,15.0,,37.0,69.0,,27.0,18.0,,3.0,64.0,3.0,19.0,,,4.0,5.0,,192.0,,,,,,,10.0,,,,1.0,,,,,20.0,2.0,28.0,28.0,5.0,6.0,129.0,89.0,64.0,8.0,,8.0,1.0,2.0,513.0,,,6.0,6.0,,59.0,91.0,33.0,,,,,163.0,159.0,6.0,31.0,26.0,59.0,2.0,2.0,24.0,0.0,,,,141.0,1.0,1.0,2.0,,,8.0,,3.0,68.0,418.0,8.0,9.0,280.0,20.0,31.0,17.0,3.0,27.0,24.0,,118.0,5.0,290.0,1.0,2.0,25.0,9.0,60.0,2.0,543.0,,0.0,10.0,20.0,1.0,23.0,2.0,783.0,12.0,13.0,3.0,15.0,0.0
803319,16.0,2015-12-12 15:00:00,80,Swansea,Away,249.0,15.0,2.0,4.0,2.0,1.0,1.0,186.0,3.0,1.0,3.0,7.0,18.0,39.0,431.0,1.0,2.0,20.0,5.0,13.0,6.0,3.0,,,,1.0,1.0,,,1.0,8.0,,,,,2.0,8.0,8.0,5.0,,76.0,39.0,1.0,2.0,,1.0,18.0,3.0,8.0,,,5.0,2.0,4.0,,14.0,2.0,41.0,49.0,1.0,12.0,8.0,,,45.0,15.0,13.0,,,4.0,3.0,1.0,139.0,1.0,,1.0,1.0,,,4.0,,,1.0,,,,,2.0,11.0,,9.0,9.0,2.0,3.0,133.0,58.0,45.0,5.0,,3.0,7.0,7.0,471.0,,,3.0,1.0,,54.0,88.0,19.0,,,,,113.0,109.0,1.0,22.0,11.0,47.0,,,18.0,0.0,,,,144.0,1.0,2.0,3.0,1.0,,3.0,,3.0,64.0,413.0,14.0,10.0,263.0,24.0,16.0,8.0,5.0,14.0,9.0,,93.0,4.0,243.0,,1.0,16.0,18.0,52.0,6.0,492.0,1.0,0.0,13.0,16.0,4.0,22.0,1.0,669.0,14.0,7.0,5.0,13.0,0.0
803331,17.0,2015-12-20 16:00:00,80,Swansea,Home,261.0,24.0,3.0,7.0,4.0,3.0,,318.0,4.0,,3.0,3.0,31.0,20.0,572.0,,,34.0,13.0,16.0,12.0,2.0,,,,,,,,,12.0,,,,,1.0,2.0,6.0,5.0,,92.0,60.0,,,,2.0,12.0,11.0,4.0,,2.0,8.0,11.0,7.0,,8.0,2.0,36.0,51.0,2.0,17.0,9.0,,3.0,71.0,6.0,9.0,,,1.0,1.0,,201.0,,,,,,,7.0,,,,,,,,,11.0,,14.0,14.0,1.0,3.0,192.0,79.0,52.0,9.0,,6.0,8.0,2.0,659.0,,,3.0,1.0,,64.0,98.0,38.0,,,,,164.0,160.0,,23.0,33.0,72.7,,1.0,12.0,0.0,,,,193.0,1.0,1.0,2.0,3.0,,9.0,,3.0,118.0,559.0,3.0,14.0,292.0,41.0,21.0,14.0,7.0,26.0,19.0,,166.0,10.0,412.0,,,16.0,31.0,43.0,4.0,678.0,,0.0,22.0,18.0,3.0,36.0,0.0,891.0,15.0,9.0,8.0,10.0,0.0
803340,18.0,2015-12-26 15:00:00,80,Swansea,Home,196.0,13.0,,,,4.0,,207.0,4.0,1.0,8.0,3.0,20.0,19.0,403.0,,1.0,16.0,11.0,7.0,5.0,1.0,,,,,,,,,6.0,,,,1.0,1.0,6.0,7.0,2.0,,78.0,74.0,,,1.0,11.0,17.0,2.0,5.0,,,,4.0,1.0,,13.0,2.0,40.0,43.0,11.0,21.0,11.0,,1.0,55.0,10.0,13.0,,,1.0,,,199.0,,,,,,,8.0,,,1.0,2.0,,,,,14.0,1.0,16.0,16.0,1.0,8.0,118.0,100.0,63.0,7.0,1.0,3.0,3.0,2.0,485.0,,,3.0,3.0,,58.0,99.0,17.0,,,,,156.0,149.0,2.0,29.0,29.0,55.5,1.0,1.0,17.0,0.0,,,,118.0,3.0,,3.0,,,3.0,,3.0,81.0,385.0,6.0,6.0,227.0,37.0,28.0,9.0,,5.0,5.0,,125.0,11.0,291.0,3.0,1.0,14.0,22.0,60.0,1.0,513.0,1.0,0.0,7.0,15.0,3.0,19.0,1.0,703.0,13.0,8.0,,12.0,0.0
803350,19.0,2015-12-28 15:00:00,80,Swansea,Away,146.0,17.0,,,,2.0,,133.0,5.0,,4.0,2.0,13.0,30.0,279.0,,,19.0,18.0,14.0,2.0,,,,,1.0,1.0,,,,3.0,,,,,,6.0,6.0,4.0,,65.0,49.0,,,,6.0,16.0,2.0,8.0,,,4.0,6.0,1.0,,8.0,1.0,53.0,39.0,6.0,26.0,12.0,,,60.0,16.0,11.0,,,5.0,3.0,1.0,161.0,,,,,,,12.0,,,,3.0,,,,1.0,13.0,,17.0,17.0,4.0,4.0,77.0,84.0,42.0,7.0,,,2.0,3.0,345.0,,,2.0,,,51.0,72.0,14.0,,,,,149.0,136.0,1.0,29.0,12.0,46.4,,3.0,16.0,0.0,,,,70.0,2.0,,2.0,,,,,3.0,66.0,262.0,9.0,2.0,165.0,31.0,39.0,7.0,2.0,12.0,10.0,,103.0,7.0,220.0,3.0,,22.0,15.0,70.0,1.0,373.0,,0.0,5.0,11.0,1.0,24.0,2.0,556.0,12.0,3.0,4.0,5.0,0.0
803360,20.0,2016-01-02 15:00:00,80,Swansea,Away,200.0,17.0,1.0,3.0,2.0,2.0,,139.0,4.0,1.0,6.0,3.0,17.0,28.0,336.0,,,14.0,13.0,8.0,5.0,1.0,,,,,,,,,8.0,,,,1.0,,6.0,16.0,3.0,,61.0,64.0,1.0,1.0,,5.0,14.0,2.0,15.0,,,2.0,5.0,1.0,,15.0,2.0,55.0,43.0,5.0,19.0,11.0,,,51.0,10.0,13.0,1.0,,3.0,2.0,,161.0,1.0,,1.0,1.0,,,5.0,,,1.0,1.0,,,,,13.0,1.0,16.0,16.0,1.0,6.0,101.0,66.0,37.0,4.0,,3.0,4.0,4.0,405.0,,,8.0,1.0,,42.0,51.0,21.0,,,,,149.0,142.0,1.0,30.0,22.0,45.3,1.0,1.0,14.0,0.0,,,,107.0,3.0,1.0,4.0,,,3.0,,3.0,59.0,317.0,4.0,7.0,234.0,30.0,26.0,10.0,2.0,10.0,8.0,,100.0,3.0,206.0,1.0,1.0,21.0,19.0,64.0,1.0,430.0,,0.0,9.0,16.0,2.0,20.0,1.0,618.0,14.0,6.0,2.0,13.0,0.0
