playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,oboxBlocked,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,handballsConceded,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,ownGoalScored,foulWonPenalty,penaltiesTaken,headedGoals,penaltyGoals,expectedGoalsFreekick,freekickTotal,attemptsFromSetPieces,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox
220738,Jayson Molumby,Midfielder,Brighton,36,Ireland,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
88170,Jiri Skalák,Midfielder,Brighton,36,Czech Republic,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
167473,José Izquierdo,Forward,Brighton,36,Colombia,2017-18,102.0,6.0,1.7187,0.0,14.0,16.0,6.1681,23.0,38.0,,103.0,32.0,3.0,16.0,23.0,115.0,17.0,523.0,5.0,14.0,5.0,9.0,,46.0,,4.0,6.0,7.0,1987.0,7.0,3.0,31.0,83.0,3.0,17.0,68.0,404.0,,90.0,,30.0546,18.0,1.0,25.0,32.0,9.0,71.0,233.0,13.0,185.0,6.0,116.0,108.0,32.0,4.0,5.0,8.0,,19.0,307.0,29.0,17.0,9.0,139.0,15.0,0.0,522.0,22.0,9.0,234.0,15.0,32.0,,42.0,20.0,16.0,,,4.0,132.0,845.0,1.0,12.0,,5.0,8.0,107.0,14.0,1.0,3.7875,2.0,12.0,42.0,,,2.0,,,,,,,,,,,,,,,,,,,,,
106757,Jürgen Locadia,Forward,Brighton,36,Curacao,2017-18,16.0,1.0,0.0255,0.0,2.0,1.0,0.962,1.0,4.0,1.0,14.0,6.0,1.0,4.0,3.0,15.0,2.0,51.0,1.0,2.0,,3.0,,12.0,,,1.0,,223.0,,1.0,11.0,5.0,,4.0,4.0,31.0,,11.0,,8.058,,,,8.0,2.0,5.0,11.0,3.0,21.0,,13.0,12.0,6.0,,,1.0,1.0,2.0,20.0,8.0,2.0,2.0,9.0,1.0,0.0,48.0,3.0,2.0,26.0,,,,18.0,2.0,1.0,,,5.0,9.0,78.0,1.0,3.0,,,1.0,17.0,,,1.0854,0.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
54316,Leonardo Ulloa,Forward,Brighton,36,Argentina,2017-18,71.0,,0.2806,0.0,,2.0,0.8562,4.0,3.0,1.0,36.0,14.0,,9.0,2.0,37.0,,134.0,1.0,4.0,,12.0,,72.0,,,,,281.0,,2.0,46.0,39.0,1.0,4.0,13.0,96.0,,9.0,,6.5422,8.0,,4.0,4.0,,25.0,29.0,3.0,110.0,1.0,41.0,12.0,14.0,,,3.0,,1.0,69.0,3.0,,,38.0,26.0,0.0,134.0,1.0,1.0,76.0,1.0,6.0,,26.0,7.0,,,,1.0,38.0,206.0,1.0,2.0,,,1.0,28.0,3.0,1.0,0.7332,0.0,1.0,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
83299,Lewis Dunk,Defender,Brighton,36,England,2017-18,142.0,2.0,0.4318,0.0,9.0,9.0,0.8855,67.0,18.0,3.0,129.0,38.0,1.0,3.0,38.0,324.0,5.0,1496.0,1.0,,,,,195.0,10.0,1.0,2.0,7.0,3420.0,7.0,,73.0,214.0,3.0,28.0,92.0,1008.0,,43.0,,51.3586,10.0,17.0,223.0,54.0,9.0,69.0,557.0,17.0,356.0,15.0,593.0,252.0,38.0,1.0,1.0,34.0,,3.0,292.0,51.0,5.0,9.0,161.0,122.0,0.0,1459.0,9.0,6.0,373.0,33.0,10.0,58.0,244.0,36.0,71.0,,2.0,164.0,102.0,2100.0,15.0,,,,87.0,882.0,18.0,1.0,2.6672,7.0,195.0,85.0,,4.0,,,,,0.1917,1.0,1.0,,,,,,,,,,,,,,,
15137,Liam Rosenior,Defender,Brighton,36,England,2017-18,5.0,,0.0153,0.0,,,,4.0,2.0,,12.0,3.0,,1.0,1.0,18.0,1.0,65.0,,,,2.0,,3.0,,,,,163.0,,,1.0,6.0,,4.0,4.0,44.0,,,9.0,2.0609,,,7.0,3.0,,4.0,1.0,,11.0,1.0,38.0,5.0,3.0,,,1.0,,,28.0,3.0,1.0,,8.0,2.0,0.0,65.0,2.0,,30.0,3.0,,1.0,20.0,1.0,4.0,,,3.0,6.0,111.0,13.0,,,,5.0,19.0,,,0.0526,0.0,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
43808,Markus Suttner,Defender,Brighton,36,Austria,2017-18,36.0,4.0,0.6326,0.0,2.0,,,25.0,1.0,1.0,42.0,14.0,,,13.0,106.0,36.0,438.0,,,2.0,1.0,4.0,27.0,4.0,,5.0,,1178.0,,,13.0,42.0,,27.0,28.0,292.0,1.0,,29.0,18.3709,6.0,10.0,37.0,18.0,,23.0,132.0,2.0,78.0,14.0,233.0,59.0,14.0,,,10.0,,4.0,175.0,18.0,40.0,,51.0,14.0,0.0,430.0,1.0,6.0,191.0,15.0,1.0,2.0,7.0,5.0,12.0,3.0,,40.0,66.0,743.0,98.0,,,2.0,41.0,162.0,4.0,,0.1071,0.0,64.0,32.0,,,,,,,0.0621,1.0,1.0,,,,,,,,,,,,,,,
131897,Mathew Ryan,Goalkeeper,Brighton,36,Australia,2017-18,3.0,,0.0636,0.0,,,,,,,1.0,38.0,,,38.0,548.0,,1053.0,,,,,,13.0,10.0,,,,3420.0,,,,13.0,3.0,1.0,,141.0,,,,51.3586,,139.0,23.0,54.0,,3.0,76.0,1.0,16.0,,914.0,335.0,38.0,,,,,,270.0,51.0,,,3.0,13.0,0.0,454.0,,,562.0,,,,63.0,,3.0,,,364.0,,1388.0,,,,,265.0,235.0,,,,0.0,547.0,80.0,,,,,,,,,,2.0,35.0,50.0,8.0,3.0,2.0,13.0,124.0,8.0,3.0,4.0,288.0,186.0,29.0,73.0
48860,Niki Mäenpää,Goalkeeper,Brighton,36,Finland,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
60307,Pascal Groß,Midfielder,Brighton,36,Germany,2017-18,187.0,18.0,6.1228,0.0,12.0,20.0,5.5843,36.0,32.0,10.0,233.0,38.0,8.0,75.0,35.0,289.0,84.0,1215.0,7.0,9.0,6.0,3.0,114.0,70.0,3.0,6.0,69.0,7.0,2947.0,7.0,9.0,57.0,79.0,2.0,74.0,66.0,858.0,46.0,62.0,,40.5016,74.0,8.0,19.0,46.0,6.0,130.0,285.0,20.0,266.0,26.0,389.0,137.0,38.0,6.0,5.0,12.0,1.0,4.0,673.0,44.0,165.0,6.0,196.0,13.0,0.0,1149.0,12.0,26.0,576.0,24.0,11.0,5.0,250.0,33.0,14.0,66.0,,68.0,291.0,1799.0,6.0,24.0,,6.0,17.0,322.0,14.0,1.0,3.3276,2.0,56.0,57.0,,,,1.0,1.0,1.0,0.0762,1.0,1.0,,,,,,,,,,,,,,,
28462,Sam Baldock,Forward,Brighton,36,England,2017-18,2.0,,0.0381,0.0,,,,,,,3.0,2.0,,,,3.0,,7.0,,,,2.0,,,,,,,30.0,,,,,,1.0,,4.0,,3.0,,0.9861,,,,1.0,,2.0,2.0,,2.0,,4.0,1.0,2.0,,,,,1.0,3.0,1.0,,,2.0,,0.0,6.0,,1.0,7.0,,,,1.0,,,,,,,11.0,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
61933,Shane Duffy,Defender,Brighton,36,Ireland,2017-18,137.0,2.0,0.903,0.0,5.0,5.0,0.3122,31.0,23.0,,157.0,37.0,1.0,1.0,37.0,319.0,1.0,1358.0,,7.0,,,,293.0,9.0,,2.0,5.0,3294.0,5.0,1.0,95.0,254.0,3.0,15.0,56.0,904.0,,66.0,,49.8235,7.0,18.0,327.0,52.0,5.0,42.0,298.0,25.0,391.0,7.0,519.0,162.0,37.0,,,12.0,,1.0,175.0,49.0,1.0,5.0,98.0,198.0,0.0,1323.0,18.0,6.0,342.0,19.0,6.0,59.0,468.0,33.0,50.0,,4.0,135.0,73.0,1960.0,4.0,2.0,1.0,,103.0,866.0,17.0,1.0,2.3015,8.0,162.0,104.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
109345,Solly March,Midfielder,Brighton,36,England,2017-18,177.0,11.0,1.7833,0.0,10.0,9.0,1.7122,54.0,18.0,1.0,109.0,36.0,1.0,24.0,18.0,142.0,74.0,637.0,1.0,7.0,8.0,18.0,18.0,61.0,4.0,7.0,16.0,1.0,1842.0,1.0,2.0,42.0,143.0,2.0,60.0,124.0,459.0,4.0,39.0,1.0,28.2874,19.0,7.0,29.0,29.0,2.0,135.0,144.0,22.0,320.0,24.0,186.0,135.0,36.0,7.0,,13.0,,34.0,282.0,27.0,86.0,2.0,259.0,19.0,0.0,625.0,9.0,27.0,358.0,41.0,48.0,3.0,138.0,29.0,13.0,12.0,1.0,36.0,169.0,1152.0,5.0,8.0,2.0,8.0,20.0,229.0,18.0,2.0,1.4894,3.0,33.0,45.0,,,1.0,,1.0,,0.0666,1.0,1.0,,,,,,,,,,,,,,,
11735,Steve Sidwell,Midfielder,Brighton,36,England,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,Tim Krul,Goalkeeper,Brighton,36,Netherlands,2017-18,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38499,Tomer Hemed,Forward,Brighton,36,Israel,2017-18,129.0,,0.1101,0.0,4.0,7.0,1.458,7.0,13.0,,87.0,16.0,2.0,21.0,9.0,88.0,1.0,234.0,2.0,7.0,2.0,7.0,,155.0,2.0,3.0,,2.0,848.0,2.0,3.0,88.0,93.0,1.0,14.0,26.0,144.0,,27.0,,9.8509,1.0,,12.0,8.0,2.0,41.0,56.0,13.0,222.0,9.0,62.0,22.0,16.0,3.0,1.0,2.0,,10.0,83.0,7.0,1.0,2.0,67.0,67.0,0.0,226.0,6.0,2.0,136.0,5.0,7.0,1.0,44.0,10.0,2.0,,,2.0,72.0,367.0,,6.0,1.0,2.0,,63.0,1.0,,1.8744,0.0,1.0,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
19071,Uwe Hünemeier,Defender,Brighton,36,Germany,2017-18,,,,0.0,,,,,,,1.0,1.0,,,,3.0,,4.0,,,,1.0,,2.0,,,,,17.0,,,,2.0,,,,,,1.0,,1.098,,,4.0,1.0,,,,,2.0,,1.0,,1.0,,,,,,,1.0,,,,2.0,0.0,4.0,,,3.0,,,,2.0,,,,,1.0,1.0,8.0,,,,,1.0,1.0,,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
