season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436537,33,17,Nottingham_Forest,Away,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,3.0,6.0,2.0,,,0.00018129,,,1.0,0.0,,,,,,,,14.0,,,,,,6.0,,6.3,,,,,2.0,,,,1.0,,3.0,1.0,4.0,0,,12.0,,1.0,,
2024-25,12436537,33,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,1.0,,1.0,5.0,3.0,7.0,1.0,1.0,2.0,1.0,,,,,1.0,5.0,1.0,,,0.0784637,,,1.0,1.0,,,,,,1.0,,45.0,,,,,,7.0,,6.8,,,,,,2.0,2.0,,1.0,1.0,8.0,3.0,9.0,0,,15.0,1.0,,,
2024-25,12436537,33,17,Nottingham_Forest,Away,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,2.0,,2.0,0,,3.0,,1.0,,
2024-25,12436552,34,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,2.0,5.0,2.0,7.0,6.0,2.0,2.0,,,1.0,,,1.0,8.0,2.0,,,0.0119189,0.2909,,,0.0,,,,,,1.0,,90.0,,,,,,10.0,,6.6,,,1.0,,1.0,1.0,,,2.0,2.0,9.0,2.0,11.0,2,,26.0,4.0,,,
2024-25,12436552,34,17,Nottingham_Forest,Home,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,1.0,1.0,2.0,5.0,1.0,1.0,,,,,,,5.0,2.0,,,0.00015922,,,,0.0,,,,,,,,29.0,,,,,,4.0,,6.5,,,,,,1.0,,,,,3.0,1.0,4.0,0,,8.0,2.0,,1.0,
2024-25,12436552,34,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,2.0,,1.0,19.0,5.0,22.0,,,3.0,,,,,,3.0,5.0,4.0,,,0.243706,0.1022,0.5197,1.0,0.0,,,,,,3.0,,90.0,3.0,,,,,24.0,,7.3,,,,,,2.0,9.0,,2.0,1.0,36.0,5.0,32.0,3,,60.0,2.0,3.0,1.0,
2024-25,12436552,34,17,Nottingham_Forest,Home,1011895,510500,Jota Silva,jota-silva,F,True,,,,2.0,,2.0,,,,,,1.0,,,1.0,1.0,2.0,,,0.00290275,0.147,,,0.0,,,,,,,,15.0,,,,,,4.0,,6.6,,,,,1.0,,2.0,,1.0,1.0,5.0,,3.0,1,1.0,10.0,,1.0,,
2024-25,12436552,34,17,Nottingham_Forest,Home,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,2.0,,2.0,,,1.0,,,,,,,,,,,0.00014557,0.0662,,,0.0,,,,,,,,10.0,,,,,,1.0,,6.7,,,1.0,,,,,,,,2.0,,2.0,1,,5.0,1.0,,,
2024-25,12436561,35,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,False,,,2.0,8.0,5.0,13.0,7.0,6.0,2.0,,,2.0,,,,8.0,8.0,,,0.0534178,0.2424,,2.0,0.0,,,,,,1.0,,90.0,,,,,,14.0,,7.0,,,,,3.0,,,,2.0,,15.0,6.0,21.0,2,1.0,37.0,6.0,1.0,,
2024-25,12436561,35,17,Nottingham_Forest,Away,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436561,35,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,1.0,,,25.0,2.0,26.0,1.0,2.0,2.0,,,,,,1.0,2.0,4.0,,,0.0770899,0.1772,0.6872,,0.0,,,,,1.0,1.0,,90.0,2.0,,,,,17.0,,7.2,,,,,,,5.0,,,1.0,34.0,5.0,34.0,2,1.0,51.0,3.0,1.0,,1.0
2024-25,12436561,35,17,Nottingham_Forest,Away,1011895,510500,Jota Silva,jota-silva,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436561,35,17,Nottingham_Forest,Away,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,1.0,2.0,3.0,,,4.0,,,,1.0,,,3.0,,,,0.00091271,,,,0.0,,,,,1.0,,,24.0,,,,,,3.0,,6.4,,,,,1.0,2.0,,,,,2.0,2.0,4.0,0,,12.0,,,,
2024-25,12436574,36,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,,3.0,1.0,4.0,5.0,4.0,2.0,,1.0,1.0,,,,6.0,5.0,,,0.00442943,0.6746,0.853,1.0,0.0,1.0,,,,,1.0,,90.0,1.0,,,,,9.0,,7.3,,,3.0,,1.0,,,,1.0,,10.0,2.0,12.0,5,,23.0,1.0,1.0,,
2024-25,12436574,36,17,Nottingham_Forest,Home,359664,210156,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,17.0,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12436574,36,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,5.0,,,14.0,6.0,15.0,1.0,,2.0,1.0,,1.0,,,1.0,3.0,6.0,,,0.326974,0.0186,,,1.0,,,,,,3.0,,90.0,,,,,,16.0,,7.7,,,,,,3.0,14.0,,,1.0,26.0,6.0,18.0,1,,45.0,2.0,4.0,2.0,
2024-25,12436574,36,17,Nottingham_Forest,Home,1011895,510500,Jota Silva,jota-silva,F,True,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,9.0,,,,,,1.0,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2024-25,12436574,36,17,Nottingham_Forest,Home,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436533,37,17,Nottingham_Forest,Away,50480,60689,Chris Wood,chris-wood,F,False,,,,10.0,2.0,12.0,4.0,2.0,2.0,,1.0,,1.0,,4.0,10.0,4.0,,,0.115318,0.2092,0.0367,,0.0,,,,1.0,,2.0,,90.0,1.0,,,,,21.0,,6.8,,,1.0,,1.0,1.0,,,1.0,1.0,23.0,3.0,26.0,2,1.0,41.0,1.0,1.0,,1.0
2024-25,12436533,37,17,Nottingham_Forest,Away,979232,449434,Anthony Elanga,anthony-elanga,F,False,3.0,,,15.0,1.0,13.0,1.0,,1.0,,1.0,,,,2.0,4.0,3.0,,,0.442761,0.1754,0.1756,,1.0,,,,,,2.0,,89.0,1.0,,,,,10.0,,7.0,,,,,,1.0,6.0,,,,19.0,2.0,15.0,1,1.0,31.0,2.0,2.0,,1.0
2024-25,12436533,37,17,Nottingham_Forest,Away,1011895,510500,Jota Silva,jota-silva,F,True,,,,,,,1.0,,,,,1.0,,,,1.0,2.0,,,,0.0804,,,0.0,,,,,,,,12.0,,,,,,,,6.2,,,,,,,,,,,,,,1,2.0,3.0,,,,1.0
2024-25,12436533,37,17,Nottingham_Forest,Away,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436556,38,17,Nottingham_Forest,Home,50480,60689,Chris Wood,chris-wood,F,False,,,1.0,5.0,4.0,9.0,5.0,,2.0,,2.0,,,,,5.0,1.0,,,0.00619858,0.8225,,,0.0,,,,,,,,90.0,,,,,,2.0,,6.1,,,3.0,,1.0,,,,1.0,1.0,7.0,4.0,11.0,3,,17.0,,1.0,,
2024-25,12436556,38,17,Nottingham_Forest,Home,979232,449434,Anthony Elanga,anthony-elanga,F,False,2.0,,,19.0,5.0,22.0,1.0,,2.0,,,,,,1.0,5.0,5.0,,,0.155967,0.0549,0.1179,1.0,0.0,,,,,,1.0,,90.0,2.0,,,,,22.0,,7.1,,,,,,2.0,9.0,,,2.0,32.0,6.0,29.0,2,,54.0,5.0,5.0,,
2024-25,12436556,38,17,Nottingham_Forest,Home,1011895,510500,Jota Silva,jota-silva,F,True,,,,,2.0,2.0,1.0,,1.0,,,,1.0,,,3.0,,,,5.047e-05,,,,0.0,,,,,,,,16.0,,,,,,3.0,,6.3,,,,,,1.0,,,1.0,,1.0,2.0,3.0,0,,6.0,,,,
2024-25,12436556,38,17,Nottingham_Forest,Home,1015733,502222,Ramón Sosa,ramon-sosa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
