season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436486,11,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,8.0,3.0,10.0,3.0,3.0,,2.0,,,,,,,,4.0,6.0,,,0.0499137,0.1687,0.1111,1.0,0.0,,,,,1.0,1.0,,75.0,1.0,,,,,,11.0,,,7.5,,,3.0,,,,,1.0,,,,13.0,5.0,17.0,,,4,2.0,33.0,4.0,1.0,,1.0
2024-25,12436486,11,11,Everton,Away,829570,221399,Jack Harrison,jack-harrison,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,1.0,,,6.5,,,,,,,,1.0,,,,1.0,,,,,0,,1.0,,,,
2024-25,12436486,11,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,4.0,4.0,,,2.26e-06,,,,0.0,,,,,,,,15.0,,,,,,,3.0,,,6.6,,,,,,2.0,2.0,,,,,,2.0,2.0,,,0,,9.0,1.0,1.0,1.0,
2024-25,12436488,12,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,3.0,3.0,6.0,5.0,3.0,,1.0,,,1.0,,,,1.0,7.0,4.0,,,0.0105324,0.1803,0.2576,1.0,0.0,,,,,,1.0,,90.0,2.0,,,,,,7.0,,,7.2,,,2.0,,,1.0,1.0,,,,1.0,7.0,3.0,10.0,,,5,,24.0,1.0,1.0,,
2024-25,12436488,12,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436488,12,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,2.0,1.0,3.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,3.0,3.0,,,0.00128021,0.3833,0.0339,,0.0,,,,,,,,18.0,1.0,,,,,,2.0,,,6.7,,,2.0,,,,1.0,,,,1.0,2.0,2.0,4.0,,,4,,12.0,,1.0,1.0,
2024-25,12436505,13,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,4.0,1.0,5.0,,1.0,,2.0,,1.0,,,,,1.0,2.0,2.0,,,0.00122836,0.1744,0.1133,,0.0,,,,,,,,23.0,1.0,,,,,,3.0,,,6.3,,,,,,,1.0,,,,1.0,4.0,1.0,5.0,,,1,1.0,10.0,1.0,,,1.0
2024-25,12436505,13,11,Everton,Away,829570,221399,Jack Harrison,jack-harrison,F,True,,,,8.0,2.0,10.0,,,,2.0,,,,,,,1.0,2.0,,,,0.00651828,,,1.0,0.0,,,,,,,,24.0,,,,,,,6.0,,,6.5,,,,,,,,1.0,,,,11.0,2.0,12.0,,,0,,16.0,1.0,,,
2024-25,12436505,13,11,Everton,Away,987489,486385,Beto,beto,F,False,,,,1.0,2.0,3.0,5.0,1.0,,,,,,,,,1.0,9.0,5.0,,,0.00017597,0.1512,,2.0,0.0,,,,,,,,67.0,,,,,,,5.0,,,6.7,,,2.0,,,,2.0,,,,1.0,2.0,2.0,4.0,,,2,1.0,17.0,,2.0,1.0,
2024-25,12436947,14,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,12.0,1.0,13.0,5.0,3.0,,,,1.0,,1.0,,,2.0,8.0,5.0,,,0.0100453,0.3067,0.2297,1.0,0.0,,,,,,,,83.0,1.0,,,,,,8.0,,,6.6,,,1.0,,,2.0,,1.0,,,1.0,17.0,1.0,17.0,,,2,,30.0,1.0,2.0,,
2024-25,12436947,14,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,True,,,,1.0,,1.0,,,,,,1.0,1.0,,,,2.0,3.0,1.0,,,0.00017312,0.3879,,,0.0,,,,,,,,16.0,,,,,,,6.0,,,6.2,,,2.0,,,,1.0,1.0,,,,3.0,,2.0,,,3,1.0,12.0,,,,1.0
2024-25,12436947,14,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436947,14,11,Everton,Home,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,,2.0,,,,,,,,,,,1.0,3.0,1.0,,,0.0607257,,,,0.0,,,,,,,,12.0,,,,,,,4.0,,,6.3,,,,,,,3.0,,,,1.0,3.0,,3.0,,,0,,8.0,,,1.0,
2024-25,13344418,15,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,True,1.0,,,14.0,7.0,20.0,2.0,1.0,,3.0,,,1.0,,,,1.0,8.0,8.0,,,0.0948374,0.12,,,0.0,,,,,1.0,1.0,,65.0,,,,,,,16.0,,,7.0,,,1.0,,,,6.0,4.0,,2.0,,21.0,7.0,24.0,,,2,3.0,55.0,2.0,3.0,1.0,3.0
2024-25,13344418,15,11,Everton,Home,987489,486385,Beto,beto,F,False,,,,6.0,8.0,14.0,9.0,6.0,,5.0,,,1.0,,,,3.0,14.0,7.0,,,0.0159085,0.6371,0.5785,2.0,0.0,1.0,,,,,2.0,,90.0,2.0,,,,,,14.0,,,7.4,,,1.0,,,,,,,1.0,1.0,11.0,9.0,20.0,,,4,,34.0,5.0,1.0,,
2024-25,13344418,15,11,Everton,Home,1177183,536241,Martin Sherif,martin-sherif,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,4.0,3.0,7.0,4.0,1.0,,3.0,,,,,,,,5.0,3.0,,,0.00133181,,,1.0,0.0,,,,,,,,66.0,,,,,,,6.0,,,6.6,,,,,,,1.0,,,1.0,1.0,6.0,5.0,11.0,,,0,,17.0,2.0,1.0,1.0,
2024-25,12436438,16,11,Everton,Away,829570,221399,Jack Harrison,jack-harrison,F,False,,,1.0,2.0,3.0,5.0,,1.0,,1.0,,,,1.0,,,3.0,6.0,3.0,,,0.00034806,,,,0.0,,,,,1.0,,,66.0,,,,,,,12.0,,,6.4,,,,,,1.0,2.0,2.0,,3.0,,8.0,3.0,9.0,,,0,2.0,23.0,1.0,,,2.0
2024-25,12436438,16,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436438,16,11,Everton,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,,2.0,2.0,3.0,,,,,,,,,3.0,7.0,7.0,,,0.00049021,,,1.0,0.0,,,,,,,,24.0,,,,,,,6.0,,,6.6,,,,,,1.0,4.0,,,,1.0,2.0,1.0,3.0,,,0,1.0,15.0,1.0,,3.0,
2024-25,12436466,17,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,5.0,2.0,7.0,3.0,3.0,,2.0,,,,,,,3.0,10.0,3.0,,,0.00214939,,,3.0,0.0,,,,,1.0,,,73.0,,1.0,,,,,11.0,,,6.4,,,,,,1.0,1.0,,,,2.0,7.0,3.0,10.0,,,0,,24.0,4.0,,,
2024-25,12436466,17,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,2.0,7.0,4.0,11.0,1.0,,,4.0,,1.0,,1.0,,,1.0,5.0,4.0,,,0.00410901,0.5621,0.2754,1.0,0.0,,,,,,,,74.0,1.0,,,,,,6.0,,,6.7,,,,,,3.0,2.0,1.0,,3.0,,10.0,4.0,13.0,,,1,3.0,27.0,1.0,,1.0,3.0
2024-25,12436466,17,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,3.0,2.0,,,4.3e-07,,,1.0,0.0,,,,,,,,17.0,,,,,,,2.0,,,6.5,,,,,,,,,,,,,1.0,1.0,,,0,1.0,6.0,2.0,,,
2024-25,12436466,17,11,Everton,Home,1145627,491012,Youssef Chermiti,youssef-chermiti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436481,18,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,2.0,3.0,5.0,3.0,5.0,,2.0,,,,1.0,,,2.0,8.0,7.0,,,0.00503458,0.1875,,2.0,0.0,,,,,,,,70.0,,,,,,,13.0,,,6.6,,,1.0,,,,,,,,1.0,8.0,4.0,12.0,,,1,1.0,25.0,4.0,1.0,,1.0
2024-25,12436481,18,11,Everton,Away,829570,221399,Jack Harrison,jack-harrison,F,False,4.0,,1.0,8.0,5.0,9.0,2.0,,,2.0,,,1.0,2.0,,,2.0,10.0,2.0,,,0.201091,0.0796,,1.0,0.0,,,,,,3.0,,90.0,,,,,,,14.0,,,6.7,,,,,,2.0,4.0,9.0,,1.0,,16.0,5.0,12.0,,,1,,33.0,1.0,1.0,1.0,
2024-25,12436481,18,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436481,18,11,Everton,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,7.0,,7.0,,1.0,,3.0,,,,,,,,1.0,3.0,,,0.00987208,,,,0.0,,,,,,2.0,,20.0,,,,,,,2.0,,,6.8,,,,,,,2.0,,,,,7.0,,7.0,,,0,,12.0,1.0,1.0,1.0,
2024-25,12436481,18,11,Everton,Away,1145627,491012,Youssef Chermiti,youssef-chermiti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436517,19,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,7.0,,7.0,1.0,3.0,,1.0,,,,,,,1.0,2.0,4.0,,,0.0342021,0.1448,0.1021,,0.0,,,,,,1.0,,22.0,1.0,,,,,,2.0,,,7.1,,,1.0,,,,,,,,1.0,8.0,,8.0,,,2,,12.0,,1.0,,
2024-25,12436517,19,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,1.0,6.0,3.0,9.0,2.0,,,1.0,,,,,,,,3.0,1.0,,,0.0116154,,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,12.0,,,6.7,,,,,,,,4.0,,2.0,,16.0,5.0,17.0,,,0,,25.0,,1.0,,
2024-25,12436517,19,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,3.0,,,0.00110325,0.0386,0.0746,,0.0,,,,,,,,15.0,1.0,,,,,,3.0,,,7.0,,,,,,,,,,,,3.0,,3.0,,,1,1.0,7.0,1.0,1.0,,1.0
2024-25,12436517,19,11,Everton,Home,996985,440323,Armando Broja,armando-broja,F,False,,,,11.0,2.0,13.0,2.0,4.0,,1.0,,,,,,,3.0,9.0,5.0,,,0.00512724,0.0728,,3.0,0.0,,,,,,,,75.0,,,,,,,13.0,,,6.7,,,3.0,,,2.0,1.0,,,,,14.0,3.0,17.0,,,3,,35.0,5.0,1.0,,
2024-25,12436517,19,11,Everton,Home,1145627,491012,Youssef Chermiti,youssef-chermiti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,4.0,5.0,9.0,6.0,3.0,,2.0,,,,,,,1.0,8.0,4.0,,,0.0113671,,,1.0,0.0,,,,,,,,58.0,,,,,,,9.0,,,6.5,,,,,,,,,,,,6.0,5.0,11.0,,,0,1.0,21.0,6.0,,,1.0
2024-25,12436518,20,11,Everton,Away,829570,221399,Jack Harrison,jack-harrison,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436518,20,11,Everton,Away,987489,486385,Beto,beto,F,True,,,,,,,1.0,,,1.0,,,,,,,1.0,3.0,4.0,,,,,,1.0,0.0,,,,,,,,9.0,,,,,,,2.0,,,6.9,,,,,,,3.0,1.0,,,,1.0,,,,,0,,6.0,,1.0,3.0,
2024-25,12436518,20,11,Everton,Away,996985,440323,Armando Broja,armando-broja,F,False,,,,3.0,,3.0,3.0,1.0,,1.0,,,,,,,,3.0,2.0,,,0.0060516,0.0393,,,0.0,,,,,,,,32.0,,,,,,,1.0,,,6.8,,,1.0,,,,,1.0,,,,4.0,,3.0,,,1,1.0,7.0,,,,1.0
2024-25,12436434,21,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,7.0,1.0,8.0,4.0,3.0,,,,2.0,,,,,,6.0,4.0,,,0.00325999,0.5025,,2.0,0.0,,,,,,,,90.0,1.0,,,,,,17.0,,,6.1,,,2.0,,,1.0,1.0,1.0,,,2.0,14.0,2.0,15.0,,,3,,32.0,9.0,,1.0,
2024-25,12436434,21,11,Everton,Home,829570,221399,Jack Harrison,jack-harrison,F,False,,,,10.0,1.0,11.0,3.0,,,3.0,1.0,,,1.0,,,2.0,10.0,2.0,,,0.301939,,,1.0,0.0,,,,,,1.0,,59.0,,,,,,,12.0,,,6.4,,,,,,2.0,3.0,,,1.0,1.0,14.0,4.0,18.0,,,0,2.0,32.0,,,,1.0
2024-25,12436434,21,11,Everton,Home,987489,486385,Beto,beto,F,True,,,,,,,1.0,3.0,,1.0,,,,,,,1.0,3.0,3.0,,,,,,1.0,0.0,,,,,,,,12.0,,,,,,,5.0,,,6.5,,,,,,,,,,1.0,,,2.0,2.0,,,0,,5.0,2.0,,,
2024-25,12436434,21,11,Everton,Home,1177183,536241,Martin Sherif,martin-sherif,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
