season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243608,22,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,11.0,,11.0,4.0,3.0,1.0,,1.0,1.0,1.0,,,7.0,4.0,,,3.0,,,,,,,,90.0,3.0,,,,,12.0,,6.9,,,,,,,2.0,,,1.0,18.0,,16.0,4,,34.0,3.0,1.0,,
2019-20,8243608,22,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243608,22,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,17.0,6.0,23.0,5.0,2.0,8.0,1.0,,2.0,3.0,,1.0,13.0,9.0,,,2.0,,1.0,,,1.0,1.0,,90.0,2.0,,,,,12.0,,8.0,,,1.0,,,5.0,,,4.0,,24.0,7.0,31.0,5,4.0,55.0,1.0,1.0,3.0,3.0
2019-20,8243634,23,11,Everton,Away,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,4.0,6.0,1.0,,,1.0,,,,,1.0,,,16.0,,,,,,7.0,,6.1,,,,,,,1.0,,,,3.0,,2.0,0,1.0,12.0,1.0,,,
2019-20,8243634,23,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,15.0,5.0,20.0,7.0,6.0,4.0,,2.0,1.0,,,,10.0,6.0,,,3.0,,1.0,,,,,,90.0,1.0,,,,,9.0,,7.4,,,2.0,,1.0,,,,1.0,,21.0,6.0,27.0,4,,39.0,2.0,,,
2019-20,8243634,23,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,False,,,,5.0,5.0,10.0,,,2.0,,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,1.0,,74.0,,,,,,7.0,,6.8,,,,,,1.0,2.0,,,,9.0,6.0,13.0,0,,28.0,1.0,3.0,1.0,
2019-20,8243634,23,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,7.0,1.0,8.0,2.0,,4.0,,,1.0,,,1.0,6.0,3.0,,,3.0,,,,,,,,45.0,,,,,,4.0,,6.7,,,1.0,,,1.0,,,,,9.0,1.0,10.0,2,1.0,18.0,1.0,1.0,1.0,1.0
2019-20,8243627,24,11,Everton,Home,226780,113688,Oumar Niasse,oumar-niasse,F,True,,,,,,,1.0,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,9.0,,,,,,2.0,,6.4,,,,,,,,,,,,,,0,1.0,3.0,1.0,,,
2019-20,8243627,24,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,13.0,5.0,17.0,8.0,6.0,4.0,,,,,,,11.0,6.0,,,3.0,,1.0,,1.0,,3.0,,90.0,1.0,1.0,,,,6.0,,8.0,,,3.0,,1.0,1.0,2.0,,,,16.0,6.0,20.0,4,,35.0,1.0,,,
2019-20,8243627,24,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,False,,,,7.0,2.0,9.0,,2.0,4.0,,,,,,1.0,4.0,9.0,,,1.0,,1.0,,,,,,71.0,3.0,,,,,5.0,,7.7,,,,,1.0,5.0,,,,1.0,7.0,2.0,9.0,3,1.0,26.0,2.0,3.0,3.0,1.0
2019-20,8243627,24,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243647,25,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,8.0,5.0,12.0,4.0,4.0,,,1.0,,,,1.0,6.0,5.0,,,1.0,,,,,,,,73.0,1.0,,,,,9.0,,6.4,,,2.0,,1.0,1.0,1.0,,,,14.0,5.0,18.0,3,,28.0,2.0,,1.0,
2019-20,8243647,25,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,2.0,4.0,3.0,,,1.0,1.0,,,,1.0,1.0,,25.0,,,,,,4.0,,6.7,,,1.0,,,,,,,1.0,2.0,,2.0,1,1.0,8.0,1.0,,,1.0
2019-20,8243647,25,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,2.0,9.0,3.0,12.0,10.0,2.0,6.0,1.0,,,,,,12.0,9.0,,,,,,,,,2.0,,90.0,,,,,,18.0,,7.2,,,1.0,,3.0,4.0,,,2.0,,17.0,4.0,21.0,1,2.0,42.0,5.0,3.0,2.0,1.0
2019-20,8243663,26,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,3.0,9.0,8.0,5.0,3.0,,1.0,1.0,1.0,,,9.0,10.0,,,1.0,1.0,1.0,,,,1.0,,90.0,2.0,,,,,18.0,,7.8,,,1.0,,1.0,,,,1.0,,16.0,5.0,21.0,4,,39.0,4.0,5.0,,
2019-20,8243663,26,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243663,26,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,15.0,3.0,18.0,4.0,3.0,4.0,1.0,,1.0,2.0,,2.0,8.0,7.0,,,,,1.0,,1.0,,1.0,,90.0,3.0,,,,,15.0,,8.1,,,1.0,,1.0,2.0,4.0,,,1.0,26.0,3.0,25.0,5,1.0,46.0,2.0,1.0,2.0,1.0
2019-20,8243732,27,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,1.0,,,7.0,1.0,7.0,1.0,10.0,1.0,,2.0,,,,,2.0,11.0,,,1.0,,1.0,,,,,,90.0,3.0,,,,,9.0,,7.1,,,2.0,,2.0,,1.0,,,1.0,12.0,3.0,14.0,5,,29.0,2.0,1.0,,
2019-20,8243732,27,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,8.0,,,,,,2.0,,6.6,,,1.0,,,2.0,,,,,1.0,,1.0,1,,4.0,,,1.0,
2019-20,8243732,27,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,2.0,,,15.0,5.0,18.0,4.0,2.0,4.0,2.0,,,,,3.0,15.0,5.0,,,4.0,,1.0,,,1.0,4.0,,90.0,2.0,,,,,26.0,,7.7,,,2.0,,1.0,5.0,6.0,,2.0,1.0,27.0,7.0,28.0,4,,59.0,4.0,2.0,1.0,
2019-20,8243707,28,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,14.0,3.0,17.0,6.0,5.0,3.0,,1.0,,,,,7.0,10.0,,,1.0,,1.0,,,,1.0,,90.0,3.0,,,,,14.0,,7.4,,,1.0,,3.0,1.0,,,,,19.0,3.0,22.0,4,1.0,46.0,5.0,3.0,1.0,1.0
2019-20,8243707,28,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,2.0,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,1.0,,,8.0,1.0,,,,,,,6.8,,,,,,,,,,,2.0,,2.0,1,,5.0,,,,
2019-20,8243707,28,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,14.0,1.0,15.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,,3.0,9.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,15.0,,6.9,,,3.0,,,4.0,1.0,,2.0,1.0,24.0,2.0,25.0,4,2.0,50.0,1.0,,4.0,2.0
2019-20,8243682,29,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,4.0,4.0,8.0,6.0,4.0,2.0,,1.0,,,,1.0,8.0,6.0,,,2.0,,,,,,,,76.0,,,,,,7.0,,6.2,,,1.0,,,,,,1.0,1.0,7.0,4.0,11.0,1,,19.0,3.0,2.0,,
2019-20,8243682,29,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,1.0,3.0,,3.0,,,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,,,32.0,,,,,,2.0,,6.6,,,,,,1.0,1.0,,1.0,,4.0,,3.0,0,,6.0,1.0,,1.0,
2019-20,8243682,29,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,7.0,1.0,8.0,1.0,1.0,4.0,1.0,,1.0,1.0,,4.0,6.0,8.0,,,1.0,,,,,,1.0,,90.0,1.0,,,,,14.0,,6.7,,,,,,1.0,1.0,,,,13.0,3.0,15.0,2,2.0,35.0,2.0,4.0,1.0,1.0
2019-20,8243682,29,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,1.0,3.0,4.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,2.0,,,14.0,,,,,,1.0,,6.6,,,,,,1.0,,,,,1.0,3.0,4.0,0,,8.0,1.0,,1.0,
2019-20,8684156,30,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,9.0,2.0,11.0,17.0,8.0,1.0,,,,,,3.0,21.0,9.0,,,4.0,,,,,,1.0,,89.0,1.0,,,,,12.0,,6.8,,,1.0,,1.0,,,,1.0,1.0,16.0,3.0,19.0,2,,30.0,1.0,1.0,,
2019-20,8684156,30,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8684156,30,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,4.0,3.0,7.0,5.0,1.0,,,,1.0,,,4.0,11.0,7.0,,,2.0,,,,,,1.0,,90.0,2.0,,,,,9.0,,7.3,,,2.0,,1.0,3.0,,,1.0,,7.0,4.0,11.0,5,1.0,29.0,1.0,2.0,3.0,1.0
2019-20,8684156,30,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,2.0,4.0,5.0,1.0,,2.0,,,,1.0,,,3.0,1.0,,,,,,,,,2.0,,60.0,,,,,,7.0,,6.6,,,,,,2.0,1.0,,,1.0,5.0,4.0,8.0,0,,18.0,3.0,,1.0,
2019-20,8684159,31,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,12.0,3.0,15.0,4.0,7.0,2.0,,,1.0,,,2.0,9.0,11.0,,,2.0,,,,,,,,90.0,4.0,,,,,18.0,,7.6,,,2.0,,1.0,3.0,2.0,,1.0,,19.0,6.0,23.0,7,2.0,47.0,3.0,1.0,1.0,1.0
2019-20,8684159,31,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,,,1.0,1.0,1.0,,3.0,,,,,,,4.0,2.0,,,2.0,,,,,,,,11.0,,,,,,3.0,,6.5,,,,,,2.0,,,,,1.0,1.0,2.0,0,,6.0,1.0,1.0,1.0,
2019-20,8684159,31,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,11.0,5.0,16.0,3.0,1.0,1.0,,,2.0,,,,4.0,3.0,,,1.0,,,,,,,,79.0,,,,,,6.0,,6.7,,,,,,,,,,1.0,14.0,6.0,20.0,2,1.0,26.0,2.0,1.0,,1.0
2019-20,8684159,31,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,0,1.0,4.0,,,,1.0
2019-20,8684170,32,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,13.0,4.0,17.0,11.0,12.0,2.0,,,1.0,1.0,,1.0,15.0,14.0,,,3.0,,,,,,,,90.0,,,,,,16.0,,6.8,,,,,1.0,1.0,,,1.0,,24.0,5.0,29.0,1,,40.0,3.0,1.0,1.0,
2019-20,8684170,32,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684170,32,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,6.0,2.0,8.0,,2.0,1.0,,,,1.0,,,3.0,7.0,,,1.0,,1.0,,,1.0,,,57.0,1.0,,,,,6.0,,7.4,,,1.0,,,2.0,,,,,10.0,3.0,13.0,2,2.0,24.0,,2.0,1.0,
2019-20,8684170,32,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,1.0,11.0,5.0,16.0,1.0,1.0,4.0,,,,,,2.0,5.0,8.0,,,1.0,1.0,,,,2.0,2.0,,79.0,,,,,,11.0,,7.3,,,,,,3.0,,,2.0,,14.0,7.0,21.0,0,4.0,39.0,1.0,1.0,2.0,2.0
2019-20,8692238,33,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,3.0,11.0,2.0,13.0,5.0,3.0,1.0,,,2.0,,,1.0,6.0,3.0,,,,,,,,1.0,,,90.0,1.0,,,,,6.0,,6.8,,,,,3.0,,1.0,,3.0,2.0,16.0,2.0,17.0,3,,28.0,,,,
2019-20,8692238,33,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,,,,,1.0,,,,,,,,,3.0,2.0,,,2.0,,,,,,,,13.0,1.0,,,,,3.0,,6.8,,,,,,1.0,1.0,,1.0,,2.0,1.0,2.0,1,1.0,6.0,,,1.0,1.0
2019-20,8692238,33,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,9.0,1.0,10.0,1.0,3.0,4.0,,,,,,1.0,3.0,11.0,,,1.0,,,,,,,,90.0,,,,,,12.0,,6.9,,,1.0,,,,2.0,,2.0,,15.0,2.0,15.0,1,1.0,33.0,4.0,7.0,,1.0
2019-20,8692238,33,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,1.0,,,7.0,3.0,9.0,,,,,,,2.0,,3.0,6.0,3.0,,,1.0,,,,,2.0,2.0,,45.0,1.0,,,,,6.0,,6.9,,,1.0,,,1.0,1.0,,,,7.0,4.0,10.0,2,1.0,24.0,1.0,1.0,1.0,
2019-20,8692248,34,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,3.0,1.0,4.0,6.0,2.0,,,1.0,,,,,7.0,4.0,,,1.0,,,,,,,,68.0,,,,,,8.0,,6.2,,,1.0,,1.0,1.0,,,,1.0,7.0,2.0,9.0,1,,16.0,3.0,1.0,1.0,
2019-20,8692248,34,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,4.0,1.0,,,1.0,,,,,,,,22.0,,,,,,3.0,,6.4,,,,,,2.0,,,,,1.0,1.0,2.0,0,,7.0,1.0,,1.0,
2019-20,8692248,34,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,4.0,4.0,8.0,3.0,1.0,4.0,1.0,,,,,3.0,9.0,8.0,,,2.0,,1.0,,,,1.0,,90.0,1.0,,,,,12.0,,7.6,,,1.0,,2.0,3.0,,,,1.0,6.0,6.0,12.0,2,1.0,37.0,3.0,4.0,2.0,1.0
2019-20,8692248,34,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,1.0,7.0,4.0,11.0,,,3.0,,,,3.0,,,7.0,4.0,,,3.0,,,,,1.0,,,74.0,,1.0,,,,9.0,,6.4,,,,,1.0,2.0,2.0,,3.0,,13.0,4.0,15.0,0,1.0,33.0,1.0,2.0,1.0,1.0
2019-20,8692252,35,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,6.0,3.0,9.0,4.0,4.0,1.0,,,,,,,4.0,5.0,,,,,,,,1.0,,,90.0,2.0,,,,,9.0,,6.9,,,,,,,,,,,12.0,3.0,15.0,2,,24.0,3.0,1.0,,
2019-20,8692252,35,11,Everton,Away,835601,242058,Moise Kean,moise-kean,F,True,,,,3.0,,3.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,27.0,,,,,,3.0,,6.3,,,,,,1.0,,,,,3.0,,3.0,0,,6.0,1.0,,,
2019-20,8692252,35,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,4.0,4.0,8.0,1.0,,2.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,63.0,,,,,,4.0,,6.6,,,,,3.0,,1.0,,,,7.0,4.0,10.0,0,1.0,18.0,,,,1.0
2019-20,8692252,35,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,6.0,10.0,16.0,1.0,,1.0,,,1.0,3.0,,,4.0,5.0,,,,,,,,1.0,,,56.0,,,,,,3.0,,6.4,,,,,,3.0,,,1.0,,7.0,10.0,17.0,1,,27.0,2.0,2.0,3.0,
2019-20,8692266,36,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,1.0,9.0,4.0,13.0,5.0,5.0,1.0,,1.0,,,,,5.0,7.0,,,,,,,,,,,90.0,,,,,,9.0,,6.6,,,2.0,,1.0,1.0,1.0,,1.0,,15.0,4.0,18.0,2,,29.0,3.0,1.0,1.0,
2019-20,8692266,36,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,True,,,,1.0,,1.0,2.0,,,,,,,,1.0,3.0,,,,,,,,,,,,16.0,,,,,,1.0,,6.5,,,1.0,,,,,,,,1.0,,1.0,1,,3.0,,,,
2019-20,8692266,36,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,4.0,2.0,6.0,3.0,1.0,2.0,,,,1.0,,,7.0,6.0,,,3.0,,,,,,,,74.0,,,,,,13.0,,6.8,,,1.0,,,5.0,2.0,,,,10.0,2.0,10.0,1,,27.0,6.0,,5.0,
2019-20,8692266,36,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,28.0,,1.0,,,,3.0,,6.6,,,,,,1.0,1.0,,,,6.0,2.0,7.0,0,,15.0,,3.0,,
2019-20,8692280,37,11,Everton,Away,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,8.0,1.0,9.0,7.0,3.0,1.0,,1.0,,,,,13.0,4.0,,,6.0,,,,1.0,,,,90.0,1.0,,,,,8.0,,6.4,,,1.0,,3.0,1.0,,,,1.0,12.0,1.0,13.0,2,,23.0,2.0,1.0,,
2019-20,8692280,37,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,11.0,8.0,19.0,1.0,2.0,5.0,,,,,,3.0,11.0,6.0,,,3.0,,1.0,,,1.0,,,90.0,1.0,,,,,26.0,,6.7,,,,,,6.0,1.0,,3.0,,18.0,12.0,29.0,1,1.0,54.0,7.0,1.0,2.0,1.0
2019-20,8692280,37,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,1.0,,1.0,,,,,,,,,,1.0,4.0,,,1.0,,,,,,,,12.0,,,,,,1.0,,6.8,,,,,,1.0,,,,,2.0,,2.0,0,2.0,6.0,,1.0,1.0,2.0
2019-20,8692280,37,11,Everton,Away,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8692285,38,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,3.0,,3.0,,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,,20.0,,,,,,3.0,,6.6,,,,,1.0,,,,,,4.0,,4.0,0,,8.0,2.0,1.0,,
2019-20,8692285,38,11,Everton,Home,835601,242058,Moise Kean,moise-kean,F,False,1.0,,,5.0,3.0,7.0,3.0,2.0,2.0,1.0,,1.0,,,2.0,9.0,5.0,,,,,1.0,,,,3.0,,70.0,3.0,,,,,9.0,,7.8,,,,,,7.0,1.0,,,,7.0,4.0,10.0,4,,28.0,,,3.0,
2019-20,8692285,38,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,1.0,18.0,8.0,26.0,2.0,2.0,7.0,,,2.0,,,2.0,6.0,5.0,,,2.0,,,,,,,,90.0,,,,1.0,,15.0,,6.0,,,2.0,,1.0,1.0,1.0,,2.0,,27.0,10.0,36.0,4,3.0,53.0,1.0,,,3.0
2019-20,8692285,38,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,True,2.0,,,12.0,2.0,12.0,,,2.0,,,,,,2.0,4.0,2.0,,,1.0,,,,,,,,32.0,,,,,,10.0,,6.5,,,1.0,,,1.0,2.0,,1.0,,15.0,4.0,17.0,1,1.0,27.0,1.0,1.0,,
2019-20,8692285,38,11,Everton,Home,991614,218997,Ellis Simms,ellis-simms,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
