season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576186,10,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,3.0,8.0,10.0,18.0,1.0,,3.0,,,,,,,,1.0,4.0,,,,,,,,,,,30.0,,,,,,,3.0,,7.0,,,,,,1.0,,,4.0,,9.0,12.0,21.0,0,2.0,25.0,,1.0,1.0,2.0
2021-22,9576186,10,36,Brighton_and_Hove_Albion,Away,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,False,,,2.0,46.0,35.0,81.0,1.0,,6.0,,,,1.0,,,2.0,6.0,,,2.0,,,,,,,1.0,,90.0,,,,,,,5.0,,6.5,,,1.0,,1.0,,,,2.0,,47.0,36.0,83.0,1,,89.0,1.0,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,False,,,,16.0,6.0,22.0,1.0,2.0,2.0,,,,,,,2.0,4.0,3.0,,2.0,,,,,,,1.0,,65.0,,,,,,,6.0,,6.6,,,1.0,,2.0,,1.0,,1.0,,19.0,6.0,24.0,1,,33.0,1.0,1.0,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,4.0,39.0,36.0,75.0,1.0,1.0,7.0,,,1.0,,,,2.0,4.0,6.0,,1.0,,,,,,1.0,,,90.0,,,,,,,7.0,,7.1,,,,,2.0,,,,4.0,,42.0,37.0,79.0,1,5.0,94.0,,,,4.0
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,881132,423649,Enock Mwepu,enock-mwepu,M,False,,,,5.0,2.0,7.0,1.0,,3.0,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,45.0,,,,,,,3.0,,6.6,,,,,,,,,,,7.0,2.0,9.0,0,1.0,12.0,1.0,,,1.0
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,1.0,11.0,4.0,15.0,,,2.0,,,1.0,,,,1.0,4.0,2.0,,1.0,,,,,,,,,45.0,,,,,,,5.0,,6.3,,,,,2.0,2.0,,,1.0,,13.0,4.0,17.0,1,1.0,26.0,,1.0,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,904848,209045,Taylor Richards,taylor-richards,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576153,11,36,Brighton_and_Hove_Albion,Home,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,1.0,13.0,9.0,22.0,,,2.0,,,,,,,1.0,2.0,4.0,,,,,,,,,,,90.0,,,,,,,5.0,,6.6,,,,,,3.0,,,1.0,,14.0,9.0,23.0,0,,33.0,2.0,2.0,2.0,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,False,1.0,,1.0,25.0,13.0,37.0,,1.0,1.0,,,1.0,2.0,,,,2.0,3.0,,,,,,,,,2.0,,88.0,,1.0,,,,,19.0,,6.9,,,,,,1.0,11.0,,2.0,,41.0,13.0,43.0,1,1.0,70.0,3.0,,1.0,1.0
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,,,3.0,8.0,12.0,20.0,,,2.0,,,,,,,,,3.0,,,,,,,,1.0,,,26.0,,,,,,,4.0,,6.7,,,,,,2.0,,,5.0,,11.0,12.0,23.0,0,,30.0,1.0,1.0,2.0,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,3.0,27.0,23.0,50.0,,1.0,9.0,,,,1.0,,,2.0,4.0,11.0,,1.0,,,,,,1.0,,,90.0,,,,,,,7.0,,7.4,,,,,1.0,3.0,,,4.0,,28.0,26.0,54.0,0,7.0,70.0,1.0,,3.0,6.0
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,False,1.0,,1.0,15.0,12.0,26.0,2.0,1.0,7.0,,,,2.0,,,,7.0,2.0,,3.0,,,,,,,,,90.0,,,,,,,11.0,,6.3,,,,,3.0,1.0,3.0,,4.0,,20.0,16.0,33.0,0,,44.0,2.0,,1.0,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,2.0,2.0,4.0,,,2.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1,,7.0,,1.0,,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,904848,209045,Taylor Richards,taylor-richards,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576068,12,36,Brighton_and_Hove_Albion,Away,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,False,1.0,,5.0,26.0,28.0,53.0,2.0,,8.0,1.0,,,2.0,,,,6.0,,,1.0,,,,,,3.0,4.0,,90.0,,1.0,,,,,13.0,,7.4,,,1.0,,,1.0,7.0,,5.0,1.0,35.0,29.0,57.0,1,,76.0,2.0,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,,,,,,,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,1.0,,,,14.0,2.0,,,,,,5.0,,7.0,,,,,,1.0,,,1.0,1.0,3.0,,3.0,2,,8.0,1.0,,1.0,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,13.0,13.0,26.0,1.0,1.0,6.0,,,,,,,,4.0,4.0,,1.0,,,,,,3.0,,,90.0,,,,,,,10.0,,7.1,,,2.0,,,3.0,,,1.0,,18.0,14.0,32.0,2,2.0,47.0,2.0,,1.0,1.0
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,881132,423649,Enock Mwepu,enock-mwepu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,False,,,,12.0,4.0,16.0,5.0,2.0,5.0,,,,,,,1.0,9.0,6.0,,1.0,,,,,1.0,,2.0,,82.0,,,,,,,30.0,,7.2,,,4.0,,1.0,2.0,2.0,,1.0,,29.0,7.0,34.0,4,2.0,65.0,7.0,2.0,,2.0
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,904848,209045,Taylor Richards,taylor-richards,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576090,13,36,Brighton_and_Hove_Albion,Home,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,8.0,,,,,,,3.0,,6.5,,,,,,2.0,,,,,2.0,2.0,4.0,0,,9.0,,1.0,1.0,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,False,,,1.0,22.0,5.0,27.0,2.0,,1.0,,,,1.0,,,1.0,5.0,4.0,,,,,,,,,,,85.0,,,,,,,8.0,,6.7,,,1.0,,,3.0,,,1.0,,25.0,6.0,31.0,1,1.0,42.0,2.0,1.0,2.0,1.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,1.0,,2.0,25.0,10.0,34.0,,,5.0,1.0,,,1.0,,,1.0,4.0,3.0,,2.0,,,,,,1.0,1.0,,77.0,,,,,,,16.0,,7.4,,,,,2.0,,4.0,,2.0,,39.0,10.0,45.0,0,3.0,59.0,,,,2.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,2.0,35.0,26.0,61.0,,1.0,9.0,,,,1.0,,,1.0,4.0,7.0,,2.0,,,,,,,1.0,,90.0,,,,,,,5.0,,7.2,,,,,4.0,3.0,,,3.0,,38.0,26.0,64.0,0,1.0,77.0,1.0,2.0,3.0,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,881132,423649,Enock Mwepu,enock-mwepu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,False,1.0,,1.0,21.0,17.0,37.0,1.0,,6.0,,1.0,,1.0,,,,4.0,6.0,,,,,,,,,1.0,,90.0,1.0,1.0,,,,,17.0,,7.1,,,,,2.0,2.0,6.0,,2.0,,34.0,19.0,47.0,1,5.0,68.0,,1.0,,3.0
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576206,14,36,Brighton_and_Hove_Albion,Away,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,False,,,,1.0,1.0,2.0,,,1.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,13.0,,,,,,,3.0,,6.3,,,,,,,,,,,2.0,1.0,3.0,0,1.0,7.0,2.0,,,1.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,False,2.0,,,16.0,7.0,21.0,1.0,,4.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,55.0,,,,,,,4.0,,6.7,,,,,2.0,,2.0,,,,17.0,9.0,24.0,0,1.0,32.0,,,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,,,,3.0,3.0,6.0,,1.0,4.0,,,,1.0,,,1.0,4.0,3.0,,2.0,,,,,,1.0,,,27.0,,,,,,,5.0,,6.6,,,,,,1.0,,,1.0,,4.0,4.0,8.0,0,,17.0,1.0,1.0,1.0,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,3.0,18.0,23.0,41.0,1.0,,7.0,,,,,,,1.0,6.0,4.0,,3.0,,,,,,2.0,,,90.0,,,,,,,9.0,,6.9,,,2.0,,4.0,2.0,,,4.0,,21.0,25.0,46.0,2,2.0,64.0,1.0,1.0,1.0,1.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,881132,423649,Enock Mwepu,enock-mwepu,M,False,,,1.0,12.0,8.0,20.0,3.0,3.0,9.0,,,1.0,4.0,,,,9.0,8.0,,2.0,,,,,,,,,90.0,1.0,,,,,,24.0,,6.5,,,,,1.0,1.0,,,8.0,,29.0,13.0,42.0,2,3.0,59.0,1.0,1.0,1.0,1.0
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,True,,,,1.0,2.0,3.0,,,1.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,,,1.0,,12.0,,,,,,,3.0,,7.2,,,,,,,1.0,,,,4.0,2.0,5.0,2,1.0,10.0,,1.0,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576079,15,36,Brighton_and_Hove_Albion,Away,904848,209045,Taylor Richards,taylor-richards,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,False,2.0,,1.0,36.0,19.0,53.0,1.0,1.0,5.0,,,,,,,1.0,3.0,3.0,,1.0,,,,,,1.0,2.0,,78.0,,,,,,,13.0,,7.0,,,,,,,8.0,,2.0,,46.0,19.0,57.0,0,2.0,71.0,,,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,False,1.0,,2.0,26.0,3.0,28.0,6.0,,2.0,,,,2.0,,,1.0,10.0,3.0,,1.0,,,,,,1.0,2.0,,90.0,,,,,,,8.0,,6.6,,,,,2.0,,4.0,,2.0,2.0,31.0,4.0,31.0,0,1.0,46.0,1.0,2.0,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,1.0,13.0,17.0,30.0,,,3.0,,,,,,,1.0,1.0,3.0,,,,,,,,2.0,,,62.0,,,,,,,3.0,,6.9,,,1.0,,1.0,,1.0,,1.0,,14.0,18.0,31.0,1,2.0,42.0,,1.0,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,871822,235382,Steven Alzate,steven-alzate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,881132,423649,Enock Mwepu,enock-mwepu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,True,,,,3.0,,3.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,,,1.0,,,,4.0,,3.0,0,1.0,6.0,,,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,,18.0,10.0,28.0,1.0,1.0,6.0,,1.0,3.0,,,,,3.0,5.0,,2.0,,,,,,,,,90.0,,1.0,,,,,11.0,,6.6,,,2.0,,,,2.0,,,,25.0,10.0,33.0,5,2.0,52.0,3.0,2.0,,1.0
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,983816,441192,Jeremy Sarmiento,jeremy-sarmiento,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10144879,16,36,Brighton_and_Hove_Albion,Home,1004556,433138,Marc Leonard,marc-leonard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,True,,,,6.0,2.0,8.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,20.0,,,,,,,6.0,,6.6,,,,,,,,,,,8.0,3.0,11.0,0,,14.0,3.0,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,False,2.0,,,17.0,5.0,20.0,,1.0,5.0,,,1.0,2.0,,,4.0,10.0,6.0,,3.0,,,,,,2.0,2.0,,90.0,,,,,,,16.0,,7.2,,,1.0,,1.0,4.0,9.0,,1.0,1.0,28.0,5.0,24.0,2,1.0,55.0,,1.0,3.0,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,2.0,27.0,26.0,53.0,,1.0,9.0,,,,,,,,1.0,4.0,,1.0,,,,,,1.0,,,84.0,,,,,,,5.0,,7.0,,,,,2.0,2.0,,,2.0,,31.0,27.0,58.0,0,1.0,68.0,,,2.0,1.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,871822,235382,Steven Alzate,steven-alzate,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,881132,423649,Enock Mwepu,enock-mwepu,M,False,,,1.0,27.0,6.0,33.0,,,5.0,,2.0,,3.0,,,2.0,6.0,4.0,,,,,,,,,1.0,,84.0,1.0,,,,,,11.0,,5.9,,,3.0,,,2.0,,,3.0,,33.0,6.0,39.0,4,1.0,53.0,2.0,2.0,1.0,1.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,False,1.0,,,29.0,20.0,48.0,4.0,,8.0,1.0,,,3.0,,,2.0,12.0,3.0,,3.0,,,,,,2.0,1.0,,90.0,,,,,,,19.0,,6.7,,,,,,,6.0,,,,43.0,20.0,57.0,0,2.0,75.0,3.0,1.0,,1.0
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,True,,,,12.0,13.0,25.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,,1.0,,,29.0,,,,,,,9.0,,6.8,,,1.0,,,,3.0,,,,20.0,14.0,31.0,1,,38.0,,1.0,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,904848,209045,Taylor Richards,taylor-richards,M,True,,,,7.0,,7.0,,1.0,1.0,,,,1.0,,,,3.0,3.0,,1.0,,,,,,,,,20.0,,,,,,,4.0,,6.5,,,,,,1.0,,,,,10.0,,10.0,0,1.0,15.0,,1.0,,
2021-22,9576104,17,36,Brighton_and_Hove_Albion,Home,1004556,433138,Marc Leonard,marc-leonard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,False,1.0,,3.0,16.0,17.0,32.0,1.0,1.0,7.0,,,,2.0,,,,4.0,2.0,,1.0,,,,,,1.0,2.0,,60.0,,1.0,,,,,9.0,,7.1,,,1.0,,1.0,1.0,3.0,,4.0,,22.0,19.0,38.0,1,,49.0,1.0,,1.0,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,2.0,20.0,32.0,52.0,1.0,,10.0,,1.0,,1.0,,,3.0,7.0,9.0,,1.0,,,,,,6.0,,,90.0,,2.0,,,,,13.0,,7.4,,,2.0,,2.0,3.0,1.0,,2.0,,23.0,34.0,56.0,2,4.0,96.0,4.0,3.0,2.0,2.0
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,871822,235382,Steven Alzate,steven-alzate,M,True,,,,6.0,6.0,12.0,,,4.0,,,,2.0,,,,2.0,2.0,,,,,,,,1.0,,,30.0,,1.0,,,,,4.0,,6.7,,,,,2.0,,,,1.0,,8.0,8.0,16.0,0,2.0,26.0,,,,1.0
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,886242,243505,Jakub Moder,jakub-moder,M,False,,,1.0,17.0,5.0,22.0,2.0,,3.0,1.0,1.0,,3.0,,,1.0,7.0,2.0,,1.0,,,,,1.0,1.0,1.0,,90.0,2.0,,,,,,12.0,,6.7,,,1.0,,,,1.0,,1.0,,23.0,7.0,29.0,3,1.0,44.0,2.0,1.0,,1.0
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,,,3.0,33.0,12.0,45.0,1.0,1.0,6.0,,,,4.0,,,2.0,10.0,5.0,,3.0,,,,,,4.0,1.0,,90.0,1.0,,,,,,15.0,,6.7,,,1.0,,1.0,2.0,1.0,,4.0,,42.0,14.0,55.0,2,2.0,74.0,1.0,1.0,1.0,2.0
2021-22,10098608,18,36,Brighton_and_Hove_Albion,Away,987650,486672,Moisés Caicedo,moises-caicedo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,17054,39155,Adam Lallana,adam-lallana,M,False,,,1.0,23.0,30.0,53.0,1.0,1.0,9.0,,,,,,,1.0,2.0,8.0,1.0,,,,,,,3.0,1.0,,85.0,,,,,,,6.0,,7.5,,,1.0,,1.0,3.0,,,3.0,,25.0,31.0,56.0,1,4.0,72.0,2.0,,3.0,1.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,48480,60307,Pascal Groß,pascal-gro,M,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,3.0,,6.5,,,1.0,,,,,,1.0,,6.0,1.0,7.0,1,,8.0,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,301288,109345,Solly March,solly-march,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,871822,235382,Steven Alzate,steven-alzate,M,True,,,,4.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,9.0,1.0,,,,,,1.0,,6.8,,,,,,,,,1.0,,4.0,1.0,5.0,1,,8.0,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,881132,423649,Enock Mwepu,enock-mwepu,M,False,,,1.0,19.0,13.0,32.0,3.0,1.0,10.0,1.0,,,,,,,5.0,8.0,,1.0,1.0,,,,,,1.0,,90.0,,,,,,,9.0,,8.0,,,1.0,,2.0,3.0,,,2.0,,26.0,13.0,39.0,1,3.0,59.0,1.0,2.0,2.0,2.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,886242,243505,Jakub Moder,jakub-moder,M,False,,,1.0,24.0,11.0,35.0,1.0,3.0,7.0,,,1.0,3.0,,,1.0,7.0,4.0,,,1.0,,,,,,2.0,,90.0,,,,,,,23.0,,6.5,,,,,,3.0,1.0,,2.0,,34.0,15.0,48.0,1,,70.0,5.0,,1.0,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,895324,243016,Alexis Mac Allister,alexis-mac-allister,M,False,2.0,,1.0,15.0,8.0,21.0,2.0,3.0,6.0,,,1.0,4.0,,,1.0,9.0,7.0,,1.0,,,,,,1.0,1.0,,85.0,,,,,,,22.0,,6.7,,,3.0,,,1.0,8.0,,3.0,,28.0,10.0,30.0,4,1.0,61.0,4.0,3.0,,1.0
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,904848,209045,Taylor Richards,taylor-richards,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576390,19,36,Brighton_and_Hove_Albion,Home,1004556,433138,Marc Leonard,marc-leonard,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,17054,39155,Adam Lallana,adam-lallana,M,False,1.0,,3.0,26.0,15.0,40.0,,1.0,10.0,,,,1.0,,,2.0,3.0,3.0,,,,,,,,,1.0,,90.0,1.0,,,,,,5.0,,7.1,,,2.0,,1.0,,1.0,,3.0,,28.0,16.0,43.0,3,1.0,58.0,,1.0,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,48480,60307,Pascal Groß,pascal-gro,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,301288,109345,Solly March,solly-march,M,False,2.0,,,24.0,10.0,32.0,1.0,,10.0,,,,,,,1.0,3.0,3.0,,1.0,,,,,,,1.0,,90.0,,,,,,,24.0,,6.8,,,,,2.0,2.0,10.0,,5.0,,39.0,16.0,45.0,0,,70.0,2.0,1.0,2.0,
2021-22,9576395,20,36,Brighton_and_Hove_Albion,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,,20.0,20.0,40.0,,,10.0,,,,1.0,,,1.0,4.0,11.0,,1.0,,,,,,2.0,2.0,,90.0,2.0,,,,,,14.0,,7.9,,,,,3.0,3.0,,,1.0,,26.0,22.0,48.0,2,7.0,75.0,4.0,2.0,2.0,4.0
