season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243560,16,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,1.0,,3.0,31.0,8.0,38.0,,1.0,7.0,,,,3.0,,1.0,6.0,5.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,9.0,,7.0,,,,,1.0,1.0,2.0,,4.0,,37.0,9.0,44.0,0,3.0,59.0,1.0,,1.0,3.0
2019-20,8243560,16,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243560,16,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,4.0,14.0,11.0,25.0,1.0,1.0,7.0,,,,3.0,,,6.0,2.0,,,2.0,,,,,,,,65.0,,1.0,,,,,9.0,,6.6,,,1.0,,,,1.0,,8.0,,19.0,14.0,32.0,1,1.0,40.0,1.0,,,1.0
2019-20,8243560,16,49,Sheffield_United,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,1.0,3.0,7.0,10.0,,,2.0,,,,,,,2.0,5.0,,,2.0,,,,,1.0,1.0,,25.0,,,,,,,3.0,,7.3,,,,,1.0,1.0,,,1.0,,4.0,8.0,12.0,0,4.0,22.0,1.0,,1.0,3.0
2019-20,8243560,16,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,,,5.0,21.0,17.0,38.0,1.0,1.0,8.0,1.0,,,1.0,,,3.0,4.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,19.0,,7.2,,,1.0,,,2.0,3.0,,7.0,1.0,33.0,20.0,50.0,1,1.0,65.0,3.0,,2.0,
2019-20,8243567,17,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,1.0,,2.0,21.0,5.0,25.0,1.0,1.0,7.0,,,,,,,2.0,5.0,,,,,2.0,,,,,,90.0,2.0,,,,,,13.0,,8.6,,,,,1.0,4.0,3.0,,2.0,,25.0,9.0,31.0,2,,48.0,2.0,1.0,3.0,
2019-20,8243567,17,49,Sheffield_United,Home,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243567,17,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,2.0,,16.0,49.0,26.0,73.0,1.0,2.0,11.0,2.0,,,1.0,,,5.0,6.0,,,3.0,,,,,1.0,2.0,,86.0,,,,,,,13.0,,8.0,,,,,,,4.0,,21.0,,60.0,27.0,83.0,0,2.0,95.0,1.0,2.0,,
2019-20,8243567,17,49,Sheffield_United,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,4.0,1.0,5.0,,,2.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,2.0,,6.5,,,,,,,1.0,,1.0,,6.0,1.0,6.0,0,,7.0,,,,
2019-20,8243567,17,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,False,1.0,,3.0,35.0,6.0,40.0,3.0,1.0,2.0,1.0,,1.0,,,,4.0,3.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,,13.0,,7.5,,,,,2.0,,4.0,,5.0,,45.0,6.0,47.0,1,2.0,59.0,2.0,,,1.0
2019-20,8243567,17,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2019-20,8243570,18,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,False,1.0,,,9.0,4.0,12.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,53.0,,,,,,,4.0,,6.7,,,,,1.0,1.0,2.0,,,,11.0,4.0,13.0,0,,20.0,2.0,,1.0,
2019-20,8243570,18,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,1.0,11.0,15.0,25.0,1.0,1.0,11.0,,,,1.0,,,2.0,3.0,,,,,,,,,1.0,,82.0,,2.0,,,,,20.0,,6.8,,,,,,1.0,3.0,,11.0,,25.0,19.0,41.0,0,1.0,50.0,2.0,,1.0,
2019-20,8243570,18,49,Sheffield_United,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,1.0,2.0,1.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,3.0,,6.6,,,,,,,,,1.0,,4.0,2.0,6.0,0,,8.0,,,,
2019-20,8243570,18,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,,,1.0,13.0,6.0,19.0,,1.0,6.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,3.0,,,90.0,,,,,,,8.0,,6.8,,,1.0,,2.0,3.0,,,2.0,,14.0,8.0,22.0,1,2.0,38.0,3.0,,1.0,2.0
2019-20,8243570,18,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,2.0,5.0,,5.0,1.0,,1.0,1.0,,,2.0,,,3.0,2.0,,,,,,,,,1.0,,37.0,,,,,,,6.0,,6.7,,,,,,,,,3.0,,7.0,1.0,8.0,0,1.0,14.0,2.0,1.0,,
2019-20,8243587,19,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,1.0,,3.0,20.0,12.0,31.0,2.0,,7.0,,1.0,,,,1.0,4.0,1.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,,,,,,27.0,,6.5,,,1.0,,,1.0,10.0,,7.0,,38.0,16.0,44.0,2,,64.0,3.0,,1.0,
2019-20,8243587,19,49,Sheffield_United,Home,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243587,19,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,5.0,,19.0,43.0,33.0,71.0,1.0,1.0,10.0,,,,1.0,,1.0,4.0,5.0,,,1.0,,1.0,,,1.0,2.0,,90.0,1.0,,,,,,25.0,,8.4,,,1.0,,1.0,2.0,10.0,,27.0,,62.0,37.0,89.0,2,2.0,113.0,,,2.0,1.0
2019-20,8243587,19,49,Sheffield_United,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243587,19,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,False,,,2.0,20.0,15.0,35.0,2.0,1.0,3.0,,,,1.0,,1.0,6.0,4.0,,,2.0,,,,,,,,90.0,,,,,,,9.0,,6.5,,,1.0,,1.0,2.0,,,4.0,,23.0,17.0,40.0,1,,50.0,2.0,1.0,2.0,
2019-20,8243595,20,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,,,3.0,18.0,11.0,29.0,1.0,,11.0,,,,,,1.0,2.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,10.0,,6.9,,,,,,3.0,5.0,,3.0,,25.0,11.0,31.0,0,1.0,48.0,1.0,2.0,3.0,
2019-20,8243595,20,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243595,20,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,5.0,20.0,15.0,34.0,,,7.0,1.0,,,2.0,,,2.0,2.0,,,,,,,,,3.0,,90.0,,1.0,,,,,9.0,,7.3,,,,,6.0,,3.0,,8.0,,27.0,16.0,40.0,0,2.0,55.0,,,,2.0
2019-20,8243595,20,49,Sheffield_United,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,1.0,13.0,7.0,20.0,3.0,,2.0,,,,1.0,,1.0,5.0,2.0,,,,,,,,,,,75.0,,,,,,,7.0,,6.6,,,2.0,,2.0,1.0,,,2.0,,16.0,10.0,26.0,2,1.0,37.0,,,1.0,
2019-20,8243595,20,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243607,21,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,1.0,,,19.0,5.0,23.0,1.0,,4.0,,,,,,2.0,5.0,,,,1.0,,,,,,,,90.0,,,,,,,9.0,,6.1,,,,,1.0,1.0,2.0,,1.0,1.0,24.0,5.0,27.0,0,,38.0,1.0,,,
2019-20,8243607,21,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,,7.0,20.0,27.0,,1.0,8.0,,,,2.0,,,2.0,3.0,,,,,,,,2.0,1.0,,78.0,,1.0,,,,,12.0,,6.7,,,,,3.0,1.0,1.0,,6.0,,15.0,24.0,38.0,0,1.0,47.0,,,1.0,1.0
2019-20,8243607,21,49,Sheffield_United,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,4.0,3.0,7.0,,,,,,,,,,,2.0,,,,,,,,,,,12.0,,,,,,,1.0,,6.8,,,,,,,,,1.0,,5.0,3.0,8.0,0,1.0,10.0,,1.0,,1.0
2019-20,8243607,21,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,1.0,,,11.0,17.0,27.0,1.0,,6.0,,,,2.0,,,3.0,1.0,,,,,,,,,,,90.0,,1.0,,,,,13.0,,6.4,,,1.0,,1.0,,2.0,,2.0,1.0,16.0,20.0,34.0,1,1.0,46.0,5.0,,,1.0
2019-20,8243607,21,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243620,22,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,1.0,,1.0,22.0,14.0,35.0,,1.0,7.0,2.0,,2.0,5.0,,,5.0,5.0,,,,1.0,,,,,3.0,,90.0,,,,,,,17.0,,7.4,,,1.0,,,2.0,6.0,,3.0,,36.0,16.0,46.0,3,2.0,62.0,1.0,,2.0,2.0
2019-20,8243620,22,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,2.0,,6.0,27.0,22.0,47.0,4.0,2.0,10.0,2.0,,,3.0,,,8.0,3.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,18.0,,7.2,,,,,,,6.0,,14.0,,41.0,26.0,61.0,0,1.0,71.0,,,,1.0
2019-20,8243620,22,49,Sheffield_United,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,2.0,9.0,3.0,12.0,,1.0,1.0,,,,,,,2.0,3.0,,,2.0,,,,,,,,20.0,1.0,,,,,,2.0,,7.0,,,,,,1.0,,,2.0,,11.0,3.0,14.0,1,1.0,17.0,,,1.0,1.0
2019-20,8243620,22,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,False,,,,9.0,10.0,19.0,,4.0,4.0,,,1.0,1.0,,,5.0,9.0,,,1.0,,,,,2.0,1.0,,70.0,,,,,,,16.0,,7.0,,,1.0,,,4.0,1.0,,1.0,,19.0,13.0,31.0,2,4.0,48.0,,,1.0,2.0
2019-20,8243620,22,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243610,23,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,2.0,,1.0,19.0,9.0,26.0,1.0,,7.0,1.0,,1.0,3.0,,,5.0,6.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,11.0,,7.7,,,,,2.0,3.0,6.0,,2.0,,29.0,9.0,32.0,2,4.0,51.0,,,2.0,2.0
2019-20,8243610,23,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,3.0,,2.0,23.0,18.0,38.0,,,9.0,,,,2.0,,1.0,4.0,,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,13.0,,6.7,,,1.0,,,,7.0,,7.0,,34.0,19.0,46.0,1,,58.0,,,,
2019-20,8243610,23,49,Sheffield_United,Away,124960,87447,Muhamed Bešić,muhamed-besic,M,True,,,,2.0,1.0,3.0,,1.0,2.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,,14.0,1.0,,,,,,3.0,,6.6,,,,,,,,,1.0,,3.0,2.0,5.0,1,1.0,9.0,,,,1.0
2019-20,8243610,23,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,,,,9.0,7.0,16.0,1.0,,6.0,,,,2.0,,,3.0,1.0,,,,,,,,,,,67.0,,,,,,,10.0,,6.4,,,1.0,,1.0,,1.0,,1.0,,16.0,8.0,23.0,1,1.0,31.0,2.0,,,1.0
2019-20,8243610,23,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243633,24,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,1.0,,,13.0,5.0,17.0,1.0,1.0,5.0,,,,2.0,,,5.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,10.0,,6.3,,,,,2.0,2.0,4.0,,1.0,,20.0,6.0,22.0,0,,38.0,1.0,2.0,1.0,
2019-20,8243633,24,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,2.0,14.0,10.0,23.0,1.0,2.0,9.0,,,,2.0,,,4.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,22.0,,6.4,,,,,2.0,,6.0,,11.0,,31.0,13.0,38.0,0,1.0,52.0,2.0,,,1.0
2019-20,8243633,24,49,Sheffield_United,Home,124960,87447,Muhamed Bešić,muhamed-besic,M,False,,,1.0,15.0,7.0,22.0,,2.0,4.0,,,,1.0,,,3.0,5.0,,,2.0,,,,,,,,78.0,,,,,,,6.0,,6.6,,,,,2.0,2.0,,,1.0,,18.0,9.0,27.0,0,,36.0,1.0,1.0,2.0,
2019-20,8243633,24,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,12.0,,,,,,,2.0,,6.5,,,,,,,2.0,,,1.0,3.0,,1.0,0,,4.0,,1.0,,
2019-20,8243633,24,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243644,25,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,1.0,,1.0,18.0,10.0,27.0,1.0,1.0,3.0,,,1.0,,,,2.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,11.0,,7.1,,,,,,,4.0,,2.0,,26.0,10.0,32.0,1,1.0,44.0,2.0,1.0,,
2019-20,8243644,25,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243644,25,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,3.0,34.0,12.0,45.0,,4.0,6.0,,,,1.0,,,1.0,7.0,,,,,,,,1.0,2.0,,90.0,1.0,1.0,,,,,15.0,,7.8,,,,,3.0,,6.0,,7.0,,45.0,15.0,54.0,1,3.0,72.0,1.0,,,
2019-20,8243644,25,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,True,,,2.0,14.0,2.0,16.0,,,4.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,1.0,,22.0,,,,,,,1.0,,6.8,,,1.0,,1.0,1.0,1.0,,2.0,,15.0,2.0,16.0,1,,22.0,,,1.0,
2019-20,8243644,25,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2019-20,8243644,25,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,7.0,5.0,12.0,1.0,4.0,3.0,,,,,,1.0,4.0,10.0,,,2.0,,,,,2.0,,,68.0,,,,,,,9.0,,7.1,,,,,,,1.0,,2.0,,11.0,6.0,16.0,0,6.0,32.0,3.0,,,4.0
2019-20,8243654,26,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,3.0,,,20.0,8.0,25.0,2.0,2.0,4.0,,,1.0,1.0,,2.0,7.0,7.0,,,1.0,,,,,,2.0,,90.0,,,,,,,20.0,,7.0,,,,,,3.0,8.0,,,,31.0,8.0,31.0,1,3.0,58.0,5.0,1.0,2.0,1.0
2019-20,8243654,26,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,3.0,18.0,21.0,39.0,1.0,3.0,2.0,,,2.0,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,19.0,,6.6,,,,,,,6.0,,8.0,,34.0,24.0,52.0,2,,64.0,,1.0,,
2019-20,8243654,26,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,,2.0,5.0,7.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,29.0,1.0,,,,,,5.0,,7.3,,,1.0,,,,2.0,,1.0,,6.0,5.0,9.0,2,1.0,15.0,1.0,,,
2019-20,8243654,26,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243654,26,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,,,,11.0,3.0,14.0,1.0,4.0,4.0,,,,,,,2.0,7.0,,,1.0,,,,,1.0,,,61.0,,,,,,,10.0,,7.0,,,1.0,,1.0,3.0,1.0,,1.0,,18.0,6.0,23.0,1,,35.0,,,3.0,
2019-20,8243734,27,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,1.0,,,27.0,7.0,33.0,,,8.0,,,2.0,,,,1.0,9.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,24.0,,7.6,,,2.0,,,3.0,9.0,,3.0,,44.0,9.0,44.0,4,2.0,76.0,4.0,4.0,3.0,2.0
2019-20,8243734,27,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,7.0,,12.0,48.0,31.0,72.0,1.0,,8.0,,,,,,1.0,2.0,1.0,,,,,,,,,3.0,,90.0,,,,,,,20.0,,7.7,,,,,,,14.0,,18.0,,63.0,32.0,81.0,0,1.0,101.0,2.0,,,
2019-20,8243734,27,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,True,,,1.0,6.0,2.0,8.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,,,,2.0,,8.0,2.0,10.0,0,,13.0,,,,
2019-20,8243734,27,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,1.0,16.0,4.0,20.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,45.0,,,,,,,8.0,,6.8,,,,,1.0,1.0,1.0,,2.0,1.0,22.0,6.0,27.0,0,2.0,44.0,,,1.0,2.0
2019-20,8243734,27,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,17.0,4.0,21.0,3.0,4.0,4.0,,,,1.0,,1.0,6.0,9.0,,,,,,,,,,,81.0,,,,,,,15.0,,6.7,,,,,,3.0,3.0,,2.0,,27.0,4.0,28.0,0,3.0,47.0,3.0,,2.0,1.0
2019-20,8674007,28,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,3.0,2.0,5.0,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,1.0,,,21.0,,,,,,,4.0,,6.5,,,,,,1.0,,,1.0,,6.0,2.0,8.0,0,,11.0,,,1.0,
2019-20,8674007,28,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,2.0,,6.0,44.0,23.0,65.0,1.0,,4.0,,,,1.0,,,3.0,,,,1.0,,,,,,1.0,,90.0,,,,,,,12.0,,7.0,,,,,1.0,,6.0,,7.0,,54.0,25.0,73.0,0,,82.0,,,,
2019-20,8674007,28,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,,,1.0,28.0,18.0,46.0,,1.0,8.0,,,1.0,2.0,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,12.0,,6.6,,,,,,1.0,2.0,,3.0,,38.0,18.0,54.0,1,3.0,64.0,,1.0,,2.0
2019-20,8674007,28,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8674007,28,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,,,,16.0,6.0,22.0,3.0,3.0,4.0,,,,1.0,,,7.0,4.0,,,3.0,,,,,,,,69.0,,,,,,,7.0,,6.4,,,,,2.0,,2.0,,,,22.0,6.0,26.0,0,,35.0,1.0,1.0,,
2019-20,8243685,29,49,Sheffield_United,Home,27999,47247,John Fleck,john-fleck,M,False,,,2.0,23.0,12.0,35.0,1.0,,8.0,,,,,,1.0,5.0,7.0,,,2.0,,,,,1.0,,,90.0,,,,,,,18.0,,7.2,,,,,2.0,6.0,6.0,,3.0,,34.0,14.0,42.0,0,1.0,68.0,1.0,1.0,5.0,1.0
2019-20,8243685,29,49,Sheffield_United,Home,100637,79934,Oliver Norwood,oliver-norwood,M,False,1.0,,1.0,22.0,11.0,32.0,3.0,2.0,4.0,,,,3.0,,,7.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,13.0,,7.0,,,,,1.0,,8.0,,3.0,,32.0,14.0,38.0,0,2.0,54.0,,,,2.0
2019-20,8243685,29,49,Sheffield_United,Home,149815,153723,John Lundstram,john-lundstram,M,False,1.0,,1.0,21.0,6.0,26.0,2.0,,7.0,1.0,,1.0,2.0,,1.0,8.0,2.0,,,2.0,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,16.0,,7.5,,,2.0,,2.0,1.0,4.0,,3.0,,33.0,7.0,36.0,4,2.0,55.0,,,,2.0
2019-20,8243685,29,49,Sheffield_United,Home,282665,167878,Ben Osborn,ben-osborn,M,True,,,1.0,5.0,5.0,10.0,,,6.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,29.0,,1.0,,,,,4.0,,6.6,,,,,3.0,,1.0,,4.0,,8.0,6.0,13.0,0,,19.0,,1.0,,
2019-20,8243685,29,49,Sheffield_United,Home,793167,207189,Sander Berge,sander-berge,M,True,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,0,,2.0,,,,
2019-20,8684150,30,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,2.0,,1.0,17.0,6.0,21.0,1.0,,3.0,,,,1.0,,,3.0,3.0,,,,,,,,,2.0,,73.0,,,,,,,7.0,,6.7,,,,,,1.0,3.0,,4.0,,22.0,6.0,25.0,0,2.0,34.0,1.0,1.0,,1.0
2019-20,8684150,30,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,5.0,2.0,7.0,,,,,,1.0,,,,,,,,,,,,,,,,17.0,,,,,,,3.0,,6.4,,,,,,,,,1.0,,7.0,2.0,9.0,1,,11.0,1.0,,,
2019-20,8684150,30,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,6.0,47.0,34.0,81.0,,,4.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,17.0,,6.6,,,,,,,5.0,,10.0,,59.0,38.0,92.0,0,2.0,103.0,1.0,1.0,,2.0
2019-20,8684150,30,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,True,,,,8.0,7.0,15.0,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,2.0,,6.4,,,,,1.0,,,,,,9.0,8.0,17.0,0,,18.0,,,,
2019-20,8684150,30,49,Sheffield_United,Away,282665,167878,Ben Osborn,ben-osborn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684150,30,49,Sheffield_United,Away,295137,147612,Richairo Živković,richairo-zivkovic,M,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,16.0,,,,,,,2.0,,6.5,,,,,,,,,,,3.0,1.0,4.0,0,1.0,6.0,1.0,,,1.0
2019-20,8684150,30,49,Sheffield_United,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,25.0,13.0,38.0,1.0,2.0,5.0,,,,,,,4.0,2.0,,,3.0,,,,,1.0,,,66.0,,,,,,,11.0,,6.6,,,,,1.0,,3.0,,3.0,,34.0,13.0,44.0,0,,57.0,2.0,,,
2019-20,8684158,31,49,Sheffield_United,Away,27999,47247,John Fleck,john-fleck,M,False,,,1.0,18.0,9.0,27.0,,,1.0,,,,4.0,,,6.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,10.0,,5.9,,,,,,1.0,3.0,,2.0,,24.0,10.0,31.0,0,1.0,42.0,1.0,2.0,,
2019-20,8684158,31,49,Sheffield_United,Away,31703,49083,Luke Freeman,luke-freeman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8684158,31,49,Sheffield_United,Away,100637,79934,Oliver Norwood,oliver-norwood,M,False,,,4.0,12.0,12.0,24.0,,,3.0,,,,1.0,,,1.0,1.0,,,,,,,,,2.0,,45.0,,,,,,,3.0,,6.7,,,,,,,2.0,,5.0,,15.0,12.0,25.0,0,1.0,31.0,,,,
2019-20,8684158,31,49,Sheffield_United,Away,149815,153723,John Lundstram,john-lundstram,M,False,1.0,,1.0,15.0,16.0,30.0,2.0,1.0,8.0,,,,2.0,,1.0,5.0,6.0,,,,,,,,3.0,,,90.0,,,,,,,8.0,,6.8,,,1.0,,1.0,3.0,2.0,,3.0,,20.0,17.0,35.0,1,,51.0,,2.0,3.0,
