season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,possessionLostCtrl,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2013-14,3965607,28,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965607,28,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965607,28,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,33.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965625,29,14,Liverpool,Home,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965625,29,14,Liverpool,Home,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965625,29,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,77.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965625,29,14,Liverpool,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965625,29,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,13.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965645,30,14,Liverpool,Away,16943,39336,Luis Suárez,luis-suarez,F,False,,1.0,,,20.0,4.0,,1.0,,1.0,1.0,,,8.0,16.0,7.0,,1.0,0.0,1.0,,,,1.0,90.0,2.0,,0.0,,,,7.2,,,2.0,,,7.0,3.0,1.0,1.0,,,29.0,5.0,3.0,,2.0,1.0,3.0,
2013-14,3965645,30,14,Liverpool,Away,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965645,30,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,4.0,,,23.0,3.0,,2.0,1.0,,,,,2.0,8.0,7.0,,1.0,0.0,0.0,,,,1.0,90.0,,,0.0,,1.0,,7.7,,,3.0,,,7.0,1.0,4.0,,,,32.0,3.0,,,1.0,3.0,4.0,
2013-14,3965645,30,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965645,30,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,,25.0,1.0,,5.0,,,,,,3.0,6.0,5.0,,,0.0,0.0,,,,,72.0,,,0.0,,,,6.5,,,,,,5.0,1.0,,,,,30.0,0.0,2.0,,2.0,,3.0,
2013-14,3965659,31,14,Liverpool,Away,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965659,31,14,Liverpool,Away,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965659,31,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965659,31,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965659,31,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965683,32,14,Liverpool,Home,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965683,32,14,Liverpool,Home,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965683,32,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965683,32,14,Liverpool,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965683,32,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965715,33,14,Liverpool,Away,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965715,33,14,Liverpool,Away,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965715,33,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965715,33,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965715,33,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965723,34,14,Liverpool,Home,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965723,34,14,Liverpool,Home,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965723,34,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965723,34,14,Liverpool,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965723,34,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965751,35,14,Liverpool,Away,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965751,35,14,Liverpool,Away,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965751,35,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965751,35,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965763,36,14,Liverpool,Home,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965763,36,14,Liverpool,Home,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965763,36,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965763,36,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965783,37,14,Liverpool,Away,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965783,37,14,Liverpool,Away,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965783,37,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,86.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965783,37,14,Liverpool,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965783,37,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,78.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965803,38,14,Liverpool,Home,16943,39336,Luis Suárez,luis-suarez,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965803,38,14,Liverpool,Home,19356,40270,Iago Aspas,iago-aspas,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,3965803,38,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,80.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
2013-14,3965803,38,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
