season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2014-15,5582628,10,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582628,10,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582628,10,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,79.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582634,11,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582658,12,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582658,12,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582658,12,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582674,13,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582674,13,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582698,14,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582698,14,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582716,15,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582716,15,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582744,16,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582744,16,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,45.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582744,16,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582756,17,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582756,17,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582756,17,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582774,18,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,7.0,2.0,9.0,1.0,,,,,,1.0,,2.0,1.0,,,,0.0,0.0,,,,1.0,,17.0,,,0.0,,,,,2.0,,6.6,,,,,1.0,,,,,2.0,9.0,2.0,11.0,0.0,1.0,14.0,,,,1.0
2014-15,5582774,18,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582774,18,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,18.0,13.0,31.0,1.0,,6.0,,,,,3.0,7.0,6.0,,,2.0,0.0,1.0,,,,2.0,,90.0,1.0,,0.0,,,,,11.0,,7.7,,,2.0,,,4.0,,,,1.0,20.0,14.0,34.0,3.0,,51.0,3.0,3.0,3.0,
2014-15,5582796,19,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582796,19,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582796,19,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582796,19,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582816,20,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582816,20,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,35.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582816,20,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582846,21,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582846,21,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582846,21,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582852,22,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582852,22,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582852,22,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582880,23,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582880,23,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582880,23,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582880,23,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582896,24,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582896,24,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,34.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582896,24,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,82.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582918,25,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582918,25,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582918,25,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582944,26,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582944,26,14,Liverpool,Away,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582944,26,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582958,27,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582958,27,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582958,27,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582958,27,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582958,27,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,83.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5582976,28,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582976,28,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583008,29,14,Liverpool,Away,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583008,29,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,30.0,2.0,1.0,4.0,1.0,1.0,1.0,,4.0,8.0,4.0,,,,0.0,0.0,,1.0,,2.0,,90.0,,,0.0,,,,,,,7.3,,,4.0,,,3.0,1.0,,1.0,,,,36.0,5.0,,,2.0,2.0,1.0,
2014-15,5583008,29,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,2.0,,1.0,,,41.0,,1.0,7.0,,1.0,,,,4.0,11.0,,,3.0,0.0,0.0,,,1.0,4.0,,90.0,,,0.0,,,,,,,7.1,,,1.0,,1.0,5.0,7.0,,1.0,,,,49.0,1.0,2.0,,,5.0,3.0,
2014-15,5583016,30,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583016,30,14,Liverpool,Home,20963,40755,Daniel Sturridge,daniel-sturridge,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583016,30,14,Liverpool,Home,25530,42493,Mario Balotelli,mario-balotelli,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583016,30,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583032,31,14,Liverpool,Away,20963,40755,Daniel Sturridge,daniel-sturridge,F,True,,,,11.0,2.0,13.0,,,1.0,,,,,2.0,2.0,2.0,,,,0.0,0.0,,,,1.0,,44.0,,,0.0,,,,,,,6.8,,,1.0,,1.0,2.0,,,,1.0,12.0,2.0,14.0,1.0,,,3.0,,2.0,
2014-15,5583032,31,14,Liverpool,Away,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583032,31,14,Liverpool,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,2.0,16.0,15.0,30.0,,,2.0,,,2.0,1.0,3.0,11.0,9.0,,,,0.0,0.0,,,,,,90.0,,,0.0,,,,1.0,,,7.4,,,2.0,,,13.0,3.0,,2.0,2.0,24.0,17.0,38.0,4.0,,,2.0,3.0,6.0,
2014-15,5583096,32,14,Liverpool,Home,19659,11037,Rickie Lambert,rickie-lambert,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583096,32,14,Liverpool,Home,89510,77454,Fabio Borini,fabio-borini,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,32.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2014-15,5583096,32,14,Liverpool,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,89.0,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
