playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,oboxTarget,tacklesLost,lastPlayerTackle,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throughBalls,goals,offsides,awayGoals,iboxTarget,shotsOnTargetInBox,rightFootGoals,leftFootGoals,shotsOffTargetIncWoodwork,unsuccessfulCornersIntoBox,handballsConceded,foulWonPenalty,cornersTakenInclShortCorners,unsuccessfulLayoffs,homeGoals,headedGoals,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,secondGoalAssists,expectedGoalsFreekick,penaltiesTaken,penaltyGoals,clearancesOffTheLine,redCards2ndYellow,ownGoalScored,otherGoals
216051,Diogo Dalot,Defender,Man Utd,1,Portugal,2023-24,120.0,24.0,2.447,1.0,10.0,7.0,6.0,1.6065,81.0,20.0,169.0,36.0,3.0,7.0,35.0,242.0,51.0,1492.0,4.0,1.0,58.0,7.0,4.0,24.0,3173.0,26.0,158.0,5.0,1.0,67.0,126.0,1173.0,51.0,39.0,7.0,56.8429,35.0,9.0,96.0,55.0,6.0,94.0,267.0,14.0,2.0,278.0,28.0,507.0,195.0,36.0,4.0,30.0,,18.0,673.0,50.0,56.0,29.0,6.0,220.0,32.0,0.0,1471.0,21.0,403.0,51.0,31.0,16.0,464.0,45.0,37.0,77.0,254.0,2287.0,212.0,,4.0,46.0,601.0,33.0,1.6674,4.0,73.0,103.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,13.0,5.0,2.0,,5.0,2.0,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,3.0,1.0,,
180184,Donny van de Beek,Midfielder,Man Utd,1,Netherlands,2023-24,,,0.0411,0.0,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,2.0,,,,,1.0,,1.0,2.0,,,,1.0,,,,,,,,0.0,,1.0,,,1.0,,,,,1.0,,,,,,,0.0,1.0,,1.0,,,,,,,,1.0,4.0,,,,,,,0.0365,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575034,Ethan Wheatley,Forward,Man Utd,1,England,2023-24,5.0,,,0.0,,,,,1.0,,,3.0,,,,,,,,3.0,,,,,13.0,,1.0,,,2.0,1.0,,,,,0.4022,,,,,,5.0,,,0.0,6.0,2.0,,1.0,3.0,,,,,,,,2.0,,6.0,,0.0,,,3.0,1.0,,,,3.0,2.0,,,8.0,,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488404,Facundo Pellistri,Midfielder,Man Utd,1,Uruguay,2023-24,18.0,,0.3904,0.0,1.0,2.0,,0.3224,5.0,3.0,14.0,9.0,1.0,1.0,1.0,14.0,4.0,74.0,,8.0,10.0,,,,165.0,4.0,22.0,,,11.0,16.0,60.0,13.0,,,2.8492,,,5.0,2.0,1.0,14.0,5.0,6.0,0.0,40.0,6.0,17.0,11.0,9.0,,2.0,,4.0,42.0,2.0,4.0,8.0,1.0,30.0,6.0,0.0,74.0,1.0,31.0,3.0,5.0,1.0,28.0,4.0,1.0,,24.0,133.0,,1.0,,,18.0,4.0,0.7194,0.0,,3.0,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519325,Habeeb Ogunneye,Defender,Man Utd,1,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465527,Hannibal Mejbri,Midfielder,Man Utd,1,Tunisia,2023-24,16.0,,0.482,0.0,,1.0,,0.1867,3.0,1.0,5.0,5.0,,3.0,1.0,6.0,1.0,37.0,,4.0,6.0,1.0,,,130.0,4.0,13.0,,,2.0,11.0,29.0,3.0,,,2.9543,2.0,,,1.0,,12.0,9.0,6.0,0.0,29.0,,9.0,10.0,5.0,,,,1.0,23.0,1.0,1.0,5.0,,23.0,2.0,0.0,36.0,,19.0,3.0,2.0,1.0,11.0,5.0,,2.0,8.0,69.0,,,,,8.0,5.0,0.0261,1.0,1.0,2.0,2.0,1.0,1.0,0.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
577974,Harry Amass,Defender,Man Utd,1,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95658,Harry Maguire,Defender,Man Utd,1,England,2023-24,53.0,1.0,0.9295,0.0,5.0,3.0,,1.5271,24.0,15.0,107.0,22.0,2.0,,18.0,182.0,2.0,1096.0,,4.0,88.0,4.0,,1.0,1650.0,19.0,103.0,1.0,,12.0,34.0,841.0,37.0,,6.0,32.6065,4.0,2.0,83.0,29.0,5.0,34.0,259.0,10.0,0.0,156.0,9.0,429.0,78.0,22.0,,7.0,,2.0,340.0,28.0,2.0,4.0,5.0,68.0,69.0,0.0,1015.0,4.0,199.0,17.0,,24.0,357.0,21.0,25.0,73.0,51.0,1336.0,2.0,1.0,,35.0,575.0,13.0,2.0368,4.0,75.0,59.0,,2.0,6.0,0.0,1.0,1.0,,1.0,12.0,,1.0,1.0,,,2.0,1.0,,,45.0,,,,,,,,45.0,,,,,,,,,,,,,,,
209243,Jadon Sancho,Forward,Man Utd,1,England,2023-24,10.0,,0.074,0.0,,,1.0,,1.0,,6.0,3.0,,,,7.0,1.0,41.0,,3.0,3.0,,,,76.0,3.0,6.0,,,1.0,6.0,34.0,6.0,,,0.9176,1.0,,,1.0,,7.0,18.0,2.0,0.0,16.0,1.0,9.0,10.0,3.0,,1.0,,3.0,22.0,1.0,1.0,5.0,,13.0,,0.0,40.0,1.0,15.0,,3.0,,5.0,,1.0,,9.0,59.0,,,,1.0,12.0,,,0.0,1.0,2.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515504,Joe Hugill,Forward,Man Utd,1,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37642,Jonny Evans,Defender,Man Utd,1,Northern Ireland,2023-24,49.0,,0.2691,0.0,,,1.0,,22.0,1.0,64.0,23.0,1.0,2.0,15.0,100.0,,826.0,,8.0,54.0,2.0,,,1396.0,18.0,75.0,4.0,,14.0,39.0,709.0,8.0,,2.0,24.9772,5.0,4.0,74.0,24.0,,31.0,319.0,13.0,0.0,124.0,7.0,278.0,70.0,23.0,,8.0,,2.0,191.0,20.0,,5.0,,70.0,36.0,0.0,778.0,,114.0,14.0,4.0,18.0,164.0,17.0,23.0,17.0,65.0,1031.0,3.0,7.0,,14.0,535.0,11.0,0.0607,2.0,36.0,51.0,1.0,,,,,,,,1.0,,,,,,,,,,30.0,,,,,,,,30.0,,,,,,,,,,,,1.0,,,
516895,Kobbie Mainoo,Midfielder,Man Utd,1,England,2023-24,109.0,1.0,1.6291,0.0,3.0,5.0,,2.0012,47.0,8.0,96.0,24.0,1.0,24.0,24.0,115.0,5.0,862.0,2.0,,45.0,,2.0,1.0,1938.0,26.0,120.0,3.0,,24.0,101.0,726.0,32.0,,4.0,37.2125,14.0,2.0,27.0,31.0,1.0,83.0,224.0,23.0,1.0,229.0,8.0,221.0,96.0,24.0,2.0,20.0,,22.0,371.0,28.0,5.0,46.0,1.0,184.0,19.0,0.0,857.0,6.0,195.0,27.0,31.0,12.0,257.0,15.0,22.0,21.0,160.0,1176.0,,17.0,2.0,3.0,377.0,13.0,0.8901,3.0,19.0,47.0,8.0,3.0,,1.0,,,3.0,,3.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
221820,Lisandro Martínez,Defender,Man Utd,1,Argentina,2023-24,22.0,,0.0892,0.0,,,,,12.0,,14.0,11.0,1.0,,8.0,31.0,2.0,442.0,,3.0,9.0,,,,648.0,5.0,21.0,1.0,,3.0,17.0,401.0,2.0,,1.0,9.8031,2.0,2.0,23.0,12.0,,17.0,193.0,3.0,0.0,43.0,2.0,129.0,33.0,11.0,,4.0,,1.0,137.0,11.0,2.0,4.0,,34.0,4.0,0.0,412.0,1.0,40.0,8.0,2.0,8.0,82.0,6.0,5.0,10.0,38.0,517.0,,6.0,,4.0,274.0,5.0,,3.0,17.0,10.0,1.0,,,,,,,,,,,,,,,,,,20.0,,,,,,,,20.0,,,,,,,,,,,,1.0,,1.0,
530117,Louis Jackson,Defender,Man Utd,1,Scotland,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106760,Luke Shaw,Defender,Man Utd,1,England,2023-24,39.0,2.0,0.8667,0.0,,,1.0,,11.0,2.0,56.0,12.0,,,12.0,79.0,13.0,551.0,,,23.0,2.0,,9.0,962.0,10.0,34.0,,,17.0,21.0,456.0,13.0,12.0,1.0,17.9275,13.0,2.0,37.0,13.0,,29.0,211.0,3.0,0.0,73.0,7.0,215.0,59.0,12.0,,3.0,,4.0,203.0,13.0,24.0,10.0,,50.0,13.0,0.0,525.0,2.0,142.0,8.0,7.0,11.0,55.0,14.0,6.0,16.0,70.0,776.0,50.0,5.0,,10.0,278.0,11.0,0.0497,6.0,23.0,33.0,2.0,,,,,,,,2.0,10.0,1.0,,19.0,,,,,,8.0,,,,,,,,8.0,,,,,5.0,,,,,,,,,,
176297,Marcus Rashford,Forward,Man Utd,1,England,2023-24,147.0,2.0,2.7622,0.0,23.0,21.0,9.0,7.3466,19.0,39.0,121.0,33.0,2.0,16.0,26.0,142.0,33.0,683.0,7.0,7.0,42.0,5.0,4.0,2.0,2278.0,26.0,103.0,5.0,,32.0,87.0,515.0,155.0,,4.0,41.1234,23.0,4.0,20.0,37.0,16.0,121.0,212.0,21.0,0.0,250.0,14.0,175.0,81.0,33.0,4.0,7.0,,53.0,383.0,32.0,33.0,91.0,16.0,208.0,16.0,0.0,673.0,27.0,342.0,12.0,48.0,1.0,87.0,13.0,4.0,26.0,209.0,1131.0,16.0,14.0,7.0,8.0,160.0,9.0,7.3715,2.0,21.0,22.0,6.0,7.0,12.0,5.0,10.0,10.0,7.0,,18.0,,,1.0,3.0,4.0,2.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0,1.0,0.045,2.0,2.0,,,,
184341,Mason Mount,Midfielder,Man Utd,1,England,2023-24,41.0,2.0,0.373,0.0,3.0,1.0,2.0,0.873,22.0,2.0,28.0,14.0,,8.0,5.0,30.0,5.0,203.0,,9.0,15.0,,,4.0,513.0,9.0,41.0,,,9.0,35.0,167.0,19.0,,1.0,7.7475,6.0,,3.0,13.0,3.0,32.0,56.0,9.0,0.0,82.0,5.0,56.0,37.0,14.0,,8.0,,6.0,124.0,13.0,10.0,12.0,3.0,67.0,6.0,0.0,200.0,4.0,65.0,14.0,4.0,1.0,43.0,10.0,6.0,6.0,48.0,311.0,2.0,5.0,,,53.0,9.0,0.3892,2.0,2.0,8.0,1.0,1.0,,1.0,,,,1.0,1.0,5.0,,,8.0,,0.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
487828,Omari Forson,Forward,Man Utd,1,England,2023-24,4.0,,0.0165,0.0,1.0,,,,2.0,,3.0,4.0,1.0,,1.0,3.0,,33.0,1.0,3.0,2.0,,,,68.0,2.0,3.0,,,1.0,3.0,30.0,1.0,,,1.5439,1.0,,,2.0,,2.0,2.0,,0.0,7.0,,6.0,2.0,4.0,,2.0,,1.0,21.0,2.0,,1.0,,5.0,,0.0,32.0,,5.0,,1.0,,13.0,1.0,,,12.0,40.0,,1.0,1.0,,9.0,1.0,0.0273,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477733,Radek Vítek,Goalkeeper,Man Utd,1,Czech Republic,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90152,Raphaël Varane,Defender,Man Utd,1,France,2023-24,20.0,,0.5725,0.0,2.0,2.0,,0.7989,18.0,6.0,48.0,22.0,,,16.0,83.0,,774.0,,6.0,26.0,3.0,,,1371.0,5.0,43.0,3.0,,9.0,22.0,662.0,11.0,,2.0,23.9339,1.0,4.0,86.0,23.0,2.0,15.0,222.0,3.0,1.0,63.0,5.0,257.0,67.0,22.0,,7.0,1.0,1.0,264.0,20.0,,3.0,2.0,37.0,21.0,0.0,708.0,2.0,96.0,11.0,1.0,18.0,233.0,8.0,15.0,29.0,62.0,957.0,3.0,4.0,,23.0,427.0,6.0,1.2608,2.0,35.0,39.0,1.0,1.0,2.0,0.0,1.0,1.0,,,4.0,,,,,,1.0,1.0,,,42.0,,,,,,,,42.0,,,,,,,,,,,,,,,
497894,Rasmus Højlund,Forward,Man Utd,1,Denmark,2023-24,139.0,1.0,0.927,0.0,5.0,21.0,2.0,8.5363,11.0,33.0,90.0,30.0,2.0,21.0,25.0,90.0,5.0,391.0,,5.0,91.0,2.0,1.0,1.0,2169.0,66.0,84.0,3.0,1.0,24.0,59.0,292.0,104.0,,5.0,35.4903,26.0,,19.0,35.0,5.0,73.0,83.0,30.0,4.0,223.0,8.0,60.0,60.0,30.0,1.0,4.0,,18.0,205.0,32.0,5.0,47.0,5.0,132.0,25.0,0.0,363.0,12.0,197.0,7.0,18.0,1.0,108.0,20.0,1.0,9.0,140.0,685.0,2.0,17.0,,,97.0,10.0,7.6471,2.0,,20.0,1.0,10.0,15.0,5.0,10.0,10.0,4.0,5.0,12.0,,1.0,,,12.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
515500,Rhys Bennett,Defender,Man Utd,1,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
