playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,aerialDuels,timePlayed,aerialDuelsLost,duelsWon,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,offsides,iboxTarget,shotsOnTargetInBox,goalsConcededOutsideBox,successfulCornersIntoBox,penaltyGoalsConceded,successfulLaunches,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCrossesOpenPlay,expectedGoalsFreekick,goalAssists,foulWonPenalty,cornersTakenInclShortCorners,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,penaltiesTaken,oboxTarget,tacklesLost,headedGoals,aerialDuelsWon,blocks,interceptions,penaltyGoals,unsuccessfulLaunches,leftFootGoals,clearancesOffTheLine,hitWoodwork,lastPlayerTackle,penaltiesConceded,ownGoalScored,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,setPiecesGoals,redCards2ndYellow
58877,Daley Blind,Defender,Man Utd,1,Netherlands,2015-16,123.0,2.0772,0.0,2.0,2.0,1.0,0.6186,95.0,2.0,1.0,150.0,35.0,,35.0,330.0,30.0,2029.0,1.0,0.0,1.0,,89.0,3117.0,55.0,165.0,51.0,131.0,1528.0,10.0,32.7859,24.0,119.0,35.0,1.0,68.0,752.0,15.0,0.0,288.0,1.0,937.0,274.0,35.0,,5.0,770.0,31.0,92.0,14.0,1.0,199.0,0.0,1964.0,,11.0,466.0,67.0,21.0,229.0,27.0,171.0,111.0,2658.0,3.0,1.0,962.0,14.0,0.1437,2.0,,,,4.0,28.0,2.0,26.0,,,61.0,42.0,1.0,180.0,104.0,1.0,6.0,,1.0,,109.0,12.0,1.0,33.0,,8.0,30.0,,1.0,28.0,,34.0,20.0,80.0,,99.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
51940,David de Gea,Goalkeeper,Man Utd,1,Spain,2015-16,2.0,0.0223,0.0,,,,,1.0,,,7.0,34.0,,34.0,368.0,,854.0,,,,,2.0,3060.0,1.0,4.0,,3.0,226.0,,31.8866,,21.0,33.0,,1.0,58.0,1.0,0.0,6.0,,659.0,222.0,34.0,,,152.0,29.0,,,,4.0,0.0,442.0,,,372.0,1.0,,137.0,,260.0,,1099.0,,,334.0,,,0.0,,,,4.0,,2.0,73.0,,,,,,361.0,79.0,,,,,,,15.0,,,,,,,,,,1.0,,,,189.0,,,,,,1.0,20.0,24.0,287.0,6.0,2.0,13.0,83.0,5.0,3.0,2.0,274.0,119.0,32.0,57.0,,
160816,Donald Love,Defender,Man Utd,1,Scotland,2015-16,3.0,0.0336,0.0,,,1.0,,4.0,,,5.0,1.0,,,7.0,1.0,26.0,,,,1.0,1.0,53.0,1.0,6.0,3.0,6.0,18.0,2.0,0.9755,,,1.0,,2.0,,,0.0,9.0,,8.0,6.0,1.0,,,7.0,1.0,1.0,1.0,,8.0,0.0,26.0,,,14.0,3.0,2.0,14.0,1.0,1.0,4.0,44.0,,,12.0,1.0,,0.0,,,,,,,,,,,4.0,,2.0,2.0,,,,,,,,,,,2.0,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
152015,Guillermo Varela,Defender,Man Utd,1,Uruguay,2015-16,28.0,0.0728,0.0,,,1.0,,13.0,1.0,,12.0,4.0,,3.0,31.0,6.0,146.0,,,,1.0,7.0,315.0,6.0,25.0,6.0,24.0,104.0,4.0,4.2605,1.0,6.0,4.0,,22.0,10.0,7.0,0.0,53.0,,52.0,26.0,4.0,,5.0,50.0,3.0,6.0,8.0,,46.0,0.0,141.0,1.0,1.0,58.0,10.0,4.0,59.0,5.0,11.0,25.0,269.0,,,66.0,3.0,0.0202,1.0,,,,1.0,,,5.0,,,,37.0,,19.0,14.0,1.0,1.0,,,,,1.0,,1.0,,8.0,3.0,,,3.0,,1.0,,13.0,,16.0,,,,,,,,,,,,,,,,,,,,,,
156686,James Weir,Midfielder,Man Utd,1,England,2015-16,,,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,0.0,,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112139,James Wilson,Forward,Man Utd,1,England,2015-16,1.0,0.0427,0.0,,,,,,,,1.0,1.0,,,1.0,,7.0,,,,1.0,,8.0,,1.0,1.0,1.0,6.0,2.0,0.2684,,,,,1.0,,,0.0,2.0,,2.0,,1.0,,,5.0,,,1.0,,2.0,0.0,7.0,,,2.0,,1.0,4.0,,,1.0,9.0,,,1.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109322,Jesse Lingard,Midfielder,Man Utd,1,England,2015-16,124.0,1.3812,0.0,8.0,13.0,8.0,3.3517,38.0,23.0,4.0,90.0,25.0,36.0,19.0,109.0,20.0,712.0,4.0,2.0,5.0,6.0,22.0,1635.0,20.0,82.0,45.0,80.0,593.0,50.0,13.3756,13.0,11.0,13.0,3.0,104.0,120.0,21.0,2.0,206.0,2.0,174.0,92.0,25.0,3.0,27.0,454.0,11.0,20.0,53.0,3.0,184.0,0.0,706.0,10.0,12.0,237.0,28.0,21.0,235.0,24.0,10.0,183.0,1049.0,8.0,5.0,151.0,19.0,2.7678,4.0,5.0,6.0,6.0,2.0,,1.0,2.0,,,,23.0,2.0,19.0,25.0,,2.0,,1.0,,3.0,5.0,3.0,2.0,3.0,4.0,29.0,,3.0,10.0,1.0,2.0,1.0,15.0,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,
176291,Joe Riley,Midfielder,Man Utd,1,England,2015-16,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156685,Joe Rothwell,Midfielder,Man Utd,1,England,2015-16,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43670,Juan Mata,Midfielder,Man Utd,1,Spain,2015-16,150.0,5.522,1.0,18.0,22.0,2.0,7.0177,30.0,39.0,7.0,163.0,38.0,102.0,34.0,194.0,49.0,1803.0,6.0,3.0,11.0,4.0,18.0,2898.0,14.0,93.0,48.0,89.0,1511.0,109.0,27.8574,48.0,19.0,28.0,7.0,136.0,329.0,29.0,3.0,243.0,3.0,387.0,185.0,38.0,1.0,17.0,1164.0,24.0,80.0,71.0,7.0,225.0,0.0,1747.0,17.0,23.0,392.0,22.0,30.0,659.0,22.0,98.0,428.0,2264.0,15.0,11.0,463.0,16.0,5.6585,4.0,9.0,9.0,9.0,4.0,10.0,,,6.0,6.0,19.0,16.0,2.0,31.0,41.0,2.0,7.0,0.5379,5.0,,49.0,9.0,7.0,18.0,4.0,,15.0,1.0,7.0,8.0,,4.0,,23.0,1.0,9.0,5.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0
106760,Luke Shaw,Defender,Man Utd,1,England,2015-16,43.0,0.6596,0.0,,1.0,,0.1447,9.0,1.0,1.0,29.0,5.0,1.0,5.0,38.0,8.0,271.0,,,,,31.0,450.0,17.0,32.0,12.0,18.0,220.0,3.0,3.0502,3.0,19.0,3.0,,26.0,113.0,3.0,0.0,75.0,,92.0,40.0,5.0,,5.0,151.0,3.0,8.0,11.0,,44.0,0.0,267.0,,1.0,73.0,9.0,6.0,14.0,8.0,13.0,52.0,413.0,,,87.0,4.0,0.0576,1.0,1.0,,,,,,5.0,,,,46.0,,9.0,9.0,,5.0,,1.0,,,3.0,1.0,5.0,,11.0,8.0,,1.0,,,14.0,2.0,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,
58893,Marcos Rojo,Defender,Man Utd,1,Argentina,2015-16,73.0,0.7068,0.0,3.0,1.0,,0.1752,43.0,5.0,,122.0,16.0,2.0,15.0,188.0,42.0,700.0,,,2.0,1.0,54.0,1253.0,24.0,89.0,34.0,59.0,486.0,9.0,12.1996,9.0,32.0,11.0,1.0,49.0,205.0,12.0,0.0,162.0,,348.0,88.0,16.0,,6.0,322.0,11.0,42.0,14.0,1.0,108.0,0.0,693.0,4.0,7.0,290.0,32.0,4.0,38.0,20.0,26.0,109.0,1075.0,6.0,2.0,201.0,14.0,0.3947,3.0,1.0,1.0,1.0,,,1.0,8.0,,,,111.0,,66.0,69.0,1.0,11.0,,1.0,,,5.0,,11.0,,32.0,11.0,,,11.0,,30.0,5.0,28.0,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,
176297,Marcus Rashford,Forward,Man Utd,1,England,2015-16,73.0,0.695,0.0,7.0,8.0,5.0,2.5469,7.0,9.0,,45.0,11.0,25.0,11.0,46.0,6.0,199.0,5.0,1.0,3.0,,21.0,861.0,18.0,28.0,14.0,25.0,151.0,62.0,6.2806,4.0,9.0,7.0,4.0,55.0,36.0,9.0,3.0,101.0,4.0,42.0,14.0,11.0,4.0,25.0,123.0,7.0,6.0,47.0,4.0,80.0,0.0,188.0,1.0,10.0,130.0,6.0,9.0,64.0,5.0,2.0,57.0,352.0,7.0,3.0,30.0,,2.6945,0.0,4.0,3.0,3.0,,,,,,,,1.0,,1.0,1.0,1.0,,,2.0,,,3.0,,,5.0,,3.0,,,1.0,1.0,3.0,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
41184,Marouane Fellaini,Midfielder,Man Utd,1,Belgium,2015-16,123.0,0.7321,0.0,8.0,8.0,1.0,2.5642,25.0,15.0,,92.0,18.0,29.0,12.0,97.0,2.0,590.0,1.0,1.0,1.0,6.0,94.0,1068.0,45.0,103.0,21.0,54.0,478.0,58.0,9.321,11.0,22.0,11.0,7.0,78.0,160.0,13.0,0.0,226.0,0.0,135.0,91.0,18.0,1.0,9.0,300.0,8.0,2.0,40.0,7.0,132.0,0.0,587.0,7.0,5.0,161.0,18.0,17.0,171.0,33.0,15.0,124.0,805.0,6.0,1.0,193.0,13.0,3.7861,2.0,4.0,7.0,7.0,3.0,,1.0,2.0,,,,5.0,2.0,5.0,21.0,,,,,,,3.0,,,2.0,,9.0,,,7.0,,49.0,2.0,10.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,
40002,Matteo Darmian,Defender,Man Utd,1,Italy,2015-16,96.0,1.5112,0.0,,1.0,1.0,0.0708,84.0,6.0,,112.0,28.0,,24.0,193.0,44.0,934.0,1.0,0.0,,4.0,33.0,1930.0,13.0,138.0,44.0,118.0,701.0,19.0,18.3148,12.0,53.0,18.0,,83.0,107.0,23.0,0.0,234.0,1.0,397.0,103.0,28.0,,12.0,451.0,17.0,44.0,28.0,,201.0,0.0,919.0,5.0,11.0,302.0,69.0,11.0,275.0,27.0,40.0,155.0,1469.0,11.0,,299.0,17.0,0.1659,8.0,4.0,,,1.0,,1.0,13.0,,,,157.0,,81.0,64.0,,9.0,,,,,8.0,,9.0,,18.0,21.0,,,15.0,,20.0,2.0,42.0,,66.0,1.0,,,,,,,,,,,,,,,,,,,,,
106824,Memphis Depay,Forward,Man Utd,1,Netherlands,2015-16,143.0,1.8607,0.0,18.0,17.0,13.0,4.2176,13.0,39.0,,111.0,29.0,48.0,16.0,123.0,54.0,642.0,2.0,1.0,14.0,13.0,24.0,1474.0,16.0,84.0,32.0,76.0,495.0,94.0,18.5643,12.0,8.0,21.0,4.0,127.0,243.0,35.0,1.0,227.0,1.0,133.0,85.0,29.0,1.0,31.0,410.0,18.0,74.0,100.0,4.0,203.0,0.0,617.0,22.0,27.0,365.0,10.0,28.0,76.0,20.0,24.0,190.0,1090.0,6.0,14.0,124.0,4.0,4.9888,2.0,8.0,6.0,6.0,3.0,8.0,2.0,2.0,13.0,13.0,13.0,7.0,1.0,12.0,14.0,,7.0,0.8537,,,38.0,4.0,9.0,15.0,7.0,1.0,8.0,,9.0,3.0,,8.0,1.0,10.0,,6.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
2404,Michael Carrick,Midfielder,Man Utd,1,England,2015-16,57.0,1.5199,0.0,6.0,1.0,1.0,0.494,43.0,1.0,4.0,153.0,28.0,13.0,22.0,212.0,2.0,1568.0,,,5.0,6.0,26.0,1975.0,10.0,80.0,48.0,64.0,1246.0,8.0,20.4772,10.0,36.0,24.0,1.0,47.0,385.0,13.0,0.0,137.0,,509.0,152.0,28.0,,1.0,811.0,20.0,2.0,17.0,1.0,111.0,0.0,1535.0,,5.0,252.0,27.0,8.0,563.0,11.0,110.0,111.0,1811.0,7.0,5.0,549.0,9.0,0.2434,4.0,,,,4.0,,,2.0,,,,3.0,,59.0,41.0,,3.0,,,,,3.0,1.0,4.0,,,29.0,,1.0,16.0,,16.0,3.0,44.0,,22.0,,,1.0,,,,,,,,,,,,,,,,,,,
42774,Morgan Schneiderlin,Midfielder,Man Utd,1,France,2015-16,121.0,,0.0,4.0,1.0,,,71.0,7.0,1.0,114.0,29.0,49.0,25.0,153.0,6.0,1459.0,1.0,,,4.0,50.0,2204.0,31.0,114.0,25.0,95.0,1206.0,,,9.0,48.0,21.0,,90.0,404.0,15.0,,235.0,,390.0,161.0,29.0,1.0,5.0,706.0,20.0,7.0,,,185.0,0.0,1430.0,6.0,4.0,208.0,50.0,9.0,497.0,52.0,100.0,168.0,1783.0,4.0,,600.0,40.0,,3.0,,,,1.0,,,4.0,,,1.0,,1.0,39.0,45.0,,,,,,3.0,14.0,,,2.0,,19.0,,,21.0,,19.0,5.0,74.0,,16.0,,,,,,,,,,,,,,,,,,,,,,
82205,Nick Powell,Midfielder,Man Utd,1,England,2015-16,3.0,0.0002,0.0,,,,,,,,1.0,1.0,,,1.0,,2.0,,,,1.0,4.0,16.0,3.0,1.0,,,1.0,,,,,,,,,,0.0,4.0,,,,1.0,,,1.0,,,,,,0.0,2.0,,,1.0,,,1.0,,,1.0,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
160817,Paddy McNair,Defender,Man Utd,1,Northern Ireland,2015-16,36.0,0.2448,0.0,,1.0,,0.151,9.0,3.0,,18.0,8.0,,3.0,41.0,4.0,194.0,,,,5.0,20.0,309.0,12.0,19.0,6.0,11.0,139.0,4.0,6.0474,1.0,13.0,6.0,,24.0,39.0,2.0,0.0,55.0,,82.0,27.0,8.0,,6.0,64.0,5.0,5.0,9.0,,35.0,0.0,192.0,2.0,3.0,63.0,8.0,,56.0,4.0,14.0,17.0,262.0,2.0,,90.0,1.0,0.2726,0.0,,1.0,1.0,1.0,,1.0,,,,,8.0,,23.0,15.0,,1.0,,,,,,,1.0,,2.0,2.0,,,1.0,,8.0,,5.0,,13.0,,,,,,,,,,,,,,,,,,,,,,
76359,Phil Jones,Defender,Man Utd,1,England,2015-16,11.0,0.0847,0.0,1.0,,,,9.0,,,32.0,10.0,,6.0,49.0,1.0,320.0,,,,4.0,24.0,528.0,4.0,32.0,4.0,12.0,258.0,4.0,3.0802,,24.0,4.0,1.0,7.0,55.0,2.0,0.0,43.0,,125.0,41.0,10.0,,,101.0,2.0,1.0,2.0,1.0,19.0,0.0,317.0,,,57.0,7.0,2.0,103.0,4.0,13.0,37.0,392.0,2.0,,172.0,2.0,0.0403,0.0,,,,2.0,,,6.0,,,,1.0,,17.0,13.0,,2.0,,,,,2.0,,2.0,,2.0,1.0,,,2.0,,20.0,1.0,13.0,,6.0,,,,,,,,,,,,,,,,,,,,,,
101982,Sam Johnstone,Goalkeeper,Man Utd,1,England,2015-16,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
