season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576215,28,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,2.0,43.0,54.0,97.0,1.0,1.0,8.0,,,,1.0,,,,2.0,2.0,,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,5.0,,7.3,,,,,2.0,,,,3.0,,46.0,55.0,101.0,0,1.0,112.0,1.0,,,1.0
2021-22,9576215,28,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,1.0,,,13.0,8.0,20.0,1.0,,5.0,,1.0,1.0,1.0,,,2.0,6.0,6.0,,,1.0,,,,,1.0,,,,90.0,1.0,,,,,,16.0,,6.9,,,2.0,,,3.0,4.0,,,,23.0,8.0,27.0,4,2.0,48.0,3.0,2.0,2.0,2.0
2021-22,9576215,28,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576250,29,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,1.0,39.0,7.0,44.0,1.0,1.0,7.0,1.0,,,3.0,,,1.0,9.0,4.0,,,3.0,,,,,1.0,,4.0,,90.0,2.0,,,,,,19.0,,7.5,,,1.0,,,3.0,6.0,,3.0,,51.0,8.0,53.0,3,,75.0,3.0,1.0,2.0,
2021-22,9576250,29,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,1.0,38.0,7.0,44.0,1.0,1.0,2.0,,,,3.0,,,1.0,5.0,4.0,,,,,,,,,,,,90.0,2.0,,,,,,19.0,,7.1,,,2.0,,,,3.0,,1.0,,51.0,8.0,56.0,4,2.0,81.0,3.0,1.0,,1.0
2021-22,9576250,29,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,2.0,23.0,5.0,28.0,,,1.0,1.0,,2.0,,,,1.0,5.0,5.0,,,2.0,,,,,,1.0,4.0,,90.0,,,,,,,11.0,,7.1,,,,,,5.0,,,3.0,1.0,28.0,5.0,33.0,2,1.0,50.0,2.0,1.0,3.0,1.0
2021-22,9576250,29,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,,38.0,11.0,48.0,1.0,,5.0,,2.0,,1.0,,,1.0,6.0,1.0,,,2.0,,,,,,1.0,2.0,,90.0,,,,,,,17.0,,6.0,,,2.0,,,2.0,1.0,,2.0,,43.0,13.0,55.0,2,,76.0,6.0,,1.0,
2021-22,9576250,29,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,10.0,67.0,41.0,108.0,,5.0,11.0,,,1.0,2.0,,,1.0,6.0,10.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,21.0,,7.5,,,1.0,,1.0,1.0,,,16.0,,84.0,44.0,128.0,2,4.0,140.0,,,1.0,2.0
2021-22,9576250,29,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,,12.0,2.0,13.0,2.0,,2.0,,,2.0,1.0,,,2.0,5.0,3.0,,,,,,,,,,,,90.0,,,,,,,6.0,,6.7,,,,,,2.0,1.0,,,2.0,15.0,2.0,16.0,2,,25.0,1.0,1.0,2.0,
2021-22,10196714,30,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196714,30,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,2.0,27.0,21.0,48.0,1.0,,7.0,,,2.0,2.0,,,1.0,6.0,3.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,14.0,,6.7,,,,,,2.0,1.0,,2.0,,31.0,24.0,54.0,2,2.0,72.0,5.0,,1.0,2.0
2021-22,10196714,30,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,4.0,27.0,6.0,33.0,1.0,2.0,1.0,,,1.0,2.0,,,,5.0,2.0,,,1.0,1.0,,,,,,5.0,,83.0,1.0,,,,,,21.0,,7.4,,,1.0,,1.0,1.0,7.0,,7.0,,43.0,9.0,45.0,3,,59.0,,,,
2021-22,10196714,30,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,41.0,13.0,54.0,2.0,1.0,10.0,,,1.0,2.0,,,2.0,10.0,7.0,,,,1.0,1.0,,,,,3.0,,90.0,1.0,,,,,,15.0,,8.2,,,2.0,,1.0,6.0,,,2.0,,47.0,15.0,62.0,4,3.0,85.0,1.0,1.0,2.0,2.0
2021-22,10196714,30,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196714,30,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,27.0,13.0,40.0,,,9.0,,,,,,,1.0,4.0,6.0,,,1.0,,1.0,,,,1.0,,,90.0,2.0,,,,,,14.0,,7.8,,,,,1.0,3.0,4.0,,3.0,,36.0,14.0,46.0,2,2.0,67.0,1.0,3.0,1.0,1.0
2021-22,10196714,30,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,2.0,35.0,36.0,71.0,2.0,2.0,4.0,,,1.0,,,,,5.0,4.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,10.0,,6.8,,,,,,,1.0,,4.0,,39.0,42.0,80.0,1,1.0,86.0,,1.0,,1.0
2021-22,10196714,30,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,1.0,,1.0,30.0,6.0,35.0,,,1.0,,,1.0,,,,1.0,2.0,1.0,,,1.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,7.0,,7.5,,,,,,,1.0,,1.0,1.0,33.0,6.0,38.0,2,1.0,48.0,3.0,,,
2021-22,10196714,30,43,Manchester_City,Home,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10196714,30,43,Manchester_City,Home,1069488,514356,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576306,31,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576306,31,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,5.0,30.0,20.0,50.0,1.0,1.0,3.0,,,,,,,,2.0,2.0,,,1.0,,1.0,,,,,,,90.0,2.0,,,,,,7.0,,7.8,,,1.0,,,,2.0,,5.0,,36.0,21.0,55.0,3,1.0,62.0,,,,1.0
2021-22,9576306,31,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,4.0,36.0,14.0,49.0,3.0,,5.0,,,,,,,1.0,4.0,1.0,,,,,1.0,,,,,4.0,,78.0,1.0,,,,,,14.0,,7.6,,,,,,,6.0,,7.0,,48.0,15.0,57.0,1,,67.0,,1.0,,
2021-22,9576306,31,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576306,31,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,25.0,13.0,38.0,7.0,2.0,4.0,,,1.0,,,,2.0,12.0,5.0,,,2.0,,,,,,,2.0,,90.0,,,,,,,10.0,,6.8,,,,,,2.0,,,2.0,,31.0,13.0,44.0,1,,53.0,1.0,2.0,1.0,
2021-22,9576306,31,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,4.0,3.0,7.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,2.0,,12.0,,,,,,,,,6.7,,,,,,,,,,,4.0,3.0,7.0,0,,7.0,,,,
2021-22,9576306,31,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,10.0,50.0,55.0,105.0,1.0,2.0,11.0,,,,,,,,1.0,6.0,,,,,,,,,,,,90.0,1.0,,,,,,9.0,,7.7,,,2.0,,2.0,,,,12.0,,54.0,60.0,114.0,3,2.0,125.0,,2.0,,2.0
2021-22,9576306,31,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,2.0,16.0,7.0,22.0,1.0,,1.0,,,,,,,2.0,3.0,1.0,,,,,,,,,,2.0,,64.0,1.0,,,,,,9.0,,7.0,,,1.0,,,,4.0,,2.0,,22.0,7.0,25.0,2,,35.0,1.0,1.0,,
2021-22,9576282,32,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,4.0,15.0,9.0,24.0,,,6.0,,,,,,,,3.0,4.0,,,2.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,14.0,,7.9,,,1.0,,,2.0,5.0,,6.0,1.0,26.0,9.0,30.0,2,1.0,45.0,1.0,2.0,1.0,
2021-22,9576282,32,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,6.0,1.0,7.0,1.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,15.0,,,,,,,2.0,,6.7,,,2.0,,,,,,,,6.0,1.0,7.0,2,,11.0,1.0,,,
2021-22,9576282,32,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,12.0,,,,,,,2.0,,6.4,,,,,,1.0,,,,,2.0,1.0,3.0,0,,7.0,,,,
2021-22,9576282,32,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,4.0,24.0,49.0,73.0,,,7.0,,,,2.0,,,,6.0,9.0,,,2.0,1.0,,,,,,2.0,,90.0,,,,,,,15.0,,7.1,,,,,2.0,6.0,1.0,,10.0,,30.0,53.0,82.0,0,5.0,100.0,2.0,1.0,3.0,3.0
2021-22,9576282,32,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,4.0,21.0,44.0,65.0,2.0,1.0,12.0,,,1.0,,,,,3.0,2.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,12.0,,6.8,,,,,2.0,,,,7.0,,29.0,47.0,76.0,1,1.0,84.0,,,,1.0
2021-22,9576282,32,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,1.0,,2.0,16.0,6.0,21.0,,1.0,7.0,,,,,,,,2.0,3.0,,,,,,,,,1.0,,,90.0,,,,,,,12.0,,6.6,,,,,,3.0,4.0,,2.0,,22.0,7.0,25.0,0,1.0,43.0,1.0,,1.0,
2021-22,9576282,32,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576282,32,43,Manchester_City,Home,1069488,514356,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10277713,33,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,5.0,19.0,52.0,71.0,,,4.0,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,77.0,,1.0,,,,,7.0,,6.8,,,,,1.0,,,,7.0,,23.0,55.0,78.0,0,1.0,83.0,,,,1.0
2021-22,10277713,33,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,6.0,36.0,58.0,94.0,1.0,1.0,9.0,,,,2.0,,,2.0,6.0,2.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,8.0,,6.7,,,,,,,1.0,,7.0,,40.0,59.0,98.0,0,1.0,110.0,,,,1.0
2021-22,10277713,33,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,5.0,37.0,13.0,50.0,1.0,,3.0,1.0,,,1.0,,,,4.0,1.0,,,2.0,,4.0,,,1.0,,1.0,,90.0,4.0,,,,,,15.0,,10.0,,,2.0,,,,2.0,,8.0,,50.0,13.0,61.0,6,,74.0,1.0,1.0,,
2021-22,10277713,33,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,13.0,,,,,,,1.0,,6.6,,,,,,,,,,,3.0,1.0,4.0,0,,4.0,,,,
2021-22,10277713,33,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,3.0,3.0,6.0,,,,,,,,,,1.0,4.0,,,,2.0,,,,,,,2.0,,9.0,,,,,,,3.0,,6.6,,,,,,1.0,,,,,4.0,3.0,7.0,0,,9.0,,,,
2021-22,10277713,33,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,25.0,31.0,56.0,,,5.0,1.0,,,3.0,,,2.0,6.0,3.0,,,1.0,1.0,,,,,1.0,2.0,,90.0,,,,,,,8.0,,7.3,,,1.0,,,1.0,1.0,,2.0,1.0,28.0,33.0,60.0,1,2.0,75.0,,1.0,,
2021-22,10277713,33,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,11.0,43.0,62.0,105.0,,4.0,11.0,,,,1.0,,,,2.0,7.0,,,1.0,,,,,,,,,90.0,,,,,,,2.0,,7.6,,,1.0,,3.0,,,,11.0,,44.0,63.0,107.0,1,3.0,117.0,,,,2.0
2021-22,10277713,33,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,1.0,,,17.0,5.0,21.0,1.0,,1.0,1.0,1.0,,,,,2.0,4.0,5.0,,,1.0,,,,,1.0,,1.0,,81.0,,,,,,,9.0,,7.0,,,2.0,,,2.0,2.0,,,,23.0,6.0,27.0,2,3.0,39.0,,,2.0,1.0
2021-22,10277713,33,43,Manchester_City,Away,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10277713,33,43,Manchester_City,Away,1069488,514356,Roméo Lavia,romeo-lavia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576277,34,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,6.0,40.0,18.0,58.0,,1.0,6.0,,,1.0,3.0,,,,5.0,6.0,,,2.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,13.0,,7.6,,,1.0,,2.0,1.0,,,11.0,,51.0,20.0,71.0,3,4.0,84.0,,,1.0,1.0
2021-22,9576277,34,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,1.0,,4.0,30.0,6.0,35.0,,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,3.0,,33.0,,,,,,,3.0,,7.2,,,,,1.0,,3.0,,4.0,,32.0,6.0,35.0,0,1.0,42.0,1.0,,,
2021-22,9576277,34,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,,16.0,4.0,18.0,,,5.0,1.0,,1.0,,,,,1.0,3.0,,,1.0,2.0,,,,,,4.0,,57.0,,,,,,,17.0,,8.3,,,,,2.0,2.0,9.0,,2.0,,31.0,6.0,28.0,1,1.0,45.0,,,2.0,1.0
2021-22,9576277,34,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,8.0,2.0,10.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,20.0,,,,,,,2.0,,6.7,,,1.0,,,,1.0,,,,9.0,2.0,10.0,1,,14.0,1.0,,,
2021-22,9576277,34,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,28.0,4.0,32.0,,,2.0,,,1.0,,,,1.0,1.0,6.0,,,,,,,,,,,,90.0,1.0,,,,,,7.0,,7.0,,,,,,,,,1.0,,31.0,5.0,36.0,2,3.0,50.0,2.0,3.0,,3.0
2021-22,9576277,34,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576277,34,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,5.0,40.0,24.0,64.0,,,5.0,,,1.0,,,,,,3.0,,,,,1.0,,,,,1.0,,70.0,1.0,,,,,,7.0,,7.9,,,1.0,,,,,,8.0,,43.0,25.0,68.0,3,2.0,79.0,3.0,1.0,,1.0
2021-22,9576277,34,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576277,34,43,Manchester_City,Home,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576272,35,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,,5.0,7.0,12.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,11.0,1.0,,,,,,,,7.4,,,,,,,,,,,5.0,7.0,12.0,1,,13.0,,,,
2021-22,9576272,35,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,5.0,28.0,25.0,52.0,,,7.0,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,90.0,,,,,,,8.0,,7.1,,,2.0,,3.0,,1.0,,6.0,,32.0,27.0,58.0,3,,71.0,1.0,2.0,,
2021-22,9576272,35,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576272,35,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576272,35,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,18.0,8.0,25.0,,,5.0,,,,,,,1.0,6.0,9.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,19.0,,6.9,,,1.0,,2.0,10.0,4.0,,2.0,,26.0,10.0,32.0,1,,63.0,3.0,3.0,6.0,
2021-22,9576272,35,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,1.0,7.0,1.0,8.0,,,,1.0,,1.0,1.0,,,,3.0,,,,,,,,,,,1.0,,10.0,,,,,,,2.0,,6.4,,,,,,2.0,,,1.0,,7.0,1.0,8.0,1,,11.0,,,,
2021-22,9576272,35,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,5.0,24.0,35.0,59.0,,3.0,9.0,,,,,,,1.0,1.0,5.0,,,,,1.0,,,,2.0,1.0,,83.0,1.0,,,,,,4.0,,7.9,,,,,2.0,,,,6.0,,25.0,36.0,61.0,1,2.0,72.0,1.0,,,1.0
2021-22,9576272,35,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,False,3.0,,,15.0,11.0,23.0,,,3.0,2.0,,,1.0,,,2.0,4.0,3.0,,,,2.0,,,,,1.0,4.0,,80.0,,,,,,,13.0,,8.3,,,,,1.0,2.0,7.0,,1.0,,23.0,12.0,28.0,0,,46.0,,2.0,1.0,
2021-22,9576272,35,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576340,36,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,True,,,,20.0,31.0,51.0,,3.0,3.0,,,,,,,,,3.0,,,,,,,,,,,,45.0,,,,,,,4.0,,6.7,,,,,2.0,,,,2.0,,24.0,31.0,55.0,0,,58.0,,,,
2021-22,9576340,36,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,6.0,59.0,36.0,95.0,,1.0,2.0,,,2.0,2.0,,,3.0,6.0,3.0,,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,13.0,,7.1,,,2.0,,,2.0,1.0,,7.0,,67.0,36.0,102.0,5,1.0,119.0,1.0,,1.0,
2021-22,9576340,36,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,4.0,49.0,5.0,50.0,2.0,,4.0,3.0,,,,,,1.0,5.0,2.0,,,1.0,1.0,,,,,1.0,6.0,,90.0,,,,,,,15.0,,8.7,,,1.0,,,2.0,11.0,,5.0,,61.0,5.0,55.0,1,1.0,77.0,1.0,,1.0,1.0
2021-22,9576340,36,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576340,36,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,,34.0,6.0,40.0,,1.0,7.0,1.0,,1.0,,,,3.0,3.0,5.0,,,,1.0,,,,,,5.0,,90.0,,,,,,,9.0,,7.4,,,,,,1.0,1.0,,,,38.0,6.0,43.0,1,,58.0,1.0,3.0,1.0,
2021-22,9576340,36,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576340,36,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,1.0,49.0,50.0,99.0,1.0,5.0,10.0,,,,2.0,,,1.0,6.0,10.0,,,2.0,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,10.0,,7.7,,,,,2.0,,,,6.0,,56.0,51.0,107.0,1,2.0,120.0,1.0,3.0,,1.0
2021-22,9576340,36,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,9.0,4.0,13.0,,,3.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,27.0,1.0,,,,,,1.0,,7.3,,,,,,,,,,,9.0,4.0,13.0,1,,16.0,,,,
2021-22,9576340,36,43,Manchester_City,Home,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576310,37,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,32.0,27.0,59.0,1.0,3.0,8.0,,,,2.0,,,,4.0,7.0,,1.0,1.0,,,,,,,1.0,,90.0,,,,,,,4.0,,6.5,,,2.0,,1.0,1.0,,,3.0,,34.0,29.0,63.0,2,3.0,73.0,,,1.0,2.0
2021-22,9576310,37,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576310,37,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,2.0,41.0,5.0,44.0,,,6.0,,,2.0,1.0,,,2.0,4.0,3.0,,,,,,,,,,4.0,,90.0,1.0,,,,,,18.0,,7.2,,,1.0,,1.0,1.0,6.0,,5.0,,53.0,7.0,54.0,4,2.0,74.0,1.0,1.0,,2.0
2021-22,9576310,37,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,33.0,7.0,40.0,,1.0,3.0,,1.0,2.0,,,,1.0,2.0,3.0,,,,,,,,,,3.0,,90.0,1.0,,,,1.0,,22.0,,7.0,,,,,,2.0,13.0,,2.0,,52.0,7.0,46.0,3,,70.0,1.0,1.0,1.0,
2021-22,9576310,37,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,50.0,1.0,50.0,3.0,2.0,1.0,,,4.0,,,,1.0,5.0,7.0,,,1.0,,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,8.0,,8.1,,,1.0,,1.0,2.0,2.0,,1.0,,55.0,1.0,54.0,6,1.0,72.0,2.0,2.0,2.0,1.0
2021-22,9576310,37,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,52.0,20.0,72.0,,,9.0,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,11.0,,6.9,,,,,,,5.0,,4.0,,61.0,21.0,77.0,2,1.0,88.0,1.0,,,
2021-22,9576310,37,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,False,,,8.0,71.0,22.0,93.0,1.0,7.0,5.0,,,1.0,,,,1.0,3.0,11.0,,,1.0,1.0,,,,,2.0,1.0,1.0,90.0,1.0,,,,,,9.0,,8.1,,,2.0,,1.0,1.0,,,12.0,,78.0,22.0,100.0,4,3.0,120.0,1.0,,1.0,2.0
2021-22,9576310,37,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576310,37,43,Manchester_City,Away,982780,244851,Cole Palmer,cole-palmer,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
