season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828048,22,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,2.0,,2.0,32.0,4.0,34.0,1.0,,2.0,,,,1.0,,,,4.0,,,,1.0,,,,,,1.0,28.0,1.0,,,,,,13.0,,7.2,,,1.0,,,1.0,9.0,,2.0,,42.0,4.0,37.0,2,,52.0,1.0,,,
2018-19,7828048,22,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828048,22,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,40.0,,40.0,,,5.0,2.0,,3.0,1.0,,,1.0,4.0,4.0,,,,1.0,,,,,2.0,74.0,,,,,,,13.0,,7.7,,,1.0,,,5.0,4.0,,,1.0,48.0,,44.0,4,1.0,64.0,2.0,,3.0,1.0
2018-19,7828048,22,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,2.0,53.0,8.0,61.0,1.0,,1.0,,,1.0,1.0,,,1.0,3.0,2.0,,,,,,,,,3.0,90.0,,,,,,,9.0,,7.1,,,,,1.0,,3.0,,3.0,,60.0,8.0,65.0,1,1.0,78.0,1.0,1.0,,1.0
2018-19,7828084,23,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,True,,,1.0,23.0,10.0,33.0,1.0,,3.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,,1.0,1.0,31.0,,,,,,,2.0,,7.1,,,,,,2.0,,,1.0,,23.0,11.0,34.0,0,,40.0,,,2.0,
2018-19,7828084,23,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,59.0,24.0,83.0,3.0,,6.0,,1.0,1.0,,,,,6.0,2.0,,,2.0,,,,,,1.0,59.0,,,,,,,14.0,,6.8,,,1.0,,1.0,1.0,,,7.0,,69.0,25.0,94.0,2,1.0,103.0,2.0,1.0,,1.0
2018-19,7828084,23,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,7.0,9.0,16.0,,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,10.0,,,,,,,1.0,,6.4,,,,,,,,,,,7.0,9.0,16.0,0,1.0,18.0,1.0,,,
2018-19,7828084,23,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,1.0,31.0,18.0,49.0,1.0,,2.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,1.0,,80.0,,,,,,,14.0,,6.8,,,1.0,,,3.0,2.0,,1.0,,42.0,19.0,59.0,2,,71.0,,1.0,2.0,
2018-19,7828084,23,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,4.0,37.0,20.0,54.0,2.0,1.0,3.0,1.0,,,,,,2.0,4.0,4.0,,,,,,,,,4.0,90.0,,,,,,,18.0,,7.6,,,1.0,,1.0,1.0,4.0,,5.0,,48.0,22.0,66.0,1,,84.0,2.0,2.0,1.0,
2018-19,7828084,23,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,13.0,4.0,16.0,2.0,2.0,1.0,1.0,,,,,,6.0,10.0,5.0,,,1.0,1.0,1.0,,,,1.0,72.0,1.0,,,,,,15.0,,7.8,,,,,,3.0,3.0,,,,20.0,4.0,21.0,1,,38.0,,1.0,2.0,
2018-19,7828084,23,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,1.0,5.0,3.0,8.0,,,,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,18.0,1.0,,,,,,3.0,,6.5,,,,,,,,,1.0,,7.0,3.0,10.0,1,1.0,15.0,1.0,,,1.0
2018-19,7828084,23,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828134,24,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,2.0,38.0,17.0,55.0,,1.0,6.0,1.0,,1.0,,,,2.0,2.0,7.0,,,,1.0,,,,,2.0,90.0,2.0,,,,,,11.0,,7.9,,,,,1.0,1.0,1.0,,3.0,1.0,46.0,17.0,62.0,3,2.0,80.0,1.0,3.0,1.0,1.0
2018-19,7828134,24,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,58.0,32.0,90.0,2.0,3.0,3.0,,,,,,,,4.0,7.0,,,2.0,,,,,2.0,,90.0,,,1.0,,,,16.0,,6.6,,,1.0,,3.0,1.0,1.0,,4.0,2.0,69.0,34.0,102.0,1,2.0,119.0,2.0,1.0,1.0,1.0
2018-19,7828134,24,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,1.0,,,3.0,2.0,4.0,,,,,,1.0,,,,,,2.0,,,,,,,,,1.0,13.0,,,,,,,2.0,,6.9,,,,,,2.0,2.0,,,,4.0,2.0,4.0,1,,10.0,1.0,,2.0,
2018-19,7828134,24,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,4.0,26.0,18.0,44.0,,2.0,6.0,,,,2.0,,,1.0,4.0,10.0,,,1.0,,,,,,2.0,65.0,,,,,,,18.0,,7.2,,,,,,2.0,3.0,,7.0,,40.0,19.0,56.0,0,5.0,70.0,2.0,1.0,2.0,3.0
2018-19,7828134,24,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828134,24,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,19.0,5.0,24.0,3.0,1.0,4.0,,,1.0,,,,,6.0,4.0,,,1.0,,,,,,1.0,73.0,,,,,,,16.0,,6.7,,,,,,3.0,6.0,,,,29.0,6.0,29.0,1,2.0,46.0,2.0,,1.0,1.0
2018-19,7828134,24,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,1.0,14.0,1.0,15.0,,,3.0,,,,1.0,,,,2.0,1.0,,,,,,,,,1.0,25.0,,,,,,,6.0,,6.2,,,,,,2.0,1.0,,1.0,,16.0,1.0,16.0,0,,25.0,1.0,,1.0,
2018-19,7828134,24,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828152,25,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,39.0,12.0,51.0,,,4.0,,,1.0,,,,,5.0,7.0,,,3.0,,,,,,3.0,90.0,1.0,,,,,,13.0,,7.3,,,,,,6.0,3.0,,1.0,,47.0,14.0,58.0,2,2.0,75.0,1.0,1.0,4.0,2.0
2018-19,7828152,25,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,5.0,28.0,22.0,50.0,,3.0,4.0,,,,1.0,,,,2.0,9.0,,,1.0,,,,,,,90.0,,,,,,,8.0,,6.9,,,,,3.0,1.0,1.0,,9.0,,32.0,25.0,56.0,0,2.0,69.0,,3.0,1.0,
2018-19,7828152,25,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828152,25,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,3.0,35.0,20.0,55.0,1.0,4.0,9.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,3.0,1.0,90.0,,1.0,,,,,18.0,,7.2,,,,,2.0,1.0,3.0,,3.0,,47.0,24.0,68.0,0,1.0,82.0,,,1.0,1.0
2018-19,7828152,25,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,3.0,24.0,6.0,29.0,1.0,,7.0,,,1.0,1.0,,,,8.0,4.0,,,4.0,,,,,,,88.0,3.0,,,,,,20.0,,7.0,,,1.0,,,6.0,4.0,,5.0,,37.0,7.0,40.0,5,,64.0,2.0,,4.0,
2018-19,7828152,25,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,3.0,2.0,5.0,1,,9.0,,,,
2018-19,7828152,25,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828152,25,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,6.0,41.0,15.0,56.0,1.0,,10.0,,,,3.0,,,1.0,5.0,3.0,,,,,,,,1.0,4.0,90.0,1.0,,,,,,14.0,,7.4,,,1.0,,,2.0,2.0,,7.0,,53.0,16.0,67.0,2,1.0,78.0,,,2.0,1.0
2018-19,7828171,26,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,2.0,7.0,12.0,19.0,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,15.0,,,,,,,3.0,,6.6,,,,,,2.0,,,2.0,,7.0,13.0,20.0,0,,23.0,,,,
2018-19,7828171,26,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,3.0,22.0,30.0,52.0,,4.0,6.0,,,,4.0,,,2.0,7.0,8.0,,,1.0,,,,,4.0,,75.0,1.0,,,,,,11.0,,7.0,,,,,4.0,,,,3.0,,27.0,33.0,60.0,1,3.0,78.0,,1.0,,1.0
2018-19,7828171,26,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,2.0,32.0,44.0,75.0,,,4.0,,,,2.0,,,,3.0,1.0,,,1.0,,1.0,,,1.0,2.0,90.0,1.0,,,,,,5.0,,7.5,,,,,,,1.0,,2.0,,33.0,45.0,77.0,1,,86.0,2.0,1.0,,
2018-19,7828171,26,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,1.0,17.0,7.0,23.0,1.0,,3.0,1.0,,1.0,,,,3.0,4.0,7.0,,,,,,,,1.0,1.0,68.0,1.0,,,,,,10.0,,7.4,,,,,,1.0,1.0,,2.0,,18.0,9.0,26.0,2,2.0,47.0,2.0,4.0,1.0,2.0
2018-19,7828171,26,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,9.0,2.0,11.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,22.0,,,,,,,3.0,,6.5,,,1.0,,,,,,,,10.0,2.0,12.0,1,,16.0,,,,
2018-19,7828171,26,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828171,26,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,27.0,18.0,44.0,,,5.0,1.0,,,5.0,,,1.0,10.0,2.0,,,3.0,,,,,1.0,1.0,90.0,,1.0,,,,,11.0,,6.9,,,,,5.0,1.0,1.0,,2.0,,31.0,20.0,50.0,0,1.0,70.0,2.0,1.0,,1.0
2018-19,7828186,27,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,1.0,26.0,12.0,37.0,,1.0,4.0,1.0,,2.0,1.0,,,1.0,2.0,4.0,,,,1.0,,,,,1.0,89.0,,,,,,,10.0,,7.2,,,,,1.0,1.0,2.0,,1.0,1.0,33.0,13.0,44.0,2,2.0,55.0,1.0,,1.0,
2018-19,7828186,27,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,7.0,37.0,24.0,61.0,1.0,5.0,5.0,,,,1.0,,,1.0,7.0,10.0,,,3.0,,,,,2.0,1.0,90.0,,,,,,,10.0,,7.4,,,,,3.0,3.0,,,7.0,,42.0,24.0,66.0,0,1.0,88.0,,3.0,2.0,1.0
2018-19,7828186,27,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,2.0,,4.0,22.0,15.0,35.0,,,4.0,1.0,,1.0,2.0,,,3.0,5.0,2.0,,,,,,,1.0,1.0,1.0,90.0,,,,,,,11.0,,7.2,,,1.0,,1.0,,4.0,,4.0,,30.0,15.0,41.0,2,1.0,57.0,,1.0,,
2018-19,7828186,27,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,3.0,,3.0,,,4.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,1.0,9.0,,,,,,,1.0,,7.3,,,,,,1.0,,,,,3.0,,3.0,0,,9.0,,1.0,1.0,
2018-19,7828186,27,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828186,27,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,17.0,1.0,18.0,1.0,,2.0,,,,1.0,,,2.0,4.0,2.0,,,,,,,,,1.0,59.0,,1.0,,,,,11.0,,6.8,,,1.0,,,2.0,1.0,,,3.0,22.0,1.0,22.0,1,,36.0,3.0,,2.0,
2018-19,7828186,27,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,3.0,25.0,10.0,35.0,,1.0,5.0,,1.0,1.0,3.0,,,2.0,6.0,4.0,,,,,,,,,1.0,90.0,1.0,,,,,,18.0,,6.6,,,,,,3.0,1.0,,5.0,,33.0,13.0,45.0,2,1.0,62.0,4.0,,2.0,1.0
2018-19,7828203,28,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,42.0,21.0,63.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,3.0,5.0,3.0,,,,,,,1.0,,3.0,90.0,1.0,,,,,,18.0,,6.9,,,1.0,,,1.0,2.0,,3.0,1.0,54.0,22.0,74.0,3,1.0,89.0,2.0,,1.0,1.0
2018-19,7828203,28,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,3.0,55.0,29.0,84.0,3.0,4.0,3.0,,,,,,,,3.0,6.0,,,,,,,,1.0,1.0,90.0,,,,,,,6.0,,7.3,,,1.0,,1.0,,,,5.0,,61.0,29.0,90.0,1,2.0,99.0,,1.0,,2.0
2018-19,7828203,28,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,2.0,39.0,13.0,49.0,1.0,,4.0,1.0,,,1.0,,,,2.0,3.0,,,,,,,,,5.0,90.0,1.0,,,,,,30.0,,8.3,,,2.0,,1.0,1.0,12.0,,4.0,1.0,65.0,15.0,68.0,3,,91.0,,2.0,1.0,
2018-19,7828203,28,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,,,2.0,27.0,4.0,31.0,,1.0,2.0,,1.0,1.0,,,,2.0,2.0,4.0,,,,,,,,,,55.0,1.0,,,,,,15.0,,7.1,,,1.0,,,2.0,3.0,,4.0,2.0,39.0,5.0,41.0,3,1.0,59.0,,,2.0,1.0
2018-19,7828203,28,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,26.0,3.0,29.0,1.0,,5.0,,,,2.0,,,1.0,6.0,4.0,,,,,,,,2.0,,57.0,,,,,,,12.0,,6.7,,,,,,5.0,4.0,,,2.0,31.0,5.0,32.0,0,1.0,49.0,1.0,,3.0,1.0
2018-19,7828203,28,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,18.0,4.0,22.0,,1.0,,2.0,1.0,,,,,,,3.0,,,,,,,,,3.0,33.0,,,,,,1.0,4.0,,7.7,,,1.0,,,1.0,,,,,20.0,4.0,24.0,1,,30.0,1.0,1.0,1.0,
2018-19,7828203,28,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,8.0,1.0,9.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,5.0,,6.6,,,,,,,,,,,12.0,1.0,13.0,0,,15.0,,,,
2018-19,7828227,29,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,61.0,10.0,70.0,2.0,2.0,5.0,,,,,,,1.0,4.0,7.0,,,,1.0,,,,1.0,4.0,90.0,,,,,,,19.0,,7.8,,,1.0,,1.0,1.0,1.0,,2.0,,73.0,13.0,85.0,1,4.0,100.0,1.0,1.0,,2.0
2018-19,7828227,29,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,1.0,73.0,18.0,90.0,1.0,3.0,7.0,,,,2.0,,,,3.0,4.0,,,,,,,,,3.0,90.0,,,,,,,14.0,,7.1,,,,,2.0,,4.0,,2.0,,83.0,21.0,100.0,0,,109.0,,1.0,,
2018-19,7828227,29,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,2.0,29.0,5.0,32.0,,,2.0,,,1.0,,,,,1.0,2.0,,,,,,,,,3.0,45.0,,,,,,,14.0,,7.3,,,,,,1.0,7.0,,3.0,,40.0,5.0,38.0,1,2.0,54.0,1.0,,,1.0
2018-19,7828227,29,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,1.0,,,15.0,4.0,18.0,1.0,1.0,3.0,,1.0,1.0,,,,1.0,3.0,2.0,,,,,1.0,,,,2.0,45.0,2.0,,,,,,7.0,,7.3,,,1.0,,,1.0,3.0,,,,20.0,4.0,21.0,4,,34.0,,1.0,,
2018-19,7828227,29,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828227,29,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,36.0,6.0,42.0,,,1.0,,,2.0,,,,,1.0,3.0,,,,,,,,,1.0,90.0,,,,,,,11.0,,7.3,,,1.0,,1.0,4.0,2.0,,1.0,,43.0,7.0,48.0,3,,61.0,1.0,,3.0,
2018-19,7828227,29,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828238,30,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,74.0,21.0,95.0,,1.0,6.0,1.0,1.0,,2.0,,,1.0,4.0,5.0,,,1.0,1.0,,,,2.0,4.0,90.0,1.0,,,,,,8.0,,8.1,,,1.0,,,3.0,2.0,,1.0,,79.0,21.0,98.0,2,,113.0,2.0,1.0,3.0,
2018-19,7828238,30,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828238,30,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,2.0,,4.0,97.0,24.0,119.0,1.0,2.0,8.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,4.0,90.0,,,,,,,20.0,,8.0,,,1.0,,1.0,,8.0,,7.0,,112.0,25.0,129.0,1,,148.0,,1.0,,
2018-19,7828238,30,43,Manchester_City,Home,158213,103025,Riyad Mahrez,riyad-mahrez,M,False,1.0,,,44.0,9.0,52.0,2.0,3.0,7.0,3.0,,,2.0,,,,8.0,8.0,,,1.0,1.0,,,,1.0,3.0,89.0,,,,,,,19.0,,8.2,,,1.0,,,6.0,3.0,,1.0,,55.0,11.0,63.0,1,,84.0,3.0,2.0,3.0,
2018-19,7828238,30,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,True,,,,9.0,3.0,12.0,,,1.0,,1.0,1.0,1.0,,,,4.0,2.0,,,1.0,,,,,,,26.0,,,,,,,4.0,,6.1,,,1.0,,,2.0,,,1.0,,11.0,3.0,14.0,2,1.0,20.0,,1.0,,1.0
2018-19,7828238,30,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,1.0,34.0,4.0,37.0,,,6.0,1.0,1.0,,1.0,,,,5.0,3.0,,,1.0,,,,,3.0,2.0,90.0,1.0,,,,,,6.0,,7.1,,,,,1.0,4.0,2.0,,1.0,,37.0,4.0,39.0,1,1.0,55.0,,1.0,1.0,1.0
2018-19,7828238,30,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2018-19,8151144,31,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,1.0,,2.0,48.0,23.0,70.0,,,2.0,,,,2.0,,,1.0,4.0,3.0,,,1.0,,,,,1.0,4.0,90.0,,1.0,,,,,12.0,,7.1,,,,,,1.0,2.0,,3.0,,59.0,23.0,80.0,0,2.0,92.0,,,1.0,1.0
2018-19,8151144,31,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,18.0,19.0,37.0,,4.0,3.0,,,,,,,1.0,1.0,6.0,,,,,,,,,,51.0,,1.0,,,,,9.0,,7.0,,,,,1.0,,,,3.0,,26.0,19.0,45.0,0,2.0,52.0,,,,2.0
2018-19,8151144,31,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,1.0,42.0,34.0,76.0,,,10.0,,,,1.0,,,,3.0,3.0,,,2.0,1.0,,,,3.0,1.0,89.0,,,,,,,9.0,,7.2,,,,,,,1.0,,2.0,,48.0,36.0,83.0,0,1.0,94.0,1.0,2.0,,1.0
2018-19,8151144,31,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,8151144,31,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,6.0,1.0,7.0,,,1.0,,,,1.0,,,,1.0,2.0,,,,,1.0,,,1.0,,39.0,1.0,,,,,,7.0,,7.3,,,,,,,,,,1.0,9.0,2.0,11.0,1,2.0,19.0,3.0,,,
2018-19,8151144,31,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,24.0,18.0,42.0,2.0,,5.0,,,,3.0,,,,9.0,6.0,,,2.0,,1.0,,,2.0,,90.0,2.0,,,,,,14.0,,7.8,,,1.0,,,8.0,,,4.0,,33.0,19.0,52.0,3,,70.0,,1.0,5.0,
2018-19,8151144,31,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828142,32,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,,,1.0,63.0,26.0,89.0,2.0,,5.0,,,,1.0,,,1.0,5.0,2.0,,,1.0,,,,,,2.0,90.0,1.0,,,,,,12.0,,7.0,,,,,,1.0,1.0,,1.0,,70.0,27.0,96.0,1,,107.0,2.0,1.0,1.0,
2018-19,7828142,32,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,True,,,1.0,8.0,6.0,14.0,1.0,1.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,15.0,,,,,,,3.0,,6.6,,,,,,,,,1.0,,10.0,6.0,16.0,0,,19.0,1.0,,,
2018-19,7828142,32,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,3.0,,2.0,59.0,16.0,72.0,1.0,1.0,6.0,,,,,,,,1.0,4.0,,,,,,,,,4.0,90.0,1.0,,,,,,13.0,,7.8,,,2.0,,1.0,1.0,7.0,,5.0,,68.0,20.0,81.0,3,,98.0,,2.0,1.0,
2018-19,7828142,32,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,3.0,33.0,11.0,44.0,1.0,,3.0,1.0,,2.0,3.0,,,1.0,6.0,3.0,,,,,,,,1.0,3.0,75.0,1.0,,,,,,16.0,,7.1,,,1.0,,,2.0,5.0,,4.0,,43.0,12.0,50.0,4,2.0,72.0,3.0,,1.0,1.0
2018-19,7828142,32,43,Manchester_City,Away,158213,103025,Riyad Mahrez,riyad-mahrez,M,True,,,,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,0,1.0,3.0,,,,
2018-19,7828142,32,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828142,32,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,28.0,8.0,36.0,1.0,,6.0,,,2.0,2.0,,,,4.0,4.0,,,,1.0,1.0,,,1.0,4.0,90.0,1.0,,,,,,12.0,,8.4,,,,,,3.0,2.0,,1.0,,34.0,9.0,41.0,3,2.0,59.0,4.0,,2.0,2.0
2018-19,7828159,33,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828159,33,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,,,,38.0,25.0,63.0,2.0,3.0,3.0,1.0,,,2.0,,,,5.0,6.0,,,,,,,,2.0,2.0,90.0,,,,,,,15.0,,7.6,,,3.0,,,1.0,1.0,,1.0,,47.0,27.0,73.0,3,3.0,89.0,3.0,,,2.0
2018-19,7828159,33,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828159,33,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,,45.0,10.0,51.0,,,2.0,3.0,,,,,,,1.0,4.0,,,,,1.0,,,,6.0,90.0,1.0,,,,,,24.0,,8.8,,,1.0,,,3.0,18.0,,2.0,,66.0,10.0,58.0,2,1.0,88.0,1.0,1.0,2.0,
