season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436898,2,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,2.0,21.0,8.0,29.0,,1.0,,2.0,,,,1.0,,,1.0,7.0,,,0.0635403,,,,0.0,,,,,1.0,2.0,,50.0,,,,,,,,4.0,,,7.4,,,,,,,3.0,,,3.0,,23.0,9.0,32.0,,,0,1.0,40.0,1.0,2.0,3.0,1.0
2024-25,12436898,2,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,2.0,10.0,2.0,12.0,,,,,,,1.0,,,,,2.0,,,0.00929933,0.1042,,1.0,0.0,,,,,,,,19.0,,,,,,,,3.0,,,6.9,,,,,,1.0,,,,2.0,,12.0,2.0,14.0,,,1,1.0,20.0,1.0,1.0,,
2024-25,12436898,2,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,38.0,10.0,48.0,2.0,,,,,,1.0,,,3.0,5.0,,,,0.0673988,0.1057,,,0.0,,,,,,,,90.0,,,,,,,,7.0,,,6.6,,,,,,,,1.0,,,,42.0,10.0,51.0,,,1,,62.0,,,,
2024-25,12436898,2,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,29.0,4.0,33.0,,,,1.0,1.0,,,,,1.0,4.0,4.0,,,0.438822,,,,0.0,,,,,,2.0,,71.0,,,,,,,,10.0,,,7.0,,,,,,1.0,5.0,,,1.0,1.0,31.0,5.0,36.0,,,0,2.0,51.0,2.0,,2.0,
2024-25,12436898,2,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,4.0,,4.0,1.0,,,,,,,,,,1.0,,,,0.0176317,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0,,,0,,6.0,,,,
2024-25,12436898,2,43,Manchester_City,Home,1006189,476369,Issa Kaboré,issa-kabore,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436898,2,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,False,1.0,,,40.0,5.0,44.0,,,,4.0,1.0,,,,,1.0,2.0,7.0,,,0.199644,,,,1.0,,,,,,2.0,,71.0,,,,,,,1.0,18.0,,,8.2,,,,,,,2.0,6.0,,1.0,,51.0,5.0,50.0,,,0,4.0,71.0,4.0,2.0,1.0,2.0
2024-25,12436927,3,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,1.0,12.0,14.0,26.0,1.0,1.0,,1.0,,,,,,,1.0,3.0,,,0.143736,,,,0.0,,,,,,1.0,,22.0,,,,,,,,,,,7.0,,,,,,,1.0,,,1.0,,12.0,14.0,26.0,,,0,,29.0,,1.0,1.0,
2024-25,12436927,3,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,5.0,,2.0,53.0,20.0,68.0,1.0,,,6.0,1.0,,2.0,2.0,,1.0,6.0,2.0,,,0.635723,0.2703,0.3806,1.0,0.0,,,,1.0,,6.0,,88.0,2.0,,,,,,,22.0,,,8.4,,,2.0,,,,3.0,13.0,,3.0,,70.0,23.0,80.0,,,6,,108.0,,,2.0,
2024-25,12436927,3,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,4.0,65.0,28.0,93.0,,,,6.0,,,,2.0,,,2.0,5.0,,,0.0911545,,,,0.0,,,,,1.0,,,90.0,,,,,,,,5.0,,,7.6,,,,,,1.0,1.0,,,4.0,,68.0,29.0,97.0,,,0,2.0,110.0,1.0,2.0,1.0,2.0
2024-25,12436927,3,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,29.0,7.0,36.0,1.0,,,5.0,,,1.0,1.0,,,3.0,4.0,,,0.240374,0.2264,,,0.0,,,,,,3.0,,72.0,,,,,,,,5.0,,,7.5,,,1.0,,,,2.0,1.0,,1.0,,31.0,9.0,39.0,,,2,2.0,48.0,,1.0,1.0,1.0
2024-25,12436927,3,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,48.0,23.0,71.0,1.0,,,5.0,2.0,,,1.0,,2.0,4.0,1.0,,1.0,0.500826,0.2881,0.2323,1.0,1.0,,,,,1.0,4.0,,90.0,1.0,,,,,,,9.0,,,8.3,,,2.0,,,,1.0,1.0,,2.0,1.0,53.0,24.0,76.0,,,3,,90.0,1.0,,1.0,
2024-25,12436927,3,43,Manchester_City,Away,827606,220566,Rodri,rodri,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436927,3,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,2.0,,1.0,26.0,6.0,30.0,,,,2.0,,,1.0,,,2.0,3.0,7.0,,,0.231021,0.0475,,,0.0,,,,,,2.0,,68.0,,,,,,,,11.0,,,7.5,,,,,,,5.0,5.0,,1.0,,31.0,6.0,32.0,,,1,1.0,51.0,2.0,2.0,4.0,1.0
2024-25,12436927,3,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,,38.0,17.0,55.0,1.0,1.0,,2.0,,,1.0,2.0,,1.0,6.0,5.0,,,0.164925,0.0847,,1.0,0.0,,,,,,4.0,,90.0,,,,,,,,10.0,,,7.3,,,1.0,,,1.0,1.0,,,,,41.0,17.0,58.0,,,2,3.0,74.0,4.0,1.0,,1.0
2024-25,12436946,4,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,4.0,44.0,5.0,48.0,,,,4.0,,,1.0,,,4.0,7.0,1.0,,,0.556823,0.0646,,1.0,0.0,,,,,1.0,5.0,,90.0,,,,,,,,20.0,,,7.4,,,1.0,,,,2.0,5.0,,4.0,1.0,54.0,7.0,56.0,,,2,1.0,77.0,2.0,,,
2024-25,12436946,4,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,1.0,21.0,12.0,33.0,,,,2.0,,,,,,,1.0,,,,0.0436887,,,1.0,0.0,,,,,,,,45.0,,,,,,,,2.0,,,6.6,,,,,,,,,,1.0,,22.0,12.0,34.0,,,0,,35.0,1.0,,,
2024-25,12436946,4,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,2.0,33.0,3.0,36.0,2.0,,,3.0,,,1.0,,,1.0,3.0,2.0,,,0.149793,0.1524,0.2081,,0.0,,,,,,1.0,,84.0,1.0,,,,,,,11.0,,,7.5,,,,,,1.0,1.0,3.0,,2.0,,41.0,3.0,41.0,,,2,1.0,56.0,2.0,,1.0,
2024-25,12436946,4,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,True,,,,2.0,,2.0,,,,,,,,,,,,,,,0.00024219,,,,0.0,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,,,,,2.0,,2.0,,,0,,3.0,,,,
2024-25,12436946,4,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,True,,,3.0,34.0,11.0,45.0,,,,4.0,,,,,,,1.0,2.0,,,0.0803971,,,1.0,0.0,,,,,,1.0,,45.0,,,,,,,,3.0,,,7.3,,,,,,,,,,3.0,,37.0,11.0,48.0,,,0,1.0,52.0,,1.0,,1.0
2024-25,12436946,4,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436946,4,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,False,,,1.0,29.0,2.0,31.0,,,,3.0,,1.0,1.0,,,2.0,4.0,3.0,,1.0,0.110333,0.7402,0.5441,2.0,0.0,,,,,,1.0,,89.0,2.0,,,,,,,19.0,,,7.1,,,2.0,,,1.0,2.0,5.0,,1.0,,41.0,3.0,39.0,,,5,1.0,61.0,3.0,1.0,1.0,1.0
2024-25,12436971,5,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,,43.0,7.0,50.0,,,,3.0,,1.0,,,,,2.0,2.0,,,0.162194,0.2251,,1.0,0.0,,,,1.0,,2.0,,90.0,,,,,,,,6.0,,,6.9,,,2.0,,,,3.0,3.0,,1.0,,47.0,7.0,51.0,,,2,,61.0,1.0,,2.0,
2024-25,12436971,5,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,True,,,,73.0,9.0,82.0,,,,4.0,,,2.0,2.0,,1.0,4.0,1.0,,,0.311011,0.1839,,2.0,0.0,,,,,,5.0,,69.0,,,,,,,,5.0,,,7.6,,,2.0,,,,,,,1.0,,76.0,10.0,86.0,,,4,1.0,92.0,,,,1.0
2024-25,12436971,5,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,10.0,1.0,11.0,,,,,,,,,,,,1.0,,,0.0937612,,,,0.0,,,,,,2.0,,12.0,,,,,,,,2.0,,,7.1,,,,,,,1.0,,,,,11.0,1.0,12.0,,,0,,16.0,,,1.0,
2024-25,12436971,5,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,35.0,8.0,43.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,5.0,4.0,,,0.249402,0.1055,,,0.0,,,,,,5.0,,90.0,,,,,,,,15.0,,,7.0,,,1.0,,,,5.0,6.0,,1.0,,44.0,10.0,48.0,,,1,,67.0,,1.0,2.0,
2024-25,12436971,5,43,Manchester_City,Home,827606,220566,Rodri,rodri,M,False,,,2.0,4.0,8.0,12.0,,1.0,,3.0,,,,,,,,3.0,,,0.0101788,,,,0.0,,,,,1.0,,,21.0,,,,,,,,1.0,,,6.9,,,,,,,,,,2.0,,5.0,8.0,13.0,,,0,1.0,16.0,,1.0,,
2024-25,12436971,5,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,True,,,1.0,16.0,5.0,21.0,,,,1.0,,,1.0,,,,,,,,0.237271,0.0748,,,0.0,,,,,,1.0,,20.0,,,,,,,,3.0,,,7.0,,,1.0,,,,,,,2.0,,18.0,6.0,24.0,,,2,,28.0,,,,
2024-25,12436971,5,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,False,1.0,,,22.0,4.0,25.0,,,,2.0,,,2.0,1.0,,1.0,3.0,3.0,,,0.0641928,0.048,,,0.0,,,,,,1.0,,70.0,,,,,,,,9.0,,,6.8,,,,,,,3.0,3.0,,,,25.0,5.0,27.0,,,2,1.0,45.0,1.0,,2.0,
2024-25,12436971,5,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436971,5,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,False,2.0,,,36.0,3.0,37.0,,,,2.0,1.0,,1.0,,,1.0,4.0,7.0,,,0.289026,0.0337,,,1.0,,,,,,1.0,,78.0,,,,,,,,13.0,,,7.8,,,1.0,,,,6.0,5.0,,1.0,,43.0,3.0,41.0,,,2,,64.0,2.0,4.0,3.0,
2024-25,12436999,6,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,,,1.0,10.0,11.0,21.0,,,,4.0,,,,1.0,,,3.0,4.0,,,0.24878,0.1108,0.0121,2.0,0.0,,,,,1.0,2.0,,66.0,1.0,,,,,,,10.0,,,7.7,,,1.0,,,3.0,2.0,6.0,,1.0,,18.0,11.0,23.0,,,2,1.0,41.0,2.0,1.0,2.0,1.0
2024-25,12436999,6,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,3.0,54.0,22.0,76.0,,1.0,,5.0,,,,1.0,,,4.0,6.0,,,0.0930545,0.0514,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,,8.0,,,7.5,,,2.0,,,2.0,2.0,,,3.0,,57.0,25.0,82.0,,,2,4.0,96.0,1.0,,1.0,2.0
2024-25,12436999,6,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,27.0,5.0,32.0,1.0,1.0,,3.0,1.0,,1.0,1.0,,1.0,4.0,9.0,,,0.320575,0.0183,,,1.0,,,,,,5.0,,81.0,,1.0,,,,,,7.0,,,8.0,,,,,,,4.0,1.0,,,,28.0,7.0,34.0,,,1,,52.0,2.0,5.0,3.0,
2024-25,12436999,6,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,25.0,12.0,37.0,,,,4.0,,,1.0,1.0,,,5.0,4.0,,,0.136931,0.0931,0.2093,1.0,0.0,,,,,1.0,1.0,,90.0,1.0,,,,,,,11.0,,,7.1,,,,,,,3.0,3.0,,,,31.0,12.0,40.0,,,2,3.0,59.0,2.0,1.0,,2.0
2024-25,12436999,6,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,1.0,,,17.0,,16.0,,,,1.0,,,,1.0,,1.0,2.0,3.0,,,0.120936,0.06,0.0864,,0.0,,,,,,1.0,,24.0,1.0,,,,,,,6.0,,,7.3,,,,,,,2.0,2.0,,,,22.0,,20.0,,,1,,28.0,,1.0,2.0,
2024-25,12436999,6,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,6.0,,6.0,,,,,,,,,,2.0,2.0,1.0,,,0.00790283,,,,0.0,,,,,,,,9.0,,,,,,,,5.0,,,6.6,,,,,,,1.0,2.0,,,,8.0,,6.0,,,0,,13.0,,,1.0,
2024-25,12436999,6,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436999,6,43,Manchester_City,Away,1046795,510281,Savinho,savio,M,True,1.0,,,6.0,1.0,6.0,,,,2.0,,,,,,,,2.0,,,0.166678,,,,0.0,,,,,,1.0,,9.0,,,,,,,,4.0,,,7.1,,,,,,,1.0,3.0,,,,9.0,1.0,7.0,,,0,1.0,13.0,1.0,,1.0,1.0
2024-25,12437022,7,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,3.0,41.0,16.0,56.0,,1.0,,6.0,,1.0,,1.0,,1.0,2.0,3.0,,,0.0719792,0.4553,,,0.0,,,,,1.0,1.0,,89.0,,,,,,,,13.0,,,6.9,,,2.0,,,2.0,,6.0,,3.0,,50.0,19.0,63.0,,,2,,81.0,,2.0,,
2024-25,12437022,7,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,59.0,19.0,78.0,,1.0,,4.0,,,2.0,2.0,,3.0,6.0,3.0,,,0.0722892,0.295,0.5401,,0.0,2.0,,,,,,,90.0,2.0,,,,,,,14.0,,,8.3,,,,,,,2.0,,,,,66.0,21.0,87.0,,,4,1.0,100.0,1.0,,1.0,1.0
2024-25,12437022,7,43,Manchester_City,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,,21.0,3.0,23.0,1.0,,,2.0,,,,,,,3.0,4.0,,,0.0501325,,,1.0,0.0,,,,,,1.0,,62.0,,,,,,,,7.0,,,6.9,,,,,,,3.0,2.0,,,,27.0,3.0,28.0,,,0,1.0,36.0,,1.0,2.0,1.0
2024-25,12437022,7,43,Manchester_City,Home,331209,165809,Bernardo Silva,bernardo-silva,M,False,1.0,,2.0,32.0,9.0,40.0,2.0,,,4.0,1.0,,,1.0,,,6.0,7.0,,,0.322621,0.1986,0.2145,,1.0,,,,,,6.0,,90.0,1.0,,,,,,,14.0,,,8.5,,,1.0,,,,7.0,3.0,,2.0,,42.0,9.0,48.0,,,2,2.0,72.0,,1.0,4.0,2.0
2024-25,12437022,7,43,Manchester_City,Home,859765,209244,Phil Foden,phil-foden,M,False,3.0,,,34.0,7.0,38.0,,,,2.0,,,1.0,,,1.0,3.0,2.0,,,0.437541,0.0991,,,0.0,,,,,,3.0,,78.0,,,,,,,,11.0,,,7.3,,,1.0,,,1.0,2.0,3.0,,,,37.0,8.0,42.0,,,2,,58.0,4.0,2.0,,
2024-25,12437022,7,43,Manchester_City,Home,934386,248875,Jérémy Doku,jeremy-doku,M,True,,,,5.0,1.0,6.0,,,,2.0,,,,1.0,,1.0,5.0,2.0,,,0.00412983,0.0552,0.0729,,0.0,1.0,,,,,,,28.0,1.0,,,,,,,10.0,,,7.0,,,,,,,4.0,,,,,9.0,1.0,10.0,,,1,,21.0,2.0,1.0,1.0,
2024-25,12437022,7,43,Manchester_City,Home,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437022,7,43,Manchester_City,Home,1046795,510281,Savinho,savio,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437039,8,43,Manchester_City,Away,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,False,1.0,,2.0,55.0,9.0,63.0,2.0,2.0,,6.0,,,1.0,2.0,,3.0,8.0,3.0,,,0.150474,0.415,0.1212,1.0,0.0,,,,,,3.0,,90.0,1.0,,,,,,,22.0,,,7.6,,,1.0,,,,,11.0,,3.0,,71.0,11.0,71.0,,,3,,96.0,1.0,1.0,,
2024-25,12437039,8,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,57.0,7.0,64.0,,1.0,,4.0,,,1.0,1.0,,1.0,4.0,5.0,,,0.134525,0.0312,,,0.0,,,,,,1.0,,86.0,,,,,,,,12.0,,,7.1,,,,,,,3.0,,,1.0,,62.0,9.0,71.0,,,1,1.0,82.0,1.0,2.0,1.0,
2024-25,12437039,8,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,1.0,,1.0,18.0,1.0,18.0,,,,1.0,,,,,,,,1.0,,,0.180322,0.0415,0.2225,,0.0,,,,,,3.0,,17.0,1.0,,,,,,,6.0,,,7.5,,,,,,,,6.0,,1.0,,24.0,1.0,19.0,,,1,,27.0,,1.0,,
2024-25,12437039,8,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,1.0,32.0,8.0,40.0,,,,2.0,,,2.0,1.0,,4.0,8.0,3.0,,,0.16971,0.3501,0.6162,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,11.0,,,7.1,,,1.0,,,,3.0,1.0,,1.0,1.0,36.0,8.0,43.0,,,4,2.0,61.0,1.0,,1.0,2.0
2024-25,12437039,8,43,Manchester_City,Away,859765,209244,Phil Foden,phil-foden,M,True,2.0,,1.0,12.0,1.0,11.0,,,,,,,1.0,,,1.0,1.0,,,,0.270223,0.0283,,,1.0,,,,,,1.0,,24.0,,,,,,,,4.0,,,6.9,,,,,,,,2.0,,1.0,,15.0,1.0,14.0,,,1,,18.0,,,,
2024-25,12437039,8,43,Manchester_City,Away,934386,248875,Jérémy Doku,jeremy-doku,M,False,,,,38.0,1.0,39.0,,,,3.0,,,1.0,,,3.0,5.0,10.0,,,0.207752,0.1088,,1.0,1.0,,,,,,2.0,,66.0,,,,,,,,21.0,,,8.3,,,2.0,,,,7.0,5.0,,,,51.0,2.0,48.0,,,3,3.0,76.0,2.0,1.0,6.0,2.0
2024-25,12437039,8,43,Manchester_City,Away,1003334,432714,James McAtee,james-mcatee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437039,8,43,Manchester_City,Away,1046795,510281,Savinho,savio,M,False,3.0,,1.0,46.0,6.0,49.0,,,,5.0,,,1.0,,,2.0,8.0,7.0,,,0.897135,0.2743,0.2083,1.0,0.0,,,,,,3.0,,73.0,1.0,,,,,,,25.0,,,7.7,,,2.0,,,,7.0,13.0,,1.0,,62.0,6.0,55.0,,,4,3.0,91.0,2.0,2.0,2.0,2.0
2024-25,12437049,9,43,Manchester_City,Home,45853,59859,İlkay Gündoğan,ilkay-gundogan,M,True,,,,2.0,1.0,3.0,,,,1.0,,,,,,,,1.0,,,0.00244128,,,,0.0,,,,,,,,12.0,,,,,,,,,,,6.7,,,,,,,,,,,,2.0,1.0,3.0,,,0,1.0,4.0,,,,1.0
2024-25,12437049,9,43,Manchester_City,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,47.0,9.0,56.0,,,,4.0,,,2.0,1.0,,2.0,5.0,7.0,,,0.128049,0.1818,0.0314,2.0,0.0,,,,,2.0,,,90.0,1.0,,,,,,,8.0,,,7.5,,,,,,,,,,1.0,,53.0,9.0,62.0,,,3,6.0,80.0,,1.0,,3.0
