season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,235648,114128.0,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,3.0,9.0,8.0,17.0,25.0,,,6.0,,,,,,,,,1.0,,,0.00100268,0.0,0.0,,,,-0.1638,,,,,,90.0,,,,,,,,12.0,,6.5,1.0,2.0,,,,,3.0,19.0,,17.0,20.0,37.0,0,,43.0,,1.0,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,2.0,12.0,11.0,23.0,1.0,1.0,5.0,,,,1.0,,,1.0,6.0,9.0,,,0.0102154,0.0,0.0,3.0,,,,,,1.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,,,1.0,2.0,,5.0,,16.0,16.0,30.0,0,6.0,51.0,1.0,1.0,1.0,3.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,3.0,14.0,42.0,56.0,1.0,1.0,7.0,,,,2.0,,,1.0,5.0,5.0,,,0.00832533,0.1008,0.3384,1.0,,,,,1.0,1.0,,,90.0,1.0,1.0,,,,,,12.0,,7.2,,,2.0,,,1.0,,7.0,,20.0,45.0,64.0,3,3.0,81.0,2.0,1.0,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,2.0,,,11.0,2.0,11.0,,1.0,1.0,,,,,,,,2.0,2.0,,,0.151847,0.0458,0.0,2.0,,,,,,,,,32.0,,,,,,,,6.0,,6.7,,,1.0,,,2.0,,,1.0,16.0,3.0,17.0,1,,22.0,,1.0,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,False,,,,5.0,3.0,8.0,1.0,3.0,3.0,,,,,,,3.0,6.0,8.0,,,0.0101579,0.1415,0.4317,,,1.0,,,,,1.0,,58.0,1.0,,,,,,,18.0,,7.1,,,,1.0,5.0,1.0,,,,11.0,6.0,16.0,1,1.0,35.0,4.0,1.0,3.0,1.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,1.0,,1.0,9.0,10.0,18.0,1.0,1.0,5.0,1.0,,,2.0,,,2.0,6.0,6.0,,,0.0892491,0.0723,0.0621,,,,,,,,3.0,,90.0,1.0,,,,,,,13.0,,7.1,,,,1.0,1.0,4.0,,1.0,,15.0,11.0,22.0,1,2.0,47.0,2.0,3.0,,2.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,2.0,2.0,4.0,2.0,,1.0,,,,,,,1.0,4.0,1.0,,,0.00185659,0.0,0.0,1.0,,,,,,,,,15.0,,,,,,,,2.0,,6.4,,,,,,,,,,3.0,2.0,5.0,0,,8.0,,1.0,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,894474,214048.0,Max Kilman,max-kilman,D,False,,,5.0,8.0,43.0,51.0,1.0,,11.0,,,,,,,1.0,4.0,1.0,,,0.00264321,0.0,0.0,2.0,,,,,,1.0,,,90.0,,1.0,,,,,,15.0,,6.5,,,,4.0,,,,12.0,,15.0,49.0,64.0,0,1.0,73.0,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,,4.0,6.0,10.0,2.0,,6.0,,,,1.0,,,1.0,7.0,4.0,,,0.00255974,0.0,0.0,2.0,,,,,,1.0,1.0,,58.0,,,,,,,,7.0,,6.6,,,,,1.0,,,,,6.0,6.0,12.0,0,4.0,23.0,2.0,,,3.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,6.0,10.0,40.0,50.0,2.0,2.0,3.0,,,,,,,2.0,5.0,5.0,,,0.00331145,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,8.0,,6.8,,,,7.0,,,,10.0,,13.0,43.0,56.0,0,3.0,75.0,,,,1.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,982613,476502.0,Boubacar Traoré,boubacar-traore,M,False,,,,3.0,7.0,10.0,1.0,,8.0,,,,,,,1.0,7.0,3.0,,,0.00070579,0.0,0.0,4.0,,,,,,1.0,,,58.0,,,,,,,,8.0,,6.3,,,,,1.0,,,1.0,,6.0,9.0,15.0,0,2.0,23.0,,1.0,,1.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,9.0,6.0,15.0,,,3.0,,,1.0,1.0,,,2.0,3.0,2.0,,,0.00989132,0.117,0.0,,,,,,,,,,32.0,,,,,,,,5.0,,6.4,,,,,,,,,,9.0,7.0,16.0,1,2.0,24.0,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,989122,,Connor Ronan,connor-ronan,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,13.0,21.0,33.0,1.0,,6.0,1.0,,,2.0,,,1.0,5.0,5.0,,,0.0809504,0.0,0.0,,1.0,,,,,3.0,1.0,,90.0,,,,,,,,7.0,,6.9,,,,3.0,1.0,2.0,,,,16.0,22.0,36.0,0,3.0,67.0,,2.0,,2.0
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385707,12,39,Wolverhampton_Wanderers,Away,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,6562,19624.0,João Moutinho,joao-moutinho,M,False,4.0,,1.0,21.0,34.0,51.0,1.0,,7.0,1.0,,,,,,,2.0,3.0,,,0.335669,0.0421,0.0,,,,,,,,5.0,,81.0,,,,,,,,11.0,,7.5,,,2.0,,1.0,6.0,,2.0,,29.0,36.0,59.0,2,1.0,75.0,,2.0,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,21212,18507.0,Diego Costa,diego-costa,F,False,,,,3.0,1.0,4.0,1.0,4.0,,,1.0,3.0,,,,,2.0,6.0,,,0.00635712,1.0562,0.1209,1.0,,,,,,,1.0,,80.0,3.0,,,,,,,4.0,,6.9,,,2.0,,1.0,,,,1.0,5.0,2.0,7.0,8,,21.0,1.0,1.0,1.0,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,235648,114128.0,Jonny Otto,jonny-otto,D,False,,,1.0,16.0,28.0,44.0,,1.0,11.0,,,,1.0,,,,3.0,4.0,,,0.15276,0.0,0.0,1.0,,,,,,,1.0,,67.0,,,,,,,,7.0,,6.5,,,,1.0,1.0,,,2.0,,18.0,31.0,49.0,0,3.0,68.0,,,,2.0
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,252669,149065.0,José Sá,jose-sa,G,False,,1.0,3.0,2.0,20.0,22.0,,,10.0,,,,,,,,,,,,0.00069641,0.0,0.0,,,,-2.5109,1.0,,,,,90.0,,,,,,,,5.0,,5.5,,,,2.0,,,1.0,6.0,,4.0,22.0,26.0,0,,40.0,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,252821,200402.0,Nélson Semedo,nelson-semedo,D,True,,,,3.0,6.0,9.0,1.0,,4.0,,,,,,,,4.0,1.0,,,0.00096972,0.0,0.0,3.0,,,,,,3.0,,,23.0,,,,,,,,6.0,,6.6,,,,1.0,1.0,,,3.0,,7.0,7.0,14.0,0,,23.0,1.0,,1.0,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,12.0,37.0,34.0,71.0,2.0,1.0,5.0,,,,,,,1.0,5.0,4.0,,,0.0325886,0.0911,0.0,1.0,,,,,,,,,90.0,,,,,,,,14.0,,6.7,,,1.0,,2.0,2.0,,15.0,,47.0,35.0,80.0,1,,91.0,,2.0,1.0,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,286165,159533.0,Adama Traoré,adama-traore,F,False,3.0,,1.0,16.0,7.0,20.0,,2.0,4.0,,,,,,,,3.0,5.0,,,0.235172,0.0,0.0,1.0,,,,,,,3.0,,90.0,,,,,,,,23.0,,6.7,,,,,3.0,4.0,,1.0,1.0,27.0,9.0,32.0,0,,50.0,8.0,2.0,1.0,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,False,2.0,,2.0,19.0,5.0,22.0,,1.0,4.0,,1.0,3.0,,,,3.0,6.0,4.0,,,0.185793,0.3833,0.1154,1.0,,,,,,,2.0,,90.0,1.0,,,,,,,14.0,,6.4,,,1.0,,4.0,2.0,,3.0,1.0,25.0,6.0,29.0,5,1.0,51.0,2.0,,2.0,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,1.0,1.0,1.0,,,0.00060404,0.0,0.0,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,,,,,,,1.0,2.0,3.0,0,,7.0,1.0,1.0,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,4.0,20.0,53.0,73.0,,4.0,4.0,,,,,,,2.0,4.0,6.0,,,0.0124275,0.1912,0.0,,,,,,,2.0,,,90.0,,,,,,,,20.0,,6.0,,,1.0,1.0,2.0,,,10.0,,29.0,59.0,88.0,1,1.0,102.0,1.0,1.0,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,1.0,11.0,6.0,17.0,1.0,,1.0,1.0,,1.0,,,,2.0,5.0,1.0,,,0.1152,0.3356,0.0734,2.0,,,,,,,2.0,,66.0,2.0,,,,,,,7.0,,6.8,,,,,,,,1.0,,14.0,6.0,20.0,3,1.0,31.0,2.0,,,1.0
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,8.0,15.0,63.0,78.0,3.0,2.0,7.0,,,,,,,,3.0,4.0,,,0.0839502,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,4.0,,6.5,,,,1.0,,,,9.0,,17.0,65.0,82.0,0,2.0,88.0,,,,2.0
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,True,,,1.0,2.0,5.0,7.0,,1.0,1.0,,,,,,,,,1.0,,,0.00119172,0.0,0.0,,,,,,,,,,9.0,,,,,,,,1.0,,6.6,,,,,,,,1.0,,2.0,5.0,7.0,0,,8.0,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,3.0,,1.0,22.0,12.0,31.0,,,4.0,,,1.0,,,,1.0,2.0,2.0,,,0.034233,0.0592,0.0,,,,,,,,2.0,,90.0,,,,,,,,13.0,,6.3,,,,1.0,1.0,7.0,,1.0,,28.0,13.0,34.0,1,1.0,57.0,3.0,1.0,,1.0
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385361,13,39,Wolverhampton_Wanderers,Home,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,3.0,3.0,6.0,,1.0,,,,,,,,2.0,3.0,2.0,,,0.0012677,0.0,0.0,,,,,,,1.0,,,24.0,,,,,,,,7.0,,6.3,,,,,1.0,2.0,,,,6.0,3.0,7.0,0,1.0,16.0,1.0,,,1.0
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,6562,19624.0,João Moutinho,joao-moutinho,M,True,,,1.0,13.0,1.0,14.0,1.0,,2.0,,,1.0,,,,,2.0,1.0,,,0.0233663,0.046,0.0,1.0,,,,,,,2.0,,49.0,,,,,,,,7.0,,6.7,,,,1.0,1.0,1.0,,1.0,,18.0,2.0,19.0,1,,26.0,1.0,,1.0,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,21212,18507.0,Diego Costa,diego-costa,F,False,,,,4.0,2.0,6.0,5.0,3.0,3.0,,,,,,,,7.0,4.0,,,0.00219519,0.2737,0.1613,3.0,,,,,,,,,90.0,2.0,,,,,,,7.0,,7.0,,,2.0,1.0,1.0,,,,1.0,7.0,2.0,9.0,4,,19.0,4.0,,1.0,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,235648,114128.0,Jonny Otto,jonny-otto,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,252669,149065.0,José Sá,jose-sa,G,False,,,4.0,3.0,9.0,12.0,,,7.0,,,,,,,,,1.0,,,0.00021293,0.0,0.0,,,,-0.5393,2.0,,,,,90.0,,,,,,,,13.0,1.0,6.7,2.0,2.0,,2.0,,,,16.0,,15.0,9.0,24.0,0,,36.0,,1.0,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,2.0,10.0,12.0,22.0,3.0,,7.0,,,,2.0,,,,8.0,5.0,,,0.0271126,0.0,0.0,2.0,1.0,,,,,,1.0,,90.0,,,,,,,,9.0,,6.6,,,,2.0,1.0,1.0,,6.0,,16.0,12.0,27.0,0,4.0,46.0,,1.0,,3.0
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,6.0,27.0,18.0,45.0,1.0,,11.0,,,,,,,,4.0,1.0,,,0.0282471,0.0819,0.3441,1.0,,1.0,,,,2.0,3.0,,90.0,1.0,1.0,,,,,,14.0,,7.7,,,2.0,2.0,2.0,,,11.0,,33.0,24.0,57.0,3,1.0,69.0,,,,1.0
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,True,,,,3.0,1.0,4.0,3.0,,1.0,,,1.0,,,,,3.0,,,,0.0316685,0.0571,0.0,1.0,,,,,,,,,16.0,,,,,,,,1.0,,6.4,,,,,,,,,,3.0,1.0,4.0,1,,6.0,1.0,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,286165,159533.0,Adama Traoré,adama-traore,F,False,,,,12.0,2.0,14.0,2.0,,1.0,,,,1.0,,,1.0,10.0,5.0,,,0.0159455,0.0,0.0,3.0,,,,,,,,,83.0,,,,,,,,18.0,,6.1,,,,1.0,4.0,6.0,,,,19.0,3.0,16.0,0,3.0,38.0,5.0,1.0,1.0,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,308764,200600.0,Daniel Podence,daniel-podence,M,False,1.0,,2.0,12.0,7.0,18.0,1.0,1.0,8.0,,,1.0,1.0,,,1.0,9.0,13.0,,,0.106437,0.1202,0.2018,2.0,,,,,,,3.0,,90.0,1.0,,,,,,,20.0,,7.3,,,,2.0,8.0,4.0,,2.0,,19.0,10.0,25.0,2,4.0,63.0,5.0,4.0,4.0,1.0
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,894474,214048.0,Max Kilman,max-kilman,D,False,,,,9.0,15.0,24.0,,2.0,7.0,,,,,,,,,4.0,,,0.00401779,0.0,0.0,,,,,,,2.0,,,90.0,,,,,,,,15.0,,6.7,,,,6.0,,,,9.0,,19.0,17.0,36.0,0,1.0,54.0,3.0,1.0,,1.0
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,945122,465351.0,Matheus Nunes,matheus-nunes,D,False,,,1.0,6.0,2.0,8.0,,1.0,,,,,,,,2.0,2.0,1.0,,,0.00528667,0.0,0.0,,,,,,,,,,41.0,,,,,,,,4.0,,6.4,,,,1.0,,,,1.0,,8.0,2.0,10.0,0,,15.0,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,,2.0,17.0,19.0,1.0,,2.0,,,,2.0,,,,4.0,2.0,,,0.00049199,0.0,0.0,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,5.0,,6.8,,,,5.0,,,,2.0,,6.0,18.0,24.0,0,2.0,37.0,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,982613,476502.0,Boubacar Traoré,boubacar-traore,M,False,,,1.0,12.0,11.0,23.0,,2.0,5.0,,,,1.0,,,,5.0,4.0,,,0.00957518,0.0298,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.5,,,2.0,1.0,1.0,,,2.0,,18.0,15.0,33.0,2,1.0,43.0,2.0,1.0,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,1013928,490721.0,Hugo Bueno,hugo-bueno,M,False,1.0,,,8.0,13.0,20.0,1.0,2.0,5.0,,,,2.0,,,,5.0,4.0,,,0.0500037,0.0,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,6.6,,,,4.0,3.0,5.0,,,,12.0,13.0,20.0,0,1.0,44.0,1.0,,1.0,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,1014835,501837.0,Yerson Mosquera,yerson-mosquera,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385367,14,39,Wolverhampton_Wanderers,Away,1177311,461026.0,Chem Campbell,chem-campbell,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,6562,19624.0,João Moutinho,joao-moutinho,M,False,,,2.0,11.0,14.0,25.0,1.0,,4.0,,,,2.0,,,,4.0,2.0,,,0.00604653,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,6.0,,6.5,,,,,,1.0,,3.0,,15.0,16.0,30.0,0,2.0,38.0,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,235648,114128.0,Jonny Otto,jonny-otto,D,True,,,,5.0,6.0,11.0,1.0,,3.0,,,,1.0,,,,5.0,4.0,,,0.00372432,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,,6.0,,6.3,,,,,3.0,1.0,,,,8.0,6.0,13.0,0,1.0,22.0,,2.0,1.0,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,252669,149065.0,José Sá,jose-sa,G,False,,,6.0,5.0,7.0,12.0,,,10.0,,,,,,,,,,,,0.0006507,0.0,0.0,,,,-0.9385,2.0,,,,,90.0,,,,,,,,14.0,,6.6,2.0,5.0,,,,,,18.0,,17.0,7.0,24.0,0,,34.0,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,252821,200402.0,Nélson Semedo,nelson-semedo,D,False,,,,6.0,6.0,12.0,1.0,,2.0,,,,,,,1.0,3.0,1.0,,,0.00161748,0.0,0.0,1.0,,,,,,,,,50.0,,,,,,,,3.0,,5.3,,,,2.0,,,,1.0,,6.0,8.0,14.0,0,1.0,18.0,,,,1.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,280955,171317.0,Rúben Neves,ruben-neves,M,False,,,4.0,12.0,15.0,27.0,,,3.0,,,2.0,1.0,,,,3.0,3.0,,,0.0103577,0.8992,0.9838,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,12.0,,7.1,,,1.0,3.0,1.0,2.0,,6.0,,19.0,18.0,35.0,4,3.0,51.0,1.0,,,1.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,280979,181284.0,Gonçalo Guedes,goncalo-guedes,M,False,1.0,,,8.0,2.0,9.0,1.0,3.0,4.0,,,,1.0,,,,5.0,9.0,,,0.006927,0.2128,0.8456,2.0,,1.0,,,,,1.0,,74.0,2.0,,,,,,,10.0,,7.5,,,,,1.0,5.0,,1.0,,13.0,4.0,12.0,2,1.0,30.0,1.0,5.0,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,286165,159533.0,Adama Traoré,adama-traore,F,True,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,2.0,4.0,2.0,,,0.00296767,0.0675,0.2984,,,,,,,,,,22.0,1.0,1.0,,,,,,5.0,,6.6,,,,,1.0,,,,,5.0,1.0,6.0,1,,12.0,,1.0,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,308764,200600.0,Daniel Podence,daniel-podence,M,False,,,,5.0,1.0,6.0,,,,,,,,,,1.0,4.0,1.0,,,0.0400236,0.0,0.0,3.0,,,,,,1.0,,,45.0,,,,,,,,5.0,,6.5,,,,,1.0,,,1.0,,8.0,1.0,9.0,0,,15.0,1.0,,1.0,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,786186,184754.0,Hwang Hee-chan,hwang-hee-chan,F,False,,,1.0,3.0,3.0,6.0,4.0,1.0,,,,,,,,,7.0,4.0,,,0.0108797,0.0,0.0,2.0,,,,,,,,,68.0,,,,,,,,8.0,,6.6,,,,,2.0,,,1.0,,8.0,3.0,11.0,0,1.0,18.0,2.0,1.0,1.0,1.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,862812,216208.0,Matija Šarkić,matija-sarkic,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,894474,214048.0,Max Kilman,max-kilman,D,False,,,4.0,12.0,12.0,24.0,,1.0,6.0,,,,,,,1.0,2.0,4.0,,,0.00826147,0.0,0.0,1.0,,,,,,2.0,,,90.0,,,,,,,,11.0,,6.2,,,,4.0,1.0,,,13.0,,20.0,14.0,34.0,0,2.0,47.0,,,1.0,1.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,931278,448514.0,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,0.00034107,0.0476,0.0827,1.0,,,,,,,,,16.0,1.0,,,,,,,3.0,,6.5,,,,,,1.0,,,1.0,2.0,,1.0,1,,5.0,2.0,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,958916,432830.0,Nathan Collins,nathan-collins,D,False,,,1.0,6.0,16.0,22.0,1.0,1.0,5.0,,,,1.0,,,,3.0,2.0,,,0.00170638,0.0,0.0,1.0,,,,,,1.0,,,90.0,,3.0,,,,,,7.0,,6.6,,,,6.0,,,,3.0,,9.0,19.0,28.0,0,1.0,41.0,1.0,,,1.0
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,982613,476502.0,Boubacar Traoré,boubacar-traore,M,False,,,,9.0,4.0,13.0,4.0,1.0,1.0,1.0,,,1.0,,,2.0,9.0,4.0,,,0.0238909,0.0,0.0,1.0,1.0,,,,,2.0,1.0,,89.0,,,,,,,,5.0,,6.6,,,,,2.0,1.0,,,,11.0,4.0,14.0,0,2.0,25.0,,,1.0,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,988882,240299.0,Joe Hodge,hodge-joe,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385374,15,39,Wolverhampton_Wanderers,Home,989122,,Connor Ronan,connor-ronan,M,True,,,,3.0,,3.0,,,,,,,,,,,,1.0,,,0.00157147,0.0,0.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,4.0,,3.0,0,,5.0,,,1.0,
