season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,187729,107613,Romain Saïss,romain-saiss,D,False,,,3.0,6.0,7.0,13.0,,,6.0,,,,2.0,,,,3.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,9.0,,6.9,,,,4.0,,1.0,,3.0,,8.0,10.0,17.0,0,2.0,39.0,,1.0,,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,1.0,11.0,18.0,29.0,2.0,10.0,10.0,,,,2.0,,,,6.0,12.0,,,2.0,,,,,2.0,2.0,,90.0,,1.0,,,,,,12.0,,7.3,,,,2.0,,,,1.0,,19.0,20.0,39.0,0,1.0,48.0,2.0,1.0,,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,10.0,4.0,14.0,4.0,2.0,1.0,,,,1.0,,,3.0,9.0,8.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,19.0,,7.4,,,1.0,2.0,3.0,1.0,,,,17.0,5.0,21.0,2,,48.0,6.0,3.0,3.0,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,1.0,1.0,9.0,10.0,1.0,2.0,8.0,,,,,,,1.0,5.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,17.0,,7.0,,,,4.0,5.0,,,3.0,,5.0,16.0,21.0,0,1.0,57.0,,3.0,3.0,1.0
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,True,,,1.0,1.0,1.0,2.0,,,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,8.0,,,,,,,,2.0,,6.4,,,,2.0,,,,2.0,,3.0,1.0,4.0,2,,9.0,,,,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,2.0,2.0,4.0,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,25.0,,,,,,,,2.0,,6.8,,,,,1.0,,,,,2.0,3.0,5.0,0,,8.0,,1.0,1.0,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,False,,,3.0,10.0,2.0,12.0,,,5.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,,65.0,2.0,,,,,,,6.0,,7.0,,,,,1.0,,,3.0,2.0,11.0,3.0,14.0,2,1.0,24.0,3.0,2.0,,1.0
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,879349,247632,Pedro Neto,pedro-neto,M,False,1.0,,,12.0,4.0,15.0,,1.0,2.0,,,1.0,,,,3.0,8.0,6.0,,,2.0,,,,,6.0,,,89.0,,,,,,,,22.0,,6.6,,,,1.0,8.0,6.0,,,,19.0,5.0,18.0,1,,55.0,6.0,,5.0,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,5.0,9.0,14.0,,2.0,8.0,,,,,,,,,5.0,,,,1.0,,,,1.0,1.0,,90.0,,1.0,,,,,,7.0,,7.7,,,,5.0,2.0,,,7.0,,8.0,13.0,21.0,0,1.0,34.0,,,2.0,1.0
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,954076,449988,Fábio Silva,fabio-silva,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896918,5,39,Wolverhampton_Wanderers,Away,997835,250604,Owen Otasowie,owen-otasowie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,True,,,,2.0,4.0,6.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,,,6.2,,,,,,,,,,2.0,4.0,6.0,0,,6.0,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,1.0,,7.0,7.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,1.0,,6.4,,1.0,,,,,,2.0,,1.0,7.0,8.0,0,,16.0,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,11.0,28.0,65.0,93.0,,2.0,5.0,,,,1.0,,,,2.0,3.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.0,,,,1.0,,,,15.0,,32.0,66.0,98.0,0,,102.0,,1.0,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,1.0,30.0,43.0,73.0,2.0,1.0,5.0,,,,,,,,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,6.0,,6.8,,,,2.0,,,,4.0,,34.0,45.0,79.0,0,1.0,86.0,,1.0,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,143593,111291,Marçal,marcal,D,True,,,,9.0,2.0,11.0,,,,,,1.0,,,,,2.0,1.0,,,2.0,,,,,,1.0,,22.0,,,,,,,,6.0,,6.3,,,,,1.0,1.0,,,,11.0,3.0,13.0,1,,22.0,2.0,,1.0,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,187729,107613,Romain Saïss,romain-saiss,D,False,,,,34.0,24.0,58.0,,3.0,3.0,,,,2.0,,,,3.0,7.0,,,1.0,,,,,1.0,,,68.0,,,,,,,,13.0,,6.8,,,,1.0,,2.0,,3.0,,44.0,26.0,68.0,0,2.0,82.0,1.0,2.0,,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,2.0,35.0,13.0,48.0,4.0,,5.0,,,,2.0,,,,6.0,1.0,,,,,,,,,,,90.0,,1.0,,,,,,2.0,,6.6,,,,,,,,2.0,,36.0,13.0,49.0,0,1.0,54.0,1.0,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,25.0,5.0,30.0,,1.0,2.0,,,1.0,3.0,,,1.0,5.0,2.0,,,,,1.0,,,2.0,2.0,,90.0,2.0,,,,,,,8.0,,7.6,,,3.0,1.0,2.0,,,3.0,,29.0,6.0,35.0,6,,50.0,1.0,,1.0,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,,,3.0,37.0,23.0,60.0,1.0,,4.0,,,,1.0,,,1.0,11.0,7.0,,,3.0,,,,,1.0,2.0,,90.0,,,,,,,,19.0,,6.7,,,,1.0,10.0,4.0,,3.0,,45.0,25.0,66.0,0,2.0,101.0,1.0,,5.0,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,7.0,46.0,37.0,83.0,2.0,,5.0,,,,1.0,,,2.0,7.0,3.0,,,1.0,,,,,1.0,2.0,,83.0,,,,,,,,12.0,,7.0,,,2.0,1.0,1.0,,,9.0,,53.0,38.0,91.0,2,2.0,107.0,1.0,1.0,,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,,22.0,,,,,,,,7.0,,6.5,,,,,,2.0,,,,8.0,1.0,7.0,0,1.0,15.0,1.0,,,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,False,,,,22.0,5.0,27.0,,,4.0,,,1.0,1.0,,,1.0,4.0,5.0,,,,,,,,1.0,2.0,,68.0,1.0,,,,,,,16.0,,7.2,,,1.0,,7.0,2.0,,,,32.0,6.0,36.0,3,,53.0,1.0,,5.0,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,879349,247632,Pedro Neto,pedro-neto,M,False,,,,38.0,14.0,52.0,,,4.0,,,2.0,,,,3.0,8.0,9.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,18.0,,7.2,,,2.0,,7.0,7.0,,1.0,,49.0,15.0,57.0,4,1.0,87.0,,4.0,4.0,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,,37.0,50.0,87.0,4.0,1.0,2.0,,,,,,,,5.0,2.0,,,,,,,,,,,90.0,,1.0,,,,,,3.0,,6.7,,,,2.0,1.0,,,,,37.0,52.0,89.0,0,1.0,96.0,,,,1.0
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896892,6,39,Wolverhampton_Wanderers,Home,954076,449988,Fábio Silva,fabio-silva,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,True,,,,5.0,6.0,11.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,14.0,,,,,,,,2.0,,6.6,,,,,,,,1.0,,5.0,8.0,13.0,0,,14.0,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,5.0,2.0,3.0,5.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,9.0,,7.1,,2.0,,,,,,14.0,,10.0,4.0,14.0,0,,19.0,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,18.0,19.0,24.0,43.0,,1.0,3.0,,,,,,,,1.0,4.0,,,1.0,,,,,1.0,,1.0,90.0,,1.0,,,,,,2.0,,8.0,,,,3.0,,,,19.0,,21.0,24.0,45.0,0,2.0,53.0,,1.0,,2.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,,4.0,17.0,21.0,1.0,1.0,4.0,,1.0,,1.0,,,1.0,4.0,3.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,6.0,,6.9,,,1.0,3.0,,,,3.0,,6.0,20.0,26.0,1,2.0,40.0,,,,2.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,187729,107613,Romain Saïss,romain-saiss,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,15.0,15.0,30.0,2.0,4.0,3.0,,1.0,,3.0,,,1.0,8.0,8.0,,,3.0,,,,2.0,1.0,1.0,,90.0,,1.0,,,,,,7.0,,7.1,,,3.0,,,1.0,,,,18.0,17.0,34.0,3,4.0,50.0,1.0,,,3.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,16.0,4.0,20.0,,2.0,1.0,,,,,,,,4.0,5.0,,,4.0,,,,,1.0,1.0,,89.0,1.0,,,,,,,10.0,,7.1,,,,1.0,2.0,,,2.0,,22.0,4.0,26.0,1,1.0,36.0,3.0,,2.0,1.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,2.0,,4.0,34.0,13.0,45.0,,1.0,7.0,,,,,,,,,8.0,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,13.0,,8.2,,,2.0,2.0,4.0,6.0,,6.0,,43.0,16.0,53.0,2,3.0,86.0,1.0,,4.0,3.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,16.0,35.0,25.0,60.0,,,8.0,,,1.0,3.0,,,1.0,6.0,3.0,,,2.0,,,,,1.0,4.0,,90.0,,,,,,,,15.0,,7.5,,,1.0,1.0,,1.0,,18.0,,44.0,29.0,72.0,2,3.0,84.0,1.0,,,3.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,14.0,1.0,,,,,,,5.0,,6.5,,,,,1.0,1.0,,,,3.0,,2.0,1,,6.0,1.0,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,False,,,3.0,23.0,9.0,32.0,,,4.0,,,,2.0,,,,3.0,1.0,,,,,1.0,,,1.0,1.0,,76.0,2.0,,,,,,,11.0,,7.7,,,1.0,,2.0,4.0,,3.0,,33.0,9.0,38.0,3,,51.0,,,1.0,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,879349,247632,Pedro Neto,pedro-neto,M,False,4.0,,,26.0,6.0,28.0,1.0,1.0,2.0,3.0,,,3.0,,,2.0,7.0,6.0,,,,1.0,,,,1.0,4.0,,76.0,,1.0,,,,,,13.0,,8.1,,,,1.0,1.0,9.0,,,,34.0,6.0,31.0,0,3.0,56.0,2.0,2.0,,3.0
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,,19.0,18.0,37.0,3.0,1.0,2.0,,,,,,,,4.0,1.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,3.0,,7.0,,,,2.0,,,,,,20.0,20.0,40.0,0,,46.0,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,,,,23.0,21.0,44.0,,1.0,6.0,,,1.0,1.0,,,2.0,4.0,5.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,,,,,,,12.0,,7.3,,,,2.0,2.0,2.0,,,,31.0,22.0,51.0,2,1.0,76.0,1.0,1.0,2.0,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,954044,441271,Ki-Jana Hoever,ki-jana-hoever,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,954076,449988,Fábio Silva,fabio-silva,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2020-21,8896874,7,39,Wolverhampton_Wanderers,Home,997835,250604,Owen Otasowie,owen-otasowie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,2.0,5.0,1.0,9.0,10.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,2.0,1.0,,10.0,1.0,7.1,1.0,2.0,,1.0,,,2.0,15.0,,6.0,14.0,20.0,0,,24.0,,,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,1.0,13.0,26.0,39.0,,1.0,5.0,,,,,,,1.0,1.0,5.0,,,,,,,,,,,90.0,,,,,,,,6.0,,6.8,,,,3.0,1.0,,,5.0,,17.0,26.0,43.0,0,3.0,54.0,1.0,,1.0,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,False,,,2.0,32.0,30.0,62.0,1.0,3.0,7.0,,,,,,,,1.0,6.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,,13.0,,7.2,,,,2.0,2.0,,,8.0,,37.0,34.0,71.0,0,1.0,87.0,4.0,,2.0,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,143593,111291,Marçal,marcal,D,True,1.0,,,6.0,2.0,7.0,,2.0,1.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,14.0,,,,,,,,7.0,,6.8,,,,,,3.0,,,,9.0,5.0,11.0,0,1.0,20.0,,,,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,187729,107613,Romain Saïss,romain-saiss,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,1.0,,1.0,18.0,9.0,26.0,2.0,2.0,4.0,,1.0,,2.0,,,,5.0,6.0,,,1.0,,,,,,,,90.0,,,,,,,,7.0,,6.4,,,1.0,,,1.0,,2.0,,24.0,10.0,33.0,1,3.0,41.0,,1.0,,2.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,3.0,17.0,10.0,27.0,,3.0,7.0,,,,,,,4.0,6.0,6.0,,,2.0,,,,,,,,90.0,,,,,,,,14.0,,6.7,,,,1.0,,,,3.0,,23.0,12.0,35.0,0,1.0,45.0,2.0,2.0,,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,6.0,30.0,22.0,51.0,,,5.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,22.0,,6.7,,,1.0,1.0,3.0,3.0,,10.0,,39.0,27.0,63.0,1,2.0,92.0,,1.0,,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,12.0,34.0,35.0,69.0,1.0,2.0,8.0,1.0,,1.0,2.0,,,,4.0,5.0,,,1.0,,,,,4.0,1.0,,90.0,1.0,,,,,,,7.0,,7.8,,,1.0,1.0,,,,14.0,,38.0,38.0,76.0,3,3.0,91.0,,,,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,9.0,3.0,12.0,,1.0,,,,,,,,,1.0,3.0,,,,,,,,,,,30.0,,,,,,,,6.0,,6.6,,,,,2.0,3.0,,,,12.0,3.0,12.0,0,,20.0,2.0,1.0,1.0,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,308764,200600,Daniel Podence,daniel-podence,M,False,,,2.0,6.0,5.0,11.0,2.0,,1.0,,,,,,,1.0,4.0,2.0,,,,,,,,,2.0,,60.0,,,,,,,,8.0,,6.6,,,,,1.0,,,2.0,,9.0,5.0,14.0,0,,24.0,2.0,2.0,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,879349,247632,Pedro Neto,pedro-neto,M,False,2.0,,1.0,18.0,5.0,21.0,,2.0,6.0,,,,,,,1.0,4.0,5.0,,,,,,,,3.0,1.0,,79.0,1.0,,,,,,,21.0,,7.0,,,,,4.0,8.0,,2.0,,28.0,8.0,28.0,1,1.0,53.0,3.0,1.0,1.0,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,19.0,36.0,55.0,1.0,1.0,7.0,,,,,,,,2.0,3.0,,,2.0,,,,,,,,90.0,,1.0,,1.0,,,,11.0,,6.4,,,1.0,,,,,6.0,,25.0,41.0,66.0,1,1.0,71.0,,1.0,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,931278,448514,Rayan Aït-Nouri,rayan-ait-nouri,D,False,1.0,,,8.0,16.0,23.0,1.0,,3.0,,,,,,,1.0,5.0,3.0,,,1.0,,,,,,,,76.0,,,,1.0,,,,15.0,,6.1,,,,1.0,3.0,2.0,,2.0,,13.0,19.0,30.0,0,1.0,50.0,3.0,1.0,1.0,1.0
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,954076,449988,Fábio Silva,fabio-silva,F,True,,,,2.0,,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,11.0,,,,,,,,2.0,,6.6,,,1.0,,,,,,,3.0,,3.0,1,,7.0,1.0,1.0,,
2020-21,8896870,8,39,Wolverhampton_Wanderers,Away,997835,250604,Owen Otasowie,owen-otasowie,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,2.0,,3.0,33.0,17.0,48.0,,1.0,5.0,,,1.0,1.0,,,,1.0,7.0,,,,,,,,2.0,3.0,,90.0,,,,,,,,14.0,,7.8,,,,,2.0,7.0,,4.0,,42.0,20.0,55.0,1,3.0,77.0,,1.0,2.0,2.0
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,7.0,5.0,7.0,12.0,,,4.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,9.0,,6.4,1.0,1.0,,,,,,16.0,,13.0,8.0,21.0,0,,23.0,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,4.0,6.0,33.0,39.0,1.0,5.0,1.0,,,,,,,,1.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.9,,,1.0,3.0,,,,8.0,,10.0,38.0,48.0,1,,55.0,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,143593,111291,Marçal,marcal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,13.0,14.0,27.0,5.0,3.0,8.0,,1.0,,1.0,,,2.0,11.0,3.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,,11.0,,6.0,,,,1.0,1.0,,,1.0,1.0,19.0,16.0,35.0,1,,45.0,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,16.0,4.0,20.0,2.0,,5.0,,,1.0,1.0,,,1.0,7.0,3.0,,,1.0,,,,1.0,1.0,2.0,,90.0,1.0,,,,,,,10.0,,7.0,,,2.0,1.0,2.0,,,,1.0,21.0,4.0,25.0,4,,40.0,2.0,3.0,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,252821,200402,Nélson Semedo,nelson-semedo,D,False,1.0,,7.0,20.0,16.0,35.0,1.0,2.0,8.0,,,,1.0,,,,4.0,9.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,22.0,,7.1,,,,4.0,5.0,1.0,,13.0,,33.0,18.0,50.0,1,2.0,86.0,4.0,2.0,3.0,2.0
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,4.0,15.0,18.0,33.0,1.0,3.0,4.0,,,,,,,,3.0,5.0,,,2.0,,,,,,1.0,,70.0,,,,,,,,13.0,,6.9,,,,4.0,,,,6.0,,23.0,19.0,42.0,0,2.0,56.0,4.0,,,2.0
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,False,,,,10.0,3.0,13.0,3.0,3.0,5.0,,,,,,,3.0,11.0,18.0,,,3.0,,,,,,1.0,,90.0,1.0,,,,,,,17.0,,7.4,,,,,11.0,4.0,,,,16.0,4.0,16.0,1,1.0,49.0,4.0,6.0,8.0,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,308764,200600,Daniel Podence,daniel-podence,M,False,,,3.0,14.0,7.0,21.0,1.0,1.0,4.0,,,1.0,1.0,,,,5.0,2.0,,,1.0,,,,,,1.0,,85.0,2.0,1.0,,,,,,13.0,,6.9,,,1.0,,2.0,1.0,,3.0,,20.0,7.0,26.0,4,,41.0,5.0,1.0,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,879349,247632,Pedro Neto,pedro-neto,M,True,,,,5.0,3.0,8.0,,,1.0,,,1.0,1.0,,,,2.0,,,,,,1.0,,,,,,20.0,2.0,,,,,,,5.0,,7.3,,,,,1.0,4.0,,,,9.0,3.0,8.0,3,,16.0,,,,
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,5.0,31.0,36.0,1.0,2.0,5.0,,,1.0,1.0,,,2.0,6.0,4.0,,,2.0,,,,,2.0,,,90.0,1.0,,,,,,,6.0,,6.6,,,1.0,1.0,,,,3.0,,8.0,32.0,40.0,3,2.0,51.0,,,,2.0
2020-21,8896856,9,39,Wolverhampton_Wanderers,Home,902029,437858,Vitinha,vitinha,M,True,,,,3.0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,,
