playerId,playerName,position,team_name,team_id,nationality,season,straightRedCards,totalRedCards,yellowCards,duelsLost,successfulCrossesOpenPlay,expectedAssists,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,successfulFiftyFifty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,penaltiesTaken,oboxTarget,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,penaltyGoals,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,oboxBlocked,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,ownGoalScored,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,unsuccessfulLayoffs,throwInsToOppositionPlayer,tacklesLost,blocks,shotsBlockedOutsideBox,unsuccessfulLaunches,foulWonPenalty,secondGoalAssists,leftFootGoals,headedGoals,hitWoodwork,handballsConceded,penaltiesConceded,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,redCards2ndYellow,clearancesOffTheLine
230046,Douglas Luiz,Midfielder,A Villa,7,Brazil,2021-22,0.0,0.0,7.0,153.0,3.0,2.1815,89.0,8.0,8.0,2.0061,59.0,15.0,7.0,147.0,34.0,3.0,7.0,42.0,31.0,192.0,18.0,1452.0,2.0,,0.0,3.0,57.0,58.0,5.0,5.0,20.0,2720.0,32.0,150.0,7.0,33.0,124.0,1207.0,8.0,4.0,35.2027,34.0,2.0,22.0,38.0,,121.0,383.0,41.0,0.0,303.0,23.0,2.0,436.0,183.0,34.0,,5.0,,19.0,624.0,31.0,63.0,36.0,,245.0,26.0,1323.0,7.0,5.0,350.0,39.0,24.0,429.0,37.0,34.0,,53.0,204.0,1936.0,10.0,9.0,656.0,14.0,1.9606,45.0,56.0,8.0,1.0,1.0,17.0,,8.0,8.0,30.0,0.2239,,1.0,20.0,7.0,8.0,18.0,,,2.0,,,3.0,,,,,,,,,,,,,,,,,,
195546,Emiliano Buendía,Midfielder,A Villa,7,Argentina,2021-22,0.0,0.0,1.0,147.0,3.0,4.1666,79.0,13.0,13.0,3.5637,38.0,31.0,21.0,138.0,35.0,6.0,18.0,39.0,22.0,157.0,12.0,851.0,4.0,3.0,2.0,13.0,17.0,54.0,,3.0,5.0,1901.0,35.0,141.0,8.0,37.0,122.0,667.0,73.0,2.0,25.7503,42.0,2.0,9.0,32.0,7.0,112.0,207.0,44.0,2.0,288.0,18.0,2.0,235.0,110.0,35.0,,3.0,3.0,24.0,478.0,24.0,29.0,65.0,7.0,234.0,19.0,819.0,18.0,15.0,301.0,18.0,40.0,217.0,17.0,9.0,,27.0,192.0,1267.0,12.0,17.0,221.0,11.0,3.3735,19.0,27.0,6.0,6.0,6.0,,,,,13.0,,,,20.0,3.0,6.0,5.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
98980,Emiliano Martínez,Goalkeeper,A Villa,7,Argentina,2021-22,0.0,0.0,4.0,3.0,,0.0319,,,,,1.0,,,4.0,36.0,,,,36.0,277.0,,937.0,,,0.0,,,11.0,11.0,,,3240.0,1.0,12.0,9.0,,2.0,487.0,,4.0,43.2092,,34.0,9.0,48.0,,2.0,196.0,3.0,0.0,15.0,,0.0,499.0,291.0,36.0,,,,,93.0,39.0,,,,4.0,10.0,499.0,,1.0,287.0,1.0,,242.0,,,,173.0,,1259.0,,,567.0,,,273.0,53.0,,,,,,,,,,,,,,,74.0,,,,,,,,1.0,30.0,35.0,7.0,6.0,1.0,3.0,95.0,5.0,4.0,1.0,368.0,69.0,29.0,59.0,,
199798,Ezri Konsa,Defender,A Villa,7,England,2021-22,1.0,2.0,4.0,71.0,,0.5374,43.0,2.0,6.0,2.2975,25.0,13.0,,80.0,29.0,,1.0,20.0,29.0,137.0,1.0,1005.0,2.0,1.0,0.0,,,100.0,8.0,,,2481.0,42.0,125.0,7.0,17.0,67.0,835.0,37.0,3.0,33.9263,4.0,5.0,82.0,41.0,2.0,29.0,194.0,36.0,1.0,196.0,9.0,2.0,360.0,105.0,29.0,,,1.0,3.0,198.0,34.0,1.0,9.0,2.0,96.0,58.0,974.0,7.0,3.0,157.0,15.0,6.0,383.0,18.0,15.0,,33.0,68.0,1286.0,7.0,3.0,670.0,6.0,1.5763,57.0,53.0,,4.0,4.0,,,,,,,,,10.0,22.0,,35.0,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,
462381,Filip Marschall,Goalkeeper,A Villa,7,England,2021-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203368,Frédéric Guilbert,Defender,A Villa,7,France,2021-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232653,Jacob Ramsey,Midfielder,A Villa,7,England,2021-22,0.0,0.0,6.0,157.0,5.0,2.286,74.0,11.0,11.0,3.615,67.0,23.0,3.0,113.0,34.0,1.0,9.0,33.0,29.0,132.0,21.0,1014.0,6.0,1.0,3.0,5.0,,50.0,7.0,,5.0,2476.0,34.0,157.0,7.0,51.0,141.0,858.0,64.0,4.0,30.3697,20.0,2.0,25.0,35.0,6.0,123.0,352.0,44.0,1.0,314.0,29.0,3.0,292.0,126.0,34.0,,,3.0,18.0,538.0,28.0,21.0,54.0,6.0,264.0,16.0,1004.0,12.0,17.0,274.0,44.0,30.0,183.0,32.0,24.0,,24.0,187.0,1472.0,2.0,15.0,349.0,22.0,4.0397,19.0,35.0,5.0,5.0,5.0,,,,,,,1.0,1.0,23.0,7.0,5.0,12.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,
481624,Jaden Philogene,Forward,A Villa,7,England,2021-22,0.0,0.0,0.0,3.0,,,,,,,,,,2.0,1.0,,,,,2.0,,2.0,,,0.0,1.0,,,,,,4.0,,1.0,,1.0,1.0,,,,0.0371,,,,,,3.0,,1.0,0.0,4.0,,0.0,,,1.0,,,,,,,,3.0,,4.0,,2.0,,,5.0,,,1.0,,,,,1.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79852,Jed Steer,Goalkeeper,A Villa,7,England,2021-22,0.0,0.0,0.0,,,0.0003,,,,,,,,,1.0,,,,1.0,8.0,,31.0,,,0.0,,,,,,,90.0,,,,,,19.0,,,2.1918,,2.0,,3.0,,,7.0,,0.0,,,0.0,21.0,11.0,1.0,,,,,3.0,3.0,,,,,,21.0,,,8.0,,,3.0,,,,4.0,,40.0,,,20.0,,,8.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,12.0,1.0,,,,
122806,John McGinn,Midfielder,A Villa,7,Scotland,2021-22,0.0,0.0,8.0,176.0,13.0,5.313,89.0,10.0,16.0,2.6184,106.0,33.0,15.0,186.0,35.0,4.0,14.0,44.0,35.0,255.0,28.0,1241.0,3.0,,2.0,,52.0,40.0,9.0,10.0,33.0,3092.0,17.0,253.0,9.0,65.0,230.0,871.0,28.0,2.0,42.4942,47.0,3.0,28.0,48.0,,159.0,208.0,81.0,1.0,429.0,47.0,1.0,479.0,200.0,35.0,,10.0,,24.0,663.0,39.0,77.0,52.0,,389.0,23.0,1179.0,17.0,23.0,446.0,64.0,44.0,437.0,57.0,35.0,,115.0,117.0,1917.0,4.0,3.0,356.0,48.0,1.5137,69.0,55.0,10.0,3.0,3.0,14.0,,,,35.0,,2.0,2.0,42.0,6.0,10.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,,,
536110,Josh Feeney,Defender,A Villa,7,England,2021-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465390,Kaine Kesler-Hayden,Defender,A Villa,7,England,2021-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221239,Keinan Davis,Forward,A Villa,7,England,2021-22,0.0,0.0,0.0,2.0,,0.0003,,,,,,,,,1.0,,1.0,,,,,3.0,,,0.0,1.0,,1.0,,,,11.0,1.0,1.0,,,1.0,3.0,,,,,,,,,1.0,,1.0,0.0,3.0,,0.0,1.0,,1.0,,,,,2.0,,,1.0,,2.0,,3.0,,,3.0,,,1.0,,,,,1.0,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123354,Kortney Hause,Defender,A Villa,7,England,2021-22,0.0,0.0,0.0,16.0,,0.0516,9.0,,2.0,0.5146,3.0,2.0,1.0,28.0,7.0,,,4.0,4.0,47.0,,222.0,1.0,1.0,1.0,3.0,,28.0,1.0,,,397.0,8.0,28.0,3.0,6.0,8.0,158.0,9.0,,7.6547,,2.0,12.0,9.0,,8.0,60.0,2.0,1.0,44.0,3.0,0.0,83.0,41.0,7.0,,,,1.0,48.0,6.0,,2.0,,16.0,20.0,218.0,,1.0,53.0,3.0,3.0,66.0,6.0,6.0,,17.0,13.0,277.0,,1.0,127.0,3.0,0.1141,19.0,14.0,,1.0,1.0,,,,,,,,,,5.0,,7.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
515597,Lamare Bogarde,Midfielder,A Villa,7,Netherlands,2021-22,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215711,Leon Bailey,Forward,A Villa,7,Jamaica,2021-22,0.0,0.0,3.0,75.0,4.0,1.0507,23.0,7.0,8.0,0.9651,17.0,14.0,1.0,40.0,18.0,2.0,7.0,7.0,7.0,44.0,17.0,188.0,1.0,4.0,0.0,11.0,11.0,27.0,1.0,5.0,4.0,756.0,17.0,51.0,3.0,17.0,41.0,135.0,35.0,,9.4817,5.0,,2.0,13.0,5.0,58.0,39.0,11.0,0.0,126.0,9.0,1.0,38.0,38.0,18.0,,5.0,,16.0,116.0,10.0,29.0,40.0,5.0,99.0,10.0,188.0,6.0,9.0,150.0,11.0,13.0,54.0,12.0,1.0,,9.0,57.0,400.0,2.0,5.0,32.0,7.0,1.5277,4.0,8.0,2.0,2.0,2.0,,,4.0,4.0,11.0,0.2086,,2.0,6.0,1.0,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
101188,Lucas Digne,Defender,A Villa,7,France,2021-22,0.0,0.0,6.0,121.0,21.0,1.6886,62.0,7.0,3.0,0.0678,46.0,11.0,1.0,182.0,29.0,4.0,3.0,37.0,29.0,235.0,88.0,1109.0,,3.0,0.0,,60.0,85.0,7.0,1.0,41.0,2442.0,36.0,129.0,4.0,61.0,80.0,851.0,40.0,2.0,17.3368,48.0,6.0,62.0,42.0,2.0,85.0,409.0,25.0,0.0,250.0,18.0,0.0,488.0,160.0,29.0,,1.0,,19.0,527.0,38.0,131.0,38.0,2.0,165.0,49.0,1075.0,8.0,22.0,475.0,29.0,11.0,35.0,33.0,37.0,,23.0,177.0,1886.0,211.0,3.0,388.0,20.0,0.5095,53.0,88.0,1.0,1.0,1.0,15.0,1.0,1.0,4.0,29.0,0.1004,,45.0,17.0,13.0,1.0,26.0,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0
184704,Marvelous Nakamba,Midfielder,A Villa,7,Zimbabwe,2021-22,0.0,0.0,5.0,62.0,,0.1524,24.0,,,,32.0,,1.0,50.0,16.0,,1.0,13.0,10.0,57.0,1.0,384.0,,,0.0,6.0,,23.0,1.0,,,905.0,13.0,65.0,5.0,15.0,55.0,314.0,,,17.8576,2.0,2.0,16.0,20.0,,49.0,96.0,9.0,0.0,127.0,10.0,0.0,123.0,82.0,16.0,,,,2.0,151.0,15.0,1.0,12.0,,104.0,10.0,373.0,,1.0,84.0,19.0,14.0,115.0,16.0,12.0,,13.0,50.0,533.0,,5.0,176.0,14.0,,7.0,28.0,,,,,,,,,,,,13.0,4.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,
169359,Matt Targett,Defender,A Villa,7,England,2021-22,0.0,0.0,3.0,105.0,16.0,1.6275,63.0,3.0,6.0,0.1321,75.0,10.0,4.0,196.0,33.0,1.0,,37.0,33.0,310.0,63.0,1194.0,1.0,1.0,1.0,,44.0,77.0,8.0,,41.0,2873.0,26.0,160.0,6.0,53.0,109.0,825.0,26.0,3.0,25.4267,40.0,4.0,60.0,47.0,1.0,79.0,396.0,23.0,0.0,265.0,18.0,0.0,571.0,145.0,33.0,,,,12.0,510.0,41.0,94.0,21.0,1.0,188.0,51.0,1167.0,4.0,19.0,497.0,44.0,11.0,66.0,24.0,48.0,,59.0,161.0,1983.0,233.0,3.0,415.0,15.0,0.5237,114.0,92.0,,1.0,1.0,19.0,1.0,,,24.0,,,44.0,31.0,13.0,,44.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0
199796,Matty Cash,Defender,A Villa,7,Poland,2021-22,0.0,0.0,8.0,170.0,19.0,2.4148,79.0,9.0,13.0,2.5139,89.0,28.0,2.0,185.0,38.0,3.0,1.0,47.0,38.0,336.0,78.0,1219.0,4.0,2.0,3.0,,1.0,87.0,10.0,1.0,19.0,3380.0,45.0,202.0,9.0,87.0,160.0,830.0,98.0,4.0,44.6113,25.0,11.0,82.0,50.0,8.0,125.0,60.0,38.0,2.0,372.0,38.0,1.0,489.0,190.0,38.0,,1.0,1.0,26.0,441.0,41.0,79.0,57.0,8.0,285.0,42.0,1189.0,15.0,25.0,631.0,50.0,33.0,407.0,38.0,49.0,,53.0,263.0,2214.0,211.0,3.0,461.0,23.0,2.6609,151.0,105.0,1.0,8.0,8.0,,,,,,,,94.0,39.0,16.0,1.0,78.0,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,2.0
122775,Morgan Sanson,Midfielder,A Villa,7,France,2021-22,0.0,0.0,0.0,26.0,2.0,0.0704,17.0,,,,12.0,1.0,3.0,26.0,10.0,,1.0,11.0,3.0,33.0,6.0,153.0,,,0.0,7.0,,9.0,,,2.0,352.0,6.0,41.0,1.0,20.0,38.0,117.0,1.0,2.0,5.1362,1.0,,2.0,8.0,,20.0,29.0,13.0,0.0,67.0,13.0,0.0,57.0,33.0,10.0,,,,3.0,70.0,7.0,6.0,13.0,,58.0,3.0,152.0,1.0,3.0,58.0,8.0,13.0,32.0,3.0,10.0,,3.0,35.0,258.0,1.0,3.0,52.0,3.0,0.0169,7.0,9.0,,,,,,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
178301,Ollie Watkins,Forward,A Villa,7,England,2021-22,0.0,0.0,7.0,224.0,1.0,2.6273,99.0,25.0,32.0,8.9127,17.0,52.0,4.0,187.0,35.0,2.0,38.0,39.0,33.0,196.0,14.0,674.0,11.0,16.0,5.0,2.0,,161.0,9.0,2.0,1.0,2955.0,96.0,158.0,9.0,38.0,93.0,472.0,184.0,4.0,43.1141,33.0,,25.0,48.0,23.0,128.0,187.0,39.0,3.0,382.0,22.0,6.0,145.0,66.0,35.0,1.0,2.0,9.0,31.0,377.0,39.0,14.0,84.0,23.0,221.0,65.0,656.0,20.0,27.0,390.0,13.0,37.0,162.0,33.0,12.0,1.0,6.0,180.0,1178.0,5.0,5.0,102.0,16.0,11.7772,9.0,35.0,2.0,19.0,19.0,,,,,,,11.0,2.0,4.0,3.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
84583,Philippe Coutinho,Midfielder,A Villa,7,Brazil,2021-22,0.0,0.0,0.0,82.0,3.0,1.7307,43.0,9.0,16.0,3.3455,17.0,34.0,3.0,93.0,19.0,3.0,12.0,20.0,16.0,105.0,7.0,629.0,5.0,4.0,2.0,3.0,6.0,22.0,,6.0,4.0,1339.0,17.0,63.0,2.0,19.0,58.0,497.0,51.0,,13.4579,22.0,,4.0,17.0,3.0,65.0,167.0,20.0,1.0,145.0,10.0,3.0,182.0,53.0,19.0,,6.0,5.0,22.0,374.0,15.0,14.0,42.0,3.0,123.0,5.0,605.0,18.0,6.0,202.0,12.0,21.0,137.0,8.0,7.0,,27.0,143.0,882.0,3.0,11.0,154.0,6.0,3.7791,12.0,14.0,6.0,5.0,5.0,1.0,,6.0,6.0,5.0,0.3418,1.0,,5.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
111782,Robin Olsen,Goalkeeper,A Villa,7,Sweden,2021-22,0.0,0.0,0.0,,,0.0019,,,,,,,,1.0,1.0,,,,1.0,21.0,,39.0,,,0.0,,,,,,,90.0,,,1.0,1.0,,8.0,,,2.2154,,,1.0,3.0,,,7.0,,0.0,,,0.0,25.0,14.0,1.0,,,,,7.0,2.0,,,,,,13.0,,,22.0,,,7.0,,,,10.0,,55.0,,,11.0,,,20.0,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,1.0,2.0,,,,20.0,7.0,,2.0,,
