season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385470,24,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,18.0,71.0,89.0,1.0,,4.0,,,,1.0,,,2.0,1.0,,,0.00549648,0.0,0.0,,,,,,,1.0,,90.0,,2.0,,,,,,,4.0,,7.5,,,,,7.0,,,,11.0,,20.0,73.0,93.0,0,,105.0,,1.0,,
2022-23,10385470,24,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,4.0,34.0,46.0,79.0,,1.0,7.0,1.0,,,,,,1.0,2.0,,,0.445788,0.0,0.0,,,,,,,1.0,3.0,90.0,,,,,,,,,12.0,,7.9,,,,,4.0,1.0,5.0,,5.0,,42.0,48.0,85.0,0,1.0,104.0,1.0,,,
2022-23,10385470,24,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,False,,,6.0,19.0,61.0,80.0,3.0,1.0,7.0,,,,2.0,,,5.0,3.0,,,0.439069,0.0,0.0,,,,,,,1.0,,90.0,,,,,,,,,8.0,,7.3,,,,,1.0,,,,10.0,,25.0,63.0,88.0,0,2.0,95.0,,,,1.0
2022-23,10385470,24,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385470,24,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,4.0,29.0,38.0,65.0,,,6.0,2.0,,,1.0,,,3.0,2.0,,,0.28977,0.0,0.0,2.0,1.0,,,,,,4.0,90.0,,,,,,,,,22.0,,8.3,,,,,3.0,1.0,9.0,,8.0,,45.0,42.0,78.0,0,1.0,104.0,2.0,,1.0,1.0
2022-23,10385470,24,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385486,25,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,26.0,63.0,89.0,2.0,3.0,8.0,1.0,,,1.0,,,4.0,4.0,,,0.103601,0.0623,0.1475,1.0,,,,,1.0,,1.0,90.0,1.0,1.0,,,,,,,10.0,,7.7,,,,,4.0,1.0,,,5.0,,32.0,67.0,99.0,1,,111.0,,,1.0,
2022-23,10385486,25,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,22.0,64.0,86.0,4.0,1.0,6.0,,,,,,,4.0,5.0,,,0.00990161,0.0,0.0,,,,,,,,,90.0,,,,,,,,,5.0,,7.3,,,,,2.0,,,,7.0,,26.0,65.0,91.0,0,2.0,99.0,,2.0,,2.0
2022-23,10385486,25,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,25.0,29.0,54.0,2.0,,8.0,,,,,,,3.0,2.0,,,0.0135735,0.0,0.0,1.0,,,,,,1.0,,90.0,,,,,,,,,20.0,,7.0,,,,,1.0,,7.0,,6.0,,39.0,34.0,66.0,0,2.0,84.0,,,,2.0
2022-23,10385486,25,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385486,25,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,3.0,20.0,17.0,35.0,,,3.0,,,1.0,,,1.0,2.0,3.0,,2.0,0.0869615,0.1368,0.0678,1.0,,,,,,,1.0,71.0,1.0,1.0,,,,,,,25.0,,6.9,,,,,,1.0,5.0,,7.0,,32.0,22.0,49.0,2,2.0,82.0,4.0,,1.0,
2022-23,10385486,25,14,Liverpool,Away,902091,219937,Rhys Williams,rhys-williams,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652686,26,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652686,26,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,10.0,31.0,41.0,1.0,1.0,2.0,,,,1.0,,,3.0,2.0,,,0.0032639,,,1.0,,,,,,,,90.0,,,,,,,,,6.0,,6.8,,,,,3.0,,,,8.0,,14.0,33.0,47.0,0,1.0,52.0,,,,1.0
2022-23,10652686,26,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,1.0,21.0,12.0,31.0,1.0,1.0,7.0,1.0,,1.0,1.0,,,4.0,7.0,,,0.345933,0.1633,,1.0,1.0,,,,,1.0,3.0,90.0,,,,,,,,,24.0,,8.1,,,1.0,,,2.0,8.0,,2.0,,39.0,13.0,44.0,2,4.0,78.0,3.0,1.0,1.0,3.0
2022-23,10652686,26,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10652686,26,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,30.0,15.0,44.0,1.0,1.0,5.0,1.0,,,,,,2.0,6.0,,,0.192857,,,1.0,,,,,,1.0,2.0,90.0,,,,,,,,,19.0,,7.9,,,,,2.0,1.0,5.0,,12.0,,42.0,21.0,58.0,0,4.0,81.0,,,1.0,4.0
2022-23,10652686,26,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,8.0,35.0,43.0,1.0,,4.0,,1.0,,1.0,,1.0,4.0,2.0,,,0.00144951,0.2215,,1.0,,,,,,,,90.0,,1.0,,,,,,,8.0,,6.6,,,1.0,,3.0,1.0,,,2.0,,11.0,38.0,49.0,1,,62.0,1.0,1.0,1.0,
2022-23,10385494,27,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385494,27,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,10.0,32.0,52.0,84.0,1.0,7.0,3.0,,2.0,,2.0,,,5.0,11.0,,,0.035735,0.3822,0.049,2.0,,,,,,1.0,1.0,90.0,2.0,,,,,,,,13.0,,7.2,,,1.0,,2.0,,,,14.0,,41.0,56.0,97.0,3,4.0,108.0,,,,3.0
2022-23,10385494,27,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,17.0,17.0,33.0,4.0,1.0,7.0,1.0,,,,,,4.0,2.0,,,0.445111,0.0416,0.1318,,,,,,,1.0,2.0,90.0,1.0,,,,,,,,16.0,,7.0,,,,,,,6.0,,3.0,1.0,30.0,17.0,41.0,1,1.0,64.0,2.0,,,1.0
2022-23,10385494,27,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385494,27,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,22.0,24.0,45.0,,,8.0,1.0,,,1.0,,1.0,3.0,5.0,,,0.0985896,0.0725,0.0,1.0,,,,,,4.0,2.0,65.0,,,,,,,,,27.0,,7.4,,,1.0,,1.0,1.0,7.0,,16.0,,40.0,28.0,61.0,1,4.0,92.0,,,1.0,3.0
2022-23,10385494,27,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,8.0,44.0,66.0,110.0,,2.0,10.0,,,,3.0,,,5.0,6.0,,,0.0189842,0.0626,0.0,2.0,,,,,,1.0,,90.0,,,,,,,,,5.0,,7.1,,,1.0,,7.0,1.0,,,12.0,,49.0,66.0,115.0,1,2.0,133.0,,1.0,1.0,
2022-23,11157124,28,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157124,28,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,,16.0,46.0,62.0,1.0,4.0,3.0,,,,,,,2.0,7.0,,,0.0102097,,,1.0,,,,,,,,90.0,,1.0,,,,,,,5.0,,7.5,,,,,6.0,,,,2.0,,21.0,46.0,67.0,0,3.0,78.0,,,,1.0
2022-23,11157124,28,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,True,,,1.0,5.0,7.0,12.0,,1.0,2.0,,,,,,,1.0,1.0,,,0.00408997,,,1.0,,,,,,,,24.0,,,,,,,,,8.0,,6.6,,,,,1.0,,3.0,,3.0,,11.0,8.0,16.0,0,,22.0,,,,
2022-23,11157124,28,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11157124,28,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,,,2.0,11.0,16.0,27.0,,,2.0,,,,,,,1.0,,,,0.00821211,,,1.0,,,,,,2.0,,66.0,,,,,,,,,11.0,,6.7,,,,,2.0,,5.0,,4.0,,22.0,16.0,33.0,0,,49.0,,,,
2022-23,11157124,28,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,5.0,51.0,25.0,74.0,,,15.0,1.0,,1.0,1.0,,,3.0,5.0,,,0.191893,0.1446,0.0194,,,,,,,2.0,1.0,90.0,1.0,1.0,,,,,,,25.0,,8.2,,,1.0,,2.0,4.0,5.0,,14.0,,71.0,27.0,93.0,3,3.0,121.0,,,2.0,1.0
2022-23,11157124,28,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,3.0,19.0,38.0,57.0,1.0,4.0,4.0,,,,,,,1.0,5.0,,,0.0100015,,,,,,,,,1.0,,90.0,,,,,,,,,5.0,,7.2,,,,,4.0,,,,6.0,,24.0,38.0,62.0,0,,71.0,,1.0,,
2022-23,10385561,29,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,4.0,40.0,44.0,,3.0,3.0,,,,1.0,,,1.0,7.0,,,0.00130397,0.0,0.0,,,,,,,1.0,,90.0,,,,,,,,,6.0,,6.6,,,,,7.0,,,,7.0,,8.0,42.0,50.0,0,4.0,64.0,,,,3.0
2022-23,10385561,29,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,,,1.0,4.0,13.0,17.0,,,4.0,,,,2.0,,,4.0,2.0,,,0.00294984,0.0,0.0,2.0,,,,,,,,70.0,,1.0,,,,,,,13.0,,6.0,,,,,1.0,,3.0,,4.0,,10.0,18.0,25.0,0,2.0,36.0,1.0,,,2.0
2022-23,10385561,29,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385561,29,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,4.0,4.0,,,2.0,,,,1.0,,,2.0,1.0,,,3.698e-05,0.0,0.0,1.0,,,,,,,,20.0,,,,,,,,,2.0,,6.1,,,,,,,,,1.0,,1.0,5.0,6.0,0,,8.0,,1.0,,
2022-23,10385561,29,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,9.0,17.0,25.0,,,4.0,,,,,,,3.0,3.0,,,0.193573,0.0,0.0,3.0,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,6.7,,,,,2.0,2.0,4.0,,9.0,1.0,14.0,21.0,31.0,0,1.0,48.0,,,2.0,1.0
2022-23,10385561,29,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,7.0,26.0,33.0,,2.0,3.0,,,,,,,1.0,4.0,,,0.00159817,0.0,0.0,1.0,,,,,,1.0,,90.0,,,,,,,,,8.0,,6.1,,,,,4.0,,,,7.0,,14.0,27.0,41.0,0,,49.0,,2.0,,
2022-23,10385572,30,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,1.0,16.0,36.0,52.0,3.0,2.0,5.0,,,,2.0,,,6.0,3.0,1.0,,0.00885864,,,1.0,,,,,,2.0,,90.0,,,,,,,,,13.0,,6.1,,,,,4.0,,1.0,,6.0,,26.0,39.0,64.0,0,1.0,76.0,,,,
2022-23,10385572,30,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,18.0,19.0,36.0,1.0,,5.0,1.0,1.0,,1.0,,,6.0,3.0,,,0.57581,0.1434,,3.0,,,,,,1.0,1.0,90.0,,,,,,,,,17.0,,6.4,,,1.0,,1.0,1.0,4.0,,3.0,,25.0,24.0,45.0,1,2.0,65.0,2.0,1.0,,1.0
2022-23,10385572,30,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385572,30,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,6.0,,4.0,32.0,15.0,41.0,,1.0,7.0,1.0,,,4.0,,,5.0,7.0,,,0.595684,0.0245,,1.0,1.0,,,,,1.0,4.0,90.0,,,,,,,,,13.0,,7.5,,,1.0,,1.0,1.0,8.0,,9.0,,43.0,16.0,51.0,1,4.0,76.0,,1.0,1.0,2.0
2022-23,10385572,30,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,17.0,30.0,47.0,,3.0,8.0,,1.0,1.0,1.0,,,2.0,8.0,,,0.0114371,0.5897,0.7878,1.0,,,,,,3.0,,90.0,1.0,1.0,,,,,,,11.0,,7.1,,,,,,,,,6.0,,20.0,37.0,57.0,2,5.0,72.0,1.0,,,3.0
2022-23,10385584,31,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,9.0,58.0,79.0,137.0,2.0,3.0,4.0,,,,,,,2.0,5.0,,,0.0399747,0.0,0.0,,,,,,,1.0,,90.0,,2.0,,,,,,,5.0,,7.6,,,,,1.0,,,,11.0,1.0,61.0,81.0,142.0,0,2.0,149.0,,,,1.0
2022-23,10385584,31,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,37.0,39.0,75.0,,,7.0,,,,2.0,,,2.0,3.0,,,0.0318616,0.0,0.0,,,,,,,,1.0,90.0,,,,,,,,,15.0,,6.8,,,,,5.0,1.0,2.0,,5.0,,44.0,45.0,87.0,0,2.0,117.0,,,1.0,
2022-23,10385584,31,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385584,31,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,11.0,71.0,53.0,124.0,1.0,,11.0,2.0,,,1.0,,1.0,3.0,3.0,,,0.842463,0.0,0.0,,2.0,,,,,1.0,2.0,90.0,,,,,,,,,16.0,,8.6,,,,,2.0,,1.0,,16.0,,82.0,55.0,136.0,0,3.0,153.0,,,,2.0
2022-23,10385584,31,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,,34.0,56.0,90.0,,1.0,4.0,,,,1.0,,1.0,5.0,8.0,1.0,,0.0141996,0.0,0.0,3.0,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,6.6,,,,,3.0,2.0,,,4.0,,41.0,58.0,99.0,0,4.0,113.0,,1.0,2.0,4.0
2022-23,10385597,32,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385597,32,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,41.0,49.0,90.0,3.0,4.0,6.0,,,1.0,,,,3.0,4.0,,1.0,0.0131678,0.0851,0.073,,,,,,,1.0,1.0,90.0,1.0,,,,,,,,3.0,,6.9,,,,,3.0,,,,8.0,,42.0,51.0,93.0,2,,103.0,,,,
2022-23,10385597,32,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,4.0,,,55.0,34.0,85.0,,2.0,7.0,1.0,,,1.0,,,3.0,5.0,,,0.400168,0.0,0.0,,1.0,,,,,,5.0,90.0,,,,,,,,,28.0,,7.5,,,,,,3.0,12.0,,3.0,,74.0,35.0,97.0,0,2.0,130.0,1.0,,1.0,1.0
2022-23,10385597,32,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385597,32,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385597,32,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,6.0,26.0,23.0,45.0,2.0,,10.0,2.0,,,1.0,,,6.0,2.0,,,0.721318,0.0,0.0,1.0,1.0,,,,,1.0,4.0,90.0,,,,,,,,,29.0,,7.6,,,,,1.0,2.0,11.0,,14.0,,46.0,26.0,61.0,0,1.0,93.0,2.0,1.0,,1.0
2022-23,10385597,32,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,4.0,56.0,26.0,82.0,3.0,7.0,1.0,1.0,,1.0,,,,6.0,11.0,,,0.260131,0.0244,0.0,3.0,,,,,,2.0,1.0,90.0,,,,,,,,,13.0,,7.5,,,,,4.0,2.0,,,6.0,,62.0,32.0,94.0,1,2.0,108.0,1.0,,2.0,2.0
2022-23,10385616,33,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,5.0,29.0,46.0,75.0,2.0,9.0,6.0,,1.0,,3.0,,,6.0,11.0,,,0.0364713,0.7657,0.3975,1.0,,1.0,,,,4.0,,90.0,2.0,,,,,,,,12.0,,7.7,,,1.0,,4.0,,,,8.0,,35.0,52.0,87.0,3,1.0,102.0,,1.0,,1.0
2022-23,10385616,33,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,35.0,76.0,111.0,,9.0,7.0,,,1.0,,,,,9.0,,,0.0119528,0.1287,0.0,,,,,,,1.0,,90.0,,,,,,,,,10.0,,7.4,,,1.0,,7.0,,,,10.0,,42.0,79.0,121.0,2,,131.0,,,,
2022-23,10385616,33,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,1.0,44.0,52.0,93.0,2.0,1.0,10.0,1.0,,,,,,3.0,3.0,,,0.308353,0.0,0.0,,1.0,,,,,1.0,3.0,90.0,,,,,,,,,17.0,,7.6,,,,,,1.0,6.0,,7.0,,55.0,57.0,106.0,0,2.0,126.0,,,,
2022-23,10385616,33,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385616,33,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385616,33,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,6.0,51.0,33.0,83.0,,1.0,6.0,,,,2.0,,,4.0,4.0,,,0.110404,0.0805,0.0,,1.0,,,,,4.0,2.0,90.0,,,,,,,,,21.0,,7.2,,,2.0,,2.0,3.0,3.0,,12.0,,65.0,37.0,99.0,2,1.0,124.0,1.0,1.0,1.0,
2022-23,10385647,34,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385647,34,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,32.0,67.0,99.0,,5.0,6.0,,,1.0,1.0,1.0,,1.0,5.0,,,0.0116577,0.1787,0.0,,,,,,,,,90.0,,1.0,,,,,,,7.0,,7.1,,,1.0,,,,,,11.0,,38.0,68.0,106.0,2,,109.0,,,,
2022-23,10385647,34,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,3.0,44.0,53.0,95.0,,,5.0,,,,,,,2.0,3.0,,2.0,0.254084,0.0,0.0,,,,,,,,2.0,90.0,,,,,,,,,19.0,,6.4,,,,,2.0,3.0,6.0,,7.0,,57.0,56.0,107.0,0,2.0,132.0,1.0,,1.0,1.0
2022-23,10385647,34,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385647,34,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385647,34,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,7.0,40.0,34.0,71.0,,1.0,8.0,1.0,,1.0,1.0,,,2.0,1.0,,,0.16784,0.0249,0.0,,1.0,,,,,,2.0,90.0,,,,,,,,,21.0,,6.7,,,,,,1.0,5.0,,12.0,,53.0,37.0,85.0,1,,107.0,1.0,,,
2022-23,10385647,34,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,26.0,33.0,59.0,,7.0,5.0,,,,,,,2.0,11.0,,,0.00784199,0.0,0.0,2.0,,,,,,1.0,,90.0,,,,,,,,,10.0,,6.8,,,,,2.0,,,,4.0,,30.0,38.0,68.0,0,4.0,79.0,1.0,,,2.0
2022-23,10385654,35,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385654,35,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,16.0,26.0,42.0,1.0,2.0,3.0,1.0,,,,,,3.0,2.0,,,0.40929,0.0243,0.0,2.0,1.0,,,,,1.0,1.0,90.0,,1.0,,,,,,,4.0,,7.7,,,1.0,,10.0,,,,5.0,,20.0,26.0,46.0,1,,62.0,,,,
2022-23,10385654,35,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,2.0,25.0,10.0,34.0,,,1.0,,,,,,,2.0,1.0,,,0.0649132,0.0,0.0,2.0,,,,,,,,82.0,,,,,,,,,14.0,,6.8,,,,,1.0,,7.0,,6.0,,36.0,10.0,39.0,0,1.0,58.0,2.0,,,
2022-23,10385654,35,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385654,35,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,3.0,1.0,4.0,,,1.0,,,,,,,,1.0,,,0.00046419,0.0,0.0,,,,,,,,,8.0,,,,,,,,,4.0,,6.6,,,,,,,1.0,,,,4.0,1.0,4.0,0,,11.0,,1.0,,
2022-23,10385654,35,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,,,7.0,24.0,17.0,41.0,1.0,1.0,6.0,1.0,,1.0,2.0,,1.0,5.0,5.0,,,0.278342,0.1052,0.3385,,,,,,,,1.0,90.0,1.0,,,,,,,,19.0,,7.6,,,1.0,,3.0,4.0,4.0,,11.0,,35.0,20.0,51.0,3,1.0,76.0,1.0,,3.0,1.0
2022-23,10385654,35,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,1.0,11.0,13.0,24.0,1.0,3.0,3.0,,,,,,,5.0,6.0,,,0.0791194,0.0517,0.0344,4.0,,,,,,1.0,,90.0,1.0,,,,,,,,7.0,,7.0,,,,,1.0,,,,2.0,,13.0,17.0,30.0,1,1.0,41.0,1.0,2.0,,1.0
2022-23,11196472,36,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11196472,36,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,21.0,56.0,77.0,1.0,3.0,8.0,,,,,,,1.0,3.0,,,0.00768431,0.0,0.0,,,,,,,,,90.0,,,,,,,,,8.0,,7.1,,,,,4.0,,,,5.0,,27.0,58.0,85.0,0,,90.0,,,,
