season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576204,13,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,14.0,50.0,64.0,,2.0,10.0,,,,,,,,,3.0,,,,,1.0,,,,1.0,1.0,,90.0,1.0,,,,,6.0,,8.1,,,,,6.0,,,,7.0,,16.0,54.0,70.0,1,1.0,81.0,,,,1.0
2021-22,9576204,13,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,2.0,34.0,25.0,57.0,1.0,,9.0,2.0,,,,,,,2.0,,,,,1.0,,,,,1.0,4.0,,90.0,,,,,,17.0,,7.7,,,,,2.0,1.0,4.0,,7.0,,46.0,26.0,68.0,0,,81.0,1.0,,,
2021-22,9576204,13,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576204,13,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,5.0,26.0,25.0,50.0,,1.0,7.0,,,,2.0,,,1.0,5.0,6.0,,,,1.0,,,,,,2.0,,90.0,,,,,,32.0,,7.3,,,,,3.0,4.0,5.0,,15.0,,45.0,33.0,73.0,0,2.0,107.0,,1.0,2.0,1.0
2021-22,9576204,13,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,5.0,10.0,33.0,43.0,5.0,7.0,4.0,,,,,,,,6.0,10.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,9.0,,7.6,,,,,5.0,,,,6.0,,14.0,38.0,52.0,0,2.0,65.0,,1.0,,1.0
2021-22,9576204,13,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576367,14,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,11.0,34.0,45.0,1.0,4.0,4.0,,,,,,,,1.0,4.0,,,,,,,,,2.0,,,90.0,,2.0,,,,10.0,,7.1,,,1.0,,3.0,,,,5.0,,17.0,38.0,55.0,1,,68.0,,,,
2021-22,9576367,14,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,4.0,13.0,46.0,59.0,2.0,8.0,6.0,,,1.0,,,,,3.0,9.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,9.0,,7.1,,,,,2.0,,,,4.0,,16.0,52.0,68.0,1,1.0,75.0,,,,
2021-22,9576367,14,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,23.0,17.0,39.0,,,8.0,1.0,,,,,,1.0,4.0,6.0,,,3.0,2.0,,,,,,3.0,,90.0,,,,,,24.0,,8.1,,,,,3.0,1.0,8.0,,6.0,,36.0,23.0,51.0,0,5.0,79.0,3.0,,1.0,4.0
2021-22,9576367,14,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576367,14,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,12.0,35.0,25.0,58.0,,,16.0,1.0,,,1.0,,,,1.0,,,,,,,,,,3.0,2.0,,90.0,1.0,,,,,16.0,,7.8,,,,,1.0,,7.0,,16.0,,50.0,25.0,68.0,1,,89.0,,,,
2021-22,9576367,14,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576367,14,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,2.0,41.0,37.0,78.0,,4.0,6.0,,,,1.0,,,2.0,5.0,10.0,,,1.0,,,,,,1.0,,,90.0,,,,,,10.0,,7.4,,,1.0,,2.0,4.0,,,3.0,,48.0,37.0,85.0,1,3.0,101.0,,,3.0,2.0
2021-22,9576369,15,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,7.0,31.0,56.0,87.0,,2.0,10.0,,,,,,,,,3.0,,,,,,,,,,,,90.0,,,,,,8.0,,7.3,,,,,3.0,,,,10.0,,35.0,59.0,94.0,0,,100.0,1.0,1.0,,
2021-22,9576369,15,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,1.0,34.0,21.0,54.0,,1.0,6.0,,,,,,,,1.0,4.0,,,1.0,,,,,,,1.0,,90.0,,,,,,21.0,,7.4,,,,,,,8.0,,2.0,,51.0,24.0,67.0,0,3.0,89.0,,,,1.0
2021-22,9576369,15,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,2.0,42.0,13.0,50.0,,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,,2.0,4.0,,90.0,,,,,,15.0,,7.9,,,2.0,,1.0,,9.0,,5.0,,56.0,13.0,60.0,2,1.0,89.0,,,,
2021-22,9576369,15,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,920393,197464,Nathaniel Phillips,nathaniel-phillips,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576369,15,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,3.0,20.0,36.0,56.0,,6.0,5.0,,,,2.0,,,1.0,3.0,8.0,,,,,,,,1.0,2.0,1.0,,90.0,1.0,,,,,5.0,,7.5,,,1.0,,3.0,,,,5.0,,23.0,37.0,60.0,2,2.0,76.0,,,,
2021-22,9576107,16,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,11.0,28.0,46.0,74.0,,5.0,6.0,,1.0,,,,,,1.0,7.0,,,1.0,,,,,,,,,90.0,1.0,,,,,8.0,,7.6,,,,,7.0,,,,12.0,,29.0,53.0,82.0,1,2.0,94.0,,,,1.0
2021-22,9576107,16,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,4.0,,1.0,41.0,18.0,55.0,2.0,2.0,6.0,1.0,,,,,,1.0,4.0,4.0,,,,,,,,,1.0,4.0,,90.0,1.0,,,,,29.0,,7.9,,,,,2.0,2.0,9.0,,7.0,1.0,60.0,21.0,72.0,1,1.0,107.0,2.0,,1.0,
2021-22,9576107,16,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,5.0,,9.0,38.0,13.0,46.0,1.0,,12.0,,,1.0,,,,,3.0,2.0,,,2.0,,,,,,,2.0,,90.0,,,,,,29.0,,7.9,,,1.0,,,1.0,14.0,,15.0,,59.0,17.0,62.0,2,1.0,95.0,2.0,,1.0,1.0
2021-22,9576107,16,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576107,16,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,42.0,37.0,79.0,1.0,4.0,9.0,,,,,,,,2.0,7.0,,,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,7.0,,7.5,,,,,1.0,,,,5.0,,47.0,39.0,86.0,1,3.0,94.0,,,,3.0
2021-22,9576393,17,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,,38.0,22.0,59.0,2.0,4.0,5.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,19.0,,6.7,,,,,,,6.0,,,,52.0,24.0,70.0,0,,89.0,,,,
2021-22,9576393,17,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576393,17,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,4.0,,6.0,53.0,15.0,64.0,,1.0,8.0,,,,,,,,3.0,3.0,,,1.0,,1.0,,,,2.0,3.0,1.0,90.0,1.0,,,,,30.0,,8.1,,,,,,3.0,10.0,,13.0,,77.0,17.0,84.0,1,1.0,113.0,,,1.0,1.0
2021-22,9576393,17,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,43.0,38.0,81.0,1.0,1.0,13.0,,,,,,,,1.0,2.0,,,,,,,,,3.0,,,90.0,,,,,,8.0,,7.1,,,1.0,,1.0,,,,3.0,,47.0,42.0,89.0,1,1.0,96.0,,,,
2021-22,9576393,17,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,7.0,9.0,28.0,37.0,3.0,3.0,12.0,,,,,,,,3.0,8.0,,,,,,,,,,,,90.0,,,,,,13.0,,7.2,,,1.0,,4.0,2.0,,,10.0,,18.0,31.0,49.0,1,3.0,64.0,1.0,,2.0,3.0
2021-22,9576093,18,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,5.0,41.0,22.0,61.0,,1.0,5.0,,,,,,,1.0,3.0,2.0,,,1.0,1.0,1.0,,,,1.0,2.0,,77.0,1.0,,,,,14.0,,7.7,,,1.0,,1.0,1.0,8.0,,8.0,,52.0,23.0,67.0,2,,89.0,,1.0,,
2021-22,9576093,18,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0,,2.0,,,,
2021-22,9576093,18,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,3.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,,8.0,,,,,,2.0,,6.6,,,,,,,1.0,,,,5.0,4.0,8.0,0,,14.0,,,,
2021-22,9576093,18,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,7.0,38.0,17.0,53.0,,,7.0,1.0,,,2.0,,,,2.0,6.0,,,,1.0,,,,,,4.0,,90.0,2.0,,,,,27.0,,8.2,,,,,1.0,,10.0,,12.0,,59.0,20.0,69.0,2,4.0,101.0,1.0,2.0,,2.0
2021-22,9576093,18,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,20.0,30.0,50.0,,,4.0,,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,6.0,,6.8,,,,,3.0,,,,5.0,,25.0,30.0,55.0,0,1.0,64.0,,,,1.0
2021-22,9576093,18,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576093,18,14,Liverpool,Away,1003339,441428,Jarell Quansah,jarell-quansah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,5.0,25.0,54.0,79.0,,1.0,8.0,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,90.0,1.0,,,,,11.0,,7.9,,,,,3.0,,,,10.0,,34.0,56.0,90.0,1,1.0,98.0,,,,1.0
2021-22,10114693,19,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,20.0,65.0,85.0,,2.0,8.0,,,,,,,,,3.0,,,,,1.0,,,,3.0,,,90.0,1.0,,,,,12.0,,7.9,,,,,2.0,1.0,,,12.0,,29.0,68.0,97.0,1,,105.0,,,1.0,
2021-22,10114693,19,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,2.0,,4.0,27.0,15.0,40.0,,1.0,2.0,1.0,,,2.0,,,,3.0,2.0,,,,1.0,,,,,1.0,4.0,,90.0,1.0,,,,,10.0,,7.7,,,,,1.0,2.0,4.0,,4.0,1.0,33.0,17.0,46.0,1,,70.0,1.0,,1.0,
2021-22,10114693,19,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114693,19,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,4.0,17.0,10.0,25.0,,,6.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,2.0,,90.0,,,,,,25.0,,7.3,,,,,,3.0,6.0,,9.0,,31.0,14.0,39.0,0,,63.0,4.0,,2.0,
2021-22,10114693,19,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,9.0,32.0,23.0,55.0,1.0,6.0,9.0,,,1.0,,,,,2.0,9.0,,,1.0,,,,,,3.0,,,90.0,,1.0,,,,12.0,,7.4,,,2.0,,1.0,2.0,,,13.0,,41.0,25.0,66.0,3,,79.0,,1.0,2.0,
2021-22,9576144,20,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,3.0,29.0,22.0,51.0,2.0,5.0,9.0,,,,,,,,2.0,6.0,,,,,,,,,1.0,,,90.0,1.0,2.0,,,,12.0,,7.3,,,,,2.0,,,,6.0,,38.0,25.0,63.0,1,1.0,74.0,,,,1.0
2021-22,9576144,20,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,4.0,,1.0,48.0,10.0,54.0,1.0,1.0,9.0,1.0,,,,,,2.0,6.0,2.0,,,2.0,,,,,,2.0,3.0,,90.0,,,,,,25.0,,7.4,,,,,,1.0,16.0,,3.0,,65.0,13.0,62.0,0,1.0,90.0,,,,
2021-22,9576144,20,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,3.0,,7.0,53.0,12.0,62.0,1.0,,10.0,,,,2.0,,,,5.0,,,,2.0,,,,,,1.0,3.0,,90.0,,,,,,32.0,,7.0,,,,,1.0,,14.0,,14.0,,80.0,13.0,79.0,0,,115.0,2.0,,,
2021-22,9576144,20,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576144,20,14,Liverpool,Away,979114,430992,Owen Beck,owen-beck,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576392,21,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,2.0,9.0,35.0,44.0,2.0,5.0,4.0,,,,,,,,2.0,8.0,,,,,,,,,1.0,,,90.0,,,,,,15.0,,6.7,,,,,6.0,,,,8.0,,17.0,42.0,59.0,0,1.0,69.0,,2.0,,1.0
2021-22,9576392,21,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576392,21,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,False,2.0,,2.0,18.0,12.0,28.0,2.0,1.0,7.0,,,,,,,,3.0,5.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,24.0,,7.1,,,1.0,,1.0,2.0,9.0,,4.0,,31.0,16.0,38.0,1,2.0,75.0,3.0,,2.0,
2021-22,9576392,21,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,9.0,22.0,15.0,36.0,,1.0,10.0,1.0,,1.0,3.0,,,,5.0,2.0,,,,1.0,,,,,,1.0,,90.0,1.0,,,,,22.0,,6.7,,,,,2.0,3.0,2.0,,17.0,,34.0,21.0,53.0,2,,78.0,,,1.0,
2021-22,9576392,21,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,False,,,2.0,10.0,32.0,42.0,1.0,4.0,6.0,,,,1.0,,,,5.0,5.0,,,2.0,,,,,,,,,90.0,,2.0,,,,13.0,,6.5,,,1.0,,4.0,2.0,,,10.0,,19.0,35.0,54.0,1,,65.0,,,1.0,
2021-22,9576392,21,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576392,21,14,Liverpool,Away,979114,430992,Owen Beck,owen-beck,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576342,22,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,6.0,28.0,36.0,64.0,1.0,6.0,7.0,,,1.0,1.0,,,2.0,4.0,8.0,,,,,,,,,2.0,,,90.0,1.0,2.0,,,,10.0,,7.7,,,1.0,,2.0,,,,8.0,,32.0,40.0,72.0,3,2.0,89.0,,,,2.0
2021-22,9576342,22,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,8.0,22.0,37.0,59.0,1.0,2.0,3.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,90.0,2.0,,,,,13.0,,7.2,,,,,,1.0,,,13.0,,31.0,41.0,72.0,2,,76.0,,,1.0,
2021-22,9576342,22,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,1.0,,3.0,52.0,19.0,70.0,1.0,2.0,13.0,1.0,,1.0,,,,1.0,2.0,6.0,,,,1.0,,,,,1.0,3.0,,90.0,,,,,,22.0,,8.1,,,,,1.0,2.0,11.0,,8.0,,69.0,22.0,80.0,1,1.0,108.0,,1.0,2.0,1.0
2021-22,9576342,22,14,Liverpool,Home,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576342,22,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576342,22,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,8.0,41.0,20.0,59.0,,,13.0,1.0,,1.0,,,,1.0,1.0,3.0,,,,1.0,,,,,,3.0,,90.0,,,,,,39.0,,8.2,,,3.0,,1.0,2.0,11.0,,18.0,1.0,67.0,28.0,84.0,4,1.0,119.0,2.0,,2.0,1.0
2021-22,9576342,22,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576342,22,14,Liverpool,Home,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,25.0,45.0,70.0,2.0,3.0,6.0,,,,,,,1.0,3.0,4.0,,1.0,,,,,,,2.0,1.0,,90.0,,,,,,15.0,,6.5,,,,,1.0,,,,8.0,,33.0,49.0,82.0,0,,92.0,2.0,1.0,,
2021-22,9576332,23,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,22.0,45.0,67.0,,2.0,7.0,,,,1.0,,,,1.0,2.0,,,,,1.0,,,,1.0,,,90.0,1.0,,,,,5.0,,7.4,,,,,3.0,,,,8.0,,24.0,48.0,72.0,1,,77.0,,,,
2021-22,9576332,23,14,Liverpool,Away,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,4.0,36.0,16.0,49.0,,,5.0,1.0,,,,,,,1.0,3.0,,,1.0,2.0,,,,,,3.0,,90.0,1.0,,,,,20.0,,8.4,,,1.0,,2.0,1.0,9.0,,12.0,,49.0,21.0,61.0,2,1.0,87.0,,1.0,1.0,1.0
2021-22,9576332,23,14,Liverpool,Away,318927,171287,Joe Gomez,joe-gomez,D,True,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,0,,3.0,,,,
2021-22,9576332,23,14,Liverpool,Away,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,14,Liverpool,Away,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,1.0,,4.0,26.0,18.0,43.0,1.0,,7.0,,,,,,,,2.0,,,,,,,,,,2.0,,,89.0,,,,,,29.0,,6.9,,,,,,1.0,5.0,,11.0,1.0,45.0,20.0,60.0,0,,90.0,2.0,,,
2021-22,9576332,23,14,Liverpool,Away,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576332,23,14,Liverpool,Away,927356,215136,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,51501,60914,Joël Matip,joel-matip,D,False,,,1.0,36.0,56.0,92.0,,2.0,9.0,1.0,,1.0,,,,,2.0,5.0,,,2.0,1.0,,,,,3.0,2.0,,90.0,,,,,,12.0,,8.0,,,,,3.0,1.0,,,4.0,,39.0,62.0,101.0,1,2.0,120.0,2.0,,1.0,2.0
2021-22,9576289,24,14,Liverpool,Home,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,5.0,21.0,63.0,84.0,2.0,4.0,7.0,,,,,,,,3.0,4.0,,,,,,,,,1.0,,,90.0,1.0,,,,,13.0,,7.2,,,1.0,,2.0,1.0,,,11.0,,30.0,66.0,96.0,2,,105.0,,,,
2021-22,9576289,24,14,Liverpool,Home,262911,122798,Andy Robertson,andy-robertson,D,False,3.0,,1.0,40.0,23.0,60.0,,2.0,7.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,,1.0,2.0,,90.0,,,,,,26.0,,7.3,,,,,,2.0,13.0,,6.0,,58.0,26.0,71.0,0,,110.0,4.0,,2.0,
2021-22,9576289,24,14,Liverpool,Home,786259,214285,Kostas Tsimikas,kostas-tsimikas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576289,24,14,Liverpool,Home,795064,169187,Trent Alexander-Arnold,trent-alexander-arnold,D,False,2.0,,8.0,43.0,19.0,60.0,1.0,2.0,4.0,,,,2.0,,,1.0,5.0,4.0,,,1.0,,,,,,1.0,4.0,,90.0,1.0,,,,,27.0,,7.8,,,1.0,,3.0,2.0,7.0,,12.0,,65.0,21.0,79.0,2,,107.0,2.0,,2.0,
2021-22,9576289,24,14,Liverpool,Home,826215,204716,Ibrahima Konaté,ibrahima-konate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576300,25,14,Liverpool,Away,51501,60914,Joël Matip,joel-matip,D,False,,,4.0,20.0,45.0,65.0,4.0,6.0,6.0,,,,,,,,4.0,8.0,,,,,,,,,1.0,,,90.0,,,,,,11.0,,7.4,,,,,5.0,,,,6.0,,24.0,52.0,76.0,0,2.0,87.0,,,,
2021-22,9576300,25,14,Liverpool,Away,151545,97032,Virgil van Dijk,virgil-van-dijk,D,False,,,6.0,18.0,47.0,65.0,2.0,5.0,7.0,,,,,,,1.0,3.0,6.0,,,,,,,,,1.0,,,90.0,,,,,,10.0,,7.3,,,,,5.0,,,,8.0,,24.0,49.0,73.0,0,,84.0,,1.0,,
