season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090176,19,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,1.0,11.0,4.0,15.0,2.0,,7.0,,,1.0,,,,6.0,12.0,9.0,,,,1.0,,,,1.0,2.0,90.0,1.0,,,,,,24.0,,6.7,,,1.0,,1.0,9.0,2.0,,4.0,,20.0,6.0,24.0,3,3.0,54.0,3.0,1.0,5.0,3.0
2016-17,7090176,19,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,True,,,,12.0,12.0,24.0,,2.0,6.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,1.0,1.0,66.0,,,,,,,8.0,,6.4,,,1.0,,3.0,2.0,,,1.0,,16.0,14.0,30.0,1,,42.0,1.0,,1.0,
2016-17,7090224,20,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,3.0,10.0,12.0,22.0,,1.0,4.0,,,1.0,2.0,,,,3.0,4.0,,,1.0,,,,,,,90.0,,,,,,,9.0,,6.7,,,,,3.0,,3.0,,5.0,,16.0,13.0,26.0,1,3.0,41.0,,,,2.0
2016-17,7090224,20,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,,12.0,2.0,14.0,4.0,,2.0,,,,1.0,,,2.0,7.0,3.0,,,,,,,,,1.0,79.0,,,,,,,20.0,,6.6,,,,,,2.0,1.0,,1.0,,20.0,2.0,21.0,0,,37.0,7.0,1.0,2.0,
2016-17,7090224,20,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,11.0,15.0,26.0,,,11.0,,,,5.0,,,1.0,9.0,7.0,,,3.0,,,,,6.0,,90.0,,,,,,1.0,9.0,,7.2,,,,,,,,,4.0,,16.0,16.0,32.0,0,6.0,49.0,2.0,1.0,,5.0
2016-17,7090224,20,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090224,20,56,Sunderland,Home,826144,204819,Elliot Embleton,elliot-embleton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090208,21,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,4.0,24.0,15.0,38.0,2.0,,7.0,,,1.0,1.0,,,1.0,5.0,5.0,,,1.0,,,,,,2.0,90.0,,,,,,,14.0,,6.9,,,1.0,,3.0,,2.0,,8.0,,33.0,16.0,47.0,2,3.0,68.0,2.0,2.0,,3.0
2016-17,7090208,21,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,,19.0,4.0,23.0,3.0,2.0,3.0,,,,1.0,,,2.0,11.0,7.0,,,4.0,,,,,,2.0,90.0,,,,,,,24.0,,6.0,,,,,1.0,4.0,6.0,,,1.0,27.0,5.0,26.0,0,1.0,56.0,10.0,2.0,2.0,1.0
2016-17,7090208,21,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090208,21,56,Sunderland,Home,826144,204819,Elliot Embleton,elliot-embleton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,2.0,39.0,9.0,47.0,1.0,1.0,7.0,,,,,,,1.0,3.0,4.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,17.0,,6.7,,,,,,,9.0,,4.0,,54.0,9.0,54.0,0,1.0,69.0,1.0,2.0,,
2016-17,7090216,22,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,1.0,,,10.0,1.0,10.0,,,3.0,,,,1.0,,,6.0,8.0,6.0,,,1.0,,,,,,,66.0,,,,,,,13.0,,6.6,,,,,,2.0,1.0,,,,14.0,1.0,14.0,0,,31.0,3.0,4.0,2.0,
2016-17,7090216,22,56,Sunderland,Away,789859,114000,George Honeyman,george-honeyman,M,False,,,1.0,34.0,14.0,48.0,,,5.0,,,,,,,3.0,4.0,11.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,18.0,,7.3,,,,,,2.0,3.0,,3.0,,41.0,17.0,55.0,0,7.0,82.0,4.0,2.0,2.0,7.0
2016-17,7090216,22,56,Sunderland,Away,826144,204819,Elliot Embleton,elliot-embleton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090216,22,56,Sunderland,Away,848455,149051,Ethan Robson,ethan-robson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090212,23,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,3.0,14.0,7.0,21.0,1.0,1.0,7.0,,,,,,,,1.0,3.0,,,,,,,,,,90.0,,,,,,,9.0,,7.0,,,,,3.0,,3.0,,5.0,,22.0,7.0,26.0,0,2.0,40.0,,1.0,,2.0
2016-17,7090212,23,56,Sunderland,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090212,23,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090212,23,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,6.0,11.0,17.0,1.0,1.0,8.0,,,,,,,,2.0,10.0,,,1.0,,,,,1.0,,90.0,,,,,,,7.0,,7.5,,,,,1.0,2.0,2.0,,1.0,,9.0,11.0,18.0,0,6.0,35.0,4.0,1.0,2.0,5.0
2016-17,7090212,23,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,1.0,2.0,3.0,1.0,,1.0,,,,,,,4.0,5.0,1.0,,,,,,,,,,18.0,,,,,,,10.0,,5.8,,,,,,,,,1.0,,4.0,2.0,6.0,0,,15.0,3.0,1.0,,
2016-17,7090234,24,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,,,3.0,14.0,14.0,28.0,3.0,,11.0,,,,1.0,,,2.0,9.0,4.0,,,3.0,,,,,,1.0,90.0,,1.0,,,,,10.0,,6.7,,,1.0,,2.0,,,,8.0,,21.0,14.0,35.0,1,3.0,47.0,1.0,1.0,,2.0
2016-17,7090234,24,56,Sunderland,Away,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,1.0,6.0,1.0,7.0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,12.0,,,,,,,2.0,,6.7,,,,,1.0,2.0,1.0,,1.0,,7.0,1.0,7.0,0,,12.0,,1.0,1.0,
2016-17,7090234,24,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,4.0,16.0,20.0,,1.0,5.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,38.0,,,,,,,4.0,,6.5,,,1.0,,1.0,,,,2.0,,7.0,17.0,24.0,1,,27.0,,,,
2016-17,7090234,24,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,,6.0,1.0,7.0,1.0,,,,,,1.0,,,1.0,5.0,2.0,,,1.0,2.0,,,,,2.0,78.0,1.0,,,,,,8.0,,7.4,,,1.0,,2.0,1.0,1.0,,,,10.0,1.0,10.0,2,,21.0,2.0,2.0,,
2016-17,7090234,24,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,False,,,2.0,7.0,12.0,19.0,1.0,,9.0,,,,1.0,,,2.0,5.0,2.0,,,,,1.0,,,3.0,1.0,90.0,1.0,1.0,,,,,13.0,,7.4,,,,,2.0,1.0,,,4.0,,11.0,16.0,27.0,1,2.0,43.0,1.0,,,2.0
2016-17,7090231,25,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,1.0,11.0,21.0,31.0,,3.0,4.0,,,1.0,1.0,,,2.0,5.0,4.0,,,1.0,,,,,,,58.0,,,,,,,15.0,,6.2,,,,,1.0,1.0,3.0,,6.0,,23.0,21.0,41.0,1,1.0,50.0,,,,
2016-17,7090231,25,56,Sunderland,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,15.0,7.0,22.0,,,3.0,,,1.0,1.0,,,,4.0,5.0,,,2.0,,,,,1.0,1.0,45.0,,,,,,,5.0,,6.6,,,,,,2.0,,,,,18.0,8.0,26.0,1,1.0,35.0,,3.0,1.0,1.0
2016-17,7090231,25,56,Sunderland,Home,21073,27707,Darron Gibson,darron-gibson,M,False,,,5.0,19.0,28.0,47.0,,,8.0,,,,,,,,2.0,2.0,,1.0,2.0,,,,,3.0,,81.0,,,,,,,16.0,,6.6,,,,,,1.0,,,9.0,,31.0,31.0,62.0,0,1.0,69.0,1.0,,1.0,1.0
2016-17,7090231,25,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,2.0,,,12.0,1.0,11.0,3.0,,2.0,,,1.0,1.0,,,6.0,14.0,2.0,,,1.0,,,,,1.0,,90.0,,,,,,,17.0,,5.8,,,,,,4.0,3.0,,1.0,,15.0,2.0,14.0,1,1.0,37.0,3.0,,1.0,1.0
2016-17,7090231,25,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,22.0,20.0,42.0,1.0,,10.0,,,,2.0,,,2.0,6.0,8.0,,,,,,,,,,90.0,1.0,1.0,,,,,13.0,,6.5,,,,,1.0,3.0,1.0,,2.0,,28.0,20.0,47.0,1,3.0,68.0,4.0,3.0,2.0,2.0
2016-17,7090231,25,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090364,26,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,,2.0,11.0,10.0,19.0,1.0,1.0,8.0,,,,2.0,,,1.0,9.0,3.0,,,5.0,,,,,,2.0,90.0,,,,,,,17.0,,6.4,,,,,1.0,,5.0,,2.0,,21.0,15.0,31.0,0,2.0,44.0,1.0,,,2.0
2016-17,7090364,26,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,False,,,3.0,12.0,9.0,21.0,2.0,,9.0,,,,2.0,,,1.0,7.0,2.0,,,2.0,,,,,2.0,,79.0,,,,,,,8.0,,6.6,,,,,2.0,,,,6.0,,19.0,9.0,28.0,0,2.0,39.0,,,,2.0
2016-17,7090364,26,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,1.0,,,13.0,3.0,15.0,,1.0,4.0,,,,1.0,,,1.0,5.0,8.0,,,2.0,,,,,,4.0,90.0,,1.0,,,,,13.0,,7.0,,,,,2.0,5.0,5.0,,,,21.0,3.0,19.0,0,,41.0,2.0,3.0,4.0,
2016-17,7090364,26,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,False,,,,9.0,9.0,18.0,,1.0,6.0,,,,,,,2.0,4.0,6.0,,,1.0,,,,,1.0,,90.0,,1.0,,,,,14.0,,6.7,,,,,2.0,2.0,1.0,,2.0,,14.0,13.0,26.0,0,3.0,43.0,2.0,1.0,1.0,2.0
2016-17,7090364,26,56,Sunderland,Away,789859,114000,George Honeyman,george-honeyman,M,True,,,,2.0,1.0,3.0,,,,,,,2.0,,,,2.0,,,,,,,,,1.0,,11.0,,,,,,,4.0,,6.1,,,,,,,2.0,,,,6.0,1.0,5.0,0,,8.0,,,,
2016-17,7090252,27,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,4.0,13.0,17.0,29.0,,1.0,6.0,,,,1.0,,,1.0,6.0,6.0,,1.0,4.0,,,,,3.0,1.0,90.0,1.0,,,,,,11.0,,6.9,,,,,,1.0,2.0,,8.0,,23.0,17.0,38.0,1,3.0,54.0,,1.0,1.0,3.0
2016-17,7090252,27,56,Sunderland,Home,21073,27707,Darron Gibson,darron-gibson,M,False,,,3.0,12.0,12.0,24.0,,,2.0,,,1.0,,,,,,6.0,,,,,,,,3.0,,69.0,,,,,,,8.0,,7.1,,,,,1.0,,1.0,,7.0,,19.0,12.0,30.0,1,6.0,44.0,,,,5.0
2016-17,7090252,27,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,2.0,,,12.0,3.0,13.0,,,4.0,,,,3.0,,,2.0,7.0,7.0,,,1.0,,,,,1.0,3.0,82.0,,,,,,,18.0,,6.7,,,1.0,,2.0,5.0,3.0,,1.0,1.0,19.0,4.0,20.0,1,2.0,45.0,5.0,1.0,4.0,1.0
2016-17,7090252,27,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,12.0,6.0,18.0,1.0,,7.0,,,,,,,3.0,6.0,2.0,,,1.0,,,,,1.0,,90.0,,,,,,,14.0,,6.1,,,,,,1.0,3.0,,1.0,1.0,20.0,6.0,23.0,0,1.0,38.0,2.0,1.0,,
2016-17,7090252,27,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374907,28,56,Sunderland,Away,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7374907,28,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,7.0,25.0,12.0,37.0,2.0,4.0,8.0,,,,,,,,3.0,6.0,,,1.0,,,,,4.0,2.0,84.0,,,,,,,24.0,,7.6,,,1.0,,,1.0,,,11.0,,40.0,15.0,55.0,1,1.0,69.0,2.0,,1.0,1.0
2016-17,7374907,28,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,False,,,7.0,27.0,19.0,46.0,,2.0,7.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,,65.0,,1.0,,,,,13.0,,7.1,,,1.0,,1.0,1.0,1.0,,9.0,,37.0,20.0,56.0,1,1.0,68.0,,,1.0,
2016-17,7374907,28,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,3.0,1.0,,,1.0,,,,,1.0,,13.0,,,,,,,5.0,,6.4,,,,,,1.0,,,1.0,,3.0,1.0,4.0,0,1.0,10.0,,,,1.0
2016-17,7374907,28,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,17.0,14.0,31.0,3.0,1.0,5.0,,,,,,,,4.0,9.0,,,,,,,,,1.0,90.0,1.0,,,,,,14.0,,7.2,,,,,2.0,2.0,2.0,,4.0,,26.0,14.0,38.0,1,6.0,57.0,3.0,1.0,1.0,5.0
2016-17,7090272,29,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,,,10.0,9.0,17.0,3.0,,5.0,1.0,,1.0,1.0,,,1.0,5.0,3.0,,,,,,,,1.0,2.0,78.0,,1.0,,,,,10.0,,7.4,,,1.0,,3.0,1.0,2.0,,4.0,,18.0,10.0,26.0,2,2.0,40.0,,,1.0,2.0
2016-17,7090272,29,56,Sunderland,Home,21073,27707,Darron Gibson,darron-gibson,M,False,,,,9.0,16.0,25.0,1.0,2.0,7.0,,,,1.0,,,,5.0,3.0,,,2.0,,,,,1.0,1.0,74.0,,1.0,,,,,11.0,,6.8,,,2.0,,6.0,2.0,1.0,,1.0,,16.0,19.0,34.0,2,,49.0,,,1.0,
2016-17,7090272,29,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,3.0,14.0,3.0,17.0,2.0,2.0,2.0,,,1.0,2.0,,,,7.0,8.0,,,1.0,,,,,,2.0,90.0,1.0,,,,,,14.0,,6.9,,,1.0,,,3.0,3.0,,3.0,,18.0,5.0,20.0,3,1.0,43.0,5.0,4.0,1.0,1.0
2016-17,7090272,29,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,True,,,,4.0,2.0,6.0,,1.0,1.0,,,,,,,1.0,3.0,4.0,,,2.0,,,,,1.0,,16.0,,,,,,,4.0,,6.6,,,,,,,,,,,5.0,2.0,7.0,0,3.0,15.0,2.0,,,2.0
2016-17,7090272,29,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090276,30,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,False,,,4.0,14.0,8.0,22.0,,,3.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,61.0,,,,,,,14.0,,6.4,,,,,4.0,2.0,7.0,,8.0,,26.0,9.0,28.0,0,1.0,43.0,,,1.0,
2016-17,7090276,30,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,False,,,2.0,10.0,1.0,11.0,1.0,2.0,2.0,,,2.0,1.0,,,2.0,8.0,5.0,,,1.0,,,,,,1.0,70.0,1.0,,,,,,12.0,,6.2,,,,,2.0,4.0,1.0,,2.0,,13.0,1.0,13.0,3,1.0,33.0,3.0,1.0,1.0,
2016-17,7090276,30,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,True,1.0,,,6.0,3.0,8.0,1.0,,3.0,,,1.0,,,,2.0,3.0,2.0,,,,,,,,,3.0,29.0,,,,,,,5.0,,6.6,,,,,,,3.0,,,,9.0,3.0,9.0,1,,19.0,,2.0,,
2016-17,7090258,31,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,2.0,,4.0,20.0,8.0,26.0,1.0,5.0,5.0,,,,,,,,3.0,8.0,,,2.0,,,,,1.0,3.0,73.0,1.0,,,,,,18.0,,7.4,,,1.0,,,,9.0,,5.0,,32.0,11.0,34.0,2,3.0,57.0,1.0,,,1.0
2016-17,7090258,31,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,4.0,11.0,8.0,19.0,2.0,2.0,4.0,,,,,,,1.0,3.0,7.0,,,,,,,,3.0,,73.0,,,,,,,13.0,,6.9,,,,,2.0,,1.0,,6.0,,18.0,13.0,30.0,0,1.0,44.0,,4.0,,1.0
2016-17,7090258,31,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,2.0,7.0,,7.0,,1.0,,,,,,,,,,1.0,,,,,,,,,1.0,10.0,,,,,,,2.0,,6.7,,,,,,,,,2.0,,9.0,,9.0,0,,9.0,,,,
2016-17,7090258,31,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090258,31,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,False,1.0,,1.0,15.0,11.0,25.0,5.0,,4.0,,,,,,,3.0,10.0,4.0,,,2.0,,,,,1.0,,90.0,,1.0,,,,,14.0,,6.6,,,2.0,,1.0,,3.0,,1.0,1.0,21.0,12.0,30.0,2,4.0,52.0,4.0,,,3.0
2016-17,7090261,32,56,Sunderland,Home,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,,7.0,5.0,11.0,,,4.0,,,,1.0,,,1.0,4.0,2.0,,,2.0,,,,,2.0,,43.0,,,,,,,6.0,,5.7,,,,,3.0,,4.0,,,,11.0,6.0,13.0,0,2.0,27.0,,,,2.0
2016-17,7090261,32,56,Sunderland,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090261,32,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,4.0,9.0,3.0,12.0,,,1.0,,,,4.0,,,2.0,7.0,4.0,,,1.0,,,,,3.0,,66.0,1.0,1.0,,,,,5.0,,6.6,,,,,,2.0,,,4.0,,10.0,4.0,14.0,1,1.0,26.0,,1.0,2.0,
2016-17,7090261,32,56,Sunderland,Home,21073,27707,Darron Gibson,darron-gibson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090261,32,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,11.0,13.0,24.0,2.0,1.0,8.0,,,,2.0,,,1.0,7.0,13.0,,,2.0,,,,,3.0,2.0,90.0,,,,,,,15.0,,7.2,,,,,,1.0,5.0,,3.0,,23.0,14.0,32.0,0,6.0,56.0,1.0,5.0,1.0,5.0
2016-17,7090307,33,56,Sunderland,Home,1924,7525,Steven Pienaar,steven-pienaar,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090307,33,56,Sunderland,Home,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,9.0,20.0,12.0,32.0,1.0,,2.0,,,,2.0,,,1.0,6.0,2.0,,,2.0,,,,,,,76.0,,1.0,,,,,12.0,,6.4,,,,,,,,,11.0,,30.0,13.0,43.0,0,1.0,48.0,,1.0,,1.0
2016-17,7090307,33,56,Sunderland,Home,21073,27707,Darron Gibson,darron-gibson,M,False,,,6.0,33.0,17.0,50.0,,,12.0,,,,2.0,,,,3.0,1.0,,,1.0,,,,,3.0,,90.0,,,,,,,13.0,,6.8,,,1.0,,,,1.0,,12.0,,44.0,18.0,61.0,1,1.0,68.0,,,,1.0
2016-17,7090307,33,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,3.0,1.0,,,,,,,,,,14.0,,,,,,,4.0,,6.3,,,,,,1.0,,,1.0,,4.0,1.0,5.0,0,,7.0,,1.0,,
2016-17,7090307,33,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,2.0,20.0,14.0,34.0,2.0,1.0,7.0,,1.0,,2.0,,,,7.0,4.0,,,2.0,,,,,,,90.0,,,,,,,12.0,,6.2,,,1.0,,,2.0,1.0,,4.0,,27.0,16.0,42.0,1,1.0,56.0,2.0,1.0,1.0,1.0
2016-17,7389502,34,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,False,1.0,,,18.0,13.0,30.0,,,6.0,,,,,,,1.0,4.0,1.0,,,3.0,,,,,1.0,,90.0,,3.0,,,,,14.0,,6.4,,,,,2.0,,4.0,,7.0,,29.0,15.0,40.0,0,,52.0,,1.0,,
2016-17,7389502,34,56,Sunderland,Away,14210,28448,Lee Cattermole,lee-cattermole,M,False,,,4.0,10.0,13.0,23.0,,,1.0,,,,1.0,,,,4.0,6.0,,,3.0,,,,,2.0,,77.0,,1.0,,,,,9.0,,7.0,,,,,,,,,7.0,,18.0,13.0,31.0,0,4.0,44.0,,2.0,,1.0
2016-17,7389502,34,56,Sunderland,Away,21073,27707,Darron Gibson,darron-gibson,M,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0,,4.0,,,,
2016-17,7389502,34,56,Sunderland,Away,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,1.0,3.0,4.0,,,,,,2.0,,,,,1.0,4.0,,,,,,,,,,8.0,,,,,,,1.0,,6.9,,,,,,4.0,,,,,1.0,3.0,4.0,2,,11.0,,1.0,3.0,
2016-17,7389502,34,56,Sunderland,Away,786029,144660,Didier Ndong,didier-ndong,M,False,,,1.0,13.0,12.0,25.0,3.0,1.0,3.0,,,,4.0,,,2.0,10.0,4.0,,,1.0,,,,,,2.0,88.0,1.0,,,,,,9.0,,6.4,,,1.0,,2.0,,1.0,,1.0,,16.0,15.0,30.0,2,3.0,43.0,1.0,,,3.0
2016-17,7090354,35,56,Sunderland,Home,1924,7525,Steven Pienaar,steven-pienaar,M,False,,,1.0,15.0,11.0,26.0,1.0,,4.0,,,,4.0,,,,7.0,,,,2.0,,,,,2.0,2.0,55.0,,1.0,,,,,6.0,,6.3,,,,,1.0,,2.0,,1.0,,18.0,11.0,27.0,0,,36.0,2.0,,,
2016-17,7090354,35,56,Sunderland,Home,328145,154976,Adnan Januzaj,adnan-januzaj,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090354,35,56,Sunderland,Home,786029,144660,Didier Ndong,didier-ndong,M,False,,,3.0,18.0,17.0,35.0,,1.0,11.0,1.0,,,1.0,,,1.0,4.0,10.0,,,2.0,,,,,4.0,1.0,90.0,,,,,,,10.0,,7.6,,,,,2.0,,,,7.0,,24.0,19.0,43.0,0,8.0,63.0,1.0,1.0,,5.0
2016-17,7090354,35,56,Sunderland,Home,789859,114000,George Honeyman,george-honeyman,M,True,,,,7.0,7.0,14.0,,1.0,5.0,,,,,,,,1.0,6.0,,,1.0,,,,,2.0,,35.0,1.0,,,,,,4.0,,7.2,,,,,1.0,2.0,,,1.0,,9.0,9.0,18.0,1,2.0,29.0,,1.0,2.0,2.0
2016-17,7090354,35,56,Sunderland,Home,826144,204819,Elliot Embleton,elliot-embleton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090330,36,56,Sunderland,Away,524,19057,Sebastian Larsson,sebastian-larsson,M,True,1.0,,,3.0,1.0,3.0,,,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,11.0,1.0,1.0,,,,,1.0,,7.9,,,,,,,1.0,,,,4.0,1.0,4.0,1,,7.0,,,,
