playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
220037,Bailey Peacock-Farrell,Goalkeeper,Burnley,90,Northern Ireland,2020-21,,,,,,,,4.0,,106.0,,,0.0,,,,,,1.0,1.0,,7.9837,,,1.0,0.0,23.0,4.0,,,,,,,49.0,,55.0,,,3.0,,43.0,,126.0,,14.0,,52.0,6.0,,0.0202,0.0,,,1.0,,,,4.0,53.0,,,,,360.0,,1.0,1.0,10.0,,1.0,14.0,,4.0,1.0,,0.0,99.0,,,,,39.0,13.0,,,1.0,,0.0,,,,,,,,30.0,,,0.0,,,2.0,29.0,,,,1.0,,20.0,10.0,,,24.0,11.0,2.0,8.0,,,,,,,,,,,,,,
98747,Nick Pope,Goalkeeper,Burnley,90,England,2020-21,7.0,2.0,,,,1.0,,32.0,,839.0,,,0.0,,,,,4.0,3.0,5.0,3.0,40.4316,2.0,,5.0,0.0,341.0,32.0,,,,,,,360.0,,486.0,1.0,,52.0,2.0,279.0,,1195.0,,136.0,,464.0,38.0,,0.1182,0.0,,,1.0,,,,32.0,465.0,,13.0,11.0,,2880.0,,14.0,1.0,95.0,1.0,40.0,37.0,3.0,29.0,21.0,,0.0,758.0,,,,,238.0,34.0,,,8.0,9.0,0.0,,,,2.0,,,,255.0,2.0,,1.0,,31.0,40.0,251.0,4.0,3.0,,11.0,,123.0,114.0,5.0,1.0,252.0,135.0,34.0,73.0,,,,,,,,,,2.0,,,,2.0
168399,Will Norris,Goalkeeper,Burnley,90,England,2020-21,,,,,,,,2.0,,56.0,,,0.0,,,,,,1.0,,,0.9291,1.0,,,0.0,12.0,2.0,,,,,,,25.0,,30.0,,,2.0,,21.0,,62.0,,6.0,,30.0,3.0,,0.0218,0.0,,,,,,,2.0,30.0,,,,,180.0,,,,5.0,,1.0,4.0,,1.0,,,0.0,53.0,,,,,20.0,3.0,,,,,0.0,,,,,,,,16.0,,,0.0,,2.0,2.0,18.0,,,,1.0,,11.0,2.0,,,12.0,7.0,,,,,,,,,,,,,,,,
431019,Karlo Ziger,Goalkeeper,Chelsea,8,Croatia,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109745,Kepa Arrizabalaga,Goalkeeper,Chelsea,8,Spain,2020-21,1.0,,,,,,,7.0,,205.0,,,,,1.0,,,,1.0,,1.0,7.9802,,,,0.0,49.0,7.0,,,,,,,151.0,,46.0,,,63.0,,36.0,,272.0,,148.0,,41.0,21.0,,0.003,0.0,,,3.0,,,,6.0,44.0,,,2.0,,585.0,,,,125.0,,4.0,8.0,1.0,53.0,1.0,,,89.0,,,,,13.0,7.0,,,1.0,,0.0,,,,,,,,16.0,,,1.0,,3.0,6.0,46.0,1.0,1.0,,4.0,,8.0,16.0,,,75.0,12.0,4.0,9.0,,,,,,,,,,,,,,1.0
20310,Willy Caballero,Goalkeeper,Chelsea,8,Argentina,2020-21,,,,,,,,1.0,,24.0,,,,,,,,,,,,1.5075,,,,0.0,5.0,1.0,,,,,,,17.0,,2.0,,,3.0,,2.0,,26.0,,22.0,,2.0,1.0,,0.0001,0.0,,,,,,,1.0,2.0,,,,,90.0,,,,20.0,,,3.0,,7.0,,,,14.0,,,,,,3.0,,,,,0.0,,,,,,,,2.0,,,0.0,,,,6.0,,,,,,1.0,,,,8.0,,,,,,,,,,,,,,,,,
228286,Édouard Mendy,Goalkeeper,Chelsea,8,Senegal,2020-21,4.0,,,,,,,31.0,,899.0,,,,,,,,2.0,3.0,3.0,2.0,22.0082,,,3.0,0.0,208.0,31.0,,,,,,,675.0,,153.0,,,269.0,1.0,109.0,,1121.0,,715.0,,140.0,60.0,,0.0089,0.0,,,10.0,,,,31.0,150.0,,6.0,16.0,,2745.0,,7.0,,640.0,,11.0,25.0,2.0,289.0,11.0,,,341.0,,,,,34.0,22.0,,,5.0,4.0,0.0,,,,1.0,,1.0,,57.0,,,2.0,1.0,15.0,31.0,179.0,4.0,3.0,1.0,2.0,,14.0,57.0,3.0,2.0,268.0,37.0,18.0,26.0,,,,,,,,,,1.0,,,,
105666,Jack Butland,Goalkeeper,C Palace,31,England,2020-21,,,,,,,,1.0,,19.0,,,0.0,,,,,,1.0,,,0.9805,,,,0.0,7.0,1.0,,,,,,,6.0,,16.0,,,,,3.0,,26.0,,1.0,,15.0,,,0.0014,0.0,,,,,,,1.0,15.0,,,,,90.0,,,,1.0,,,2.0,,1.0,,,0.0,18.0,,,,,3.0,1.0,,,,,0.0,,,,,,,,5.0,,,0.0,,1.0,2.0,8.0,,,,,,2.0,3.0,,,2.0,8.0,1.0,1.0,,,,,,,,,,,,,,
42525,Stephen Henderson,Goalkeeper,C Palace,31,Ireland,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40836,Vicente Guaita,Goalkeeper,C Palace,31,Spain,2020-21,1.0,1.0,,,,1.0,,37.0,1.0,921.0,,,0.0,,,,,1.0,11.0,5.0,3.0,51.5061,,,6.0,0.0,296.0,37.0,,,,,,,410.0,,471.0,1.0,,95.0,,253.0,,1251.0,,257.0,,461.0,73.0,,0.0337,0.0,,,3.0,,,,37.0,464.0,,12.0,8.0,,3330.0,,16.0,,204.0,,33.0,64.0,,101.0,17.0,,0.0,725.0,,,,,200.0,53.0,,,5.0,11.0,0.0,,,,1.0,,,,186.0,,,2.0,1.0,17.0,33.0,315.0,5.0,4.0,1.0,22.0,,65.0,106.0,2.0,3.0,304.0,167.0,18.0,72.0,,,,,,,,,,,,,,2.0
20066,Wayne Hennessey,Goalkeeper,C Palace,31,Wales,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447325,Harry Tyrer,Goalkeeper,Everton,11,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111234,Jordan Pickford,Goalkeeper,Everton,11,England,2020-21,3.0,2.0,,,,,,31.0,2.0,998.0,,,0.0,,,,,,11.0,2.0,2.0,38.1696,1.0,,3.0,0.0,265.0,31.0,,,,,,,634.0,,388.0,,,145.0,1.0,263.0,,1319.0,,438.0,,376.0,59.0,,0.0682,0.0,,,5.0,,,,31.0,381.0,,10.0,10.0,,2743.0,,12.0,3.0,354.0,,39.0,39.0,3.0,158.0,15.0,2.0,0.0,695.0,,,,,179.0,28.0,,,5.0,10.0,0.0,,,,3.0,,1.0,,186.0,1.0,,1.0,,13.0,33.0,,2.0,3.0,,23.0,,83.0,90.0,2.0,7.0,261.0,88.0,30.0,57.0,,,,,,,,,,1.0,,,,
222627,João Virgínia,Goalkeeper,Everton,11,Portugal,2020-21,,,,,,,,1.0,,12.0,,,0.0,,1.0,,,,,,,0.3081,,,,0.0,4.0,1.0,,,,,,,8.0,,8.0,,,1.0,,2.0,,21.0,,3.0,,7.0,1.0,,0.0005,0.0,,,,,,,,7.0,,,,,47.0,,,,3.0,,,,,1.0,,,0.0,10.0,,,,,2.0,,,,,,0.0,,,,,,,,2.0,,,0.0,,1.0,,,,,,,,,3.0,,,4.0,2.0,1.0,3.0,,,,,,,,,,,,,,
111782,Robin Olsen,Goalkeeper,Everton,11,Sweden,2020-21,,1.0,,,,,,7.0,1.0,176.0,,,0.0,,,,,,1.0,1.0,1.0,9.6847,,,1.0,0.0,43.0,7.0,,,,,,,98.0,,61.0,,,23.0,,45.0,,232.0,,92.0,,60.0,14.0,,0.0045,0.0,,,,,,,7.0,60.0,,2.0,2.0,,630.0,,3.0,,71.0,,5.0,9.0,,29.0,3.0,,0.0,124.0,,,,,24.0,8.0,,,1.0,2.0,0.0,,,,,,,,35.0,,,1.0,,4.0,6.0,,,1.0,,1.0,,18.0,21.0,,,58.0,16.0,7.0,15.0,,,,,,,,,,,,,,
84182,Alphonse Areola,Goalkeeper,Fulham,54,France,2020-21,5.0,,,,,1.0,,36.0,,838.0,,,,,,,,1.0,3.0,5.0,6.0,51.2319,,,5.0,0.0,266.0,36.0,,,,,,,451.0,,269.0,,,197.0,,157.0,,1209.0,,478.0,,259.0,63.0,,0.0272,0.0,,,3.0,,,,36.0,262.0,,15.0,9.0,,3240.0,,19.0,,419.0,,39.0,48.0,4.0,169.0,24.0,,,472.0,,,1.0,,98.0,45.0,,,9.0,14.0,0.0,,,,1.0,,,,118.0,,,2.0,,22.0,34.0,251.0,5.0,6.0,,26.0,,42.0,116.0,3.0,4.0,343.0,81.0,31.0,80.0,,,,,,,,,,,,,,
40559,Fabri,Goalkeeper,Fulham,54,Spain,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155529,Marek Rodák,Goalkeeper,Fulham,54,Slovakia,2020-21,,,,,,,,2.0,,41.0,,,,,,,,,,,1.0,4.9884,,,,0.0,9.0,2.0,,,,,,,32.0,,8.0,,,15.0,,8.0,,54.0,,31.0,,8.0,3.0,,0.0007,0.0,,,,,,,2.0,8.0,,1.0,,,180.0,,1.0,,25.0,,2.0,5.0,,7.0,1.0,,,19.0,,,,,2.0,5.0,,,,1.0,0.0,,,,,,,,6.0,,,0.0,,1.0,1.0,7.0,,1.0,,2.0,,4.0,4.0,,,12.0,1.0,1.0,3.0,,,,,,,,,,,,,,
463912,Elia Caprile,Goalkeeper,Leeds,2,Italy,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437495,Illan Meslier,Goalkeeper,Leeds,2,France,2020-21,4.0,4.0,,,,,,35.0,4.0,1080.0,,,0.0,,,,,1.0,4.0,4.0,8.0,47.8587,1.0,,8.0,0.0,337.0,35.0,,,,,1.0,,725.0,,263.0,,,295.0,1.0,167.0,,1598.0,,807.0,,232.0,114.0,,0.0082,0.0,,,15.0,,,,35.0,247.0,,21.0,11.0,,3150.0,,24.0,,666.0,,41.0,52.0,3.0,385.0,28.0,,0.0,400.0,,,,,26.0,48.0,,,7.0,20.0,0.0,,,,,,,,88.0,1.0,,0.0,1.0,22.0,52.0,,4.0,9.0,1.0,24.0,1.0,20.0,140.0,6.0,2.0,482.0,71.0,26.0,86.0,,,,,,,,,,1.0,,,,
39790,Kiko Casilla,Goalkeeper,Leeds,2,Spain,2020-21,,,,,,,,3.0,,78.0,,,0.0,,,,,,1.0,,,3.2444,,,,0.0,31.0,3.0,,,,,,,38.0,,11.0,,,26.0,,11.0,,116.0,,64.0,,9.0,7.0,,0.0005,0.0,,,1.0,,,,3.0,10.0,,2.0,1.0,,270.0,,2.0,,57.0,,4.0,2.0,,15.0,2.0,,0.0,37.0,,,,,4.0,1.0,,,,2.0,0.0,,,,,,,,3.0,,,0.0,,4.0,4.0,,,,,4.0,,2.0,8.0,,,45.0,6.0,2.0,4.0,,,,,,,,,,,,,,
95463,Danny Ward,Goalkeeper,Leicester,13,Wales,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17745,Kasper Schmeichel,Goalkeeper,Leicester,13,Denmark,2020-21,1.0,3.0,,,,,,38.0,3.0,1067.0,,,0.0,,,,,,4.0,3.0,4.0,42.8786,,,4.0,0.0,256.0,38.0,,,1.0,,1.0,,660.0,,325.0,,,319.0,,241.0,,1385.0,,675.0,,307.0,109.0,,0.017,0.0,,,9.0,,,,38.0,316.0,,12.0,11.0,,3420.0,,15.0,,510.0,,17.0,50.0,1.0,250.0,16.0,,0.0,498.0,,,,,76.0,46.0,,,4.0,12.0,0.0,,1.0,,,,,,138.0,,,0.0,,17.0,19.0,210.0,5.0,4.0,,7.0,1.0,33.0,88.0,1.0,3.0,326.0,65.0,28.0,69.0,,,,,,,,,,,,,,
60706,Adrián,Goalkeeper,Liverpool,14,Spain,2020-21,,,,,,,,3.0,,80.0,,,0.0,,,,,,2.0,,,6.8835,,,,0.0,26.0,3.0,,,,,,,50.0,,22.0,,,26.0,,10.0,,116.0,,54.0,,17.0,7.0,,0.0005,0.0,,,3.0,,,,3.0,20.0,,1.0,1.0,,270.0,,1.0,,50.0,,6.0,9.0,,22.0,1.0,,0.0,32.0,,,,,6.0,7.0,,,,1.0,0.0,,,,,,,,13.0,,,0.0,,,5.0,22.0,,,,3.0,,4.0,10.0,,,37.0,4.0,4.0,4.0,,,,,,,,,,,,,,
116535,Alisson Becker,Goalkeeper,Liverpool,14,Brazil,2020-21,3.0,3.0,,1.0,0.5259,3.0,,33.0,2.0,988.0,1.0,,1.0,,,,,1.0,2.0,9.0,4.0,35.9256,,,6.0,1.0,273.0,33.0,,,,,,,729.0,,157.0,2.0,,333.0,1.0,105.0,,1321.0,,797.0,,136.0,42.0,,0.0369,0.0,,1.0,16.0,,,,33.0,152.0,,15.0,10.0,,2970.0,,23.0,,731.0,1.0,43.0,32.0,2.0,251.0,26.0,,0.0,404.0,,,1.0,1.0,39.0,30.0,1.0,,11.0,14.0,0.0,1.0,2.0,,2.0,,,,64.0,1.0,0.0864,1.0,1.0,18.0,26.0,173.0,2.0,8.0,1.0,17.0,,18.0,84.0,,2.0,308.0,30.0,11.0,57.0,,,,,,,,,,1.0,,,,
200720,Caoimhín Kelleher,Goalkeeper,Liverpool,14,Ireland,2020-21,,,,,,,,2.0,,52.0,,,0.0,,,,,,,,,2.104,,,,0.0,16.0,2.0,,,,,,,34.0,,13.0,,,18.0,,4.0,,73.0,,38.0,,13.0,4.0,,0.0002,0.0,,,,,,,2.0,13.0,,,1.0,,180.0,,,,35.0,,2.0,1.0,,13.0,,,0.0,21.0,,,,,1.0,1.0,,,,,0.0,,,,,,,,8.0,,,0.0,,1.0,,14.0,1.0,,,,,1.0,6.0,,,22.0,4.0,1.0,6.0,,,,,,,,,,,,,,
490138,Jakub Ojrzynski,Goalkeeper,Liverpool,14,Poland,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433019,Liam Hughes,Goalkeeper,Liverpool,14,Northern Ireland,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121160,Ederson,Goalkeeper,Man City,43,Brazil,2020-21,3.0,4.0,,,,3.0,,36.0,2.0,959.0,,,0.0,,,,,1.0,4.0,6.0,7.0,29.2758,,,4.0,0.0,229.0,36.0,,,,,,,726.0,,185.0,1.0,,238.0,1.0,158.0,,1237.0,,724.0,,170.0,45.0,,0.0516,0.0,,,10.0,1.0,,,36.0,180.0,,8.0,19.0,,3240.0,,13.0,1.0,621.0,,17.0,28.0,2.0,275.0,16.0,,0.0,446.0,,,2.0,,55.0,24.0,,,8.0,7.0,0.0,,,,,,,,77.0,1.0,,3.0,1.0,19.0,29.0,,4.0,8.0,1.0,6.0,,18.0,66.0,2.0,,272.0,42.0,16.0,37.0,,,,,,,,,,,,,,
432720,James Trafford,Goalkeeper,Man City,43,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17601,Scott Carson,Goalkeeper,Man City,43,England,2020-21,,,,,,,,1.0,,10.0,,,0.0,,,,,,,,1.0,3.0514,,,,0.0,8.0,1.0,,,,,,,8.0,,1.0,,,5.0,,,,18.0,,9.0,,1.0,,,,0.0,,,,,,,1.0,1.0,,,,,90.0,,,,9.0,,,3.0,,,,,0.0,5.0,,,,,,3.0,,,,,0.0,,,,,,,,,,,0.0,1.0,,,,,2.0,1.0,,,,2.0,,,7.0,1.0,,2.0,,,,,,,,,,,,,,
