season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2014-15,5582538,6,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582552,7,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,64.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582552,7,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582552,7,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582580,8,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582580,8,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,21.0,,,4.0,,3.0,2.0,,,3.0,5.0,5.0,,,,0.0,4.0,,,,1.0,90.0,8.0,,0.0,,2.0,,1.0,,9.6,,,1.0,,,5.0,,,,1.0,,,27.0,11.0,,,,2.0,3.0
2014-15,5582580,8,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,13.0,1.0,,,,,,1.0,,2.0,4.0,,,,,0.0,0.0,,,,1.0,20.0,,,0.0,,,,,,6.4,,,,,,,,,,,,,16.0,0.0,,,,,
2014-15,5582610,9,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,59.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582610,9,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582610,9,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,84.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582626,10,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,71.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582638,11,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582638,11,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582638,11,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582666,12,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582666,12,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,70.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582680,13,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582680,13,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582710,14,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,74.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582710,14,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,56.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582718,15,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582758,17,43,Manchester_City,Home,356024,171173,Thierry Ambrose,thierry-ambrose,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582790,18,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582798,19,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582818,20,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,69.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582840,21,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582840,21,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,67.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582860,22,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,44.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582874,23,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,4.0,1.0,,,,,,,,,1.0,,,,,0.0,0.0,,,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,
2014-15,5582874,23,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,,,21.0,1.0,,1.0,1.0,,,1.0,,1.0,6.0,2.0,,,1.0,1.0,0.0,,,,1.0,84.0,1.0,,0.0,,,,,,7.1,,,2.0,,,3.0,,,1.0,2.0,,,21.0,3.0,,,5.0,1.0,1.0
2014-15,5582874,23,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,3.0,,,1.0,,,,,,,,1.0,,,,0.0,0.0,,,,,1.0,,,0.0,,,,,,,,,,,,1.0,,,,,,,3.0,0.0,,,1.0,,1.0
2014-15,5582900,24,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582900,24,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582900,24,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,73.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582928,25,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5582942,26,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,60.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582942,26,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582958,27,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,58.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582958,27,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582958,27,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582984,28,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582984,28,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,85.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582984,28,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,72.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582994,29,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,63.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582994,29,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582994,29,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5582994,29,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583018,30,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,0.0,0.0,,,,,12.0,,,0.0,,,,,,6.5,,,1.0,,,,,,,,,,3.0,1.0,,,,,
2014-15,5583018,30,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,56.0,,,2.0,,1.0,3.0,1.0,,4.0,7.0,6.0,,,1.0,0.0,0.0,,1.0,1.0,2.0,90.0,4.0,,0.0,,,,,,8.4,,,2.0,,,4.0,1.0,,,1.0,,,58.0,9.0,3.0,,1.0,,3.0
2014-15,5583018,30,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,2.0,,,24.0,,,1.0,1.0,,,,,,,2.0,,,,1.0,0.0,,,,1.0,25.0,,,0.0,,,,,,7.4,,,2.0,,,1.0,1.0,,2.0,,,,24.0,2.0,,,1.0,1.0,1.0
2014-15,5583018,30,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,False,,,1.0,,,29.0,1.0,1.0,4.0,,,1.0,,,1.0,2.0,6.0,,,,0.0,1.0,,1.0,2.0,3.0,78.0,2.0,,0.0,,,,,,8.9,,,4.0,,,3.0,,,1.0,,,,37.0,7.0,1.0,,2.0,1.0,3.0
2014-15,5583038,31,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,66.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583038,31,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583098,32,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583098,32,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2014-15,5583128,33,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,2.0,,2.0,,,,,,,,,,1.0,,,,,0.0,0.0,,,,,1.0,1.0,,0.0,,,,,,,,,,,,1.0,,,,,2.0,,2.0,1.0,,,,,
2014-15,5583128,33,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,,1.0,22.0,2.0,23.0,,,3.0,,1.0,1.0,1.0,,2.0,5.0,2.0,,,2.0,0.0,1.0,,,1.0,1.0,90.0,2.0,,0.0,,,,,,7.4,,,2.0,,,1.0,1.0,,1.0,4.0,25.0,2.0,26.0,5.0,1.0,,3.0,,1.0
2014-15,5583142,34,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583142,34,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,21.0,5.0,26.0,,,1.0,,,,,,,5.0,1.0,,,1.0,0.0,1.0,,,1.0,,83.0,2.0,,0.0,,,,,,7.1,,,,,,5.0,,,1.0,1.0,23.0,6.0,29.0,2.0,,,4.0,,1.0
2014-15,5583142,34,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,5.0,,5.0,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,,,,,
2014-15,5583170,35,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583170,35,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,13.0,3.0,16.0,,,1.0,,1.0,1.0,1.0,,5.0,7.0,7.0,,,,0.0,1.0,,,,,89.0,2.0,,0.0,,,,,,7.6,,,2.0,,,8.0,2.0,,1.0,1.0,17.0,3.0,18.0,5.0,,,1.0,,7.0
2014-15,5583170,35,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,5.0,3.0,8.0,,,2.0,,,,,,1.0,1.0,,,,,0.0,0.0,,,,,14.0,,,0.0,,,,,,6.6,,,1.0,,,,,,,,6.0,3.0,9.0,1.0,,,1.0,,
2014-15,5583188,36,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583188,36,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,,1.0,25.0,3.0,27.0,,,3.0,2.0,,1.0,,,1.0,4.0,3.0,,,1.0,1.0,3.0,,,2.0,3.0,90.0,4.0,,0.0,,,,,,10.0,,,,,,4.0,1.0,,1.0,1.0,31.0,5.0,35.0,5.0,,51.0,1.0,1.0,2.0
2014-15,5583188,36,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,6.0,5.0,11.0,1.0,1.0,3.0,1.0,,1.0,,,2.0,4.0,2.0,,,2.0,0.0,0.0,,1.0,,3.0,27.0,1.0,,0.0,,,,,,7.9,,,2.0,,,1.0,,,,,6.0,5.0,11.0,4.0,,18.0,,,1.0
2014-15,5583206,37,43,Manchester_City,Away,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583206,37,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,2.0,24.0,7.0,31.0,,1.0,5.0,1.0,,1.0,,,7.0,10.0,8.0,,,,1.0,0.0,,,1.0,2.0,90.0,,,0.0,,,,,,7.3,,,2.0,,,6.0,,,2.0,2.0,26.0,7.0,33.0,3.0,2.0,62.0,3.0,2.0,3.0
2014-15,5583206,37,43,Manchester_City,Away,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583206,37,43,Manchester_City,Away,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,3.0,1.0,4.0,1.0,,,,,,,,,1.0,1.0,,,,0.0,1.0,,,,,5.0,1.0,,0.0,,,,,,7.6,,,,,,,,,,,6.0,1.0,7.0,1.0,1.0,9.0,,,
2014-15,5583228,38,43,Manchester_City,Home,14990,42544,Edin Džeko,edin-dzeko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583228,38,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,22.0,1.0,23.0,,,,,2.0,1.0,1.0,,6.0,9.0,4.0,,,,0.0,1.0,,,,,90.0,3.0,,0.0,,,,,,7.1,,,3.0,,1.0,4.0,,,1.0,,24.0,1.0,25.0,7.0,2.0,49.0,2.0,,2.0
2014-15,5583228,38,43,Manchester_City,Home,37126,50442,Stevan Jovetić,stevan-jovetic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,5583228,38,43,Manchester_City,Home,39543,57001,Wilfried Bony,wilfried-bony,F,True,,,,6.0,2.0,8.0,1.0,2.0,3.0,,,,,,1.0,3.0,3.0,,,1.0,0.0,0.0,,,,1.0,24.0,,,0.0,,,,,,6.7,,,1.0,,,1.0,,,,,11.0,2.0,13.0,1.0,1.0,20.0,2.0,,
