season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436972,14,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,2.0,9.0,5.0,14.0,1.0,,,1.0,1.0,,,,,1.0,3.0,6.0,,,0.290925,0.1653,0.1463,,1.0,,,,,,3.0,,90.0,1.0,,,,,,,7.0,,,7.4,,,1.0,,,1.0,1.0,,,2.0,,11.0,6.0,17.0,,,2,2.0,32.0,2.0,4.0,,
2024-25,12436445,15,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,6.0,2.0,8.0,,2.0,,,,1.0,1.0,,,1.0,1.0,2.0,,,0.115559,0.689,1.0463,,0.0,1.0,,,,,,,90.0,2.0,,,,,,,9.0,,,7.0,,,,,,,,,,,,10.0,3.0,13.0,,,3,,20.0,3.0,,,
2024-25,12436451,16,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,4.0,2.0,6.0,2.0,3.0,,2.0,,,1.0,,,1.0,5.0,4.0,,,0.0103634,0.1404,,2.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,8.0,,,6.8,,,,,,2.0,,,,,,10.0,2.0,12.0,,,1,1.0,21.0,1.0,,,1.0
2024-25,12436451,16,43,Manchester_City,Home,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436453,17,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,1.0,8.0,1.0,1.0,,1.0,,,,,,,2.0,2.0,,,0.042773,0.1133,,,0.0,,,,,,,,90.0,,,,,,,,6.0,,,6.6,,,1.0,,,1.0,1.0,,,,,10.0,2.0,12.0,,,1,1.0,18.0,1.0,,,1.0
2024-25,12436481,18,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,3.0,10.0,2.0,2.0,,,,1.0,1.0,,,,3.0,4.0,,,0.0473906,0.8168,0.6554,,0.0,,,,,,2.0,,90.0,1.0,,,,,1.0,,6.0,,,6.5,,,,,,1.0,3.0,,,,2.0,10.0,3.0,13.0,,,2,,22.0,2.0,,2.0,
2024-25,12436481,18,43,Manchester_City,Home,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436512,19,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,1.0,,,5.0,5.0,9.0,,4.0,,,,,1.0,1.0,,,2.0,6.0,,,0.127579,0.8718,0.8802,,0.0,1.0,,,,,2.0,,90.0,3.0,,,,,,,11.0,,,8.2,,,2.0,,,1.0,3.0,1.0,,,,14.0,5.0,18.0,,,6,,31.0,1.0,,2.0,
2024-25,12436512,19,43,Manchester_City,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436508,20,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,6.0,11.0,,1.0,,2.0,,,,,,,1.0,3.0,,,0.0689552,0.9472,1.8096,1.0,0.0,2.0,,,,,1.0,,84.0,2.0,,,,,,,8.0,,,8.5,,,,,,1.0,,,,,1.0,9.0,8.0,17.0,,,2,,25.0,2.0,2.0,,
2024-25,12436436,21,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,8.0,5.0,13.0,3.0,6.0,,1.0,,2.0,,1.0,,1.0,5.0,6.0,,,0.046703,0.4047,0.6227,,0.0,,,,,,1.0,,90.0,3.0,,,,,,,15.0,,,6.4,,,1.0,,,,,1.0,,1.0,,18.0,7.0,24.0,,,4,,32.0,2.0,,,
2024-25,12436436,21,43,Manchester_City,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436439,22,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,6.0,4.0,10.0,1.0,1.0,,,,2.0,,,,1.0,2.0,2.0,,,0.0325218,1.2956,0.8825,,0.0,1.0,,,,,1.0,,63.0,3.0,1.0,,,,,,4.0,,,6.9,,,,,,,,,,,,6.0,5.0,11.0,,,3,1.0,19.0,2.0,,,
2024-25,12436439,22,43,Manchester_City,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,2.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,2.0,,,,0.00055339,0.0366,,,0.0,,,,,,,,27.0,,,,,,,,2.0,,,6.5,,,,,,,,,,,,3.0,,3.0,,,1,,5.0,,,,
2024-25,12436903,23,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,9.0,,9.0,2.0,4.0,,,2.0,,1.0,1.0,,,4.0,4.0,,,0.0292799,0.325,0.3027,1.0,1.0,1.0,,,,1.0,3.0,,90.0,2.0,,,,,,,8.0,,,8.6,,,,,,2.0,,,,,,14.0,2.0,16.0,,,3,,26.0,1.0,,,
2024-25,12436903,23,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,1.0,,,6.0,5.0,10.0,,,,3.0,1.0,,1.0,1.0,,,3.0,5.0,,,0.0852329,0.1485,,,0.0,,,,,,1.0,,74.0,,,,,,,,8.0,,,7.0,,,1.0,,,,2.0,2.0,,,3.0,8.0,5.0,11.0,,,2,3.0,28.0,4.0,2.0,,2.0
2024-25,12436913,24,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,2.0,,2.0,2.0,1.0,,,,,,,,1.0,6.0,1.0,,,0.0342684,0.3579,0.6158,3.0,0.0,1.0,,,,,,,90.0,1.0,,,,,,,4.0,,,7.0,,,,,,,,,,,,4.0,1.0,5.0,,,1,,10.0,,,,
2024-25,12436913,24,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,2.0,,,15.0,6.0,19.0,1.0,,,3.0,,,,,,3.0,5.0,1.0,,,0.334867,0.021,,,0.0,,,,,,3.0,,72.0,,,,,,,,11.0,,,6.7,,,1.0,,,,1.0,2.0,,,,20.0,7.0,25.0,,,1,,39.0,1.0,1.0,,
2024-25,12436948,25,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,4.0,2.0,6.0,2.0,2.0,,1.0,1.0,,,,,,6.0,2.0,,,0.355948,0.169,0.1577,2.0,1.0,,,,,,2.0,,87.0,1.0,,,,,,,7.0,,,7.3,,,1.0,,,,2.0,,,,,8.0,2.0,10.0,,,2,,22.0,1.0,,,
2024-25,12436948,25,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,3.0,,,15.0,2.0,14.0,,,,3.0,,,,1.0,,1.0,5.0,3.0,,,0.164607,0.7056,1.0395,1.0,0.0,3.0,,,,2.0,,,76.0,3.0,,,,,,,11.0,,,9.6,,,1.0,,,1.0,2.0,5.0,,,,19.0,2.0,16.0,,,4,,40.0,4.0,3.0,,
2024-25,12436627,26,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,2.0,,1.0,20.0,6.0,24.0,,,,,,,2.0,1.0,,1.0,5.0,4.0,,,0.10541,0.1225,0.2685,2.0,0.0,,,,,,1.0,,77.0,2.0,,,,,,,14.0,,,6.9,,,,,,,3.0,6.0,,1.0,2.0,27.0,6.0,27.0,,,4,,52.0,5.0,2.0,2.0,
2024-25,12436975,27,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,8.0,2.0,10.0,4.0,2.0,,5.0,,2.0,,,,4.0,9.0,3.0,,,0.0279177,1.3783,1.506,1.0,0.0,1.0,,,,,1.0,,90.0,3.0,,,,,,,11.0,,,6.6,,,,,,1.0,1.0,,,,,12.0,3.0,15.0,,,3,1.0,26.0,1.0,,,
2024-25,12436975,27,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,8.0,5.0,13.0,,1.0,,5.0,,,1.0,2.0,,1.0,6.0,6.0,,,0.0209306,0.0483,,1.0,0.0,,,,,1.0,1.0,,74.0,,,,,,,,13.0,,,6.9,,,,,,,2.0,4.0,,,,15.0,6.0,17.0,,,1,2.0,33.0,2.0,3.0,,2.0
2024-25,12437007,28,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,5.0,10.0,2.0,2.0,,2.0,,,,,,,2.0,3.0,,,0.0348108,0.1523,,,0.0,,,,,,1.0,,90.0,,,,,,,,3.0,,,7.0,,,2.0,,,,,,,,,7.0,6.0,13.0,,,2,1.0,17.0,,,,1.0
2024-25,12437007,28,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,8.0,,8.0,2.0,,,1.0,,,,,,,3.0,2.0,,,0.00693164,,,1.0,0.0,,,,,,,,21.0,,,,,,,,5.0,,,6.7,,,,,,1.0,,2.0,,,,11.0,1.0,10.0,,,0,1.0,19.0,1.0,1.0,,
2024-25,12437029,29,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,7.0,5.0,12.0,2.0,2.0,2.0,3.0,,,,,,1.0,7.0,3.0,,,0.0259973,0.9482,0.7559,1.0,0.0,1.0,,,,1.0,,,90.0,1.0,,,,,,,8.0,0.0,,7.1,,,2.0,,12.465371767258,1.0,4.0,,,,,8.0,7.0,15.0,2.1623112370783,,3,,28.0,1.0,,1.0,
2024-25,12437029,29,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,18.0,4.0,22.0,2.0,,15.0,3.0,2.0,,,,,,4.0,4.0,,,0.148008,0.1023,0.4231,1.0,0.0,1.0,,,,,2.0,,86.0,1.0,,,,,,1.0,8.0,3.0,,8.4,,,1.0,,141.0254238374,1.0,2.0,1.0,,,1.0,23.0,5.0,27.0,76.802894835427,57.51960323913,2,2.0,40.0,1.0,1.0,1.0,
2024-25,12436594,30,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,14.0,3.0,17.0,,1.0,,1.0,,,4.0,,,,2.0,4.0,,,0.0436257,1.4524,1.2129,2.0,0.0,1.0,,,,,,,90.0,3.0,,,,,,,8.0,,,8.1,,,2.0,,,,1.0,,,,1.0,16.0,3.0,19.0,,,9,,39.0,5.0,2.0,1.0,
2024-25,12436602,31,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,10.0,4.0,14.0,,,,5.0,,,1.0,1.0,,1.0,4.0,5.0,,,0.0160123,0.1494,0.2563,,0.0,,,,,2.0,,,90.0,3.0,1.0,,,,,,7.0,,,7.5,,,,,,,2.0,,,,,10.0,4.0,14.0,,,4,3.0,34.0,3.0,2.0,,2.0
2024-25,12436610,32,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,1.0,,,13.0,3.0,15.0,,1.0,,2.0,2.0,2.0,,,,2.0,4.0,3.0,,,0.260601,1.0349,1.5313,,0.0,1.0,,,,,2.0,,82.0,3.0,,,,,,,14.0,,,7.2,,,,,,,4.0,2.0,,,1.0,19.0,3.0,20.0,,,3,,38.0,2.0,,2.0,
2024-25,12436628,33,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,13.0,3.0,16.0,2.0,,,,,1.0,,1.0,,3.0,10.0,5.0,,,0.0735564,0.6318,0.8693,2.0,0.0,,,,,,2.0,,90.0,1.0,,,,,,,9.0,,,6.9,,,2.0,,,,7.0,,,,,15.0,3.0,18.0,,,3,,37.0,2.0,,5.0,
2024-25,12436551,34,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,1.0,,,9.0,1.0,9.0,1.0,2.0,,3.0,1.0,,1.0,,,1.0,7.0,5.0,,,0.158644,0.2729,,3.0,0.0,,,,,,1.0,,90.0,,,,,,,,11.0,,,6.8,,,2.0,,,,5.0,1.0,,,1.0,12.0,2.0,13.0,,,3,,33.0,4.0,,3.0,
2024-25,12436562,35,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436562,35,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,9.0,2.0,11.0,,,,3.0,,,,1.0,,2.0,4.0,2.0,,,0.0285912,0.1206,,,0.0,,,,,,,,83.0,,,,,,,,10.0,,,6.7,,,2.0,,,,3.0,,,,,13.0,2.0,15.0,,,2,,28.0,3.0,,2.0,
2024-25,12436575,36,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,6.0,3.0,9.0,3.0,3.0,,2.0,,,,,,,4.0,4.0,,,0.212038,0.0531,,1.0,0.0,,,,,,2.0,,90.0,,,,,,,,5.0,,,7.0,,,1.0,,,,,,,,,8.0,3.0,11.0,,,1,1.0,17.0,2.0,,,
2024-25,12436575,36,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,True,,,,,,,1.0,,,1.0,,,1.0,,,,2.0,2.0,,,,0.1343,,,0.0,,,,1.0,,,,14.0,,,,,,,,1.0,,,7.0,,,1.0,,,,3.0,,,,,,,,,,2,,7.0,,,2.0,
2024-25,13854588,37,43,Manchester_City,Home,839956,223094,Erling Haaland,erling-haaland,F,False,,,,11.0,3.0,14.0,1.0,2.0,,2.0,,1.0,,,,1.0,3.0,6.0,,,0.0313587,0.1078,0.1342,,0.0,,,,,,,,83.0,1.0,,,,,,,9.0,,,6.8,,,,,,,3.0,,,,,14.0,5.0,19.0,,,1,1.0,32.0,2.0,1.0,2.0,1.0
2024-25,13854588,37,43,Manchester_City,Home,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,1.0,20.0,8.0,28.0,1.0,,,1.0,1.0,,1.0,,,2.0,5.0,2.0,,,0.635384,0.1126,0.2364,1.0,0.0,1.0,,,,,1.0,,89.0,1.0,,,,,,,15.0,,,7.3,,,1.0,,,,1.0,,,1.0,1.0,22.0,8.0,30.0,,,3,,50.0,7.0,2.0,,
2024-25,12436559,38,43,Manchester_City,Away,839956,223094,Erling Haaland,erling-haaland,F,False,,,,5.0,2.0,7.0,1.0,3.0,,1.0,,,1.0,1.0,,1.0,4.0,3.0,,,0.0208321,0.9766,0.7829,1.0,0.0,1.0,,,,,1.0,,85.0,1.0,,,,,,,5.0,,,7.3,,,2.0,,,,,,,,,7.0,2.0,9.0,,,4,,17.0,2.0,,,
2024-25,12436559,38,43,Manchester_City,Away,873554,438234,Omar Marmoush,omar-marmoush,F,False,,,,13.0,8.0,21.0,1.0,,,3.0,1.0,,3.0,,,2.0,5.0,5.0,,,0.0334754,0.4286,,1.0,0.0,,,,,1.0,1.0,,82.0,,,,,,,,10.0,,,7.5,,,3.0,,,,3.0,3.0,,,,18.0,9.0,24.0,,,6,2.0,44.0,1.0,1.0,2.0,2.0
