season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828186,27,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,1.0,4.0,1.0,1.0,,,1.0,,,,,1.0,2.0,3.0,,,1.0,,1.0,,,,,10.0,2.0,,,,,,4.0,,7.2,,,,,,,1.0,,,,4.0,1.0,4.0,2,1.0,15.0,1.0,1.0,,
2018-19,7828203,28,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,27.0,6.0,33.0,,1.0,3.0,,,1.0,,,,1.0,1.0,2.0,,,,,1.0,,,,2.0,85.0,1.0,,,,,,9.0,,7.4,,,1.0,,,,1.0,,,1.0,31.0,7.0,37.0,3,,50.0,3.0,1.0,,
2018-19,7828203,28,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,2.0,,,16.0,,14.0,,,1.0,,1.0,,,,,1.0,3.0,2.0,,,,,,,,,,35.0,2.0,,,,,,6.0,,6.7,,,1.0,,,3.0,2.0,,,,19.0,,17.0,3,1.0,30.0,,,1.0,1.0
2018-19,7828227,29,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,3.0,15.0,1.0,,2.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,1.0,,1.0,89.0,2.0,,,,,,6.0,,7.3,,,2.0,,,2.0,,,,2.0,15.0,3.0,18.0,5,,30.0,2.0,,2.0,
2018-19,7828227,29,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,31.0,5.0,36.0,1.0,,1.0,,,,,,,2.0,8.0,2.0,,,2.0,,,,,,1.0,90.0,2.0,,,,,,15.0,,6.8,,,1.0,,,3.0,1.0,,1.0,,39.0,5.0,43.0,3,,63.0,2.0,2.0,,
2018-19,7828227,29,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,,3.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,3.0,,3.0,0,,8.0,2.0,,,
2018-19,7828238,30,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,13.0,2.0,15.0,1.0,,,,1.0,,,,,1.0,5.0,1.0,,,,,,,,,,80.0,2.0,,,,,,13.0,,6.7,,,1.0,,,4.0,,,,2.0,20.0,2.0,22.0,3,,34.0,2.0,,1.0,
2018-19,7828238,30,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,33.0,4.0,37.0,,,,,,1.0,2.0,,,3.0,6.0,1.0,,,,,3.0,,,1.0,1.0,64.0,3.0,,,,,,9.0,,9.1,,,1.0,,,2.0,2.0,,,1.0,36.0,4.0,38.0,5,,55.0,2.0,,1.0,
2018-19,7828238,30,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,4.0,1.0,5.0,,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,10.0,1.0,,,,,,2.0,,6.5,,,,,,1.0,,,,1.0,5.0,1.0,6.0,1,,9.0,1.0,,1.0,
2018-19,8151144,31,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,13.0,4.0,17.0,1.0,1.0,1.0,,,,,,,1.0,3.0,5.0,,,,,,,1.0,,1.0,89.0,,,,,,,8.0,,7.1,,,2.0,,,4.0,1.0,,,,16.0,5.0,20.0,2,,33.0,2.0,1.0,3.0,
2018-19,8151144,31,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,24.0,10.0,34.0,,3.0,7.0,,,,1.0,,,2.0,5.0,11.0,,,1.0,1.0,,,,,1.0,90.0,2.0,1.0,,,,,22.0,,7.9,,,,,,6.0,3.0,,,,33.0,15.0,45.0,2,1.0,69.0,5.0,2.0,5.0,
2018-19,8151144,31,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,3.0,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,3.0,0,,5.0,,1.0,1.0,
2018-19,7828142,32,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,14.0,4.0,18.0,,,4.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,3.0,57.0,1.0,,,,,,6.0,,8.3,,,,,,1.0,1.0,,,,18.0,5.0,22.0,2,,29.0,,,1.0,
2018-19,7828142,32,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,26.0,2.0,28.0,,,2.0,1.0,,3.0,,,,5.0,12.0,5.0,,,3.0,,,,,,4.0,88.0,1.0,,,,,,20.0,,7.1,,,1.0,,,5.0,2.0,,1.0,1.0,33.0,2.0,33.0,5,3.0,63.0,4.0,1.0,1.0,1.0
2018-19,7828142,32,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,7.0,2.0,9.0,2.0,,2.0,,,,,,,1.0,6.0,2.0,,,,,,,,,,33.0,,1.0,,,,,4.0,,6.4,,,,,,5.0,,,,,7.0,2.0,9.0,0,,19.0,,,2.0,
2018-19,7828159,33,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828159,33,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,34.0,6.0,40.0,3.0,,2.0,,3.0,,,,,2.0,5.0,4.0,,,,1.0,,,,,4.0,90.0,1.0,,,,,,7.0,,7.2,,,3.0,,,3.0,,,2.0,1.0,37.0,7.0,44.0,4,,56.0,1.0,1.0,3.0,
2018-19,7828180,34,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,17.0,1.0,18.0,2.0,1.0,3.0,,,1.0,,,,1.0,3.0,2.0,,,,,,,,,1.0,75.0,,,,,,,9.0,,6.9,,,1.0,,,,,,1.0,1.0,22.0,2.0,24.0,2,1.0,32.0,2.0,,,1.0
2018-19,7828180,34,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,30.0,8.0,38.0,2.0,,2.0,,1.0,1.0,1.0,,,1.0,9.0,4.0,,,3.0,,2.0,,,,,90.0,2.0,,,,,,9.0,,7.6,,,2.0,,,3.0,,,,1.0,35.0,8.0,43.0,5,2.0,57.0,,1.0,1.0,
2018-19,7828180,34,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,5.0,4.0,9.0,,1.0,1.0,,,1.0,,,,4.0,6.0,3.0,,,1.0,,1.0,,,,,15.0,1.0,,,,,,6.0,,7.0,,,,,,2.0,,,,,6.0,4.0,10.0,2,1.0,20.0,,,1.0,
2018-19,7828197,35,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,17.0,3.0,20.0,,,1.0,1.0,,1.0,,,,1.0,2.0,2.0,,,,1.0,,,,,2.0,66.0,,,,,,,11.0,,7.2,,,1.0,,,2.0,1.0,,1.0,1.0,21.0,5.0,25.0,2,,36.0,2.0,1.0,1.0,
2018-19,7828197,35,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,15.0,3.0,18.0,3.0,1.0,1.0,,1.0,,,,,9.0,18.0,7.0,,,4.0,,,,,,,90.0,1.0,,,,,,17.0,,6.0,,,,,,5.0,1.0,,1.0,1.0,17.0,3.0,19.0,1,1.0,46.0,3.0,2.0,3.0,
2018-19,7828197,35,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828217,36,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,20.0,3.0,23.0,,,3.0,,,4.0,,,,2.0,3.0,4.0,,,2.0,,1.0,,,,1.0,83.0,2.0,,,,,,10.0,,7.9,,,3.0,,,4.0,1.0,,2.0,,24.0,3.0,26.0,9,,47.0,4.0,,4.0,
2018-19,7828217,36,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,21.0,7.0,28.0,2.0,1.0,5.0,,,2.0,,,,,8.0,3.0,,,3.0,,,,,1.0,4.0,89.0,,,,,,,13.0,,7.0,,,1.0,,,4.0,1.0,,1.0,,28.0,8.0,35.0,3,1.0,52.0,,,1.0,
2018-19,7828217,36,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,7.0,7.0,14.0,3.0,,5.0,,1.0,,1.0,,,,7.0,4.0,,,,,,,,1.0,,26.0,1.0,,,,,,7.0,,6.3,,,,,,5.0,,,,1.0,8.0,7.0,15.0,1,1.0,28.0,2.0,1.0,2.0,
2018-19,7828231,37,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,12.0,3.0,15.0,4.0,1.0,2.0,,,,,,,2.0,7.0,2.0,,,1.0,,,,1.0,1.0,,87.0,2.0,,,,,,6.0,,6.9,,,,,,1.0,,,,1.0,12.0,3.0,15.0,2,,27.0,2.0,,1.0,
2018-19,7828231,37,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,28.0,4.0,32.0,,,2.0,,1.0,1.0,2.0,,,1.0,8.0,3.0,,,2.0,,,,,,1.0,90.0,,,,,,,14.0,,6.3,,,2.0,,,5.0,2.0,,2.0,1.0,36.0,4.0,38.0,3,1.0,55.0,2.0,,2.0,
2018-19,7828231,37,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,2.0,,1.0,,,,,,,2.0,4.0,2.0,,,1.0,,,,,,,8.0,,,,,,,4.0,,6.4,,,,,,,,,,,1.0,,1.0,0,,7.0,1.0,2.0,,
2018-19,7828251,38,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,18.0,4.0,22.0,,,,,,2.0,,,,3.0,5.0,4.0,,,2.0,,1.0,,,,1.0,90.0,1.0,,,,,,8.0,,7.5,,,1.0,,,2.0,1.0,,,,21.0,4.0,24.0,4,,39.0,2.0,2.0,2.0,
2018-19,7828251,38,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,28.0,2.0,29.0,,2.0,2.0,,,,,,,2.0,3.0,6.0,,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,,9.0,,7.0,,,,,,2.0,3.0,,,,32.0,3.0,32.0,1,,49.0,1.0,3.0,1.0,
2018-19,7828251,38,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
