season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768326,33,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,7.0,11.0,18.0,29.0,,,4.0,,1.0,,,,,,1.0,2.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,6.5,,,1.0,,4.0,,,,11.0,,19.0,18.0,37.0,1,2.0,48.0,1.0,,,
2015-16,6768326,33,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,23.0,17.0,40.0,,2.0,8.0,,,,1.0,,,1.0,3.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,1.0,,,,,,6.7,,,,,2.0,,1.0,,5.0,,29.0,20.0,48.0,1,2.0,60.0,1.0,,,
2015-16,6768326,33,110,Stoke_City,Away,54311,61595,Marc Muniesa,marc-muniesa,D,True,,,1.0,3.0,2.0,5.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,8.0,,1.0,,,,,6.8,,,,,,,,,1.0,,4.0,2.0,6.0,0,1.0,10.0,1.0,,,
2015-16,6768326,33,110,Stoke_City,Away,63266,155706,Dionatan Teixeira,dionatan-teixeira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768326,33,110,Stoke_City,Away,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,4.0,7.0,21.0,28.0,,,3.0,,,,,,,,,3.0,,,,,,,,7.0,,,90.0,,,,,,,6.8,,,,,4.0,1.0,,,9.0,,15.0,25.0,40.0,0,1.0,56.0,,1.0,1.0,
2015-16,6768367,34,110,Stoke_City,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768367,34,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,4.0,12.0,16.0,2.0,2.0,1.0,,,,2.0,,,1.0,6.0,4.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,5.8,,,,,3.0,,,,4.0,,10.0,15.0,25.0,0,2.0,35.0,,,,
2015-16,6768367,34,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,,17.0,15.0,32.0,3.0,,3.0,,,,,,,1.0,6.0,3.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,6.4,,,,,6.0,2.0,3.0,,,,27.0,16.0,40.0,0,2.0,71.0,,,1.0,
2015-16,6768367,34,110,Stoke_City,Home,54311,61595,Marc Muniesa,marc-muniesa,D,False,,,1.0,22.0,18.0,40.0,1.0,1.0,4.0,,,,2.0,,,,5.0,9.0,,,1.0,,,,,,2.0,,90.0,,,,,,,6.3,,,,,1.0,2.0,3.0,,2.0,,30.0,20.0,47.0,0,5.0,70.0,2.0,2.0,1.0,
2015-16,6768367,34,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,3.0,8.0,23.0,31.0,,1.0,5.0,,,,,,,1.0,1.0,6.0,,,,,,,,4.0,,,90.0,,,,,,,6.7,,,,,4.0,,,,9.0,,14.0,29.0,43.0,0,4.0,61.0,,1.0,,
2015-16,6768340,35,110,Stoke_City,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,,11.0,12.0,23.0,,2.0,2.0,,,,1.0,,,1.0,3.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,6.7,,,1.0,,3.0,,1.0,,4.0,,21.0,12.0,32.0,1,5.0,60.0,,2.0,,
2015-16,6768340,35,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,8.0,20.0,28.0,1.0,,3.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,1.0,,,90.0,,,1.0,,,,5.8,,,1.0,,5.0,,,,3.0,1.0,10.0,21.0,31.0,1,3.0,41.0,,,,
2015-16,6768340,35,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,25.0,23.0,48.0,2.0,5.0,9.0,,,,1.0,,,1.0,6.0,9.0,,,1.0,,,,,3.0,,,90.0,,,,,,,6.7,,,,,,4.0,,,1.0,,31.0,27.0,58.0,0,1.0,68.0,1.0,,3.0,
2015-16,6768340,35,110,Stoke_City,Away,54311,61595,Marc Muniesa,marc-muniesa,D,False,1.0,,2.0,20.0,14.0,33.0,,,6.0,,,,2.0,,,,4.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,,,,,,6.3,,,1.0,,5.0,2.0,3.0,,3.0,,27.0,17.0,41.0,1,1.0,65.0,,1.0,1.0,
2015-16,6768340,35,110,Stoke_City,Away,63266,155706,Dionatan Teixeira,dionatan-teixeira,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768340,35,110,Stoke_City,Away,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,3.0,11.0,32.0,43.0,,2.0,5.0,,,,2.0,,,,2.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,6.2,,,,,2.0,,,,4.0,,13.0,33.0,46.0,0,1.0,54.0,,,,
2015-16,6768387,36,110,Stoke_City,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,1.0,7.0,13.0,19.0,,1.0,4.0,,,,1.0,,,1.0,2.0,6.0,,,,,,,,4.0,1.0,,90.0,,1.0,,,,,7.1,,,,,,,1.0,,3.0,,11.0,15.0,25.0,0,3.0,46.0,1.0,2.0,,
2015-16,6768387,36,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,2.0,10.0,19.0,29.0,1.0,5.0,6.0,,,,,,,,1.0,5.0,,,,,,,,4.0,,,90.0,,,,,,,6.8,,,,,3.0,,3.0,,4.0,,18.0,23.0,38.0,0,,68.0,1.0,1.0,,
2015-16,6768387,36,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,,,12.0,12.0,1.0,2.0,2.0,,,,,,,,3.0,2.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,6.6,,,,,7.0,,,,4.0,,7.0,14.0,21.0,0,,32.0,,,,
2015-16,6768387,36,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,4.0,7.0,23.0,30.0,,3.0,12.0,,,,,,,,3.0,7.0,,,2.0,,,,,4.0,,,90.0,,1.0,1.0,,,,6.6,,,,,6.0,1.0,,,9.0,,12.0,27.0,39.0,0,2.0,57.0,,2.0,,
2015-16,6768387,36,110,Stoke_City,Home,54311,61595,Marc Muniesa,marc-muniesa,D,True,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,,,6.4,,,,,1.0,,,,1.0,,,2.0,2.0,0,,5.0,,,,
2015-16,6768387,36,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768380,37,110,Stoke_City,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,3.0,7.0,5.0,12.0,,1.0,2.0,,,1.0,1.0,,,,3.0,6.0,,,2.0,,,,,1.0,,1.0,90.0,,1.0,,,,,7.0,,,,,4.0,,,,8.0,,13.0,5.0,18.0,1,3.0,37.0,,2.0,,
2015-16,6768380,37,110,Stoke_City,Away,17063,39487,Erik Pieters,erik-pieters,D,False,,,,5.0,13.0,18.0,3.0,,8.0,,,,,,,,6.0,4.0,,1.0,3.0,,,,,3.0,,,90.0,,,,,,,6.4,,,1.0,,4.0,,2.0,,1.0,,9.0,15.0,22.0,1,2.0,52.0,1.0,2.0,,
2015-16,6768380,37,110,Stoke_City,Away,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,1.0,4.0,8.0,12.0,,3.0,1.0,,,,2.0,,,1.0,5.0,5.0,,,2.0,,,,,1.0,,,90.0,,,,,,,6.2,,,1.0,,6.0,,,,5.0,,6.0,13.0,19.0,1,2.0,32.0,,,,
2015-16,6768380,37,110,Stoke_City,Away,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,1.0,4.0,15.0,19.0,,4.0,3.0,,,,,,,1.0,1.0,5.0,,,,,,,,4.0,,,90.0,,2.0,,,,,6.8,,,,,3.0,,,,5.0,,9.0,21.0,30.0,0,1.0,43.0,1.0,,,
2015-16,6768380,37,110,Stoke_City,Away,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768360,38,110,Stoke_City,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,10.0,,,,,,,6.8,,,,,2.0,,,,,,,1.0,1.0,0,1.0,6.0,,,,
2015-16,6768360,38,110,Stoke_City,Home,17063,39487,Erik Pieters,erik-pieters,D,False,,,3.0,13.0,8.0,21.0,1.0,,3.0,,,,1.0,,,,5.0,5.0,,,3.0,,,,,2.0,,,90.0,,,,,,,6.6,,,,,4.0,,2.0,,6.0,,19.0,10.0,27.0,0,4.0,48.0,1.0,1.0,,
2015-16,6768360,38,110,Stoke_City,Home,27314,37869,Ryan Shawcross,ryan-shawcross,D,False,,,6.0,6.0,14.0,20.0,5.0,3.0,6.0,,,,2.0,,,,7.0,13.0,,,,,,,,1.0,,,90.0,,2.0,,,,,7.6,,,,,3.0,2.0,1.0,,10.0,,12.0,18.0,29.0,0,8.0,49.0,,,2.0,
2015-16,6768360,38,110,Stoke_City,Home,48988,50089,Geoff Cameron,geoff-cameron,D,False,,,2.0,11.0,17.0,28.0,1.0,1.0,4.0,,,,4.0,,,,6.0,3.0,,,1.0,,,,,,,,80.0,,1.0,,,,,6.3,,,,,1.0,,1.0,,2.0,,17.0,17.0,33.0,0,2.0,43.0,,,,
2015-16,6768360,38,110,Stoke_City,Home,54311,61595,Marc Muniesa,marc-muniesa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768360,38,110,Stoke_City,Home,94329,69960,Philipp Wollscheid,philipp-wollscheid,D,False,,,4.0,9.0,23.0,32.0,3.0,3.0,4.0,,,,1.0,,,,4.0,7.0,,,,,,,,1.0,2.0,,90.0,,1.0,,,,,7.4,,,,,7.0,,,,8.0,,13.0,26.0,39.0,0,3.0,55.0,1.0,1.0,,
