season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,8896862,9,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,,5.0,11.0,16.0,1.0,1.0,10.0,,,,,,2.0,4.0,6.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,15.0,,7.1,,,,,3.0,1.0,,,1.0,,9.0,16.0,25.0,0,3.0,52.0,2.0,2.0,,2.0
2020-21,8896864,10,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,105697,80226,Serge Aurier,serge-aurier,D,False,,,2.0,22.0,7.0,29.0,,3.0,5.0,,,,1.0,,,3.0,7.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,13.0,,7.4,,,1.0,,2.0,2.0,,,3.0,,27.0,9.0,36.0,2,2.0,65.0,2.0,2.0,1.0,1.0
2020-21,8896864,10,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,4.0,9.0,40.0,49.0,,3.0,4.0,,,,1.0,,,1.0,4.0,,,,,,,,,1.0,,90.0,,,,,,,12.0,,7.0,,,,,3.0,,,,12.0,,16.0,45.0,61.0,0,,69.0,,2.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,False,,,3.0,10.0,31.0,41.0,6.0,2.0,4.0,,,,,,,6.0,3.0,,1.0,,,,,,3.0,,,90.0,,1.0,,,,,7.0,,7.1,,,,,5.0,,,,6.0,,14.0,34.0,48.0,0,,60.0,,2.0,,
2020-21,8896864,10,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,1.0,22.0,13.0,35.0,,,9.0,,,,1.0,,,2.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,20.0,,6.7,,,,,1.0,,1.0,,6.0,,30.0,19.0,48.0,0,,62.0,2.0,3.0,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,,1.0,16.0,17.0,1.0,5.0,2.0,,,,,,,1.0,5.0,,,,,,,,,,,90.0,,1.0,,,,,10.0,,7.1,,,,,10.0,,,,4.0,,6.0,21.0,27.0,0,,40.0,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,True,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,18.0,,,,,,,,,6.7,,,,,3.0,,,,1.0,,1.0,,1.0,0,,4.0,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,105697,80226,Serge Aurier,serge-aurier,D,False,,,,5.0,17.0,22.0,3.0,3.0,11.0,,,,,,1.0,6.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,10.0,,7.2,,,,,6.0,2.0,,,1.0,,7.0,22.0,29.0,0,3.0,51.0,1.0,,1.0,2.0
2020-21,8896985,11,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,7.0,22.0,29.0,1.0,3.0,2.0,,,,,,,1.0,3.0,,,,,,,,,,,90.0,,,,,,,12.0,,7.1,,,1.0,,10.0,,,,11.0,,15.0,26.0,41.0,1,,52.0,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,0,,2.0,,,,
2020-21,8896985,11,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,,6.0,8.0,14.0,2.0,1.0,,,,,1.0,,1.0,6.0,4.0,,,2.0,,,,,1.0,,,90.0,,,,,,,14.0,,6.8,,,,,6.0,,1.0,,1.0,,10.0,13.0,22.0,0,2.0,44.0,1.0,1.0,,1.0
2020-21,8896997,12,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,4.0,18.0,18.0,36.0,5.0,,4.0,,,,,,,5.0,5.0,,,,,,,,,1.0,,90.0,,1.0,,,,,11.0,,7.3,,,,,1.0,,,,9.0,,24.0,23.0,47.0,0,5.0,54.0,,,,3.0
2020-21,8896997,12,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,True,,,1.0,8.0,,8.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,11.0,,,,,,,5.0,,6.6,,,,,,,1.0,,2.0,,11.0,,10.0,0,,14.0,,,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,105697,80226,Serge Aurier,serge-aurier,D,False,1.0,,1.0,17.0,10.0,26.0,2.0,,5.0,,,,2.0,,,6.0,1.0,,,2.0,,,,,,1.0,,90.0,,,,,,,24.0,,6.4,,,1.0,,1.0,,6.0,,4.0,,30.0,14.0,38.0,1,1.0,63.0,1.0,,,1.0
2020-21,8896997,12,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,5.0,17.0,26.0,43.0,4.0,1.0,2.0,,1.0,,,,,5.0,1.0,,,1.0,,,,1.0,,,,90.0,1.0,1.0,,,,,12.0,,6.8,,,1.0,,3.0,,,,8.0,,27.0,28.0,55.0,2,,63.0,,,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8896997,12,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,,,1.0,30.0,11.0,41.0,1.0,1.0,4.0,,,2.0,1.0,,,3.0,6.0,,,,,,,,,,,84.0,,1.0,,,,,19.0,,6.8,,,,,1.0,2.0,1.0,,3.0,,42.0,14.0,55.0,2,3.0,78.0,2.0,1.0,1.0,2.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,44575,55605,Toby Alderweireld,toby-alderweireld,D,False,,,1.0,1.0,11.0,12.0,2.0,3.0,6.0,,,,,,,2.0,5.0,,,,,,,,,1.0,,90.0,,1.0,,,,,9.0,,6.8,,,,,8.0,,,,7.0,,5.0,16.0,21.0,0,2.0,34.0,,,,2.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,3.0,4.0,7.0,3.0,2.0,4.0,,,,,,,3.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,14.0,,6.5,,,,,4.0,,1.0,,8.0,,12.0,9.0,20.0,0,1.0,36.0,,,,1.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,105697,80226,Serge Aurier,serge-aurier,D,False,,,1.0,6.0,9.0,15.0,,2.0,7.0,,,,1.0,,,5.0,14.0,,1.0,2.0,,,,,2.0,,,90.0,,1.0,,,,,17.0,,7.3,,,,,5.0,2.0,2.0,,2.0,,11.0,14.0,23.0,0,10.0,61.0,2.0,2.0,,5.0
2020-21,8897012,13,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,4.0,5.0,9.0,14.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,1.0,,,90.0,1.0,1.0,,,,,11.0,,6.6,,,,,5.0,,,,10.0,,11.0,13.0,24.0,1,,34.0,1.0,,,
2020-21,8897012,13,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
