season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243498,10,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,3.0,,,22.0,10.0,29.0,2.0,1.0,6.0,,1.0,,2.0,,1.0,7.0,4.0,,,1.0,,1.0,,1.0,,2.0,,86.0,1.0,,,,,,,21.0,,7.3,,,1.0,,2.0,17.0,,,,39.0,11.0,33.0,2,1.0,62.0,1.0,2.0,1.0,
2019-20,8243498,10,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,4.0,29.0,17.0,46.0,,,3.0,,,,3.0,,,3.0,1.0,,,,,,,,,,,78.0,,,,,,,,12.0,,6.5,,,1.0,,,2.0,,5.0,,38.0,19.0,55.0,1,1.0,61.0,1.0,,,
2019-20,8243498,10,21,West_Ham_United,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,,23.0,21.0,44.0,2.0,1.0,1.0,,,,,,,3.0,3.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,21.0,,7.0,,,,2.0,,5.0,,2.0,,36.0,28.0,59.0,0,2.0,83.0,,,,2.0
2019-20,8243498,10,21,West_Ham_United,Home,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,,5.0,4.0,6.0,10.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,17.0,,6.6,2.0,2.0,,1.0,,,,22.0,,21.0,6.0,27.0,0,,31.0,,,,
2019-20,8243498,10,21,West_Ham_United,Home,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243498,10,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243498,10,21,West_Ham_United,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243498,10,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,,,2.0,17.0,14.0,31.0,2.0,,7.0,4.0,1.0,1.0,,,2.0,5.0,2.0,,,,1.0,,,,,4.0,,90.0,,,,,,,,13.0,,7.7,,,2.0,,2.0,2.0,,4.0,2.0,24.0,15.0,37.0,3,1.0,52.0,2.0,,1.0,1.0
2019-20,8243498,10,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,30.0,24.0,54.0,3.0,,7.0,,1.0,,1.0,1.0,,5.0,3.0,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,,16.0,,7.0,,,,1.0,1.0,3.0,,7.0,,42.0,25.0,64.0,1,,98.0,,2.0,1.0,
2019-20,8243498,10,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243498,10,21,West_Ham_United,Home,149731,103123,Sébastien Haller,sebastien-haller,F,False,1.0,,,11.0,3.0,13.0,13.0,4.0,1.0,,,,1.0,,,16.0,6.0,,,2.0,,,,,,2.0,,90.0,,1.0,,,,,,7.0,,6.6,,,,,1.0,1.0,,1.0,2.0,15.0,3.0,17.0,0,,29.0,1.0,3.0,,
2019-20,8243498,10,21,West_Ham_United,Home,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,3.0,20.0,15.0,35.0,,,6.0,,1.0,,2.0,,2.0,4.0,6.0,,,,,,,,,,,66.0,1.0,,,,,,,12.0,,6.8,,,1.0,,3.0,1.0,,3.0,,28.0,15.0,42.0,2,2.0,57.0,2.0,1.0,3.0,1.0
2019-20,8243498,10,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,5.0,12.0,8.0,20.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,24.0,,,,,,,,3.0,,6.7,,,,,,1.0,,6.0,,15.0,8.0,22.0,0,,23.0,,,,
2019-20,8243498,10,21,West_Ham_United,Home,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,9.0,,,,,,,,,,6.5,,,,,,,,,,,,,0,,,,,,
2019-20,8243498,10,21,West_Ham_United,Home,339447,166640,Fabián Balbuena,fabian-balbuena,D,False,,,4.0,15.0,31.0,46.0,,8.0,9.0,,,,2.0,,1.0,4.0,10.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,19.0,,6.6,,,1.0,2.0,,,,9.0,,24.0,39.0,63.0,1,2.0,75.0,,1.0,,2.0
2019-20,8243498,10,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,1.0,,,3.0,1.0,3.0,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,12.0,,,,,,,,3.0,,7.2,,,,,,2.0,,,,5.0,2.0,5.0,0,1.0,8.0,,,,
2019-20,8243498,10,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,2.0,14.0,35.0,49.0,1.0,7.0,9.0,,,,,,,2.0,8.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,11.0,,6.7,,,1.0,1.0,2.0,,,8.0,,21.0,38.0,59.0,1,,69.0,,,1.0,
2019-20,8243498,10,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,6.0,27.0,29.0,56.0,1.0,,8.0,,,,2.0,,1.0,4.0,6.0,,,,,,,,2.0,,,90.0,1.0,,,,,,,7.0,,7.2,,,,1.0,3.0,,,9.0,,31.0,31.0,62.0,1,2.0,76.0,,1.0,3.0,2.0
2019-20,8243515,11,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,5.0,,,25.0,9.0,29.0,3.0,3.0,5.0,,,1.0,3.0,,2.0,11.0,9.0,,,1.0,,1.0,,,,5.0,,90.0,1.0,,,,,,,23.0,,7.5,,,,,2.0,14.0,,1.0,,37.0,13.0,36.0,2,3.0,68.0,3.0,3.0,,1.0
2019-20,8243515,11,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,3.0,13.0,7.0,20.0,1.0,,1.0,,,,2.0,,,4.0,1.0,,,,,,,,,,,45.0,,,,,,,,8.0,,6.2,,,,,1.0,,,4.0,,17.0,8.0,25.0,0,1.0,30.0,1.0,,,
2019-20,8243515,11,21,West_Ham_United,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,False,,,1.0,25.0,7.0,32.0,1.0,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,1.0,,,72.0,,,,,,,,10.0,,6.3,,,,3.0,1.0,2.0,,3.0,,30.0,11.0,39.0,0,,57.0,1.0,1.0,1.0,
2019-20,8243515,11,21,West_Ham_United,Home,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,1.0,2.0,1.0,11.0,12.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,5.0,,6.6,4.0,6.0,,,,,1.0,6.0,,3.0,13.0,16.0,0,,28.0,,,,
2019-20,8243515,11,21,West_Ham_United,Home,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243515,11,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243515,11,21,West_Ham_United,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243515,11,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,,,2.0,5.0,3.0,8.0,,,3.0,,,,2.0,,,3.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,,7.0,,6.1,,,,,1.0,1.0,,2.0,,7.0,6.0,12.0,0,,17.0,2.0,1.0,1.0,
2019-20,8243515,11,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,48.0,17.0,65.0,1.0,,8.0,,,,1.0,,,5.0,3.0,,,1.0,,,,,,,,90.0,,,,,,,,16.0,,6.1,,,,,3.0,8.0,,3.0,,59.0,19.0,70.0,0,1.0,102.0,,1.0,1.0,1.0
2019-20,8243515,11,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,9.0,,9.0,1.0,,,,,,1.0,,,5.0,1.0,,,1.0,,,,,,,,18.0,,,,,,,,3.0,,6.1,,,,,2.0,1.0,,,,10.0,,9.0,0,1.0,18.0,,,,1.0
2019-20,8243515,11,21,West_Ham_United,Home,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,22.0,5.0,27.0,1.0,3.0,1.0,,,,,,1.0,3.0,6.0,,,1.0,,,,,,1.0,,90.0,2.0,,,,,,,9.0,,7.2,,,2.0,2.0,,,,,,27.0,5.0,32.0,4,2.0,46.0,3.0,1.0,,2.0
2019-20,8243515,11,21,West_Ham_United,Home,152276,101537,Felipe Anderson,felipe-anderson,M,False,2.0,,5.0,65.0,12.0,75.0,,,9.0,,,1.0,,,,2.0,7.0,,,,,,,,1.0,3.0,,90.0,,,,,,,,23.0,,7.5,,,,1.0,8.0,6.0,,8.0,,82.0,12.0,88.0,1,1.0,116.0,3.0,,6.0,1.0
2019-20,8243515,11,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,1.0,,2.0,44.0,4.0,47.0,,,2.0,,,1.0,1.0,,2.0,4.0,2.0,,,,1.0,,,,,2.0,,45.0,1.0,,,,,,,12.0,,6.9,,,,,3.0,2.0,,3.0,,51.0,4.0,53.0,2,,65.0,2.0,,2.0,
2019-20,8243515,11,21,West_Ham_United,Home,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,3.0,,3.0,4.0,,,,,,,,1.0,7.0,,,,1.0,,,,,,2.0,,45.0,,,,,,,,2.0,,6.4,,,,,1.0,,,,1.0,3.0,,3.0,0,,7.0,,,,
2019-20,8243515,11,21,West_Ham_United,Home,339447,166640,Fabián Balbuena,fabian-balbuena,D,False,,,3.0,29.0,30.0,59.0,5.0,8.0,6.0,,,1.0,2.0,,,8.0,10.0,,,1.0,,1.0,,,1.0,,,90.0,2.0,,,,,,,21.0,,7.1,,,2.0,2.0,,,,9.0,,41.0,37.0,78.0,5,2.0,94.0,2.0,,,1.0
2019-20,8243515,11,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243515,11,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,,28.0,29.0,57.0,2.0,2.0,6.0,,,,1.0,,,4.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,4.0,,6.2,,,1.0,2.0,,,,2.0,,32.0,29.0,61.0,1,2.0,69.0,,,,1.0
2019-20,8243515,11,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,4.0,36.0,22.0,58.0,1.0,1.0,5.0,,,,3.0,,,6.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.0,,6.3,,,1.0,2.0,1.0,,,4.0,,39.0,22.0,61.0,1,,71.0,2.0,,,
2019-20,8243508,12,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,,,,26.0,12.0,38.0,,1.0,4.0,,,,3.0,,1.0,5.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,19.0,,6.4,,,,,1.0,7.0,,1.0,,39.0,15.0,47.0,0,,65.0,1.0,5.0,1.0,
2019-20,8243508,12,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,1.0,1.0,7.0,8.0,,,,,,,1.0,,,3.0,,,,2.0,,,,,,,,20.0,,,,,,,,2.0,,6.4,,,,,,,,1.0,,2.0,8.0,10.0,0,,11.0,,,,
2019-20,8243508,12,21,West_Ham_United,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,21,West_Ham_United,Away,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,1.0,7.0,7.0,6.0,13.0,,1.0,14.0,,,,,,,,2.0,1.0,,,,,,,,,,90.0,,,1.0,,,,,24.0,3.0,8.6,6.0,10.0,,4.0,,,1.0,31.0,,29.0,8.0,37.0,0,,61.0,,1.0,,
2019-20,8243508,12,21,West_Ham_United,Away,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,21,West_Ham_United,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243508,12,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,4.0,13.0,6.0,19.0,,,1.0,,1.0,,1.0,,1.0,4.0,2.0,,,2.0,,,,,1.0,1.0,,70.0,2.0,,,,,,,12.0,,6.7,,,1.0,,,4.0,,6.0,,21.0,6.0,23.0,3,2.0,37.0,2.0,,,1.0
2019-20,8243508,12,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,4.0,25.0,17.0,42.0,3.0,1.0,6.0,,,,,,,4.0,2.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,18.0,,6.6,,,1.0,1.0,1.0,4.0,,6.0,,38.0,20.0,54.0,2,1.0,78.0,1.0,,,1.0
2019-20,8243508,12,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,1.0,18.0,16.0,34.0,1.0,1.0,6.0,,,,,,,2.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.4,,,,2.0,,2.0,,9.0,,25.0,23.0,46.0,0,3.0,67.0,1.0,2.0,,2.0
2019-20,8243508,12,21,West_Ham_United,Away,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,12.0,4.0,16.0,15.0,9.0,,,,,,,2.0,18.0,10.0,,,1.0,,,,,,,,90.0,1.0,,,,,,,9.0,,6.6,,,,1.0,,,,,1.0,18.0,5.0,23.0,1,,30.0,,3.0,,
2019-20,8243508,12,21,West_Ham_United,Away,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,1.0,21.0,6.0,27.0,1.0,,2.0,,,,1.0,,,4.0,3.0,,,,,,,,,,,56.0,,,,,,,,10.0,,6.1,,,,2.0,2.0,1.0,,2.0,,28.0,6.0,33.0,0,1.0,45.0,1.0,2.0,,
2019-20,8243508,12,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,2.0,11.0,6.0,17.0,1.0,,1.0,1.0,,1.0,4.0,,,5.0,4.0,,,,,,,,,1.0,,33.0,,,,,,,,3.0,,6.8,,,,1.0,2.0,,,2.0,,12.0,6.0,18.0,1,,29.0,1.0,2.0,2.0,
2019-20,8243508,12,21,West_Ham_United,Away,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,3.0,,3.0,2.0,1.0,,,,,,,,3.0,1.0,,,1.0,,,,,,,,26.0,,,,,,,,2.0,,6.5,,,,,,,,,,4.0,,4.0,0,,5.0,1.0,,,
2019-20,8243508,12,21,West_Ham_United,Away,339447,166640,Fabián Balbuena,fabian-balbuena,D,False,,,2.0,8.0,24.0,32.0,9.0,8.0,3.0,,,,1.0,,,10.0,11.0,1.0,,1.0,,,,,1.0,,,90.0,,,,,,,,13.0,,6.0,,,,6.0,,,,9.0,,16.0,26.0,42.0,0,3.0,56.0,3.0,,,2.0
2019-20,8243508,12,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,,13.0,4.0,17.0,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,,64.0,,,,,,,,6.0,,6.5,,,,,,1.0,,1.0,,18.0,5.0,22.0,0,,23.0,,,,
2019-20,8243508,12,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,False,,,2.0,5.0,26.0,31.0,1.0,4.0,7.0,,,,,,,1.0,7.0,,,,,,,,5.0,,,90.0,,1.0,,,,,,13.0,,7.0,,,,3.0,,,,5.0,,9.0,34.0,43.0,0,2.0,57.0,1.0,1.0,,2.0
2019-20,8243508,12,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,18.0,33.0,51.0,1.0,,7.0,,,,3.0,,,5.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,11.0,,6.4,,,,1.0,1.0,2.0,,7.0,,23.0,36.0,57.0,0,2.0,69.0,2.0,,1.0,
2019-20,8243536,13,21,West_Ham_United,Home,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,4.0,,1.0,15.0,9.0,20.0,1.0,,6.0,,,,2.0,,1.0,7.0,5.0,,,2.0,1.0,,,,,5.0,,90.0,,,,,,,,11.0,,7.4,,,1.0,1.0,3.0,8.0,,1.0,1.0,22.0,10.0,24.0,1,1.0,48.0,1.0,2.0,2.0,
2019-20,8243536,13,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,False,,,9.0,28.0,16.0,44.0,1.0,1.0,4.0,,,,,,1.0,3.0,7.0,,,1.0,1.0,,,,,2.0,,90.0,,,,,,,,11.0,,7.6,,,,1.0,3.0,,,10.0,,34.0,18.0,52.0,0,3.0,64.0,,,3.0,1.0
2019-20,8243536,13,21,West_Ham_United,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243536,13,21,West_Ham_United,Home,14229,40694,Roberto Jiménez,roberto-jimenez,G,False,,,9.0,8.0,2.0,10.0,,1.0,8.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,11.0,1.0,6.1,1.0,3.0,,1.0,,,,20.0,,17.0,4.0,21.0,0,,30.0,,,,
2019-20,8243536,13,21,West_Ham_United,Home,18968,19194,David Martin,david-martin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243536,13,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,3.0,10.0,26.0,36.0,3.0,6.0,5.0,,,,,,,4.0,7.0,,,1.0,,1.0,,,,,,90.0,1.0,1.0,,,,,,9.0,,7.1,,,,2.0,,,,6.0,,11.0,33.0,44.0,1,,52.0,,1.0,,
2019-20,8243536,13,21,West_Ham_United,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,1.0,7.0,3.0,10.0,1.0,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,26.0,,,,,,,,,,6.5,,,,,,,,1.0,,7.0,3.0,10.0,0,,10.0,,,,
2019-20,8243536,13,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,False,,,,5.0,3.0,8.0,3.0,,4.0,,,,,,,4.0,1.0,,,,,,,,,,,56.0,,,,,,,,6.0,,6.1,,,,,1.0,,,2.0,,8.0,5.0,13.0,0,,16.0,,1.0,,
2019-20,8243536,13,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,3.0,31.0,14.0,45.0,1.0,1.0,4.0,,,1.0,2.0,,,4.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,6.6,,,,1.0,,3.0,,8.0,,43.0,15.0,55.0,1,6.0,90.0,2.0,1.0,,2.0
2019-20,8243536,13,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,True,,,,8.0,2.0,10.0,2.0,1.0,1.0,,,,,,2.0,4.0,7.0,,,,,1.0,,,,1.0,,45.0,2.0,,,,,,,11.0,,7.4,,,1.0,,3.0,1.0,,2.0,1.0,15.0,2.0,16.0,3,,33.0,2.0,3.0,3.0,
2019-20,8243536,13,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,2.0,,2.0,21.0,15.0,34.0,1.0,,5.0,,,,1.0,,2.0,5.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,17.0,,6.4,,,,5.0,1.0,5.0,,4.0,,31.0,18.0,44.0,0,2.0,75.0,1.0,2.0,1.0,1.0
2019-20,8243536,13,21,West_Ham_United,Home,149731,103123,Sébastien Haller,sebastien-haller,F,False,,,,11.0,7.0,18.0,7.0,12.0,6.0,,,2.0,2.0,,,15.0,14.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,22.0,,6.9,,,2.0,,3.0,1.0,,,1.0,24.0,9.0,32.0,5,,53.0,3.0,2.0,,
2019-20,8243536,13,21,West_Ham_United,Home,152276,101537,Felipe Anderson,felipe-anderson,M,False,,,1.0,4.0,12.0,16.0,,,3.0,,,,4.0,,1.0,6.0,3.0,,,,,,,,,,,45.0,,1.0,,,,,,10.0,,6.1,,,,,2.0,1.0,,1.0,,7.0,13.0,19.0,0,2.0,33.0,3.0,,1.0,1.0
2019-20,8243536,13,21,West_Ham_United,Home,282247,181008,Albian Ajeti,albian-ajeti,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243536,13,21,West_Ham_United,Home,339447,166640,Fabián Balbuena,fabian-balbuena,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243536,13,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,6.0,,6.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,34.0,,,,,,,,4.0,,6.7,,,,,,1.0,,,,9.0,,8.0,0,1.0,15.0,1.0,1.0,,
2019-20,8243536,13,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,3.0,14.0,17.0,4.0,,4.0,,,,,,3.0,8.0,2.0,,,2.0,,,,,,,1.0,64.0,,,,,,,,8.0,,5.7,,,,1.0,,,,2.0,,6.0,16.0,22.0,0,1.0,30.0,,1.0,,
2019-20,8243536,13,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,14.0,29.0,43.0,2.0,,13.0,,,,,,2.0,5.0,4.0,,,,,,,,4.0,,,90.0,,1.0,,,,,,9.0,,6.9,,,,1.0,3.0,1.0,,5.0,1.0,17.0,31.0,47.0,0,2.0,63.0,1.0,,2.0,1.0
2019-20,8243531,14,21,West_Ham_United,Away,9127,18987,Robert Snodgrass,robert-snodgrass,M,False,4.0,,,21.0,7.0,24.0,,1.0,5.0,1.0,,,5.0,,1.0,7.0,5.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,18.0,,6.9,,,,2.0,1.0,5.0,,1.0,,32.0,12.0,39.0,0,3.0,56.0,1.0,,1.0,2.0
2019-20,8243531,14,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,False,,,6.0,14.0,16.0,30.0,,1.0,4.0,,,,5.0,,1.0,9.0,6.0,,,3.0,,,,,,,,90.0,,1.0,,,,,,10.0,,6.3,,,,,2.0,,,9.0,,20.0,18.0,38.0,0,3.0,51.0,1.0,,2.0,1.0
2019-20,8243531,14,21,West_Ham_United,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243531,14,21,West_Ham_United,Away,14229,40694,Roberto Jiménez,roberto-jimenez,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243531,14,21,West_Ham_United,Away,18968,19194,David Martin,david-martin,G,False,,,11.0,11.0,,11.0,1.0,1.0,13.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,90.0,,,,,,,,15.0,,8.3,4.0,6.0,,,,,,26.0,,25.0,1.0,26.0,0,,37.0,,,,
2019-20,8243531,14,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,False,,,2.0,7.0,8.0,15.0,2.0,1.0,3.0,,,,,,,2.0,2.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,5.0,,7.5,,,,10.0,,,,5.0,,10.0,10.0,20.0,0,1.0,37.0,,,,
2019-20,8243531,14,21,West_Ham_United,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243531,14,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,19.0,,,,,,,,4.0,,6.5,,,,1.0,,,,,,2.0,4.0,6.0,0,,11.0,2.0,,,
2019-20,8243531,14,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,4.0,23.0,8.0,30.0,,2.0,3.0,,,,2.0,,1.0,5.0,3.0,,1.0,1.0,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,17.0,,7.3,,,,5.0,1.0,4.0,,9.0,,32.0,13.0,41.0,1,1.0,67.0,1.0,,,
2019-20,8243531,14,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,11.0,2.0,13.0,9.0,9.0,2.0,,2.0,,3.0,,2.0,15.0,14.0,,,2.0,,,,,1.0,,,76.0,2.0,,,,,,,17.0,,6.4,,,1.0,,3.0,1.0,,2.0,,25.0,2.0,26.0,3,2.0,44.0,1.0,,3.0,1.0
2019-20,8243531,14,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,1.0,9.0,7.0,16.0,2.0,1.0,6.0,,,,3.0,,,6.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,10.0,,7.2,,,,4.0,,2.0,,5.0,,16.0,8.0,22.0,0,5.0,46.0,,,,3.0
