season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352655,8,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,3.0,5.0,8.0,1.0,1.0,2.0,,,,1.0,,,,4.0,1.0,,,0.00379079,0.9272,0.8469,2.0,,1.0,,,,1.0,,,76.0,1.0,1.0,,,,,,,6.0,,7.0,,,,,,,,,,7.0,7.0,14.0,1,,19.0,,,,
2023-24,11352655,8,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,4.0,22.0,9.0,31.0,2.0,6.0,5.0,,,,,,,3.0,8.0,9.0,,,0.108149,0.0,0.0,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,,20.0,,7.2,,,,1.0,,2.0,,6.0,,35.0,11.0,44.0,0,2.0,61.0,1.0,2.0,,2.0
2023-24,11352655,8,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,4.0,12.0,11.0,23.0,,1.0,3.0,,,,1.0,,,,3.0,5.0,,,0.00883247,0.0498,0.0,2.0,,,,,,,,,90.0,,,,,,,,,2.0,,7.0,,,1.0,2.0,1.0,,,5.0,,14.0,11.0,25.0,1,2.0,37.0,,1.0,1.0,2.0
2023-24,11352655,8,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,5.0,9.0,14.0,23.0,,,5.0,,,,,,,,,1.0,,,0.0122564,0.0,0.0,,,,,,,,,,90.0,,,,,,,,,14.0,,6.2,,,,,1.0,,,17.0,,19.0,18.0,37.0,0,,39.0,,,1.0,
2023-24,11352655,8,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,4.0,5.0,9.0,,,3.0,,,,,,,1.0,1.0,1.0,,,0.00474563,0.0469,0.1964,,,1.0,,,,,1.0,,14.0,1.0,,,,,,,,3.0,,7.5,,,,,1.0,,,,,5.0,5.0,10.0,1,,15.0,,,1.0,
2023-24,11352655,8,21,West_Ham_United,Home,970370,447879,Joseph Anang,joseph-anang,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352655,8,21,West_Ham_United,Home,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,,4.0,4.0,8.0,,1.0,2.0,,,,,,,2.0,6.0,4.0,,,0.002894,0.0274,0.1246,3.0,,,,,,,,,89.0,1.0,,,,,,,,14.0,,6.7,,,,,3.0,2.0,,,,13.0,4.0,15.0,1,1.0,28.0,1.0,,2.0,1.0
2023-24,11352658,9,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,1.0,3.0,2.0,6.0,8.0,,,8.0,,,,,,,,,,,,0.00023224,,,,,,-0.6887,,,,,,90.0,,,,,1.0,,,,2.0,,6.6,2.0,3.0,,1.0,,,1.0,4.0,,3.0,6.0,9.0,0,,23.0,,,,
2023-24,11352658,9,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,2.0,2.0,,,,,,,1.0,,,,1.0,,,,2.611e-05,,,,,,,,,,,,12.0,,,,,,,,,,,6.4,,,,1.0,,,,,,,2.0,2.0,0,,3.0,,,,
2023-24,11352658,9,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,1.0,11.0,12.0,22.0,2.0,1.0,6.0,,,,2.0,,,,8.0,2.0,,,0.0460421,,,3.0,,,,,,1.0,1.0,,90.0,,,,,,,,,11.0,,5.9,,,,2.0,2.0,3.0,,5.0,,16.0,14.0,27.0,0,,42.0,1.0,,1.0,
2023-24,11352658,9,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,3.0,17.0,20.0,2.0,3.0,,,,2.0,,,,,2.0,3.0,,,0.00087554,0.2981,,,,,,,,,,,90.0,,1.0,,,,,,,3.0,,6.4,,,,3.0,,,,2.0,,4.0,19.0,23.0,2,,30.0,,,,
2023-24,11352658,9,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,1.0,,1.0,25.0,17.0,41.0,1.0,,7.0,,,,,,,2.0,4.0,3.0,,,0.0591282,,,1.0,,,,,,,,,90.0,,,,,,,,,10.0,,6.2,,,,2.0,1.0,2.0,,3.0,,29.0,20.0,47.0,0,1.0,66.0,,1.0,1.0,1.0
2023-24,11352658,9,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,3.0,,,25.0,25.0,47.0,,,7.0,,,1.0,1.0,,,,4.0,3.0,,,0.589689,0.0665,,2.0,,,,,,1.0,4.0,,90.0,,,,,,,,,14.0,,7.1,,,,3.0,3.0,10.0,,1.0,,37.0,25.0,52.0,1,,72.0,1.0,1.0,2.0,
2023-24,11352658,9,21,West_Ham_United,Away,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,2.0,10.0,5.0,15.0,1.0,1.0,5.0,,,,,,,2.0,5.0,7.0,,,0.00470105,0.0968,0.7626,1.0,,1.0,,,,1.0,,,90.0,2.0,1.0,,,,,,,11.0,,7.7,,,1.0,,5.0,4.0,,2.0,,16.0,5.0,17.0,3,,41.0,2.0,2.0,4.0,
2023-24,11352658,9,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,4.0,4.0,8.0,1.0,1.0,2.0,,,1.0,,,,1.0,2.0,1.0,,,0.0021793,0.1109,,,,,,,,,,,67.0,,,,,,,,,4.0,,6.4,,,1.0,,,,,,1.0,6.0,4.0,10.0,2,,15.0,1.0,,,
2023-24,11352658,9,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,2.0,3.0,5.0,,,,,,,,,,,,,,,0.0149781,,,,,,,,,,1.0,,8.0,,,,,,,,,,,6.7,,,,,,,,,,2.0,3.0,5.0,0,,5.0,,,,
2023-24,11352658,9,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352658,9,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,4.0,15.0,18.0,33.0,,2.0,4.0,,,,2.0,,,3.0,7.0,8.0,,,0.0337117,0.4346,,2.0,,,,,,,1.0,,86.0,,,,,,,,,14.0,,6.9,,,1.0,,3.0,,,8.0,2.0,23.0,21.0,44.0,1,1.0,56.0,,2.0,3.0,1.0
2023-24,11352658,9,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,3.0,25.0,20.0,45.0,1.0,2.0,8.0,,,2.0,1.0,,,1.0,6.0,4.0,,,0.0228267,0.0213,,2.0,1.0,,,,,1.0,1.0,,90.0,,,,1.0,,,,,11.0,,6.3,,,,1.0,2.0,,,6.0,,33.0,21.0,54.0,2,1.0,63.0,,,1.0,
2023-24,11352658,9,21,West_Ham_United,Away,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,7.0,10.0,18.0,28.0,,1.0,2.0,,,1.0,,,,,1.0,2.0,,,0.0066885,0.0547,,1.0,,,,,,,,,90.0,,,,,,,,,11.0,,6.1,,,,4.0,,,,16.0,,21.0,18.0,39.0,1,,46.0,,1.0,,
2023-24,11352658,9,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,1.0,2.0,1.0,,,0.00746809,0.0507,0.3878,,,,,,,,,,23.0,1.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,4.0,2.0,6.0,1,1.0,11.0,1.0,,,
2023-24,11352658,9,21,West_Ham_United,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,2.0,,2.0,23.0,28.0,49.0,1.0,1.0,4.0,1.0,,,,,,,1.0,4.0,,,0.148024,,,,,,,,,,1.0,,85.0,,,,,,,,,8.0,,7.3,,,,2.0,,2.0,,3.0,,28.0,31.0,57.0,0,1.0,74.0,,2.0,,
2023-24,11352676,10,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,6.0,1.0,7.0,1.0,1.0,,,,,,,,1.0,2.0,6.0,,,0.00767516,,,,,,,,,,,,57.0,,,,,,,,,8.0,,7.0,,,,,3.0,,,1.0,,12.0,1.0,13.0,0,1.0,22.0,1.0,1.0,3.0,1.0
2023-24,11352676,10,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,3.0,1.0,30.0,31.0,,,5.0,,,,,,,,,,,,0.00048792,,,,,,-0.202,,,,,,90.0,,,,,,,,,4.0,,6.8,1.0,3.0,,,,,,7.0,,2.0,33.0,35.0,0,,42.0,,,,
2023-24,11352676,10,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.5,,,,,,,,,,1.0,,1.0,0,,2.0,1.0,,,
2023-24,11352676,10,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,1.0,25.0,33.0,57.0,1.0,1.0,5.0,,,,,,,,2.0,6.0,,,0.0401511,,,,,,,,,2.0,1.0,,90.0,,,,,,,,,21.0,,7.1,,,,,1.0,5.0,,4.0,,39.0,36.0,70.0,0,3.0,104.0,,2.0,,2.0
2023-24,11352676,10,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,18.0,48.0,66.0,2.0,4.0,5.0,,,,1.0,,,,3.0,4.0,,,0.00463654,0.0124,0.0431,,,,,,,,,,90.0,1.0,,,,,,,,10.0,,6.7,,,,4.0,,,,8.0,,24.0,52.0,76.0,1,,82.0,,,,
2023-24,11352676,10,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,1.0,26.0,28.0,52.0,,,5.0,,,,,,,1.0,3.0,,,,0.0884108,,,2.0,,,,,,,3.0,,73.0,,,,,,,,,6.0,,7.0,,,,2.0,,2.0,,1.0,,30.0,29.0,57.0,0,,64.0,,,,
2023-24,11352676,10,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,14.0,7.0,21.0,1.0,,1.0,,,,,,,1.0,6.0,2.0,,,0.0287554,0.0283,0.2182,1.0,,,,,,,2.0,,33.0,1.0,,,,,,,,9.0,,6.8,,,,,5.0,2.0,,,,18.0,7.0,23.0,1,,35.0,1.0,,2.0,
2023-24,11352676,10,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,11.0,5.0,16.0,3.0,,5.0,,1.0,1.0,1.0,,,4.0,10.0,8.0,,,0.0549683,0.3732,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,,,18.0,,7.0,,,3.0,,6.0,4.0,,1.0,,20.0,5.0,21.0,4,1.0,55.0,2.0,3.0,4.0,
2023-24,11352676,10,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,True,,,1.0,13.0,5.0,18.0,1.0,,4.0,,,,,,,,2.0,1.0,,,0.0117706,,,1.0,,,,,,,,,17.0,,,,,,,,,2.0,,6.6,,,,,,,,2.0,,15.0,5.0,20.0,0,1.0,22.0,,,,
2023-24,11352676,10,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352676,10,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,3.0,30.0,15.0,44.0,3.0,1.0,3.0,,,,2.0,,,4.0,10.0,7.0,,1.0,0.118311,0.1153,,,,,,,,,2.0,,90.0,,,,,,,,,24.0,,6.9,,,2.0,,5.0,4.0,,5.0,,45.0,18.0,59.0,2,1.0,80.0,1.0,1.0,4.0,
2023-24,11352676,10,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,6.0,31.0,36.0,67.0,2.0,,7.0,,,,,,,1.0,4.0,5.0,,,0.024874,0.0455,,1.0,,,,,,,,,90.0,,1.0,,,,,,,13.0,,7.1,,,2.0,1.0,1.0,,,10.0,,40.0,37.0,77.0,2,4.0,96.0,2.0,,1.0,1.0
2023-24,11352676,10,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,4.0,17.0,54.0,71.0,2.0,4.0,11.0,,,1.0,,,,,2.0,8.0,,,0.00743892,0.0868,,,,,,,,3.0,,,90.0,,,,,,,,,22.0,,7.3,,,1.0,4.0,,,,16.0,,33.0,60.0,93.0,2,4.0,110.0,,,,3.0
2023-24,11352676,10,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,5.0,28.0,15.0,43.0,1.0,1.0,9.0,,,,1.0,,,8.0,14.0,7.0,,,0.0993206,,,2.0,,,,,,,,,90.0,,,,,,,,,20.0,,6.3,,,,,6.0,1.0,,5.0,1.0,33.0,15.0,47.0,0,1.0,75.0,3.0,1.0,4.0,
2023-24,11352304,11,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,1.0,7.0,,6.0,2.0,5.0,1.0,,1.0,,,,,,4.0,8.0,,,0.0344414,0.7532,,1.0,1.0,,,,,,2.0,,64.0,,,,,,,,,12.0,,7.1,,,1.0,,1.0,2.0,,2.0,,15.0,1.0,14.0,1,1.0,27.0,2.0,2.0,,1.0
2023-24,11352304,11,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,7.0,4.0,5.0,9.0,,,3.0,,,,,,,,,,,,0.00046419,,,,,,-1.2773,,,,,,90.0,,,,,,,,,12.0,,6.0,,2.0,,,,,,19.0,,13.0,8.0,21.0,0,,26.0,,,,
2023-24,11352304,11,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,26.0,,,,,,,,,2.0,,6.5,,,,1.0,,,,,,1.0,1.0,2.0,0,,5.0,,,,
2023-24,11352304,11,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,1.0,18.0,12.0,30.0,3.0,1.0,7.0,,,1.0,,,,,5.0,5.0,,,0.0154864,0.0178,,2.0,,,,,,3.0,1.0,,90.0,,1.0,,,,,,,23.0,,7.0,,,,5.0,,1.0,,9.0,,34.0,14.0,47.0,1,3.0,79.0,,1.0,,1.0
2023-24,11352304,11,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,1.0,,1.0,12.0,16.0,27.0,,1.0,3.0,,,,1.0,,,,3.0,3.0,,,0.116871,0.0159,,2.0,,,,,,3.0,1.0,,90.0,,,,,,,,,17.0,,6.5,,,1.0,3.0,,3.0,,4.0,,21.0,19.0,37.0,1,2.0,66.0,2.0,,,1.0
2023-24,11352304,11,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,2.0,19.0,19.0,38.0,2.0,,5.0,,,1.0,1.0,,,,3.0,2.0,,,0.0118292,0.0526,,,,,,,,1.0,1.0,,90.0,,,,,,,,,18.0,,6.8,,,,1.0,,9.0,,4.0,,33.0,23.0,47.0,1,2.0,66.0,,,,2.0
2023-24,11352304,11,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,False,1.0,,,8.0,3.0,10.0,,,7.0,1.0,,,,,,,2.0,2.0,,,0.0991125,,,,,,,,,1.0,1.0,,64.0,,,,,,,,,8.0,,6.7,,,,,2.0,1.0,,,,8.0,7.0,14.0,0,,24.0,1.0,2.0,,
2023-24,11352304,11,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,11.0,7.0,18.0,7.0,1.0,2.0,1.0,,,,,,2.0,10.0,1.0,,,0.481756,0.5427,0.8416,2.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,,,8.0,,7.5,,,1.0,1.0,,,,,,16.0,7.0,23.0,2,,32.0,1.0,,,
2023-24,11352304,11,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,19.0,16.0,35.0,6.0,,2.0,,,,2.0,,,,10.0,,,,0.0198473,,,2.0,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.1,,,,1.0,,,,5.0,,25.0,19.0,44.0,0,,47.0,,,,
2023-24,11352304,11,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,8.0,5.0,13.0,,,3.0,,,,1.0,,,,1.0,3.0,,,0.0166541,0.0489,,,,,,,,,,,26.0,,,,,,,,,6.0,,6.9,,,1.0,,2.0,,,,,13.0,6.0,19.0,1,1.0,23.0,,,2.0,1.0
2023-24,11352304,11,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,,5.0,21.0,26.0,1.0,4.0,3.0,,,,,,,,4.0,8.0,,,0.00215624,0.0317,,3.0,,,,,,2.0,,,90.0,,1.0,1.0,,,,,,11.0,,6.3,,,1.0,5.0,,,,6.0,,11.0,26.0,37.0,1,1.0,54.0,,3.0,,
2023-24,11352304,11,21,West_Ham_United,Away,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,9.0,14.0,15.0,29.0,2.0,4.0,3.0,,,,,,,,3.0,4.0,,,0.00763544,,,,,,,,,,,,90.0,,2.0,,,,,,,16.0,,6.7,,,,7.0,1.0,1.0,,17.0,,24.0,18.0,41.0,0,,56.0,2.0,,,
2023-24,11352304,11,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,2.0,16.0,8.0,24.0,1.0,1.0,5.0,,1.0,,,,,2.0,6.0,9.0,,,0.237311,0.5891,0.3675,2.0,,1.0,,,1.0,,2.0,,90.0,1.0,,,,,,,,14.0,,7.9,,,3.0,1.0,2.0,6.0,,2.0,,25.0,8.0,27.0,4,3.0,56.0,2.0,4.0,1.0,2.0
2023-24,11352304,11,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352304,11,21,West_Ham_United,Away,1167025,487837,Divin Mubama,mubama-divin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2023-24,11352345,12,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,True,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,11.0,,,,,,,,,4.0,,6.4,,,,,,,,,1.0,1.0,1.0,2.0,0,,4.0,2.0,,,
2023-24,11352345,12,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,1.0,1.0,13.0,14.0,,,6.0,,,,,,,,,,,,0.00030675,,,,,,-0.0852,1.0,,,,,90.0,,,,,,,,,3.0,1.0,6.7,2.0,3.0,,1.0,,,,3.0,,2.0,14.0,16.0,0,,28.0,,,,
2023-24,11352345,12,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,1.0,14.0,16.0,29.0,3.0,2.0,4.0,,,,1.0,,,1.0,7.0,6.0,,,0.0154364,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,,15.0,,6.8,,,,4.0,1.0,4.0,,4.0,,23.0,17.0,36.0,0,3.0,61.0,,1.0,,3.0
2023-24,11352345,12,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,5.0,15.0,44.0,59.0,1.0,1.0,5.0,,,,,,,,1.0,4.0,,,0.00578026,,,,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.7,,,,4.0,,,,10.0,,21.0,46.0,67.0,0,1.0,76.0,1.0,2.0,,1.0
2023-24,11352345,12,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,1.0,18.0,22.0,40.0,,1.0,5.0,,,1.0,,,,,5.0,7.0,,,0.0253381,0.1631,,2.0,,,,,,,1.0,,90.0,,,,,,,,,16.0,,6.7,,,1.0,,4.0,3.0,,3.0,,28.0,24.0,49.0,2,4.0,75.0,1.0,1.0,1.0,3.0
2023-24,11352345,12,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,4.0,,1.0,35.0,39.0,70.0,,1.0,5.0,2.0,,2.0,,,,,1.0,4.0,,,0.566808,0.1451,,1.0,2.0,,,,,,5.0,,90.0,,,,,,,,,12.0,,8.5,,,1.0,1.0,,13.0,,3.0,,47.0,39.0,73.0,3,1.0,94.0,,2.0,,1.0
2023-24,11352345,12,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352345,12,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,1.0,11.0,,11.0,3.0,1.0,1.0,,,,,,,,6.0,5.0,,,0.0343209,0.2557,0.655,1.0,,1.0,,,,,1.0,,90.0,1.0,,,,,,,,12.0,,7.4,,,,1.0,3.0,4.0,,1.0,,19.0,1.0,16.0,1,3.0,30.0,,,1.0,1.0
